datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-04-01,dsm2,base,7,25657.00,25110.00,2080.00,10348.89,801.44,16586.67,0.00,1.00,602.94,1.60,3.12,2.26,2.69,364.95,364.95,351.35,420.69,438.17,361.51,277.39,277.39,448.49,166.69,321.98,3517.99,4478.91,2472.72,339.63,339.60,4134.49,326.15,551.85,7608.60,1624.86,277.30,351.45,401.03,534.53,2080.30,278.57,712.64,488.24,251.68,2731.09,147.01,138.00,207.70,464.28,233.49,487.76,437.35,2158.24,439.35,59.60
1991-04-02,dsm2,base,7,22850.00,22230.00,1840.00,10387.18,960.51,13342.31,0.00,1.00,761.90,2.01,2.67,1.82,2.61,374.83,374.83,337.08,362.81,487.55,355.59,233.63,233.63,442.37,167.03,317.43,3590.66,4126.12,2350.39,326.25,326.89,3925.78,298.65,403.80,6578.77,1414.27,274.77,337.17,394.48,549.92,1377.69,279.35,705.98,464.07,232.03,3327.46,151.04,167.30,208.50,435.72,244.40,590.86,435.06,2055.07,416.48,55.60
1991-04-03,dsm2,base,7,20090.00,19530.00,1680.00,10332.78,1347.83,10089.39,0.00,1.00,898.90,1.76,2.87,1.66,2.77,353.06,353.06,327.34,338.99,591.01,340.03,243.72,243.72,425.30,166.69,306.00,3512.89,4005.52,2161.24,316.20,316.04,3559.89,295.66,388.07,5917.46,1304.71,255.62,327.36,387.74,639.21,1476.61,279.82,688.30,446.46,221.15,3352.32,172.50,191.85,214.63,462.55,240.61,728.07,444.93,2192.88,423.86,54.40
1991-04-04,dsm2,base,7,17126.00,16560.00,1570.00,10346.51,1481.91,6867.58,0.00,1.00,993.92,1.83,3.11,1.87,2.94,324.74,324.74,316.01,329.33,683.09,329.91,267.26,267.26,415.80,180.16,294.45,3242.14,3825.51,2343.09,304.68,304.60,3369.09,298.48,518.54,7574.45,1334.18,279.43,316.06,378.78,724.48,2127.46,265.02,664.87,431.62,230.56,3286.41,187.84,207.70,217.04,488.33,235.61,858.12,446.94,2089.55,400.69,59.60
1991-04-05,dsm2,base,7,15634.00,15030.00,1480.00,10381.71,1172.36,5559.93,0.00,1.00,1078.93,2.08,3.21,2.41,2.96,306.93,306.93,303.25,319.69,740.38,321.37,336.78,336.78,397.84,190.44,286.67,3038.12,3592.79,2947.02,294.10,294.12,3399.94,300.78,760.18,9133.11,1539.59,352.75,303.34,361.24,817.98,2939.75,250.43,644.87,416.87,243.05,3038.01,198.80,219.21,227.34,523.09,242.77,952.45,427.55,1996.98,391.67,63.20
1991-04-06,dsm2,base,7,14454.00,13770.00,1420.00,10402.36,1048.67,4422.97,0.00,1.00,1138.94,2.66,3.44,3.41,3.06,304.79,304.79,294.41,322.55,786.79,313.21,440.39,440.39,381.89,203.81,284.52,2909.52,3350.13,3690.14,288.46,289.08,3403.32,298.04,1049.48,10320.16,1799.43,460.33,294.47,345.96,910.94,3640.57,245.16,627.50,401.22,253.00,2854.75,206.16,202.82,233.35,539.49,248.75,1028.47,412.21,1938.55,396.98,63.20
1991-04-07,dsm2,base,7,13564.00,12780.00,1380.00,9927.20,961.70,4055.10,0.00,1.00,1207.93,3.50,3.73,4.73,3.18,322.03,322.03,292.02,360.42,811.11,307.86,630.14,630.14,370.15,223.78,284.49,2784.59,3126.65,4639.71,288.45,288.86,3392.01,295.07,1483.40,11949.72,2248.38,612.47,292.33,335.90,987.97,4605.41,246.32,611.51,385.96,260.79,2854.53,209.13,206.48,238.87,503.91,252.58,1093.94,399.98,1849.67,389.68,66.20
1991-04-08,dsm2,base,7,12955.00,12240.00,1340.00,10389.38,1312.81,2592.81,0.00,1.00,1242.96,4.16,3.62,5.98,3.00,415.51,415.51,292.62,450.17,792.96,303.73,1081.11,1081.11,357.38,269.71,285.57,2783.80,2918.63,6091.98,289.86,290.35,3336.54,294.04,2451.13,14161.93,3100.39,913.13,292.86,329.10,1053.14,6549.71,252.05,598.89,370.93,266.92,2833.87,210.47,216.10,248.65,469.94,255.24,1137.21,379.19,1725.63,427.95,70.80
1991-04-09,dsm2,base,7,12801.00,12150.00,1280.00,10335.03,1246.60,2499.37,0.00,1.00,1258.95,4.72,3.40,6.94,2.78,510.30,510.30,293.90,624.56,785.49,301.35,1361.53,1361.53,345.94,312.36,287.54,2972.38,2798.59,7049.60,290.66,291.22,3283.26,297.44,3005.13,14252.80,3730.65,1242.78,294.01,326.32,1095.81,7067.75,256.66,592.69,357.15,268.92,2959.26,210.85,225.28,262.49,475.85,261.40,1191.22,361.54,1694.03,423.88,70.80
1991-04-10,dsm2,base,7,12680.00,12060.00,1180.00,10225.13,1134.20,2500.67,0.00,1.00,1268.96,4.91,3.37,7.13,2.80,582.81,582.81,294.63,901.47,810.45,298.76,1560.78,1560.78,338.00,347.62,287.52,3255.83,2851.90,7439.66,291.00,291.25,3250.80,304.80,3296.88,13667.85,4215.97,1395.69,294.80,324.71,1117.92,7127.57,259.67,588.69,346.75,269.74,3116.91,214.46,235.41,267.80,488.02,265.31,1218.69,347.82,1719.72,426.35,70.80
1991-04-11,dsm2,base,7,12584.00,11970.00,1060.00,9275.25,1092.09,3276.66,0.00,1.00,1283.94,4.80,3.44,6.85,2.92,683.40,683.40,295.08,1195.92,809.91,297.36,1829.76,1829.76,332.70,398.10,287.42,3609.84,3050.86,7667.17,290.83,291.03,3214.31,319.45,3645.11,13885.79,4672.84,1542.24,295.08,325.59,1146.30,7383.74,262.56,584.50,342.03,271.11,3347.83,220.54,234.33,285.09,488.98,274.00,1234.33,342.24,1775.73,447.65,70.80
