datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,cu_sbay,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2012-02-04,RMA,base,6,27762.10,2999.93,7993.61,24310.53,0.00,0.00,638.71,3.11,3.18,28281.10,-734.22,-1023.10,200.47,88.41,855.14,855.14,782.31,10210.68,646.43,862.32,511.17,511.17,1145.97,271.09,720.79,8623.23,10747.00,6883.56,777.65,786.26,12431.36,831.87,1514.69,15476.05,8836.92,1503.21,786.55,793.80,712.29,6077.99,416.39,680.69,998.28,432.91,12055.41,218.30,218.26,399.39,726.17,517.35,650.06,611.77,11552.28,754.58,66.53
2012-02-05,RMA,base,6,27685.65,2915.34,8753.61,23316.24,0.00,0.00,708.54,3.50,3.14,28120.65,-729.87,-1033.85,208.79,95.19,791.56,791.56,751.23,9710.80,650.64,820.91,495.66,495.66,1098.37,276.47,687.64,7862.32,9724.03,6240.09,742.91,749.83,11659.85,776.70,1437.60,14876.55,8167.35,1277.97,755.17,768.91,703.92,5723.47,411.62,679.68,1016.52,408.66,11531.62,226.16,216.24,396.94,713.40,519.92,669.38,609.18,10979.15,739.51,66.24
2012-02-06,RMA,base,6,27162.84,2703.90,8208.61,23145.34,0.00,0.00,719.83,3.78,3.27,27590.84,-744.79,-1059.21,214.44,99.98,742.30,742.30,720.37,9202.29,681.07,778.92,505.83,505.83,1050.40,284.75,651.34,7221.20,8799.21,5726.35,708.23,713.70,10833.17,728.43,1452.14,14704.90,7554.74,1135.78,724.15,741.45,712.09,5657.83,403.38,676.57,1028.14,374.25,10941.10,231.96,210.70,396.45,705.78,514.86,712.96,601.84,10367.86,720.47,65.92
2012-02-07,RMA,base,6,26433.34,2291.31,9157.50,21118.71,0.00,0.00,728.21,4.08,3.61,26847.04,-924.76,-1137.86,171.41,41.69,699.76,699.76,688.99,8699.04,711.84,736.36,551.36,551.36,996.97,290.99,618.99,6772.17,7969.73,5505.69,674.81,679.77,9976.01,690.79,1651.65,15408.80,7086.16,1026.00,692.71,715.54,738.52,6118.92,389.99,674.14,1016.30,348.61,10283.92,233.30,207.07,385.37,702.91,494.93,734.36,592.98,9691.87,708.00,66.54
2012-02-08,RMA,base,6,25772.05,2173.32,8042.50,22160.68,0.00,0.00,736.29,3.98,3.27,26203.05,-1834.39,-1826.81,-0.41,-7.17,679.79,679.79,663.02,8210.88,726.12,702.34,546.20,546.20,960.67,292.10,588.65,6547.91,7411.96,5395.47,646.01,649.54,9356.32,649.65,1551.68,14616.99,6915.12,964.37,666.51,699.56,763.83,5653.50,379.48,672.88,998.68,318.37,9704.35,230.66,206.53,388.80,700.98,483.99,740.48,590.00,9327.30,699.41,67.43
2012-02-09,RMA,base,6,25218.34,2053.71,8129.50,20696.96,0.00,0.00,734.00,3.68,3.00,25649.34,-962.79,-1123.42,77.52,83.11,654.34,654.34,642.77,7786.43,736.03,667.01,480.68,480.68,935.64,284.56,559.36,6250.61,7121.85,5022.28,618.92,620.86,8917.76,607.73,1214.64,12891.23,6647.97,895.69,646.36,686.89,785.70,4655.32,371.67,672.57,974.57,289.71,9238.72,228.87,211.12,378.90,704.07,457.62,750.60,590.90,9117.34,694.23,65.26
2012-02-10,RMA,base,6,24300.73,1956.44,6513.50,20940.30,0.00,0.00,739.04,3.40,3.04,24724.73,-594.30,-772.63,87.88,90.45,620.67,620.67,621.98,7396.23,747.65,629.32,468.43,468.43,898.76,275.05,531.60,5843.19,6812.94,4589.38,593.89,595.10,8440.32,573.33,1154.83,12457.08,6215.83,870.80,625.76,676.73,803.79,4432.73,360.74,674.17,935.52,279.31,8779.54,230.86,225.26,356.21,701.80,422.77,761.06,590.99,8721.32,690.48,64.52
2012-02-11,RMA,base,6,25269.53,1877.39,6272.50,22264.87,0.00,0.00,757.29,3.01,3.13,25688.53,-809.76,-971.46,78.13,83.57,593.56,593.56,600.98,7035.52,756.26,595.77,470.45,470.45,859.27,269.02,505.46,5513.09,6424.96,4318.75,570.21,570.91,7949.36,542.44,1177.83,12554.71,5873.91,876.63,604.80,663.13,816.87,4458.50,349.82,676.99,877.87,276.14,8324.31,236.04,232.95,340.66,699.65,399.47,764.82,589.62,8285.14,687.68,64.71
2012-02-12,RMA,base,6,24468.78,1803.39,5752.50,22112.50,0.00,0.00,764.63,2.81,3.11,24883.78,-1056.05,-1177.83,59.29,62.49,572.03,572.03,581.14,6701.11,760.04,567.07,455.95,455.95,825.03,267.31,482.71,5291.02,6078.00,4143.74,548.30,548.31,7529.96,510.28,1121.89,12194.79,5655.72,870.43,584.91,648.68,822.52,4251.32,342.66,680.45,823.62,275.80,7940.53,242.47,227.76,333.11,693.73,383.67,772.31,589.93,7952.19,677.07,64.48
2012-02-13,RMA,base,6,23905.40,1702.58,5434.50,21575.06,0.00,0.00,762.46,2.71,3.20,24322.40,-738.37,-984.58,189.53,56.68,549.70,549.70,561.31,6402.40,764.22,539.69,457.84,457.84,787.63,271.83,463.02,5091.62,5783.30,3983.78,527.88,527.72,7141.25,483.15,1149.48,12111.81,5444.01,848.53,565.14,632.12,824.95,4217.47,336.69,683.75,782.63,275.20,7618.64,244.77,219.19,328.18,686.11,369.81,777.90,586.90,7619.81,667.18,64.04
2012-02-14,RMA,base,6,23485.19,1600.03,5806.50,20867.83,0.00,0.00,767.17,2.67,2.93,23930.19,-1020.17,-1144.11,114.71,9.23,524.82,524.82,544.06,6122.65,768.71,517.59,427.12,427.12,761.95,277.24,446.78,4932.79,5559.02,3822.78,510.02,509.12,6878.76,453.75,1020.86,11066.49,5316.64,816.40,547.83,617.09,830.20,3685.55,334.98,687.76,754.33,267.23,7341.52,240.83,213.18,329.55,687.01,358.42,778.70,581.20,7454.00,655.17,63.82
2012-02-15,RMA,base,6,22524.03,1538.77,6707.50,18452.75,0.00,0.00,774.79,2.98,2.88,23005.03,-379.00,-616.46,150.61,86.85,499.60,499.60,516.84,5881.51,772.66,496.26,421.91,421.91,734.96,277.37,418.10,4709.70,5367.91,3612.80,481.79,480.84,6603.09,434.25,988.88,10816.54,5040.97,868.16,520.92,592.39,838.58,3611.27,331.12,690.32,732.16,269.32,7094.51,236.23,207.52,312.45,664.83,339.36,797.92,565.27,7198.50,636.30,62.39
2012-02-16,RMA,base,6,21625.73,1475.40,7503.50,16737.39,0.00,0.00,777.04,3.34,2.79,22064.73,-466.81,-700.76,146.49,87.46,476.27,476.27,484.42,5667.80,777.50,468.78,422.01,422.01,706.86,276.23,386.71,4483.73,5158.57,3428.41,448.95,447.49,6341.94,419.66,998.32,10775.25,4751.98,929.85,488.56,566.91,842.25,3651.98,327.14,693.63,711.42,266.60,6827.45,232.61,210.78,306.16,658.08,332.20,828.12,544.15,6892.13,622.42,62.73
2012-02-17,RMA,base,6,20546.91,1370.49,8054.50,14753.26,0.00,0.00,826.00,3.66,2.80,20977.91,-178.84,-459.36,172.19,108.33,457.02,457.02,456.75,5460.04,783.56,438.97,424.02,424.02,673.45,271.91,375.97,4278.81,4924.51,3302.62,429.10,428.94,6047.31,407.72,1060.37,11178.82,4487.44,1002.15,460.65,536.02,844.35,3924.11,316.82,695.11,690.42,261.69,6535.86,231.02,210.65,298.67,641.86,325.30,839.36,529.65,6539.21,597.88,62.85
2012-02-18,RMA,base,6,19776.14,1263.82,8209.50,13734.16,0.00,0.00,834.54,3.96,2.77,20183.14,-209.77,-496.70,179.29,107.64,445.80,445.80,435.66,5257.17,788.95,420.99,441.47,441.47,640.24,267.63,370.13,4174.09,4680.52,3323.58,415.40,416.37,5737.12,398.52,1178.43,11828.86,4348.06,1111.21,439.28,508.32,851.98,4287.85,307.06,695.31,665.18,262.59,6236.14,231.86,205.32,292.83,611.35,321.43,868.31,515.06,6211.59,564.34,63.79
2012-02-19,RMA,base,6,18788.43,1234.43,7676.50,13329.91,0.00,0.00,841.42,3.93,2.59,19173.43,-306.24,-598.55,201.89,90.42,437.53,437.53,421.66,5079.30,795.42,410.60,446.27,446.27,617.07,264.26,364.09,4157.11,4499.53,3394.68,404.05,405.28,5474.08,388.03,1212.92,11956.70,4316.20,1171.90,425.07,491.99,856.07,4360.59,303.18,695.91,635.36,259.26,5980.47,231.21,203.01,290.43,604.85,319.46,900.34,511.41,5983.87,547.82,64.48
2012-02-20,RMA,base,6,17647.27,1239.25,7506.50,12411.18,0.00,0.00,834.58,3.98,2.75,18021.27,-359.93,-657.16,204.70,92.53,431.24,431.24,410.78,4926.48,803.93,400.34,456.06,456.06,594.58,261.91,357.32,4180.52,4396.78,3503.05,394.21,395.45,5238.62,379.55,1300.31,12440.77,4295.20,1223.18,414.06,479.91,867.87,4640.05,299.36,695.96,604.14,255.94,5745.75,229.99,193.81,284.74,601.64,313.67,915.61,506.97,5751.38,535.05,64.32
2012-02-21,RMA,base,6,16377.44,1235.53,7125.50,11714.45,0.00,0.00,844.96,3.76,2.67,16780.44,-557.77,-823.99,192.04,74.18,429.59,429.59,402.24,4795.17,813.12,391.85,476.38,476.38,574.54,260.40,351.37,4268.40,4344.31,3685.35,385.55,386.49,5061.69,372.27,1406.50,12918.09,4344.96,1306.84,405.46,472.34,888.34,4918.04,295.65,695.65,573.36,253.40,5534.04,228.38,182.72,282.83,587.24,310.82,898.76,500.43,5571.63,528.47,65.57
2012-02-22,RMA,base,6,15527.32,1227.45,6581.50,11090.65,0.00,0.00,842.79,3.39,2.61,15925.32,-205.32,-519.38,216.17,97.89,426.20,426.20,395.56,4700.02,824.85,384.50,477.99,477.99,560.67,257.42,346.74,4370.69,4357.13,3837.28,378.54,379.36,4949.56,365.30,1435.27,13056.43,4420.23,1379.20,398.84,467.65,901.87,5002.53,293.87,695.98,545.51,247.79,5374.91,224.81,181.16,280.03,605.89,307.03,883.11,496.97,5463.71,534.28,65.55
2012-02-23,RMA,base,6,14694.94,1263.45,6506.50,10165.06,0.00,0.00,855.42,2.92,2.68,15079.94,25.60,-328.18,238.39,115.39,428.36,428.36,386.22,4630.43,834.43,378.70,511.15,511.15,546.71,256.04,336.38,4507.10,4404.95,4020.99,370.59,371.36,4870.63,360.43,1579.61,13716.07,4517.00,1496.62,389.36,457.71,910.57,5390.81,291.75,695.85,515.83,246.15,5240.13,220.67,180.87,274.64,596.77,301.93,904.56,486.55,5354.96,535.60,66.16
2012-02-24,RMA,base,6,14052.00,1214.26,5635.50,10375.72,0.00,0.00,892.33,2.54,2.88,14430.00,-0.82,-366.96,239.16,126.98,434.05,434.05,379.82,4587.10,844.62,369.96,559.94,559.94,534.94,255.95,327.30,4709.76,4482.39,4279.85,361.58,361.56,4828.54,354.82,1751.27,14463.95,4672.78,1640.43,382.81,454.87,916.77,5854.01,291.15,696.85,492.48,243.40,5130.04,217.96,178.69,272.02,606.54,299.29,896.08,482.58,5270.96,549.99,66.92
2012-02-25,RMA,base,6,13617.75,1154.43,5317.50,9981.60,0.00,0.00,910.54,2.19,2.66,13969.75,196.40,-174.93,235.37,135.96,441.61,441.61,374.76,4560.02,853.09,363.23,584.54,584.54,522.32,253.72,326.99,4929.10,4593.72,4567.07,356.13,356.42,4832.22,349.62,1799.55,14594.50,4851.35,1733.72,377.79,449.87,918.64,5931.23,289.34,698.00,471.61,238.96,5056.79,215.68,179.00,270.77,591.24,297.64,885.02,483.28,5252.95,525.87,67.79
2012-02-26,RMA,base,6,13673.56,1158.21,5436.50,9938.23,0.00,0.00,936.08,1.85,2.54,13940.56,28.03,-275.97,200.32,103.68,430.14,430.14,370.48,4545.81,864.17,358.05,550.71,550.71,517.03,248.46,324.72,5046.15,4725.24,4632.76,352.54,352.74,4869.80,342.53,1646.83,14027.21,4941.96,1738.56,373.54,444.08,922.71,5603.95,290.90,700.98,451.79,233.16,5035.63,212.33,178.56,267.31,592.14,293.74,909.09,474.96,5266.91,530.35,66.98
2012-02-27,RMA,base,6,12810.92,1201.58,5517.50,8928.18,0.00,0.00,911.83,1.57,3.10,13068.92,137.74,-175.19,207.23,105.70,462.51,462.51,363.97,4577.76,876.17,350.73,647.48,647.48,499.14,253.65,322.87,5294.72,4861.49,4901.35,348.56,349.15,4908.50,341.70,2052.96,15621.24,5126.15,1865.79,366.86,432.28,929.44,6639.70,284.27,700.06,440.43,236.24,5020.15,211.96,174.22,258.83,568.07,286.84,928.25,462.76,5224.79,513.50,67.45
2012-02-28,RMA,base,6,13519.67,1155.75,3008.23,11984.72,0.00,0.00,957.04,1.48,2.94,13787.67,243.60,-49.54,201.33,91.81,475.33,475.33,362.23,4593.47,892.17,348.08,699.66,699.66,489.20,252.66,322.08,5610.08,5001.29,5253.13,346.10,346.38,4963.66,337.49,2151.81,16042.03,5365.89,1963.63,364.97,428.03,939.08,6858.27,281.33,701.00,437.87,233.12,5008.27,209.74,172.74,261.38,592.11,288.78,936.44,456.22,5245.02,526.35,69.10
2012-02-29,RMA,base,6,13055.51,1198.06,3981.23,10526.26,0.00,0.00,976.38,1.69,2.90,13366.51,354.82,57.07,203.07,94.68,494.89,494.89,361.03,4608.62,909.97,343.47,709.53,709.53,479.54,254.28,321.65,5917.06,5146.75,5516.63,344.81,345.18,5047.27,334.85,2196.43,16005.45,5589.77,1949.83,363.95,424.88,947.12,6929.60,281.07,703.17,433.49,229.65,5006.29,206.58,181.56,260.50,609.83,282.72,941.16,457.69,5292.49,543.26,68.09
2012-03-01,RMA,base,6,13015.64,1279.01,4153.23,11120.40,0.00,0.00,931.38,1.52,2.74,13331.64,-654.43,-662.97,15.25,-6.71,481.14,481.14,359.95,4595.10,925.28,341.13,665.65,665.65,474.39,249.46,320.63,6053.47,5201.96,5700.91,343.31,343.37,5127.63,329.37,2029.24,15457.91,5691.00,1925.48,362.94,422.63,955.34,6537.60,280.65,706.90,426.17,225.99,4913.41,203.34,185.88,261.88,616.68,281.65,962.29,458.56,5328.91,545.94,68.65
2012-03-02,RMA,base,6,13074.49,1312.90,5101.23,9731.42,0.00,0.00,910.71,1.77,2.59,13515.49,-69.37,-4.26,-35.70,-29.41,445.31,445.31,356.78,4577.94,945.05,338.41,589.25,589.25,473.15,241.67,316.58,5999.31,5206.09,5541.89,340.28,340.08,5183.15,322.73,1798.98,14767.34,5669.85,1890.50,359.66,422.06,963.11,6110.09,282.02,712.48,412.76,225.72,4724.07,203.02,179.57,254.19,606.95,271.83,963.97,462.75,5340.12,537.09,67.44
2012-03-03,RMA,base,6,12919.68,1276.88,3583.23,10927.10,0.00,0.00,907.54,2.18,2.54,13377.68,254.86,144.22,25.42,85.22,428.33,428.33,354.54,4580.96,953.09,331.63,562.53,562.53,465.98,239.75,310.14,5865.80,5229.24,5298.10,336.94,336.23,5224.79,317.48,1778.31,14617.51,5553.71,1843.23,357.33,423.51,971.65,6162.52,281.30,718.07,406.62,227.63,4616.41,206.13,179.51,247.66,610.55,264.03,941.19,467.21,5332.00,549.61,66.95
2012-03-04,RMA,base,6,13098.83,1346.64,3584.23,10995.67,0.00,0.00,940.67,2.50,2.67,13458.83,355.07,225.56,35.17,94.34,437.32,437.32,351.99,4612.97,946.07,324.70,598.09,598.09,451.93,242.51,304.74,5826.75,5260.97,5262.39,332.95,332.14,5259.38,314.07,1994.45,15303.87,5518.80,1830.44,354.75,421.18,981.46,6668.80,277.12,721.76,404.97,227.86,4601.84,208.54,183.06,245.04,627.69,262.06,925.75,467.28,5312.20,559.96,67.63
2012-03-05,RMA,base,6,13342.29,1292.51,3279.23,11433.38,0.00,0.00,969.71,2.92,2.80,13664.29,381.38,244.18,32.55,104.65,464.04,464.04,349.11,4658.77,935.54,319.78,689.09,689.09,435.89,249.49,300.62,5951.85,5336.87,5489.90,328.98,328.26,5293.88,311.78,2324.00,16291.48,5629.19,1880.54,351.77,420.04,983.59,7330.36,272.96,724.39,402.24,227.25,4676.23,209.81,178.35,245.90,624.85,263.08,930.80,464.86,5306.60,556.33,68.71
2012-03-06,RMA,base,6,12951.19,1286.40,3544.23,10255.27,0.00,0.00,993.83,3.30,2.76,13270.19,1029.89,757.09,139.59,133.21,495.36,495.36,342.35,4708.06,932.53,318.03,815.29,815.29,418.32,257.72,294.35,6211.89,5528.77,5932.23,322.95,322.44,5370.01,310.20,2621.07,17057.87,5848.86,1941.44,344.78,413.85,979.89,7803.97,271.92,727.15,396.06,229.29,4870.77,210.18,175.50,247.36,600.01,263.86,952.28,457.57,5343.81,538.77,69.66
2012-03-07,RMA,base,6,12619.65,1347.35,2894.23,10974.11,0.00,0.00,954.67,3.54,2.53,12943.65,619.45,422.66,106.60,90.19,471.50,471.50,338.09,4714.33,947.86,313.88,810.56,810.56,411.50,255.99,286.92,6391.26,5757.19,6233.33,315.21,313.64,5479.71,304.11,2468.10,16479.55,6000.00,1850.80,340.48,413.70,973.34,7382.50,279.60,737.75,392.36,225.93,5048.43,208.56,178.29,250.57,625.44,264.51,976.63,449.58,5401.52,566.47,70.27
2012-03-08,RMA,base,6,12106.61,1363.33,3522.23,9724.29,0.00,0.00,906.21,3.73,2.52,12457.61,793.51,574.41,128.90,90.20,455.51,455.51,336.39,4757.91,970.97,305.35,743.03,743.03,402.58,253.12,284.94,6430.46,5937.67,6235.47,310.75,309.02,5613.60,297.98,2395.65,16200.82,6070.19,1773.70,339.14,413.46,966.07,7319.80,282.81,746.72,387.32,220.98,5177.98,207.07,182.17,248.87,668.48,260.85,979.89,449.75,5467.63,588.37,69.00
2012-03-09,RMA,base,6,12225.36,1255.45,3548.23,9564.70,0.00,0.00,923.17,3.83,2.50,12550.36,901.69,692.87,123.42,85.40,483.05,483.05,331.85,4845.40,975.75,300.09,800.10,800.10,389.82,258.19,285.18,6520.43,6060.63,6317.89,308.51,307.26,5741.37,296.24,2650.29,16791.45,6172.94,1815.10,334.63,406.37,973.29,7768.08,278.88,748.39,381.21,220.73,5279.06,206.73,186.21,246.98,656.62,257.73,950.04,443.51,5543.08,573.26,69.92
2012-03-10,RMA,base,6,11771.60,1184.97,3547.23,8881.46,0.00,0.00,885.67,3.79,2.62,12096.60,1108.63,852.88,139.69,116.06,538.98,538.98,326.92,4965.72,966.90,297.66,953.56,953.56,377.64,274.69,284.46,6736.18,6174.44,6605.49,306.55,305.71,5869.63,297.37,3070.94,17837.26,6380.41,1952.45,329.50,398.44,984.70,8501.34,274.45,747.24,376.62,222.63,5369.69,207.65,185.81,248.06,597.27,256.88,926.87,432.47,5638.73,518.64,70.64
2012-03-11,RMA,base,6,10780.54,1075.95,3964.23,7466.16,0.00,0.00,909.08,3.79,2.81,11105.54,886.66,751.10,77.69,57.87,636.40,636.40,321.03,5128.07,955.09,296.24,1231.76,1231.76,367.05,308.28,283.41,7163.92,6363.56,7145.79,304.25,303.70,6033.24,302.04,3647.65,19216.44,6754.72,2186.22,323.29,386.16,986.33,9498.45,269.59,744.12,373.24,225.12,5473.09,209.98,182.80,254.96,537.93,259.30,921.44,418.46,5787.96,472.17,71.99
2012-03-12,RMA,base,6,10104.54,1079.57,4126.23,6645.13,0.00,0.00,850.43,3.72,2.86,10445.54,879.60,753.74,65.59,60.27,709.68,709.68,318.46,5262.93,943.74,294.75,1403.07,1403.07,361.94,332.73,283.24,7638.08,6650.72,7674.34,302.73,302.17,6228.64,305.65,3947.51,19784.27,7145.08,2342.40,320.59,378.04,976.06,9998.76,267.48,743.01,370.22,225.30,5585.74,211.76,180.23,263.65,529.91,263.54,909.29,408.67,5954.12,464.69,72.85
2012-03-13,RMA,base,6,8937.07,1099.67,3983.23,5402.83,0.00,0.00,883.79,3.42,3.21,9292.07,1213.50,1005.68,99.34,108.48,890.32,890.32,317.36,5468.94,933.18,292.60,1752.63,1752.63,356.08,395.88,284.08,8265.15,7036.42,8206.86,302.39,302.02,6493.67,321.17,4668.95,21096.58,7660.29,2427.66,319.56,373.74,961.77,11181.09,264.26,739.41,367.11,227.62,5739.95,216.70,182.62,281.17,521.30,270.16,899.52,403.61,6200.92,463.66,73.34
2012-03-14,RMA,base,6,8771.48,1141.11,4126.23,5896.54,0.00,0.00,903.67,3.14,3.37,9166.48,286.53,284.81,11.99,-10.27,1076.51,1076.51,316.75,5638.84,923.86,293.85,2097.61,2097.61,354.34,451.40,286.45,8940.49,7436.42,8929.62,302.66,302.38,6764.52,341.18,5326.07,22157.73,8197.56,2498.07,319.04,369.56,947.94,12129.28,260.47,734.16,365.17,229.55,5824.67,221.18,186.17,301.95,506.64,282.26,882.12,399.98,6430.28,455.26,75.41
2012-03-15,RMA,base,6,8375.95,1072.94,3394.23,7747.27,0.00,0.00,795.88,2.98,3.09,9770.95,-423.74,-297.62,-87.33,-38.79,1035.89,1035.89,319.62,5683.41,910.24,296.54,1986.89,1986.89,360.14,427.32,288.57,9268.16,7682.74,9368.40,303.51,302.89,6972.51,341.66,5041.56,21434.35,8461.65,2587.46,322.15,371.74,935.38,11594.26,262.32,734.33,366.55,228.88,5743.80,221.36,187.82,301.16,524.10,286.13,886.61,403.41,6535.54,474.64,75.56
2012-03-16,RMA,base,6,7219.55,966.27,3287.23,6722.67,0.00,0.00,748.38,2.83,3.15,9132.55,53.55,88.91,-58.68,23.32,1029.48,1029.48,321.72,5809.41,901.10,297.26,1934.71,1934.71,364.20,421.04,289.31,9468.39,7851.17,9470.09,304.22,303.49,7200.69,343.99,5014.64,21459.58,8691.56,2668.86,324.57,375.04,925.45,11643.55,264.17,734.27,365.15,231.50,5663.18,224.23,190.15,296.68,529.75,285.44,886.52,412.45,6699.47,480.66,74.74
2012-03-17,RMA,base,6,8453.53,1075.81,3191.23,9363.32,0.00,0.00,829.50,2.76,3.56,10608.53,-1146.64,-870.22,-200.76,-75.66,1169.16,1169.16,321.67,6037.02,894.90,298.87,2207.58,2207.58,367.40,467.03,290.43,9828.20,7998.52,9827.96,304.47,303.93,7433.43,361.60,5593.69,22703.83,9052.77,2745.59,324.68,376.03,919.43,12641.09,262.87,731.06,363.86,236.11,5562.31,231.05,181.22,307.63,510.36,293.04,841.94,423.04,6961.83,469.93,75.67
2012-03-18,RMA,base,6,12842.33,1271.40,3192.23,17414.15,0.00,0.00,818.46,2.67,3.45,18159.33,-1516.39,-1175.66,-253.19,-87.54,1212.63,1212.63,321.14,6132.90,876.50,302.20,2335.71,2335.71,372.80,460.50,292.26,10146.44,8196.29,10342.76,304.58,304.18,7628.27,369.06,5636.56,22882.05,9287.93,2756.65,324.05,376.13,918.77,12708.25,264.04,730.36,365.81,235.70,5490.05,233.63,154.07,313.45,518.93,301.27,805.06,435.07,7133.46,477.43,76.72
2012-03-19,RMA,base,6,20635.06,1228.28,3876.23,21585.70,0.00,0.00,752.63,2.81,3.00,23827.06,-616.86,-406.59,-203.93,-6.34,937.48,937.48,322.74,5992.41,845.90,304.50,1802.29,1802.29,380.80,355.28,292.72,9994.57,8359.66,10203.65,305.32,304.72,7775.18,342.50,4416.67,20845.46,9079.46,2622.52,325.54,378.52,912.12,10808.74,269.75,737.10,366.44,222.96,5561.86,223.19,116.32,294.05,556.05,291.59,826.22,449.27,7122.09,499.43,75.93
2012-03-20,RMA,base,6,33231.46,1309.55,4786.23,31298.66,0.00,0.00,763.83,2.90,2.92,35220.46,464.51,445.12,-42.04,61.43,679.90,679.90,322.87,5906.69,828.18,301.75,1120.59,1120.59,382.75,271.00,289.81,9505.99,8488.33,9434.14,305.25,304.49,7893.00,316.22,3188.18,18817.05,8686.65,2353.02,325.64,379.40,889.74,9079.03,270.89,742.21,363.05,198.81,5811.73,190.68,102.63,263.74,556.68,270.62,826.48,455.80,7120.76,485.75,72.30
2012-03-21,RMA,base,6,40649.31,1552.48,5149.23,37860.46,0.00,0.00,823.29,2.76,2.89,41983.31,560.30,526.09,-37.54,71.75,548.62,548.62,318.95,5900.31,821.37,297.55,724.82,724.82,378.26,219.08,285.01,8913.95,8488.15,8526.48,303.40,302.71,7977.25,302.55,2339.14,17432.69,8235.75,1963.18,321.42,375.11,877.68,7745.68,262.49,742.36,359.84,171.26,6102.66,149.21,110.28,225.43,537.82,246.07,796.78,440.77,7141.44,465.48,70.41
2012-03-22,RMA,base,6,37724.56,1535.92,5859.23,33169.92,0.00,0.00,891.70,2.64,3.10,38963.89,1741.94,1470.66,135.95,135.33,467.07,467.07,313.32,5916.17,811.52,292.62,486.49,486.49,368.97,165.09,278.43,8243.79,8427.47,7569.76,300.11,299.61,8019.48,293.65,1753.79,16514.41,7722.71,1528.29,315.37,366.53,871.36,6748.96,245.96,739.98,355.23,167.84,6522.01,130.57,119.13,181.87,511.44,217.23,809.43,418.10,7140.91,438.45,68.35
2012-03-23,RMA,base,6,31716.88,1642.64,5866.23,27268.60,0.00,0.00,873.32,2.59,3.04,32881.54,1619.60,1389.35,124.23,106.02,408.15,408.15,308.98,5836.66,809.76,287.81,359.54,359.54,360.39,138.23,271.84,7572.14,8167.71,6710.62,296.30,295.77,7957.01,282.07,1333.71,15425.39,7179.15,1162.66,310.84,359.04,850.90,5756.24,232.49,738.33,350.28,167.08,6787.19,130.67,124.54,164.33,495.12,202.95,859.12,402.72,7055.30,428.32,67.31
2012-03-24,RMA,base,6,25573.68,1741.73,5323.23,21572.46,0.00,0.00,851.74,2.55,3.23,26662.68,1789.56,1508.71,151.00,129.85,355.87,355.87,306.54,5705.34,831.90,281.88,296.43,296.43,354.20,135.34,265.25,6872.68,7665.93,5945.65,292.20,291.53,7765.34,269.88,1131.03,14746.37,6606.79,908.12,308.55,356.85,840.21,5275.22,224.76,737.90,346.75,168.05,6744.69,134.70,129.41,162.40,495.53,197.97,883.05,398.81,6884.08,432.84,65.44
2012-03-25,RMA,base,6,19616.57,1714.33,4612.23,16922.31,0.00,0.00,874.25,2.43,3.34,20654.57,732.37,834.36,-66.44,-35.55,326.88,326.88,304.61,5559.16,859.94,276.32,286.78,286.78,351.56,138.54,258.34,6384.26,6989.58,5495.44,287.65,286.71,7463.51,261.43,1115.50,14701.91,6210.01,827.19,306.92,356.77,860.05,5261.57,219.44,737.26,345.66,171.42,6358.54,139.24,135.73,164.80,506.25,197.67,869.97,397.25,6680.05,449.74,65.79
2012-03-26,RMA,base,6,16234.80,1694.88,4418.23,14241.38,0.00,0.00,865.79,2.25,3.21,17420.80,295.17,456.07,-108.15,-52.75,307.46,307.46,304.22,5374.56,866.52,270.86,284.67,284.67,354.55,143.16,254.16,6042.52,6404.35,5157.50,284.07,282.87,7135.17,254.17,1104.90,14563.53,5900.91,816.85,306.95,359.93,884.60,5182.02,219.00,737.83,346.49,174.18,5871.95,145.81,141.58,167.79,526.70,197.66,869.34,399.90,6472.04,466.12,65.69
2012-03-27,RMA,base,6,13641.30,1652.92,3683.23,11772.76,0.00,0.00,856.46,1.99,3.37,14864.30,1059.07,1061.22,-64.12,61.97,297.37,297.37,303.99,5228.79,866.84,265.51,304.14,304.14,358.71,149.99,251.79,5801.79,5931.09,4925.81,281.54,280.22,6808.35,249.84,1225.90,15064.72,5656.45,862.35,307.46,364.11,892.48,5568.27,218.80,736.85,349.49,178.43,5404.08,153.30,146.44,171.55,536.71,197.26,876.80,403.63,6257.36,477.15,65.33
2012-03-28,RMA,base,6,9289.37,1700.79,3685.23,9189.77,0.00,0.00,878.29,1.93,3.58,10620.37,-942.99,-553.85,-289.96,-99.18,302.53,302.53,302.60,5122.60,869.63,261.46,369.07,369.07,361.01,157.73,250.03,5805.08,5490.20,5051.35,279.39,278.02,6488.72,250.31,1570.33,16473.93,5606.93,996.17,306.80,364.04,890.92,6570.21,216.22,734.32,355.19,185.65,4832.58,161.18,153.21,175.29,535.20,196.89,874.73,406.30,6058.85,480.52,66.97
