datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2013-01-14,dsm2,baseline,79,23337.00,1903.00,5494.00,3441.92,17499.23,0.00,0.00,844.98,3.36,3.97,3.34,3.97,206.98,206.98,237.81,679.88,708.61,217.13,289.02,289.02,226.36,198.57,221.24,1426.41,1317.57,2464.30,227.99,227.25,2447.88,205.27,633.01,1846.71,325.64,238.02,304.75,715.20,2271.44,244.23,654.52,288.66,209.71,1874.10,194.81,196.10,200.26,412.68,201.59,778.73,378.03,1644.38,438.51,59.60
2013-01-15,dsm2,baseline,79,22222.00,1856.00,5561.00,3525.78,15999.99,0.00,0.00,885.98,3.00,3.88,2.97,3.87,208.74,208.74,236.60,743.28,756.37,217.68,285.59,285.59,226.56,198.78,221.51,1522.42,1388.75,2550.91,227.70,227.08,2455.85,206.08,614.56,1960.52,345.51,237.02,301.54,745.23,2143.44,244.04,658.24,281.87,210.82,1932.92,195.19,194.37,200.60,416.29,202.24,832.14,367.53,1652.91,452.41,59.60
2013-01-16,dsm2,baseline,79,20916.00,1819.00,4932.00,3627.21,15093.40,0.00,0.00,899.99,2.50,3.77,2.46,3.77,210.63,210.63,236.46,806.43,817.06,218.16,289.56,289.56,227.28,199.26,221.93,1600.15,1468.52,2608.92,227.74,227.27,2469.90,206.85,617.30,2041.25,354.28,236.65,299.75,797.91,2128.16,243.28,659.03,274.91,211.67,1991.68,195.02,194.87,201.13,445.22,202.86,872.66,360.38,1652.06,476.58,59.60
2013-01-17,dsm2,baseline,79,19987.00,1775.00,4920.00,3689.56,14063.76,0.00,0.00,915.99,1.97,3.70,1.94,3.70,211.53,211.53,236.29,858.25,863.36,218.84,288.74,288.74,228.38,199.47,222.55,1667.41,1547.87,2650.83,228.33,227.64,2507.80,207.61,611.28,2074.74,364.47,236.60,298.92,838.11,2122.64,243.62,659.32,269.84,212.57,2103.27,195.33,186.53,201.30,599.01,203.40,898.21,355.86,1652.16,508.12,59.60
2013-01-18,dsm2,baseline,79,19471.00,1738.00,5231.00,3654.20,13296.90,0.00,0.00,933.99,1.60,3.68,1.60,3.68,212.95,212.95,235.74,899.93,894.60,219.43,290.25,290.25,229.53,199.73,223.28,1727.34,1620.89,2738.21,228.60,228.09,2532.04,208.33,603.78,2129.90,377.54,236.07,299.92,869.66,2129.15,243.90,662.28,267.15,213.12,2204.41,192.43,188.30,201.76,632.65,203.81,912.73,353.06,1670.63,502.35,59.60
2013-01-19,dsm2,baseline,79,18988.00,1701.00,5250.00,3559.54,12860.20,0.00,0.00,946.99,1.65,3.67,1.66,3.67,215.58,215.58,233.79,942.24,912.56,219.80,294.34,294.34,230.86,198.94,223.09,1783.05,1690.22,2846.84,227.91,227.54,2544.60,208.76,608.13,2191.36,392.96,233.95,294.99,890.63,2224.67,242.45,669.72,266.19,212.60,2294.34,191.24,188.37,201.16,625.03,203.26,929.25,349.20,1669.26,492.20,59.60
2013-01-20,dsm2,baseline,79,18156.00,1673.00,4946.00,3514.08,12364.28,0.00,0.00,963.99,1.86,3.66,1.87,3.66,219.13,219.13,233.17,989.61,927.77,219.97,305.28,305.28,231.65,197.69,221.70,1838.31,1750.61,3044.89,226.44,225.95,2525.11,208.97,654.78,2290.13,411.56,233.70,282.50,907.64,2419.50,239.44,680.37,266.15,212.13,2397.64,191.45,189.28,199.91,545.66,203.01,944.56,343.84,1670.76,489.13,60.20
2013-01-21,dsm2,baseline,79,17710.00,1645.00,4938.00,3433.64,11934.93,0.00,0.00,955.01,2.08,3.59,2.10,3.58,223.34,223.34,233.13,1043.51,941.52,219.78,320.14,320.14,232.20,197.41,220.97,1903.79,1808.71,3277.50,225.43,224.96,2491.42,209.33,711.67,2437.13,432.85,233.43,279.79,926.28,2703.66,235.88,692.67,265.88,212.19,2529.09,191.85,186.57,198.95,587.61,202.13,958.80,339.77,1687.51,462.06,63.20
2013-01-22,dsm2,baseline,79,17410.00,1630.00,4879.00,3381.77,11750.21,0.00,0.00,968.99,2.37,3.38,2.39,3.37,226.03,226.03,232.87,1086.52,954.56,219.70,332.49,332.49,232.31,197.72,220.67,1974.31,1866.01,3490.61,225.05,224.55,2483.62,209.80,757.69,2580.53,450.02,233.14,278.36,941.86,2938.85,233.79,707.35,265.10,212.30,2836.82,191.50,185.49,199.06,586.69,202.15,963.74,336.46,1703.84,465.41,63.20
2013-01-23,dsm2,baseline,79,17398.00,1622.00,4046.00,2712.17,13230.52,0.00,0.00,954.01,2.56,3.21,2.57,3.20,225.73,225.73,233.68,1118.02,961.96,220.00,329.24,329.24,232.43,198.05,221.09,2047.63,1927.02,3586.16,225.41,224.96,2527.16,210.21,762.28,2675.99,454.56,233.85,280.02,954.46,2949.02,233.87,728.25,264.11,212.50,3218.39,190.79,187.30,199.47,621.25,202.36,965.29,333.49,1742.85,501.48,63.20
2013-01-24,dsm2,baseline,79,17680.00,1604.00,4296.00,2429.79,13566.91,0.00,0.00,951.00,2.73,3.16,2.74,3.17,224.21,224.21,235.05,1156.31,963.62,220.22,328.54,328.54,233.10,197.93,221.78,2127.95,1997.79,3587.19,226.42,225.84,2613.26,210.37,764.27,2734.65,453.93,235.31,284.09,957.21,2874.63,234.71,754.11,264.00,212.71,3256.37,191.12,187.90,199.43,584.11,202.17,964.13,333.03,1790.87,532.77,63.20
2013-01-25,dsm2,baseline,79,17666.00,1598.00,3091.00,2902.31,14411.43,0.00,0.00,942.01,2.81,3.23,2.81,3.24,224.59,224.59,237.70,1212.23,962.82,221.05,334.16,334.16,235.54,198.47,222.63,2218.13,2075.10,3581.82,227.82,227.13,2737.82,210.85,793.85,2791.98,461.27,237.91,290.46,966.69,2952.01,235.11,775.55,264.77,213.32,3254.04,192.12,187.41,199.74,547.25,202.78,956.77,334.60,1820.86,522.17,63.20
2013-01-26,dsm2,baseline,79,18121.00,1582.00,3502.00,2909.91,14660.92,0.00,0.00,963.98,2.71,3.31,2.70,3.32,227.14,227.14,239.94,1292.98,955.66,222.03,359.45,359.45,237.88,199.70,223.62,2321.90,2157.84,3747.23,228.94,228.46,2858.17,211.46,889.35,2926.80,486.26,240.23,294.21,964.24,3225.56,235.26,793.64,267.18,214.10,3233.79,192.64,190.97,200.59,488.03,203.78,955.28,336.84,1847.66,490.67,63.20
2013-01-27,dsm2,baseline,79,19534.00,1568.00,3694.00,2994.97,15863.31,0.00,0.00,964.00,2.68,3.33,2.68,3.33,230.92,230.92,240.64,1393.17,954.15,223.06,383.02,383.02,239.14,200.81,224.27,2439.02,2247.03,3953.96,229.66,229.02,2932.04,212.05,968.20,3110.25,520.74,240.74,294.49,962.41,3368.26,234.73,808.40,270.14,214.63,3212.28,192.94,180.18,201.61,483.02,204.37,961.06,335.29,1862.06,504.01,63.20
2013-01-28,dsm2,baseline,79,19902.00,1536.00,3117.00,3290.29,16499.26,0.00,0.00,984.98,2.70,3.37,2.70,3.38,232.85,232.85,240.88,1460.16,955.02,223.45,390.38,390.38,239.43,201.17,224.82,2559.53,2342.42,4135.10,230.18,229.56,2979.58,212.53,985.00,3257.07,547.73,241.10,294.62,960.84,3414.54,235.06,820.62,274.73,214.85,3192.05,190.08,178.38,202.21,467.44,205.12,971.59,332.85,1880.29,498.63,63.20
2013-01-29,dsm2,baseline,79,20114.00,1539.00,3236.00,3729.90,16157.59,0.00,0.00,992.99,2.63,3.44,2.63,3.44,235.35,235.35,241.02,1546.89,967.93,223.62,393.69,393.69,238.97,200.50,225.27,2685.58,2446.29,4245.97,230.39,229.90,3015.24,212.89,1016.34,3410.15,564.59,241.42,294.87,967.29,3472.92,234.95,829.79,279.07,214.43,3151.90,186.18,178.82,201.09,461.55,204.11,979.28,331.02,1907.58,490.19,63.20
2013-01-30,dsm2,baseline,79,20067.00,1539.00,3668.00,3844.83,15687.17,0.00,0.00,996.00,2.48,3.53,2.47,3.53,238.12,238.12,239.99,1647.58,974.65,223.80,410.19,410.19,238.51,197.90,225.36,2817.40,2556.79,4384.94,230.28,229.87,3035.80,212.80,1047.22,3559.33,585.35,240.35,292.30,972.77,3509.09,234.27,836.88,280.06,213.77,3091.64,185.10,177.63,198.89,457.90,202.30,994.15,325.90,1930.40,487.04,63.20
2013-01-31,dsm2,baseline,79,19595.00,1570.00,3737.00,3830.98,15324.51,0.00,0.00,986.01,2.30,3.53,2.29,3.53,242.01,242.01,238.30,1727.23,988.02,223.83,424.00,424.00,238.15,196.58,224.90,2955.96,2672.89,4566.77,229.76,229.25,3040.95,212.77,1114.13,3769.94,617.25,238.58,288.49,981.48,3724.60,232.69,840.02,278.12,213.19,3122.91,184.35,178.62,197.55,465.84,201.33,999.99,321.68,1948.54,492.54,63.20
2013-02-01,dsm2,baseline,79,19082.00,1839.00,4054.00,1844.25,16862.72,0.00,0.00,1004.99,2.10,3.49,2.09,3.48,242.94,242.94,238.51,1711.24,997.22,225.03,422.00,422.00,243.04,195.06,225.12,3075.86,2786.60,4697.09,229.95,229.39,3049.05,213.03,1104.13,3905.69,639.33,238.90,289.53,994.38,3665.78,233.10,846.97,281.70,212.87,3242.22,184.87,183.10,197.39,451.53,201.58,998.30,324.56,1977.76,521.43,63.20
2013-02-02,dsm2,baseline,79,18655.00,1939.00,4175.00,1576.45,16550.91,0.00,0.00,845.09,2.02,3.45,2.02,3.45,241.92,241.92,240.87,1801.68,995.36,226.08,406.22,406.22,247.66,194.32,226.15,3166.33,2892.40,4730.31,231.22,230.62,3056.98,213.39,1024.43,3889.61,648.53,241.50,295.86,1002.15,3474.38,234.89,858.88,290.33,212.97,3301.75,187.39,184.84,198.26,472.53,202.65,1002.74,331.60,2004.29,575.03,63.20
2013-02-03,dsm2,baseline,79,18468.00,1974.00,4159.00,1485.29,16339.47,0.00,0.00,818.01,2.09,3.49,2.10,3.49,240.99,240.99,243.38,1883.37,991.04,226.96,398.04,398.04,250.78,195.58,227.00,3241.72,2989.09,4742.55,232.35,231.76,3062.47,214.31,989.03,3878.80,648.71,244.14,300.07,1003.70,3421.89,237.50,877.78,297.74,213.78,3310.96,189.44,189.54,200.03,498.76,204.58,910.56,338.45,2035.13,596.63,63.20
2013-02-04,dsm2,baseline,79,18154.00,1987.00,4169.00,1372.68,15826.96,0.00,0.00,809.00,2.45,3.62,2.48,3.63,242.31,242.31,244.36,1962.15,876.15,227.98,405.85,405.85,252.86,197.30,227.53,3315.93,3076.31,4817.10,232.81,232.33,3077.46,215.58,999.58,3915.18,663.22,245.00,299.98,978.51,3496.11,239.34,896.37,305.16,215.01,3313.09,191.43,190.69,201.89,499.23,206.07,834.57,338.99,2067.86,592.32,63.20
2013-02-05,dsm2,baseline,79,17666.00,2000.00,4173.00,1091.66,15708.35,0.00,0.00,812.00,2.79,3.83,2.81,3.84,249.65,249.65,244.98,2065.39,828.32,228.94,449.60,449.60,253.94,201.10,227.90,3412.23,3163.81,5057.25,233.22,232.65,3111.07,217.10,1107.81,4048.46,699.51,245.51,298.44,895.45,3933.20,239.38,911.07,310.88,216.75,3345.92,193.18,187.13,202.91,446.96,207.36,820.11,338.77,2128.22,541.30,64.00
2013-02-06,dsm2,baseline,79,18392.00,1998.00,4161.00,1021.93,16484.40,0.00,0.00,806.00,3.12,4.02,3.14,4.04,261.71,261.71,243.98,2182.42,816.86,229.35,523.52,523.52,253.35,206.79,228.19,3534.67,3260.39,5434.40,233.21,232.79,3148.36,218.91,1333.04,4309.84,773.61,244.32,295.33,855.69,4638.96,238.36,919.16,314.83,218.11,3390.66,193.35,194.03,204.43,427.32,208.03,817.34,340.89,2187.35,493.03,66.20
2013-02-07,dsm2,baseline,79,18108.00,2107.00,4229.00,658.57,16658.22,0.00,0.00,783.01,3.48,4.22,3.49,4.23,273.83,273.83,245.12,2304.75,814.51,229.69,592.31,592.31,251.63,211.79,229.03,3701.98,3370.42,5878.58,233.86,233.49,3178.92,220.55,1551.16,4633.51,868.49,245.37,295.34,843.00,5082.34,238.11,922.14,316.46,219.29,3489.02,194.44,194.80,206.59,444.94,209.43,815.32,344.29,2240.65,491.09,66.20
2013-02-08,dsm2,baseline,79,17769.00,2349.00,4306.00,691.94,16393.14,0.00,0.00,749.01,3.52,4.37,3.52,4.38,289.93,289.93,246.18,2448.36,810.92,230.23,695.06,695.06,250.52,219.02,229.87,3933.69,3508.94,6306.34,234.83,234.46,3220.90,222.23,1804.47,5007.37,978.72,246.53,296.73,838.33,5596.65,239.04,915.90,315.49,220.23,3736.25,196.95,199.32,208.92,467.29,210.70,796.43,348.33,2311.76,501.20,66.20
2013-02-09,dsm2,baseline,79,17498.00,2413.00,4285.00,736.47,16207.06,0.00,0.00,701.02,3.55,4.48,3.55,4.49,306.52,306.52,247.45,2616.36,789.75,230.96,777.15,777.15,250.48,225.70,231.00,4205.05,3692.55,6715.28,235.91,235.51,3288.81,223.92,2013.21,5350.35,1106.70,247.66,298.69,828.23,5933.53,239.91,900.96,313.62,221.33,3856.74,199.21,212.84,211.77,481.18,212.47,762.54,352.92,2391.87,520.77,66.20
2013-02-10,dsm2,baseline,79,17386.00,2436.00,4274.00,767.56,16046.35,0.00,0.00,688.01,3.43,4.54,3.41,4.54,321.87,321.87,249.35,2786.08,754.77,231.90,840.35,840.35,251.30,231.75,232.38,4491.29,3910.52,6989.14,237.38,236.97,3369.20,225.62,2137.67,5657.90,1172.99,249.54,302.04,803.32,6090.03,242.14,881.07,312.01,222.82,4187.91,203.80,201.10,214.07,499.10,214.71,718.09,361.65,2478.05,534.42,66.20
2013-02-11,dsm2,baseline,79,17025.00,2428.00,3173.00,815.60,16677.49,0.00,0.00,677.00,3.19,4.52,3.18,4.52,323.51,323.51,252.81,2949.40,709.43,233.25,862.98,862.98,252.46,235.56,234.30,4750.28,4149.86,7156.05,239.34,238.92,3479.85,227.04,2179.90,5887.55,1260.84,253.13,308.42,768.59,6025.51,245.47,860.78,311.23,224.80,4479.40,206.64,199.67,216.98,589.46,217.63,698.25,376.43,2572.28,534.59,66.20
2013-02-12,dsm2,baseline,79,16546.00,2403.00,2922.00,847.12,16328.90,0.00,0.00,677.00,2.96,4.43,2.95,4.43,317.89,317.89,257.43,3089.83,692.58,235.26,833.73,833.73,254.27,237.34,236.62,4959.05,4390.13,7141.62,241.95,241.46,3577.40,228.23,2115.20,5987.69,1305.07,258.13,317.60,738.06,5790.15,250.21,840.49,311.35,226.43,4607.80,203.62,193.46,219.31,625.38,219.98,687.28,396.44,2633.26,540.00,66.20
2013-02-13,dsm2,baseline,79,16155.00,2373.00,3772.00,955.19,14960.14,0.00,0.00,659.01,2.68,4.39,2.66,4.39,304.87,304.87,261.50,3202.36,682.51,237.01,781.04,781.04,256.81,235.24,238.90,5091.89,4603.67,6982.43,244.62,243.97,3646.90,228.95,1970.26,5951.46,1281.56,262.13,325.50,724.86,5453.96,255.69,817.04,312.70,227.90,4626.39,201.63,189.69,219.36,591.69,220.50,684.77,414.50,2716.62,539.70,66.20
2013-02-14,dsm2,baseline,79,15563.00,2360.00,4006.00,1011.13,14045.99,0.00,0.00,651.00,2.31,4.40,2.28,4.40,301.38,301.38,262.48,3309.72,680.51,238.82,756.32,756.32,259.92,234.60,240.64,5188.96,4782.86,6843.31,246.37,245.80,3714.29,230.09,1918.00,5909.18,1264.80,263.11,327.98,718.72,5276.33,260.54,790.66,315.55,228.95,4641.95,198.86,181.08,218.97,522.04,220.43,672.06,415.23,2769.11,535.60,66.20
2013-02-15,dsm2,baseline,79,15140.00,2376.00,3995.00,1025.17,13555.53,0.00,0.00,648.00,1.91,4.39,1.89,4.39,302.76,302.76,263.78,3393.82,665.24,240.57,742.83,742.83,262.88,233.12,242.17,5275.13,4929.66,6756.00,247.99,247.27,3775.66,231.06,1870.47,5880.00,1271.58,264.63,331.03,709.64,5206.00,264.64,764.87,319.36,229.59,4632.49,195.64,176.19,218.38,509.91,220.54,661.97,406.28,2844.21,529.50,66.20
2013-02-16,dsm2,baseline,79,14731.00,2398.00,4021.00,926.15,13177.46,0.00,0.00,660.99,1.64,4.35,1.63,4.34,305.67,305.67,265.85,3469.89,656.83,242.04,728.01,728.01,265.67,231.25,243.56,5337.30,5049.41,6692.50,249.44,248.80,3834.64,231.83,1793.86,5862.47,1271.90,266.47,332.97,697.23,5089.83,268.99,742.37,321.06,229.96,4661.65,191.14,173.41,217.43,489.49,219.95,657.73,408.83,2911.26,528.83,66.20
2013-02-17,dsm2,baseline,79,14503.00,2407.00,4027.00,765.99,13105.23,0.00,0.00,640.01,1.59,4.29,1.59,4.28,302.90,302.90,266.84,3508.01,657.14,243.30,681.22,681.22,268.53,224.36,244.74,5377.97,5142.44,6656.01,250.65,250.02,3853.94,232.24,1682.00,5816.31,1215.27,267.80,333.66,690.68,4909.84,273.93,723.20,321.50,229.95,4757.97,187.93,173.57,215.62,477.04,218.60,666.22,404.20,2951.68,529.25,66.20
2013-02-18,dsm2,baseline,79,14059.00,2410.00,3987.00,470.12,12961.64,0.00,0.00,614.01,1.62,4.17,1.62,4.16,301.70,301.70,269.08,3533.43,660.50,245.02,642.78,642.78,271.15,218.95,245.71,5402.39,5209.92,6582.95,251.95,251.36,3873.67,232.72,1572.11,5742.03,1084.85,269.64,334.67,692.18,4817.27,279.88,706.05,322.97,230.52,4759.95,186.19,175.54,212.42,475.39,218.15,653.25,403.99,2993.81,520.53,66.20
2013-02-19,dsm2,baseline,79,14238.00,2414.00,3989.00,-432.43,14013.09,0.00,0.00,617.00,1.70,4.05,1.71,4.04,294.57,294.57,270.82,3517.73,638.32,246.27,580.11,580.11,274.12,212.10,246.97,5405.71,5257.13,6469.99,253.66,252.88,3873.25,232.95,1462.06,5597.77,1095.05,271.29,336.72,691.18,4709.62,284.98,691.35,327.39,231.83,4761.93,186.62,175.21,208.94,475.16,216.09,628.33,410.91,3016.99,509.79,66.20
2013-02-20,dsm2,baseline,79,14697.00,2452.00,4189.00,429.66,13459.41,0.00,0.00,596.01,1.92,3.91,1.94,3.90,284.10,284.10,274.43,3487.61,619.01,248.79,534.65,534.65,282.79,207.92,249.15,5382.21,5284.57,6264.98,256.39,255.58,3822.07,233.32,1347.42,5430.94,1061.50,274.82,342.45,683.05,4529.98,290.91,680.62,335.10,233.73,4697.86,188.22,176.41,207.96,472.61,215.25,626.04,428.21,3035.55,505.50,66.20
2013-02-21,dsm2,baseline,79,14541.00,2461.00,5466.00,248.22,12149.31,0.00,0.00,567.01,2.22,3.83,2.24,3.83,276.01,276.01,277.74,3430.73,626.02,252.14,480.70,480.70,293.26,206.02,252.00,5350.83,5297.67,6010.25,259.71,258.76,3745.10,234.37,1248.44,5256.14,999.47,278.14,349.29,676.13,4264.78,298.26,674.70,346.67,236.60,4613.91,189.49,177.90,209.34,475.16,217.49,619.77,433.80,3033.16,500.72,66.20
2013-02-22,dsm2,baseline,79,14164.00,2458.00,4370.00,148.51,12944.29,0.00,0.00,585.49,2.43,3.83,2.44,3.83,274.30,274.30,279.43,3432.20,607.81,255.46,490.41,490.41,299.65,208.40,254.29,5286.87,5298.40,5863.57,262.10,261.28,3735.64,236.26,1278.85,5124.86,981.05,279.69,352.77,679.52,4406.44,301.28,667.70,360.13,239.72,4519.52,191.03,175.56,211.01,473.56,218.75,593.40,436.12,3066.91,486.16,66.20
2013-02-23,dsm2,baseline,79,13513.00,2479.00,6541.00,-392.91,10659.99,0.00,0.00,603.99,2.49,3.94,2.49,3.95,275.76,275.76,280.63,3435.63,587.35,257.97,522.54,522.54,302.98,211.97,257.01,5206.73,5280.04,5820.01,264.46,263.68,3784.80,237.92,1359.64,5083.46,1006.93,281.26,354.72,661.17,4572.00,303.89,659.23,369.84,242.31,4435.25,192.19,175.91,213.52,481.23,220.35,603.73,440.38,3102.53,478.81,66.20
2013-02-24,dsm2,baseline,79,13354.00,2501.00,6444.00,61.01,10183.95,0.00,0.00,616.00,2.64,4.16,2.65,4.18,287.44,287.44,279.36,3479.64,601.84,260.06,617.91,617.91,303.71,219.06,258.55,5145.14,5233.42,6010.42,265.84,265.17,3934.46,240.14,1586.23,5182.62,1099.35,280.07,351.08,655.07,5009.18,302.40,653.60,375.99,244.28,4428.87,192.22,182.97,216.78,466.88,222.30,618.93,443.33,3157.09,461.48,66.20
2013-02-25,dsm2,baseline,79,13616.00,2498.00,6520.00,-73.99,10511.87,0.00,0.00,609.00,2.74,4.40,2.74,4.41,310.95,310.95,279.15,3560.97,618.90,261.90,744.74,744.74,303.73,229.75,259.90,5152.95,5181.28,6459.87,267.08,266.45,4107.09,242.81,1908.58,5454.10,1249.01,279.67,349.40,663.68,5664.92,298.28,648.25,380.35,245.61,4475.39,192.67,185.89,219.75,465.43,224.15,632.50,446.76,3226.86,460.98,66.20
