datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1993-08-01,dsm2,base,26,26047.00,24860.00,1730.00,-10611.38,4219.78,12945.84,1.00,0.00,603.02,3.01,4.02,4.06,3.36,416.85,416.85,140.09,4937.32,719.64,145.10,1149.42,1149.42,173.17,191.74,137.32,6405.35,5962.31,7895.62,138.74,138.78,3672.42,174.59,2693.83,7049.62,2144.58,140.10,154.09,472.53,6443.21,129.31,280.59,151.54,129.03,5092.61,115.56,109.43,144.24,302.33,140.34,640.99,160.01,3550.46,217.01,70.80
1993-08-02,dsm2,base,26,26831.00,25630.00,1870.00,-10628.88,4002.19,14069.93,1.00,0.00,600.00,2.70,4.07,3.71,3.46,435.06,435.06,140.63,5045.09,710.19,146.19,1153.03,1153.03,174.40,190.63,138.16,6459.83,6071.21,7906.01,139.47,139.51,3932.00,178.59,2715.69,7073.75,2175.23,140.66,154.12,467.64,6582.80,129.78,274.82,153.18,129.72,5227.71,114.49,107.84,145.33,302.17,141.61,629.50,160.08,3704.75,201.54,70.80
1993-08-03,dsm2,base,26,28016.00,26840.00,1820.00,-10775.93,3831.31,15228.76,1.00,0.00,627.98,2.47,3.99,3.22,3.47,433.05,433.05,141.22,5097.22,698.42,146.85,1112.37,1112.37,175.98,182.20,138.70,6508.00,6157.36,7919.08,139.99,140.09,4076.00,179.80,2663.82,7085.59,2141.78,141.24,154.21,468.65,6526.31,130.07,272.53,153.93,129.32,5276.02,112.76,104.72,142.67,297.14,141.40,610.29,160.11,3824.18,182.90,70.80
1993-08-04,dsm2,base,26,29165.00,28050.00,1760.00,-10794.75,3426.40,16703.85,1.00,0.00,581.03,2.29,3.81,2.72,3.38,406.16,406.16,141.65,5108.11,682.22,147.17,957.23,957.23,177.54,162.81,138.66,6517.84,6222.24,7764.95,140.19,140.33,4095.25,175.86,2417.09,7025.76,2009.05,141.67,153.50,473.59,6091.11,130.26,276.15,153.98,127.64,5263.24,110.53,105.91,137.06,300.85,138.06,617.95,159.35,3862.74,189.81,70.80
1993-08-05,dsm2,base,26,28819.00,27720.00,1640.00,-10811.42,3177.85,16469.73,1.00,0.00,592.99,2.01,3.75,2.25,3.29,353.54,353.54,141.52,5066.06,665.83,146.76,751.90,751.90,178.25,142.49,137.88,6492.37,6235.17,7391.31,139.84,139.90,3940.48,166.83,1993.78,6801.98,1793.97,141.55,153.39,477.38,5371.49,130.17,280.20,154.21,125.31,5056.17,109.85,107.39,131.16,297.72,134.57,614.97,158.18,3864.63,171.12,66.20
1993-08-06,dsm2,base,26,28066.00,26950.00,1570.00,-10754.81,3138.59,15742.60,1.00,0.00,617.98,1.67,3.80,1.80,3.28,314.51,314.51,140.83,5032.60,654.86,146.15,622.67,622.67,178.92,133.77,136.61,6440.81,6221.25,6989.38,138.84,138.92,3832.64,161.70,1732.63,6552.93,1583.98,140.84,152.83,474.91,4910.71,129.47,284.21,154.73,124.25,4858.88,110.57,107.60,127.93,306.86,132.47,592.91,158.02,3903.47,159.55,66.20
1993-08-07,dsm2,base,26,26984.00,25850.00,1770.00,-10781.70,3035.68,14936.62,1.00,0.00,653.98,1.48,3.75,1.53,3.35,297.58,297.58,139.72,5006.36,646.02,145.51,569.26,569.26,179.42,130.45,135.48,6377.80,6218.16,6710.19,137.53,137.65,3845.59,159.72,1595.48,6352.03,1233.80,139.71,152.14,467.22,4801.03,128.43,283.79,154.74,123.92,4731.42,110.85,108.75,127.22,285.59,131.57,608.50,158.06,3982.46,156.40,66.20
1993-08-08,dsm2,base,26,26231.00,25080.00,1850.00,-10972.26,3045.09,14063.65,1.00,0.00,685.98,1.40,3.69,1.34,3.33,280.75,280.75,138.50,4941.25,634.25,144.98,511.93,511.93,179.14,127.13,134.75,6311.79,6184.60,6523.46,136.28,136.39,3811.39,156.71,1418.11,6196.51,945.24,138.51,151.68,458.35,4566.29,127.74,288.56,154.20,123.65,4479.19,111.39,110.54,126.63,294.71,131.64,640.58,158.05,4011.04,154.87,66.20
1993-08-09,dsm2,base,26,25369.00,24200.00,1830.00,-10760.75,2992.25,13446.00,1.00,0.00,645.02,1.51,3.73,1.31,3.30,267.38,267.38,137.56,4911.41,627.56,144.12,462.17,462.17,178.92,125.19,134.20,6241.85,6127.62,6331.67,135.48,135.58,3670.32,154.51,1277.95,6037.27,876.36,137.57,151.03,453.42,4307.85,127.39,295.24,153.26,123.90,3901.95,112.50,111.38,125.63,298.10,131.05,673.26,158.05,4006.42,153.85,66.20
1993-08-10,dsm2,base,26,25460.00,24310.00,1840.00,-10799.68,2930.22,13570.10,1.00,0.00,625.01,1.84,3.74,1.45,3.27,265.15,265.15,136.92,4925.62,638.77,143.67,464.40,464.40,179.28,126.80,133.65,6171.68,6099.86,6293.50,135.11,135.28,3687.95,156.20,1284.56,5911.11,976.88,136.94,149.90,450.85,4455.86,126.96,299.75,152.29,125.20,3582.53,113.34,111.53,125.28,307.03,129.89,664.89,157.29,4016.02,154.40,66.20
