datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2002-01-01,dsm2,base,54,34811.10,31854.60,4636.00,12250.93,-10430.92,37627.09,0.00,1.00,549.63,3.59,3.53,5.69,2.85,283.62,283.62,312.43,459.31,766.64,307.17,283.99,283.99,450.31,210.82,283.65,2433.96,2723.83,3715.04,292.49,292.78,2903.79,273.46,646.53,1955.62,300.81,312.49,383.89,983.68,2690.82,263.97,837.55,596.35,251.33,1522.45,211.93,209.78,229.61,645.28,240.10,735.51,486.57,1597.71,557.04,63.20
2002-01-02,dsm2,base,54,46519.80,36030.60,4425.00,12229.16,-11347.88,50063.52,0.00,1.00,393.33,3.52,3.52,4.96,2.86,289.11,289.11,329.68,418.96,626.22,309.07,240.06,240.06,456.58,226.97,291.17,2478.44,2676.42,2849.21,300.09,300.01,2829.73,273.11,342.90,1449.95,263.43,329.91,414.50,1012.75,1182.09,300.27,829.51,627.40,262.69,1589.71,216.07,185.96,242.40,666.27,251.30,589.70,577.78,1735.30,590.48,54.40
2002-01-03,dsm2,base,54,45456.90,39664.80,4369.00,12116.12,-6723.61,44433.39,0.00,1.00,363.81,3.20,3.56,4.03,2.89,284.63,284.63,328.65,380.49,474.78,312.35,248.08,248.08,458.08,223.81,295.34,2170.67,2658.87,1958.05,303.68,303.43,2729.93,278.41,321.89,1209.07,262.04,329.15,416.23,907.00,1100.97,335.72,748.69,583.18,273.06,1504.08,192.65,153.78,237.27,591.94,247.55,449.97,539.34,1691.90,540.11,54.40
2002-01-04,dsm2,base,54,52885.60,45586.80,5952.00,11991.35,-5229.08,52075.33,0.00,1.00,320.00,2.92,3.55,3.18,3.12,283.62,283.62,319.87,333.78,407.91,313.37,236.11,236.11,436.71,196.45,298.42,2005.02,2540.09,1581.78,304.04,303.86,2670.79,276.90,296.21,980.11,249.65,320.36,394.94,742.19,929.27,362.31,623.83,554.49,274.86,1381.03,171.37,141.96,217.27,488.74,233.64,395.01,531.52,1611.99,466.09,53.80
2002-01-05,dsm2,base,54,86715.20,51894.00,5124.00,6075.07,-4065.18,89829.31,0.00,1.00,355.39,2.58,3.44,2.48,3.11,283.76,283.76,322.30,303.23,358.51,312.67,198.86,198.86,419.78,168.64,302.56,1830.53,2366.56,1181.29,308.72,308.15,2585.96,267.05,236.55,785.65,223.13,323.01,402.86,622.60,530.77,390.72,486.32,539.22,265.28,1293.07,156.00,138.82,193.05,450.03,214.57,362.81,632.98,1511.52,443.15,53.80
2002-01-06,dsm2,base,54,93321.90,57488.40,4359.00,5738.93,-4182.00,96123.97,0.00,1.00,325.01,2.34,3.39,2.23,3.03,276.99,276.99,334.77,269.91,392.65,309.71,173.57,173.57,400.31,153.30,306.60,1752.08,2207.94,716.46,316.46,315.39,2479.60,258.59,193.89,538.96,190.26,335.30,429.25,637.79,289.26,439.50,417.01,526.46,257.63,1329.57,148.51,137.71,184.38,460.86,205.40,387.78,691.28,1454.66,457.71,53.80
2002-01-07,dsm2,base,54,82182.80,58996.80,4073.00,5698.07,-728.90,81286.63,0.00,1.00,380.79,2.39,3.42,2.43,2.98,263.33,263.33,343.86,231.91,363.77,307.22,168.87,168.87,373.91,147.20,310.42,1664.12,2062.97,440.82,320.92,319.85,2380.65,254.26,181.22,406.96,175.15,344.72,441.83,622.64,266.49,472.11,424.92,506.31,255.84,1351.87,141.21,130.05,183.62,494.92,205.27,363.20,676.17,1418.99,491.34,53.80
2002-01-08,dsm2,base,54,73512.50,58039.20,3588.00,5783.29,555.42,70761.79,0.00,1.00,376.70,2.68,3.58,3.06,3.03,255.57,255.57,344.02,204.80,396.18,306.25,164.86,164.86,356.08,141.97,313.88,1540.80,1916.53,338.34,322.15,321.02,2272.89,250.24,176.19,343.77,168.81,345.08,438.74,517.02,273.46,475.96,428.29,477.85,245.48,1391.02,136.35,126.11,182.93,472.58,206.65,396.95,627.53,1362.38,477.86,53.80
2002-01-09,dsm2,base,54,66974.90,56838.60,3133.00,5832.14,901.22,63374.54,0.00,1.00,468.77,3.04,3.79,3.68,3.07,250.51,250.51,342.22,192.39,387.47,304.11,163.27,163.27,347.25,144.09,308.92,1352.99,1748.61,315.31,322.61,321.13,2141.45,246.40,176.51,310.79,169.77,342.86,431.52,478.31,292.33,445.10,410.79,455.35,222.59,1294.50,138.88,133.29,181.62,465.68,201.54,388.62,556.07,1275.10,475.76,53.80
2002-01-10,dsm2,base,54,60459.70,55827.00,2756.00,11685.04,1198.13,50332.53,0.00,1.00,574.96,3.26,3.93,4.19,3.20,244.90,244.90,332.05,186.80,425.32,297.84,166.84,166.84,339.19,147.99,295.57,1162.49,1545.57,342.74,316.02,314.00,2012.98,238.38,177.56,301.99,173.03,332.29,408.93,468.45,360.42,396.33,409.10,434.45,203.07,1178.10,145.46,141.31,175.94,442.07,191.20,475.70,532.73,1163.58,448.19,53.80
