datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-04-01,dsm2,base,9,31237.00,30690.00,2080.00,-10348.89,801.44,22166.67,0.00,0.00,602.94,2.88,3.17,3.10,2.48,339.57,339.57,337.02,4504.04,437.99,346.39,250.81,250.81,425.13,161.65,312.18,5547.99,6861.77,2562.26,326.83,326.91,6618.88,313.21,493.62,3229.33,701.66,337.11,386.52,535.19,1945.35,271.52,712.85,465.81,248.41,6017.19,146.44,140.73,197.98,456.21,221.13,487.91,429.19,6331.29,427.78,59.60
1991-04-02,dsm2,base,9,27790.00,27170.00,1840.00,-10387.18,960.51,18282.31,0.00,0.00,761.90,2.74,3.12,2.81,2.60,328.16,328.16,324.35,4204.60,478.71,332.79,234.51,234.51,406.73,160.93,303.41,5490.14,6453.19,2487.49,315.09,315.07,6389.38,298.91,435.92,3213.31,674.52,324.62,377.96,541.86,1633.46,267.58,704.06,442.99,241.61,6158.20,158.74,170.04,199.01,428.98,224.44,585.76,429.00,6155.97,414.18,57.00
1991-04-03,dsm2,base,9,24430.00,23870.00,1680.00,-10332.78,1347.83,14429.39,0.00,0.00,898.90,2.52,3.20,2.53,2.69,312.36,312.36,314.27,4000.40,559.28,321.75,236.00,236.00,395.59,169.31,293.62,5135.74,6177.71,2461.70,306.24,306.07,6226.75,293.03,455.24,2966.74,695.26,314.49,370.15,625.91,1786.26,259.60,690.44,425.65,242.25,6158.30,175.33,193.39,201.51,446.96,221.99,716.05,430.74,5960.57,417.92,59.60
1991-04-04,dsm2,base,9,20806.00,20240.00,1570.00,-10346.51,1481.91,10547.58,0.55,0.00,993.92,2.32,3.22,2.30,2.71,292.00,292.00,304.93,3823.85,623.28,312.18,251.39,251.38,382.44,182.26,284.71,4822.80,5849.51,2624.85,296.95,296.84,6201.25,292.64,534.39,2897.36,791.70,305.05,360.35,723.83,2180.51,251.56,675.19,410.74,246.83,6022.97,188.98,208.59,210.66,469.92,227.72,841.93,425.88,5774.78,427.54,59.60
1991-04-05,dsm2,base,9,18974.00,18370.00,1480.00,-10381.71,1172.36,8899.93,1.00,0.00,1078.93,2.17,3.26,2.07,2.78,283.07,283.07,295.65,3678.25,684.20,303.82,280.05,280.05,370.92,195.21,277.15,4633.33,5542.27,2881.93,288.22,288.09,6150.09,289.63,629.24,2923.95,893.56,295.88,349.59,825.03,2648.97,249.59,659.34,396.59,251.40,5982.12,199.22,219.91,220.27,505.91,234.21,943.91,414.54,5614.73,450.99,62.80
1991-04-06,dsm2,base,9,17514.00,16830.00,1420.00,-10402.36,1048.67,7482.97,1.00,0.00,1138.94,1.91,3.39,1.75,2.94,277.94,277.94,288.18,3561.59,732.03,298.59,319.34,319.34,361.84,207.04,274.47,4484.60,5327.68,3216.67,282.54,282.65,6094.97,288.02,744.93,3032.58,966.60,288.34,338.81,915.48,3151.11,251.03,643.58,383.91,252.64,5879.05,207.71,198.10,226.42,539.17,238.88,1023.99,403.73,5487.15,483.30,63.20
1991-04-07,dsm2,base,9,16404.00,15620.00,1380.00,-9927.20,961.70,6895.10,1.00,0.00,1207.93,1.71,3.51,1.55,3.12,276.10,276.10,284.08,3465.99,758.79,293.88,368.24,368.24,356.13,216.73,272.64,4352.00,5148.39,3638.20,279.87,280.22,6075.48,287.18,894.22,3176.77,993.61,284.21,329.30,988.11,3885.45,251.10,627.84,373.48,252.71,5697.43,209.05,210.86,231.95,563.91,242.23,1092.24,389.98,5369.76,507.44,64.00
1991-04-08,dsm2,base,9,15675.00,14960.00,1340.00,-10389.38,1312.81,5312.81,1.00,0.00,1242.96,1.63,3.61,1.55,3.26,276.69,276.69,281.92,3388.07,776.32,293.25,423.26,423.26,352.59,224.24,271.67,4292.15,4996.18,4122.33,277.92,278.20,6046.12,286.40,1073.72,3406.24,1065.52,282.06,322.97,1049.69,4455.35,250.80,612.38,364.11,251.65,5492.91,209.19,218.50,235.43,567.86,246.44,1149.81,375.93,5239.54,494.35,66.20
1991-04-09,dsm2,base,9,15501.00,14850.00,1280.00,-10335.03,1246.60,5199.37,1.00,0.00,1258.95,1.77,3.63,1.67,3.24,284.80,284.80,280.27,3326.93,778.41,292.70,507.98,507.98,349.24,231.11,270.83,4243.89,4829.72,4757.62,276.32,276.79,6010.30,284.54,1312.90,3773.30,1171.26,280.29,317.89,1099.20,5115.70,250.24,601.49,354.75,251.91,5243.79,211.33,230.32,238.25,574.57,250.44,1201.57,364.03,5106.60,482.64,66.20
1991-04-10,dsm2,base,9,15360.00,14740.00,1180.00,-10225.13,1134.20,5180.67,1.00,0.00,1268.96,1.87,3.75,1.79,3.41,297.54,297.54,278.84,3287.65,775.86,290.83,595.85,595.85,344.58,238.05,271.19,4278.78,4687.89,5371.95,275.07,275.47,5961.71,281.17,1533.43,4215.21,1275.41,278.83,314.71,1149.73,5374.79,250.62,593.20,345.93,252.73,5124.24,216.65,236.24,243.59,567.44,252.62,1227.60,354.42,5003.15,470.56,66.20
1991-04-11,dsm2,base,9,15244.00,14630.00,1060.00,-9275.25,1092.09,5936.66,1.00,0.00,1283.94,2.26,3.90,2.09,3.68,325.07,325.07,278.02,3298.88,751.57,289.06,751.69,751.69,339.37,250.00,271.86,4340.98,4559.53,6098.51,274.49,274.76,5915.96,278.54,1908.96,4768.39,1442.35,278.05,312.71,1185.17,5953.40,251.02,588.08,338.80,255.94,4933.21,223.59,230.92,246.87,529.61,254.03,1234.48,346.38,4874.70,417.73,66.20
1991-04-12,dsm2,base,9,13594.00,12980.00,951.00,-10210.13,1032.46,3302.41,1.00,0.00,1320.85,2.63,4.07,2.60,3.67,372.23,372.23,277.80,3386.11,714.91,287.31,963.52,963.52,334.31,271.22,272.25,4505.24,4489.78,6941.59,274.47,274.79,5793.45,277.99,2357.21,5452.79,1636.53,277.78,310.35,1202.65,6620.61,252.74,577.97,334.24,259.70,4847.80,228.42,217.24,252.40,525.67,256.29,1222.85,338.89,4767.47,408.05,70.80
1991-04-13,dsm2,base,9,12258.00,11660.00,843.00,-10264.73,1040.31,1795.96,1.00,0.00,1324.98,2.81,4.18,3.12,3.63,468.03,468.03,277.98,3579.42,683.80,286.44,1381.21,1381.21,329.24,323.51,273.47,4803.92,4497.21,8033.26,275.31,275.58,5621.38,282.53,3109.33,6311.91,1947.09,277.97,308.47,1198.46,7756.89,255.32,562.32,331.09,263.13,4979.78,230.46,204.15,264.87,495.25,262.73,1188.93,332.46,4660.38,385.18,70.80
