datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1992-03-01,dsm2,base,12,25360.58,24840.58,1492.24,-8866.61,-728.00,18714.21,0.00,1.00,1071.95,3.38,3.71,3.84,3.13,228.25,228.25,278.65,526.28,687.31,286.77,216.35,216.35,357.50,156.56,258.98,4534.70,5811.70,2390.35,271.22,271.22,8588.75,263.99,499.41,1890.28,207.41,279.04,345.04,824.99,2521.37,224.03,475.20,418.73,218.97,7208.46,155.20,168.37,180.49,479.30,197.21,934.01,444.79,4735.93,464.69,62.40
1992-03-02,dsm2,base,12,24124.63,23629.63,1435.87,-8869.61,-982.30,17673.19,0.00,1.00,1100.97,2.77,3.62,3.34,3.02,229.65,229.65,277.22,470.07,738.55,276.93,247.32,247.32,337.73,168.76,260.08,4198.17,5222.40,2599.99,267.69,267.66,8268.58,252.77,597.67,1922.04,241.09,277.73,347.68,910.92,2261.65,225.23,480.54,409.21,218.35,6131.56,166.27,182.93,189.41,546.36,200.40,1030.27,432.95,4480.45,525.98,59.60
1992-03-03,dsm2,base,12,21057.15,20599.15,1372.21,-8870.11,-317.59,13876.83,0.00,1.00,1111.99,2.43,3.35,2.73,2.81,232.47,232.47,275.44,443.81,830.46,273.55,243.91,243.91,332.11,177.80,258.56,3901.75,4787.54,2556.79,267.30,267.09,7981.12,247.20,554.56,1863.87,242.43,275.77,345.00,984.72,2167.16,227.79,484.95,399.52,218.86,6157.93,176.06,193.00,197.94,559.44,208.92,1081.43,423.37,4162.76,534.73,59.60
1992-03-04,dsm2,base,12,18379.67,17915.67,1331.59,-8875.11,6.81,10829.34,0.00,1.00,1145.97,2.24,3.20,2.13,2.84,235.62,235.62,273.37,421.05,914.23,270.81,241.57,241.57,331.85,185.80,256.34,3828.30,4516.06,2542.60,265.24,264.93,7588.19,244.77,524.05,1773.67,243.00,273.91,338.73,1040.93,2150.36,229.14,490.29,393.73,220.77,6727.85,184.91,213.36,202.42,575.81,212.37,1109.02,408.78,4029.27,532.92,59.60
1992-03-05,dsm2,base,12,16696.52,15984.52,1314.42,-8838.11,-1094.17,10267.00,0.00,1.00,1181.96,1.89,3.26,1.69,2.95,236.33,236.33,270.85,408.60,992.16,269.74,247.52,247.52,330.74,192.98,254.22,3767.03,4373.30,2538.97,262.41,262.15,6956.72,244.20,525.52,1706.29,250.82,271.28,332.02,1077.23,2232.07,231.34,496.78,391.79,223.94,8697.29,196.80,213.87,207.52,559.62,218.27,1126.35,400.29,3985.98,511.39,59.60
1992-03-06,dsm2,base,12,17217.48,14922.48,1300.95,-8446.61,-2569.41,12641.23,0.00,1.00,1201.98,1.65,3.33,1.56,3.02,235.80,235.80,268.86,402.19,1052.65,269.66,267.09,267.09,333.34,200.28,251.99,3717.74,4275.45,2684.42,259.80,259.56,6579.33,245.86,595.11,1693.76,284.95,269.18,323.87,1103.43,2607.53,232.73,504.06,398.11,228.83,9443.79,205.34,211.66,213.88,544.80,222.87,1158.25,392.80,3906.74,513.72,62.00
1992-03-07,dsm2,base,12,15736.27,14122.27,1311.04,-8851.71,-2032.19,10227.79,0.00,1.00,1192.01,1.60,3.28,1.45,2.97,238.03,238.03,268.30,400.80,1102.29,271.08,293.41,293.41,341.19,207.94,252.18,3710.39,4164.56,2936.55,258.30,258.24,6702.92,247.28,671.77,1736.21,321.94,268.76,327.90,1129.82,2860.13,236.25,513.99,412.74,234.36,9259.28,210.86,207.58,221.00,526.01,228.46,1188.70,396.98,3804.49,407.08,63.20
1992-03-08,dsm2,base,12,17130.10,16187.10,1424.04,-8864.61,-1941.26,11630.79,0.00,1.00,1153.03,1.65,3.20,1.47,2.89,242.00,242.00,267.19,412.30,1140.87,272.81,319.83,319.83,344.36,214.19,254.86,3741.31,4056.10,3239.26,257.95,258.00,6821.02,248.48,749.47,1786.80,363.91,267.29,326.96,1159.57,2912.73,241.03,526.07,418.00,240.04,9005.36,213.97,203.73,226.91,536.92,233.47,1200.07,395.13,3666.91,371.09,63.20
1992-03-09,dsm2,base,12,21753.86,21019.86,1850.23,-8873.21,-2184.98,16915.85,0.00,1.00,978.07,1.86,3.28,1.77,2.96,247.82,247.82,267.02,432.45,1175.43,273.00,332.02,332.02,342.77,219.22,257.15,3778.54,3978.82,3457.51,259.10,259.22,6777.44,249.52,789.15,1866.30,393.38,267.18,326.23,1180.80,2920.98,246.88,543.75,418.26,243.44,8786.51,212.47,207.46,229.94,550.02,235.59,1178.02,401.28,3605.18,360.87,63.20
1992-03-10,dsm2,base,12,27252.45,26617.45,2197.94,-8868.71,-1834.80,22416.47,0.00,1.00,792.08,2.09,3.46,2.23,3.06,253.71,253.71,268.06,455.55,1150.38,274.11,342.14,342.14,339.82,221.27,259.00,3693.42,3973.16,3648.63,261.12,261.19,6862.70,250.57,817.41,2037.70,387.33,268.11,323.29,1180.45,2930.07,252.16,577.28,412.87,245.87,8442.37,212.12,204.82,229.90,566.47,235.98,1050.84,406.80,3510.61,367.98,63.20
