datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1992-03-01,dsm2,base,11,33782.07,33262.07,1398.88,-10832.95,-728.00,25076.00,0.00,0.00,1071.95,2.28,3.54,2.62,3.06,237.75,237.75,286.86,257.01,681.19,298.91,216.38,216.38,376.33,158.27,266.61,2432.25,3159.97,2175.50,279.95,280.08,5235.05,276.21,496.78,1327.61,201.25,286.96,353.44,828.31,2427.57,225.66,475.15,433.73,224.01,4090.15,155.72,170.10,182.87,504.29,201.35,930.62,446.36,2118.24,457.68,61.60
1992-03-02,dsm2,base,11,31082.59,30587.59,1319.09,-10835.95,-982.30,22548.02,0.00,0.00,1100.91,2.45,3.56,2.64,3.20,248.01,248.01,281.22,305.89,710.51,293.55,188.82,188.82,363.07,166.90,267.02,2570.57,2924.05,2093.32,273.84,274.08,5075.07,261.14,351.93,1443.19,221.48,281.31,348.67,912.15,1498.54,227.99,478.59,420.65,218.89,4350.00,169.98,183.77,195.57,556.59,209.71,1033.92,429.10,2202.65,454.82,56.80
1992-03-03,dsm2,base,11,28480.30,28022.30,1233.65,-10836.45,-317.59,19195.09,0.00,0.00,1111.96,2.43,3.74,2.67,3.25,247.39,247.39,275.82,419.33,752.87,286.09,197.05,197.05,357.43,177.59,260.55,2444.04,2842.19,2092.85,269.52,269.68,4941.22,257.09,369.67,1548.15,237.77,275.86,336.30,994.44,1630.08,225.62,482.98,407.56,220.73,4669.84,180.02,196.07,200.51,537.15,211.64,1079.01,412.38,2151.59,429.44,58.40
1992-03-04,dsm2,base,11,26121.67,25657.67,1172.45,-10841.45,6.81,16445.86,0.00,0.00,1145.88,2.44,3.77,2.58,3.32,237.31,237.31,269.58,551.03,731.35,280.77,218.57,218.57,350.09,186.97,256.53,2376.79,2754.85,2321.31,263.64,263.78,4807.65,256.50,454.11,1712.78,249.30,269.59,326.08,1058.54,1979.74,223.53,489.26,397.95,226.53,4889.41,190.83,212.90,207.02,528.59,217.26,1099.24,395.93,2071.56,408.01,59.60
1992-03-05,dsm2,base,11,24597.84,23885.84,1136.69,-10804.45,-1094.17,16024.25,0.00,0.00,1181.87,2.30,3.79,2.46,3.37,233.50,233.50,264.06,665.77,704.80,276.40,240.15,240.15,340.54,196.06,255.14,2375.97,2652.81,2636.79,259.30,259.76,4658.54,254.52,538.19,1916.11,266.69,264.06,315.07,1088.15,2224.27,224.91,496.84,392.62,230.91,4776.31,202.14,212.22,214.26,536.23,223.08,1103.89,374.06,2048.92,389.13,59.60
1992-03-06,dsm2,base,11,25104.13,22809.13,1106.62,-10412.95,-2569.41,18367.21,0.00,0.00,1201.93,2.32,3.72,2.39,3.31,234.81,234.81,263.04,771.25,685.31,274.40,260.02,260.02,336.10,206.59,254.98,2411.27,2587.18,2873.58,258.12,258.41,4597.43,252.78,593.05,2120.76,299.23,263.05,309.25,1103.65,2326.35,228.52,505.02,392.74,234.69,4688.10,205.36,207.71,222.00,536.57,228.54,1124.64,362.85,2025.81,387.14,60.40
1992-03-07,dsm2,base,11,23443.80,21829.80,1101.50,-10818.05,-2032.19,15759.43,0.00,0.00,1192.04,2.30,3.66,2.30,3.26,239.84,239.84,264.55,865.67,675.81,274.11,273.67,273.67,339.71,213.20,256.09,2474.00,2570.55,3035.05,258.56,258.73,4563.77,251.96,614.26,2269.52,336.20,264.50,310.68,1125.43,2361.08,233.67,512.66,395.21,238.47,4619.11,205.62,201.06,225.22,558.96,232.03,1150.34,357.83,2048.96,405.73,60.60
1992-03-08,dsm2,base,11,24495.23,23552.23,1202.06,-10830.95,-1941.26,16807.61,0.00,0.00,1153.03,2.25,3.58,2.27,3.11,244.61,244.61,265.39,960.85,669.18,274.41,291.84,291.84,341.23,215.83,257.74,2533.46,2593.46,3192.49,259.58,259.86,4504.51,252.00,658.02,2405.47,368.92,265.34,310.98,1150.47,2424.45,239.21,519.50,395.95,242.03,4690.99,204.35,198.50,226.25,565.53,232.92,1161.30,352.74,2056.14,396.44,61.20
1992-03-09,dsm2,base,11,28624.41,27890.41,1617.66,-12560.37,-2184.98,19866.69,0.00,0.00,978.08,2.21,3.52,2.25,3.04,249.88,249.88,266.17,1045.79,668.60,274.72,301.16,301.16,339.67,215.40,258.91,2594.23,2622.61,3287.81,260.95,261.25,4412.12,251.77,669.55,2499.33,402.62,266.20,309.13,1168.55,2430.18,244.52,526.42,393.75,244.02,4601.73,203.73,206.86,225.23,587.34,232.24,1153.89,347.27,2095.09,345.50,60.60
1992-03-10,dsm2,base,11,33491.65,32856.65,1957.90,-12555.87,-1834.80,24728.48,0.00,0.00,792.09,2.26,3.44,2.38,2.99,253.68,253.68,267.35,1133.32,718.51,274.91,294.76,294.76,337.54,213.00,259.50,2652.03,2692.57,3289.65,261.91,262.27,4313.48,251.59,632.51,2555.54,427.10,267.30,308.86,1161.49,2291.83,249.32,531.52,389.30,245.48,4618.24,209.50,197.39,224.21,616.76,231.48,1069.55,343.82,2111.96,339.88,59.60
