datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2002-01-01,dsm2,base,58,43703.03,40746.53,3012.90,12320.76,-11163.67,45558.83,0.00,1.00,549.67,3.59,3.53,5.69,2.85,279.65,279.65,311.24,467.51,772.33,305.43,268.22,268.22,450.53,210.71,281.78,2639.08,2923.76,3679.06,290.75,290.93,3096.36,271.02,604.53,2118.33,291.85,311.21,383.56,1006.21,2509.11,263.08,835.12,618.48,250.55,1710.69,212.25,207.05,228.44,641.10,238.25,769.61,486.87,1636.92,551.01,62.00
2002-01-02,dsm2,base,58,55647.78,45158.58,4786.97,12745.95,-12053.09,59741.88,0.00,1.00,393.32,3.52,3.52,4.96,2.86,286.69,286.69,327.84,436.90,669.53,307.92,234.43,234.43,459.89,226.11,289.48,2665.89,2866.43,2712.49,298.47,298.44,3010.50,271.33,300.60,1532.36,259.58,328.03,411.74,1060.18,946.98,296.94,852.25,657.67,262.06,1746.22,209.82,180.74,239.74,674.54,248.89,618.82,561.64,1760.38,593.80,54.40
2002-01-03,dsm2,base,58,55027.76,49235.66,4553.61,12725.48,-7362.67,54218.56,0.00,1.00,363.80,3.20,3.56,4.03,2.89,282.41,282.41,327.25,399.79,472.19,310.81,239.81,239.81,461.91,215.55,293.64,2303.54,2836.43,1761.15,301.98,301.71,2899.61,276.25,280.02,1177.97,257.39,327.67,412.17,910.09,806.45,331.21,803.64,599.55,270.13,1565.82,181.41,151.25,230.26,603.80,241.74,449.78,547.75,1714.98,550.68,53.80
2002-01-04,dsm2,base,58,59822.55,52523.75,4421.86,12612.41,-5773.73,57405.72,0.00,1.00,320.01,2.92,3.55,3.18,3.12,281.30,281.30,318.69,353.23,425.05,312.09,221.36,221.36,440.78,184.65,296.52,2097.65,2702.72,1261.00,302.53,302.35,2837.86,273.69,257.59,916.47,239.20,318.85,395.60,781.38,666.59,357.93,633.14,564.12,269.78,1449.40,165.81,141.10,208.84,489.15,226.51,406.93,541.28,1626.89,463.86,53.80
2002-01-05,dsm2,base,58,93014.09,58192.89,4444.70,12494.19,-4501.11,89465.70,0.00,1.00,355.39,2.58,3.44,2.48,3.11,279.41,279.41,315.34,316.18,376.64,312.34,188.47,188.47,426.73,163.91,298.93,1903.49,2503.46,900.56,305.14,304.76,2746.92,263.69,216.47,719.46,210.82,315.51,393.12,677.04,413.40,370.28,527.70,539.67,258.16,1366.07,154.13,138.65,185.85,478.55,207.33,373.07,543.74,1523.59,457.95,53.80
2002-01-06,dsm2,base,58,100010.69,64177.19,6103.23,6578.79,-4510.87,104046.01,0.00,1.00,325.00,2.34,3.39,2.23,3.03,274.20,274.20,320.17,276.69,387.28,307.29,168.80,168.80,408.15,151.65,298.28,1821.28,2321.16,551.24,307.60,306.69,2630.19,252.37,184.74,519.34,183.23,320.51,407.36,636.46,251.63,396.30,467.36,521.08,243.38,1392.49,147.72,137.40,178.44,455.16,199.59,384.83,601.74,1467.27,450.93,53.80
2002-01-07,dsm2,base,58,92450.67,69264.67,5346.25,6242.65,-968.31,92522.58,0.00,1.00,380.79,2.39,3.42,2.43,2.98,259.41,259.41,330.78,238.22,358.89,300.61,165.84,165.84,374.24,146.01,299.62,1722.79,2156.72,351.56,310.85,309.70,2522.79,247.72,176.71,402.93,171.61,331.69,423.71,567.05,234.35,436.70,429.86,499.81,240.62,1455.56,139.53,129.58,179.54,461.74,199.64,361.88,679.24,1430.69,463.55,53.80
2002-01-08,dsm2,base,58,85239.85,69766.55,4645.13,6200.86,373.93,83310.20,0.00,1.00,376.70,2.68,3.58,3.06,3.03,248.85,248.85,334.54,210.20,394.37,297.56,158.60,158.60,354.84,137.24,301.01,1592.75,1996.79,270.56,312.65,311.42,2410.17,241.84,170.57,342.21,164.41,335.73,432.09,500.36,230.63,461.39,395.80,468.75,233.24,1492.92,133.41,125.97,171.63,450.54,194.58,393.60,641.92,1373.78,464.50,53.80
2002-01-09,dsm2,base,58,77651.18,67514.88,4412.60,6284.70,735.80,75043.27,0.00,1.00,468.78,3.04,3.79,3.68,3.07,242.81,242.81,333.56,196.03,389.95,294.47,150.78,150.78,347.18,137.36,297.81,1396.51,1817.52,251.20,312.66,311.26,2271.03,233.11,163.33,307.01,156.85,334.06,429.32,457.69,233.97,444.36,400.56,443.95,221.67,1407.75,136.23,133.75,161.25,456.71,182.45,397.07,571.20,1289.12,471.78,53.80
2002-01-10,dsm2,base,58,65382.30,60749.60,3968.98,7170.62,1001.51,61179.16,0.00,1.00,574.98,3.26,3.93,4.19,3.20,235.29,235.29,326.44,185.99,475.86,288.24,154.54,154.54,337.25,143.91,289.60,1198.05,1603.95,262.81,308.49,306.79,2136.09,226.17,160.80,290.98,158.17,327.69,414.40,472.26,263.75,413.62,408.10,424.79,212.37,1238.69,145.82,141.32,164.59,446.06,180.47,484.99,549.88,1176.09,449.44,53.80
2002-01-11,dsm2,base,58,62033.02,58531.02,3543.74,11539.81,1248.91,52788.03,0.00,1.00,637.88,3.52,4.02,4.51,3.41,226.83,226.83,316.88,178.01,574.73,280.14,160.89,160.89,325.77,151.35,276.99,1001.79,1384.40,302.41,299.11,297.29,2038.07,222.00,163.72,288.08,162.42,317.60,397.82,543.00,319.94,372.73,411.14,412.03,205.91,1086.69,147.33,140.00,167.74,463.50,180.90,585.17,534.08,1088.60,446.37,53.80
2002-01-12,dsm2,base,58,59020.83,55779.43,3183.21,11677.03,1191.64,49335.37,0.00,1.00,677.09,3.74,4.07,4.76,3.45,219.22,219.22,302.54,174.91,626.68,269.96,162.87,162.87,313.86,151.46,261.36,841.74,1186.16,354.06,284.77,282.63,1938.35,218.79,167.72,293.55,165.26,303.37,379.84,620.24,389.68,328.16,439.52,403.30,200.53,828.09,144.60,140.82,166.52,487.98,177.24,643.90,507.60,1013.97,449.28,53.80
2002-01-13,dsm2,base,58,55064.22,52104.92,3022.78,11750.78,1368.42,44967.80,0.00,1.00,716.29,3.63,4.05,4.69,3.47,211.98,211.98,287.34,175.13,659.35,259.30,161.83,161.83,301.17,149.67,248.21,702.69,1011.40,427.60,269.69,267.98,1823.16,215.29,175.01,312.16,164.22,288.06,363.69,669.24,498.87,290.56,473.57,398.34,196.09,597.96,148.50,145.53,163.18,498.53,174.29,681.07,490.34,953.63,453.88,53.80
2002-01-14,dsm2,base,58,48355.00,46638.00,2885.97,11839.57,1298.79,38102.61,0.00,1.00,737.89,3.50,3.96,4.37,3.37,207.51,207.51,274.62,174.71,697.03,250.66,161.37,161.37,290.53,153.83,239.05,633.46,873.49,495.31,257.55,256.37,1736.95,211.65,178.63,333.99,162.34,274.80,349.78,703.67,547.35,267.50,514.50,393.70,193.54,563.23,152.04,149.23,166.10,507.25,175.96,720.23,475.33,900.97,450.25,53.80
2002-01-15,dsm2,base,58,40874.98,40291.88,2743.39,11830.38,1411.09,30376.90,0.00,1.00,775.39,3.25,3.90,3.84,3.37,204.32,204.32,263.34,173.15,729.03,243.89,163.25,163.25,281.88,157.31,232.42,588.40,778.88,566.16,248.49,247.33,1698.09,209.05,185.07,357.03,163.34,263.73,335.28,740.93,598.46,250.95,552.93,386.63,192.20,555.52,155.37,153.72,169.40,504.29,177.89,743.41,455.99,875.82,448.40,53.80
2002-01-16,dsm2,base,58,35046.22,34526.72,2602.81,11703.07,1333.94,24612.02,0.00,1.00,800.39,2.93,3.88,3.23,3.44,201.57,201.57,255.25,171.76,755.36,237.74,166.18,166.18,275.80,160.58,227.52,560.62,712.68,655.38,241.30,240.22,1674.71,207.38,196.91,394.96,165.34,255.91,323.51,765.96,729.66,239.14,586.67,377.08,192.44,558.16,159.90,160.54,171.63,497.51,180.03,779.47,435.96,854.65,416.77,53.80
2002-01-17,dsm2,base,58,30119.80,29636.70,2476.09,11798.75,1209.81,19587.33,0.00,1.00,822.09,2.61,3.91,2.65,3.57,198.37,198.37,245.64,171.10,787.83,233.87,169.11,169.11,271.63,164.69,222.89,545.14,665.28,776.76,234.34,233.74,1648.74,206.87,213.53,433.81,168.17,245.85,309.88,798.14,862.83,228.85,616.11,367.53,193.48,559.95,165.62,168.09,175.31,488.04,182.54,805.22,416.03,823.40,393.92,53.80
2002-01-18,dsm2,base,58,27582.07,27114.87,2355.50,11701.47,1228.17,17007.94,0.00,1.00,827.90,2.07,3.92,1.95,3.63,194.70,194.70,239.25,171.88,810.72,230.53,174.56,174.56,268.94,169.15,219.23,537.49,635.93,979.81,228.87,228.46,1609.65,207.24,248.24,498.96,173.19,239.52,299.33,822.64,1145.94,220.92,640.47,358.44,195.82,548.36,170.79,173.12,179.79,475.22,186.07,827.12,397.57,781.19,343.32,54.40
2002-01-19,dsm2,base,58,25964.73,25507.03,2228.54,11404.12,1032.73,15756.42,0.00,1.00,854.59,1.53,3.93,1.38,3.67,193.09,193.09,232.13,173.52,829.92,228.67,181.92,181.92,268.27,173.85,217.01,553.17,622.41,1200.68,224.44,224.24,1584.65,207.46,282.15,577.01,181.21,232.24,290.86,842.51,1350.10,215.94,661.75,350.41,197.99,578.07,175.17,178.31,183.68,476.73,189.48,836.85,379.75,749.49,320.84,54.40
2002-01-20,dsm2,base,58,23517.08,23060.08,2103.44,11533.67,1058.55,13028.30,0.00,1.00,863.80,1.19,3.86,1.06,3.66,193.23,193.23,228.73,176.11,839.32,228.50,187.92,187.92,270.31,177.83,216.33,575.93,622.00,1401.91,221.60,221.62,1571.51,207.60,304.55,630.22,190.53,228.84,285.03,854.90,1451.72,213.70,680.74,343.64,200.47,608.86,179.90,186.52,187.47,485.20,192.88,858.41,365.36,720.26,330.46,56.40
2002-01-21,dsm2,base,58,23005.40,22565.60,2322.96,11436.99,658.07,13233.30,0.00,1.00,894.59,1.00,3.80,1.02,3.54,194.35,194.35,226.33,180.70,858.03,228.57,196.95,196.95,272.62,181.36,217.48,602.89,630.08,1596.36,220.58,220.52,1550.26,207.57,333.54,668.98,205.96,226.32,281.62,869.65,1550.05,213.61,703.34,339.05,203.44,657.89,186.68,191.73,191.75,473.79,196.49,873.52,354.61,720.40,304.20,58.20
2002-01-22,dsm2,base,58,22327.60,21883.90,2220.50,11561.35,606.41,12380.35,0.00,1.00,909.59,1.31,3.70,1.36,3.43,196.26,196.26,226.34,186.94,874.77,229.45,204.16,204.16,275.24,186.65,218.26,633.48,647.03,1776.71,220.61,220.59,1525.02,208.39,353.96,691.32,215.02,226.36,280.15,885.12,1635.04,215.12,733.53,336.85,206.90,693.55,191.82,196.13,196.28,518.21,199.99,899.42,346.11,721.29,300.46,59.60
