datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,cu_sbay,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2013-10-27,RMA,suisun,3,7705.93,2392.80,2524.20,6081.99,0.00,1.00,294.00,3.84,3.23,7779.68,1719.47,872.58,664.70,182.19,6460.38,6460.38,438.21,12660.92,411.73,918.29,9777.98,9777.98,1457.53,4048.77,859.49,15396.93,14077.79,15890.36,561.61,585.25,14226.92,2368.30,12610.85,26297.01,15119.55,10445.80,433.63,386.52,772.63,18018.66,320.12,640.01,484.42,419.45,13145.62,851.79,156.67,2543.69,629.95,1964.57,392.14,502.53,12938.06,569.98,91.71
2013-10-28,RMA,suisun,3,7806.22,3172.86,2536.77,7020.84,0.00,1.00,295.00,4.87,3.30,7851.71,1558.63,791.72,635.73,131.18,5853.36,5853.36,470.34,12737.55,309.75,955.25,9288.08,9288.08,1478.82,3600.41,890.39,15636.02,14394.86,16103.02,610.61,636.22,14299.00,2127.23,12134.19,25619.48,15305.17,10414.03,464.34,390.47,690.53,17570.80,329.81,635.77,473.15,384.43,13353.76,743.07,163.28,2291.87,581.88,1795.58,310.06,471.87,13196.06,507.04,90.67
2013-10-29,RMA,suisun,3,7405.73,3506.64,2818.62,6851.54,0.00,1.00,248.00,5.45,3.40,7440.56,1368.32,602.21,635.40,130.71,5316.82,5316.82,490.83,12481.25,287.02,978.72,8698.35,8698.35,1461.22,3169.62,887.12,15680.44,14637.71,16153.99,637.85,664.80,14405.10,1906.75,11790.21,25260.17,15182.17,10039.19,484.79,400.46,503.80,17343.81,336.12,542.15,462.24,346.76,13489.83,661.06,166.12,2021.95,559.95,1572.69,287.33,462.99,13277.14,480.31,89.00
2013-10-30,RMA,suisun,3,5823.02,3704.03,2341.11,6271.02,0.00,1.00,223.00,5.79,3.44,6181.15,1366.26,597.82,636.26,132.18,5231.63,5231.63,510.25,12403.13,253.89,990.74,8707.59,8707.59,1475.49,3082.46,879.73,15879.51,14748.32,16386.36,666.67,693.92,14483.78,1851.85,11952.56,25776.31,15429.03,9636.73,503.63,410.59,371.68,17752.89,340.66,433.80,455.14,348.41,13551.30,668.24,164.89,1938.93,529.35,1513.50,252.94,469.15,13327.77,424.41,88.65
2013-10-31,RMA,suisun,3,8396.54,3798.53,1895.43,9119.71,0.00,1.00,242.00,5.65,3.33,8565.53,1461.34,667.67,645.41,148.26,5218.79,5218.79,527.45,12952.46,233.85,997.24,8613.41,8613.41,1478.84,3099.73,872.73,16421.39,14918.57,16780.22,687.00,714.12,14579.54,1836.26,12148.39,26413.72,16072.04,9587.64,520.36,421.12,342.71,18236.16,346.57,367.97,455.48,353.39,13633.42,692.00,160.65,1906.23,450.30,1477.32,236.44,461.96,13577.39,375.32,88.28
2013-11-01,RMA,suisun,3,8545.84,3766.68,2969.71,8241.61,1.00,1.00,283.00,5.19,3.26,8708.90,1264.22,603.98,604.46,55.78,4956.85,4956.85,546.73,12848.72,247.94,986.44,8204.06,8204.06,1453.30,2896.20,851.82,16659.75,15204.96,17051.78,697.49,722.66,14719.74,1730.62,11978.82,26389.76,16180.70,9635.78,539.62,431.53,330.27,18192.51,351.76,328.64,459.57,337.78,13771.53,632.76,166.02,1790.84,411.62,1394.95,256.41,446.23,13760.40,361.84,88.59
2013-11-02,RMA,suisun,3,9129.99,3557.35,4953.25,5115.52,1.00,1.00,347.00,4.32,3.25,9236.59,2850.31,2252.17,456.67,141.47,4582.49,4582.49,577.04,12015.67,286.58,961.85,7606.18,7606.18,1423.46,2489.76,825.19,16360.19,15321.20,16800.19,709.21,731.22,14828.53,1590.98,11569.75,25824.29,15646.42,9398.34,569.51,446.45,318.23,17817.79,354.15,303.88,466.42,320.03,13829.38,536.39,174.11,1569.48,381.81,1258.55,301.38,422.88,13594.65,356.09,87.29
2013-11-03,RMA,suisun,3,9968.51,3318.20,3505.00,7221.53,1.00,1.00,423.00,3.44,3.19,10074.11,2786.32,2191.26,457.56,137.50,4170.84,4170.84,608.28,11354.08,343.81,931.30,7037.00,7037.00,1385.92,2124.36,779.17,15870.34,15150.23,16323.11,722.01,741.19,14820.47,1456.04,11046.69,25159.53,14982.34,9034.50,601.39,463.28,321.74,17300.72,356.42,296.88,477.67,310.90,13694.97,462.52,176.34,1358.12,376.22,1127.89,363.39,409.44,13240.13,375.43,86.58
2013-11-04,RMA,suisun,3,9876.00,3093.53,3946.39,6790.28,1.00,1.00,486.00,2.67,3.22,10002.71,2440.94,1894.55,441.87,104.52,3802.06,3802.06,640.17,11378.45,410.10,896.25,6691.55,6691.55,1344.59,1870.22,706.62,15566.42,14806.61,16030.55,727.50,741.49,14702.58,1327.60,10559.03,24765.02,14900.87,8885.30,634.12,485.76,339.54,16901.91,357.37,304.73,488.99,306.86,13483.31,417.23,174.04,1199.69,391.95,1025.58,431.23,404.70,13046.23,400.13,85.61
2013-11-05,RMA,suisun,3,10374.23,2973.28,4026.33,6910.65,1.00,1.00,554.00,2.13,3.35,10497.79,2651.79,2063.54,454.10,134.15,3568.55,3568.55,662.64,11941.81,473.39,853.84,6370.13,6370.13,1301.77,1717.72,663.27,15596.44,14611.50,15939.60,709.88,718.12,14592.63,1245.15,10168.91,24636.32,15178.88,8739.66,658.09,517.19,380.85,16632.85,355.69,324.11,500.05,300.69,13432.21,389.97,169.53,1093.96,423.01,951.13,495.88,408.26,13194.08,440.92,85.03
2013-11-06,RMA,suisun,3,11565.15,2857.46,5002.27,7131.95,1.00,1.00,604.00,1.87,3.46,11932.36,2754.71,2179.71,453.95,121.05,3528.88,3528.88,665.10,12066.69,533.82,818.81,6090.20,6090.20,1255.37,1598.28,670.98,15654.08,14660.79,15892.28,686.82,693.75,14582.09,1216.73,10112.42,24856.76,15238.44,8122.97,662.82,545.41,437.91,16695.86,348.63,348.96,510.00,294.63,13530.34,365.99,164.74,1019.45,460.09,901.09,557.43,416.84,13375.92,482.43,84.76
2013-11-07,RMA,suisun,3,11744.99,2793.30,5077.34,7026.21,1.00,1.00,622.00,1.82,3.42,11952.93,2743.53,2209.52,415.40,118.61,3528.15,3528.15,656.24,11416.16,584.38,796.35,5996.40,5996.40,1213.55,1484.21,672.82,15586.60,14726.79,15832.00,671.74,679.03,14606.26,1203.49,10271.62,25264.62,15023.88,7199.02,655.32,563.92,496.49,16977.96,340.69,376.26,522.51,292.52,13579.97,343.28,161.61,952.02,490.51,864.65,601.70,421.57,13320.71,512.51,84.48
2013-11-08,RMA,suisun,3,11537.53,2740.80,5097.45,6662.98,1.00,1.00,652.00,1.94,3.35,11696.71,2797.47,2232.35,429.78,135.34,3557.92,3557.92,645.97,10658.98,615.21,785.31,6100.83,6100.83,1182.77,1414.55,674.23,15493.73,14683.59,15847.02,661.35,669.21,14593.34,1207.88,10513.90,25723.22,14793.63,6972.45,645.65,575.53,550.26,17318.70,332.08,404.64,538.76,292.31,13508.73,327.73,160.25,917.36,516.21,852.30,627.47,424.16,13102.24,533.60,84.64
2013-11-09,RMA,suisun,3,11541.68,2688.62,5684.38,5997.38,1.00,1.00,689.00,2.26,3.34,11642.98,2761.77,2205.80,427.47,128.50,3294.13,3294.13,636.94,9798.80,640.95,775.43,5752.81,5752.81,1154.87,1194.98,667.31,15093.52,14489.31,15605.00,652.36,660.28,14510.09,1140.59,10089.90,25185.98,14157.11,6908.76,636.60,579.70,592.61,16886.93,327.89,438.47,556.64,277.44,13302.32,292.56,159.89,834.53,531.80,804.28,656.74,428.67,12719.59,548.25,84.24
2013-11-10,RMA,suisun,3,11413.30,2633.00,4997.85,6522.16,1.00,1.00,738.00,2.66,3.24,11527.75,2751.22,2205.44,419.22,126.56,3063.17,3063.17,629.40,9235.15,674.73,760.07,5367.73,5367.73,1125.32,1015.08,654.07,14574.19,14103.17,15199.13,644.19,652.02,14322.95,1077.69,9688.47,24698.26,13534.39,6611.78,629.05,578.83,619.97,16495.89,322.90,472.09,574.37,266.72,12953.66,267.61,161.98,741.97,544.51,740.99,694.58,432.47,12257.61,555.93,83.48
2013-11-11,RMA,suisun,3,11653.60,2580.00,5181.62,6599.27,1.00,1.00,735.00,2.93,3.24,11784.04,2657.62,2163.45,397.64,96.53,2985.94,2985.94,622.60,8920.64,713.08,745.78,5268.53,5268.53,1099.21,937.69,642.37,14193.59,13640.05,14932.43,636.09,643.97,14055.81,1051.91,9622.78,24706.23,13211.08,6296.37,622.32,576.33,647.68,16444.79,315.08,499.99,590.52,263.54,12588.21,255.80,166.20,684.92,558.52,703.95,729.26,433.30,11873.65,560.92,83.11
2013-11-12,RMA,suisun,3,11385.69,1582.16,5175.45,5363.14,1.00,1.00,744.00,3.10,3.23,11515.04,2658.10,2131.56,409.65,116.89,2847.11,2847.11,615.20,8588.33,734.33,732.99,5057.75,5057.75,1072.95,851.30,629.41,13818.11,13239.37,14685.83,626.59,634.10,13790.60,1005.66,9341.50,24423.82,12813.07,6180.97,614.80,573.45,679.47,16147.81,308.62,520.29,604.14,256.49,12269.83,240.96,171.44,642.98,569.06,676.79,737.90,431.03,11586.02,567.23,82.91
2013-11-13,RMA,suisun,3,10941.25,1538.25,4491.10,5565.11,1.00,1.00,744.00,3.18,3.19,11054.35,2625.06,2114.13,403.09,107.84,2858.21,2858.21,607.85,8410.06,737.11,720.20,5037.22,5037.22,1051.32,834.55,618.76,13613.32,12868.18,14524.64,618.81,626.50,13504.03,994.21,9383.27,24562.69,12643.01,6068.44,607.63,569.83,704.60,16221.98,301.36,528.63,614.93,259.31,11953.50,236.73,176.51,610.49,570.20,653.93,742.05,427.13,11291.36,561.41,82.46
2013-11-14,RMA,suisun,3,10682.65,1505.40,4597.36,5038.55,1.00,1.00,737.00,3.16,3.22,10790.21,2779.66,2212.58,431.97,135.11,3113.39,3113.39,598.76,8436.70,739.19,713.30,5468.57,5468.57,1036.93,951.30,616.17,13806.06,12598.10,14681.58,612.25,620.65,13217.33,1045.34,9967.58,25394.52,12924.21,6160.92,598.87,563.78,717.97,16886.76,293.31,531.19,623.13,276.14,11709.17,245.69,185.03,629.42,568.67,659.12,745.00,422.26,11084.16,557.26,82.71
2013-11-15,RMA,suisun,3,9996.12,1457.93,4592.10,4471.97,1.00,1.00,718.00,3.08,3.18,10091.09,2567.06,2074.05,391.53,101.48,3360.03,3360.03,589.07,8495.03,741.44,713.33,5926.68,5926.68,1030.67,1097.12,616.46,14118.91,12507.55,15009.24,607.29,615.96,13007.45,1096.80,10531.52,26123.92,13252.97,6625.42,589.19,558.19,726.03,17516.08,289.60,533.89,629.37,294.17,11545.07,258.53,188.95,684.24,569.06,687.05,741.69,416.85,10986.42,555.28,83.47
2013-11-16,RMA,suisun,3,9364.65,1414.70,5209.19,3130.48,1.00,1.00,718.00,2.84,3.16,9419.11,2585.57,2068.41,406.73,110.43,3508.09,3508.09,582.04,8575.15,740.82,712.85,6154.42,6154.42,1025.43,1215.28,615.68,14394.56,12527.01,15253.68,602.37,610.68,12871.23,1125.97,10860.34,26511.61,13477.51,7127.61,582.04,554.25,733.31,17890.58,289.46,538.04,632.92,306.23,11402.75,273.41,188.43,734.47,572.28,709.22,730.66,412.96,10902.34,559.11,83.79
2013-11-17,RMA,suisun,3,8666.61,1369.93,4111.53,3548.95,1.00,1.00,724.00,2.57,3.21,8748.99,2526.27,2042.43,393.26,90.58,3735.39,3735.39,575.45,8782.65,735.50,712.38,6494.94,6494.94,1018.90,1378.54,620.61,14731.52,12615.63,15576.70,596.55,604.50,12784.89,1166.20,11354.71,27122.30,13839.03,7476.63,575.34,546.67,737.03,18468.64,290.71,540.40,635.08,319.26,11274.05,298.26,190.08,800.08,573.61,744.89,721.69,411.65,10864.95,558.10,84.28
2013-11-18,RMA,suisun,3,8216.95,1311.07,3560.07,3604.93,1.00,1.00,718.00,2.27,3.19,8305.33,2524.41,2041.31,388.95,94.15,4001.66,4001.66,569.70,9063.93,728.89,716.02,6985.08,6985.08,1014.92,1597.92,631.83,15106.47,12814.11,15931.98,594.24,602.15,12779.92,1216.19,11965.69,27863.64,14256.71,7768.69,569.28,539.66,736.34,19182.87,294.20,542.04,635.37,333.41,11220.21,333.31,194.71,894.09,572.09,798.44,722.08,410.57,10946.65,552.03,84.88
2013-11-19,RMA,suisun,3,7591.46,1276.48,4057.71,2507.27,1.00,1.00,705.00,2.03,3.13,7699.51,2484.98,2008.78,382.48,93.72,4483.65,4483.65,567.30,9464.67,725.21,730.92,7849.26,7849.26,1022.76,1956.98,656.98,15679.51,13167.85,16492.47,597.17,605.52,12891.21,1324.99,12987.70,29105.56,14907.99,8088.79,566.61,533.68,732.41,20314.80,299.14,541.04,634.37,356.92,11258.81,386.84,193.85,1047.52,563.67,894.69,723.20,409.15,11169.18,541.42,85.62
2013-11-20,RMA,suisun,3,7115.93,1244.83,4027.46,3039.07,1.00,1.00,716.00,1.88,3.20,7264.32,1443.37,1231.57,195.98,15.82,5065.55,5065.55,567.95,9886.98,723.61,760.30,8776.90,8776.90,1045.71,2394.63,695.92,16326.48,13518.98,17130.76,605.70,614.95,13132.79,1478.95,14046.90,30297.13,15533.81,8695.85,567.03,528.63,731.89,21478.87,309.51,538.75,635.77,385.39,11272.60,463.21,195.76,1264.66,564.24,1031.01,718.77,409.19,11478.72,538.08,86.66
2013-11-21,RMA,suisun,3,6292.46,1218.35,4789.29,3562.91,1.00,1.00,695.00,1.86,3.23,6557.49,-574.06,-399.69,-137.73,-36.64,5728.83,5728.83,580.19,10408.88,722.56,790.43,10142.67,10142.67,1086.06,2997.22,682.45,17073.83,13728.27,18055.92,631.73,642.68,13397.51,1682.13,15370.19,31680.76,16324.96,9816.90,578.56,528.13,740.09,22835.97,319.36,534.58,634.77,442.67,10971.15,567.89,200.85,1619.45,557.73,1271.77,716.23,412.60,11817.20,535.62,88.21
2013-11-22,RMA,suisun,3,5812.05,1197.04,2631.17,6098.92,1.00,1.00,658.00,2.05,3.22,6122.16,-1408.04,-1111.62,-254.53,-41.89,4975.63,4975.63,598.53,10146.49,720.57,782.97,9854.65,9854.65,1087.66,2829.90,605.32,16505.71,13555.92,17864.11,639.38,646.50,13236.87,1541.53,14756.07,30410.32,15622.85,10710.80,596.01,538.36,747.96,22037.96,317.92,542.62,635.21,430.66,9980.28,546.16,206.69,1625.00,576.78,1309.71,718.20,421.93,11638.09,554.36,88.77
2013-11-23,RMA,suisun,3,5477.43,1224.12,2429.09,5486.19,1.00,1.00,652.00,2.46,3.27,5739.76,-848.30,-685.75,-203.36,40.81,4192.60,4192.60,595.75,9835.69,716.12,775.13,8535.35,8535.35,1073.42,2317.15,651.44,15380.35,12776.80,16726.28,629.91,635.36,12755.68,1333.46,13495.80,28512.92,14336.46,10326.09,593.35,548.49,749.92,20637.97,322.16,554.27,653.37,371.29,9026.61,476.55,207.96,1381.46,618.47,1138.27,703.23,440.08,11162.23,587.75,86.83
2013-11-24,RMA,suisun,3,6159.83,1428.09,2274.04,6654.84,1.00,1.00,716.00,3.11,3.32,6369.43,-1047.24,-843.75,-227.04,23.55,4094.43,4094.43,592.48,9731.52,703.71,773.00,8054.35,8054.35,1071.75,2166.43,692.39,14840.88,12235.85,16135.28,632.46,639.37,12379.31,1278.65,13100.26,28038.02,13890.71,9479.44,590.12,557.08,753.14,20113.04,328.77,560.61,671.01,358.54,8779.92,469.38,210.88,1278.91,629.34,1052.30,679.20,462.61,10887.03,596.63,85.84
2013-11-25,RMA,suisun,3,5136.98,1363.24,2048.00,4913.80,1.00,1.00,726.00,3.72,3.27,5290.30,-222.61,-326.22,50.30,53.31,4024.81,4024.81,592.62,9650.27,686.72,775.32,7993.60,7993.60,1066.48,2119.02,708.29,14689.13,12418.30,16049.62,639.32,647.52,12264.65,1249.84,12864.44,27804.45,13879.93,9221.09,590.03,560.64,752.05,19787.10,334.11,566.95,673.42,357.39,9475.36,467.59,218.40,1250.08,628.77,1023.75,687.64,480.04,10798.27,597.06,85.99
2013-11-26,RMA,suisun,3,5033.68,1302.68,2786.00,1843.21,1.00,1.00,753.00,4.34,3.35,5167.34,1919.43,1480.63,346.27,92.53,4039.73,4039.73,596.59,10029.21,686.79,780.78,7991.79,7991.79,1062.66,2139.04,717.26,15015.67,12709.13,16411.49,646.84,655.94,12312.69,1248.75,12575.42,27636.34,14499.73,9189.19,593.78,560.71,738.78,19501.35,339.05,572.46,662.89,363.48,10251.99,476.40,225.30,1254.68,616.69,1020.68,719.08,485.25,10996.27,587.95,85.83
2013-11-27,RMA,suisun,3,4711.51,1261.62,2164.00,1621.24,1.00,1.00,776.00,4.72,3.43,4854.51,2402.44,1916.15,393.18,93.11,3897.18,3897.18,599.13,10409.38,705.45,784.48,7699.71,7699.71,1056.21,2071.95,718.93,15342.06,13092.83,16700.95,651.08,660.66,12461.77,1220.16,12038.26,27117.82,14932.31,9058.81,596.33,558.79,726.45,18934.97,344.40,578.36,652.20,361.68,10848.05,464.45,223.96,1236.95,610.02,1006.25,737.49,479.40,11334.57,578.99,85.90
2013-11-28,RMA,suisun,3,4830.75,1240.71,3043.00,857.88,1.00,1.00,779.00,4.75,3.40,5073.62,2474.15,2005.65,384.65,83.85,3950.00,3950.00,605.53,10785.71,724.77,786.45,7522.11,7522.11,1055.70,2062.08,716.97,15747.56,13486.97,16887.42,655.82,665.91,12684.08,1233.65,11892.86,27074.39,15338.66,8966.48,602.79,557.32,722.61,18786.45,348.50,582.29,643.51,367.09,11306.30,469.54,221.41,1224.69,600.21,999.63,759.35,469.30,11669.63,571.82,85.48
2013-11-29,RMA,suisun,3,4495.95,1225.30,2449.00,907.54,1.00,1.00,773.00,4.54,3.41,4630.61,2586.79,2074.38,405.80,106.61,4138.47,4138.47,610.14,11281.13,744.14,789.69,7600.81,7600.81,1058.29,2156.92,717.37,16273.05,13910.47,17187.84,658.04,668.48,12965.50,1279.14,12027.86,27429.84,15851.45,8892.47,607.56,556.32,727.02,18974.87,352.03,584.61,638.57,378.88,11707.40,490.93,221.13,1250.75,602.83,1019.57,775.32,460.64,12032.82,576.22,85.82
2013-11-30,RMA,suisun,3,4475.82,1242.73,2573.00,841.60,1.00,1.00,795.00,4.13,3.35,4644.66,2560.16,2049.38,404.43,106.35,4385.85,4385.85,613.61,11872.37,760.97,795.83,7801.59,7801.59,1065.53,2297.83,722.22,16798.00,14393.43,17531.99,660.18,670.86,13306.68,1341.01,12308.16,27956.29,16389.98,8830.34,611.11,556.36,735.91,19369.67,355.36,586.35,635.52,393.24,12104.00,519.64,219.51,1309.17,607.48,1061.76,778.88,453.67,12449.03,578.94,86.29
2013-12-01,RMA,suisun,3,4669.68,1264.93,2531.00,1094.98,1.00,1.00,812.00,3.56,3.33,4827.13,2547.35,2043.82,402.15,101.38,4369.19,4369.19,615.08,12180.00,771.90,802.07,7767.69,7767.69,1069.71,2293.36,727.86,17045.74,14878.66,17741.42,661.33,671.95,13656.49,1349.44,12184.65,27911.01,16623.97,8797.72,612.53,557.39,748.72,19291.07,360.12,589.78,633.63,396.55,12500.62,519.99,218.68,1329.72,619.72,1083.37,783.58,448.72,12802.26,587.40,86.70
2013-12-02,RMA,suisun,3,5476.52,1303.27,2534.00,2048.34,1.00,1.00,820.00,2.99,3.38,5641.79,2432.21,2009.08,336.91,86.22,4599.56,4599.56,618.95,12611.80,779.36,813.40,7968.90,7968.90,1088.73,2401.86,744.17,17384.64,15336.19,17969.38,666.26,677.27,14070.98,1416.98,12511.43,28433.41,17003.30,8787.72,616.42,559.31,760.86,19782.86,363.65,591.65,633.56,410.73,12919.39,546.45,217.39,1385.27,630.40,1128.35,800.45,445.85,13230.62,594.31,86.62
2013-12-03,RMA,suisun,3,6062.37,1333.65,2583.00,2669.67,1.00,1.00,827.00,2.49,3.36,6251.37,2412.05,1985.22,333.18,93.65,5088.91,5088.91,627.01,12817.03,788.92,836.60,8627.85,8627.85,1129.45,2748.16,772.14,17929.26,15845.91,18372.44,680.39,692.29,14564.64,1567.45,13392.88,29534.51,17486.64,8569.06,624.50,562.25,768.16,20752.79,368.96,591.91,633.95,439.54,13386.17,610.06,214.55,1560.24,628.08,1250.57,815.37,444.24,13702.60,594.06,87.42
2013-12-04,RMA,suisun,3,6677.54,1353.42,2544.00,3492.79,1.00,1.00,832.00,2.06,3.34,6883.79,2243.60,1876.02,305.22,62.36,5057.45,5057.45,635.01,12011.75,801.95,861.87,8937.27,8937.27,1160.48,2841.05,784.24,18069.79,16297.44,18697.23,698.33,710.90,14978.35,1601.30,13734.35,29825.39,17336.38,8918.99,631.93,566.85,775.53,21129.55,372.79,595.45,634.54,438.04,13774.85,621.52,214.61,1665.21,637.50,1327.16,824.25,443.14,13809.22,603.64,88.43
2013-12-05,RMA,suisun,3,7166.39,1364.49,2535.00,4100.41,1.00,1.00,826.00,1.78,3.34,7408.82,2196.08,1818.11,304.28,73.69,4641.31,4641.31,638.64,10929.56,816.05,875.84,8521.23,8521.23,1170.43,2556.60,787.14,17580.89,16334.33,18465.09,706.67,719.03,15170.34,1510.57,13295.38,29071.21,16456.75,9324.30,634.77,572.02,787.42,20677.10,374.75,602.43,636.37,406.51,13825.42,563.41,216.30,1565.27,653.02,1268.00,830.38,443.81,13388.36,615.70,87.73
2013-12-06,RMA,suisun,3,8174.76,1345.13,2299.00,5307.87,1.00,1.00,822.00,1.72,3.36,8421.51,2217.26,1837.73,305.85,73.68,4350.89,4350.89,640.42,10371.65,825.44,879.59,8052.88,8052.88,1173.45,2277.48,792.94,16904.15,15924.23,17937.64,709.14,721.20,15156.47,1434.09,12889.92,28426.86,15635.92,9108.01,636.21,575.96,801.09,20222.62,377.61,609.05,637.46,380.68,13541.86,511.22,217.97,1429.09,655.50,1180.89,831.48,446.68,12857.63,619.66,86.91
2013-12-07,RMA,suisun,3,9314.92,1327.25,2295.00,7360.30,1.00,1.00,814.00,1.74,3.29,9563.93,1235.48,1027.09,191.57,16.82,4323.56,4323.56,645.55,10148.26,828.46,880.76,7881.67,7881.67,1182.72,2115.06,799.84,16438.24,15341.87,17589.17,713.73,725.90,14991.73,1416.86,12882.19,28386.02,15297.57,8757.12,641.36,578.35,811.23,20188.42,380.66,613.40,637.67,369.20,13127.70,480.78,219.02,1332.30,646.63,1124.63,827.78,451.67,12485.27,613.40,86.33
2013-12-08,RMA,suisun,3,9961.64,1284.33,2285.00,7998.48,1.00,1.00,801.00,1.91,3.22,10234.76,1272.18,1034.89,192.27,45.02,4369.63,4369.63,655.63,10085.54,826.66,882.01,7976.75,7976.75,1186.99,2055.99,790.10,16337.68,14882.27,17540.97,725.51,737.77,14786.24,1420.83,13117.55,28739.32,15381.44,8579.96,651.43,580.93,817.88,20458.26,377.63,617.64,643.61,366.28,12784.90,465.68,222.17,1286.72,637.23,1103.24,822.40,457.71,12304.11,608.56,86.43
2013-12-09,RMA,suisun,3,10609.94,1261.34,2285.00,8654.26,1.00,1.00,826.00,2.16,3.30,10876.79,1245.78,997.26,195.01,53.51,4320.66,4320.66,663.63,10073.93,822.43,881.34,7950.86,7950.86,1180.37,1985.69,778.15,16408.15,14688.20,17608.16,730.78,741.98,14637.77,1397.36,13143.44,28878.31,15502.70,8653.55,659.23,586.20,824.04,20587.20,372.60,622.49,650.90,359.86,12579.43,443.04,221.00,1237.62,656.49,1071.65,814.81,463.14,12260.22,625.02,86.38
2013-12-10,RMA,suisun,3,11854.19,1263.08,2305.00,9754.48,1.00,1.00,853.00,2.33,3.35,12098.13,1355.03,1092.79,202.98,59.26,4161.46,4161.46,669.68,9968.74,816.93,875.69,7654.14,7654.14,1171.98,1811.99,772.08,16307.01,14613.31,17510.62,729.24,739.41,14541.96,1345.57,12860.65,28643.53,15314.25,8778.21,665.55,592.15,827.57,20354.95,369.71,627.39,655.72,349.81,12442.01,404.42,217.44,1148.79,668.62,1014.25,815.86,468.37,12158.62,631.67,85.93
2013-12-11,RMA,suisun,3,12860.06,1264.51,2579.00,10428.20,1.00,1.00,854.00,2.44,3.39,13077.41,1396.05,1116.42,212.99,66.64,4088.27,4088.27,674.36,9968.94,815.65,866.90,7402.70,7402.70,1164.79,1650.70,762.95,16243.66,14513.10,17447.09,726.59,736.10,14445.63,1312.45,12685.53,28606.38,15254.60,8718.77,670.72,595.85,827.68,20211.67,366.96,630.61,657.86,343.23,12345.91,372.97,222.57,1059.69,652.35,960.62,835.00,472.17,12048.31,618.30,85.63
2013-12-12,RMA,suisun,3,13335.66,1232.91,2480.00,10415.75,1.00,1.00,840.00,2.56,3.35,13541.52,1943.72,1531.51,329.97,82.24,3927.31,3927.31,675.28,9944.82,823.78,853.68,6993.76,6993.76,1151.70,1461.09,748.12,16146.50,14406.48,17345.29,721.62,730.58,14345.85,1262.88,12304.67,28364.48,15136.74,8650.74,672.18,599.25,825.71,19879.61,364.34,634.01,661.07,334.45,12333.91,341.64,220.42,962.06,644.47,897.31,852.27,472.79,11959.39,609.72,85.22
2013-12-13,RMA,suisun,3,13653.46,1167.35,2576.00,10160.08,1.00,1.00,857.00,2.65,3.26,13868.04,2366.94,1945.00,336.97,84.97,3683.45,3683.45,673.96,9835.08,836.51,834.98,6445.14,6445.14,1133.49,1255.97,727.96,15947.35,14268.60,17110.91,713.97,722.19,14237.35,1198.26,11735.39,27921.97,14888.42,8468.34,671.35,602.30,826.21,19333.21,361.44,637.52,666.61,325.56,12309.02,314.54,209.76,858.24,645.40,825.78,853.58,471.46,11829.41,612.10,84.65
2013-12-14,RMA,suisun,3,13898.20,1094.69,2746.00,10142.91,1.00,1.00,862.00,2.64,3.26,14101.96,2379.81,1952.42,338.79,88.60,3415.26,3415.26,671.34,9684.32,844.62,810.07,5863.09,5863.09,1109.75,1071.95,703.31,15685.38,14063.49,16784.71,703.46,710.87,14099.04,1129.44,11131.94,27453.33,14649.66,8095.98,669.30,605.45,831.99,18769.52,357.11,640.59,672.35,317.50,12214.37,295.26,202.03,758.24,651.41,753.69,850.96,470.61,11672.50,617.26,83.96
2013-12-15,RMA,suisun,3,14124.42,1024.82,2557.00,10520.38,1.00,1.00,855.00,2.63,3.29,14326.35,2342.52,1924.17,333.15,85.20,3176.69,3176.69,666.75,9527.88,847.38,781.42,5387.91,5387.91,1080.86,936.48,677.45,15440.27,13825.13,16444.63,689.70,695.96,13929.83,1065.40,10626.81,27105.02,14472.05,7515.59,665.27,606.36,839.74,18333.41,351.35,642.33,677.62,307.86,12083.39,282.29,199.06,676.40,656.26,695.44,857.75,470.88,11532.86,619.44,83.28
2013-12-16,RMA,suisun,3,14395.41,974.43,3057.00,10218.33,1.00,1.00,865.00,2.64,3.44,14598.68,2369.91,1946.00,335.78,88.13,3057.53,3057.53,660.26,9434.90,849.67,754.35,5219.89,5219.89,1050.57,875.41,655.40,15338.98,13658.10,16249.92,674.14,679.27,13770.63,1027.45,10463.37,27164.48,14459.15,6865.65,659.32,606.67,845.50,18279.13,343.46,641.99,682.00,300.63,11969.05,275.02,198.35,623.68,655.80,657.11,862.70,471.25,11465.31,620.78,82.82
2013-12-17,RMA,suisun,3,14545.18,932.38,4133.00,9241.15,1.00,1.00,868.00,2.53,3.52,14765.93,2404.65,1966.65,342.69,95.31,2888.87,2888.87,652.30,9147.89,851.52,731.60,5014.45,5014.45,1020.53,803.18,636.70,15132.21,13577.87,16047.60,657.90,662.16,13660.69,982.44,10127.39,26881.44,14230.84,6467.39,652.09,607.08,849.65,17970.91,335.11,640.99,685.51,292.17,11891.75,265.12,197.93,595.16,648.24,633.70,862.35,469.51,11408.00,607.88,82.77
