datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2017-02-11,dsm2,base,93,346643.42,85724.79,18930.80,11783.04,-3640.28,357431.45,0.00,1.00,185.08,2.85,3.99,3.76,2.50,126.87,126.87,273.10,144.33,187.57,191.47,73.68,73.68,205.63,70.18,203.06,405.12,597.99,94.83,216.16,214.50,1038.80,118.55,84.73,129.41,188.03,94.46,275.10,400.24,196.04,88.04,217.00,205.34,387.52,136.14,764.64,68.65,73.36,69.59,218.47,70.08,189.36,542.60,683.76,308.61,53.80
2017-02-12,dsm2,base,93,328993.67,87140.87,20517.44,11737.71,-1152.38,338925.78,0.00,1.00,186.67,2.47,3.99,3.14,2.57,121.62,121.62,289.73,121.52,189.12,199.82,67.24,67.24,213.45,64.15,213.39,396.10,526.41,85.19,228.94,227.03,1040.72,117.06,77.17,119.74,166.74,80.41,291.47,419.52,196.55,79.55,223.99,201.88,404.10,142.35,678.86,63.40,65.43,63.86,207.39,64.20,190.75,539.35,665.32,285.74,53.80
2017-02-13,dsm2,base,93,292755.00,86371.83,23121.14,11891.04,-762.32,304747.43,0.00,1.00,178.17,2.01,3.90,2.30,2.66,121.08,121.08,320.67,103.36,185.39,209.27,64.07,64.07,220.51,60.98,226.13,389.16,491.44,78.26,249.50,246.80,1042.01,121.74,74.57,123.58,145.38,75.99,322.47,443.93,192.46,75.79,216.96,198.46,417.23,149.34,635.40,60.44,61.21,60.84,201.25,61.23,186.30,511.35,640.04,217.23,53.80
2017-02-14,dsm2,base,93,282813.98,85180.77,27808.18,11821.04,1162.37,297638.75,0.00,1.00,158.54,1.61,3.80,1.57,2.81,124.44,124.44,376.30,91.05,169.10,225.20,63.17,63.17,229.77,60.09,248.02,381.38,444.71,75.03,288.79,284.01,1040.15,125.59,75.01,125.63,127.32,72.25,378.85,315.59,175.93,74.92,209.72,181.69,424.03,149.54,627.97,60.20,59.89,60.21,189.96,60.44,169.34,508.43,611.40,180.80,53.80
2017-02-15,dsm2,base,93,287532.86,80497.66,32137.51,12102.04,1580.74,305987.59,0.00,1.00,148.17,1.37,3.73,1.13,2.86,124.99,124.99,392.63,81.67,153.27,256.05,66.76,66.76,251.07,64.25,294.59,374.76,426.34,74.99,359.76,354.61,1020.95,127.97,78.46,110.39,112.79,75.20,390.13,176.88,157.80,77.76,195.68,158.76,421.56,146.42,644.23,65.57,63.84,64.88,166.73,64.81,153.79,340.67,584.67,159.07,53.80
2017-02-16,dsm2,base,93,278874.97,75753.22,33936.45,11959.04,1398.92,299453.45,0.00,1.00,151.96,1.13,3.66,0.88,2.85,126.37,126.37,211.23,81.95,150.80,298.68,71.77,71.77,291.30,68.74,333.04,373.18,417.19,78.86,341.35,345.47,991.69,130.42,83.34,105.09,102.65,79.81,206.56,157.46,153.49,83.45,181.87,150.78,416.81,140.55,716.12,69.35,68.41,69.03,155.79,69.10,151.98,170.02,568.23,152.86,53.80
2017-02-17,dsm2,base,93,278982.53,74122.70,34109.14,10149.04,595.80,302346.83,0.00,1.00,150.92,0.72,3.52,0.63,2.90,131.04,131.04,172.26,91.26,151.71,264.93,73.71,73.71,291.75,69.86,267.21,370.23,465.56,84.04,224.80,227.81,960.64,133.36,86.24,113.85,102.31,86.73,171.55,160.30,154.65,86.79,175.98,153.28,415.62,133.82,735.64,69.82,69.87,69.84,157.02,70.03,152.76,158.73,555.86,154.81,53.80
2017-02-18,dsm2,base,93,283804.46,73870.66,32081.93,7908.04,428.40,307549.95,0.00,1.00,148.96,0.70,3.37,0.76,2.49,134.77,134.77,168.85,100.05,150.18,240.66,73.94,73.94,259.91,69.97,239.99,388.95,491.65,87.17,203.63,204.38,977.33,127.71,86.78,100.81,113.83,87.85,168.53,158.13,153.58,88.38,182.12,151.97,423.22,132.26,809.44,70.03,71.14,70.00,156.50,70.15,151.28,157.82,558.90,153.70,53.80
2017-02-19,dsm2,base,93,270036.82,74196.15,32994.08,5678.04,-326.42,297679.27,0.00,1.00,148.21,0.82,3.29,0.89,2.48,135.81,135.81,165.80,103.01,148.75,224.47,76.98,76.98,244.77,73.74,216.84,396.12,524.71,88.69,194.88,195.30,996.93,128.95,88.85,88.86,131.12,90.27,165.63,157.88,152.07,89.64,180.12,150.94,441.88,134.81,817.35,74.74,75.57,74.23,155.11,74.19,150.07,157.29,592.46,152.66,70.40
2017-02-20,dsm2,base,93,260823.04,74914.79,34728.38,5278.04,-3301.56,293574.94,0.00,1.00,153.00,0.97,3.31,1.12,2.31,141.04,141.04,173.13,126.16,152.23,206.58,79.60,79.60,242.29,75.40,198.93,417.07,680.64,93.61,195.68,195.20,1032.60,130.41,92.37,104.94,154.52,106.31,173.15,165.08,154.52,93.25,176.65,156.99,457.04,135.06,889.84,75.23,78.54,75.36,158.02,75.61,154.08,162.62,619.90,156.59,70.80
2017-02-21,dsm2,base,93,308452.02,75193.10,35638.83,5251.04,-3526.52,342366.33,0.00,1.00,153.08,1.09,3.33,1.32,2.24,140.30,140.30,184.44,145.76,154.61,209.34,79.33,79.33,233.98,75.32,208.90,437.50,820.78,96.60,216.49,216.06,1068.43,125.71,92.45,96.24,186.98,103.70,184.59,168.97,157.68,93.87,180.81,162.37,464.17,131.79,914.54,75.42,79.67,75.34,160.52,75.50,156.27,168.61,655.19,160.71,54.00
2017-02-22,dsm2,base,93,313701.68,76796.31,36036.21,5082.04,-2803.67,347459.53,0.00,1.00,155.25,1.25,3.30,1.56,2.22,137.54,137.54,185.36,138.52,155.90,217.43,81.32,81.32,239.24,77.69,218.52,457.16,745.35,96.36,219.11,219.33,1109.98,127.08,93.69,96.78,205.56,101.31,185.50,169.38,158.81,93.55,190.99,163.01,477.40,138.05,899.88,78.12,81.80,77.88,161.79,77.90,157.55,169.27,662.74,161.78,54.20
2017-02-23,dsm2,base,93,281485.93,78908.26,36914.56,4661.04,-2376.60,316116.05,0.00,1.00,161.12,1.58,3.33,2.03,2.15,142.04,142.04,183.75,137.94,160.25,220.48,81.46,81.46,245.17,76.63,220.76,484.40,709.17,97.47,215.04,215.22,1153.48,136.03,95.37,101.84,200.48,103.62,183.90,171.13,162.67,95.41,200.85,166.06,506.87,150.55,896.81,76.07,79.31,76.43,164.28,76.80,162.01,170.48,694.59,165.19,53.80
2017-02-24,dsm2,base,93,257191.28,79876.36,39875.67,4748.04,-1708.86,294027.77,0.00,1.00,164.04,1.92,3.46,2.43,2.30,152.26,152.26,186.50,146.56,164.41,218.30,79.29,79.29,249.08,73.75,218.28,508.38,723.34,98.14,213.00,213.19,1170.51,144.73,94.97,126.75,204.21,103.52,186.64,175.03,166.77,95.28,202.31,170.23,547.37,157.22,904.18,73.35,74.97,73.65,169.11,74.15,165.79,174.63,719.81,169.09,53.80
2017-02-25,dsm2,base,93,237724.06,79513.13,40358.89,5456.04,1172.45,271454.46,0.00,1.00,164.71,2.23,3.62,2.75,2.49,161.91,161.91,178.73,133.22,165.11,215.36,78.00,78.00,235.48,71.83,213.84,499.20,586.29,96.45,204.80,205.47,1147.40,152.51,95.65,150.91,191.87,92.46,178.65,170.80,167.67,94.86,199.84,167.40,579.67,158.74,804.92,71.51,71.59,72.15,170.10,75.83,166.06,170.80,713.51,168.49,53.80
2017-02-26,dsm2,base,93,230409.82,80554.07,39721.99,5473.04,1776.01,262882.75,0.00,1.00,157.67,2.43,3.65,2.93,2.51,164.27,164.27,172.62,112.22,161.14,204.78,76.91,76.91,225.52,70.67,198.49,463.17,542.69,95.59,187.57,188.10,1092.21,154.57,95.97,167.92,166.81,90.34,172.62,168.38,164.27,94.45,190.62,164.10,573.35,155.07,723.65,70.48,69.76,72.62,169.03,88.42,161.71,168.43,667.89,165.41,53.80
2017-02-27,dsm2,base,93,226223.13,81739.43,39705.85,5299.04,1485.97,259143.97,0.00,1.00,149.83,2.44,3.60,2.82,2.42,160.06,160.06,166.51,106.36,153.49,195.63,76.28,76.28,215.83,70.19,188.04,427.93,508.96,95.42,181.88,182.27,1045.99,153.12,96.28,171.28,145.17,90.66,166.46,161.04,156.64,93.89,182.29,156.62,532.44,148.97,652.17,70.16,69.45,74.19,161.39,86.57,154.00,161.35,628.31,157.81,53.80
2017-02-28,dsm2,base,93,214856.14,82639.29,39171.92,5696.04,1554.34,246777.68,0.00,1.00,146.04,2.30,3.56,2.53,2.42,153.94,153.94,158.58,103.36,147.96,187.23,76.31,76.31,206.89,70.32,178.99,396.21,476.01,94.92,174.19,174.52,1011.54,150.63,96.46,178.98,132.57,90.53,158.55,154.09,150.97,92.89,171.66,149.98,470.28,143.45,600.80,70.38,69.45,76.77,154.81,89.54,148.65,154.03,603.73,151.53,53.80
2017-03-01,dsm2,base,93,176985.83,83643.43,38541.06,5324.04,1598.95,208603.90,0.00,1.00,147.29,2.13,3.62,2.13,2.72,150.93,150.93,154.12,101.77,146.86,179.19,78.36,78.36,198.04,71.63,171.07,377.43,454.73,94.47,167.14,167.27,985.25,148.11,98.16,206.29,125.84,91.61,154.09,150.58,148.85,92.76,163.60,147.44,400.24,138.29,586.29,72.10,69.95,90.04,150.14,107.74,147.48,149.92,581.52,148.82,53.80
2017-03-02,dsm2,base,93,159308.94,83744.85,37367.64,4793.04,1523.06,190360.47,0.00,1.00,153.96,2.07,3.67,1.88,2.95,149.05,149.05,153.35,101.44,151.42,172.77,83.38,83.38,190.72,78.60,165.17,359.25,434.54,95.23,163.10,163.10,949.78,144.62,100.68,252.41,120.55,93.34,153.20,152.65,152.99,94.36,158.82,150.28,341.49,134.64,561.37,81.98,80.68,98.74,152.28,112.68,152.30,150.79,557.84,152.12,53.80
2017-03-03,dsm2,base,93,144880.94,81598.36,35290.81,5146.04,1413.26,173612.46,0.00,1.00,152.79,1.95,3.66,1.75,3.03,145.59,145.59,158.87,101.49,153.69,168.75,96.51,96.51,184.93,94.48,163.76,343.29,411.58,96.90,164.30,164.14,912.84,141.57,108.28,300.48,118.39,101.88,158.87,157.78,156.16,100.93,158.72,154.67,304.37,135.74,530.94,98.27,98.76,108.48,157.70,117.81,154.26,156.87,539.56,156.11,53.80
2017-03-04,dsm2,base,93,136717.02,80781.15,33643.37,4080.04,799.39,165480.96,0.00,1.00,147.88,1.99,3.62,1.82,3.07,143.95,143.95,160.81,106.73,150.25,168.44,110.15,110.15,181.32,108.89,165.98,326.85,391.48,102.73,167.36,167.27,881.73,142.24,117.73,339.26,119.83,113.58,160.66,156.39,153.48,111.48,162.60,152.47,280.91,139.56,516.60,109.74,109.94,118.42,155.69,125.33,150.81,156.41,525.77,153.81,53.80
2017-03-05,dsm2,base,93,131288.66,80662.41,32971.83,3151.04,136.04,160973.41,0.00,1.00,144.96,2.25,3.67,2.05,3.23,145.51,145.51,157.53,118.46,146.33,167.90,116.86,116.86,180.51,114.49,166.23,317.18,388.31,111.79,165.79,165.81,869.88,145.46,123.53,362.03,124.99,122.62,157.49,152.12,149.29,120.12,163.81,148.06,266.96,143.68,516.78,114.68,114.97,124.37,150.60,130.52,147.10,151.65,525.31,149.60,53.80
2017-03-06,dsm2,base,93,121123.28,80365.67,32737.30,2908.04,219.21,150733.32,0.00,1.00,143.92,2.10,3.69,2.22,3.11,148.34,148.34,155.13,131.44,144.55,166.37,121.96,121.96,180.41,118.20,164.00,304.28,392.24,121.10,162.53,162.62,857.66,148.86,127.10,441.45,133.08,127.71,155.06,149.85,147.43,129.75,163.59,145.72,258.77,146.63,495.90,117.33,117.22,130.19,148.46,136.09,145.39,149.18,529.02,147.44,53.80
2017-03-07,dsm2,base,93,113047.18,79632.43,32536.63,2898.04,492.23,142193.53,0.00,1.00,142.12,2.23,3.77,2.48,3.06,150.90,150.90,153.79,139.69,143.17,164.81,124.63,124.63,179.48,119.75,162.52,307.49,397.67,125.75,160.89,160.98,850.53,150.89,130.35,522.64,145.05,131.42,153.75,149.09,146.11,130.93,163.11,144.82,254.51,148.15,501.44,118.89,118.85,132.98,147.65,138.91,143.97,148.17,546.78,146.28,53.80
2017-03-08,dsm2,base,93,105851.23,78026.39,32402.37,2899.04,663.77,134690.79,0.00,1.00,145.04,2.58,3.86,2.81,3.14,152.37,152.37,151.98,144.76,144.17,163.71,125.67,125.67,179.58,121.89,161.85,292.69,377.76,128.91,160.18,160.29,792.53,151.40,131.82,593.06,154.30,132.96,151.95,147.99,146.61,129.77,162.95,144.41,253.76,148.43,492.17,120.92,120.86,132.97,147.16,139.13,145.17,146.70,531.92,146.09,53.80
2017-03-09,dsm2,base,93,99896.75,76718.12,31700.69,3180.04,748.16,127669.24,0.00,1.00,145.75,2.87,3.95,3.19,3.15,153.54,153.54,153.39,147.39,146.04,162.76,128.07,128.07,179.31,124.15,160.97,278.05,354.91,132.06,159.70,159.82,763.23,151.62,133.93,681.33,157.70,134.58,153.33,150.64,148.82,132.55,162.69,146.85,254.16,149.18,456.47,123.77,124.59,135.25,150.32,140.15,146.90,149.32,523.91,148.44,53.80
2017-03-10,dsm2,base,93,92780.48,75109.00,30945.62,2882.04,804.14,120039.92,0.00,1.00,139.79,3.12,3.97,3.41,3.17,153.74,153.74,154.54,146.30,142.94,162.67,131.59,131.59,177.93,127.81,161.57,261.62,318.17,135.71,160.85,160.94,728.90,152.35,135.97,780.46,158.94,134.89,154.45,150.12,146.54,136.33,163.12,145.94,252.94,150.41,401.05,127.01,126.95,138.37,150.05,142.10,143.38,149.67,506.57,147.05,53.80
2017-03-11,dsm2,base,93,87608.77,73411.44,30676.21,2977.04,1104.84,114203.10,0.00,1.00,134.92,3.12,3.93,3.30,3.14,154.28,154.28,151.57,143.03,137.66,162.44,134.83,134.83,177.66,129.69,160.99,248.41,291.28,140.15,159.46,159.55,696.41,153.15,138.19,842.52,158.15,136.64,151.47,144.81,141.36,144.15,163.18,140.40,249.67,150.86,357.42,128.19,128.48,140.22,145.34,143.52,138.16,144.25,499.67,141.53,53.80
2017-03-12,dsm2,base,93,84220.13,71835.12,30519.52,2892.04,1095.70,110751.91,0.00,1.00,133.00,3.03,3.86,3.03,3.09,155.04,155.04,146.75,141.51,134.35,161.03,136.52,136.52,176.91,131.39,158.07,236.17,274.31,145.04,155.12,155.28,674.90,153.66,139.54,865.90,156.05,137.84,146.57,140.41,137.82,150.22,161.19,136.20,244.29,151.01,332.72,129.49,128.72,141.25,140.79,144.65,134.95,139.47,490.32,137.51,53.80
2017-03-13,dsm2,base,93,82099.54,70560.34,30350.01,2674.04,1198.32,108577.19,0.00,1.00,132.92,2.85,3.76,2.65,3.10,155.42,155.42,143.28,141.42,133.52,158.45,137.81,137.81,174.85,131.94,154.08,230.07,264.28,146.93,150.76,150.91,664.57,153.60,140.88,897.24,154.59,139.34,143.09,138.43,136.89,152.82,157.18,134.61,237.60,149.68,329.51,129.04,127.74,141.52,139.32,145.02,134.21,137.26,492.12,136.18,53.80
2017-03-14,dsm2,base,93,80445.71,69242.88,30176.30,2088.04,1312.25,107221.72,0.00,1.00,130.88,2.49,3.64,2.21,3.05,155.22,155.22,142.25,141.88,132.44,155.76,137.55,137.55,172.38,131.45,150.91,227.90,258.26,148.34,148.32,148.44,662.50,152.48,141.16,898.96,153.93,139.40,142.10,138.10,136.09,151.31,153.47,134.22,231.26,147.39,326.27,128.51,126.75,140.64,139.44,144.16,133.05,137.12,491.84,135.68,53.80
2017-03-15,dsm2,base,93,78943.01,67950.45,30006.27,1428.04,951.93,106569.32,0.00,1.00,128.12,2.08,3.56,1.80,2.94,153.78,153.78,140.40,141.82,129.67,153.45,136.80,136.80,168.68,130.61,148.85,228.21,255.17,148.05,146.91,146.96,665.77,150.36,140.88,871.43,153.11,138.97,140.31,135.70,133.37,144.03,151.36,131.82,226.06,145.47,340.35,127.93,125.76,139.39,136.17,142.54,130.27,135.08,492.59,133.21,53.80
2017-03-16,dsm2,base,93,76571.13,65719.81,29587.96,795.04,1160.97,104203.08,0.00,1.00,130.88,1.70,3.53,1.47,3.01,151.71,151.71,136.87,141.18,130.05,151.03,135.62,135.62,166.00,129.68,146.08,231.56,257.63,145.66,143.82,143.88,662.38,148.44,139.97,888.28,152.25,137.95,136.80,133.38,133.11,145.33,149.47,130.00,222.46,144.17,356.02,127.57,125.88,137.99,133.97,141.37,130.93,132.31,490.21,132.14,53.80
2017-03-17,dsm2,base,93,73853.73,63275.86,28808.73,529.04,1390.48,100742.94,0.00,1.00,127.92,1.35,3.51,1.20,3.07,149.96,149.96,137.65,140.16,129.79,148.31,134.61,134.61,163.69,129.81,143.54,234.38,260.55,144.67,142.21,142.18,646.70,147.02,138.82,986.27,151.40,136.73,137.63,135.60,133.77,142.98,146.80,131.74,220.85,143.08,381.02,128.64,127.43,137.69,137.02,140.80,130.40,134.85,480.25,133.58,53.80
2017-03-18,dsm2,base,93,71071.50,60717.88,28178.24,3096.04,1133.56,95020.13,0.00,1.00,125.92,1.09,3.53,1.00,3.09,148.68,148.68,137.65,138.87,127.20,147.54,134.57,134.57,161.61,130.89,144.36,237.28,260.16,141.90,143.62,143.64,632.66,145.84,138.40,1167.01,150.79,136.35,137.55,132.95,131.42,139.77,145.77,128.89,220.38,141.88,403.74,130.22,128.35,137.74,133.86,140.60,127.89,132.36,467.98,130.34,53.80
2017-03-19,dsm2,base,93,68665.42,58439.71,28204.95,1494.04,1260.96,94115.36,0.00,1.00,124.00,0.97,3.56,0.90,3.13,147.60,147.60,134.76,137.91,125.19,146.56,134.86,134.86,161.15,131.56,143.17,238.59,257.98,140.85,141.78,141.87,611.02,144.89,138.63,1261.91,150.25,136.62,134.73,130.44,128.85,138.88,144.61,126.75,220.39,141.47,431.75,130.17,127.32,137.76,131.43,140.31,125.89,129.92,456.79,128.42,53.80
2017-03-20,dsm2,base,93,69295.96,58275.16,28352.39,1346.04,544.31,95758.00,0.00,1.00,124.12,1.02,3.47,1.02,3.01,146.77,146.77,132.64,140.89,124.16,145.27,134.49,134.49,159.97,131.24,141.44,242.87,285.49,139.98,139.35,139.44,600.80,144.35,138.79,1325.41,151.29,140.12,132.61,129.19,129.29,138.42,143.15,125.12,220.71,140.64,508.66,126.13,111.23,137.40,129.49,140.07,125.15,128.63,446.20,127.65,53.80
2017-03-21,dsm2,base,93,83476.50,64314.95,28304.52,1356.04,-318.96,110743.94,0.00,1.00,127.04,1.15,3.31,1.23,2.81,146.42,146.42,133.02,148.73,126.16,144.96,127.91,127.91,160.60,120.22,140.60,249.93,317.10,139.93,139.36,139.41,615.05,143.97,137.45,1061.90,156.25,141.59,133.02,130.91,132.27,137.65,142.96,126.27,221.70,136.81,564.38,105.25,98.29,129.31,131.58,137.00,127.43,130.14,459.07,129.83,53.80
2017-03-22,dsm2,base,93,99370.84,69919.26,28068.95,1381.04,-1828.53,127887.28,0.00,1.00,128.08,1.36,3.20,1.32,2.65,145.47,145.47,137.83,159.75,128.43,146.26,113.45,113.45,166.25,108.11,142.47,261.69,357.84,140.20,143.24,143.14,647.37,141.21,126.56,808.14,166.06,134.99,137.87,136.82,139.05,130.77,144.89,130.13,224.89,135.07,589.26,108.08,106.24,120.68,138.84,130.98,130.18,136.29,477.19,135.58,53.80
2017-03-23,dsm2,base,93,108070.41,72109.22,27870.94,1415.04,-633.92,135160.23,0.00,1.00,129.92,1.62,3.20,1.56,2.60,143.84,143.84,145.63,164.55,131.53,149.75,115.92,115.92,172.86,113.80,148.61,276.28,393.26,136.08,151.14,150.94,706.81,141.01,123.26,639.40,177.42,129.76,145.66,142.91,144.15,122.51,149.30,133.16,233.19,140.38,593.51,112.18,106.74,124.77,153.37,132.09,133.41,141.96,503.20,141.14,53.80
2017-03-24,dsm2,base,93,109715.51,73929.55,28015.30,1440.04,-2383.67,138674.44,0.00,1.00,128.08,2.06,3.30,2.05,2.62,145.29,145.29,150.90,162.88,130.25,155.07,115.18,115.18,178.79,109.29,155.98,288.97,408.14,129.53,157.90,157.80,735.14,144.38,124.43,588.98,184.72,132.17,150.89,144.76,142.93,123.81,155.25,134.41,243.61,143.32,618.64,102.05,94.04,123.52,148.22,133.30,132.03,145.64,520.97,141.33,53.80
2017-03-25,dsm2,base,93,109586.04,75107.57,28268.26,1432.04,-1043.64,137465.90,0.00,1.00,130.12,2.47,3.36,2.42,2.65,147.98,147.98,149.40,162.48,131.30,159.14,106.61,106.61,184.45,97.85,160.51,294.72,387.81,128.51,159.31,159.42,747.66,146.16,118.98,634.57,184.12,122.60,149.24,143.19,142.25,121.11,162.20,133.25,253.10,144.77,599.09,91.65,84.48,117.53,151.38,128.76,133.19,142.70,529.10,140.86,53.80
2017-03-26,dsm2,base,93,109957.18,75250.28,28138.65,1439.04,-614.63,137271.42,0.00,1.00,133.00,2.80,3.50,2.75,2.71,148.72,148.72,150.58,153.89,133.55,160.04,101.51,101.51,185.67,92.56,160.81,295.31,374.35,125.90,157.87,158.06,743.96,147.22,113.68,604.30,179.45,114.34,150.39,144.94,143.48,115.12,166.66,135.43,261.01,147.06,573.62,87.52,81.14,114.05,152.51,126.10,135.28,144.64,534.60,142.35,53.80
2017-03-27,dsm2,base,93,111652.49,76311.64,28378.08,1448.04,1025.88,137556.65,0.00,1.00,132.96,3.16,3.57,3.11,2.68,148.54,148.54,150.23,139.72,134.38,160.54,100.03,100.03,182.31,89.75,160.74,285.09,345.83,121.27,157.31,157.51,723.00,146.94,110.68,639.25,168.03,108.10,150.04,143.73,140.33,113.62,168.38,136.30,264.19,145.70,492.71,85.29,80.21,112.10,149.47,123.66,135.39,143.45,516.28,140.76,53.80
2017-03-28,dsm2,base,93,108885.53,76760.72,28877.63,1491.44,1219.17,135052.55,0.00,1.00,132.08,3.29,3.61,3.23,2.78,147.87,147.87,147.24,126.99,133.86,160.30,99.66,99.66,180.48,89.04,158.89,271.47,330.96,117.41,154.95,155.15,693.24,145.90,109.05,636.75,155.05,106.09,147.20,141.72,139.16,112.71,167.60,135.76,262.55,143.67,429.88,85.92,82.42,112.03,147.13,121.93,134.82,140.88,508.16,139.21,53.80
