datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2017-02-01,dsm2,base,91,88683.25,64840.00,19392.00,-14504.00,132.24,93439.01,0.00,1.00,116.79,2.10,3.80,1.92,3.76,160.46,160.46,241.35,137.32,113.54,190.19,131.82,131.82,208.75,126.18,191.66,305.52,371.67,143.79,211.59,210.15,813.45,156.12,134.65,155.91,133.57,241.94,280.27,123.74,148.61,164.64,114.34,319.82,146.63,505.89,125.84,126.63,135.30,126.18,139.75,115.10,232.48,546.65,205.75,53.80
2017-02-02,dsm2,base,91,91142.25,66970.00,18925.00,-14689.00,43.24,95335.01,0.00,1.00,158.75,1.90,3.67,1.66,3.71,159.42,159.42,225.49,138.26,136.98,185.86,133.45,133.45,208.82,129.43,185.68,315.51,361.14,141.62,202.31,201.22,824.67,154.71,136.25,155.42,134.65,225.91,293.03,141.93,138.55,152.25,121.27,322.92,146.15,563.04,128.63,127.63,137.15,131.01,140.76,141.30,247.13,555.25,231.75,53.80
2017-02-03,dsm2,base,91,93983.38,68584.50,18854.00,-14436.00,-1039.50,99440.88,0.00,1.00,175.52,1.87,3.63,1.80,3.65,158.23,158.23,221.80,145.91,167.71,182.00,134.71,134.71,206.13,129.65,182.19,328.16,406.39,143.74,197.56,196.33,845.47,153.67,138.08,158.71,142.63,222.37,290.94,176.67,149.60,141.62,160.94,323.95,144.30,639.57,127.57,125.91,136.26,172.11,140.51,170.45,241.96,573.06,236.20,53.80
2017-02-04,dsm2,base,91,104022.40,70199.00,18783.00,-14424.00,-1013.78,109395.18,0.00,1.00,164.02,1.85,3.53,1.82,3.48,156.91,156.91,214.62,159.37,171.31,177.36,132.96,132.96,202.95,127.73,175.57,337.46,443.23,148.29,191.06,189.67,858.96,152.45,137.45,166.93,142.85,214.88,274.01,186.83,159.66,141.36,177.21,325.33,140.61,652.76,125.44,124.03,134.69,191.09,138.68,172.00,268.41,584.10,274.61,53.80
2017-02-05,dsm2,base,91,122484.96,74577.00,18271.00,-14469.00,-1164.78,127451.74,0.00,1.00,153.38,2.10,3.49,2.22,3.48,154.97,154.97,206.02,167.90,159.84,172.46,130.13,130.13,198.08,125.27,169.47,350.30,465.53,144.92,183.28,182.06,893.06,149.91,135.49,182.56,141.23,206.26,263.07,176.04,143.46,154.30,166.32,326.57,139.28,672.47,124.03,122.97,131.80,181.90,136.21,160.51,270.63,604.92,241.62,53.80
2017-02-06,dsm2,base,91,138925.23,77214.00,17500.00,-14456.00,-2537.42,144506.65,0.00,1.00,162.62,2.81,3.39,3.46,3.44,151.86,151.86,198.92,173.43,158.06,168.40,125.11,125.11,193.67,120.21,165.07,359.10,487.72,140.59,177.14,176.34,915.34,145.78,132.51,195.33,141.44,199.11,249.38,169.46,132.49,168.51,159.27,326.51,140.68,717.82,114.63,112.28,122.64,172.98,128.60,160.95,265.18,623.51,246.65,53.80
2017-02-07,dsm2,base,91,189465.48,86753.00,16921.00,-14256.00,-4424.58,196555.06,0.00,1.00,177.42,3.27,3.46,4.35,3.46,146.16,146.16,191.73,185.28,171.46,165.08,110.27,110.27,190.50,105.66,161.60,371.58,567.84,137.77,172.13,171.29,930.60,140.17,122.56,210.78,138.07,192.09,248.88,178.96,126.04,176.90,174.74,324.74,138.66,772.75,103.19,104.19,110.78,186.98,116.09,174.83,300.71,654.01,248.08,53.80
2017-02-08,dsm2,base,91,257243.70,91356.00,17004.00,-14191.00,-3855.52,263912.23,0.00,1.00,187.00,3.36,3.52,4.38,3.50,137.79,137.79,187.61,187.63,184.50,163.82,101.17,101.17,187.07,96.84,162.65,371.40,561.87,128.05,170.73,170.06,957.75,133.83,111.08,213.73,123.29,187.80,250.73,192.49,115.06,182.53,192.85,325.09,137.17,732.74,94.56,96.80,96.89,210.92,97.87,187.35,328.71,667.32,267.93,53.80
2017-02-09,dsm2,base,91,269209.08,88828.00,18358.00,-14112.00,-5471.41,278926.49,0.00,1.00,186.75,3.26,3.74,4.43,3.76,132.23,132.23,191.10,172.85,191.03,165.66,90.54,90.54,186.09,86.77,170.40,391.49,599.82,114.04,174.89,174.36,997.38,126.21,102.10,212.32,115.71,191.58,269.60,200.45,102.77,193.03,207.80,327.04,134.92,756.11,85.26,88.34,86.84,222.19,87.66,193.07,397.43,692.41,276.82,53.80
2017-02-10,dsm2,base,91,335289.70,90871.00,20063.00,-14184.00,-5755.82,346924.53,0.00,1.00,181.17,3.06,3.88,4.43,3.91,127.02,127.02,200.20,162.83,188.44,170.91,82.15,82.15,190.09,78.97,178.91,397.16,611.70,102.63,182.06,181.47,1016.34,122.33,92.86,200.94,105.15,200.54,288.00,197.70,94.22,206.88,210.91,333.14,135.34,769.50,77.71,81.73,78.67,218.83,79.29,190.19,462.14,686.81,299.17,53.80
