datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2000-02-01,dsm2,base,107,40772.10,39400.20,2647.00,-11296.24,568.14,31554.72,0.00,1.00,716.58,2.81,3.58,2.90,3.53,356.90,356.90,306.03,379.18,680.71,327.27,195.67,195.67,456.53,140.23,280.91,5505.38,6267.76,2137.54,296.90,296.70,5409.29,273.09,277.25,1347.94,217.68,306.44,365.24,742.47,971.33,269.36,758.88,587.42,200.17,2915.38,136.81,133.09,168.15,532.95,190.83,661.09,443.66,3297.77,451.96,54.40
2000-02-02,dsm2,base,107,41383.30,40284.90,2583.00,-11349.85,666.41,31950.04,0.00,1.00,767.78,2.90,3.46,3.16,3.48,320.79,320.79,294.20,357.80,664.67,310.88,198.33,198.33,434.63,147.52,267.04,4488.81,5606.21,1827.02,285.52,285.53,5358.96,271.30,283.95,1247.55,213.95,294.77,354.27,736.40,1263.36,250.42,737.87,541.41,202.99,2681.86,141.98,133.68,171.54,499.43,187.46,716.85,449.47,3023.65,437.95,54.40
2000-02-03,dsm2,base,107,41090.90,40031.10,2431.00,-11563.54,301.56,31656.80,0.00,1.00,804.98,2.93,3.45,3.48,3.46,303.33,303.33,283.18,333.40,724.95,299.47,188.82,188.82,405.85,151.38,260.23,4044.53,5022.91,1635.52,275.24,275.20,5080.13,260.17,270.98,1107.83,203.59,283.31,347.92,760.18,1128.94,242.62,720.29,483.16,200.22,2671.80,140.83,128.46,173.56,510.53,188.42,767.49,450.33,2904.37,432.12,54.40
2000-02-04,dsm2,base,107,41102.50,39418.20,2347.00,-11475.59,134.00,31839.91,0.00,1.00,819.99,3.10,3.41,3.76,3.41,283.91,283.91,272.72,313.94,769.57,286.39,186.88,186.88,379.78,149.43,251.07,3411.47,4467.44,1565.00,265.34,265.23,4870.38,254.16,280.96,1039.86,200.10,272.81,337.69,799.50,1228.63,232.44,704.53,426.75,197.67,2559.50,135.04,124.06,170.58,511.25,186.57,803.64,445.23,2703.39,415.58,54.40
2000-02-05,dsm2,base,107,40423.80,39095.10,2273.00,-11534.55,784.29,30377.96,0.00,1.00,864.98,3.12,3.51,3.84,3.47,271.45,271.45,263.37,290.92,802.65,274.86,180.90,180.90,355.22,143.48,243.77,3068.80,4003.94,1494.91,256.27,256.10,4597.56,244.70,273.14,978.67,188.57,263.50,328.90,828.44,1137.20,225.68,690.45,383.78,192.87,2522.29,134.59,128.06,164.29,526.72,180.35,820.88,439.87,2587.29,433.46,54.40
2000-02-06,dsm2,base,107,38938.90,37748.70,2251.00,-11967.27,626.75,28595.88,0.00,1.00,910.28,3.07,3.57,3.56,3.63,253.18,253.18,254.57,270.79,818.64,263.84,180.11,180.00,335.63,143.28,235.62,2560.36,3541.18,1549.54,247.68,247.54,4385.34,239.88,300.20,968.58,186.81,254.68,317.64,845.05,1379.25,216.20,681.02,353.94,191.74,2331.08,136.18,130.79,163.58,529.50,177.59,859.56,425.63,2349.83,414.10,54.40
2000-02-07,dsm2,base,107,37231.90,36177.30,2216.00,-11424.75,762.69,27260.46,0.00,1.00,957.38,3.00,3.61,3.21,3.62,241.86,241.86,245.71,253.19,853.74,254.75,178.50,178.50,317.76,144.84,229.56,2339.73,3136.65,1611.01,239.71,239.64,4171.05,232.62,311.90,956.48,183.25,245.84,308.09,874.95,1399.81,209.81,681.25,336.92,189.47,2256.67,137.88,133.04,164.74,517.21,178.32,903.85,410.56,2226.72,379.99,56.20
2000-02-08,dsm2,base,107,35826.20,34883.10,2155.00,-10681.00,766.03,26534.17,0.00,1.00,985.19,2.77,3.44,2.74,3.40,229.59,229.59,238.10,242.09,895.41,246.94,180.07,180.07,303.87,145.59,224.65,2082.69,2787.50,1744.12,233.03,233.04,3974.57,228.39,338.36,995.38,186.27,238.22,297.90,912.26,1533.07,203.18,684.63,327.52,188.55,2044.74,139.16,134.55,165.69,523.38,177.44,949.34,394.60,2043.08,396.28,57.00
2000-02-09,dsm2,base,107,35104.90,34205.40,2112.00,-10741.77,762.00,25713.13,0.00,1.00,996.99,2.53,3.24,2.27,3.25,229.08,229.08,233.92,230.37,943.46,240.79,173.72,173.72,293.11,146.76,222.13,1997.09,2536.82,1716.75,228.81,228.81,3835.35,219.66,303.72,953.85,181.40,234.08,293.53,950.48,1315.09,202.48,698.31,322.75,185.06,2121.40,140.06,134.20,165.96,560.36,176.62,980.54,387.15,1992.10,441.17,54.40
2000-02-10,dsm2,base,107,33774.70,32699.70,2096.00,-11469.15,-87.53,24489.08,0.00,1.00,992.30,2.21,3.02,1.95,3.03,228.28,228.28,230.29,224.58,980.53,236.45,170.94,170.94,289.57,146.26,218.30,1945.64,2373.95,1665.64,224.93,224.79,3651.60,213.51,280.48,883.43,184.61,230.34,289.14,980.46,1181.70,201.61,716.78,322.06,182.44,2255.31,140.22,135.09,164.95,570.31,176.30,996.07,376.21,1969.73,405.62,54.40
