datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol
2013-11-03,SCHISM,franks,1,10202.44,10024.06,1338.86,3937.10,901.58,8505.78,1.00,1.00,3.05,3.14,90.80,402.10,1303.68,355.39,376.51,378.00,390.99,418.84,346.20,24773.16,16293.43,11199.80,3530.59,756.85,6002.76,1919.59,544.19,478.32,333.57,349.40,398.65,12656.49,1377.16,10356.34,9918.20,12820.50,1818.49,316.43,2220.90,6031.73,11196.23,422.45,418.84,378.00,16870.84,18840.65,21939.34,493.50,485.91,570.39
2013-11-04,SCHISM,franks,1,10036.08,9843.84,1251.72,4948.42,1002.36,7341.75,1.00,1.00,2.38,3.26,90.20,111.70,1114.06,378.43,405.03,378.00,432.41,423.08,370.54,24247.88,16206.60,11292.41,3505.64,702.03,5828.37,1888.28,552.37,474.73,327.58,381.63,368.62,12448.29,1404.70,10270.36,10163.52,12631.41,1762.69,321.15,2125.44,5857.77,11291.04,445.13,423.08,378.00,16673.04,18534.95,21870.84,539.15,511.19,578.97
2013-11-05,SCHISM,franks,1,9908.20,9487.14,1189.27,4995.59,1082.47,7184.35,1.00,1.00,1.96,3.37,89.80,88.10,1170.57,399.08,425.63,378.00,467.33,439.20,398.87,24195.25,16266.68,11091.27,3469.04,610.11,5921.03,1962.78,524.44,484.43,324.36,419.05,316.00,12374.10,1397.72,10235.16,10707.12,12586.79,1726.88,335.93,2096.09,5949.66,11089.06,459.94,439.20,378.00,16394.32,18446.70,21894.36,534.32,530.12,584.20
2013-11-06,SCHISM,franks,1,9471.49,9158.76,1133.38,5051.47,1123.40,6676.80,1.00,1.00,1.79,3.42,89.60,64.40,1187.80,417.57,442.80,378.00,493.29,439.20,430.93,24268.46,16326.09,11045.24,3288.79,550.06,6053.31,1996.95,529.28,500.24,321.79,444.49,305.91,12406.98,1387.74,10203.21,10699.77,12550.58,1730.62,239.77,2048.99,6079.01,11043.03,467.97,439.20,378.00,15950.08,18246.88,21926.31,529.49,538.31,592.14
2013-11-07,SCHISM,franks,1,9332.42,9071.55,1086.38,5630.80,1160.51,5948.51,1.00,1.00,1.83,3.36,89.80,76.10,1236.61,430.93,457.19,381.84,522.55,442.16,466.28,24673.76,16660.27,11254.96,3235.98,534.74,6360.15,2099.40,558.66,518.98,322.00,463.74,301.19,12403.27,1401.11,10290.96,10901.58,12548.22,1737.90,192.10,2010.79,6386.11,11252.41,479.79,442.16,381.84,15937.09,18398.92,22003.20,538.52,540.62,605.51
2013-11-08,SCHISM,franks,1,9488.02,9266.11,1045.58,4933.54,1168.06,6768.11,1.00,1.00,2.05,3.30,89.60,74.10,1242.16,447.45,462.05,399.08,539.15,459.51,490.76,25001.60,16951.27,11549.93,3259.75,527.18,6683.77,2213.15,591.31,545.65,323.08,478.74,301.19,12316.90,1436.79,10389.10,11140.18,12512.84,1763.28,192.10,1987.19,6709.80,11547.89,498.35,459.51,399.08,16111.01,18608.92,22172.78,555.93,554.25,621.37
2013-11-09,SCHISM,franks,1,9176.58,8948.83,1008.35,5136.97,1220.80,6268.77,1.00,1.00,2.38,3.21,90.00,99.60,1320.40,461.63,474.52,418.84,542.72,459.51,512.25,24838.93,16656.34,11254.28,3171.19,495.19,6577.41,2240.46,598.41,564.94,323.50,499.61,298.61,12193.99,1421.25,10523.13,11344.46,12441.21,1736.33,192.10,1932.69,6601.52,11252.24,500.03,459.51,418.84,16100.49,18311.24,22269.10,561.38,568.71,630.75
2013-11-10,SCHISM,franks,1,8992.70,8752.01,1000.69,5128.24,1252.12,6117.26,1.00,1.00,2.67,3.18,90.20,66.40,1318.52,476.63,486.33,418.84,575.83,462.47,531.59,25401.67,17043.90,11666.86,3388.41,502.14,6948.15,2356.82,632.21,590.89,335.28,513.51,295.60,12107.47,1483.15,10688.31,10893.72,12457.23,1762.89,192.10,1963.57,6973.56,11665.34,514.77,462.47,418.84,16618.02,18792.97,22347.29,568.92,578.34,654.69
2013-11-11,SCHISM,franks,1,8929.33,8688.51,999.01,4474.78,1305.97,6759.52,1.00,1.00,2.88,3.16,90.20,62.20,1368.17,483.59,487.81,420.32,600.71,479.79,545.24,25352.53,16979.05,11751.14,3537.15,516.66,6938.91,2402.91,627.21,613.86,337.00,530.54,282.48,12114.57,1489.71,10840.10,11354.50,12556.65,1814.96,192.10,2068.07,6964.14,11749.28,518.77,479.79,420.32,16786.29,19004.27,22387.72,581.27,592.35,666.96
2013-11-12,SCHISM,franks,1,8669.48,8441.53,986.83,4560.86,1343.44,6438.89,1.00,1.00,3.03,3.16,90.60,71.20,1414.64,485.91,491.82,439.20,612.19,479.79,569.34,25249.23,16976.60,11696.71,3592.63,514.98,6958.46,2408.11,633.88,627.83,337.00,548.38,246.68,12207.16,1520.69,10899.70,11227.22,12669.12,1832.62,192.10,2082.86,6985.47,11693.83,531.38,479.79,439.20,17019.24,19157.26,22421.80,603.43,610.52,688.97
2013-11-13,SCHISM,franks,1,8524.85,8301.40,981.79,4565.81,1450.21,6391.04,1.00,1.00,3.11,3.18,91.40,107.80,1558.01,498.56,501.93,439.20,616.16,507.62,589.64,25531.11,17260.02,12073.49,3866.26,559.70,7158.50,2492.21,657.40,643.87,337.00,562.85,219.86,12360.09,1562.54,11026.48,11244.75,12863.35,1897.09,192.10,2197.25,7186.69,12071.80,539.15,507.62,439.20,17321.34,19454.31,22487.42,619.50,629.92,709.91
2013-11-14,SCHISM,franks,1,8472.26,8286.43,977.42,5168.50,1401.02,5682.19,1.00,1.00,3.07,3.17,91.40,186.50,1587.52,506.14,514.35,439.20,616.37,537.47,600.71,25914.78,17974.56,12851.76,4287.99,645.95,7696.83,2660.99,713.84,673.40,337.00,569.34,202.52,12556.14,1642.86,11099.11,11532.95,13116.36,2063.99,192.10,2423.71,7724.84,12849.91,555.09,537.47,439.20,17509.72,20083.68,22601.79,649.70,651.57,733.09
2013-11-15,SCHISM,franks,1,8563.27,8393.20,960.63,4086.04,1409.21,6847.07,1.00,1.00,2.98,3.10,91.60,135.90,1545.11,522.55,530.54,439.20,613.65,540.41,600.71,25565.63,17806.53,12855.62,4288.55,640.54,7671.98,2711.10,734.12,697.06,341.06,575.41,192.10,12783.84,1678.39,11099.11,12166.11,13147.55,2188.33,192.10,2545.04,7703.52,12854.78,574.16,540.41,439.20,17367.31,19938.39,22648.66,680.67,675.06,756.03
2013-11-16,SCHISM,franks,1,8489.48,8306.55,959.49,3516.00,1390.10,7323.07,1.00,1.00,2.80,3.15,91.40,76.50,1466.60,534.32,540.41,443.43,600.71,549.43,600.71,25687.69,17973.10,12878.31,4396.01,644.91,7690.84,2741.10,728.54,707.21,355.39,589.22,192.10,12874.61,1719.98,11250.03,12024.61,13167.51,2195.70,190.58,2518.73,7723.07,12876.63,589.43,549.43,443.43,17581.70,20025.26,22766.42,675.48,694.78,771.71
2013-11-17,SCHISM,franks,1,8545.62,8343.92,970.11,4023.25,1366.88,6859.36,1.00,1.00,2.52,3.16,91.20,121.90,1488.78,538.31,548.80,459.51,600.71,560.54,601.13,25344.47,17730.43,12700.08,4258.23,613.65,7564.77,2732.31,711.36,711.98,357.52,597.58,192.10,12906.20,1733.57,11392.42,11981.14,13106.13,2213.92,192.10,2508.36,7597.76,12698.23,600.71,560.54,459.51,17474.86,19747.65,22793.48,688.55,712.81,787.79
2013-11-18,SCHISM,franks,1,8357.65,8139.03,980.74,3997.58,1313.62,6654.44,1.00,1.00,2.21,3.08,90.80,47.80,1361.42,541.25,552.37,459.51,603.84,567.04,600.71,25084.53,17713.51,12655.32,4111.39,582.53,7518.88,2726.96,716.33,716.53,357.52,600.71,192.10,12857.81,1784.12,11513.58,11879.57,13031.80,2203.26,192.10,2471.83,7550.47,12653.63,610.52,567.04,459.51,17441.30,19656.14,22767.85,692.49,731.64,810.03
2013-11-19,SCHISM,franks,1,8364.96,8131.40,966.34,4724.38,789.15,5396.07,1.00,1.00,1.96,3.11,90.60,34.60,823.75,555.51,559.49,459.51,607.81,583.15,618.04,24700.41,17385.40,12266.60,3877.81,522.97,7277.21,2711.48,680.25,718.60,359.44,600.71,192.10,12865.20,1771.15,11606.97,11954.74,12961.12,2148.17,192.10,2394.43,7307.83,12264.41,620.75,583.15,459.51,17133.39,19189.20,22659.90,721.30,748.18,823.39
2013-11-20,SCHISM,franks,1,8820.82,8472.04,1006.86,2819.23,-434.42,6574.03,1.00,1.00,1.81,3.18,90.80,624.70,190.28,562.85,565.78,469.45,607.81,596.74,630.13,24728.46,17435.93,12224.39,3792.26,498.35,7332.42,2704.03,692.29,722.95,366.70,600.71,192.10,12787.88,1774.69,11654.14,11796.73,12941.98,2114.56,192.10,2370.52,7364.09,12222.70,631.59,596.74,469.45,16815.40,18771.63,22570.59,713.84,756.85,842.91
2013-11-21,SCHISM,franks,1,10023.25,9654.57,1213.96,2538.91,-772.38,7925.92,1.00,1.00,1.84,3.11,89.40,381.20,-391.18,564.31,573.95,479.79,608.65,616.78,652.20,23483.52,16351.35,12458.24,2873.79,460.15,6312.32,2355.66,855.43,662.39,381.20,600.71,192.10,12791.75,1773.70,11674.67,11523.94,12730.03,1905.50,192.10,1930.35,6316.44,12456.55,645.33,616.78,479.79,16369.56,18257.26,21811.38,817.84,781.81,867.94
2013-11-22,SCHISM,franks,1,9928.51,9582.86,1160.78,2239.48,-577.32,8272.49,1.00,1.00,2.17,3.08,89.60,94.90,-482.42,592.14,593.40,479.79,602.17,640.75,650.32,22496.25,15030.10,11549.08,2512.78,440.04,5567.62,2122.53,650.12,616.99,403.76,600.71,192.10,12766.86,1648.78,11750.46,12595.05,13070.39,1704.22,192.10,1656.09,5584.27,11546.19,658.44,640.75,479.79,17153.95,17750.76,20843.90,791.09,806.32,874.29
2013-11-23,SCHISM,franks,1,9535.70,9263.80,1099.39,2030.60,-701.30,7903.19,1.00,1.00,2.74,3.24,89.80,73.20,-628.10,601.55,599.88,481.06,597.16,643.67,661.97,24378.29,15805.62,10758.08,3108.96,479.16,5960.29,2215.28,595.91,610.94,415.65,600.71,192.10,12750.88,1667.54,11848.58,11094.51,13376.25,1669.71,192.10,1823.40,5982.79,10756.54,677.35,643.67,481.06,17369.76,18355.65,21908.19,798.91,810.64,873.68
2013-11-24,SCHISM,franks,1,9481.33,9237.89,1055.23,2747.58,-416.28,7372.71,1.00,1.00,3.36,3.23,89.60,72.50,-343.78,603.01,601.96,500.88,596.53,659.06,656.36,24626.80,16044.78,11010.96,3313.10,483.17,6151.96,2200.74,591.73,623.04,426.48,600.71,192.10,12908.05,1681.55,12000.42,10323.23,13464.78,1747.55,198.83,1972.94,6177.27,11008.75,702.45,659.06,500.88,17168.32,18788.28,22023.22,795.21,817.64,875.32
2013-11-25,SCHISM,franks,1,9152.25,8879.59,1020.66,2164.90,702.79,8710.80,1.00,1.00,4.01,3.20,90.00,67.90,770.69,599.25,610.94,528.65,639.92,662.80,641.79,24388.08,15765.61,10719.27,3292.56,487.60,6032.45,2158.26,582.94,627.42,440.68,596.53,192.10,13111.50,1662.41,11764.36,10342.62,13499.07,1735.93,195.58,2001.82,6057.44,10716.53,701.62,662.80,528.65,17224.94,18875.71,21984.30,795.00,821.54,881.67
2013-11-26,SCHISM,franks,1,8650.98,8380.52,991.89,3009.33,1108.84,7742.38,1.00,1.00,4.58,3.29,90.60,67.60,1176.44,601.34,621.16,554.88,672.57,680.67,622.62,24539.44,15905.84,10872.55,3506.95,542.09,6176.73,2189.11,602.59,631.79,451.26,615.53,192.10,13165.16,1663.99,11445.62,9989.30,13641.66,1748.92,192.10,2088.89,6202.22,10870.67,710.53,680.67,554.88,17437.55,19008.31,21955.70,797.68,824.22,889.45
2013-11-27,SCHISM,franks,1,8325.19,7949.11,990.68,2401.88,1172.32,8086.32,1.00,1.00,4.90,3.31,91.20,46.00,1218.32,606.14,632.21,560.54,680.67,693.32,631.17,24741.48,16180.98,11279.81,3793.94,634.09,6391.66,2240.27,624.92,643.04,459.51,633.88,192.10,13227.01,1668.13,11183.96,9926.98,13734.20,1821.63,192.10,2231.16,6418.86,11276.24,713.01,693.32,560.54,17416.86,19002.50,22005.75,797.88,827.50,895.38
2013-11-28,SCHISM,franks,1,8224.51,7950.15,993.67,2545.93,1227.72,7899.97,1.00,1.00,4.87,3.35,91.80,49.80,1277.52,623.04,642.00,560.54,699.34,710.94,653.03,25085.98,16800.03,11915.13,4194.76,734.33,6724.06,2310.86,657.40,649.28,465.85,655.11,192.10,13248.30,1694.37,11045.75,9891.50,13779.44,1928.19,192.10,2392.31,6756.14,11911.74,714.88,710.94,560.54,17459.06,19345.41,22212.62,800.77,834.70,904.39
2013-11-29,SCHISM,franks,1,8467.35,8180.39,1010.82,2492.50,1244.85,8230.51,1.00,1.00,4.58,3.34,91.80,49.10,1293.95,636.38,648.66,560.54,700.58,728.74,672.78,25219.67,17126.53,12379.83,4501.06,807.76,6958.99,2384.21,673.40,664.47,472.19,671.11,192.10,13206.06,1716.24,10912.50,10207.68,13675.24,2077.80,192.10,2589.93,6991.68,12376.46,718.40,728.74,560.54,17351.82,19379.73,22352.68,807.97,843.12,907.45
2013-11-30,SCHISM,franks,1,8386.52,8097.52,1023.41,2539.73,1245.97,8116.17,1.00,1.00,4.09,3.28,91.60,47.90,1293.87,646.79,653.65,560.54,700.58,746.94,681.08,24933.49,17047.66,12276.56,4448.37,773.15,6890.72,2375.72,661.56,669.66,481.48,686.48,192.10,13093.04,1729.24,10768.16,10397.85,13367.21,2118.45,181.03,2590.51,6923.44,12271.83,731.43,746.94,560.54,17241.91,19241.77,22356.49,811.67,845.99,910.72
2013-12-01,SCHISM,franks,1,8327.47,8051.62,1028.70,2544.03,1251.88,8064.02,1.00,1.00,3.45,3.30,91.60,79.80,1331.68,655.94,660.31,560.54,700.58,764.28,700.58,24565.50,16954.70,12114.23,4304.07,728.54,6790.69,2357.01,647.83,669.04,491.18,697.89,192.10,12903.51,1738.89,10706.44,10462.14,13055.80,2108.73,181.03,2564.81,6823.45,12111.53,736.40,764.28,560.54,17053.70,18954.06,22241.18,812.70,849.27,913.79
2013-12-02,SCHISM,franks,1,8061.71,7766.68,1024.83,2519.38,1181.33,7748.48,1.00,1.00,2.83,3.33,91.80,273.00,1454.33,662.59,668.00,560.54,700.58,777.48,700.58,24616.85,17303.56,12248.03,4415.19,747.35,7085.25,2394.23,664.88,673.19,499.40,700.58,192.10,12664.24,1791.00,10722.17,10635.45,12894.61,2154.77,187.11,2613.31,7115.59,12246.68,738.67,777.48,560.54,16952.41,18908.35,22163.42,815.79,851.94,920.33
2013-12-03,SCHISM,franks,1,8570.84,8290.35,1006.17,2507.37,1050.87,8120.52,1.00,1.00,2.31,3.27,90.60,286.70,1337.57,667.58,674.65,560.54,700.58,789.64,700.58,24408.51,17378.40,12585.11,4413.71,720.67,7099.09,2396.35,728.12,674.02,503.61,700.58,192.10,12622.83,1827.71,10684.38,11182.43,12795.78,2267.94,181.25,2763.24,7132.62,12583.93,742.39,789.64,560.54,16487.61,19245.48,21815.99,835.11,856.45,932.18
2013-12-04,SCHISM,franks,1,8699.59,8391.70,987.60,2258.24,940.10,8369.05,1.00,1.00,1.94,3.26,90.20,215.30,1155.40,674.02,675.89,560.54,708.66,799.74,700.58,23330.05,16198.06,11435.77,3594.69,551.74,6141.18,2221.09,614.07,651.78,521.71,700.58,191.45,12604.14,1772.33,10739.61,11909.03,12621.82,1972.55,171.25,2318.78,6168.12,11434.07,744.46,799.74,560.54,15988.56,18074.74,21704.81,847.02,866.91,926.87
2013-12-05,SCHISM,franks,1,8400.97,8086.25,954.55,2279.17,868.67,7945.02,1.00,1.00,1.70,3.30,89.60,187.10,1055.77,681.29,682.95,560.54,716.74,804.88,700.58,23391.42,16031.96,11000.73,3431.46,506.35,6050.97,2172.82,576.46,633.25,528.02,703.69,188.41,12517.56,1749.12,10868.79,11314.87,12597.23,1835.95,171.25,2130.69,6075.42,10999.53,753.96,804.88,560.54,15945.15,17886.99,21566.66,848.86,867.53,921.56
2013-12-06,SCHISM,franks,1,8201.53,7863.42,944.95,2266.60,223.30,7103.18,1.00,1.00,1.63,3.29,89.20,196.70,420.00,684.61,686.48,560.54,720.47,822.16,716.95,23257.14,15764.46,10575.71,3251.26,434.11,5933.45,2125.83,548.59,631.17,542.72,716.95,188.85,12432.78,1717.42,11100.65,10996.29,12555.13,1741.25,190.58,1988.95,5955.24,10573.48,753.96,822.16,560.54,15714.88,17575.18,21398.78,853.38,861.99,910.32
2013-12-07,SCHISM,franks,1,8743.08,8378.09,964.89,2258.58,98.92,7548.31,1.00,1.00,1.72,3.17,88.20,238.80,337.72,678.80,682.12,560.54,720.47,825.66,714.26,22967.44,15691.00,10646.74,2923.06,402.48,5989.81,2068.27,578.55,623.04,547.75,700.79,187.11,12355.37,1774.69,11161.99,10510.80,12412.04,1702.64,192.10,1854.97,6011.22,10645.54,758.71,825.66,560.54,15395.66,17913.64,20781.08,844.96,867.94,916.24
2013-12-08,SCHISM,franks,1,9147.81,8794.75,991.39,2278.92,1.73,7862.01,1.00,1.00,1.97,3.16,88.00,163.00,164.73,683.16,695.61,560.54,727.30,836.34,720.47,21931.93,14269.80,9404.56,2285.74,338.07,5039.96,1854.19,500.46,597.16,565.36,715.71,184.50,12302.72,1670.50,11096.22,10428.20,12261.03,1475.99,192.10,1547.87,5059.67,9403.69,754.58,836.34,560.54,15219.44,16683.52,20662.74,852.35,864.25,916.24
2013-12-09,SCHISM,franks,1,8962.73,8620.23,992.16,2559.80,-1.91,7393.17,1.00,1.00,2.19,3.23,88.20,107.90,105.99,688.35,693.53,560.54,740.32,839.21,720.47,21918.21,14024.58,8989.55,2241.81,327.36,4863.60,1787.85,468.81,584.41,575.41,728.12,187.33,12202.77,1645.23,10935.72,9319.89,12221.01,1348.59,183.20,1396.32,4881.71,8987.99,753.96,839.21,560.54,15544.64,16007.47,20529.43,857.07,864.86,908.68
2013-12-10,SCHISM,franks,1,8613.51,8297.18,967.14,2447.66,-10.15,7122.85,1.00,1.00,2.39,3.27,88.40,83.80,73.65,685.23,691.87,560.54,746.32,839.21,722.54,22608.96,14223.22,9098.80,2386.33,339.14,5008.74,1772.52,477.26,574.78,582.74,734.54,190.80,12120.65,1641.28,10734.83,8871.49,12279.26,1318.38,192.10,1414.07,5029.37,9097.59,756.03,839.21,560.54,15648.33,16359.88,20303.24,849.27,864.45,900.70
2013-12-11,SCHISM,franks,1,8459.84,8171.97,936.40,2543.24,503.30,7356.31,1.00,1.00,2.51,3.28,88.60,71.80,575.10,684.20,691.87,576.67,760.16,847.02,738.46,22599.49,14357.60,9302.40,2511.82,358.38,5063.86,1767.02,489.07,571.02,588.17,740.32,192.10,12119.47,1623.30,10323.57,9032.47,12348.79,1342.99,192.10,1485.93,5084.47,9298.76,757.68,847.02,576.67,15485.76,16690.39,20272.63,842.91,858.92,894.36
2013-12-12,SCHISM,franks,1,8469.57,8178.89,913.05,2734.86,610.75,7258.52,1.00,1.00,2.65,3.23,89.00,65.90,676.65,689.18,698.09,580.64,760.16,858.92,740.32,22642.35,14335.49,9322.84,2536.21,361.79,5023.90,1724.71,489.92,569.76,596.32,746.32,192.10,12154.11,1612.03,9902.69,9001.37,12245.83,1339.39,192.10,1491.10,5045.62,9320.59,758.09,858.92,580.64,15404.25,16868.55,20278.88,842.29,853.79,889.86
2013-12-13,SCHISM,franks,1,8586.82,8303.28,908.67,2555.97,625.88,7565.40,1.00,1.00,2.66,3.20,89.00,55.50,681.38,692.49,699.75,569.76,760.16,858.92,752.10,22767.17,14640.58,9729.78,2711.48,384.82,5199.81,1743.22,501.51,568.08,601.34,754.58,192.10,12108.15,1608.66,9652.63,8856.18,12149.21,1375.37,192.10,1575.21,5224.93,9727.53,758.30,858.92,569.76,15263.72,17045.21,20338.99,845.17,855.22,884.12
2013-12-14,SCHISM,franks,1,8658.17,8358.78,911.86,3042.97,602.24,7129.30,1.00,1.00,2.57,3.14,88.80,51.90,654.14,694.57,695.61,560.54,770.89,858.92,760.16,22204.83,14384.53,9545.69,2642.62,370.75,5022.98,1696.73,486.75,565.15,606.56,760.16,192.10,11980.29,1592.44,9358.86,8910.10,11890.58,1376.16,185.37,1570.06,5047.99,9542.93,758.92,858.92,560.54,14894.85,16673.86,20330.81,848.45,853.17,875.73
2013-12-15,SCHISM,franks,1,8580.38,8274.14,948.80,4110.69,613.55,6032.03,1.00,1.00,2.48,3.14,89.20,49.90,663.45,688.55,698.30,560.54,799.74,858.92,760.16,22112.08,14256.99,9391.06,2544.85,353.68,4968.38,1664.97,481.27,554.67,612.82,760.16,192.10,11732.15,1587.89,9208.97,8715.99,11542.12,1352.79,178.42,1512.35,4992.13,9388.64,760.16,858.92,560.54,14787.16,16399.57,20147.22,843.73,841.47,864.25
2013-12-16,SCHISM,franks,1,8519.30,8215.09,952.91,3428.76,591.64,6635.10,1.00,1.00,2.43,3.28,89.80,38.30,629.94,691.25,692.49,560.54,799.74,858.92,770.68,22307.80,14660.32,9752.21,2685.29,367.77,5229.66,1723.73,497.08,549.01,614.91,764.70,192.10,11397.35,1592.83,9142.19,8659.17,11299.21,1376.96,182.77,1558.97,5255.13,9750.48,760.16,858.92,560.54,14804.90,16317.55,20078.22,839.21,833.67,855.84
2013-12-17,SCHISM,franks,1,8432.18,8085.20,930.66,2724.25,501.74,7140.33,1.00,1.00,2.42,3.43,90.40,36.50,538.24,689.80,687.93,560.54,799.74,858.92,789.03,22891.70,15339.70,10426.82,3050.62,414.17,5655.91,1817.51,524.23,549.85,616.16,775.22,192.10,11133.54,1601.34,9077.45,9104.88,11210.02,1471.02,189.50,1725.30,5684.11,10424.77,760.16,858.92,560.54,14984.10,16412.53,20276.31,839.21,824.01,849.07
2013-12-18,SCHISM,franks,1,8469.24,8125.07,916.06,1376.06,425.40,8434.64,1.00,1.00,2.39,3.56,91.20,181.50,606.90,702.65,689.59,560.33,799.74,858.92,799.74,23847.25,16237.96,11231.47,3570.14,510.14,6327.91,1982.11,557.40,561.80,615.74,785.94,192.10,11016.25,1623.30,9067.73,9690.95,11319.29,1613.21,176.90,1962.98,6358.54,11228.92,755.82,858.92,560.33,15236.29,16941.79,20582.89,839.21,816.20,848.45
