datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2013-01-01,dsm2,base,78,59092.25,55388.30,2342.00,-4100.00,578.17,56756.08,0.00,0.00,489.00,2.38,3.35,2.07,3.00,202.54,202.54,304.25,650.61,400.11,245.03,150.49,150.49,289.41,138.37,247.32,1879.95,2553.71,330.08,267.16,264.93,5044.25,192.67,153.72,634.76,153.27,305.10,414.77,436.36,274.45,274.98,454.42,433.11,179.76,3116.45,141.69,139.09,153.03,438.19,162.34,419.80,428.83,3615.84,418.70,53.80
2013-01-02,dsm2,base,78,51986.21,48052.40,2120.00,-5819.00,663.21,47623.99,0.00,0.00,567.96,2.13,3.25,2.45,2.77,199.91,199.91,304.75,546.04,440.34,241.79,153.66,153.66,290.54,146.67,245.93,1989.85,2478.93,274.21,266.94,264.75,5126.93,193.45,155.38,633.31,152.59,305.71,404.77,467.65,261.07,284.25,424.82,432.54,187.37,3441.38,149.09,147.90,160.58,427.34,166.90,496.34,402.43,3654.03,417.07,53.80
2013-01-03,dsm2,base,78,46206.70,42139.90,1951.00,-5615.00,696.22,41846.49,0.00,0.00,622.97,2.45,3.25,2.77,2.76,199.30,199.30,289.17,495.67,512.73,241.54,158.20,158.20,299.71,153.53,242.18,1994.76,2469.90,275.93,260.27,258.39,4846.08,193.87,158.01,594.51,155.50,290.20,389.03,514.97,232.11,281.16,418.20,432.81,186.99,3878.76,155.87,157.64,163.41,420.25,170.55,575.26,393.44,3551.46,428.72,53.80
2013-01-04,dsm2,base,78,42988.07,38896.00,1867.00,-4076.00,772.92,40006.15,0.00,0.00,675.97,2.49,3.17,2.97,2.63,197.59,197.59,282.42,476.16,575.43,240.11,162.84,162.84,300.62,160.97,239.22,1861.06,2434.98,327.62,255.84,254.26,4580.54,195.96,162.81,565.09,159.86,283.25,381.58,573.67,320.34,276.05,421.22,435.74,190.43,4435.10,164.50,169.63,170.10,432.35,175.94,629.99,397.41,3427.88,440.27,53.80
2013-01-05,dsm2,base,78,40654.55,36649.80,1814.00,-3709.00,-1025.36,39784.91,0.00,0.00,714.98,2.64,3.04,3.05,2.58,198.33,198.33,280.65,463.10,625.30,238.08,167.21,167.21,292.24,169.30,238.49,1763.55,2335.96,398.48,253.40,252.03,4406.96,197.85,168.50,575.82,164.94,281.30,380.55,626.10,394.96,275.55,431.15,432.14,195.04,5159.99,174.02,179.41,178.17,478.87,182.15,683.49,421.49,3324.75,477.34,53.80
2013-01-06,dsm2,base,78,37164.25,33310.20,1868.00,-2778.00,-1945.46,38199.72,0.00,0.00,738.99,2.75,3.10,3.10,2.63,201.04,201.04,287.31,444.35,682.10,236.73,174.15,174.15,282.70,178.57,240.70,1743.23,2279.66,434.26,255.78,253.95,4539.83,200.62,174.60,602.63,170.16,288.72,393.98,681.02,381.61,286.72,455.24,420.57,202.96,5314.48,180.26,184.78,186.17,487.28,188.93,722.13,508.64,3304.14,522.86,53.80
2013-01-07,dsm2,base,78,34597.17,31213.60,1983.00,-6181.00,-1822.37,32221.55,0.00,0.00,737.00,2.72,3.15,3.02,2.69,202.55,202.55,287.78,445.49,721.88,236.99,180.50,180.50,279.05,184.30,242.14,1621.97,2188.59,521.19,256.77,255.16,4719.33,204.17,185.51,626.41,174.16,289.24,398.26,740.00,484.41,292.35,492.34,402.23,209.61,5247.46,187.30,191.56,190.99,524.77,194.00,751.54,616.69,3203.00,560.66,53.80
2013-01-08,dsm2,base,78,32677.94,29761.60,2173.00,-4975.00,-1554.94,31430.88,0.00,0.00,679.03,2.65,3.13,2.87,2.65,204.36,204.36,283.93,449.93,750.57,237.94,185.77,185.77,277.20,190.32,242.96,1562.69,2093.77,636.45,256.45,254.90,4856.49,207.89,196.90,670.26,181.73,285.01,398.76,779.39,571.02,296.84,537.05,384.07,215.73,5122.12,192.75,195.59,196.82,672.47,199.57,760.58,621.51,3060.14,619.87,53.80
2013-01-09,dsm2,base,78,31126.47,28637.40,2267.00,-4784.00,-1745.40,30354.87,0.00,0.00,680.00,2.60,3.04,2.77,2.56,207.04,207.04,283.73,445.35,742.52,239.13,190.89,190.89,274.37,195.66,244.99,1554.90,2022.01,745.94,257.60,256.05,4941.80,211.62,208.24,761.45,189.99,285.25,404.05,796.68,642.29,305.79,591.58,373.37,222.32,5115.56,196.80,198.83,201.53,737.39,204.11,715.15,637.63,2966.42,667.43,53.80
2013-01-10,dsm2,base,78,29904.38,27583.60,2200.00,-4519.00,-403.78,27989.16,0.00,0.00,653.01,2.53,3.04,2.69,2.63,209.85,209.85,284.18,437.58,693.77,240.61,195.75,195.75,272.46,199.59,247.25,1580.16,2006.33,845.70,259.41,257.95,4986.13,215.14,220.45,806.35,196.40,285.76,408.39,777.32,704.47,313.87,646.81,365.28,228.90,5170.37,199.13,199.06,205.41,762.88,208.34,695.20,653.01,2888.20,677.73,53.80
2013-01-11,dsm2,base,78,29253.19,27115.00,2079.00,-4194.00,1208.61,25929.58,0.00,0.00,702.97,2.43,3.27,2.55,2.88,212.43,212.43,281.60,450.68,684.00,242.33,200.67,200.67,273.19,202.23,249.19,1586.44,2017.58,964.52,260.10,258.84,5003.34,218.43,235.90,864.28,202.94,282.89,402.08,752.79,805.93,317.75,688.44,357.91,233.99,5221.65,199.77,197.98,207.97,742.28,211.22,672.84,597.99,2790.61,631.09,53.80
2013-01-12,dsm2,base,78,29184.51,27368.00,1956.00,-5738.00,1534.53,23867.98,0.00,0.00,733.98,2.34,3.47,2.51,2.98,213.49,213.49,274.53,479.37,669.37,243.85,206.97,206.97,272.30,203.29,249.84,1533.34,1981.67,1177.29,258.78,257.71,4994.90,220.55,271.86,972.07,212.13,275.70,384.66,726.62,1046.00,311.76,705.07,353.68,234.98,5027.53,199.15,197.39,209.03,578.08,212.52,702.57,515.31,2629.51,576.34,54.40
2013-01-13,dsm2,base,78,27907.55,26440.70,1845.00,-6382.00,1564.45,21806.09,0.00,0.00,804.96,2.28,3.45,2.54,2.95,214.05,214.05,268.03,512.30,699.29,244.31,215.93,215.93,269.89,203.26,248.65,1499.19,1881.06,1490.94,256.19,255.36,4898.80,221.65,320.64,1142.07,225.70,268.94,358.88,714.00,1403.14,300.52,704.58,351.43,233.64,4313.10,198.60,196.56,209.33,500.76,213.17,733.74,474.74,2472.11,518.45,56.80
2013-01-14,dsm2,base,78,27553.35,26358.20,1903.00,-5494.00,1669.94,22292.41,0.00,0.00,844.98,2.39,3.84,2.88,3.26,215.65,215.65,266.81,536.95,731.89,244.98,220.63,220.63,268.28,202.87,248.19,1524.91,1826.98,1726.16,255.47,254.81,4865.28,222.91,347.17,1299.54,235.97,267.50,347.88,738.30,1497.08,295.55,701.96,347.21,233.62,4508.14,198.20,196.11,209.80,488.34,214.03,785.51,456.31,2425.09,505.96,57.80
2013-01-15,dsm2,base,78,26679.47,25670.70,1856.00,-5561.00,1724.05,21250.41,0.00,0.00,885.98,2.56,4.00,3.29,3.24,216.21,216.21,265.78,582.08,781.50,245.16,229.03,229.03,267.72,202.72,247.90,1525.93,1781.81,2019.26,255.55,254.70,4705.51,223.65,397.57,1476.66,247.36,266.53,341.97,771.04,1897.13,287.12,697.53,340.28,233.21,4140.33,198.24,194.74,209.07,475.55,214.13,837.70,438.71,2317.78,498.38,59.60
2013-01-16,dsm2,base,78,25361.81,24444.20,1819.00,-4932.00,1809.73,20439.07,0.00,0.00,899.99,2.72,3.65,3.31,3.17,216.80,216.80,266.84,644.07,817.79,244.08,259.55,259.55,264.78,203.04,245.40,1536.27,1685.11,2639.01,253.65,252.82,3990.42,223.68,583.10,1792.05,272.58,267.25,333.16,818.14,2975.54,272.22,689.77,332.61,232.15,2847.50,198.05,194.20,208.35,456.16,213.09,873.90,422.97,2184.36,487.68,63.20
2013-01-17,dsm2,base,78,23918.92,23007.60,1775.00,-4920.00,1869.07,18904.85,0.00,0.00,915.99,2.74,3.70,3.47,3.13,218.96,218.96,270.38,637.20,874.74,245.46,238.05,238.05,266.65,202.96,249.05,1641.01,1690.47,2544.46,256.82,255.93,4293.61,225.06,448.80,1863.34,279.68,270.82,341.11,854.27,1997.88,280.14,690.22,326.05,233.24,3338.76,197.30,186.89,210.66,673.31,215.52,902.06,419.36,2258.02,573.91,59.60
2013-01-18,dsm2,base,78,22958.80,21985.70,1738.00,-5231.00,1838.75,17627.05,0.00,0.00,933.99,2.87,3.32,3.60,2.71,220.42,220.42,270.05,710.44,899.22,246.41,253.82,253.82,267.43,202.96,250.61,1716.38,1730.82,2696.60,258.82,257.92,4127.04,225.86,529.06,2014.42,287.95,270.79,349.62,884.94,2300.52,278.71,690.24,321.45,233.65,3002.94,194.57,188.67,210.95,720.00,215.76,916.72,417.96,2185.97,608.03,60.20
2013-01-19,dsm2,base,78,22398.83,21418.10,1701.00,-5250.00,1750.07,17099.76,0.00,0.00,946.99,3.00,3.15,3.67,2.65,222.60,222.60,272.44,738.70,914.89,247.78,243.72,243.72,268.98,201.65,252.60,1814.38,1797.81,2653.71,260.69,259.79,4264.86,226.92,487.60,2030.32,291.83,273.38,354.50,906.88,1916.40,282.93,698.28,320.93,234.47,3296.60,194.55,188.81,210.61,767.97,216.07,933.73,412.36,2276.54,647.25,59.60
