datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1995-04-01,dsm2,baseline,34,76230.00,24700.00,2921.48,1299.79,122769.73,0.00,0.00,284.29,2.11,3.58,2.12,3.59,228.43,228.43,289.66,148.10,280.32,308.51,134.25,134.25,323.50,114.86,309.75,359.87,434.95,138.64,302.65,303.08,671.03,229.43,148.80,172.09,138.20,289.45,279.78,282.82,147.13,308.74,277.85,377.21,219.26,557.13,109.71,109.71,154.22,284.33,174.96,281.16,279.03,566.36,279.25,53.80
1995-04-02,dsm2,baseline,34,74030.00,24200.00,2784.40,1878.88,115797.72,0.00,0.00,291.12,2.01,3.68,1.99,3.68,233.13,233.13,285.72,149.61,289.31,304.17,135.33,135.33,318.38,118.33,301.18,357.10,423.67,145.29,293.02,293.32,639.87,233.02,155.71,173.25,142.53,285.61,289.71,293.16,160.68,304.00,288.31,369.59,216.75,585.35,114.41,114.53,156.49,296.71,178.08,289.99,285.62,550.61,289.10,53.80
1995-04-03,dsm2,baseline,34,72490.00,23700.00,3012.83,1962.37,107864.80,0.00,0.00,293.58,1.95,3.75,1.96,3.76,233.14,233.14,295.15,151.27,294.25,298.33,142.64,142.64,312.87,122.42,296.89,358.02,420.46,153.80,296.70,296.62,620.65,229.15,156.27,176.81,146.94,295.15,296.38,298.39,162.41,297.65,294.69,360.29,215.27,582.99,117.77,117.93,163.36,304.87,183.19,294.67,293.56,547.50,295.25,53.80
1995-04-04,dsm2,baseline,34,71830.00,22900.00,3317.33,1906.92,102611.75,0.00,0.00,283.62,2.25,3.86,2.27,3.86,230.59,230.59,301.02,152.31,290.40,296.86,145.46,145.46,309.04,125.42,298.92,354.81,411.72,159.41,302.64,302.48,611.46,226.89,160.14,175.87,151.45,301.00,299.22,296.56,171.77,297.37,295.41,350.73,213.20,572.32,120.16,119.77,163.55,306.95,182.31,290.12,297.38,534.85,294.94,53.80
1995-04-05,dsm2,baseline,34,68750.00,22300.00,2972.16,1791.06,98115.78,0.00,0.00,275.08,2.67,3.86,2.69,3.86,228.15,228.15,301.86,154.57,280.90,295.52,146.72,146.72,307.21,127.26,299.48,338.99,398.87,164.93,305.54,305.30,605.91,225.12,160.75,178.32,152.51,301.75,291.70,286.89,175.44,296.39,285.96,343.13,211.55,525.86,121.95,122.99,163.28,296.25,180.21,280.68,291.40,509.43,285.35,53.80
1995-04-06,dsm2,baseline,34,66330.00,21800.00,2996.88,1458.97,94856.15,0.00,0.00,276.75,2.94,3.79,2.95,3.78,226.23,226.23,294.62,157.02,277.40,294.61,148.06,148.06,305.57,130.30,299.57,322.55,378.67,167.37,303.25,303.33,596.78,222.97,162.83,182.35,154.01,294.38,282.62,281.70,171.83,295.65,278.46,338.40,212.53,490.46,124.72,123.01,163.70,285.35,178.34,277.77,282.26,499.05,278.45,53.80
1995-04-07,dsm2,baseline,34,66550.00,21500.00,2995.88,1070.16,95260.96,0.00,0.00,270.50,3.16,3.70,3.17,3.70,224.17,224.17,287.10,158.77,274.93,292.04,150.11,150.11,302.68,130.90,295.48,308.51,361.78,171.30,296.69,296.90,586.03,223.00,165.74,184.79,156.81,286.94,281.69,280.36,176.48,291.05,278.69,336.10,211.58,436.47,121.97,119.20,164.62,284.87,179.70,274.87,279.84,495.14,278.39,53.80
1995-04-08,dsm2,baseline,34,64020.00,21400.00,3502.84,837.10,93300.06,0.00,0.00,258.88,3.30,3.73,3.30,3.73,223.28,223.28,285.19,160.76,265.85,288.57,148.70,148.70,299.38,128.62,291.04,296.98,352.34,173.36,292.19,292.26,572.89,222.54,166.15,185.86,158.24,285.13,277.11,272.54,176.34,285.99,271.87,334.40,207.76,450.99,119.01,115.48,163.16,279.06,177.96,265.48,276.49,496.69,271.14,53.80
1995-04-09,dsm2,baseline,34,64240.00,21400.00,2975.30,1188.40,92991.30,0.00,0.00,255.38,3.33,3.81,3.33,3.81,222.34,222.34,280.57,163.94,258.63,285.35,147.43,147.25,296.77,126.01,287.69,282.60,343.91,178.35,289.41,289.56,554.27,219.88,165.00,186.73,157.96,280.36,266.91,263.88,181.86,282.61,261.38,332.21,204.10,442.76,115.95,111.78,159.36,268.91,172.98,258.78,267.11,487.01,261.10,53.80
1995-04-10,dsm2,baseline,34,68640.00,21200.00,3001.98,1706.68,98631.34,0.00,0.00,240.46,3.23,3.79,3.22,3.79,219.34,219.34,272.17,166.71,249.83,282.04,143.92,143.92,294.73,122.57,283.84,271.36,332.82,182.18,284.06,284.30,538.55,216.06,162.59,187.19,155.82,272.06,262.35,257.57,183.59,278.22,257.25,329.37,201.41,432.84,112.56,107.98,153.86,265.80,168.30,249.29,261.05,475.34,256.30,53.80
1995-04-11,dsm2,baseline,34,71610.00,20700.00,2993.42,1728.43,107855.15,0.00,0.00,227.92,3.02,3.77,3.01,3.77,214.98,214.98,267.45,167.60,236.03,277.67,136.22,136.22,291.64,117.59,278.56,265.50,322.05,177.83,278.26,278.43,527.09,212.12,157.73,185.59,150.91,267.07,250.66,244.08,170.90,272.30,243.43,326.37,197.63,417.34,108.52,104.12,146.49,253.01,162.80,235.58,251.80,468.36,242.21,53.80
1995-04-12,dsm2,baseline,34,76560.00,20400.00,3243.64,1773.46,115530.90,0.00,0.00,225.58,2.84,3.92,2.84,3.92,210.82,210.82,257.02,166.12,228.73,273.53,128.58,128.58,288.02,112.39,273.83,262.59,314.71,166.99,272.27,272.66,521.01,207.89,151.73,181.00,144.26,256.63,237.88,234.98,153.20,266.93,231.88,322.86,192.69,419.54,104.34,100.23,138.98,240.89,155.42,228.90,238.63,462.93,231.23,53.80
1995-04-13,dsm2,baseline,34,78650.00,19800.00,3476.96,694.62,119264.42,0.00,0.00,216.29,2.64,3.85,2.61,3.83,206.19,206.19,245.72,162.12,221.37,267.95,122.58,122.58,282.63,107.19,265.65,254.97,304.70,158.48,263.66,264.14,510.47,202.03,144.93,174.85,137.12,245.48,232.48,228.42,144.98,258.28,227.93,318.68,186.36,402.01,99.98,96.27,131.18,229.85,149.18,221.12,231.38,445.10,226.98,53.80
1995-04-14,dsm2,baseline,34,79200.00,19300.00,4818.11,1543.07,118492.82,0.00,0.00,223.04,2.11,3.71,2.09,3.71,200.59,200.59,242.20,154.95,220.61,261.41,116.80,116.80,277.19,102.20,256.97,251.10,295.90,150.08,258.16,258.50,498.62,194.70,138.47,170.10,130.74,241.86,227.78,224.64,136.79,246.34,219.68,314.02,178.25,384.16,96.21,92.52,125.85,219.50,143.05,221.41,229.91,439.39,219.31,53.80
1995-04-15,dsm2,baseline,34,78430.00,19000.00,3753.71,1200.14,117413.15,0.00,0.00,223.88,1.76,3.70,1.75,3.69,194.03,194.03,237.55,147.11,225.01,254.81,112.88,112.88,270.47,98.27,252.60,255.24,295.51,142.25,252.22,252.70,498.21,187.53,132.16,165.01,126.21,237.20,226.10,231.04,132.65,236.70,227.04,308.41,172.05,413.62,92.29,88.72,122.50,225.99,139.89,225.33,222.81,438.70,225.95,53.80
1995-04-16,dsm2,baseline,34,78100.00,18700.00,3744.72,815.51,116928.77,0.00,0.00,220.62,1.58,3.42,1.57,3.40,188.26,188.26,233.19,141.23,223.83,249.65,108.33,108.33,265.19,94.36,247.86,259.14,304.36,136.74,246.67,247.36,491.57,181.55,126.40,160.82,122.74,232.84,229.62,231.09,129.22,231.98,226.86,302.99,165.83,428.10,89.98,88.32,120.24,226.62,136.96,224.07,226.96,434.69,226.53,53.80
1995-04-17,dsm2,baseline,34,77550.00,18800.00,4145.83,1544.39,112538.78,0.00,0.00,211.83,1.29,3.17,1.28,3.18,182.57,182.57,235.88,137.73,218.65,244.86,107.73,107.73,260.15,94.14,243.62,270.98,315.67,132.21,243.50,243.78,485.12,177.04,123.15,159.22,119.26,235.77,228.46,226.16,125.94,230.78,224.80,298.81,164.37,430.37,92.75,92.26,121.76,223.07,138.51,217.85,227.13,445.95,222.78,53.80
1995-04-18,dsm2,baseline,34,77770.00,18600.00,3756.39,627.94,109975.67,0.00,0.00,207.92,1.49,3.38,1.52,3.40,179.77,179.77,235.37,135.13,210.36,241.57,110.71,110.71,254.06,97.25,242.14,286.75,324.42,128.43,243.97,244.07,479.48,174.58,123.26,157.62,118.34,235.23,221.10,216.24,128.88,230.48,214.96,295.95,163.73,423.35,95.53,94.22,124.84,214.66,140.55,210.46,223.41,469.43,213.92,53.80
1995-04-19,dsm2,baseline,34,77000.00,18400.00,3842.64,1887.44,102252.92,0.00,0.00,205.83,2.12,3.49,2.18,3.49,176.90,176.90,231.45,134.00,210.26,238.75,111.10,111.10,253.15,98.08,239.89,284.22,330.98,129.23,243.01,243.15,471.61,174.08,122.07,154.20,118.58,231.21,215.85,218.04,141.38,227.40,212.14,294.45,161.04,400.92,96.81,97.28,123.00,211.31,138.13,210.66,216.08,458.98,211.65,53.80
1995-04-20,dsm2,baseline,34,76230.00,18200.00,3819.82,917.89,99092.29,0.00,0.00,202.58,3.09,3.45,3.16,3.45,175.51,175.51,227.35,134.31,205.67,234.93,113.44,113.44,250.14,102.53,236.16,275.06,326.52,132.83,239.48,239.66,464.51,172.23,122.67,153.83,118.59,227.17,216.18,212.63,143.41,222.08,210.76,293.62,161.33,344.58,100.71,100.36,125.06,211.30,137.75,205.71,213.64,450.54,210.31,53.80
1995-04-21,dsm2,baseline,34,74470.00,18000.00,3837.74,2090.39,94108.87,0.00,0.00,216.00,3.98,3.55,4.02,3.56,173.73,173.73,226.22,134.60,212.04,230.60,117.14,117.14,246.15,105.75,232.40,260.66,308.66,137.35,236.20,236.24,456.44,170.96,126.98,156.49,121.39,226.02,211.82,215.96,152.05,218.56,208.03,290.72,162.31,289.91,101.77,99.53,126.46,207.88,137.35,213.06,212.00,454.10,208.76,53.80
1995-04-22,dsm2,baseline,34,72380.00,18200.00,3757.74,2194.05,90637.21,0.00,0.00,215.62,4.56,3.67,4.59,3.67,172.07,172.07,225.13,135.13,219.54,226.52,119.05,119.05,242.42,105.69,229.11,241.97,290.57,150.48,234.76,234.66,438.19,170.22,128.36,157.78,123.68,225.04,220.72,226.40,168.29,216.04,222.15,285.66,160.91,278.89,100.13,98.32,127.36,224.69,137.93,219.69,212.47,438.98,220.61,53.80
1995-04-23,dsm2,baseline,34,68200.00,18600.00,3766.74,2590.51,86018.75,0.00,0.00,206.54,5.00,3.71,5.02,3.71,170.33,170.33,229.30,136.28,215.29,223.69,119.60,119.60,238.35,105.97,227.03,222.76,272.92,167.43,233.45,233.25,412.28,169.10,128.63,161.11,124.42,229.31,226.79,225.17,189.72,215.26,221.80,280.88,161.18,267.86,100.60,99.49,127.59,230.61,136.70,214.98,222.17,427.19,220.99,53.80
1995-04-24,dsm2,baseline,34,64130.00,18700.00,4224.86,2335.49,81664.65,0.00,0.00,196.00,5.20,3.80,5.21,3.80,168.32,168.32,234.91,137.30,204.91,221.06,121.20,121.20,234.42,107.80,227.08,209.32,256.24,189.04,235.61,235.25,392.06,168.37,129.34,167.76,125.29,234.84,222.18,215.44,214.70,219.06,212.86,275.74,162.89,253.53,102.83,104.18,129.08,223.84,137.86,204.46,222.45,416.06,212.14,53.80
1995-04-25,dsm2,baseline,34,59400.00,18800.00,3887.53,2518.35,77151.12,0.00,0.00,196.25,5.07,3.93,5.06,3.94,167.43,167.43,235.67,138.15,199.39,220.18,124.01,124.01,232.20,112.04,228.60,200.29,239.03,208.95,238.46,238.14,374.86,168.88,130.59,175.55,126.28,235.58,213.39,207.71,246.93,222.29,202.73,271.57,166.19,232.41,107.42,108.41,131.35,211.12,138.94,199.65,216.38,402.43,202.28,53.80
1995-04-26,dsm2,baseline,34,53790.00,18600.00,4067.40,1830.58,71842.02,0.00,0.00,201.96,4.71,4.06,4.68,4.06,166.59,166.59,232.55,138.64,201.56,219.41,127.50,127.50,229.71,116.04,229.29,195.79,223.11,244.03,238.60,238.33,354.80,169.99,133.49,191.18,128.16,232.37,207.29,207.12,295.32,221.10,202.19,270.14,169.22,214.31,109.72,110.34,133.91,206.82,142.01,202.11,207.39,387.88,201.89,53.80
1995-04-27,dsm2,baseline,34,48510.00,18400.00,3886.48,1605.38,66777.14,0.00,0.00,200.42,4.22,3.84,4.18,3.82,167.32,167.32,225.59,139.92,203.61,218.81,130.48,130.48,227.21,118.32,228.85,196.10,213.28,286.96,235.94,235.85,334.20,171.41,137.02,212.69,130.51,225.43,207.65,210.05,345.88,216.76,205.80,270.01,170.70,219.72,111.58,112.77,137.01,211.39,145.31,203.85,204.04,369.99,205.72,53.80
1995-04-28,dsm2,baseline,34,44770.00,17800.00,3739.54,839.41,64001.05,0.00,0.00,186.88,3.60,3.60,3.56,3.59,170.12,170.12,218.75,140.61,195.69,219.81,133.08,133.08,226.37,120.92,228.75,201.05,211.36,277.56,230.91,230.95,334.25,174.55,138.78,214.27,133.66,218.69,208.05,206.03,298.27,215.66,203.59,268.90,172.02,219.68,114.11,116.53,141.12,208.38,149.27,195.19,206.22,376.50,203.38,53.80
1995-04-29,dsm2,baseline,34,42460.00,17100.00,3763.64,890.01,60509.35,0.00,0.00,183.79,3.04,3.52,3.00,3.52,173.48,173.48,216.69,142.38,187.41,219.56,136.10,136.10,226.22,123.73,226.44,203.43,219.26,264.37,226.74,226.89,346.07,177.07,141.29,207.56,137.83,216.60,199.33,196.46,282.62,215.88,190.77,266.70,172.03,231.46,117.92,119.31,143.94,192.39,152.41,187.50,202.75,384.94,190.26,53.80
