datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,cu_sbay,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2010-05-31,RMA,ft,7,22662.20,4161.00,6960.00,19834.48,0.00,0.00,256.79,3.87,2.98,24696.83,2492.12,2063.35,182.42,246.35,266.62,266.62,317.41,1963.79,253.43,266.57,375.19,375.19,303.73,161.98,288.34,4223.41,3561.49,3973.23,298.62,295.41,3296.16,230.21,1507.90,15378.93,3688.49,362.80,319.52,357.09,283.34,6019.03,231.40,237.92,404.45,193.50,2505.81,152.25,152.91,174.93,321.27,192.17,255.68,362.19,2708.69,328.16,66.61
2010-06-01,RMA,ft,7,24692.80,4068.00,7244.00,21566.70,0.00,0.00,264.21,3.19,2.96,26755.57,2342.28,2012.87,147.19,182.22,259.77,259.77,308.41,2001.65,260.33,260.31,340.29,340.29,301.89,160.99,284.63,4238.54,3643.10,3962.01,291.73,289.10,3375.19,228.06,1344.15,15100.71,3713.74,369.84,310.39,349.49,289.48,5688.99,226.16,243.52,398.02,192.49,2616.45,155.02,150.54,174.89,331.61,191.79,262.37,358.21,2761.04,333.32,66.51
2010-06-02,RMA,ft,7,25890.70,3989.00,5836.00,25113.82,0.00,0.00,263.83,2.50,2.98,28374.18,1787.29,1413.37,198.33,175.59,246.83,246.83,302.13,2011.15,265.56,256.67,286.49,286.49,300.72,161.11,279.06,4125.46,3719.40,3808.25,285.99,283.77,3449.87,225.59,1047.23,14236.28,3630.48,366.90,304.09,344.70,294.58,4960.74,223.31,250.27,386.31,188.00,2732.91,154.95,146.86,175.06,327.48,192.17,266.96,354.07,2792.37,327.65,65.75
2010-06-03,RMA,ft,7,27097.40,3873.00,6707.00,25098.73,0.00,0.00,271.08,1.84,3.01,29537.36,2073.57,1604.63,245.04,223.90,234.12,234.12,296.77,1994.34,268.48,254.61,236.59,236.59,300.41,160.45,274.11,3903.17,3734.15,3549.54,281.28,279.31,3495.65,223.60,748.48,13006.24,3458.25,353.50,298.76,339.05,304.17,4054.92,222.06,256.63,373.56,182.27,2813.02,152.43,146.32,173.25,328.66,192.04,270.27,350.06,2799.07,334.43,64.36
2010-06-04,RMA,ft,7,27346.00,3819.00,6837.00,25298.41,0.00,0.00,273.75,1.35,3.01,29739.00,1827.18,1422.60,211.48,193.10,226.34,226.34,290.16,1965.73,273.51,254.01,207.92,207.92,301.84,157.76,268.92,3659.76,3699.12,3265.27,276.16,274.53,3509.70,221.72,564.17,11895.77,3267.80,333.06,292.12,329.59,310.65,3314.96,218.98,261.87,362.40,177.24,2866.81,150.86,144.74,169.71,328.94,191.60,275.20,340.15,2792.51,336.92,63.19
2010-06-05,RMA,ft,7,26800.40,3760.00,7555.00,23772.13,0.00,0.00,261.63,1.10,2.93,29067.61,1893.38,1500.47,205.99,186.92,221.17,221.17,284.19,1930.41,274.58,251.10,192.82,192.82,301.40,155.00,264.84,3437.35,3616.19,3026.71,271.12,269.72,3495.78,220.04,466.48,10925.89,3093.73,315.69,286.23,321.60,318.45,2791.63,215.05,265.98,352.52,173.83,2900.18,149.64,142.23,168.67,321.60,192.36,273.62,329.28,2773.87,329.11,62.10
2010-06-06,RMA,ft,7,25532.10,4079.00,7456.00,22785.35,0.00,0.00,234.92,1.15,2.93,27768.91,2092.67,1606.56,253.90,232.21,217.32,217.32,277.91,1929.65,261.70,246.74,188.41,188.41,293.83,153.37,261.51,3281.55,3490.63,2878.52,265.25,264.23,3460.01,218.35,454.30,10614.52,2981.18,312.72,280.21,314.66,326.66,2677.20,210.20,270.55,344.46,173.16,2928.42,147.84,141.27,167.89,316.42,191.50,257.81,319.04,2760.02,324.30,61.41
2010-06-07,RMA,ft,7,26455.00,4664.00,7543.00,24379.67,0.00,0.00,212.29,1.52,2.91,28700.54,1915.89,1441.86,247.57,226.46,214.90,214.90,272.12,1947.65,237.20,245.31,189.73,189.73,291.58,151.85,257.24,3206.05,3352.91,2810.82,260.15,259.43,3401.49,216.37,486.19,10702.09,2929.24,315.37,274.45,308.71,322.09,2807.68,205.81,272.81,336.58,172.80,2935.13,146.56,137.85,165.43,306.86,188.04,234.59,314.27,2747.48,315.78,61.58
2010-06-08,RMA,ft,7,28223.80,4280.00,7720.00,25736.92,0.00,0.00,247.13,2.10,2.91,30404.39,1703.48,1227.47,248.46,227.55,212.62,212.62,267.27,1954.58,227.85,242.99,188.37,188.37,294.64,150.56,252.72,3136.92,3228.95,2711.25,255.47,254.74,3329.95,213.89,498.40,10643.71,2871.18,311.73,269.69,302.52,312.22,2903.65,202.75,266.01,328.08,171.38,2903.07,144.47,132.99,164.67,296.09,184.24,232.46,312.32,2725.15,309.75,61.45
2010-06-09,RMA,ft,7,30833.00,3899.00,7715.00,27861.50,0.00,0.00,271.00,3.02,2.90,32867.70,1615.44,1190.21,221.94,203.29,209.62,209.62,260.62,1977.66,248.79,237.59,194.59,194.59,289.45,149.24,248.12,3075.44,3116.45,2612.93,249.77,249.29,3245.61,210.94,563.06,10969.33,2804.07,309.42,262.99,295.25,303.22,3181.36,198.35,254.71,318.79,171.70,2875.63,140.55,125.00,162.41,292.02,178.31,256.18,306.09,2695.10,303.23,61.85
2010-06-10,RMA,ft,7,33418.00,3712.00,7758.00,31195.92,0.00,0.00,259.13,3.87,2.83,35274.41,406.25,32.49,199.81,173.95,206.20,206.20,254.39,1960.02,267.06,233.59,197.23,197.23,283.78,146.63,243.11,2966.86,3000.02,2510.45,244.90,244.65,3155.59,207.65,596.22,10926.91,2695.82,286.75,256.59,289.09,299.00,3239.43,194.88,247.90,307.25,168.23,2823.45,134.39,119.23,159.99,295.50,175.24,269.11,299.83,2647.54,296.59,62.00
2010-06-11,RMA,ft,7,33374.00,3623.00,7808.00,30161.41,0.00,1.00,259.67,4.67,2.74,35127.25,1175.23,780.84,207.20,187.19,201.46,201.46,249.58,1893.36,265.88,229.08,186.37,186.37,282.58,141.98,237.93,2763.57,2861.77,2357.52,240.15,239.86,3059.88,204.53,553.45,10337.45,2527.85,249.89,251.77,284.84,308.46,3006.71,193.54,250.08,298.86,163.48,2729.08,128.56,117.55,155.74,295.55,171.63,264.99,294.42,2575.45,293.17,61.50
2010-06-12,RMA,ft,7,32336.70,4331.00,6774.00,30830.74,0.00,1.00,210.50,5.44,2.87,34036.53,1351.95,762.79,308.68,280.48,195.99,195.99,246.37,1774.15,251.50,225.91,180.64,180.64,282.18,137.39,231.63,2573.28,2671.16,2229.09,235.79,235.28,2924.63,201.02,555.42,10285.53,2351.34,207.12,248.51,284.49,318.49,3039.83,193.34,258.84,294.20,160.62,2602.96,126.06,117.99,152.43,289.30,168.30,245.45,291.27,2473.01,290.29,61.01
2010-06-13,RMA,ft,7,30542.60,5452.00,6457.00,30022.36,0.00,1.00,172.53,5.75,2.95,32145.31,1746.76,1117.95,329.60,299.21,191.09,191.09,244.60,1484.49,209.60,222.84,183.26,183.26,278.97,135.33,227.70,2435.39,2473.88,2110.24,232.51,231.70,2764.76,197.63,613.35,10682.58,2191.58,165.96,246.89,285.07,329.87,3245.53,192.33,262.23,289.78,159.16,2460.71,125.61,118.43,150.94,279.26,166.03,203.82,294.22,2338.61,284.27,61.02
2010-06-14,RMA,ft,7,28820.00,5652.00,6594.00,27557.65,0.00,1.00,173.75,5.63,2.96,30302.47,2456.52,1802.81,342.89,310.82,188.25,188.25,242.42,1168.31,180.83,218.21,188.98,188.98,274.52,134.77,224.17,2387.86,2323.20,2111.79,229.18,228.15,2614.75,194.63,650.82,11076.51,2085.09,159.96,244.82,284.16,339.55,3380.23,191.05,246.59,283.77,158.56,2326.01,125.65,118.40,149.75,261.50,164.70,180.56,295.96,2194.99,274.80,61.57
2010-06-15,RMA,ft,7,27226.10,5875.00,6599.00,26002.61,0.00,1.00,169.33,5.20,3.01,28675.97,2498.67,1949.36,287.62,261.69,186.31,186.31,240.40,931.18,175.29,214.70,188.55,188.55,272.51,134.01,221.31,2335.87,2228.67,2108.94,226.39,225.20,2497.84,192.08,640.53,11178.58,1975.96,160.09,242.79,284.41,346.38,3378.72,191.52,217.66,277.63,157.92,2192.56,125.62,117.94,148.44,249.87,163.97,176.58,298.41,2051.92,266.12,62.01
2010-06-16,RMA,ft,7,25248.30,6109.00,6141.00,24862.09,0.00,1.00,172.92,4.53,2.95,26696.45,2195.02,1802.36,206.55,186.11,184.47,184.47,240.04,754.65,174.29,212.01,178.37,178.37,272.65,132.85,218.58,2221.80,2147.71,2050.13,224.80,223.34,2405.74,189.98,562.04,10773.63,1834.05,158.95,242.51,288.60,353.35,3120.56,194.69,197.66,273.55,156.58,2066.47,125.41,115.29,146.90,242.20,162.88,176.45,307.34,1916.59,253.44,62.18
2010-06-17,RMA,ft,7,23677.50,5306.00,5328.00,23324.38,0.00,1.00,198.38,3.54,2.85,25127.56,2325.22,1781.18,284.80,259.24,182.92,182.92,241.72,618.89,183.80,210.27,166.49,166.49,273.91,131.91,216.36,2042.86,2043.27,1910.51,224.55,222.70,2315.45,188.40,466.28,10038.40,1659.43,156.44,244.40,293.92,365.33,2725.67,199.77,189.51,271.72,155.62,1935.36,124.41,112.04,146.14,236.94,162.82,188.33,317.30,1789.10,252.24,61.50
2010-06-18,RMA,ft,7,22394.90,4711.00,5882.00,20696.17,0.00,1.00,216.04,2.82,2.99,23755.62,2441.61,1888.44,289.60,263.57,181.21,181.21,239.44,544.50,203.80,207.86,167.11,167.11,271.91,130.63,214.70,1922.22,1920.60,1821.17,223.23,221.39,2206.97,187.21,487.30,10272.90,1554.05,153.62,242.16,290.67,387.75,2828.70,200.50,189.13,270.91,156.55,1812.73,122.49,112.97,143.18,253.74,160.57,209.03,314.76,1668.51,276.80,61.06
2010-06-19,RMA,ft,7,20309.30,3984.00,6364.00,17367.91,0.00,1.00,257.75,2.39,2.97,21559.54,2173.23,1811.63,195.39,166.21,181.78,181.78,235.65,486.32,225.84,205.49,174.31,174.31,269.63,128.71,213.60,1902.58,1824.78,1867.91,221.53,219.85,2112.06,185.80,554.81,10617.31,1514.44,155.60,238.22,285.91,417.25,3043.21,198.68,194.81,270.47,156.49,1724.31,121.46,116.95,142.03,265.42,160.42,233.67,305.59,1585.44,284.10,61.85
2010-06-20,RMA,ft,7,18716.50,3428.00,6884.00,15367.98,0.00,1.00,290.46,2.45,2.85,19966.77,1501.31,1142.79,194.32,164.20,183.72,183.72,233.26,437.67,257.04,204.82,181.51,181.51,268.80,127.66,211.82,1945.70,1770.92,1995.14,220.42,218.78,2040.68,184.68,607.80,10578.29,1512.01,158.59,235.65,278.74,452.13,3115.47,197.91,203.33,270.26,156.16,1646.91,122.78,122.14,142.04,273.11,161.10,267.20,297.09,1527.99,283.68,61.73
2010-06-21,RMA,ft,7,18155.50,3216.00,7370.00,13826.24,0.00,1.00,307.79,2.92,2.94,19343.29,1859.49,1363.04,259.56,236.89,188.60,188.60,230.12,432.50,287.44,203.85,211.71,211.71,265.22,128.33,209.64,2142.80,1768.49,2260.59,218.70,217.18,1981.56,183.62,796.38,11465.95,1655.44,160.79,232.61,271.99,479.46,3708.53,193.82,211.85,269.77,159.58,1568.15,125.76,125.05,141.16,286.84,159.70,296.33,285.80,1477.50,284.84,61.81
2010-06-22,RMA,ft,7,17543.90,3040.00,7759.00,12317.38,0.00,1.00,318.67,3.55,3.04,18660.67,2207.86,1624.29,305.56,278.01,204.02,204.02,227.94,455.55,308.07,202.38,284.76,284.76,259.68,131.29,207.67,2564.22,1870.36,2728.74,216.55,215.09,1967.21,182.31,1148.60,13092.34,1960.76,174.51,230.57,265.77,498.35,4747.76,188.47,221.35,268.37,163.97,1515.14,129.10,127.28,141.74,290.75,158.23,314.30,280.86,1469.17,280.05,63.74
2010-06-23,RMA,ft,7,17301.90,2799.00,6956.00,12439.30,0.00,1.00,344.65,4.11,3.04,18372.15,2330.00,1775.85,289.85,264.30,227.44,227.44,226.36,474.54,322.10,200.46,375.80,375.80,255.34,136.42,205.82,3061.91,2098.15,3257.08,214.30,212.86,2039.31,181.71,1474.08,14300.50,2308.11,209.00,229.07,264.57,515.44,5563.64,185.80,232.08,263.39,166.31,1509.22,132.01,134.67,144.65,294.32,158.87,328.84,279.36,1510.38,278.46,65.28
2010-06-24,RMA,ft,7,17659.40,2693.00,6757.00,12908.22,0.00,1.00,344.60,4.52,3.10,18665.32,2216.57,1693.10,273.68,249.79,256.43,256.43,224.12,510.62,337.20,198.18,477.15,477.15,252.00,143.51,204.32,3548.31,2419.20,3726.10,212.02,210.67,2191.58,181.99,1789.97,15343.78,2666.29,261.14,226.76,263.87,532.34,6310.82,184.92,243.17,254.70,168.47,1541.62,135.36,144.25,147.24,298.18,158.84,345.83,278.14,1592.39,282.04,66.52
2010-06-25,RMA,ft,7,17493.30,2661.00,5816.00,14192.19,0.00,1.00,344.60,4.73,3.14,18478.64,1494.97,1131.46,195.47,168.04,278.90,278.90,222.66,555.23,348.79,197.79,546.93,546.93,250.42,149.83,202.94,3920.16,2754.23,4113.12,210.33,208.99,2388.95,182.84,2004.80,15958.75,2947.18,324.22,225.21,264.22,546.85,6762.12,185.39,254.27,253.12,170.32,1605.99,140.40,146.15,150.39,305.26,160.27,350.93,277.21,1694.65,289.83,67.52
2010-06-26,RMA,ft,7,17110.50,2563.00,5659.00,13756.24,0.00,1.00,344.60,4.80,3.10,18129.86,1756.13,1277.61,249.79,228.73,289.53,289.53,222.40,600.82,351.31,197.77,575.51,575.51,249.66,154.94,201.71,4202.16,3039.85,4453.96,209.20,207.78,2596.13,184.33,2089.24,16152.10,3152.30,368.90,225.07,265.72,559.70,6930.07,186.92,264.54,251.71,172.06,1688.87,145.78,143.66,154.42,315.87,163.99,351.10,276.52,1785.02,297.60,67.98
2010-06-27,RMA,ft,7,17003.80,2585.00,5099.00,13634.18,0.00,1.00,344.60,4.55,3.14,17988.12,2418.86,1839.94,303.27,275.65,304.36,304.36,221.51,649.44,351.85,197.68,618.62,618.62,248.70,161.01,200.57,4409.29,3276.28,4643.16,208.22,206.90,2798.10,186.44,2211.47,16532.84,3321.52,387.10,224.24,266.89,571.22,7179.83,188.12,274.07,249.75,173.74,1772.16,148.72,143.76,158.22,316.41,166.76,351.35,274.65,1870.63,298.35,68.28
2010-06-28,RMA,ft,7,16804.70,2904.00,5098.00,13224.90,0.00,1.00,344.60,4.11,3.28,17750.77,3041.11,2331.87,372.15,337.09,325.02,325.02,220.87,697.29,351.42,197.41,655.53,655.53,247.95,165.91,199.72,4591.37,3467.71,4876.19,207.52,206.22,2980.57,188.90,2344.21,16988.97,3480.62,427.34,223.61,267.92,580.05,7491.08,189.18,284.61,248.65,175.22,1856.97,149.91,144.70,161.30,315.43,169.51,351.03,272.88,1952.33,298.68,68.74
2010-06-29,RMA,ft,7,16643.00,3147.00,5296.00,12872.80,0.00,1.00,344.60,3.57,3.28,17548.59,3123.72,2526.79,312.48,284.45,337.57,337.57,220.07,727.08,350.61,196.10,699.60,699.60,247.02,169.33,199.57,4751.80,3641.05,5135.44,206.92,205.76,3150.77,191.43,2435.70,17308.03,3595.45,457.92,222.76,267.94,586.96,7680.13,190.31,296.36,247.87,176.78,1964.46,150.78,144.27,163.04,315.76,171.38,350.62,272.66,2015.83,298.62,69.41
2010-06-30,RMA,ft,7,16080.90,3045.00,6282.00,11146.96,0.00,1.00,344.60,2.90,3.15,16943.92,3143.62,2559.96,305.09,278.57,320.03,320.03,218.07,699.21,349.97,196.47,629.12,629.12,248.92,165.56,199.41,4668.43,3751.50,5167.98,206.42,205.38,3272.78,192.56,2218.00,16703.88,3497.18,497.60,220.52,262.52,594.33,7236.40,192.11,308.96,247.33,176.94,2040.57,151.16,143.84,163.44,313.63,173.17,349.94,270.26,1998.18,289.07,69.48
2010-07-01,RMA,ft,7,15881.80,3622.00,7811.00,10160.19,0.00,1.00,342.80,2.31,3.04,16722.01,2842.42,2372.82,244.82,224.78,306.88,306.88,214.62,675.70,348.45,197.24,560.87,560.87,250.50,162.10,199.16,4497.22,3760.55,5057.54,205.71,204.92,3343.99,193.54,2023.02,16117.15,3343.78,473.49,216.90,254.05,600.28,6834.11,193.14,321.52,246.28,177.28,2082.71,150.94,143.30,162.59,310.37,173.59,348.37,263.86,1956.85,273.03,68.85
2010-07-02,RMA,ft,7,15857.60,3918.00,9099.00,9355.46,0.00,1.00,340.90,1.78,3.05,16677.42,2730.77,2140.96,309.00,280.81,307.71,307.71,211.62,673.15,346.00,197.55,551.20,551.20,250.36,161.51,198.93,4379.79,3703.32,5019.67,205.06,204.43,3380.52,194.80,1989.64,16037.48,3246.30,455.14,213.60,244.02,602.76,6746.85,193.01,330.68,244.71,177.98,2104.50,150.42,140.48,161.10,307.22,172.91,345.93,256.96,1933.88,261.39,68.51
2010-07-03,RMA,ft,7,16173.30,3797.00,10519.00,8047.43,0.00,1.00,339.00,1.37,3.13,16977.85,2781.43,2208.42,300.13,272.88,323.37,323.37,209.56,676.43,344.15,197.67,570.00,570.00,249.94,161.60,198.61,4377.17,3657.56,5139.26,204.45,204.00,3400.03,196.66,2051.99,16253.41,3216.01,469.92,211.51,236.97,602.88,6877.15,192.04,333.66,242.99,178.35,2116.54,149.19,136.14,159.89,300.41,173.28,343.99,253.20,1938.58,250.73,68.65
2010-07-04,RMA,ft,7,17157.80,3510.00,11097.00,7933.84,0.00,1.00,337.10,1.18,3.14,18120.27,3227.22,2599.43,329.73,298.06,355.77,355.77,208.77,681.14,342.90,197.87,623.17,623.17,249.55,162.37,198.29,4490.67,3658.11,5397.50,203.84,203.57,3424.87,200.36,2201.70,16612.47,3250.47,498.20,210.90,234.25,602.59,7147.77,190.96,332.48,241.09,178.63,2137.93,146.90,131.01,160.11,294.60,174.88,342.52,252.90,1962.11,245.60,68.83
2010-07-05,RMA,ft,7,17039.00,3325.00,11010.00,7816.82,0.00,1.00,335.20,1.37,3.18,18287.05,3417.88,2785.22,332.33,300.33,425.73,425.73,207.70,712.36,341.66,197.49,813.77,813.77,244.34,167.01,198.16,4841.42,3753.80,5772.06,203.16,203.26,3493.52,209.19,2649.17,17602.91,3469.66,546.40,209.79,232.22,598.81,7905.93,189.58,330.02,238.24,180.33,2227.04,143.79,124.60,161.46,288.21,176.63,340.94,251.59,2030.26,242.37,69.24
2010-07-06,RMA,ft,7,16729.90,3015.00,10976.00,7586.47,0.00,1.00,333.30,1.82,3.30,18000.84,2959.80,2453.37,265.57,240.86,538.24,538.24,205.66,780.24,340.56,198.37,1187.59,1187.59,237.71,182.71,198.23,5436.07,3995.89,6299.02,201.99,202.45,3638.11,225.68,3361.51,19042.88,3950.68,686.30,207.49,228.82,588.34,9167.50,188.47,327.33,234.34,182.68,2363.34,140.07,120.13,164.44,280.86,177.82,339.21,249.08,2156.30,238.81,70.54
2010-07-07,RMA,ft,7,16470.30,2613.00,10922.00,7745.43,0.00,1.00,331.40,2.53,3.39,17727.26,2047.92,1672.83,198.19,176.90,669.64,669.64,203.93,884.06,339.27,201.27,1550.65,1550.65,238.60,211.53,198.37,6221.12,4397.15,7019.08,201.95,202.80,3867.61,247.28,4028.37,20157.19,4571.82,948.85,205.50,225.45,548.53,10303.48,187.76,324.96,230.24,182.49,2487.14,136.18,118.29,171.16,266.40,180.07,337.93,245.55,2350.43,234.82,72.22
2010-07-08,RMA,ft,7,16370.20,2291.00,10077.00,7881.96,0.00,1.00,331.40,3.43,3.35,17650.88,2418.65,1982.92,228.07,207.66,775.40,775.40,203.73,1013.53,336.64,204.52,1770.53,1770.53,245.65,244.29,198.94,6926.76,4901.95,7730.23,201.94,202.78,4176.52,266.72,4415.09,20578.80,5111.84,1230.32,205.34,223.94,441.32,10788.22,187.14,324.62,227.29,181.56,2601.79,133.30,117.00,180.81,260.74,186.62,337.71,242.52,2567.43,232.55,73.05
2010-07-09,RMA,ft,7,17341.50,2145.00,10294.00,8400.16,0.00,1.00,331.44,4.34,3.28,18589.24,2500.71,2040.08,241.30,219.33,861.88,861.88,203.83,1186.14,335.81,207.31,1902.72,1902.72,252.72,267.56,200.09,7350.06,5398.96,8042.34,202.19,203.08,4525.82,283.75,4679.97,20777.71,5483.03,1367.11,205.51,223.66,382.05,11084.45,186.54,324.04,225.50,181.23,2711.92,131.73,115.04,189.85,265.24,193.84,337.81,241.67,2786.54,232.02,73.62
2010-07-10,RMA,ft,7,17990.50,1945.00,11172.00,7253.12,0.00,1.00,326.39,5.18,3.23,19039.93,3033.32,2559.81,248.09,225.42,966.50,966.50,204.28,1410.03,336.71,210.41,2031.32,2031.32,259.56,285.59,201.96,7656.47,5806.24,8260.90,203.17,204.10,4868.39,306.43,4993.84,21116.43,5799.60,1432.91,205.91,223.55,373.66,11461.15,186.34,321.97,224.18,182.42,2859.06,130.81,113.01,199.63,269.13,202.88,338.32,241.37,3035.95,231.63,74.15
2010-07-11,RMA,ft,7,18071.90,1775.00,10801.00,6868.51,0.00,1.00,449.80,5.76,3.25,18797.95,3425.57,2903.44,273.78,248.35,1111.25,1111.25,205.13,1658.51,338.92,215.54,2254.59,2254.59,267.93,316.80,204.12,8056.07,6175.06,8615.38,204.92,206.03,5216.55,338.92,5428.03,21712.29,6190.59,1512.34,206.69,223.55,374.80,12033.05,186.99,318.61,222.51,186.87,3080.34,130.39,112.11,213.92,267.61,216.70,340.04,240.03,3335.13,231.44,74.91
2010-07-12,RMA,ft,7,18350.20,1704.00,8752.00,9134.38,0.00,1.00,493.37,5.96,3.25,19018.51,3363.30,2836.13,276.53,250.64,1226.40,1226.40,206.75,1902.06,351.46,224.05,2510.38,2510.38,280.01,357.59,206.63,8525.62,6607.39,9148.00,207.64,208.94,5611.94,367.00,5810.26,22285.67,6612.45,1626.67,208.13,224.33,376.42,12528.27,188.39,315.22,220.89,192.61,3386.93,130.23,111.94,229.56,266.03,232.59,382.66,238.79,3670.04,231.16,75.86
2010-07-13,RMA,ft,7,18451.40,1497.00,9438.00,8244.15,0.00,1.00,494.50,5.53,3.17,19080.94,3269.27,2895.79,197.48,176.00,1234.96,1234.96,209.09,2021.46,391.27,231.60,2482.33,2482.33,294.00,331.85,210.83,8729.16,6998.78,9515.86,211.23,212.83,5995.75,377.52,5773.93,22215.65,6784.62,1746.52,210.22,224.29,376.55,12416.09,189.77,312.58,219.86,194.26,3686.91,128.37,111.98,228.88,267.31,243.74,450.78,236.01,3863.98,230.88,76.68
2010-07-14,RMA,ft,7,18282.00,1358.00,9415.00,8508.92,0.00,1.00,488.63,4.88,3.16,18984.28,2863.06,2418.36,232.80,211.90,1176.83,1176.83,211.85,2084.75,445.35,236.43,2195.01,2195.01,305.50,274.41,215.83,8644.90,7188.45,9503.10,214.55,216.26,6272.18,379.48,5441.74,21657.19,6740.13,1704.18,212.85,225.38,382.62,11972.31,190.54,311.00,219.54,192.80,3871.41,126.06,112.01,217.38,261.59,246.84,487.99,233.33,3943.48,230.44,76.28
2010-07-15,RMA,ft,7,18991.50,1463.00,8399.00,9469.47,0.00,1.00,472.72,4.02,3.11,19660.74,3851.91,3255.27,313.24,283.40,1106.64,1106.64,214.89,2124.10,484.46,240.96,1931.07,1931.07,314.87,228.58,220.96,8421.19,7184.82,9363.55,217.54,219.38,6432.35,380.10,5114.08,21125.92,6608.31,1507.66,215.98,227.52,405.46,11553.72,190.86,310.58,220.41,193.00,3987.10,124.48,112.36,202.91,257.60,243.59,497.30,233.45,3970.98,231.58,75.88
2010-07-16,RMA,ft,7,18858.40,1335.00,8763.00,8528.91,0.00,1.00,488.00,3.25,3.12,19475.79,4159.33,3518.88,336.42,304.03,1084.13,1084.13,217.74,2150.54,494.16,247.85,1898.28,1898.28,324.01,214.62,225.37,8287.44,7120.54,9273.90,220.92,223.01,6530.67,391.14,5044.94,21101.45,6531.25,1380.49,218.87,229.49,434.83,11487.71,191.66,310.34,221.73,197.92,4119.52,123.26,112.73,191.29,258.60,239.42,492.53,234.75,4030.44,232.60,75.49
2010-07-17,RMA,ft,7,18668.10,1395.00,8589.00,8594.54,0.00,1.00,490.00,2.69,3.08,19279.98,4070.39,3491.45,303.89,275.05,1088.41,1088.41,220.84,2113.18,489.62,254.82,1962.10,1962.10,333.99,211.89,229.28,8205.41,7097.68,9294.12,224.93,227.28,6614.03,402.02,5021.92,21095.61,6404.74,1432.57,221.95,231.37,463.73,11424.96,193.61,311.68,223.24,203.26,4285.11,121.89,115.45,192.32,261.91,245.65,485.79,235.33,4073.62,234.39,75.59
2010-07-18,RMA,ft,7,18637.30,1424.00,8561.00,8568.08,0.00,1.00,460.53,2.49,3.10,19316.06,4185.99,3610.97,301.83,273.19,1098.81,1098.81,224.36,2065.35,487.16,260.09,1968.14,1968.14,344.43,214.34,234.01,8182.48,7086.66,9353.33,228.89,231.36,6684.50,410.57,4979.94,20997.11,6317.04,1515.90,225.54,233.51,486.82,11331.56,196.48,316.12,225.04,207.54,4393.62,121.63,119.82,196.65,266.65,254.76,490.38,234.96,4099.46,236.02,75.34
2010-07-19,RMA,ft,7,19013.50,1495.00,8600.00,8814.71,0.00,1.00,476.20,2.63,3.16,19678.44,4356.52,3758.74,313.82,283.96,1164.66,1164.66,227.67,2086.67,488.62,266.90,2060.83,2060.83,356.36,227.05,239.05,8357.38,7135.50,9545.89,233.01,235.69,6759.85,428.86,5148.23,21230.35,6443.76,1531.66,229.03,235.60,500.48,11573.99,200.69,322.80,227.32,216.98,4458.05,123.57,121.76,203.32,266.56,261.66,487.26,234.39,4168.89,237.35,75.28
2010-07-20,RMA,ft,7,19373.20,1519.00,8449.00,9225.81,0.00,1.00,441.25,3.03,3.23,20009.69,4406.83,3853.89,290.07,262.87,1291.21,1291.21,231.19,2162.52,481.55,276.16,2279.02,2279.02,370.56,252.40,244.28,8729.50,7293.53,9805.98,238.14,241.25,6866.84,459.58,5559.88,21881.59,6804.79,1574.63,232.59,238.00,507.07,12209.38,207.14,329.37,230.04,231.15,4512.30,126.76,120.58,215.64,264.57,266.10,476.73,234.90,4304.46,238.95,75.68
2010-07-21,RMA,ft,7,19534.90,1438.00,8776.00,9010.91,0.00,1.00,472.13,3.40,3.32,20141.90,4281.45,3792.99,256.06,232.40,1417.95,1417.95,235.93,2257.68,475.15,287.26,2561.89,2561.89,385.94,287.62,250.44,9185.74,7554.76,10155.26,244.62,248.24,7025.91,495.63,6041.18,22685.13,7227.49,1722.07,237.17,240.24,510.18,12909.07,215.88,333.69,232.77,245.44,4621.19,129.42,119.91,231.77,268.09,271.83,469.56,234.60,4490.49,240.52,76.44
2010-07-22,RMA,ft,7,19474.40,1356.00,9059.00,8883.64,0.00,1.00,495.21,3.84,3.29,20083.92,3880.75,3497.28,201.09,182.38,1470.98,1470.98,241.52,2296.80,470.35,296.44,2651.71,2651.71,400.75,297.65,258.22,9435.34,7810.86,10400.18,251.72,255.76,7205.52,519.03,6201.59,22925.05,7424.00,1929.07,242.70,243.00,509.50,13126.70,224.29,337.44,235.59,254.12,4742.74,130.58,120.04,244.14,271.35,283.90,462.94,232.26,4608.53,241.95,77.09
2010-07-23,RMA,ft,7,19683.40,1333.00,9602.00,8294.50,0.00,1.00,495.00,4.11,3.28,20303.16,4217.97,3739.66,250.54,227.77,1535.98,1535.98,247.85,2374.13,467.54,306.96,2691.76,2691.76,416.15,309.75,265.97,9631.82,7989.01,10489.21,259.29,263.60,7374.62,547.12,6317.01,23065.97,7585.11,1989.72,249.00,246.66,505.43,13275.01,232.52,339.94,238.92,262.51,4831.63,131.70,119.89,257.15,274.24,301.40,473.24,231.09,4731.18,243.73,77.07
