datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2012-03-16,RMA,suisun,6,7219.55,966.27,3287.23,88.91,6722.67,0.00,0.00,748.38,2.83,3.15,9132.55,987.77,987.77,320.72,7874.21,900.83,296.54,2084.93,2084.93,369.19,399.25,288.11,10194.21,8182.05,10224.54,303.44,302.73,7665.69,338.59,4898.08,9945.62,4296.53,323.63,373.73,925.56,11603.74,263.42,740.61,363.32,229.95,6251.86,221.91,190.04,288.12,528.68,281.35,886.50,7794.14,74.49
2012-03-17,RMA,suisun,6,8453.53,1075.81,3191.23,-870.22,9363.32,0.00,0.00,829.50,2.76,3.56,10608.53,1116.88,1116.88,320.82,8225.84,894.68,297.87,2338.64,2338.64,371.94,439.35,288.94,10637.80,8313.31,10584.96,303.68,303.13,7883.80,353.91,5481.32,10409.92,4331.05,323.92,375.00,919.45,12673.34,262.13,737.64,362.07,234.52,6031.05,228.16,180.89,295.98,509.52,287.14,841.73,8055.24,75.40
2012-03-18,RMA,suisun,6,12842.33,1271.40,3192.23,-1175.66,17414.15,0.00,0.00,818.46,2.67,3.45,18159.33,1154.16,1154.16,320.30,8453.35,876.00,300.87,2453.18,2453.18,376.25,429.94,290.35,11010.39,8525.05,11068.69,303.65,303.25,8076.09,359.67,5538.25,10799.06,4085.07,323.28,375.29,918.79,12773.68,263.31,737.19,364.13,234.38,5860.06,230.90,153.63,300.68,518.55,294.37,804.73,8290.47,76.52
2012-03-19,RMA,suisun,6,20635.06,1228.28,3876.23,-406.59,21585.70,0.00,0.00,752.63,2.81,3.00,23827.06,890.37,890.37,321.76,8227.87,844.73,303.17,1910.89,1910.89,383.97,334.46,290.73,10771.78,8706.05,10905.35,304.21,303.60,8209.23,334.74,4294.40,10518.59,3714.43,324.62,377.68,912.46,10697.48,269.13,744.01,364.85,222.04,5929.86,221.56,116.15,285.00,556.09,286.36,826.22,8331.09,75.74
2012-03-20,RMA,suisun,6,33231.46,1309.55,4786.23,445.12,31298.66,0.00,0.00,763.83,2.90,2.92,35220.46,648.12,648.12,321.79,8049.24,826.93,300.48,1204.98,1204.98,386.50,261.46,288.07,10178.01,8871.52,10038.94,304.05,303.25,8319.90,310.63,3042.54,9919.85,3628.42,324.62,378.68,890.20,8803.38,270.68,749.09,361.49,197.95,6281.32,189.30,102.63,258.70,557.08,267.31,826.51,8324.15,71.99
2012-03-21,RMA,suisun,6,40649.31,1552.48,5149.23,526.09,37860.46,0.00,0.00,823.29,2.76,2.89,41983.31,528.50,528.50,317.80,8019.12,820.42,296.33,786.21,786.21,382.28,215.18,283.44,9537.24,8934.46,9068.57,302.19,301.46,8424.22,297.85,2211.45,9307.21,3503.53,320.31,374.59,877.90,7428.68,262.96,749.26,358.31,169.79,6682.47,147.95,110.29,221.55,538.83,243.57,796.73,8344.84,69.99
2012-03-22,RMA,suisun,6,37724.56,1535.92,5859.23,1470.66,33169.92,0.00,0.00,891.70,2.64,3.10,38963.89,456.54,456.54,312.13,8005.60,810.52,291.46,537.68,537.68,373.12,163.21,276.92,8826.98,8977.10,8098.73,298.95,298.41,8509.69,289.24,1655.74,8632.18,3284.26,314.19,366.08,871.69,6468.68,246.75,746.95,353.69,165.96,7256.41,129.98,119.14,177.97,512.36,214.72,809.52,8345.55,67.86
2012-03-23,RMA,suisun,6,31716.88,1642.64,5866.23,1389.35,27268.60,0.00,0.00,873.32,2.59,3.04,32881.54,403.67,403.67,307.80,7886.93,808.90,286.69,414.11,414.11,364.63,136.92,270.30,8151.67,8806.02,7296.47,295.23,294.66,8493.31,277.96,1266.14,7990.80,3047.26,309.67,358.55,851.31,5526.79,233.15,745.41,348.79,165.17,7634.38,130.38,124.54,160.69,495.60,200.43,859.32,8247.69,66.86
2012-03-24,RMA,suisun,6,25573.68,1741.73,5323.23,1508.71,21572.46,0.00,0.00,851.74,2.55,3.23,26662.68,356.84,356.84,305.43,7672.55,832.16,280.87,356.88,356.88,358.78,133.93,263.66,7493.37,8373.66,6585.57,291.19,290.48,8350.59,266.37,1078.17,7366.76,2932.83,307.44,356.37,840.19,5076.97,225.20,745.01,345.38,166.14,7643.35,134.45,129.42,159.32,495.78,195.68,883.10,8061.78,65.00
2012-03-25,RMA,suisun,6,19616.57,1714.33,4612.23,834.36,16922.31,0.00,0.00,874.25,2.43,3.34,20654.57,331.00,331.00,303.56,7451.22,860.87,275.39,357.45,357.45,356.32,137.04,256.62,7037.18,7725.53,6182.08,286.67,285.69,8094.29,258.43,1068.78,6939.79,2900.66,305.89,356.26,859.70,5099.81,219.63,744.39,344.43,169.55,7188.77,138.94,135.73,161.98,506.41,195.48,869.92,7821.27,65.40
2012-03-26,RMA,suisun,6,16234.80,1694.88,4418.23,456.07,14241.38,0.00,0.00,865.79,2.25,3.21,17420.80,313.59,313.59,303.21,7238.23,866.85,269.94,368.68,368.68,359.22,141.49,252.45,6747.42,7136.04,5921.66,283.11,281.86,7797.35,251.73,1063.67,6667.32,2916.22,305.99,359.35,884.46,5037.17,218.93,744.81,345.31,172.39,6574.81,145.48,141.59,165.41,526.62,195.63,869.35,7581.96,65.33
2012-03-27,RMA,suisun,6,13641.30,1652.92,3683.23,1061.22,11772.76,0.00,0.00,856.46,1.99,3.37,14864.30,306.80,306.80,303.03,7050.29,866.88,264.55,399.18,399.18,363.84,148.15,250.21,6561.80,6656.74,5758.50,280.62,279.26,7498.36,247.95,1183.09,6491.14,3030.74,306.60,363.55,892.56,5438.94,218.40,743.59,348.33,176.64,5983.01,152.94,146.32,169.49,536.76,195.39,876.82,7363.44,64.98
2012-03-28,RMA,suisun,6,9289.37,1700.79,3685.23,-553.85,9189.77,0.00,0.00,878.29,1.93,3.58,10620.37,316.92,316.92,301.75,6852.06,869.73,260.37,469.74,469.74,366.37,156.03,248.55,6627.75,6181.41,5925.18,278.51,277.08,7190.65,249.19,1540.90,6522.54,3194.11,306.09,363.54,890.92,6575.03,215.27,740.90,354.06,183.89,5266.75,160.75,153.05,173.32,535.61,194.78,874.69,7144.29,66.69
2012-03-29,RMA,suisun,6,9843.96,1759.95,4398.23,-749.77,11143.44,0.00,0.00,873.21,1.66,3.21,13031.96,310.10,310.10,303.60,6776.74,870.79,261.36,474.80,474.80,378.12,162.04,248.61,6659.23,5824.61,6199.17,277.41,275.38,6950.66,246.62,1383.99,6602.72,3063.32,308.34,366.47,893.62,5951.94,219.45,747.53,358.06,187.64,4679.84,170.22,160.30,183.57,599.01,203.41,877.70,7024.55,66.96
2012-03-30,RMA,suisun,6,10317.36,1783.15,4473.23,-130.89,9714.17,0.00,0.00,887.88,1.49,3.19,12273.36,311.17,311.17,300.70,6744.81,874.31,259.67,478.27,478.27,381.07,169.81,247.52,6627.68,5747.35,6164.50,274.57,272.77,6777.03,246.87,1368.03,6583.79,3014.88,305.54,366.15,897.51,6036.57,221.94,753.85,358.13,193.63,4597.17,178.83,160.75,188.56,604.98,204.70,885.19,6933.53,65.82
2012-03-31,RMA,suisun,6,13793.11,1815.54,5169.23,358.54,11543.88,0.00,0.00,875.42,1.64,3.51,15256.11,345.98,345.98,292.28,6682.34,878.72,256.29,566.20,566.20,367.80,181.02,245.89,6865.78,5843.37,6330.08,271.21,270.32,6653.03,250.36,1833.95,6747.49,3111.47,296.69,356.89,898.25,7407.54,220.49,754.55,356.50,200.87,4775.10,185.57,153.60,191.41,566.87,205.24,890.76,6837.10,66.58
2012-04-01,RMA,suisun,6,19366.24,1853.86,7088.23,-262.68,16087.54,0.00,0.00,876.29,1.68,3.22,21059.24,355.19,355.19,282.90,6647.91,883.06,258.72,582.44,582.44,357.23,185.75,245.71,7023.41,5924.52,6714.29,268.56,268.65,6567.76,249.17,1790.59,6908.82,3001.54,286.07,343.30,899.26,7108.73,221.74,757.76,355.01,203.49,4861.20,186.78,137.98,196.27,524.05,212.75,887.48,6790.03,69.16
2012-04-02,RMA,suisun,6,28986.73,1803.81,6925.23,1958.61,24541.69,0.00,0.00,860.79,1.93,2.65,31621.73,310.39,310.39,278.98,6652.07,880.75,259.94,429.41,429.41,358.89,187.16,245.31,6655.65,6081.40,6305.37,266.14,265.89,6540.66,244.29,1094.25,6601.41,2811.46,281.26,341.67,901.90,4977.79,228.68,779.35,352.30,196.36,5141.51,173.34,126.68,198.27,523.71,214.86,881.91,6794.24,65.84
2012-04-03,RMA,suisun,6,30571.49,1805.81,2773.23,2573.07,28926.00,0.00,0.00,842.67,2.31,2.89,32466.49,295.92,295.92,277.14,6593.10,874.03,256.46,370.36,370.36,348.05,179.97,243.24,6302.69,6248.71,5675.23,263.17,262.71,6526.43,242.40,978.83,6237.03,2862.88,279.21,339.99,904.42,4893.87,229.91,799.30,346.45,189.36,5563.62,152.20,131.16,187.34,441.99,206.73,882.20,6734.80,64.68
2012-04-04,RMA,suisun,6,29717.31,1885.43,2687.23,2234.68,28215.82,0.00,0.00,780.38,2.80,2.87,31252.31,287.09,287.09,274.66,6469.30,856.92,254.42,347.85,347.85,333.24,162.38,240.39,6025.72,6229.81,5326.54,260.22,259.81,6465.23,238.99,963.58,5957.45,2766.18,276.63,333.06,904.95,4877.94,229.98,815.31,342.30,182.83,5777.01,144.28,132.88,175.59,426.34,198.78,876.57,6619.00,65.18
2012-04-05,RMA,suisun,6,31155.90,1912.02,2311.23,1953.42,30219.27,0.00,0.00,663.42,3.24,2.66,32571.90,270.45,270.45,274.19,6354.93,813.00,252.04,307.37,307.37,324.34,150.51,238.18,5698.16,6104.63,4960.80,258.13,257.51,6360.03,233.30,785.68,5655.17,2636.66,276.17,331.53,904.88,4191.18,235.61,830.00,340.70,176.65,5867.33,142.96,128.95,170.65,451.50,194.85,854.70,6498.84,64.45
2012-04-06,RMA,suisun,6,32426.06,1904.51,1847.23,1845.13,31926.20,0.00,0.00,589.63,3.94,2.52,33714.06,254.97,254.97,275.52,6208.30,723.93,248.29,267.73,267.73,317.38,146.94,237.01,5273.18,5942.43,4484.47,257.00,256.00,6227.56,227.91,665.47,5256.31,2564.16,277.60,331.64,906.44,3684.95,241.97,832.44,340.64,172.80,5963.86,139.95,130.82,167.28,478.21,189.94,792.82,6356.22,63.17
2012-04-07,RMA,suisun,6,30339.98,2266.49,2666.23,2004.90,29094.33,0.00,0.00,521.42,4.59,2.61,31498.98,243.55,243.55,275.04,5974.68,623.60,244.00,253.64,253.64,308.36,144.62,235.28,4833.27,5662.03,4050.24,255.81,254.66,6032.91,223.00,664.93,4835.04,2515.83,277.17,329.66,904.82,3637.15,245.68,815.14,337.72,171.91,5955.11,139.86,136.72,163.45,477.17,184.98,694.03,6143.35,62.25
2012-04-08,RMA,suisun,6,28101.93,2322.03,2670.23,2102.26,26705.47,0.00,0.00,440.00,4.90,2.93,29155.93,238.97,238.97,271.89,5629.57,547.04,239.23,270.81,270.81,296.96,144.74,232.11,4588.58,5266.48,3889.19,253.83,252.76,5752.98,218.96,854.11,4569.69,2451.52,273.92,324.99,895.54,4334.77,243.23,769.27,335.06,175.12,5822.32,142.80,141.76,161.26,452.12,181.57,604.99,5824.33,63.01
2012-04-09,RMA,suisun,6,26486.96,2462.46,2668.23,2064.43,25191.75,0.00,0.00,406.54,5.06,3.05,27461.96,238.35,238.35,269.53,5374.51,474.16,235.54,297.18,297.18,288.02,147.52,229.15,4625.31,4937.91,4026.90,251.84,250.74,5477.78,215.25,1016.69,4583.71,2390.84,271.45,320.27,875.58,4889.07,242.37,701.61,333.76,177.42,5615.87,146.29,147.37,162.92,443.37,181.43,530.80,5550.46,64.24
2012-04-10,RMA,suisun,6,24810.44,2617.54,3681.23,1833.54,22827.20,0.00,0.00,384.54,4.81,3.31,25724.44,242.11,242.11,266.96,5234.79,423.02,232.11,329.63,329.63,280.64,151.59,226.71,4834.67,4753.44,4276.37,249.85,248.69,5267.84,212.25,1182.91,4755.15,2380.77,268.81,315.60,844.03,5424.31,242.87,623.39,331.88,180.12,5357.17,150.16,147.58,164.72,428.11,181.03,465.51,5376.54,64.88
2012-04-11,RMA,suisun,6,23192.67,2764.73,3774.23,930.30,22146.86,0.00,0.00,394.58,4.19,3.30,24086.67,241.79,241.79,266.26,5201.25,395.93,229.62,338.40,338.40,276.22,155.01,224.99,5012.31,4654.66,4525.79,248.91,247.66,5138.94,209.75,1166.86,4920.65,2389.46,268.18,314.09,805.64,5394.99,246.53,541.06,332.56,181.37,4981.69,152.71,150.15,167.94,417.24,182.81,424.75,5307.74,65.67
2012-04-12,RMA,suisun,6,22373.38,2846.82,3775.23,885.59,21571.37,0.00,0.00,386.75,3.70,3.17,23385.38,236.53,236.53,269.03,5236.75,391.70,227.34,322.11,322.11,274.89,157.58,224.41,4991.37,4590.65,4526.98,250.87,249.40,5055.89,208.21,1000.85,4919.53,2416.13,271.39,317.67,764.02,4919.48,253.91,475.18,334.57,181.53,4557.36,154.88,155.50,170.00,410.73,183.74,408.09,5292.19,65.11
2012-04-13,RMA,suisun,6,21642.98,2805.61,3316.23,-165.91,22961.27,0.00,0.00,379.63,2.94,3.45,23305.98,233.92,233.92,272.40,5193.86,388.63,227.11,312.82,312.82,276.38,159.68,225.70,4888.68,4420.37,4385.67,252.41,250.55,4951.43,208.04,937.00,4821.68,2400.89,275.35,324.55,724.44,4854.84,261.26,440.01,341.89,185.40,3982.21,160.27,155.79,171.41,396.95,184.08,412.72,5239.90,64.30
2012-04-14,RMA,suisun,6,21151.29,2621.71,2861.23,-852.43,26440.20,0.00,0.00,404.54,2.41,3.23,25827.29,226.57,226.57,277.60,5153.38,387.57,228.78,297.25,297.25,284.07,163.13,227.39,4720.11,4191.71,4292.85,254.00,251.68,4819.72,208.94,745.05,4690.67,2179.40,281.19,332.89,688.57,4014.13,278.55,425.40,355.29,188.05,3443.47,165.60,151.42,176.43,402.94,189.80,423.31,5169.25,64.67
2012-04-15,RMA,suisun,6,21737.76,2530.16,2678.23,465.57,24006.12,0.00,0.00,401.13,2.30,2.88,24619.76,218.17,218.17,286.29,5152.81,406.94,230.85,273.59,273.59,296.63,168.18,232.10,4376.15,4013.75,3884.38,258.35,255.57,4688.79,211.85,501.18,4410.65,2137.46,290.48,344.55,652.97,2883.13,304.64,418.29,373.33,194.15,3209.15,167.44,139.27,180.96,418.44,194.06,438.60,5116.56,62.24
2012-04-16,RMA,suisun,6,26988.80,2629.25,3776.23,587.66,27094.15,0.00,0.00,418.13,2.17,2.81,28828.80,217.96,217.96,288.11,5070.09,419.06,232.53,271.63,271.63,300.30,170.31,236.47,4062.09,3956.84,3477.70,261.63,258.94,4574.02,214.40,458.19,4111.90,2284.28,292.21,351.43,626.74,2661.40,315.76,420.87,383.72,199.08,3310.52,161.81,125.31,180.76,413.15,194.77,468.35,5017.89,61.20
2012-04-17,RMA,suisun,6,37217.39,2753.79,4331.23,445.84,36668.10,0.00,0.00,463.04,2.12,2.81,38691.39,218.71,218.71,285.90,4935.49,432.70,234.41,260.08,260.08,298.20,165.63,239.84,3826.11,3923.28,3212.35,264.14,261.63,4456.90,215.86,446.94,3867.50,2351.19,289.19,353.74,611.99,2603.43,315.29,430.57,396.30,194.57,3495.21,147.88,128.41,174.38,411.82,192.40,489.40,4876.03,61.21
2012-04-18,RMA,suisun,6,39996.94,2736.42,4546.23,1311.44,38158.68,0.00,0.00,344.96,2.26,2.87,41279.94,217.43,217.43,284.23,4772.03,442.05,236.15,238.83,238.83,291.79,152.47,242.15,3608.78,3939.51,2983.93,265.88,263.50,4343.75,215.86,413.23,3635.77,2327.37,286.57,350.66,600.01,2457.05,309.08,438.42,397.71,185.65,3810.91,140.42,133.14,163.02,411.53,186.51,491.80,4711.72,60.90
2012-04-19,RMA,suisun,6,36900.22,2950.71,3712.23,1893.52,35510.68,0.00,0.00,373.83,2.48,2.89,38165.72,214.29,214.29,284.64,4614.70,388.32,237.58,217.52,217.52,286.16,143.64,243.02,3383.84,3889.72,2761.49,267.23,264.92,4226.26,215.03,365.79,3408.31,2258.93,286.64,347.12,591.28,2224.10,304.00,447.90,393.29,180.27,4038.19,139.75,136.10,158.79,406.67,184.01,436.62,4549.54,60.48
2012-04-20,RMA,suisun,6,31944.33,2840.38,3907.23,1965.50,30233.97,0.00,0.00,451.38,2.65,2.88,33266.33,210.76,210.76,286.01,4480.75,389.70,238.47,203.61,203.61,284.42,142.40,244.18,3166.49,3755.20,2540.45,268.89,266.62,4104.08,214.67,329.55,3198.64,2166.56,288.00,345.77,590.35,2034.26,301.59,436.38,383.63,178.42,4094.97,141.71,139.91,159.18,406.01,183.72,389.10,4407.28,59.86
2012-04-21,RMA,suisun,6,27012.75,2558.06,3761.23,2195.38,25013.20,0.00,0.00,461.58,2.86,3.04,28411.75,207.78,207.78,287.74,4279.25,442.19,238.50,207.41,207.41,282.02,144.06,244.01,2984.73,3568.99,2375.02,270.73,268.37,3959.42,213.83,366.64,3005.17,2092.69,289.68,346.20,589.75,2310.48,292.23,409.28,361.32,182.10,4050.76,144.80,143.55,160.17,405.21,182.53,422.17,4234.47,59.68
2012-04-22,RMA,suisun,6,23349.02,2224.10,3785.23,2155.85,21106.04,0.00,0.00,427.83,2.98,3.24,24823.02,206.45,206.45,288.24,4029.22,466.81,237.79,222.10,222.10,276.90,146.88,241.60,2968.45,3366.42,2416.56,270.80,268.36,3790.09,212.19,487.54,2957.75,2026.12,290.03,345.34,586.64,2988.65,277.72,408.54,342.44,186.17,3949.01,147.77,147.17,161.69,404.19,181.79,467.76,4026.80,60.71
2012-04-23,RMA,suisun,6,21393.68,2094.29,4011.23,1908.82,19174.92,0.00,0.00,405.46,3.02,3.40,23000.68,208.45,208.45,285.39,3825.80,454.42,236.81,263.82,263.82,267.47,150.25,236.12,3272.75,3226.73,2814.81,265.80,263.45,3618.38,209.96,719.56,3209.88,2026.58,287.11,340.84,581.91,3949.79,264.27,424.00,328.09,190.65,3832.67,150.66,147.39,163.16,397.91,181.11,477.92,3841.59,62.51
2012-04-24,RMA,suisun,6,21100.31,2205.71,2955.23,821.63,21116.15,0.00,0.00,399.08,2.95,3.32,22687.31,209.48,209.48,286.43,3834.03,427.79,236.23,273.17,273.17,267.33,153.15,235.16,3579.54,3233.28,3202.97,263.72,261.17,3536.90,209.30,673.08,3498.46,1982.23,288.61,340.16,579.75,3722.48,267.54,444.99,321.53,189.13,3730.63,152.53,147.86,167.31,397.19,184.27,458.24,3804.18,63.66
2012-04-25,RMA,suisun,6,19761.60,2211.57,2199.23,961.17,20465.76,0.00,0.00,402.79,2.74,3.32,21414.60,210.50,210.50,291.05,3919.86,413.00,235.52,263.31,263.31,272.05,156.36,237.37,3615.96,3336.13,3199.58,264.90,262.12,3545.84,210.55,601.62,3546.85,1955.40,293.77,346.12,582.98,3545.82,273.97,450.49,322.71,189.54,3683.54,153.91,141.80,170.79,402.89,186.17,436.39,3850.62,62.49
2012-04-26,RMA,suisun,6,18730.92,2171.47,1999.23,-128.43,20681.58,0.00,0.00,407.42,2.48,3.48,20380.92,214.67,214.67,292.38,3903.88,409.62,235.57,275.49,275.49,276.24,158.95,237.90,3699.70,3412.26,3279.57,265.46,262.60,3560.01,211.06,693.75,3611.95,1955.99,295.31,351.00,587.18,3967.00,272.63,440.53,330.07,192.41,3627.94,154.28,137.32,171.91,403.69,186.00,429.96,3854.47,62.90
2012-04-27,RMA,suisun,6,21122.25,1966.73,2272.23,336.72,22546.02,0.00,0.00,388.42,2.08,2.98,23188.25,212.69,212.69,296.00,3981.91,414.65,238.06,274.42,274.42,288.46,160.48,240.45,3634.83,3443.43,3350.50,268.18,264.95,3573.54,213.40,526.20,3596.26,1913.14,299.38,356.94,592.62,2973.57,282.50,430.83,339.40,190.35,3551.14,151.20,131.42,174.77,410.69,190.35,430.25,3890.71,63.23
2012-04-28,RMA,suisun,6,22872.98,1794.63,2275.23,982.16,23875.22,0.00,0.00,381.88,1.83,2.78,25337.98,212.42,212.42,301.29,4057.45,421.15,239.73,260.39,260.39,301.14,159.40,244.33,3373.84,3462.10,2978.57,271.45,267.80,3587.27,216.91,382.62,3396.99,2018.41,305.26,366.26,598.36,2312.00,292.77,424.53,348.09,190.36,3504.81,147.62,123.32,173.99,421.81,190.04,442.60,3934.35,60.59
2012-04-29,RMA,suisun,6,23099.85,1839.32,2268.23,1081.50,23437.44,0.00,0.00,381.29,1.67,3.01,24947.85,214.96,214.96,301.43,3980.35,414.53,240.40,255.60,255.60,308.47,156.39,246.12,3141.48,3444.84,2663.55,273.14,269.54,3582.24,218.23,387.24,3162.99,2087.66,305.41,371.50,605.76,2460.50,290.14,425.22,356.24,190.22,3481.39,140.80,111.06,168.91,423.47,187.41,450.84,3906.40,60.71
2012-04-30,RMA,suisun,6,26418.74,1947.18,2259.23,1096.47,26631.21,0.00,0.00,361.96,1.58,3.06,28039.74,216.13,216.13,301.23,3869.31,408.76,241.61,246.29,246.29,311.07,150.34,247.07,3033.44,3365.11,2562.27,274.98,271.60,3542.29,218.55,405.53,3040.97,2036.90,304.92,374.16,612.62,2580.88,284.15,429.23,357.72,186.28,3451.80,131.08,108.03,162.74,426.69,186.23,444.36,3824.82,61.17
2012-05-01,RMA,suisun,6,30455.38,1969.84,2264.23,1284.31,30315.68,0.00,1.00,365.67,1.65,3.06,31894.38,215.83,215.83,301.12,3790.36,397.60,243.38,233.54,233.54,307.74,141.04,246.72,2991.07,3271.31,2550.68,275.70,272.57,3476.02,218.24,409.18,2998.61,1982.09,304.37,374.83,619.39,2582.41,278.98,429.29,350.02,179.38,3450.55,122.13,108.09,154.75,427.21,182.98,434.18,3728.73,61.34
2012-05-02,RMA,suisun,6,29478.54,2019.33,2494.23,1184.12,29421.07,0.00,1.00,435.17,2.09,3.08,31080.09,214.12,214.12,299.40,3693.65,393.38,244.19,205.21,205.21,303.68,130.07,246.70,2987.55,3190.38,2571.61,275.89,273.10,3404.00,217.16,417.66,3006.06,1601.96,302.21,369.96,629.54,2643.46,273.57,425.23,333.11,173.05,3463.04,117.95,103.33,147.27,424.76,177.83,417.35,3645.48,61.17
2012-05-03,RMA,suisun,6,27511.19,2141.34,4213.38,1221.31,25693.77,0.00,1.00,342.29,2.91,3.06,28987.12,210.33,210.33,296.32,3425.46,413.45,244.04,181.48,181.48,297.36,123.51,245.18,3054.47,3148.52,2710.12,275.36,272.89,3344.22,215.11,473.74,3106.92,882.00,298.68,362.57,639.91,2877.81,264.93,417.13,325.10,169.16,3465.75,113.96,105.50,143.46,419.40,173.62,415.66,3610.33,61.14
2012-05-04,RMA,suisun,6,26241.86,2304.83,4251.38,696.49,25002.05,0.00,1.00,265.67,3.80,2.97,27645.09,205.83,205.83,294.23,2961.86,379.18,242.85,175.91,175.91,290.74,120.24,242.21,3167.10,3164.56,2873.38,273.69,271.39,3316.53,212.40,552.55,3161.74,535.19,296.40,356.15,647.81,3151.34,257.02,411.29,323.16,166.94,3459.37,113.81,106.15,142.43,414.07,171.67,421.67,3550.82,61.52
2012-05-05,RMA,suisun,6,25348.77,2544.01,4581.38,828.88,23862.41,0.00,1.00,261.42,4.72,2.72,26728.65,202.38,202.38,290.76,2518.72,304.93,241.72,174.64,174.64,287.40,120.12,239.48,3196.55,3187.59,2933.94,269.67,267.41,3306.38,210.28,587.24,3082.58,432.77,292.91,349.41,652.24,3223.64,255.95,408.65,321.88,167.12,3396.06,115.41,104.54,143.30,408.52,170.94,363.55,3400.70,61.77
2012-05-06,RMA,suisun,6,24624.43,2819.01,4951.38,1218.67,22626.26,0.00,1.00,260.88,5.67,2.90,25977.29,199.73,199.73,285.38,2250.40,278.08,237.77,195.38,195.38,283.30,122.44,234.34,3217.14,3134.22,2960.22,263.81,261.65,3262.56,207.67,769.30,3037.60,391.28,287.53,342.54,654.73,3830.12,253.21,377.88,321.85,169.64,3246.75,115.81,105.52,142.71,402.80,168.29,306.36,3181.01,61.94
2012-05-07,RMA,suisun,6,23964.04,2968.32,4829.38,1299.91,22100.43,0.00,1.00,245.17,6.06,2.98,25261.39,202.00,202.00,280.80,2098.63,274.07,233.09,229.29,229.29,278.59,124.55,229.19,3356.72,3045.13,3155.61,259.70,257.77,3187.67,204.39,993.00,3133.60,389.73,283.03,337.67,656.87,4541.48,246.18,333.22,321.67,170.18,3077.81,116.12,107.54,143.33,396.61,167.19,293.59,3001.08,63.39
2012-05-08,RMA,suisun,6,22226.30,3037.72,5386.38,1509.53,19550.01,0.00,1.00,240.67,5.94,3.01,23408.20,208.03,208.03,276.40,1970.77,265.63,229.52,264.49,264.49,275.41,126.05,225.71,3531.89,3006.89,3393.81,256.30,254.55,3125.71,201.82,1169.45,3254.35,433.23,278.60,333.87,658.66,5053.87,239.81,308.36,316.59,170.22,2942.06,117.31,108.73,143.64,390.92,166.14,288.89,2863.49,64.46
2012-05-09,RMA,suisun,6,20978.13,3075.36,5058.38,1606.35,18403.21,0.00,1.00,240.71,5.41,3.13,21992.57,216.91,216.91,273.64,1878.27,261.30,226.92,308.38,308.38,273.14,127.59,223.25,3752.91,3022.83,3652.67,253.34,251.65,3088.20,199.85,1350.98,3417.17,483.76,275.94,332.96,660.56,5584.19,234.67,295.79,304.21,170.95,2845.49,118.82,108.75,143.84,379.16,165.11,283.20,2750.89,65.43
2012-05-10,RMA,suisun,6,20106.49,3146.70,4321.38,1314.38,18452.54,0.00,1.00,245.25,4.52,3.09,20941.59,216.15,216.15,272.34,1734.50,261.27,226.11,308.94,308.94,274.54,128.58,222.37,3810.89,3045.52,3808.18,250.91,249.07,3071.70,199.17,1318.74,3425.17,534.64,274.79,333.97,663.12,5534.61,236.65,286.15,295.07,170.71,2760.02,119.71,108.95,145.01,375.54,165.89,282.61,2650.25,66.24
2012-05-11,RMA,suisun,6,18401.26,3143.11,3769.38,908.96,17674.02,0.00,1.00,208.75,3.56,3.13,19209.25,210.94,210.94,272.20,1584.97,256.53,225.17,282.04,282.04,278.06,129.00,221.87,3666.33,3010.33,3733.15,249.72,247.69,3044.18,199.44,1190.29,3265.67,524.96,274.87,337.01,667.78,5234.88,242.90,280.16,290.26,170.20,2658.13,120.27,109.15,145.64,376.42,167.29,283.03,2536.01,65.70
2012-05-12,RMA,suisun,6,16494.64,3042.67,3764.38,1128.19,15407.49,0.00,1.00,173.08,2.73,3.11,17257.39,208.72,208.72,272.17,1456.03,230.80,224.56,272.67,272.67,280.94,129.30,221.51,3484.60,2924.92,3611.02,249.50,247.40,2996.02,200.07,1120.94,3083.58,494.89,275.04,339.96,673.36,5045.52,246.99,276.17,287.53,171.27,2565.49,120.97,111.87,145.97,375.69,168.84,270.70,2428.56,65.36
2012-05-13,RMA,suisun,6,15011.02,3664.42,3690.38,1161.20,14569.67,0.00,1.00,163.79,2.15,3.10,15756.82,211.12,211.12,270.44,1361.02,198.88,225.82,303.95,303.95,279.11,130.41,220.73,3376.97,2830.16,3556.48,247.91,245.82,2934.28,200.87,1166.97,2970.07,496.59,273.31,340.82,678.91,5103.31,250.20,260.22,287.74,174.95,2505.20,122.00,117.64,146.18,375.86,169.73,238.81,2326.99,65.12
2012-05-14,RMA,suisun,6,14631.50,4067.13,3453.38,293.53,15654.08,0.00,1.00,173.33,1.85,3.16,15333.85,216.22,216.22,265.93,1343.67,184.83,226.73,321.40,321.40,279.23,131.47,220.72,3400.60,2764.77,3666.11,245.63,243.61,2877.86,201.35,1195.91,2990.55,522.00,268.59,334.47,684.25,5123.42,255.54,228.13,292.03,177.37,2457.25,123.65,122.23,147.57,376.01,171.31,210.99,2254.03,65.78
