datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1995-04-01,dsm2,baseline,39,67300.00,24700.00,2921.48,2492.05,112647.47,0.00,0.00,284.29,2.61,3.59,2.60,3.59,228.41,228.41,289.71,148.23,280.32,308.45,134.94,134.94,323.57,115.16,309.83,359.93,435.00,138.78,302.66,303.13,670.97,229.51,148.80,172.16,138.39,289.51,279.78,282.78,147.60,308.85,277.87,376.84,220.13,558.00,109.84,109.57,155.02,284.28,175.52,281.16,279.02,566.78,279.22,53.80
1995-04-02,dsm2,baseline,39,65900.00,24200.00,2784.40,3161.57,106385.03,0.00,0.00,291.12,2.34,3.61,2.31,3.62,231.78,231.78,286.88,149.46,289.32,303.71,139.42,139.42,318.30,120.17,302.08,357.88,423.36,144.94,295.29,295.74,646.12,231.37,154.77,174.16,143.94,286.71,289.63,292.48,152.10,304.92,288.07,368.12,219.55,584.88,114.47,114.43,160.56,296.01,177.97,289.97,285.13,570.58,289.09,53.80
1995-04-03,dsm2,baseline,39,65300.00,23700.00,3012.83,3309.45,99327.72,0.00,0.00,293.58,2.06,3.73,2.04,3.74,232.71,232.71,295.48,151.75,294.25,298.68,143.30,143.30,313.89,123.93,297.58,349.60,416.93,151.72,296.75,296.76,627.42,230.80,158.97,174.56,148.58,295.45,296.80,297.83,157.77,300.66,294.61,356.73,217.52,587.78,117.73,117.88,162.10,302.93,180.01,294.67,293.33,552.22,295.15,53.80
1995-04-04,dsm2,baseline,39,62500.00,22900.00,3317.33,3285.67,91903.00,0.00,0.00,283.62,1.80,3.82,1.78,3.82,232.06,232.06,301.20,153.72,290.43,297.12,145.10,145.10,310.70,126.51,299.12,337.75,402.82,157.39,302.04,301.87,615.72,229.21,162.52,175.64,151.77,301.12,299.78,296.14,161.41,300.90,295.85,345.87,215.15,585.14,120.14,119.74,163.30,304.40,180.35,290.13,297.06,529.27,294.62,53.80
1995-04-05,dsm2,baseline,39,60300.00,22300.00,2972.16,3166.38,88290.46,0.00,0.00,275.08,1.52,3.88,1.51,3.88,230.98,230.98,301.44,155.18,280.93,296.90,146.35,146.35,309.06,128.01,301.14,332.01,389.00,161.72,305.31,305.11,607.08,227.53,165.60,177.71,154.00,301.17,290.30,286.58,164.29,301.21,286.22,338.67,215.37,581.65,121.71,122.86,162.89,295.33,179.83,280.67,291.46,505.38,284.90,53.80
1995-04-06,dsm2,baseline,39,60500.00,21800.00,2996.88,2798.03,87687.09,0.00,0.00,276.75,1.24,3.92,1.22,3.92,229.69,229.69,293.17,156.12,277.39,296.58,147.06,147.06,308.04,130.82,301.32,328.08,378.85,163.90,303.29,303.40,600.59,227.00,167.28,178.58,155.47,292.74,281.32,280.71,165.53,299.74,278.25,335.28,215.92,568.44,124.76,123.15,163.85,285.43,180.14,277.77,282.15,487.07,278.32,53.80
1995-04-07,dsm2,baseline,39,58200.00,21500.00,2995.88,2346.69,85634.43,0.00,0.00,270.50,1.08,4.00,1.08,4.00,229.13,229.13,285.15,156.85,274.96,294.91,147.64,147.64,306.31,131.27,297.79,330.35,372.45,164.65,296.25,296.60,594.57,227.13,168.76,179.71,156.91,284.92,281.24,279.29,164.71,294.65,278.71,333.93,214.29,515.50,122.12,119.35,165.15,283.04,182.30,274.85,279.24,474.60,277.86,53.80
1995-04-08,dsm2,baseline,39,58400.00,21400.00,3502.84,2034.73,86482.43,0.00,0.00,258.88,1.08,4.08,1.08,4.08,229.29,229.29,283.47,158.15,265.90,292.10,145.96,145.96,303.90,128.31,293.34,331.32,374.63,165.19,291.13,291.34,590.55,226.76,168.69,180.30,158.80,283.24,275.88,271.15,167.50,288.69,271.80,332.95,208.57,505.43,118.84,115.60,162.62,276.56,185.21,265.43,275.98,458.10,270.27,53.80
1995-04-09,dsm2,baseline,39,62400.00,21400.00,2975.30,2302.40,90037.30,0.00,0.00,255.38,1.15,4.13,1.16,4.13,228.73,228.73,278.31,160.76,258.65,289.28,144.13,144.13,301.66,124.55,290.31,328.62,374.66,167.43,288.70,288.96,585.41,222.98,165.84,181.23,158.68,277.84,265.25,262.29,169.77,283.57,261.07,331.66,205.34,505.29,115.32,111.84,161.79,267.48,182.76,258.77,266.70,442.72,260.62,53.80
1995-04-10,dsm2,baseline,39,65100.00,21200.00,3001.98,2744.01,94054.01,0.00,0.00,240.46,1.36,4.14,1.38,4.14,225.57,225.57,269.68,163.59,249.87,286.34,139.87,139.87,299.54,119.97,285.66,323.63,371.15,168.68,283.06,283.49,575.12,218.42,161.19,182.47,156.29,269.40,261.51,256.22,167.29,277.82,256.88,329.43,202.16,498.78,111.59,108.04,157.75,264.79,178.82,249.23,260.47,432.32,255.48,53.80
1995-04-11,dsm2,baseline,39,69600.00,20700.00,2993.42,2705.96,104867.62,0.00,0.00,227.92,1.73,4.12,1.76,4.12,221.15,221.15,265.45,165.43,236.05,281.52,134.31,134.31,296.74,115.21,279.71,314.61,362.65,168.11,277.07,277.65,565.78,213.83,154.97,182.94,150.78,265.12,249.67,242.63,163.46,271.19,242.91,326.67,197.84,481.56,107.67,104.16,149.91,252.19,170.23,235.53,251.47,430.13,241.60,53.80
1995-04-12,dsm2,baseline,39,71500.00,20400.00,3243.64,2714.73,109529.63,0.00,0.00,225.58,2.48,4.13,2.54,4.13,216.54,216.54,256.12,165.40,228.74,276.64,130.14,130.14,292.50,110.56,274.59,303.86,350.90,164.37,272.39,272.98,556.50,208.61,147.48,182.34,142.35,255.87,237.30,233.43,157.05,265.01,231.78,323.37,192.34,456.04,103.88,100.29,144.86,240.16,161.80,228.90,238.68,431.58,230.99,53.80
1995-04-13,dsm2,baseline,39,72000.00,19800.00,3476.96,1644.95,111664.09,0.00,0.00,216.29,3.27,4.16,3.30,4.16,210.81,210.81,245.70,162.78,221.43,270.34,127.82,127.82,286.14,106.76,266.72,290.32,336.57,160.12,264.14,264.69,545.85,202.53,142.23,181.04,135.87,245.60,232.36,227.37,153.19,256.85,227.90,319.04,186.59,412.42,100.39,96.35,139.34,230.74,155.16,221.19,231.19,435.93,226.83,53.80
