datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,oh4,rsl,vcu,mtz
2006-11-24,SCHISM,base,5,19720.10,16981.25,3216.67,9150.79,191.92,-19352.42,1.00,0.00,2.66,83.80,176.10,-15.82,589.01,542.51,445.55,779.96,439.20,774.80,18006.23,2382.86,5860.11,2447.20,216.61,4132.89,1893.76,404.18,427.33,740.12,778.93,175.38,13451.40,1540.93,11489.46,7150.17,13673.24,1103.69,181.90,539.57,439.20,445.55,15286.68
2006-11-25,SCHISM,base,5,20132.92,17442.56,3119.54,9348.44,311.46,-15898.73,1.00,0.00,3.04,83.00,220.80,-90.66,611.98,581.69,462.26,790.06,448.72,779.96,17798.78,2399.63,5415.55,2475.29,212.71,3863.10,1802.98,388.01,425.84,754.17,779.96,180.81,13416.42,1532.00,11351.10,6509.35,13625.29,1027.48,179.94,576.88,448.72,462.26,15061.21
2006-11-26,SCHISM,base,5,20436.80,17771.90,3025.23,9795.74,614.16,-4364.01,1.00,0.00,3.42,82.60,175.30,-438.86,636.79,603.22,478.95,799.74,459.51,792.53,17293.44,2388.64,4633.66,2451.44,213.58,3516.71,1708.56,376.51,421.81,757.47,796.44,182.33,13341.60,1494.48,11066.39,5752.58,13467.96,977.65,195.36,596.74,459.51,478.95,14729.48
2006-11-27,SCHISM,base,5,20736.35,18008.22,2944.75,10161.28,853.91,4995.67,1.00,0.00,3.62,82.00,277.60,-576.31,664.67,613.65,481.06,799.74,466.07,798.50,16862.15,2401.56,4438.60,2491.44,212.71,3309.15,1604.71,367.98,424.14,760.16,799.74,192.10,13241.09,1479.77,10779.44,4996.33,13310.11,902.75,209.89,607.60,466.07,481.06,14370.07
2006-11-28,SCHISM,base,5,20811.06,18002.42,2880.56,10191.04,989.04,26376.14,1.00,0.00,3.76,80.40,302.10,-686.94,656.98,630.54,485.49,798.29,485.91,799.74,15849.40,2334.04,4052.40,2438.54,218.34,2950.43,1470.23,366.06,412.68,763.46,799.74,192.10,13145.04,1449.93,10408.14,4331.59,13119.71,868.14,207.29,618.87,485.91,485.49,13906.40
2006-11-29,SCHISM,base,5,21198.38,17980.58,2809.48,10141.90,1078.60,35521.59,1.00,0.00,3.75,78.40,134.10,-944.50,664.47,640.33,485.28,779.96,506.77,799.74,14257.21,2166.41,3315.93,2258.85,220.51,2450.09,1289.73,354.96,387.16,773.57,789.03,195.14,13004.77,1379.36,9944.03,3713.29,12823.02,799.53,202.09,636.79,506.77,485.28,13220.31
2006-11-30,SCHISM,base,5,21154.90,17865.94,2743.66,10249.39,1153.14,33038.41,1.00,0.00,3.52,78.00,102.20,-1050.94,642.00,600.29,488.23,796.24,537.89,800.97,13707.54,2136.13,2668.07,2223.80,223.97,2200.36,1190.48,314.28,368.62,780.78,787.58,211.19,12738.44,1329.39,9609.97,3410.22,12472.90,708.46,197.75,652.82,537.89,488.23,12662.22
2006-12-01,SCHISM,base,5,20688.04,17365.24,2702.55,10289.64,1094.96,30317.45,1.00,0.00,3.23,77.40,107.30,-987.66,645.54,607.39,488.65,803.65,585.04,811.06,13607.89,2167.00,2480.10,2253.43,217.91,2046.85,1114.21,306.99,353.68,787.79,806.32,212.93,12394.00,1285.72,9326.30,3051.00,12127.58,645.33,200.57,664.47,585.04,488.65,12139.41
2006-12-02,SCHISM,base,5,19981.28,16712.99,2673.56,10239.79,946.64,36409.67,1.00,0.00,2.84,77.20,92.00,-854.64,652.61,609.06,498.98,774.80,628.04,811.06,13130.60,2146.42,2278.00,2226.13,216.18,1893.56,1037.63,295.60,339.14,793.35,788.20,212.93,12073.49,1248.20,8985.21,2652.00,11790.63,603.84,192.97,655.32,628.04,498.98,11718.42
2006-12-03,SCHISM,base,5,18747.63,15473.91,2625.61,10312.89,932.42,31469.15,1.00,0.00,2.38,77.40,74.30,-858.12,656.57,604.26,500.03,753.75,658.44,793.35,13139.74,2135.16,2065.93,2213.34,215.31,1765.25,967.26,288.29,333.14,779.96,761.60,212.93,11722.66,1212.02,8520.80,2417.74,11426.25,555.30,178.64,637.00,658.44,500.03,11350.76
2006-12-04,SCHISM,base,5,17373.67,14092.08,2581.08,9623.79,942.99,23838.12,1.00,0.00,1.92,77.40,64.60,-878.39,641.17,590.47,496.45,756.23,679.21,768.41,13141.01,2201.13,2125.83,2270.84,214.88,1717.42,930.14,290.23,316.43,779.96,760.16,212.93,11314.36,1179.60,8232.94,2261.36,11091.61,518.98,170.60,618.66,679.21,496.45,11106.27
2006-12-05,SCHISM,base,5,16296.91,13055.03,2577.06,8523.80,917.12,21670.66,1.00,0.00,1.60,77.20,61.70,-855.42,633.46,570.60,484.43,756.23,696.85,765.11,13071.23,2202.68,2137.68,2266.78,212.06,1658.85,884.74,279.25,316.43,794.18,753.14,212.28,10976.50,1160.25,7877.06,2213.92,10823.87,507.83,169.73,590.89,696.85,484.43,10938.45
2006-12-06,SCHISM,base,5,15282.16,12091.41,2592.38,8141.52,882.90,9616.80,1.00,0.00,1.36,77.20,60.30,-822.60,631.59,562.43,483.59,749.83,722.33,760.16,13051.60,2211.98,2082.28,2260.20,202.74,1602.33,835.93,264.81,314.07,792.53,749.42,209.68,10711.74,1145.11,7526.12,2287.67,10593.17,501.09,150.37,580.43,722.33,483.59,10830.36
2006-12-07,SCHISM,base,5,14590.89,11376.52,2616.57,8654.68,818.51,8118.07,1.00,0.00,1.26,77.80,78.40,-740.11,608.85,558.03,477.68,762.01,755.41,765.73,13187.79,2217.02,2026.59,2254.01,195.14,1539.34,797.27,258.13,310.42,779.96,752.52,196.01,10552.42,1137.84,7137.23,2361.06,10412.42,489.50,150.37,568.50,755.41,477.68,10732.43
2006-12-08,SCHISM,base,5,13936.64,10794.68,2649.75,8868.08,782.68,-18022.53,1.00,0.00,1.35,80.00,-9.50,-792.18,595.28,542.09,467.55,794.38,778.52,764.49,14207.41,2279.16,2120.39,2304.29,195.14,1574.42,792.53,270.85,297.54,764.70,776.66,192.10,10378.81,1106.93,6922.73,2423.14,10275.86,460.15,150.37,549.64,778.52,467.55,10683.35
2006-12-09,SCHISM,base,5,13270.95,10017.13,2689.59,8914.24,1334.95,-18423.82,1.00,0.00,1.58,80.00,57.80,-1277.15,589.43,520.03,462.05,805.09,763.25,796.44,15742.23,2395.97,2559.05,2436.42,192.10,1701.27,801.18,279.47,303.55,760.16,798.29,192.10,10175.90,1075.96,6736.18,2403.29,10136.54,439.41,150.37,532.64,763.25,462.05,10798.41
2006-12-10,SCHISM,base,5,13155.36,9793.02,2738.52,9363.17,1845.05,-1620.39,1.00,0.00,2.10,79.60,73.80,-1771.25,615.53,546.07,463.95,799.74,746.94,799.74,15381.30,2364.73,2479.14,2413.31,192.10,1675.63,777.07,265.46,302.69,760.16,799.74,192.10,10009.96,1053.66,6293.68,2599.71,9939.55,443.64,150.37,518.35,746.94,463.95,10744.91
2006-12-11,SCHISM,base,5,14382.33,10988.89,2835.89,10208.32,1972.21,-22874.53,1.00,0.00,2.72,78.80,25.90,-1946.31,629.71,557.61,470.29,798.91,734.95,805.71,15346.31,2303.52,2398.28,2346.40,194.27,1650.96,751.28,262.66,300.11,763.25,799.74,192.10,9964.34,1024.84,5928.05,2751.60,9653.14,426.69,150.37,508.25,734.95,470.29,10652.22
2006-12-12,SCHISM,base,5,15145.44,11727.56,2958.63,10409.16,2632.74,-14147.81,1.00,0.00,3.37,79.40,5.20,-2627.54,652.20,536.21,479.37,777.90,702.86,812.91,15643.88,2331.72,2566.34,2382.47,197.53,1735.15,757.06,264.17,307.63,775.42,775.22,192.10,9797.74,968.49,5577.03,2552.72,9256.48,419.48,150.37,508.04,702.86,479.37,10513.03
2006-12-13,SCHISM,base,5,15259.91,11880.48,3065.01,10208.22,2697.86,1208.54,1.00,0.00,4.00,80.00,0.50,-2697.36,665.71,548.17,477.05,779.96,679.42,801.18,15517.82,2288.06,2748.35,2359.33,206.86,1752.66,738.67,263.30,313.43,792.73,772.95,192.10,9602.37,944.43,5304.59,2448.17,8967.13,438.35,150.37,506.98,679.42,477.05,10335.75
2006-12-14,SCHISM,base,5,16193.86,12790.47,3229.47,10966.87,2238.94,21810.17,1.00,0.00,4.33,79.00,85.50,-2153.44,661.35,548.17,482.75,724.19,660.72,813.52,14907.29,2204.62,2792.43,2290.76,213.79,1713.88,712.81,260.93,304.41,799.74,738.05,192.10,9354.88,923.40,5157.02,2521.23,8782.54,452.11,150.37,505.30,660.72,482.75,10121.41
2006-12-15,SCHISM,base,5,17628.60,14194.63,3349.07,11523.90,1731.58,31354.19,1.00,0.00,4.45,80.60,183.00,-1548.58,633.46,537.47,469.66,711.36,650.74,775.22,14527.92,2213.73,2966.01,2317.63,212.93,1763.28,697.47,273.44,297.97,799.74,703.07,192.10,9084.22,882.49,5135.15,2630.17,8639.81,446.61,153.63,508.25,650.74,469.66,10027.51
2006-12-16,SCHISM,base,5,22851.50,19238.82,2860.07,11560.34,1430.69,32803.94,1.00,0.00,4.41,80.60,184.40,-1246.29,605.51,528.02,457.61,683.99,640.54,750.86,14866.15,2275.49,3187.07,2384.02,206.64,1905.70,719.64,305.70,297.54,792.94,692.91,192.10,8825.20,850.92,5188.71,2734.41,8457.91,431.57,158.64,504.25,640.54,457.61,10067.76
2006-12-17,SCHISM,base,5,28188.43,24591.16,2404.32,11647.51,597.62,63739.43,1.00,0.00,4.19,78.40,161.60,-436.02,576.67,504.46,454.65,660.72,620.75,723.36,14262.38,2265.23,3082.64,2395.58,197.96,1976.84,745.49,319.00,302.26,780.58,671.95,192.10,8467.00,836.54,5149.00,2824.65,8389.22,424.57,165.38,501.30,620.75,454.65,9923.02
2006-12-18,SCHISM,base,5,28744.37,25241.79,2432.98,11788.22,271.62,46724.66,1.00,0.00,3.90,77.00,135.00,-136.62,561.17,487.81,452.11,660.72,620.75,691.25,13479.84,2310.28,2519.12,2430.45,199.70,1835.76,743.84,316.00,303.55,765.52,660.72,190.80,8186.69,829.77,5006.74,2923.44,8136.39,400.99,269.56,495.19,620.75,452.11,9852.55
2006-12-19,SCHISM,base,5,27093.83,23662.32,2424.68,11756.91,276.28,38453.85,1.00,0.00,3.56,76.20,111.80,-164.48,550.06,480.21,447.45,656.15,612.82,681.29,12400.72,2284.00,1919.20,2388.45,244.52,1659.45,735.36,315.14,310.64,749.83,660.72,183.85,7935.59,825.86,4752.22,2539.09,7932.78,405.46,248.20,478.10,612.82,447.45,9415.12
2006-12-20,SCHISM,base,5,24738.74,21336.98,2425.92,11636.71,259.47,11260.39,1.00,0.00,3.36,75.40,113.30,-146.17,542.30,467.12,437.92,640.96,600.71,673.82,11871.50,2317.43,1646.02,2393.27,255.97,1539.94,736.19,337.64,323.72,740.95,654.69,182.98,7781.71,821.13,4646.34,2083.06,7772.55,416.72,192.54,469.45,600.71,437.92,9065.12
2006-12-21,SCHISM,base,5,22363.83,18955.70,2439.66,11255.75,791.66,-428.86,1.00,0.00,3.15,75.40,83.70,-707.96,517.72,450.21,421.60,642.21,594.44,677.35,11754.10,2381.12,1518.31,2436.42,235.23,1466.45,759.12,356.24,334.86,727.09,640.75,203.82,7627.74,812.50,4560.68,1732.59,7654.53,426.90,162.12,453.80,594.44,421.60,8834.59
2006-12-22,SCHISM,base,5,20730.99,17220.67,2445.50,11252.21,1152.18,-16791.62,1.00,0.00,2.92,75.80,70.00,-1082.18,504.67,446.18,416.72,643.04,580.64,670.91,12074.29,2407.72,1473.81,2465.68,218.99,1386.35,757.47,356.67,345.13,722.54,640.75,235.01,7534.41,804.26,4502.71,1494.88,7555.24,412.26,155.81,451.26,580.64,416.72,8595.85
2006-12-23,SCHISM,base,5,20081.52,16603.34,2470.78,11498.90,1240.51,-15460.67,1.00,0.00,2.84,73.00,67.40,-1173.11,504.25,436.65,391.21,631.79,580.64,674.02,12069.94,2459.52,1462.07,2510.86,203.82,1361.58,768.00,356.24,359.87,708.66,639.29,236.09,7411.83,792.12,4423.85,1451.52,7373.11,403.54,150.37,446.82,580.64,391.21,8453.72
2006-12-24,SCHISM,base,5,19974.56,16578.91,2502.57,11707.36,1333.25,-3045.53,1.00,0.00,2.66,72.00,37.60,-1295.65,532.01,460.57,397.80,620.75,570.81,654.90,11181.04,2254.59,1126.74,2300.81,197.10,1227.30,723.57,329.50,359.44,700.37,616.16,231.77,7376.82,795.41,4073.18,1428.62,7149.11,426.05,150.37,452.96,570.81,397.80,8074.65
2006-12-25,SCHISM,base,5,19911.37,16543.22,2513.55,11795.06,1444.58,-7373.75,1.00,0.99,2.61,73.00,27.80,-1416.78,517.29,434.32,388.65,620.75,560.54,649.49,11137.42,2160.59,956.46,2210.24,200.78,1141.68,700.58,327.58,361.36,684.40,619.08,215.96,7264.99,788.61,3915.05,1311.17,6934.64,387.80,150.37,448.09,560.54,388.65,7714.97
2006-12-26,SCHISM,base,5,19726.97,16346.74,2521.54,11833.00,1366.60,-13436.91,1.00,1.00,2.70,76.00,288.40,-1078.20,510.14,443.01,392.27,620.75,558.45,634.50,12083.29,2210.43,1002.08,2261.94,200.78,1114.21,709.70,362.01,361.36,678.38,620.75,212.71,6928.06,764.90,3695.53,1052.04,6620.44,368.62,169.29,446.40,558.45,392.27,7451.24
2006-12-27,SCHISM,base,5,19235.34,15699.55,2523.49,11977.93,1594.83,18802.01,1.00,1.00,2.65,73.80,323.40,-1271.43,500.46,443.64,396.74,614.07,540.41,632.42,11971.83,2389.22,1596.00,2512.20,200.35,1222.48,720.47,438.77,368.41,675.68,619.08,202.09,6502.56,735.98,3091.54,930.75,6377.51,390.57,171.25,460.36,540.41,396.74,7159.04
2006-12-28,SCHISM,base,5,19735.49,16000.45,2532.10,11709.24,1664.46,30168.47,1.00,1.00,2.52,73.60,98.60,-1565.86,514.56,478.53,382.05,608.85,540.41,622.62,10709.36,2218.96,1649.38,2299.65,210.11,1085.07,660.72,399.93,363.07,666.75,604.68,206.21,6384.85,763.46,2386.14,1431.61,6025.97,394.83,169.51,496.87,540.41,382.05,6602.59
2006-12-29,SCHISM,base,5,22433.60,18571.20,2560.70,11376.08,1738.65,31356.66,1.00,1.00,2.51,73.40,78.90,-1659.75,511.19,474.52,394.83,600.71,532.64,625.96,10942.80,2174.17,1209.20,2254.98,215.74,1051.84,633.88,360.51,360.94,660.72,600.71,211.63,6053.85,754.99,2040.23,1314.58,5441.49,379.71,167.99,494.98,532.64,394.83,6169.55
2006-12-30,SCHISM,base,5,27829.81,23843.07,2558.79,11091.64,1747.65,31286.46,1.00,1.00,2.37,73.80,66.00,-1681.65,506.77,482.32,427.33,613.03,520.24,631.17,10810.71,2194.15,1087.10,2276.45,214.44,1061.37,615.53,353.89,360.72,657.19,600.71,212.93,5590.42,744.46,1851.05,972.77,4877.69,362.43,168.86,491.18,520.24,427.33,5692.61
2006-12-31,SCHISM,base,5,30625.82,26895.19,2541.02,11319.12,1599.47,34522.51,1.00,1.00,2.20,72.60,61.70,-1537.77,520.66,477.26,429.87,626.79,520.24,649.70,11246.11,2339.45,1076.77,2432.96,204.04,1080.82,608.44,356.88,361.36,649.91,610.11,212.93,4934.57,728.54,1704.02,840.04,4323.46,341.92,150.15,481.90,520.24,429.87,5524.15
2007-01-01,SCHISM,base,5,28124.66,24617.25,2552.60,11149.42,934.25,44120.05,1.00,1.00,2.11,71.20,58.60,-875.65,530.33,472.19,445.76,628.67,544.61,675.68,10702.34,2369.55,922.78,2472.60,199.05,1046.36,590.26,342.35,360.08,641.79,620.75,209.68,4461.27,725.64,1511.36,803.03,4000.40,329.50,281.19,474.73,544.61,445.76,5144.08
2007-01-02,SCHISM,base,5,24700.30,21258.72,2560.99,10018.14,883.26,39775.54,1.00,1.00,2.04,71.20,42.70,-840.56,532.43,476.84,448.51,638.25,560.54,698.92,9648.83,2326.12,656.98,2407.92,256.83,969.51,561.38,317.29,357.52,640.75,620.75,205.34,4156.61,728.33,1335.39,634.71,3742.99,336.14,184.50,468.39,560.54,448.51,4712.06
2007-01-03,SCHISM,base,5,22357.95,18978.47,2547.87,9413.80,855.76,20177.97,1.00,1.00,1.97,72.00,151.10,-704.66,533.69,473.46,445.34,640.75,543.14,717.36,9991.37,2426.22,697.68,2494.33,241.71,924.83,554.67,344.48,357.52,636.17,628.88,205.56,3854.15,716.53,1235.74,534.74,3436.35,348.12,139.70,469.45,543.14,445.34,4569.70
2007-01-04,SCHISM,base,5,20956.54,17498.61,2525.89,9318.16,1062.73,17346.29,1.00,1.00,2.00,70.00,321.00,-741.73,524.23,481.06,443.01,642.83,540.41,701.41,10430.60,2533.33,897.02,2617.15,204.04,932.79,567.67,375.87,356.24,632.84,634.71,221.81,3542.40,694.98,1139.46,602.59,3307.64,341.28,150.37,474.30,540.41,443.01,4400.99
2007-01-05,SCHISM,base,5,20612.57,16596.95,2504.38,8801.24,870.46,18899.47,1.00,1.00,1.98,70.00,95.90,-774.56,529.28,476.42,427.75,642.00,534.11,669.04,8401.98,2386.33,939.73,2460.48,195.58,797.47,516.87,366.91,333.57,640.75,640.75,254.46,3487.44,719.64,1013.67,772.74,3378.44,316.00,150.37,483.80,534.11,427.75,4178.28
2007-01-06,SCHISM,base,5,20437.21,16795.54,2490.47,8343.93,729.44,3403.60,1.00,1.00,2.05,70.20,59.70,-669.74,543.98,514.77,428.81,643.25,520.24,723.36,8955.14,2411.58,746.32,2467.98,196.01,762.63,509.72,315.36,333.14,640.75,640.75,253.81,3397.81,703.69,938.92,840.04,3147.94,310.42,159.29,485.07,520.24,428.81,4145.50
2007-01-07,SCHISM,base,5,20690.05,17218.91,2482.95,8300.22,544.50,-6430.49,1.00,1.00,2.18,70.20,68.10,-476.40,532.01,505.93,413.74,637.84,520.24,728.12,9412.35,2430.26,672.15,2481.64,196.88,728.12,495.61,298.18,330.57,640.75,629.50,230.90,3233.33,683.16,907.86,742.81,2978.92,304.20,154.50,482.32,520.24,413.74,4100.45
2007-01-08,SCHISM,base,5,20744.46,17574.24,2473.96,8506.79,403.20,-11034.70,1.00,1.00,2.32,69.60,58.00,-345.20,529.49,504.67,434.96,633.25,520.24,724.40,9723.39,2371.48,587.75,2420.25,197.10,688.55,481.06,288.94,323.08,640.75,637.00,217.48,3096.28,668.00,898.04,752.52,2829.99,300.54,160.81,476.42,520.24,434.96,3946.49
2007-01-09,SCHISM,base,5,20647.16,17525.83,2472.02,8814.03,191.74,-18894.15,1.00,1.00,2.54,71.20,110.50,-81.24,537.05,497.51,442.16,640.75,529.49,719.64,10220.76,2329.21,559.29,2365.69,199.27,658.85,468.18,282.26,320.29,640.75,637.84,214.44,2986.13,653.45,891.29,690.21,2758.09,299.68,150.37,462.26,529.49,442.16,3883.96
2007-01-10,SCHISM,base,5,19724.13,16625.81,2477.54,8854.89,56.67,-20755.81,1.00,1.00,2.88,70.60,236.80,180.13,533.27,474.73,441.95,640.75,540.41,703.69,11420.44,2430.84,747.14,2493.37,196.23,672.57,465.64,304.41,320.07,643.87,640.75,212.28,2747.40,619.50,913.59,566.62,2603.73,278.39,150.37,445.13,540.41,441.95,4061.12
2007-01-11,SCHISM,base,5,18783.49,15698.02,2477.97,9456.44,104.73,7150.75,1.00,1.00,3.13,70.40,436.80,332.07,545.44,476.84,452.53,639.92,542.51,685.44,10231.63,2330.76,764.28,2411.77,195.58,676.31,441.95,309.35,319.86,640.75,640.75,207.29,2610.44,611.36,883.92,649.28,2561.54,296.89,150.37,443.86,542.51,452.53,3902.76
2007-01-12,SCHISM,base,5,18216.20,15127.50,2468.94,10243.55,21.96,29767.33,1.00,1.00,3.28,71.40,172.60,150.64,539.99,466.49,435.81,640.75,560.54,666.96,8912.13,2178.25,953.81,2255.94,199.27,650.12,423.08,318.14,313.85,640.75,639.29,199.27,2739.19,627.21,867.12,605.51,2823.70,292.38,150.37,439.20,560.54,435.81,3968.06
2007-01-13,SCHISM,base,5,17847.38,14770.28,2450.87,10491.38,-106.82,24599.41,1.00,1.00,3.60,73.60,142.40,249.22,521.92,439.20,421.81,645.54,560.54,671.53,10173.82,2205.40,979.49,2287.67,197.31,675.06,415.65,305.70,299.68,640.75,640.75,198.62,2730.78,594.23,928.71,687.10,2643.77,283.99,150.37,437.71,560.54,421.81,4124.55
2007-01-14,SCHISM,base,5,18667.34,15584.29,2385.03,9721.05,-190.86,44013.59,1.00,1.00,3.96,75.20,93.30,284.16,501.93,427.11,419.48,660.72,550.48,672.78,11073.72,2228.26,1220.06,2325.16,196.88,812.08,414.81,303.55,301.62,640.75,644.91,192.54,2570.94,563.27,984.37,739.50,2683.00,278.39,150.37,421.60,550.48,419.48,4196.61
2007-01-15,SCHISM,base,5,19453.81,16373.45,2348.93,6885.28,-274.10,48765.17,1.00,1.00,4.32,76.40,80.50,354.60,477.89,421.60,420.54,660.72,530.54,667.38,11548.77,2236.01,1448.74,2343.50,196.01,924.21,410.13,298.82,298.82,640.75,660.72,190.15,2561.93,547.96,1034.59,798.50,2680.89,279.25,159.07,418.84,530.54,420.54,4514.50
2007-01-16,SCHISM,base,5,20013.07,16940.85,2377.40,4843.26,-313.59,38281.80,1.00,1.00,4.50,77.00,68.90,382.49,509.72,458.88,425.20,660.72,513.30,677.76,12014.14,2340.41,1695.15,2446.82,195.58,1025.86,412.26,291.30,297.75,640.75,660.72,185.37,2585.33,537.05,1140.07,875.93,2749.12,282.48,153.85,415.23,513.30,425.20,4892.14
2007-01-17,SCHISM,base,5,20878.83,17731.10,2405.02,4801.07,-348.09,23463.86,1.00,1.00,4.62,76.80,55.50,403.59,517.72,462.90,423.72,657.40,500.67,674.85,12570.03,2515.85,1994.21,2613.70,194.93,1139.26,423.72,285.92,297.11,640.75,660.72,180.16,2650.09,523.18,1302.56,1021.79,3056.88,284.85,150.37,414.17,500.67,423.72,5322.22
2007-01-18,SCHISM,base,5,18990.23,15881.02,2446.12,4817.92,-437.72,16192.01,1.00,1.00,4.36,76.40,57.10,494.82,522.34,469.24,424.99,640.75,500.03,683.99,12449.20,2583.41,1907.07,2664.82,194.71,1154.40,423.30,273.00,295.82,640.75,643.67,174.51,2898.15,515.82,1418.06,1216.04,3340.04,288.51,163.64,413.96,500.03,424.99,5601.64
2007-01-19,SCHISM,base,5,17402.17,14298.22,2464.88,4982.48,-453.27,-965.08,1.00,1.00,3.79,75.60,102.00,555.27,524.44,485.49,422.02,637.21,486.97,671.74,11838.11,2588.78,1694.76,2657.55,194.93,1104.90,422.02,261.79,294.31,651.99,640.75,173.20,3258.62,509.72,1463.86,1310.37,3577.64,280.54,155.15,413.11,486.97,422.02,5748.61
2007-01-20,SCHISM,base,5,17580.67,14493.86,2457.47,4829.61,-403.41,-8226.04,1.00,1.00,3.07,74.40,195.60,599.01,516.24,484.86,418.84,640.13,474.73,669.04,11508.68,2584.56,1539.34,2645.87,195.36,1047.37,413.11,258.99,284.85,660.72,638.88,171.25,3451.19,500.67,1483.55,1300.56,3634.00,274.30,153.20,410.98,474.73,418.84,5694.05
