datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2006-11-17,RMA,ft,4,13122.00,2491.00,9919.89,340.50,5919.08,1.00,0.00,611.69,2.07,3.33,13688.46,4253.10,4253.10,430.26,12187.12,634.19,564.28,6141.71,6141.71,1016.81,1256.31,484.48,13820.54,13554.36,13950.89,444.50,455.67,14043.01,1370.42,9494.98,22410.32,13455.24,9565.96,432.52,419.09,682.94,14643.66,301.91,657.01,516.53,309.29,12837.47,336.66,173.98,845.96,515.63,868.47,632.07,389.59,12780.87,408.70,85.53
2006-11-18,RMA,ft,4,13384.00,2450.00,9866.86,420.68,6115.78,1.00,0.00,607.01,2.53,3.16,13953.32,4099.60,4099.60,429.22,12273.98,619.15,588.22,5868.98,5868.98,1042.78,1188.99,499.23,14004.40,13597.39,13983.03,451.63,464.41,13928.92,1404.08,9351.09,22701.49,13613.34,9272.27,430.92,424.36,658.66,14791.46,308.22,657.65,508.18,320.06,12933.74,312.59,175.17,841.79,513.97,882.43,618.05,406.18,12903.37,426.49,85.62
2006-11-19,RMA,ft,4,13135.00,2438.00,9684.66,1455.94,5139.27,1.00,0.00,610.79,3.13,3.21,13841.87,4036.21,4036.21,432.48,12394.95,609.57,614.96,5698.57,5698.57,1069.81,1205.36,517.47,14189.20,13727.43,14022.52,462.53,477.57,13895.65,1454.65,9418.58,23269.23,13773.29,8996.54,433.62,421.54,640.68,15178.56,314.87,641.75,497.23,343.16,13044.08,304.30,175.56,835.82,499.12,877.60,611.06,397.07,13023.30,426.09,85.07
2006-11-20,RMA,ft,4,12694.00,2393.00,9789.70,2021.70,4189.83,1.00,0.00,621.90,3.72,3.20,13608.23,4092.59,4092.59,439.39,12528.09,608.23,644.82,5774.48,5774.48,1099.41,1340.20,538.44,14420.96,13875.12,14179.06,476.70,494.01,13912.12,1541.91,9714.32,24085.72,13967.10,8779.49,440.25,421.61,624.59,15769.15,325.67,609.00,486.26,378.71,13148.94,312.11,175.05,889.77,482.51,907.89,612.17,379.60,13145.90,427.66,85.29
2006-11-21,RMA,ft,4,12536.00,2374.00,10017.77,2171.77,3703.64,1.00,0.00,632.13,4.16,3.28,13519.19,4202.58,4202.58,451.27,12665.21,613.30,676.09,5965.44,5965.44,1132.00,1506.16,564.28,14721.98,14045.81,14470.51,494.67,513.85,13973.40,1629.62,10114.98,24982.85,14221.81,8600.46,451.91,425.35,619.11,16447.24,342.65,570.66,478.38,417.07,13254.11,330.36,174.30,969.27,479.60,955.94,622.64,373.42,13279.89,445.54,85.47
2006-11-22,RMA,ft,4,12143.00,2345.00,9272.36,2316.89,3845.26,1.00,0.00,640.20,4.37,3.24,13089.51,4259.90,4259.90,467.05,12783.05,621.14,712.55,6088.03,6088.03,1160.65,1630.60,591.45,15033.48,14251.72,14813.93,515.95,536.63,14076.24,1682.45,10372.78,25541.42,14484.31,8436.29,467.65,433.30,629.60,16888.31,362.57,538.36,471.04,449.72,13365.39,347.37,173.59,1053.16,479.81,1012.85,632.82,372.30,13416.69,447.06,85.85
2006-11-23,RMA,ft,4,12311.00,2332.00,10254.70,2208.19,3128.45,1.00,0.00,650.74,4.34,3.11,13259.35,4186.33,4186.33,486.18,12870.10,629.89,752.75,6031.68,6031.68,1184.08,1627.79,605.98,15262.42,14468.72,15065.77,540.55,562.09,14207.07,1676.17,10379.77,25662.46,14689.98,8300.82,486.59,444.95,642.77,16966.70,379.48,518.38,465.51,469.51,13478.38,350.02,174.17,1083.67,478.29,1050.79,640.82,373.25,13539.71,448.99,85.80
2006-11-24,RMA,ft,4,12627.00,2304.00,9097.05,2267.53,4355.74,1.00,0.00,668.76,4.35,2.99,13416.33,4003.82,4003.82,507.73,12941.47,639.21,776.88,5787.48,5787.48,1195.04,1563.59,621.27,15362.76,14651.49,15104.15,563.64,586.41,14342.81,1630.05,10189.94,25531.93,14782.93,8103.68,508.09,457.92,647.67,16869.31,389.36,515.48,464.74,475.23,13586.66,344.95,175.34,1049.81,482.28,1024.85,651.13,376.57,13645.21,458.47,85.33
2006-11-25,RMA,ft,4,12700.00,2275.00,9203.48,2300.41,4161.09,1.00,0.00,682.24,3.95,3.06,13389.99,4033.81,4033.81,527.45,13046.71,650.53,796.13,5832.80,5832.80,1208.44,1617.53,656.28,15496.51,14787.46,15219.70,582.30,605.59,14472.73,1654.54,10393.68,26014.48,14919.75,7979.09,528.15,473.86,652.38,17251.22,402.12,517.71,467.69,497.59,13701.83,352.46,174.76,1054.29,483.90,1015.40,668.43,378.76,13763.39,466.84,85.08
2006-11-26,RMA,ft,4,12963.00,2260.00,9490.31,2331.46,3959.23,1.00,0.00,693.33,3.46,3.13,13521.00,4040.33,4040.33,544.16,13133.63,665.55,806.14,5806.39,5806.39,1219.24,1581.40,684.43,15621.43,14912.43,15336.56,597.91,622.70,14590.07,1661.40,10478.12,26350.99,15054.72,7904.83,545.15,489.55,662.15,17460.69,416.66,524.41,473.28,500.16,13817.28,345.60,175.43,1034.51,494.02,1015.12,682.42,382.09,13873.47,477.99,85.07
2006-11-27,RMA,ft,4,13100.00,2260.00,10094.93,1935.74,3874.20,1.00,0.00,701.08,2.98,3.29,13644.88,4160.05,4160.05,560.40,13233.28,679.21,829.81,5858.99,5858.99,1237.32,1521.89,704.06,15777.18,15046.84,15535.03,615.39,641.34,14709.01,1695.22,10667.74,26818.67,15220.05,7922.89,561.53,503.36,675.75,17766.17,434.46,530.13,480.55,504.18,13938.81,334.43,178.61,1004.90,501.99,1033.15,693.92,386.49,13992.43,485.40,85.09
2006-11-28,RMA,ft,4,13151.00,2270.00,10226.31,1856.81,3943.13,1.00,0.00,705.62,2.38,3.04,13756.25,3833.36,3833.36,580.65,13225.22,691.22,872.29,5448.16,5448.16,1252.92,1214.65,720.51,15743.12,15169.97,15530.96,631.27,655.88,14805.28,1589.49,9927.85,25961.03,15204.25,7957.28,581.35,518.43,688.40,16893.88,436.29,540.88,488.85,472.16,14049.60,292.97,181.69,900.28,525.88,1032.10,702.40,393.41,14033.82,498.54,84.85
2006-11-29,RMA,ft,4,13500.00,2244.00,10156.49,1899.84,4339.65,1.00,0.00,704.34,2.10,2.74,14151.98,3344.09,3344.09,597.38,13189.11,701.00,877.58,4781.49,4781.49,1251.37,924.94,725.31,15571.71,15241.64,15264.50,646.12,669.45,14880.76,1456.47,8889.83,24698.81,15058.15,7873.76,597.70,533.36,698.49,15850.80,423.98,554.55,499.32,425.70,14130.97,256.46,180.41,786.70,545.49,971.96,707.39,397.09,14051.39,511.23,83.58
2006-11-30,RMA,ft,4,13600.00,2244.71,10127.64,1933.27,4827.79,1.00,0.00,704.06,2.29,2.58,14644.00,3056.41,3056.41,609.63,13215.63,705.46,863.32,4359.14,4359.14,1241.82,792.91,731.21,15404.71,15240.98,15062.01,656.91,679.66,14934.52,1389.18,8358.98,24093.29,14946.07,7822.98,610.23,545.43,706.51,15369.16,408.00,566.05,511.71,410.52,14192.74,241.34,177.49,716.80,553.88,906.06,706.46,400.09,14091.12,517.05,82.19
2006-12-01,RMA,ft,4,13400.00,2245.00,10368.74,1951.89,4428.34,1.00,0.00,714.70,2.92,2.71,14503.98,3191.63,3191.63,616.76,13356.72,704.28,865.62,4555.19,4555.19,1245.43,869.80,746.37,15387.84,15196.61,15036.09,664.09,686.84,14972.62,1434.64,8825.15,24775.80,14976.05,7995.60,618.20,555.58,711.41,16007.73,403.36,570.67,525.66,448.53,14263.09,246.89,178.46,702.06,554.51,880.45,706.02,403.40,14180.74,522.66,81.95
2006-12-02,RMA,ft,4,13400.00,2245.00,10212.25,2024.50,3854.25,1.00,0.00,706.98,3.87,2.94,13846.00,3578.82,3578.82,621.43,13548.32,704.91,881.87,5272.47,5272.47,1264.59,1114.92,757.83,15632.59,15193.24,15304.37,673.45,696.47,15009.27,1540.97,9911.53,26162.81,15194.42,8304.07,622.68,565.29,711.34,17283.77,422.80,571.04,539.94,509.78,14347.14,269.07,175.68,796.72,560.39,928.71,715.59,407.76,14308.86,533.60,83.13
2006-12-03,RMA,ft,4,12216.00,2179.00,10266.84,2238.67,2322.49,1.00,0.00,689.25,5.00,2.89,12649.00,3891.84,3891.84,629.95,13677.58,711.12,901.25,5845.24,5845.24,1287.90,1356.03,773.51,16005.96,15312.01,15689.99,685.10,708.32,15080.54,1614.32,10678.12,26958.64,15487.53,8381.94,630.66,570.45,712.67,18094.64,454.27,571.91,555.32,547.21,14430.64,298.10,169.19,933.48,566.20,1005.63,709.37,410.42,14441.01,546.15,84.32
2006-12-04,RMA,ft,4,12053.00,2153.00,10357.75,2294.62,1986.63,1.00,0.00,674.16,5.78,2.94,12486.00,4271.58,4271.58,641.85,13848.50,709.20,926.42,6443.03,6443.03,1312.93,1659.84,797.11,16515.13,15560.94,16261.88,702.28,727.16,15231.17,1711.54,11494.72,27875.09,15904.35,8424.47,642.37,576.70,715.84,18955.36,485.23,571.32,570.35,590.84,14547.04,345.87,164.92,1077.40,566.58,1068.40,692.61,411.07,14633.05,554.32,84.99
2006-12-05,RMA,ft,4,11644.00,2137.00,8904.92,2280.42,3032.66,1.00,0.00,673.01,6.09,3.15,12081.00,4789.99,4789.99,655.74,14085.29,698.10,956.15,7299.48,7299.48,1344.61,2082.27,821.16,17219.47,15967.90,17055.93,725.04,750.48,15487.03,1850.66,12529.90,29079.67,16499.40,8511.57,655.70,582.25,709.09,20081.10,520.67,568.51,584.35,637.76,14733.24,414.29,165.46,1285.62,557.77,1184.55,677.63,411.08,14919.19,557.63,86.34
2006-12-06,RMA,ft,4,11658.00,2121.00,8150.51,2285.38,3787.11,1.00,0.00,677.99,6.01,3.17,12102.00,5034.70,5034.70,678.73,14291.34,684.15,985.16,7714.18,7714.18,1373.60,2295.87,844.02,17808.75,16473.62,17712.89,750.43,776.13,15822.24,1914.82,13001.62,29566.10,17008.96,8525.58,678.10,590.49,694.81,20577.93,541.99,568.21,597.27,646.18,14968.14,451.42,167.24,1419.85,560.11,1284.87,674.12,415.72,15216.08,564.42,87.19
2006-12-07,RMA,ft,4,11774.00,2095.00,8132.72,2273.03,3909.25,1.00,0.00,680.49,5.54,3.12,12220.00,5058.14,5058.14,701.36,14459.90,676.81,1008.62,7696.92,7696.92,1394.68,2294.91,868.60,18159.45,16927.16,18052.34,773.73,800.46,16172.27,1926.36,13042.73,29580.99,17335.82,8552.31,700.93,604.10,683.13,20613.66,548.35,569.46,610.21,634.94,15213.89,448.07,167.17,1439.38,562.75,1313.99,678.48,421.48,15468.86,567.19,87.31
2006-12-08,RMA,ft,4,12017.00,2073.00,9165.90,2276.14,3046.96,1.00,0.00,691.37,4.75,3.38,12416.00,5285.88,5285.88,725.33,14693.08,676.92,1029.99,7922.43,7922.43,1421.63,2393.35,894.52,18488.61,17303.42,18313.59,796.77,824.78,16521.10,2005.28,13454.75,30143.16,17670.12,8575.38,725.33,624.52,680.17,21127.53,555.62,569.88,624.77,647.95,15481.00,461.34,166.68,1463.22,569.92,1330.99,681.29,430.35,15754.16,576.23,87.30
2006-12-09,RMA,ft,4,11661.00,2040.00,8576.40,2097.81,3387.79,1.00,0.00,713.72,3.31,3.75,12022.00,5815.88,5815.88,746.63,14985.71,679.15,1058.18,8583.80,8583.80,1468.33,2612.03,919.44,18979.23,17689.27,18873.36,818.66,849.00,16872.56,2182.70,14298.96,31214.66,18154.07,8735.99,747.42,641.62,682.26,22081.13,580.09,569.16,639.88,685.95,15781.34,486.20,165.61,1566.64,578.07,1425.75,689.32,439.42,16080.11,589.57,88.21
2006-12-10,RMA,ft,4,12861.00,2021.00,9245.09,1362.92,4648.99,1.00,0.00,729.22,2.54,3.68,13236.00,5765.64,5765.64,764.75,15103.75,686.12,1094.72,8423.57,8423.57,1507.74,2300.52,938.41,19252.53,18066.14,19308.38,836.26,866.63,17159.27,2180.49,13980.61,30915.20,18409.86,9041.51,765.50,659.85,685.68,21731.78,594.30,574.04,655.74,649.45,16043.22,419.99,166.36,1509.80,590.84,1488.21,710.10,449.35,16252.02,605.26,88.87
2006-12-11,RMA,ft,4,15207.00,2077.00,9478.78,475.13,7745.09,1.00,0.00,732.89,2.12,3.13,15622.00,4823.39,4823.39,785.07,14960.26,705.73,1097.92,6805.53,6805.53,1497.20,1522.99,957.28,19003.97,18274.70,19007.64,844.17,874.36,17317.10,1909.32,11987.59,28748.28,18138.91,9165.88,784.81,672.09,697.09,19638.89,576.82,587.63,673.02,510.60,16186.74,299.04,168.66,1220.84,614.24,1358.79,730.11,462.80,16196.91,621.48,87.49
2006-12-12,RMA,ft,4,15359.00,2106.00,10922.85,-171.75,7172.91,1.00,0.00,726.80,1.69,3.10,15818.00,4132.60,4132.60,799.56,14925.13,726.77,1094.06,5541.35,5541.35,1484.32,1067.61,972.73,18626.18,18307.25,18418.68,848.87,881.96,17452.70,1751.15,10531.29,27420.31,17841.13,9087.73,800.81,684.30,719.41,18305.18,543.28,600.39,690.34,438.01,16183.61,242.83,168.87,940.89,634.14,1170.76,739.53,477.22,16207.27,630.91,85.05
2006-12-13,RMA,ft,4,16293.00,2133.00,9906.12,-1586.88,10566.76,1.00,0.00,717.26,1.39,3.07,16753.00,3838.18,3838.18,802.13,14923.91,734.82,1100.39,5035.67,5035.67,1481.01,856.01,980.30,18343.71,18251.00,18048.24,854.43,888.48,17540.78,1698.93,9826.14,26935.05,17619.73,8993.19,804.45,699.80,741.22,17699.26,510.71,610.25,708.56,423.22,15955.90,224.72,173.19,812.16,647.57,1102.09,743.96,489.15,16254.38,644.21,84.34
2006-12-14,RMA,ft,4,17745.00,2288.00,10504.07,-1690.12,11689.05,1.00,0.00,698.86,1.39,3.04,18215.00,3594.56,3594.56,802.48,14900.98,731.34,1103.59,4581.01,4581.01,1479.03,685.96,985.23,18121.86,18145.79,17794.34,860.57,893.04,17579.48,1643.51,9215.79,26501.46,17453.02,8933.01,805.10,712.99,752.76,17126.12,477.28,621.58,726.90,419.56,15678.99,212.81,175.30,736.20,662.68,1048.67,754.98,502.27,16265.09,658.59,83.45
2006-12-15,RMA,ft,4,19440.00,2243.00,11420.07,-1181.68,12093.61,1.00,0.00,650.93,1.76,3.09,20089.00,3551.82,3551.82,799.94,14960.12,723.04,1109.15,4371.51,4371.51,1497.86,587.85,988.33,17994.68,18009.49,17558.84,862.54,894.54,17595.80,1651.37,9105.86,26577.82,17376.24,8913.22,803.15,725.93,756.30,17122.94,448.38,622.98,742.46,462.67,15534.01,208.13,177.37,663.01,666.67,978.00,755.26,512.04,16302.76,671.02,83.01
2006-12-16,RMA,ft,4,23411.00,2373.00,11625.64,-615.13,15515.49,0.00,0.00,632.05,2.42,3.25,24153.00,3549.06,3549.06,795.61,15012.52,703.71,1105.78,4137.11,4137.11,1518.35,523.14,982.26,17881.69,17856.42,17264.98,857.67,890.41,17580.39,1701.04,9086.94,26734.68,17268.39,8650.83,798.81,734.14,750.38,17200.29,447.65,611.62,756.17,556.77,15470.63,203.30,176.43,621.35,667.81,895.62,713.36,515.71,16330.08,681.06,82.65
2006-12-17,RMA,ft,4,25747.00,2435.00,11496.42,-262.86,17678.44,0.00,0.00,608.39,2.93,3.22,26477.00,3397.62,3397.62,787.10,14981.52,666.66,1094.73,3640.04,3640.04,1526.82,438.66,970.42,17671.77,17687.35,16972.23,848.09,880.97,17531.99,1714.81,8624.31,26443.47,17066.79,8074.81,789.86,730.83,718.93,16774.81,476.56,599.25,768.49,629.69,15450.86,196.18,162.66,618.99,652.70,889.90,661.79,509.79,16298.56,677.05,82.26
2006-12-18,RMA,ft,4,24747.00,2431.00,11795.52,1275.14,14842.34,0.00,0.00,591.69,3.85,2.95,25482.00,2959.83,2959.83,776.68,14877.69,637.03,1090.40,2850.22,2850.22,1517.48,373.78,957.73,17093.92,17437.97,16181.04,843.72,878.36,17423.02,1640.39,7491.05,25325.16,16536.38,7161.90,779.27,722.14,678.05,15548.61,507.82,592.72,777.89,644.96,15623.77,188.63,148.67,602.11,631.75,843.39,621.88,496.40,16167.19,663.73,79.87
2006-12-19,RMA,ft,4,22600.00,2418.50,11781.14,1942.15,11972.96,0.00,0.00,586.87,4.53,3.03,23277.75,2616.70,2616.70,772.91,14828.55,614.89,1085.81,2678.51,2678.51,1496.37,406.76,962.70,16399.22,16973.97,15340.10,847.23,882.82,17202.69,1609.05,7173.00,25125.45,15927.85,6342.22,775.13,712.30,649.04,15283.02,549.83,582.94,785.60,688.63,15846.79,184.12,148.12,594.29,611.50,801.78,597.12,482.08,15988.03,650.57,78.33
2006-12-20,RMA,ft,4,20100.00,2433.18,11733.23,2026.05,9384.15,0.00,0.00,583.48,5.00,3.00,20710.25,2403.09,2403.09,778.79,14696.47,598.56,1084.50,2669.21,2669.21,1471.33,445.33,970.53,15807.65,16386.37,14754.82,856.03,889.87,16867.32,1555.42,7106.85,25095.85,15410.00,5662.86,780.39,708.07,619.49,15188.89,596.39,575.18,792.07,724.46,15874.03,184.19,157.68,606.33,596.47,802.24,589.64,472.08,15749.99,639.58,78.11
2006-12-21,RMA,ft,4,17835.00,2446.00,11542.20,2079.68,7226.12,0.00,0.00,579.16,5.27,3.03,18402.00,2268.97,2268.97,791.87,14504.97,589.51,1080.66,2707.49,2707.49,1443.90,481.64,975.48,15333.52,15816.03,14311.89,867.99,899.21,16470.59,1480.97,7138.32,25153.24,14979.92,5201.60,792.85,710.38,603.74,15180.40,633.64,571.36,796.97,744.01,15748.91,192.22,161.28,611.37,594.11,799.70,585.54,471.56,15483.82,636.41,77.86
2006-12-22,RMA,ft,4,16619.00,2445.00,10975.21,1373.69,7295.10,0.00,0.00,569.65,5.03,3.02,17199.00,2202.81,2202.81,809.79,14285.31,584.54,1084.28,2796.19,2796.19,1413.89,513.54,976.99,15012.87,15327.58,14056.93,882.99,911.78,16082.83,1407.80,7210.01,25200.51,14691.62,4892.56,810.51,722.10,598.50,15178.69,664.65,567.47,801.82,761.58,15556.77,199.70,164.65,615.00,597.52,801.77,581.52,477.86,15234.70,643.65,78.28
2006-12-23,RMA,ft,4,16588.00,2496.00,11523.52,1146.05,7068.43,0.00,0.00,557.26,4.92,2.84,17242.00,2072.80,2072.80,828.10,14054.37,578.38,1081.33,2635.53,2635.53,1384.42,488.69,982.73,14686.33,14985.77,13706.81,894.37,921.30,15759.95,1324.67,6879.58,24687.42,14402.60,4792.66,828.91,737.67,594.75,14675.81,672.05,565.97,805.88,756.56,15355.30,202.14,171.15,592.83,604.73,784.02,572.59,489.05,15036.36,657.12,78.02
2006-12-24,RMA,ft,4,16570.00,2509.00,11474.67,1092.74,7161.59,0.00,0.00,542.43,4.41,2.85,17220.00,1974.90,1974.90,841.60,13852.58,568.52,1070.64,2499.91,2499.91,1349.69,459.01,989.38,14323.86,14686.79,13299.62,900.39,925.90,15462.51,1261.79,6684.68,24418.87,14070.27,4828.23,842.79,752.69,589.74,14422.12,675.74,565.00,808.56,749.35,15140.04,204.12,174.44,551.38,611.08,741.88,559.94,502.84,14829.45,671.93,77.69
2006-12-25,RMA,ft,4,16517.00,2518.00,11935.23,1070.81,6564.96,0.00,0.00,539.43,3.64,2.89,17053.00,1907.19,1907.19,851.38,13677.33,555.18,1059.69,2424.74,2424.74,1314.17,423.53,989.54,14013.57,14391.53,13016.92,902.84,927.03,15168.53,1211.50,6619.07,24444.22,13796.81,4995.92,853.13,765.25,580.41,14371.25,679.08,565.37,811.93,750.45,14922.63,204.51,178.90,499.25,615.13,704.30,545.21,517.91,14619.88,684.30,77.42
2006-12-26,RMA,ft,4,16180.00,2525.00,11657.77,1029.02,6524.21,0.00,0.00,545.14,2.72,3.22,16686.00,1963.59,1963.59,856.56,13544.51,542.93,1047.25,2598.71,2598.71,1277.68,417.60,987.97,13885.72,14116.96,13004.53,903.74,927.35,14862.42,1191.27,6984.79,25210.69,13685.42,5336.28,859.00,773.20,567.49,14935.85,690.55,564.08,817.10,767.23,14703.42,203.76,182.72,442.56,618.71,665.49,542.34,532.27,14406.28,697.16,77.41
2006-12-27,RMA,ft,4,15229.00,2522.00,12004.64,1202.17,5032.19,0.00,0.00,546.37,2.21,3.68,15717.00,2360.82,2360.82,858.92,13470.99,540.05,1039.01,3530.45,3530.45,1246.20,516.51,980.59,14229.31,13946.76,13679.06,916.43,938.66,14581.50,1230.45,8232.05,27037.70,13969.13,6176.59,861.61,791.22,557.11,16441.31,728.88,559.24,823.80,835.81,14508.52,205.41,183.08,434.69,634.54,656.05,549.90,546.67,14245.68,716.72,78.57
2006-12-28,RMA,ft,4,16756.00,2542.00,11951.81,1160.28,7078.92,0.00,0.00,542.99,2.21,2.80,17649.00,2056.39,2056.39,880.30,13287.75,544.29,1030.14,3037.08,3037.08,1248.61,454.45,970.42,14355.50,13988.51,13775.88,921.88,939.67,14550.42,1136.88,6724.53,24448.10,14071.49,6216.03,880.37,817.21,553.30,14009.08,701.62,565.20,831.34,732.09,14416.53,198.27,182.35,535.27,649.05,772.40,552.95,566.28,14304.45,740.21,80.12
2006-12-29,RMA,ft,4,20349.00,2579.00,11471.72,1227.76,11091.52,0.00,0.00,539.18,2.62,2.89,21212.00,1838.85,1838.85,890.80,13237.27,545.08,1015.76,2397.56,2397.56,1234.21,373.56,965.47,14210.01,14088.01,13441.19,921.10,937.02,14513.98,1083.35,6036.06,23429.49,13965.64,6165.78,891.58,819.55,555.42,13443.19,659.57,562.91,839.71,686.32,14334.37,197.16,181.05,460.97,656.65,699.18,546.05,590.54,14266.66,756.49,76.32
2006-12-30,RMA,ft,4,27265.00,2539.00,11282.37,1211.50,17950.12,0.00,0.00,535.89,3.62,3.03,27905.00,1982.66,1982.66,881.97,13248.11,542.19,999.20,2520.04,2520.04,1201.94,371.25,961.04,14205.36,14088.27,13382.12,908.34,923.84,14427.85,1097.69,6545.98,24145.43,13927.55,6125.62,883.99,818.87,557.51,14175.52,664.68,554.72,848.06,691.05,14232.66,196.00,176.72,438.08,668.49,635.64,541.94,601.67,14179.61,756.59,76.95
2006-12-31,RMA,ft,4,26533.00,2543.00,10904.79,1180.70,17552.51,0.00,0.00,540.12,4.59,3.09,27095.00,2007.12,2007.12,863.96,13214.57,538.80,979.71,2457.60,2457.60,1172.70,357.29,950.03,14220.67,14041.68,13369.68,892.29,907.85,14338.37,1097.88,6587.61,24345.83,13884.19,5615.11,865.85,815.44,553.53,14279.38,672.14,549.23,856.45,675.03,14105.29,191.79,152.17,447.32,666.87,614.65,539.27,601.22,14080.04,748.04,77.40
2007-01-01,RMA,ft,4,22741.00,2562.00,11724.93,1391.54,12710.53,0.00,0.00,546.66,5.36,3.08,23265.00,1895.42,1895.42,848.76,13135.49,538.00,959.89,2329.85,2329.85,1145.80,361.66,937.04,14085.94,13965.20,13197.81,878.37,893.47,14251.12,1078.87,6377.43,24199.51,13723.25,4976.39,850.32,804.84,552.81,14076.14,665.10,545.54,864.86,654.64,14025.38,182.34,143.05,454.91,663.15,605.55,543.62,598.43,13967.45,736.57,77.02
2007-01-02,RMA,ft,4,19807.00,2560.00,10585.75,2094.63,10180.62,0.00,0.00,549.11,5.84,3.10,20301.00,1776.82,1776.82,837.25,13010.85,543.76,941.06,2304.06,2304.06,1118.94,387.27,922.95,13829.61,13805.01,12913.29,866.13,880.05,14133.08,1046.68,6295.94,24155.42,13471.61,4477.05,838.51,795.58,558.99,14007.96,651.00,542.28,873.06,637.83,13928.36,176.66,154.97,459.67,665.04,597.63,550.07,599.49,13819.51,722.34,76.70
2007-01-03,RMA,ft,4,18167.00,2536.00,9462.24,2168.74,9568.02,0.00,0.00,557.17,5.98,3.20,18663.00,1745.82,1745.82,828.18,12858.18,548.85,921.97,2431.13,2431.13,1090.70,427.41,909.77,13616.19,13581.19,12732.65,854.91,867.57,13963.75,1014.59,6498.20,24482.32,13261.09,4151.70,829.31,786.93,567.77,14276.02,637.43,539.20,876.92,631.70,13795.70,181.27,165.18,465.96,669.71,592.15,553.02,603.10,13638.85,718.53,76.79
2007-01-04,RMA,ft,4,16844.00,2516.00,9366.43,2202.64,8277.93,0.00,0.00,562.08,5.75,3.30,17331.00,1778.78,1778.78,820.38,12705.97,551.20,902.56,2625.64,2625.64,1062.31,460.50,898.68,13560.86,13384.01,12765.56,844.85,856.72,13785.01,986.42,6771.44,24875.67,13197.12,4155.12,821.55,783.08,573.54,14558.83,626.70,536.25,879.48,635.28,13652.59,189.55,171.14,468.65,668.16,591.34,560.50,605.99,13484.82,713.64,77.35
2007-01-05,RMA,ft,4,16355.00,2493.00,9270.92,1922.11,8212.97,0.00,0.00,565.86,4.92,2.69,16913.00,1601.85,1601.85,813.56,12501.38,557.39,885.25,2334.33,2334.33,1047.98,423.15,874.56,13390.41,13295.64,12577.87,833.38,843.42,13686.01,930.81,5918.77,23263.55,13069.58,4162.96,814.63,790.05,572.60,13108.45,605.90,536.81,879.53,599.05,13545.83,190.88,175.78,468.16,664.31,609.90,565.63,608.66,13426.10,713.86,77.84
2007-01-06,RMA,ft,4,17227.00,2488.00,8341.30,2059.74,10343.96,0.00,0.00,566.83,4.24,2.36,18257.00,1257.74,1257.74,808.48,12285.56,565.17,873.08,1602.49,1602.49,1039.29,335.00,855.07,12704.23,13182.59,11618.95,821.44,829.76,13595.65,857.89,4509.23,20922.68,12489.22,3949.80,809.19,786.53,576.31,11162.80,572.37,538.68,877.98,535.54,13439.19,192.26,177.89,439.19,669.61,594.61,569.03,617.34,13325.33,723.73,74.68
2007-01-07,RMA,ft,4,17211.00,2478.00,8346.45,2145.47,9929.08,0.00,0.00,559.50,3.48,2.42,17943.00,1157.67,1157.67,800.30,12111.39,569.75,853.82,1367.12,1367.12,1011.63,304.89,842.20,11949.85,12847.72,10675.20,805.69,814.07,13381.16,822.15,4177.48,20500.46,11820.05,3938.02,801.74,769.48,586.69,10816.69,546.35,536.94,875.17,513.69,13266.56,196.00,179.66,392.08,674.65,541.35,570.17,623.68,13091.88,721.79,73.49
2007-01-08,RMA,ft,4,17930.00,2470.00,8254.94,2244.71,10541.35,0.00,0.00,553.97,2.57,2.61,18571.00,1109.68,1109.68,784.59,11931.33,567.84,833.68,1309.17,1309.17,980.76,284.99,825.62,11447.36,12378.07,10181.35,786.88,796.25,13071.67,793.87,4156.17,20743.02,11378.67,4056.60,786.77,758.68,591.61,10888.49,525.12,535.97,872.17,511.03,13028.90,194.85,177.02,353.91,672.90,501.47,562.93,617.43,12816.43,720.60,73.29
2007-01-09,RMA,ft,4,17130.00,2474.00,8753.55,2272.11,9176.34,0.00,0.00,551.29,1.85,3.01,17728.00,1127.26,1127.26,763.50,11753.19,561.15,812.99,1397.95,1397.95,948.97,276.38,808.49,11232.22,11924.69,10090.67,766.50,777.15,12733.69,775.97,4464.71,21671.02,11183.91,4213.81,766.09,745.31,590.31,11511.31,511.36,535.50,865.41,522.13,12755.73,192.01,171.15,319.25,667.55,471.51,557.23,604.71,12526.28,714.11,73.61
2007-01-10,RMA,ft,4,16132.00,2481.00,8873.40,2362.44,7950.16,0.00,0.00,554.93,1.43,3.23,16705.00,1186.79,1186.79,742.24,11581.12,556.50,791.59,1557.91,1557.91,921.98,273.90,793.19,11295.98,11599.71,10409.99,746.28,757.75,12439.67,762.26,4783.39,22485.94,11245.87,4587.47,744.78,728.99,583.90,12015.30,508.10,536.10,856.54,528.91,12525.17,187.26,168.53,300.62,657.13,465.75,554.38,589.50,12309.36,701.05,74.41
