datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2012-03-17,RMA,ft,2,17642.90,1721.00,2447.00,-534.56,19606.46,0.00,0.00,829.50,3.32,3.04,19797.90,884.66,884.66,374.35,6955.47,834.45,337.93,1507.81,1507.81,415.03,299.19,339.14,10026.24,8583.90,9713.20,352.24,349.63,8605.72,373.30,4330.48,9346.04,2766.65,377.51,426.42,903.78,10989.83,317.77,782.41,415.33,270.71,6515.19,212.83,165.62,271.55,617.52,295.42,789.27,8071.59,73.79
2012-03-18,RMA,ft,2,26897.20,1802.00,3131.00,-842.91,31728.11,0.00,0.00,818.46,3.71,3.07,32214.20,845.35,845.35,371.96,6959.25,792.13,335.95,1371.76,1371.76,414.08,274.61,339.39,10004.91,8569.42,9626.53,350.92,348.64,8627.62,372.13,4023.14,9303.23,2487.86,375.09,425.49,892.07,10562.74,316.30,786.26,416.25,268.19,6311.48,206.58,139.35,266.90,589.54,291.90,803.23,8100.26,73.34
2012-03-19,RMA,ft,2,41361.10,2033.00,4041.00,-59.96,42605.07,0.00,0.00,752.63,4.00,3.10,44553.10,711.95,711.95,368.79,6832.20,798.69,337.59,1013.45,1013.45,415.39,241.11,339.24,9666.54,8637.01,9124.30,349.75,347.87,8656.41,360.52,3107.30,8987.90,1948.63,371.59,423.11,862.28,9044.53,314.23,791.10,415.26,248.49,6399.34,177.50,109.73,249.61,584.20,279.92,822.29,8069.51,72.53
2012-03-20,RMA,ft,2,50025.80,1990.00,4404.00,817.60,48783.20,0.00,0.00,763.83,4.12,3.21,52014.80,529.92,529.92,367.05,6589.36,808.21,337.41,545.27,545.27,416.88,193.85,337.54,8696.19,8564.52,7882.95,348.93,346.90,8593.40,338.57,1898.35,8163.87,1328.00,369.70,421.89,843.15,6978.81,306.81,794.37,412.26,217.82,6592.18,138.27,102.55,210.99,586.37,248.02,790.38,7919.00,68.88
2012-03-21,RMA,ft,2,47191.10,2057.00,5114.00,928.14,44539.96,0.00,0.00,823.29,4.06,3.44,48525.10,423.23,423.23,362.86,6314.47,790.48,332.96,352.76,352.76,411.01,153.34,335.47,7513.16,8142.62,6469.28,346.19,344.12,8378.67,320.07,1240.21,7180.91,827.39,365.14,416.78,843.38,5597.66,290.32,791.77,408.91,201.27,6740.39,122.01,110.41,177.86,570.40,218.07,774.66,7642.78,66.45
2012-03-22,RMA,ft,2,40816.60,2106.00,5121.00,1895.32,37145.61,0.00,0.00,891.70,3.79,3.47,42055.93,354.33,354.33,359.20,5939.57,779.75,325.95,258.05,258.05,402.68,136.63,333.00,6385.98,7533.97,5235.16,342.61,340.54,8020.55,299.94,838.74,6260.18,524.64,361.22,411.61,828.30,4410.84,277.13,788.66,404.23,193.21,6908.92,122.82,119.21,168.64,565.70,208.78,810.01,7286.48,64.72
2012-03-23,RMA,ft,2,34140.70,2017.50,4578.00,1818.18,30926.69,0.00,0.00,873.32,3.43,3.18,35305.37,312.74,312.74,357.68,5474.52,808.32,320.12,209.89,209.89,397.35,135.99,329.94,5446.33,6849.36,4235.22,339.60,337.35,7604.72,282.14,558.76,5501.16,369.99,359.80,409.84,811.13,3218.06,274.20,787.13,399.77,186.28,6919.11,128.48,124.57,169.92,575.20,208.94,862.83,6953.97,63.29
2012-03-24,RMA,ft,2,27502.20,1929.00,3867.00,1912.70,24740.50,0.00,0.00,851.74,3.02,3.01,28591.20,285.39,285.39,358.08,5021.15,858.02,315.30,185.39,185.39,395.39,139.66,325.13,4663.48,6171.62,3461.57,337.53,334.72,7184.02,268.16,389.56,4819.34,294.55,360.48,412.57,818.86,2423.01,277.37,784.88,397.18,182.26,6665.24,134.13,129.50,170.02,588.88,204.93,878.97,6639.38,60.96
2012-03-25,RMA,ft,2,23526.80,1813.00,3673.00,1176.60,21528.21,0.00,0.00,874.25,2.49,2.98,24564.80,264.29,264.29,358.07,4659.63,871.98,307.59,184.24,184.24,393.98,141.78,320.89,4052.44,5441.54,2905.25,335.27,331.94,6720.46,258.93,367.28,4259.26,285.56,360.79,416.44,848.09,2267.13,277.74,780.14,397.66,185.99,6093.55,139.88,135.92,167.68,599.27,200.09,866.29,6286.92,60.33
2012-03-26,RMA,ft,2,20249.90,1784.00,2938.00,695.84,19586.06,0.00,0.00,865.79,2.03,3.10,21435.90,251.95,251.95,358.62,4378.04,863.72,302.01,186.99,186.99,394.33,144.67,316.88,3647.43,4764.06,2616.90,333.14,329.33,6213.84,252.93,412.89,3871.87,322.06,361.64,421.58,875.11,2449.20,275.18,775.49,401.27,190.19,5465.68,146.13,141.79,167.76,616.40,199.55,869.14,5892.85,60.18
2012-03-27,RMA,ft,2,20048.60,1765.00,2940.00,1158.96,18937.64,0.00,0.00,856.46,1.98,3.12,21271.60,246.00,246.00,358.64,4125.25,865.98,299.61,191.69,191.69,397.40,148.83,312.74,3453.31,4204.01,2567.41,330.92,326.77,5733.16,249.26,492.21,3683.17,374.29,362.10,424.64,885.75,2741.24,271.34,772.85,405.42,193.05,4883.88,152.50,146.63,172.40,605.52,202.53,873.50,5533.09,60.85
2012-03-28,RMA,ft,2,19925.40,1714.00,3653.00,-631.34,19948.74,0.00,0.00,878.29,2.27,3.12,21256.40,243.75,243.75,358.86,3892.16,867.59,296.65,200.66,200.66,400.28,154.58,308.73,3405.35,3763.21,2651.69,328.40,323.97,5295.28,247.80,589.77,3614.85,426.93,362.85,424.92,887.50,3055.02,268.61,772.13,411.26,196.96,4305.00,160.00,153.44,179.15,582.08,207.23,869.25,5235.51,61.24
2012-03-29,RMA,ft,2,19569.00,1677.00,3728.00,-1024.71,21730.71,0.00,0.00,873.21,2.91,3.20,22757.00,243.45,243.45,356.64,3716.78,865.48,290.47,218.90,218.90,398.85,161.50,304.61,3438.83,3518.77,2785.56,324.59,320.18,4887.53,246.96,721.67,3574.90,485.87,360.73,422.98,891.83,3513.94,266.03,772.25,414.89,203.05,4000.74,168.00,159.75,184.51,574.33,210.12,875.09,4934.11,61.89
2012-03-30,RMA,ft,2,22403.70,1655.00,4424.00,-611.02,22201.72,0.00,0.00,887.88,3.88,3.32,24359.70,246.75,246.75,349.11,3593.19,868.86,285.77,254.47,254.47,389.45,169.34,300.17,3569.40,3459.67,2992.69,319.06,315.06,4544.83,245.95,924.71,3593.30,517.42,353.10,415.95,895.25,4187.63,261.85,770.89,413.24,209.42,3979.49,175.41,157.71,189.37,583.27,211.29,882.23,4648.60,62.66
2012-03-31,RMA,ft,2,27462.60,1555.00,6343.00,-318.33,24455.93,0.00,0.00,875.42,4.86,3.16,28925.60,251.39,251.39,339.38,3491.07,872.86,282.85,285.50,285.50,375.89,177.41,297.01,3750.79,3490.59,3240.22,313.20,309.79,4314.01,244.99,1074.33,3677.31,511.28,343.00,405.68,895.38,4596.72,257.66,767.71,409.96,212.19,3960.64,177.55,150.33,194.92,578.80,213.70,885.61,4459.91,64.16
2012-04-01,RMA,ft,2,36903.90,1520.00,6180.00,-1111.83,35048.73,0.00,0.00,876.29,5.69,2.85,38596.90,250.18,250.18,333.27,3382.45,876.60,277.84,275.81,275.81,364.84,181.80,294.62,3799.71,3557.84,3306.75,308.09,305.07,4183.80,244.31,976.81,3684.40,458.60,336.34,400.00,895.80,4261.32,256.30,764.36,410.32,208.59,3905.58,170.65,134.65,196.31,573.00,214.33,887.26,4355.04,64.39
2012-04-02,RMA,ft,2,37467.10,1577.00,2028.00,975.45,38675.65,0.00,0.00,860.79,6.10,2.75,40102.10,242.79,242.79,333.80,3241.13,877.84,277.38,239.49,239.49,359.48,176.56,291.12,3572.15,3601.65,3015.11,305.37,302.17,4089.36,242.82,729.25,3473.70,355.15,336.61,403.86,898.13,3511.55,259.79,770.45,414.89,197.57,3918.35,154.29,126.44,189.66,579.19,209.72,881.71,4221.75,63.08
2012-04-03,RMA,ft,2,35359.50,1596.00,1942.00,1504.13,35404.37,0.00,0.00,842.67,5.96,2.81,37254.50,234.96,234.96,333.99,3076.15,872.20,275.25,212.98,212.98,351.08,162.84,287.52,3188.65,3477.18,2602.97,302.91,299.41,3942.97,239.68,593.20,3139.81,288.82,336.94,406.16,899.78,3123.94,261.88,784.81,410.89,190.71,3868.42,143.24,131.34,178.50,559.54,201.20,881.03,4015.47,61.75
2012-04-04,RMA,ft,2,35798.40,1598.00,1566.00,1133.15,36232.25,0.00,0.00,780.38,5.54,2.87,37333.40,228.20,228.20,331.22,2901.51,857.65,270.15,199.44,199.44,338.44,152.95,285.79,2879.72,3228.52,2317.16,299.44,295.92,3730.69,235.20,535.44,2872.74,254.87,334.21,405.97,900.17,2937.37,262.68,799.76,408.71,189.12,3740.24,141.97,132.76,172.13,540.17,196.07,876.94,3792.39,61.54
2012-04-05,RMA,ft,2,36099.80,1713.00,1102.00,871.94,37254.86,0.00,0.00,663.42,4.68,2.76,37515.80,223.18,223.18,330.12,2701.46,820.01,267.97,183.69,183.69,330.87,150.53,283.51,2626.39,2995.56,2063.69,297.27,293.53,3525.62,231.04,425.99,2656.79,225.04,333.07,406.61,899.51,2474.91,269.16,815.76,409.54,185.98,3599.69,141.30,128.85,170.83,546.22,194.38,860.27,3619.64,61.01
2012-04-06,RMA,ft,2,32797.60,1809.00,1921.00,830.62,33142.98,0.00,0.00,589.63,3.68,2.76,34085.60,219.80,219.80,330.85,2491.77,731.71,267.89,170.27,170.27,329.37,148.43,280.54,2357.35,2809.44,1785.34,297.17,293.09,3350.20,227.14,316.36,2420.31,199.40,333.90,405.52,897.76,1958.13,278.20,825.40,409.12,182.33,3480.99,138.32,130.87,167.12,569.20,190.80,808.45,3468.46,59.48
2012-04-07,RMA,ft,2,29437.10,2006.00,1925.00,1094.28,29582.82,0.00,0.00,521.42,2.82,2.83,30596.10,216.10,216.10,330.46,2309.02,626.72,266.70,165.41,165.41,327.72,144.21,278.00,2122.54,2624.69,1552.38,297.12,292.70,3184.47,223.59,274.20,2201.70,187.06,333.60,403.66,891.44,1733.88,285.22,815.46,407.45,182.59,3344.12,138.99,136.73,162.06,584.01,186.37,715.64,3309.02,58.52
2012-04-08,RMA,ft,2,26877.40,2230.00,1923.00,1319.75,26918.65,0.00,0.00,440.00,2.12,3.03,27931.40,211.34,211.34,326.63,2172.19,542.97,262.49,163.96,163.96,322.99,142.89,276.23,1967.93,2434.72,1420.66,296.08,291.61,3012.96,220.71,286.24,2047.31,187.22,329.66,398.52,879.53,1821.85,286.82,771.15,405.67,185.65,3188.33,142.47,141.74,160.17,565.82,184.61,621.48,3132.86,58.49
2012-04-09,RMA,ft,2,24402.40,2458.00,2936.00,1420.60,23478.80,0.00,0.00,406.54,1.60,2.97,25377.40,209.45,209.45,321.67,2050.32,464.65,258.97,162.62,162.62,320.36,144.63,274.93,1907.43,2273.96,1386.84,295.41,291.03,2868.89,218.66,293.59,1989.65,197.22,324.39,390.53,861.97,1823.92,290.15,692.29,403.25,186.83,3044.43,146.15,147.39,163.06,537.27,187.37,542.73,3014.28,58.94
2012-04-10,RMA,ft,2,22140.80,2630.00,3029.00,1326.24,21329.56,0.00,0.00,384.54,1.33,3.09,23054.80,208.07,208.07,317.40,1964.16,414.00,258.61,163.84,163.84,318.23,147.45,273.33,1914.27,2147.08,1427.48,294.79,290.45,2736.48,217.22,322.71,1977.68,219.17,319.81,383.06,839.85,1975.82,293.75,601.10,401.56,189.37,2883.89,150.13,147.60,165.34,513.54,189.28,477.19,2902.12,58.90
2012-04-11,RMA,ft,2,20918.70,2684.00,3030.00,547.23,20919.47,0.00,0.00,394.58,1.52,3.21,21812.70,206.22,206.22,315.19,1901.56,392.31,258.04,167.98,167.98,314.74,150.45,271.65,2016.96,2043.76,1560.84,294.18,289.73,2618.64,215.94,389.44,2033.10,255.36,317.42,376.85,816.08,2322.58,295.15,519.58,403.01,191.84,2669.86,152.55,150.00,168.75,485.06,190.82,436.40,2800.05,59.71
2012-04-12,RMA,ft,2,19950.70,2599.00,2571.00,607.99,20382.71,0.00,0.00,386.75,1.81,3.07,20962.70,205.66,205.66,317.75,1847.90,391.02,260.09,171.61,171.61,313.58,153.92,270.89,2159.89,1992.39,1702.24,294.78,290.21,2529.17,215.44,419.11,2116.56,288.86,320.35,375.84,792.24,2500.70,297.95,464.77,406.63,192.95,2453.76,154.37,155.51,172.87,466.17,192.72,414.05,2728.22,60.46
2012-04-13,RMA,ft,2,19400.70,2607.00,2116.00,-359.01,21913.71,0.00,0.00,379.63,2.35,3.02,21063.70,205.66,205.66,322.49,1802.19,388.08,256.27,177.53,177.53,314.22,157.65,270.61,2273.54,1976.85,1822.52,295.67,290.64,2466.94,216.63,444.97,2181.02,312.64,325.88,380.33,768.78,2659.03,304.68,436.43,416.54,197.96,2225.64,159.81,156.01,176.09,454.73,194.02,418.86,2668.35,60.48
2012-04-14,RMA,ft,2,20183.90,2803.00,1933.00,-980.14,26710.04,0.00,0.00,404.54,2.83,2.95,24859.90,206.00,206.00,326.19,1763.01,386.88,251.12,184.63,184.63,315.24,162.66,270.75,2326.07,1996.36,1911.01,296.68,291.58,2411.74,219.22,475.17,2199.17,323.28,329.99,386.14,748.52,2752.41,316.23,424.06,427.53,203.26,2074.77,166.04,151.65,181.19,445.73,197.83,429.74,2588.63,61.17
2012-04-15,RMA,ft,2,26224.00,3019.00,3031.00,389.26,28704.74,0.00,0.00,401.13,3.37,3.04,29106.00,207.45,207.45,328.79,1733.37,399.49,255.52,191.31,191.31,320.81,168.86,270.16,2343.13,2036.93,1945.10,299.09,293.81,2364.55,222.29,508.02,2186.07,318.35,332.70,391.94,731.67,2925.75,323.69,416.98,435.30,208.69,2034.21,168.28,138.99,185.21,440.81,199.99,437.05,2496.93,60.94
2012-04-16,RMA,ft,2,37345.00,3085.00,3586.00,555.86,38128.14,0.00,0.00,418.13,3.94,3.02,39185.00,208.71,208.71,329.39,1712.53,406.76,257.66,196.69,196.69,320.64,172.27,270.02,2370.05,2085.18,1996.16,300.91,295.49,2326.83,224.60,526.59,2188.19,311.21,332.89,395.38,717.37,3022.44,320.91,418.43,439.34,208.89,2054.53,159.68,124.88,185.02,437.45,200.10,446.25,2417.30,61.73
2012-04-17,RMA,ft,2,40874.90,3373.00,3801.00,459.10,41461.80,0.00,0.00,463.04,4.34,3.00,42348.90,210.09,210.09,330.00,1676.82,424.67,258.79,192.45,192.45,318.10,165.70,271.72,2305.35,2121.37,1916.62,302.17,296.87,2298.68,226.45,460.67,2125.69,284.54,332.96,396.97,704.26,2729.69,319.22,423.28,448.84,201.33,2082.08,144.70,128.60,177.21,441.10,196.78,452.48,2353.11,61.25
2012-04-18,RMA,ft,2,38024.80,3325.00,2967.00,1376.58,38289.22,0.00,0.00,344.96,4.51,3.03,39307.80,209.48,209.48,330.02,1638.22,430.42,260.17,181.79,181.79,311.52,153.42,274.40,2151.73,2125.30,1756.60,302.61,297.64,2265.42,226.41,403.65,1997.39,253.94,332.51,396.42,688.57,2470.44,316.20,430.26,448.02,197.13,2132.74,139.89,133.13,169.17,444.80,192.33,456.42,2276.36,60.44
2012-04-19,RMA,ft,2,33165.00,3091.00,3162.00,2021.02,32338.48,0.00,0.00,373.83,4.40,3.14,34430.50,206.72,206.72,328.55,1591.13,377.79,260.50,172.71,172.71,305.13,148.10,276.45,1992.28,2060.81,1613.63,302.79,298.04,2208.39,225.20,373.94,1868.97,228.03,330.87,394.21,674.67,2359.57,311.78,441.52,440.61,195.73,2148.80,140.27,136.05,166.87,444.10,190.98,420.96,2191.58,59.95
2012-04-20,RMA,ft,2,28360.20,2792.00,3016.00,2166.05,27292.14,0.00,0.00,451.38,4.08,3.24,29682.20,204.32,204.32,327.96,1528.09,379.85,263.39,168.89,168.89,302.66,147.21,276.13,1880.93,1958.92,1525.36,303.73,299.02,2134.68,224.03,369.52,1777.85,203.37,330.23,393.35,666.68,2360.84,307.65,427.12,429.41,195.66,2115.15,142.22,139.85,166.51,443.50,190.95,379.43,2109.25,59.91
2012-04-21,RMA,ft,2,24953.50,2682.00,3040.00,2476.17,23518.33,0.00,0.00,461.58,3.56,3.24,26352.50,203.32,203.32,328.82,1462.93,431.25,264.89,168.41,168.41,302.15,147.88,276.22,1828.11,1869.49,1509.70,305.29,300.47,2062.16,223.38,376.44,1733.05,190.54,331.13,393.72,658.05,2402.93,303.87,402.02,409.66,197.27,2059.43,145.29,143.49,167.30,442.92,191.79,410.29,2040.17,60.09
2012-04-22,RMA,ft,2,23403.60,2799.00,3266.00,2517.18,21893.42,0.00,0.00,427.83,3.07,3.15,24877.60,203.21,203.21,329.32,1408.84,453.52,263.37,170.42,170.42,300.15,149.65,276.85,1824.85,1815.06,1547.47,306.02,301.01,2002.07,223.29,390.08,1727.06,188.42,331.65,394.10,649.87,2473.01,300.84,407.39,393.47,199.50,2005.44,148.43,147.15,168.93,441.58,192.98,457.06,1987.35,60.29
2012-04-23,RMA,ft,2,22705.10,2798.00,2210.00,2341.83,22558.27,0.00,0.00,405.46,2.50,3.10,24312.10,203.14,203.14,329.11,1389.05,434.15,257.20,178.70,178.70,291.15,151.88,279.47,1901.07,1796.79,1701.50,303.96,299.05,1951.94,223.11,440.76,1784.18,203.55,331.36,394.65,640.27,2681.15,297.34,432.35,383.08,203.00,1964.30,151.20,147.34,170.42,438.87,193.86,460.38,1945.83,60.78
2012-04-24,RMA,ft,2,21720.60,2739.00,1454.00,1307.40,23285.21,0.00,0.00,399.08,2.19,3.25,23307.60,205.75,205.75,332.29,1375.40,411.48,259.65,181.56,181.56,289.04,154.36,279.39,2031.14,1822.21,1847.67,303.84,298.98,1927.50,223.71,444.50,1879.11,219.08,334.76,396.30,632.83,2624.70,301.68,443.84,376.51,201.98,1929.94,152.41,147.89,173.73,439.97,196.64,435.55,1931.06,61.12
2012-04-25,RMA,ft,2,21004.50,2504.00,1254.00,1471.54,22435.96,0.00,0.00,402.79,2.15,3.07,22657.50,208.67,208.67,337.91,1343.82,402.21,263.83,178.47,178.47,293.54,156.78,278.20,2083.71,1878.47,1868.43,305.78,300.58,1938.10,225.37,415.21,1915.22,220.32,340.64,400.04,628.88,2449.83,308.73,434.68,373.77,201.43,1906.87,153.05,141.55,178.48,442.90,201.40,417.38,1937.67,60.81
2012-04-26,RMA,ft,2,23964.60,2294.00,1527.00,371.65,26009.95,0.00,0.00,407.42,2.57,2.87,25614.60,210.40,210.40,341.03,1333.88,402.74,263.76,181.47,181.47,297.42,159.13,279.73,2105.23,1927.89,1886.71,306.26,300.84,1956.11,226.84,448.29,1927.33,230.37,343.85,403.05,626.56,2453.14,311.80,422.62,375.57,204.40,1890.53,152.01,137.08,180.50,443.23,203.22,413.58,1937.62,59.89
2012-04-27,RMA,ft,2,26128.30,2293.00,1530.00,788.70,28168.60,0.00,0.00,388.42,3.33,2.84,28194.30,211.12,211.12,340.23,1347.77,405.39,262.62,187.35,187.35,300.74,160.24,281.02,2163.35,1964.01,1941.93,305.67,300.42,1971.46,227.62,497.81,1968.07,242.76,343.29,404.55,626.95,2650.26,307.32,415.91,381.75,203.48,1875.98,148.28,130.77,179.32,444.88,202.14,417.89,1926.52,60.46
2012-04-28,RMA,ft,2,26521.00,2353.00,1523.00,1350.03,28465.97,0.00,0.00,381.88,4.11,2.91,28986.00,212.01,212.01,340.63,1364.93,397.48,264.34,194.82,194.82,305.00,159.00,279.54,2238.07,1997.76,1964.62,305.93,300.69,1988.01,228.27,561.95,2013.50,238.72,343.99,408.64,626.87,2975.28,301.31,414.46,390.20,202.00,1864.01,143.93,122.85,177.33,447.44,199.13,421.54,1913.44,60.49
2012-04-29,RMA,ft,2,30219.20,2325.00,1514.00,1335.86,31542.34,0.00,0.00,381.29,4.59,3.26,32067.20,212.24,212.24,339.23,1403.02,387.80,264.94,208.61,208.61,305.96,156.00,279.33,2398.30,2049.55,2125.17,305.47,300.38,2014.38,227.37,693.50,2127.63,233.30,342.59,411.51,626.78,3590.12,289.60,415.19,400.12,200.51,1859.09,137.71,110.52,172.84,448.35,194.75,416.14,1914.02,61.70
2012-04-30,RMA,ft,2,34621.40,2325.00,1519.00,1218.80,35829.60,0.00,0.00,361.96,5.27,3.58,36242.40,212.89,212.89,337.01,1441.72,383.22,264.48,221.95,221.95,304.10,150.10,279.08,2637.74,2160.90,2370.27,304.06,299.05,2070.82,225.48,806.12,2298.33,222.01,340.24,411.94,627.33,4130.78,276.79,412.83,404.02,195.55,1874.72,127.61,108.08,166.29,449.68,189.92,411.08,1952.31,62.95
2012-05-01,RMA,ft,2,33435.60,2399.00,1749.00,1270.09,34254.51,0.00,1.00,365.67,5.22,3.12,34874.60,212.73,212.73,338.38,1408.79,372.90,263.63,206.89,206.89,305.48,141.85,280.02,2651.69,2286.88,2373.35,303.42,298.44,2145.78,226.07,682.56,2292.19,207.01,341.56,413.11,629.66,3564.95,276.59,407.95,396.19,185.51,1909.23,120.90,107.98,161.60,453.32,188.87,404.23,1980.89,63.48
2012-05-02,RMA,ft,2,31086.00,2521.00,2199.00,1044.21,31965.34,0.00,1.00,435.17,4.99,3.64,32687.55,207.59,207.59,336.27,1345.11,374.75,263.50,189.38,189.38,304.12,133.13,279.67,2522.84,2327.47,2244.51,301.81,297.00,2208.56,224.54,614.29,2195.76,181.94,339.46,411.69,634.73,3458.34,273.78,400.38,376.62,183.35,1940.89,118.08,103.25,153.98,452.81,182.69,391.33,1978.69,61.63
2012-05-03,RMA,ft,2,29467.90,2725.00,2237.00,981.40,30450.43,0.00,1.00,342.29,4.75,3.12,30943.83,207.44,207.44,335.52,1066.41,398.65,263.78,179.39,179.39,304.94,128.76,278.74,2387.23,2286.93,2206.63,301.61,296.84,2215.67,222.78,545.08,2021.20,163.13,338.57,409.54,639.89,3015.98,274.82,391.70,369.84,177.22,1944.68,114.67,105.53,153.51,453.45,183.09,400.86,1915.74,62.88
2012-05-04,RMA,ft,2,28226.00,2973.00,2567.00,394.61,29640.62,0.00,1.00,265.67,3.90,2.71,29629.23,208.20,208.20,339.55,781.17,351.86,263.68,155.02,155.02,309.42,125.50,278.34,2067.20,2178.51,1885.25,302.74,297.44,2176.00,222.86,336.85,1711.75,151.19,342.92,412.76,643.99,2062.54,289.00,395.03,369.73,173.55,1884.20,115.13,106.14,153.65,460.04,184.01,402.50,1782.94,59.77
2012-05-05,RMA,ft,2,27154.60,3103.00,2937.00,511.32,28189.15,0.00,1.00,261.42,3.17,2.77,28534.47,206.38,206.38,335.53,628.32,283.84,260.23,150.63,150.63,310.28,123.40,278.77,1779.76,1991.45,1581.50,301.44,296.37,2090.34,221.31,301.82,1465.15,143.02,338.96,411.18,647.34,1889.66,293.97,384.82,370.26,178.56,1774.10,115.95,104.54,148.99,458.99,179.57,335.08,1637.23,58.81
2012-05-06,RMA,ft,2,26153.60,3163.00,2815.00,934.81,26919.64,0.00,1.00,260.88,2.43,2.86,27506.45,205.04,205.04,330.42,529.51,264.23,260.32,149.20,149.20,312.20,121.91,278.55,1608.47,1789.38,1449.05,300.48,295.68,1980.23,219.56,299.18,1319.76,142.71,333.67,408.11,650.46,1897.35,295.45,336.40,372.96,179.79,1650.08,115.00,105.56,146.38,456.68,177.90,289.40,1512.40,58.91
2012-05-07,RMA,ft,2,23989.90,3200.00,3372.00,1096.64,24018.62,0.00,1.00,245.17,1.93,2.81,25287.25,203.94,203.94,327.69,450.50,259.36,261.60,147.53,147.53,314.99,120.54,277.60,1507.16,1630.91,1391.02,300.80,295.94,1875.96,218.67,295.22,1219.63,143.61,330.78,403.72,654.40,1857.58,294.56,299.22,374.94,178.00,1543.38,114.97,107.59,145.71,454.94,178.79,281.29,1416.40,58.94
2012-05-08,RMA,ft,2,22397.10,3279.00,3044.00,1426.01,22387.98,0.00,1.00,240.67,1.54,2.87,23578.99,202.13,202.13,325.81,396.20,249.14,260.49,147.56,147.56,316.86,120.25,276.17,1459.38,1517.92,1390.67,301.41,296.45,1782.53,218.10,315.71,1162.45,143.17,328.67,399.58,658.71,1960.27,290.54,284.78,373.29,178.34,1455.96,116.02,108.75,145.45,448.46,179.88,273.93,1336.58,59.00
2012-05-09,RMA,ft,2,21279.50,3290.00,2307.00,1669.86,21607.07,0.00,1.00,240.71,1.31,3.08,22293.94,200.21,200.21,326.37,363.48,243.63,259.27,151.34,151.34,317.29,120.94,275.03,1509.53,1447.75,1499.94,301.77,296.61,1701.55,217.12,371.26,1175.98,143.15,329.09,398.92,661.12,2279.14,284.44,274.42,364.94,179.67,1394.79,116.98,108.72,145.49,436.72,180.72,265.91,1270.17,59.65
2012-05-10,RMA,ft,2,19294.00,3211.00,1755.00,1537.74,20047.36,0.00,1.00,245.25,1.38,3.15,20129.10,200.27,200.27,327.24,335.53,243.27,256.61,155.78,155.78,316.78,122.12,274.41,1634.51,1422.08,1678.51,300.57,295.28,1645.48,216.65,414.36,1229.59,145.98,329.98,397.73,662.14,2532.63,282.64,265.08,358.39,180.83,1350.68,117.23,108.92,147.65,428.13,180.45,263.29,1226.28,60.58
2012-05-11,RMA,ft,2,17158.90,3858.00,1750.00,1289.81,18785.08,0.00,1.00,208.75,1.67,3.04,17966.89,200.59,200.59,329.08,307.82,235.44,257.33,158.88,158.88,318.94,124.26,273.99,1729.78,1433.10,1805.48,300.17,294.82,1618.62,217.06,429.76,1271.88,149.98,331.90,400.12,665.97,2636.44,287.10,259.21,353.26,181.71,1301.40,117.64,109.06,152.63,423.69,181.78,259.79,1195.37,60.70
2012-05-12,RMA,ft,2,15566.10,4289.00,1676.00,1650.24,17291.61,0.00,1.00,173.08,2.00,2.92,16328.85,199.44,199.44,331.01,291.99,204.62,256.68,168.64,168.64,317.45,127.59,273.68,1815.47,1459.09,1897.70,300.37,294.98,1601.52,217.70,479.21,1327.88,153.17,333.99,404.01,671.47,2892.37,289.12,250.64,349.27,185.96,1256.30,119.03,111.65,155.86,418.32,181.82,237.41,1155.47,60.99
2012-05-13,RMA,ft,2,15266.90,4328.00,1439.00,1797.13,17104.57,0.00,1.00,163.79,2.52,3.15,16012.70,197.70,197.70,326.90,310.01,176.52,252.43,214.82,214.82,303.20,131.57,275.55,2088.21,1509.33,2131.82,297.08,291.96,1588.12,216.34,725.64,1549.90,162.64,329.57,399.06,674.63,3846.25,281.39,225.77,347.00,193.67,1234.11,121.47,117.44,154.22,415.09,175.38,204.55,1118.88,61.93
2012-05-14,RMA,ft,2,14342.90,4381.00,4361.00,1009.07,14056.18,0.00,1.00,173.33,3.11,3.18,15045.25,201.71,201.71,317.91,326.84,169.11,253.67,245.50,245.50,294.27,134.49,274.78,2380.80,1631.42,2495.56,293.95,289.74,1617.44,215.09,890.78,1755.35,192.96,319.97,383.29,674.99,4323.17,275.59,198.26,346.92,196.19,1223.99,123.06,122.19,154.24,411.89,177.11,185.60,1135.68,64.20
2012-05-15,RMA,ft,2,13005.30,4418.00,4485.00,1184.77,12461.33,0.00,1.00,182.25,3.50,3.14,13713.11,209.70,209.70,313.70,342.04,176.08,255.94,256.04,256.04,294.55,136.46,271.04,2578.09,1803.76,2757.29,293.02,289.12,1694.17,214.90,977.75,1897.47,200.78,315.61,375.59,673.46,4560.84,271.72,186.25,348.12,196.31,1211.20,125.94,121.72,156.72,397.89,181.61,185.72,1168.80,63.92
