datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2015-01-01,dsm2,base,84,27648.71,25468.23,2101.25,7794.28,2236.31,19719.36,0.00,0.00,1148.01,2.24,3.89,2.27,3.57,261.84,261.84,292.32,790.24,1176.69,283.33,224.94,224.94,325.46,208.84,272.68,2013.62,2413.64,1425.13,281.60,281.22,3115.06,256.32,330.36,5452.91,1187.92,276.64,292.61,349.95,1169.48,1218.69,235.30,759.00,550.83,225.14,3882.78,210.82,234.13,223.40,572.48,229.99,1176.57,377.86,2081.49,456.78,54.40
2015-01-02,dsm2,base,84,24929.58,23254.34,2063.73,7578.28,2235.31,17179.72,0.00,0.00,1132.01,2.05,4.01,2.31,3.59,248.00,248.00,280.44,824.11,1176.81,277.59,244.72,244.72,316.55,215.03,265.10,1814.84,2246.64,1811.92,273.43,273.25,3278.06,259.52,429.67,6763.19,1398.69,310.25,280.66,331.02,1174.20,1749.08,230.40,768.14,515.70,231.33,3469.30,221.91,242.61,227.64,524.66,232.60,1156.51,367.15,1930.82,490.48,58.20
2015-01-03,dsm2,base,84,22636.66,21340.15,2043.92,7972.28,2261.58,14446.72,0.00,0.00,1115.01,2.15,4.00,2.40,3.58,246.48,246.48,274.28,844.98,1163.61,273.62,258.11,258.11,309.39,222.32,262.45,1816.88,2100.10,2092.62,267.84,267.80,3337.46,257.66,489.57,7434.63,1606.57,327.37,274.56,324.33,1162.55,1912.75,231.15,790.34,487.23,234.94,3358.02,231.03,252.71,233.63,594.08,237.74,1138.63,355.66,1876.84,502.03,59.60
2015-01-04,dsm2,base,84,20995.88,20029.53,2028.62,7701.28,2311.90,13011.32,0.00,0.00,1070.02,2.12,3.95,2.34,3.57,247.21,247.21,269.49,880.19,1144.09,270.12,281.05,281.05,304.16,230.08,260.14,1844.93,2021.76,2473.35,264.07,264.11,3379.53,256.63,571.03,7941.14,1844.53,349.38,269.66,318.32,1146.67,2244.15,232.98,819.70,461.98,238.63,3221.87,238.16,259.00,239.22,578.68,242.93,1122.35,345.85,1819.87,453.60,59.80
2015-01-05,dsm2,base,84,20118.65,19326.58,2002.61,8138.28,2335.76,11647.21,0.00,0.00,1061.00,2.09,3.99,2.32,3.61,250.50,250.50,266.76,923.72,1126.78,268.40,298.08,298.08,300.38,237.80,259.26,1900.62,1995.99,2786.28,261.95,262.02,3396.26,256.00,634.67,8346.44,2079.69,372.04,266.85,309.02,1131.94,2463.62,235.58,856.41,439.39,241.90,3266.89,243.87,255.19,244.35,549.30,246.65,1086.14,337.32,1777.97,461.95,61.60
2015-01-06,dsm2,base,84,19613.55,18937.64,1984.52,6803.28,2380.78,12414.01,0.00,0.00,1074.99,2.08,4.06,2.32,3.65,255.08,255.08,263.36,993.42,1106.63,266.46,339.67,339.67,296.90,243.89,258.21,1972.48,2001.13,3114.63,260.54,260.64,3412.53,256.27,763.10,9032.41,2341.66,405.81,263.42,297.72,1105.88,2830.25,238.61,884.24,419.16,245.47,3254.85,245.06,251.37,248.26,544.71,249.94,1066.57,326.51,1736.58,519.27,63.20
2015-01-07,dsm2,base,84,19167.01,18593.52,1970.06,7192.28,2480.23,11464.55,0.00,0.00,1069.00,1.96,4.02,2.17,3.61,263.77,263.77,262.31,1083.26,1078.94,265.43,399.70,399.70,293.81,248.90,258.23,2075.70,2022.56,3545.91,259.81,259.93,3365.53,256.53,935.37,9952.77,2676.52,459.86,262.44,294.32,1080.53,3327.45,241.78,905.79,400.30,248.42,3180.51,244.17,250.37,250.63,456.55,251.70,1073.44,319.91,1712.91,519.94,63.20
2015-01-08,dsm2,base,84,18465.34,17938.18,1982.94,7879.28,2373.69,10195.31,0.00,0.00,1046.01,1.89,4.04,2.10,3.61,270.92,270.92,262.48,1152.81,1070.71,264.45,415.59,415.59,290.88,251.35,258.49,2173.20,2066.52,3851.35,259.82,259.91,3353.47,256.68,988.10,10285.98,2894.61,515.51,262.66,295.40,1075.19,3422.98,244.78,930.39,384.55,250.41,3254.98,242.82,256.79,251.16,573.84,252.11,1073.97,315.42,1702.37,494.31,63.20
2015-01-09,dsm2,base,84,18128.11,17638.75,1977.83,7321.28,2183.99,10600.66,0.00,0.00,1041.00,1.97,4.00,2.21,3.62,279.57,279.57,263.15,1241.11,1073.38,263.79,449.32,449.32,288.34,252.60,258.67,2288.91,2130.58,4156.63,260.08,260.14,3311.60,257.18,1065.22,10977.97,3130.29,559.44,263.23,291.96,1080.44,3740.98,247.67,957.08,371.42,252.09,3229.22,245.28,249.12,250.90,586.73,252.07,1056.83,310.09,1706.52,419.63,63.60
2015-01-10,dsm2,base,84,17903.91,17438.56,1985.47,7989.28,2356.16,9543.93,0.00,0.00,1015.01,2.08,3.89,2.36,3.57,289.02,289.02,262.74,1323.90,1060.56,263.70,480.16,480.16,286.62,253.76,259.06,2403.97,2206.73,4469.82,260.36,260.44,3270.87,257.96,1153.59,11289.77,3381.68,606.59,262.99,287.05,1072.93,4019.41,250.55,978.11,360.17,253.98,3207.55,245.72,236.86,251.74,598.53,252.98,1045.29,306.16,1720.27,448.06,65.80
