datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol
2013-10-24,SCHISM,slr_base,3,9402.25,7888.55,1981.84,2535.51,-424.04,9272.62,1.00,1.00,2.73,6.65,92.00,81.50,505.54,731.64,691.25,645.95,676.93,520.24,839.21,20527.67,12158.85,9897.01,3560.21,797.88,7016.20,2124.47,334.21,265.24,565.99,700.58,337.00,13509.61,1050.42,12276.56,9777.22,11708.42,1348.99,171.25,1725.10,7022.94,9896.66,417.57,520.24,645.95,12149.72,14971.52,14250.84,475.57,396.74,448.30
2013-10-25,SCHISM,slr_base,3,9167.97,7638.18,2211.23,2372.99,-483.12,9489.34,1.00,1.00,4.14,6.83,91.40,74.40,557.52,700.79,642.00,635.13,708.87,502.14,790.06,23785.86,13624.79,10189.81,4466.80,918.70,6656.48,2208.69,388.44,298.18,597.16,700.58,320.93,12642.19,1106.32,11752.67,9270.69,12294.96,1618.16,172.34,2149.91,6672.89,10188.10,398.23,502.14,635.13,13832.34,14825.28,16479.09,451.05,400.78,454.23
2013-10-26,SCHISM,slr_base,3,9251.33,7756.59,2786.87,2530.54,-517.90,10025.55,1.00,1.00,3.23,6.76,91.60,317.10,835.00,709.91,644.71,599.67,510.77,488.02,720.88,23663.81,14315.87,10303.83,4305.18,798.71,6100.58,2016.64,399.93,321.36,636.38,642.62,305.48,12220.50,1066.03,11221.43,9227.01,12601.11,1617.76,202.95,2203.26,6118.01,10301.09,385.03,488.02,599.67,14591.63,15624.10,18109.64,423.30,406.73,460.15
2013-10-27,SCHISM,slr_base,3,9053.06,7603.89,3341.48,2679.17,-467.89,10183.25,1.00,1.00,2.47,6.56,90.20,163.80,631.69,707.42,631.59,585.87,352.82,473.88,616.58,24269.40,15246.54,10590.60,4390.66,839.01,6036.04,1853.80,413.11,338.28,672.36,375.66,292.81,12356.21,1066.23,10851.37,9288.54,12830.25,1631.60,711.56,2204.43,6054.03,10590.60,386.74,473.88,585.87,15073.12,16753.56,18702.59,448.51,414.38,459.51
2013-10-28,SCHISM,slr_base,3,8105.86,6606.13,3606.37,2577.38,-364.05,9498.89,1.00,1.00,2.06,6.53,90.00,98.50,462.55,657.81,557.82,572.48,364.99,446.40,419.90,22452.55,14175.46,9862.72,3737.38,598.20,4991.58,1597.19,368.41,345.13,688.14,357.52,272.79,12492.29,962.98,10476.19,9722.70,12806.21,1414.67,588.17,1942.07,5010.75,9859.96,378.64,446.40,572.48,14574.86,16815.57,18491.89,458.24,414.38,454.86
2013-10-29,SCHISM,slr_base,3,8801.52,7123.18,3751.77,2115.95,-360.27,10797.60,1.00,1.00,1.89,6.80,90.00,106.70,466.97,532.43,435.81,565.57,333.79,426.90,402.69,22854.54,14323.02,10083.76,3601.80,638.04,5065.87,1554.61,357.95,344.70,583.57,358.38,249.06,12587.13,969.91,10382.24,9165.27,12921.82,1277.30,161.90,1726.09,5089.94,10080.84,383.33,426.90,565.57,14796.45,16916.13,18520.71,467.33,415.23,458.46
2013-10-30,SCHISM,slr_base,3,10082.25,8471.97,3782.44,2438.19,-398.94,11825.45,1.00,1.00,1.94,6.87,90.40,77.50,476.44,438.56,406.52,557.40,283.13,418.84,361.15,23049.46,14521.58,10249.93,3539.97,672.57,5017.69,1504.81,352.39,345.13,438.98,290.44,232.20,12607.34,946.06,10238.94,9821.87,12889.40,1218.66,132.52,1673.06,5041.97,10248.04,389.93,418.84,557.40,14808.21,17138.77,18805.25,470.50,417.57,465.01
2013-10-31,SCHISM,slr_base,3,10432.99,8840.95,3660.93,3971.81,-391.75,10513.86,1.00,1.00,2.21,6.92,89.60,87.20,478.95,401.42,401.21,530.75,307.63,418.84,318.14,23594.64,14882.43,10517.48,3678.15,708.87,5283.32,1538.75,363.07,348.33,382.90,296.03,213.58,12617.78,950.95,10162.32,9900.11,12989.16,1179.60,129.47,1648.98,5306.77,10515.08,383.97,418.84,530.75,15040.69,17474.21,19041.57,476.20,422.02,473.46
2013-11-01,SCHISM,slr_base,3,11083.18,9553.62,3436.53,4221.63,-737.33,11035.40,1.00,1.00,2.52,6.77,89.60,170.80,908.13,381.63,389.08,417.14,347.26,418.84,318.14,23012.17,14420.92,9999.46,3251.64,572.90,5025.91,1441.17,409.28,355.39,345.77,326.08,214.88,12618.45,924.83,10035.42,9886.67,12768.37,1074.34,129.47,1450.73,5050.36,9996.02,382.90,418.84,417.14,14741.91,16953.88,19109.99,477.47,436.65,482.11
2013-11-02,SCHISM,slr_base,3,11366.04,9921.78,3204.69,3728.02,-697.83,11540.54,1.00,1.00,2.85,6.53,89.00,431.40,1129.23,347.91,367.34,380.35,393.55,418.84,342.35,22965.38,14326.84,9866.86,3084.54,512.88,4990.48,1371.57,423.72,365.42,317.72,372.03,283.99,12519.75,929.52,10059.51,9291.48,12740.96,1005.53,129.47,1316.98,5012.58,9864.10,398.44,418.84,380.35,14861.07,17337.97,19209.52,482.54,438.14,490.76
2013-11-03,SCHISM,slr_base,3,11617.95,10127.71,3032.77,3986.78,-531.75,11195.69,1.00,1.00,2.98,6.41,89.00,437.80,969.55,369.05,390.14,360.51,470.50,418.84,388.44,22139.13,13688.10,9400.75,2569.22,440.89,4440.45,1183.63,385.03,358.16,317.72,437.50,325.86,12390.62,906.02,9978.63,8831.11,12630.57,912.56,129.47,1156.41,4461.27,9397.29,398.44,418.84,360.51,14704.77,16974.47,18983.93,476.20,448.94,505.51
2013-11-04,SCHISM,slr_base,3,12486.30,10975.90,2914.76,4519.39,-624.55,11506.22,1.00,1.00,3.09,6.37,88.60,116.50,741.05,386.31,398.87,357.52,535.58,418.84,440.04,21814.08,13394.33,9332.19,2447.97,400.57,4234.55,1104.30,360.72,346.84,329.50,508.25,290.01,12319.60,890.06,9845.66,8396.56,12576.69,852.76,129.47,1065.83,4255.08,9327.86,412.89,418.84,357.52,14627.31,16615.73,18727.49,454.86,467.12,522.55
2013-11-05,SCHISM,slr_base,3,13396.37,11656.01,2825.05,5040.17,-709.29,11890.54,1.00,1.00,3.18,6.37,88.20,93.00,802.29,418.84,425.42,358.59,606.14,418.84,506.35,21482.58,13108.64,8845.04,2458.17,334.00,4187.91,1094.59,302.48,342.56,351.33,564.94,229.82,12255.80,877.77,9659.53,8140.42,12512.68,806.12,129.47,1021.79,4208.83,8842.08,416.93,418.84,358.59,14540.67,16466.14,18549.36,444.28,478.32,523.60
2013-11-06,SCHISM,slr_base,3,13275.23,11640.18,2766.77,5087.56,-725.87,11680.31,1.00,1.00,3.08,6.42,88.60,68.30,794.17,458.24,456.13,370.33,661.56,418.84,565.78,21182.74,12875.62,8562.52,2294.05,276.02,4110.46,1062.38,282.91,341.06,375.66,628.67,175.38,12204.63,870.19,9422.04,7637.43,12343.05,772.74,129.47,965.63,4131.78,8558.86,430.51,418.84,370.33,14297.74,15893.50,18345.60,447.67,486.12,521.50
2013-11-07,SCHISM,slr_base,3,13128.55,11539.63,2714.44,5394.00,-740.37,11189.36,1.00,1.00,2.89,6.57,88.40,78.70,819.07,487.39,474.52,378.00,699.75,432.41,618.87,21852.08,13397.01,9014.75,2458.36,282.05,4421.46,1113.19,287.64,333.57,403.76,677.76,153.41,12096.14,873.27,9245.73,7383.01,12300.36,785.52,129.47,999.23,4443.76,9011.27,437.50,432.41,378.00,14381.20,16014.37,18218.34,458.67,491.60,522.34
2013-11-08,SCHISM,slr_base,3,13032.08,11476.82,2660.52,5337.53,-722.89,11077.95,1.00,1.00,2.63,6.48,87.60,76.60,799.49,521.08,497.08,378.00,714.46,439.20,667.79,21582.11,13356.50,9008.84,2336.94,241.50,4336.95,1092.97,279.90,330.36,442.59,700.58,145.80,11985.03,866.50,8897.06,7943.32,12071.29,784.70,129.47,980.50,4357.07,9005.54,439.83,439.20,378.00,14003.09,15843.31,18302.65,466.70,495.40,520.87
2013-11-09,SCHISM,slr_base,3,13100.60,11534.70,2606.22,5090.73,-722.27,11338.37,1.00,1.00,2.36,6.37,87.40,101.80,824.07,556.77,526.55,381.84,739.91,439.20,692.49,20817.05,12812.09,8460.01,1998.70,198.83,3990.92,1012.24,260.72,328.43,485.49,721.71,132.30,11866.87,852.76,8686.71,7641.66,11755.72,719.43,129.47,868.35,4010.43,8456.52,455.92,439.20,381.84,13637.82,15197.79,18156.21,464.59,496.24,517.29
2013-11-10,SCHISM,slr_base,3,13105.37,11518.25,2075.89,5178.51,-696.57,10699.31,1.00,1.00,2.10,6.38,87.20,65.70,762.27,562.64,528.65,393.97,791.50,439.20,713.22,20656.82,12763.16,8377.68,1887.69,187.54,3933.84,981.73,257.26,322.65,524.65,747.35,129.47,11666.18,852.76,8609.11,7286.94,11558.93,680.67,129.47,801.79,3952.44,8374.88,458.24,439.20,393.97,13491.54,15075.43,17815.96,466.49,497.51,516.66
2013-11-11,SCHISM,slr_base,3,12760.89,11161.15,1559.98,4829.71,-678.33,10169.49,1.00,1.00,1.88,6.35,86.80,63.00,741.33,561.17,513.93,412.47,819.49,439.20,745.29,20377.12,12535.25,8186.17,1765.25,181.68,3795.24,960.13,249.92,313.00,550.06,783.67,129.47,11426.08,844.35,8445.86,7486.03,11464.32,654.28,129.47,757.27,3813.89,8183.89,459.51,439.20,412.47,13194.66,14800.09,17570.14,469.02,498.77,515.40
2013-11-12,SCHISM,slr_base,3,12405.80,10810.61,1521.66,4544.77,-672.60,10055.28,1.00,1.00,1.74,6.37,87.00,71.00,743.60,559.91,506.14,418.84,819.49,443.22,782.02,20164.38,12279.43,7844.00,1630.02,168.20,3665.99,926.05,241.50,307.85,569.55,810.23,129.47,11270.45,835.11,8271.47,7306.23,11359.94,616.58,129.47,701.20,3683.76,7841.53,459.51,443.22,418.84,12948.53,14517.09,17308.94,467.12,497.72,515.19
2013-11-13,SCHISM,slr_base,3,11916.97,10335.82,1481.41,4594.70,-724.90,9528.58,1.00,1.00,1.83,6.50,88.00,112.90,837.80,559.49,495.61,418.84,819.49,459.51,795.00,20692.97,12522.79,8114.82,1775.08,178.42,3830.86,953.20,244.74,297.97,587.34,817.84,129.47,11183.96,836.96,8194.58,7381.42,11327.62,615.32,129.47,707.42,3849.31,8111.84,465.85,459.51,418.84,12957.26,14840.36,17166.20,465.01,497.08,517.29
2013-11-14,SCHISM,slr_base,3,11169.62,9677.10,1436.09,4903.86,-647.26,8349.11,1.00,1.00,2.02,6.62,88.60,198.10,845.36,555.09,503.40,418.84,819.49,461.42,807.15,21944.10,13561.94,9131.26,2195.31,215.09,4452.98,1086.89,262.66,287.86,594.86,819.49,129.47,11122.97,845.78,8115.52,7971.08,11392.93,660.31,129.47,820.52,4470.85,9129.00,479.79,461.42,418.84,13231.87,15660.19,17350.52,470.08,493.71,520.45
2013-11-15,SCHISM,slr_base,3,10489.41,9011.99,1392.08,4654.64,-641.15,7868.00,1.00,1.00,2.43,6.61,89.00,146.80,787.95,551.53,533.69,418.84,815.58,479.79,819.49,21916.13,13746.72,9462.70,2356.24,255.11,4597.83,1150.36,274.51,286.14,612.19,819.49,129.47,11086.16,849.27,8021.30,8798.04,11359.60,708.25,129.47,871.01,4614.92,9460.62,479.79,479.79,418.84,13171.87,15905.67,17566.55,469.87,490.76,525.28
2013-11-16,SCHISM,slr_base,3,9916.68,8439.44,1340.19,3832.94,-625.41,8049.34,1.00,1.00,3.00,6.67,89.20,78.90,704.31,566.20,523.81,411.41,799.74,479.79,819.49,22175.48,14016.42,9724.26,2672.67,291.52,4897.45,1229.11,274.30,283.34,620.75,816.40,129.47,11077.81,852.15,8180.73,8912.71,11386.64,731.64,129.47,975.62,4914.46,9721.84,477.68,479.79,411.41,13453.91,16275.38,17886.18,459.09,491.82,524.02
2013-11-17,SCHISM,slr_base,3,9432.54,7900.94,1293.59,3811.49,-623.83,7538.48,1.00,1.00,3.69,6.73,90.00,134.40,758.23,575.62,514.35,400.14,799.74,479.79,817.64,22021.15,14035.91,9917.68,2895.30,329.29,4941.51,1257.44,276.67,280.76,633.88,809.82,129.47,11013.69,847.22,8396.56,8901.41,11385.79,794.18,129.47,1096.81,4963.26,9913.37,474.09,479.79,400.14,13581.67,16353.65,18142.25,447.45,494.77,519.40
2013-11-18,SCHISM,slr_base,3,8875.08,7351.21,1260.50,4042.43,-601.68,6694.83,1.00,1.00,4.27,6.92,91.00,50.40,652.08,572.27,501.72,398.44,799.74,479.79,804.68,22745.38,14667.12,10511.31,3418.50,449.78,5388.32,1360.58,296.03,281.40,644.91,801.38,129.47,10957.56,855.84,8726.27,8759.72,11543.13,910.93,129.47,1317.78,5411.56,10508.40,471.35,479.79,398.44,14098.04,16576.42,18478.61,447.88,495.40,518.14
2013-11-19,SCHISM,slr_base,3,8220.07,6699.90,1231.45,4412.34,-77.43,5116.61,1.00,1.00,4.94,7.06,92.60,36.90,114.33,569.55,496.45,398.44,799.74,479.79,799.74,22996.36,15240.42,11138.48,4023.80,580.43,5826.57,1542.71,311.07,289.15,650.95,799.74,129.47,10960.81,868.96,8971.31,9305.86,11755.21,1127.95,129.47,1652.54,5853.80,11133.54,467.33,479.79,398.44,14222.72,16593.13,18836.93,456.13,496.45,516.45
2013-11-20,SCHISM,slr_base,3,7683.70,6049.75,1207.58,3699.01,1158.55,4033.72,1.00,1.00,5.07,7.55,94.20,711.30,-447.25,559.08,492.24,398.44,799.74,487.60,799.74,24419.50,16592.96,12383.04,5067.88,979.28,6882.53,1906.29,357.95,307.42,648.66,798.71,133.83,10982.65,913.79,9387.94,9497.80,12131.30,1476.99,129.47,2214.31,6911.53,12378.99,465.85,487.60,398.44,14981.61,17042.76,19339.93,479.79,495.61,518.98
2013-11-21,SCHISM,slr_base,3,7305.90,5642.99,1210.73,2529.08,1446.91,4540.64,1.00,1.00,4.92,7.43,92.00,422.70,-1024.21,566.62,493.08,398.44,799.74,500.03,801.38,23556.82,16146.33,13709.82,4990.12,1208.19,6570.81,1779.80,439.62,303.12,664.47,799.74,150.37,11049.68,906.43,9519.76,11337.32,12007.36,1783.53,137.09,2511.43,6580.09,13706.81,477.26,500.03,398.44,14873.99,17221.03,20005.51,443.22,498.77,523.18
2013-11-22,SCHISM,slr_base,3,7469.03,5822.18,1327.17,2350.77,1252.51,5192.92,1.00,1.00,4.45,6.87,90.80,111.10,-1141.41,665.50,569.34,409.07,794.59,500.03,802.21,21050.12,14113.20,11794.53,3667.30,696.23,4982.26,1433.60,339.78,295.17,701.20,799.74,150.37,11184.81,847.02,9834.46,11535.83,11586.60,1255.43,150.37,1662.21,5002.35,11791.31,479.79,500.03,409.07,15042.51,15457.55,20426.30,393.12,502.98,525.28
2013-11-23,SCHISM,slr_base,3,7229.09,5643.07,1395.33,2159.85,1339.91,5124.65,1.00,1.00,3.91,6.78,91.40,83.70,-1256.21,708.87,606.35,428.17,779.96,500.03,801.38,21506.95,14045.41,10270.36,3846.14,575.41,4983.18,1342.19,310.85,299.47,719.64,789.64,150.37,11249.18,861.17,10424.42,9456.99,11955.41,1175.97,150.37,1689.83,5007.83,10266.93,492.66,500.03,428.17,14882.27,15857.96,19460.75,396.53,507.83,526.76
2013-11-24,SCHISM,slr_base,3,6635.15,5084.79,1332.64,2420.84,999.11,4547.84,1.00,0.99,3.35,6.84,91.20,81.40,-917.71,693.53,600.92,446.61,728.12,500.03,799.74,22012.10,14594.78,10722.69,4184.02,706.38,5332.94,1420.05,333.79,308.70,726.88,775.42,150.37,11254.45,885.35,10525.70,8960.01,12240.60,1304.76,150.37,1939.53,5358.91,10719.95,492.24,500.03,446.61,14928.31,16124.15,19024.62,413.96,511.19,526.34
2013-11-25,SCHISM,slr_base,3,6449.20,4870.96,1281.93,2471.76,-173.79,5433.16,1.00,0.00,2.77,6.80,90.80,77.30,251.09,674.65,576.25,457.19,763.66,500.03,796.85,21710.86,14355.60,10455.79,4121.59,679.42,5271.68,1422.25,338.71,319.00,739.91,749.42,150.37,11413.16,884.33,10349.82,9633.98,12259.17,1305.56,150.37,1931.32,5296.95,10454.59,488.65,500.03,457.19,15176.47,16180.00,18973.76,436.65,512.03,522.97
2013-11-26,SCHISM,slr_base,3,6348.40,4771.76,1251.06,2608.05,-580.60,5572.01,1.00,0.00,2.33,6.69,90.40,76.50,657.10,660.52,568.50,451.90,798.50,500.03,774.19,21468.41,14131.85,10208.20,4062.42,673.19,5219.65,1439.18,344.06,322.22,746.11,761.60,150.37,11614.26,883.71,10358.91,10041.10,12405.97,1291.34,158.64,1893.76,5246.22,10205.62,479.79,500.03,451.90,15409.20,16770.09,19052.54,457.19,512.46,521.50
2013-11-27,SCHISM,slr_base,3,6337.86,4661.61,1232.92,2742.90,-617.33,5445.21,1.00,0.00,1.94,6.59,90.60,50.00,667.33,646.37,557.61,441.10,807.15,500.03,760.16,21167.42,13743.38,9807.05,3754.00,572.48,5045.62,1383.35,333.36,320.72,754.99,789.44,150.37,11789.79,871.22,10299.89,10506.00,12404.29,1211.01,162.55,1733.37,5073.35,9804.81,479.79,500.03,441.10,15457.22,16649.63,19024.62,467.55,510.56,518.77
2013-11-28,SCHISM,slr_base,3,6057.26,4485.78,1234.10,2511.62,-653.89,5433.63,1.00,0.00,1.76,6.57,90.80,53.50,707.39,617.83,538.52,439.41,833.05,500.03,770.89,21685.24,14096.05,10155.45,3886.75,626.58,5351.10,1481.56,344.27,321.36,756.44,806.32,150.37,11905.31,877.98,10389.79,10395.79,12675.85,1240.37,150.37,1777.05,5377.79,10153.73,479.79,500.03,439.41,15812.69,17303.24,18957.77,483.17,506.35,513.93
2013-11-29,SCHISM,slr_base,3,6178.34,4573.76,1253.95,2551.79,-640.97,5521.47,1.00,0.00,1.74,6.62,91.00,52.80,693.77,606.56,539.15,434.53,857.48,500.03,788.00,22185.96,14405.80,10362.17,4042.93,649.91,5633.85,1568.68,348.97,323.29,759.54,826.68,150.37,12109.16,885.35,10445.17,10302.63,12871.76,1289.73,150.37,1841.25,5659.53,10360.29,479.79,500.03,434.53,16050.87,17597.00,19035.11,493.71,500.03,517.50
2013-11-30,SCHISM,slr_base,3,6695.97,5077.30,1284.29,2532.51,-641.73,6089.48,1.00,0.00,1.86,6.53,90.80,52.60,694.33,612.61,539.78,417.78,858.92,502.98,805.09,22480.60,14615.86,10552.76,4134.56,659.06,5840.10,1640.88,356.24,324.79,760.16,846.61,150.37,12309.47,891.29,10481.33,10364.23,13010.65,1336.19,150.37,1899.63,5865.52,10550.71,479.79,502.98,417.78,16168.83,17798.73,19201.13,500.46,500.03,520.24
2013-12-01,SCHISM,slr_base,3,7356.63,5772.50,1318.61,2558.66,-647.52,6764.10,1.00,0.01,1.99,6.57,91.60,94.40,741.92,635.54,542.51,416.08,860.97,520.24,825.04,22453.66,14540.17,10389.44,3961.74,586.71,5701.46,1605.70,352.82,325.86,760.16,858.92,150.37,12361.27,892.52,10516.62,10486.81,12977.74,1298.95,150.37,1822.81,5728.38,10388.59,479.79,520.24,416.08,16239.93,17860.34,19349.12,503.40,500.03,524.23
2013-12-02,SCHISM,slr_base,3,7992.56,6373.16,1343.64,2563.32,-632.12,7404.99,1.00,1.00,2.15,6.74,92.60,304.60,936.72,621.79,532.43,408.43,878.59,520.24,839.21,23740.04,15688.53,11337.66,4490.38,727.50,6407.05,1784.51,386.95,332.72,760.16,860.76,150.37,12372.75,933.40,10528.44,10141.35,13302.24,1450.93,150.37,2043.15,6434.43,11335.45,479.79,520.24,408.43,16108.71,18243.47,19539.64,525.49,499.61,532.64
2013-12-03,SCHISM,slr_base,3,8546.41,6924.51,1359.02,2539.44,-563.29,7929.28,1.00,1.00,2.40,6.72,91.40,314.30,877.59,612.61,526.34,399.72,878.80,520.24,842.09,24008.35,16246.00,12247.52,4948.28,876.14,6646.67,1918.22,415.87,342.13,760.16,867.32,150.37,12536.77,957.28,10420.65,11205.76,13190.64,1749.71,150.37,2417.55,6674.14,12244.15,479.79,520.24,399.72,15794.09,18900.43,19696.99,552.37,500.03,543.56
2013-12-04,SCHISM,slr_base,3,9318.50,7675.83,1354.72,2415.78,-531.95,8789.39,1.00,1.00,2.54,6.53,90.40,238.80,770.75,664.47,565.99,398.44,893.95,520.24,859.94,22620.16,15136.13,11274.71,3987.95,592.35,5682.66,1673.66,369.47,337.64,761.19,880.03,150.37,12615.25,921.76,10492.98,11095.71,12659.02,1412.08,150.37,1928.39,5709.95,11270.96,479.79,520.24,398.44,15152.99,17352.48,19811.78,526.97,508.67,549.22
2013-12-05,SCHISM,slr_base,3,10390.73,8750.78,1336.09,2296.97,-536.23,9966.07,1.00,1.00,2.61,6.32,89.80,212.40,748.63,697.68,588.38,399.72,889.24,520.24,876.14,22030.05,14528.05,10502.92,3578.01,441.74,5265.68,1513.35,331.64,337.85,767.17,894.36,151.46,12459.42,914.00,10756.03,9917.16,12464.64,1250.61,150.37,1692.20,5291.68,10500.35,479.79,520.24,399.72,14955.46,16682.86,19534.97,512.03,511.40,554.46
2013-12-06,SCHISM,slr_base,3,11311.84,9641.65,1305.57,2289.95,20.32,10307.14,1.00,1.00,2.63,6.27,90.00,209.30,188.98,711.36,594.44,408.86,898.25,520.24,878.59,21600.89,14211.74,10001.87,3268.24,358.80,5024.44,1415.27,311.07,338.50,779.75,898.25,154.28,12275.89,923.19,10799.44,9179.32,12427.22,1145.31,150.37,1532.99,5050.18,9998.77,479.79,520.24,408.86,14912.41,16125.14,19219.84,512.46,512.67,555.93
2013-12-07,SCHISM,slr_base,3,11998.32,10289.17,1272.71,2285.00,72.05,10913.98,1.00,1.00,2.64,6.34,89.60,254.00,181.95,672.98,575.41,416.93,898.25,520.24,878.59,21574.47,14347.13,10228.98,3193.68,350.04,5211.28,1406.70,319.00,338.07,785.73,892.52,152.54,12126.91,956.87,10590.26,8909.76,12517.23,1141.08,161.25,1495.67,5233.30,10226.57,479.79,520.24,416.93,14862.22,16173.92,18971.01,537.05,517.29,563.69
2013-12-08,SCHISM,slr_base,3,12933.15,11238.54,1262.21,2295.12,105.38,11794.86,1.00,1.00,2.69,6.53,89.00,174.30,68.92,681.91,574.78,419.90,898.04,520.24,878.59,21132.96,13777.10,9881.50,2881.22,313.00,4800.97,1317.98,300.76,321.36,790.26,898.25,150.37,12084.48,935.24,10299.20,8903.67,12486.05,1037.43,164.51,1335.99,4823.87,9878.92,479.79,520.24,419.90,14748.54,15656.40,18873.29,522.34,526.34,568.92
2013-12-09,SCHISM,slr_base,3,13994.49,12362.36,1263.80,2443.41,51.68,12763.20,1.00,1.00,2.65,6.55,88.60,113.20,61.52,687.31,575.20,431.14,878.59,520.24,878.59,21092.10,13489.37,9492.44,2687.97,292.81,4634.58,1270.88,283.56,318.36,796.24,893.34,150.37,12089.55,929.73,10094.08,8655.51,12432.95,946.67,150.37,1202.16,4657.54,9489.33,479.79,520.24,431.14,14595.61,15358.02,18892.19,510.77,531.59,572.06
2013-12-10,SCHISM,slr_base,3,14706.20,13100.34,1248.55,2528.99,24.48,13401.28,1.00,1.00,2.55,6.58,88.40,85.40,60.92,683.16,570.81,436.02,878.59,520.24,890.06,21042.30,13360.18,9137.68,2508.17,259.42,4527.38,1219.26,274.94,317.93,803.65,881.46,150.37,12070.61,926.46,9868.24,8280.92,12332.93,871.22,152.33,1089.93,4549.09,9134.04,479.79,520.24,436.02,14466.27,15481.63,18613.61,501.30,533.90,576.04
2013-12-11,SCHISM,slr_base,3,15069.06,13496.22,1199.79,2528.50,-502.95,14243.31,1.00,1.00,2.46,6.64,87.80,70.80,573.75,670.49,554.25,428.60,901.93,520.24,882.90,21034.47,13253.49,8980.00,2425.25,258.56,4493.69,1208.19,272.57,313.64,810.23,879.62,153.41,12026.31,924.83,9638.29,8248.36,12312.01,823.19,170.60,1020.37,4514.13,8976.69,479.79,520.24,428.60,14321.02,15790.96,18362.94,497.51,536.42,576.04
2013-12-12,SCHISM,slr_base,3,15359.31,13777.10,1130.65,2661.87,-610.75,14438.84,1.00,1.00,2.41,6.64,87.60,62.90,673.65,665.09,550.06,423.08,917.88,520.24,878.59,20788.60,12911.24,8603.35,2189.89,231.33,4325.50,1152.38,262.44,308.27,816.81,893.13,170.60,11994.33,912.56,9362.49,8183.71,12204.46,753.34,159.94,897.43,4344.89,8599.17,486.33,520.24,423.08,14195.60,15896.46,18181.52,492.24,537.89,575.62
2013-12-13,SCHISM,slr_base,3,15588.79,14012.48,1059.39,2650.52,-625.88,14623.54,1.00,1.00,2.48,6.64,86.80,50.10,675.98,641.79,545.65,419.69,917.88,520.24,878.59,20863.72,12789.23,8621.50,2098.42,228.09,4283.19,1146.12,260.07,302.69,820.31,905.00,162.12,11929.52,906.84,9151.74,8037.27,12182.84,705.76,150.80,836.54,4301.11,8618.01,497.08,520.24,419.69,14069.90,16064.18,17972.28,485.70,536.63,572.27
2013-12-14,SCHISM,slr_base,3,15852.16,14261.33,999.37,2809.62,-602.26,14644.16,1.00,1.00,2.58,6.53,85.40,46.50,648.76,651.16,559.08,418.84,917.88,520.24,888.22,19934.69,11977.58,7884.79,1738.49,197.10,3866.64,1051.23,246.68,298.61,824.01,915.02,155.37,11855.18,887.81,8888.36,7841.53,11966.92,637.42,158.42,725.85,3883.77,7881.28,497.93,520.24,418.84,13696.79,15679.14,17683.74,471.35,536.21,562.64
2013-12-15,SCHISM,slr_base,3,16069.86,14471.07,953.19,3600.60,-615.64,14038.09,1.00,1.00,2.65,6.46,85.00,43.90,659.54,695.40,557.61,412.89,917.88,520.24,900.29,19013.80,11101.16,6947.97,1350.79,177.12,3421.88,928.50,238.04,291.09,827.09,917.88,164.73,11722.66,867.32,8676.43,6846.24,11623.94,563.90,168.42,602.38,3436.54,6944.42,498.35,520.24,412.89,13237.74,15020.01,17216.29,455.07,536.84,554.88
2013-12-16,SCHISM,slr_base,3,13030.52,11436.04,980.69,3786.50,-625.51,10850.22,1.00,1.00,3.01,6.50,85.20,30.30,655.81,674.02,552.37,417.78,917.88,520.24,916.04,18860.69,10847.44,6714.43,1251.21,174.29,3250.32,876.34,233.71,283.13,828.94,917.88,167.12,11527.00,856.45,8454.59,5993.23,11400.41,520.87,171.25,540.62,3264.28,6711.76,500.03,520.24,417.78,13015.35,14460.46,16728.20,450.21,537.26,550.27
2013-12-17,SCHISM,slr_base,3,9991.86,8356.61,1031.03,3118.10,-600.07,8504.87,1.00,1.00,3.48,6.43,86.40,30.90,630.97,648.24,535.16,418.84,917.88,520.24,917.88,18986.19,10945.11,6902.28,1333.99,176.03,3239.37,851.33,239.55,275.59,829.56,917.88,163.86,11325.41,841.47,8112.01,5577.75,11241.69,511.61,171.25,546.70,3252.96,6897.65,498.14,520.24,418.84,12693.35,14011.75,16410.39,445.13,533.27,537.05
2013-12-18,SCHISM,slr_base,3,9959.26,8328.05,1021.87,2068.00,-606.79,9519.92,1.00,1.00,3.76,6.50,88.00,191.20,797.99,602.17,518.35,418.84,917.88,520.24,917.88,19741.38,11658.21,7576.76,1703.63,195.14,3516.15,862.61,254.67,276.45,830.38,917.88,161.25,11111.90,830.79,7800.72,5618.11,11066.56,545.03,171.25,648.87,3530.03,7573.24,500.03,520.24,418.84,12634.11,14022.92,16349.05,442.37,524.44,531.59
