datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,cu_sbay,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2013-11-15,RMA,base,1,8337.00,1060.00,5207.00,863.84,1.00,1.00,718.00,3.08,3.18,8431.97,3914.14,3421.13,391.53,101.48,6523.91,6523.91,867.13,9196.32,579.78,1285.21,10212.87,10212.87,1676.65,3040.11,1165.75,18048.47,16486.35,19686.86,969.27,991.28,16012.53,2347.01,15596.09,30625.12,15709.99,8870.22,862.41,712.97,679.82,19785.21,448.74,423.21,726.50,579.72,12897.16,574.06,188.53,1844.85,609.38,1659.32,739.33,447.84,12625.09,635.43,89.79
2013-11-16,RMA,base,1,8444.00,1040.00,4110.00,1981.30,1.00,1.00,718.00,2.84,3.16,8498.46,3964.32,3447.16,406.73,110.43,6451.33,6451.33,887.82,9278.44,599.24,1320.46,10248.74,10248.74,1717.34,3021.99,1192.47,18081.95,16602.18,19844.37,999.15,1021.73,16127.29,2338.78,15602.75,30589.48,15750.28,9218.52,881.92,727.97,699.70,19819.58,459.03,423.53,742.97,569.26,12975.11,575.38,188.66,1868.80,627.34,1695.41,733.94,451.04,12658.23,648.10,89.89
2013-11-17,RMA,base,1,8397.00,1042.00,3559.00,2544.63,1.00,1.00,724.00,2.57,3.21,8479.38,3901.59,3417.75,393.26,90.58,6508.23,6508.23,910.77,9422.63,618.41,1351.09,10357.53,10357.53,1756.27,3034.03,1221.14,18161.84,16694.29,20022.99,1025.60,1048.57,16231.81,2366.77,15744.66,30734.57,15850.19,9336.11,903.94,740.45,714.35,19982.97,466.77,423.74,759.35,570.26,13052.98,583.16,190.14,1878.35,637.05,1715.27,724.24,457.94,12714.94,660.88,90.10
2013-11-18,RMA,base,1,8521.00,1044.00,4057.00,2216.01,1.00,1.00,718.00,2.27,3.19,8609.37,3863.47,3380.37,388.95,94.15,6500.36,6500.36,936.06,9557.85,630.93,1377.78,10380.56,10380.56,1788.33,2990.39,1247.84,18152.10,16771.84,20200.71,1050.84,1074.40,16320.31,2382.57,15762.73,30741.44,15832.79,9528.01,928.98,753.20,723.19,20032.13,472.20,423.94,776.22,567.79,13132.38,573.78,194.51,1880.37,643.64,1729.55,720.89,465.72,12747.00,669.81,90.26
2013-11-19,RMA,base,1,8283.00,1046.00,4027.00,2124.73,1.00,1.00,705.00,2.03,3.13,8391.05,3761.52,3285.32,382.48,93.72,6408.43,6408.43,960.39,9672.81,641.38,1404.16,10342.06,10342.06,1814.20,2908.14,1272.31,18115.99,16806.23,20325.15,1073.42,1097.72,16386.29,2379.16,15663.04,30637.50,15771.23,9641.81,953.43,768.04,726.82,19956.75,476.83,424.02,794.15,558.41,13148.62,554.99,193.62,1867.30,646.01,1730.98,722.42,471.49,12761.29,678.73,90.25
2013-11-20,RMA,base,1,8360.00,1048.00,4789.00,2338.18,1.00,1.00,716.00,1.88,3.20,8508.38,2641.01,2429.21,195.98,15.82,6474.85,6474.85,979.79,9778.07,650.36,1435.59,10392.36,10392.36,1839.10,2902.22,1303.23,18082.15,16499.89,20458.05,1090.86,1115.86,16428.64,2412.96,15730.65,30727.00,15709.00,9683.30,973.14,781.67,730.72,20049.13,482.70,423.90,814.46,561.18,12934.76,546.06,196.29,1872.28,659.12,1744.91,719.44,478.73,12782.50,689.23,90.13
2013-11-21,RMA,base,1,8525.00,1092.00,2631.00,6536.72,1.00,1.00,695.00,1.86,3.23,8790.03,539.95,714.32,-137.73,-36.64,6292.27,6292.27,998.63,9763.71,671.70,1424.29,10417.09,10417.09,1844.55,2878.56,1172.51,17969.71,15544.47,20523.90,1118.73,1141.11,16332.32,2369.73,15577.16,30598.32,15431.28,9694.94,991.37,795.77,739.73,19822.28,478.60,425.13,838.06,591.52,12029.62,532.02,202.40,1873.77,677.68,1765.80,716.49,490.33,12722.14,695.14,90.19
2013-11-22,RMA,base,1,9644.00,1307.00,2429.00,8906.41,1.00,1.00,658.00,2.05,3.22,9954.11,-370.72,-74.30,-254.53,-41.89,5604.88,5604.88,1037.49,9635.73,700.71,1357.41,9933.30,9933.30,1796.03,2683.53,899.43,17637.50,14648.90,20193.49,1070.52,1075.94,15609.50,2165.53,14854.51,29824.77,15094.47,9702.78,1031.17,818.71,748.14,19110.21,452.32,429.61,863.31,596.66,10249.16,504.01,206.77,1790.94,683.61,1702.76,717.47,506.70,12489.55,701.35,89.64
2013-11-23,RMA,base,1,8966.00,1247.00,2274.00,7909.57,1.00,1.00,652.00,2.46,3.27,9228.34,129.22,291.77,-203.36,40.81,5659.01,5659.01,1022.32,9700.11,711.35,1304.62,9598.04,9598.04,1776.32,2700.36,986.84,17602.07,14183.83,20122.14,1017.72,1019.97,14863.90,2119.69,14928.99,29896.66,15414.64,9164.86,1018.68,839.16,752.50,19271.12,446.30,434.86,887.02,560.53,9227.81,521.06,206.84,1759.70,701.38,1615.50,698.89,533.81,12426.95,717.29,88.40
2013-11-24,RMA,base,1,9097.00,1185.00,2048.00,8346.09,1.00,1.00,716.00,3.11,3.32,9306.60,-105.98,97.51,-227.04,23.55,6053.52,6053.52,994.12,9821.55,704.70,1289.94,9842.11,9842.11,1781.71,2937.14,1097.25,17965.14,14607.06,20219.77,1017.68,1026.54,14733.19,2189.16,15362.35,30478.54,15761.72,8701.16,991.65,861.31,755.46,19653.36,457.41,440.20,907.38,577.11,9313.92,575.12,212.03,1821.69,716.20,1607.22,676.59,573.09,12510.56,733.41,88.63
2013-11-25,RMA,base,1,8902.00,1137.00,2786.00,6801.58,1.00,1.00,726.00,3.72,3.27,9055.31,708.34,604.73,50.30,53.31,6078.38,6078.38,975.23,9817.09,692.78,1290.52,9799.26,9799.26,1770.73,2964.11,1138.96,18283.63,15734.15,20273.08,1028.39,1041.17,15007.94,2172.28,15338.40,30556.67,15999.69,8687.72,972.44,869.06,753.64,19627.83,466.52,447.10,922.65,571.23,10601.66,585.21,221.41,1832.58,728.01,1597.24,681.20,605.19,12617.14,747.80,88.63
2013-11-26,RMA,base,1,9020.00,1104.00,2164.00,5668.66,1.00,1.00,753.00,4.34,3.35,9153.66,2863.81,2425.01,346.27,92.53,6158.83,6158.83,967.96,9892.94,686.28,1296.75,9897.44,9897.44,1763.01,3053.67,1162.87,18623.85,16514.21,20339.84,1040.08,1054.54,15431.13,2179.86,15489.70,30823.24,16370.46,8569.17,964.21,866.74,741.98,19855.98,473.99,453.41,934.81,572.64,11792.46,616.60,225.32,1859.45,738.19,1598.50,711.78,618.33,12866.95,759.57,88.49
2013-11-27,RMA,base,1,8550.00,1074.00,3043.00,3832.81,1.00,1.00,776.00,4.72,3.43,8693.00,3377.48,2891.19,393.18,93.11,6378.92,6378.92,970.28,10002.15,689.57,1314.56,10278.51,10278.51,1765.60,3257.46,1190.90,18929.83,17039.53,20469.97,1052.86,1068.19,15868.56,2239.92,15889.37,31270.05,16652.22,8604.45,965.76,863.84,729.26,20322.71,481.10,458.11,946.31,588.41,12554.09,666.61,220.58,1955.17,745.71,1657.00,730.86,624.03,13169.48,766.99,88.96
2013-11-28,RMA,base,1,8272.00,1073.00,2449.00,4120.02,1.00,1.00,779.00,4.75,3.40,8514.87,3487.35,3018.85,384.65,83.85,6414.14,6414.14,972.12,10024.09,697.51,1332.68,10470.65,10470.65,1769.80,3346.10,1213.11,19095.48,17375.87,20613.43,1065.75,1081.63,16251.99,2250.07,16064.11,31447.62,16765.77,8895.08,966.53,858.18,720.76,20527.72,487.49,462.38,957.12,587.66,13016.40,686.32,220.13,2014.91,745.97,1704.85,750.00,626.02,13356.79,766.26,89.40
2013-11-29,RMA,base,1,8075.00,1076.00,2573.00,3590.92,1.00,1.00,773.00,4.54,3.41,8209.66,3634.15,3121.74,405.80,106.61,6469.65,6469.65,977.04,10073.44,708.53,1349.85,10648.42,10648.42,1778.05,3426.29,1234.02,19220.23,17595.03,20747.88,1080.42,1096.89,16580.42,2269.07,16241.54,31640.11,16866.04,9077.12,970.52,856.08,719.86,20710.98,493.63,465.88,965.86,588.02,13338.61,706.77,219.67,2058.87,749.94,1740.41,769.05,627.20,13493.57,768.90,89.68
2013-11-30,RMA,base,1,8385.00,1095.00,2531.00,4002.42,1.00,1.00,795.00,4.13,3.35,8553.84,3626.20,3115.42,404.43,106.35,6370.15,6370.15,982.66,10099.66,723.20,1362.81,10608.90,10608.90,1782.65,3378.10,1248.16,19220.15,17722.01,20841.60,1093.08,1110.07,16824.70,2249.71,16176.23,31562.56,16837.75,9283.76,975.32,856.03,725.87,20663.13,498.40,469.44,972.14,574.07,13551.44,696.09,217.69,2054.06,752.79,1745.84,777.45,628.65,13531.01,769.63,89.94
2013-12-01,RMA,base,1,8355.00,1108.00,2534.00,3983.09,1.00,1.00,812.00,3.56,3.33,8512.45,3606.89,3103.36,402.15,101.38,6228.60,6228.60,990.50,10134.30,737.69,1370.83,10456.78,10456.78,1784.86,3260.87,1254.75,19153.76,17760.83,20877.21,1104.47,1122.05,16992.43,2219.47,16022.89,31420.86,16783.28,9331.82,982.68,856.52,736.73,20541.74,500.85,472.85,976.56,555.67,13685.64,672.95,217.70,2007.95,755.70,1721.27,780.92,630.03,13528.89,772.99,89.85
2013-12-02,RMA,base,1,8278.00,1113.00,2583.00,3942.73,1.00,1.00,820.00,2.99,3.38,8443.27,3453.67,3030.54,336.91,86.22,6223.25,6223.25,1001.16,10201.25,749.33,1380.27,10469.72,10469.72,1792.34,3234.47,1263.22,19119.97,17774.36,20941.88,1115.60,1133.64,17112.00,2223.91,16033.05,31461.51,16759.81,9337.56,993.24,858.50,749.03,20592.16,503.06,475.69,980.40,551.47,13812.31,666.92,215.17,1996.25,766.15,1715.25,794.58,630.43,13555.01,783.22,89.81
2013-12-03,RMA,base,1,7995.00,1113.00,2544.00,3818.09,1.00,1.00,827.00,2.49,3.36,8184.00,3361.74,2934.91,333.18,93.65,6294.73,6294.73,1017.29,10226.49,761.82,1393.15,10661.34,10661.34,1810.67,3285.57,1272.52,19126.52,17809.47,21023.47,1132.06,1150.78,17220.95,2247.40,16124.06,31538.35,16700.28,9481.15,1009.52,865.05,757.35,20636.69,505.17,478.61,984.09,561.60,13997.83,669.44,212.83,2025.49,776.88,1742.75,811.12,630.38,13581.26,792.92,89.81
2013-12-04,RMA,base,1,8182.00,1088.00,2535.00,4218.47,1.00,1.00,832.00,2.06,3.34,8388.25,3090.37,2722.79,305.22,62.36,5970.26,5970.26,1031.31,10148.20,778.86,1400.19,10394.27,10394.27,1814.82,3104.03,1252.30,18936.36,17822.33,21045.18,1149.68,1169.18,17292.86,2165.67,15698.16,31140.48,16431.17,9731.70,1023.71,872.58,764.53,20173.84,502.69,483.82,987.38,536.39,14052.19,628.05,214.70,1974.16,781.95,1713.86,821.93,630.68,13524.53,796.03,89.78
2013-12-05,RMA,base,1,8480.00,1070.00,2299.00,4955.79,1.00,1.00,826.00,1.78,3.34,8722.43,2915.61,2537.64,304.28,73.69,5715.39,5715.39,1040.72,10120.81,797.56,1395.60,9932.47,9932.47,1808.89,2899.36,1227.81,18773.00,17749.10,21030.53,1154.46,1173.06,17306.57,2078.57,15276.05,30768.82,16246.80,9662.05,1032.96,881.81,774.36,19732.64,498.54,489.67,990.89,508.15,14006.75,586.30,216.62,1863.50,785.29,1633.05,829.02,633.01,13449.74,798.50,88.95
2013-12-06,RMA,base,1,8275.00,1034.00,2295.00,4844.91,1.00,1.00,822.00,1.72,3.36,8521.75,2795.37,2415.84,305.85,73.68,5770.92,5770.92,1048.17,10164.67,809.78,1388.75,9756.59,9756.59,1808.12,2831.49,1227.26,18780.39,17684.07,21032.02,1148.11,1165.47,17303.96,2071.91,15229.66,30759.46,16249.54,9385.21,1040.93,890.27,785.91,19633.33,496.60,494.08,994.61,504.63,13934.88,569.99,218.05,1801.86,791.48,1582.71,832.43,638.12,13427.57,806.32,88.72
2013-12-07,RMA,base,1,8093.00,1024.00,2285.00,5619.52,1.00,1.00,814.00,1.74,3.29,8342.01,1669.88,1461.49,191.57,16.82,5815.42,5815.42,1051.16,10143.34,817.66,1378.70,9597.83,9597.83,1812.02,2714.24,1230.56,18767.84,17636.47,20981.23,1137.97,1155.32,17294.18,2070.21,15162.55,30701.65,16211.48,9245.35,1044.65,895.10,795.57,19558.74,498.35,498.23,999.35,500.04,13795.61,545.24,219.20,1730.26,799.07,1534.07,830.44,643.48,13378.82,813.60,88.54
2013-12-08,RMA,base,1,8552.00,1046.00,2285.00,6250.90,1.00,1.00,801.00,1.91,3.22,8825.12,1572.51,1335.22,192.27,45.02,5555.83,5555.83,1051.73,10041.82,822.85,1356.57,9208.15,9208.15,1796.44,2488.31,1187.13,18578.60,17544.76,20786.34,1136.80,1154.41,17258.54,1993.30,14778.37,30364.81,16092.89,9105.20,1045.99,898.18,802.93,19165.65,493.32,504.97,1005.94,485.03,13598.96,510.27,222.15,1606.54,802.11,1453.16,825.79,647.06,13276.13,817.36,88.31
2013-12-09,RMA,base,1,8839.00,1074.00,2305.00,6691.55,1.00,1.00,826.00,2.16,3.30,9105.86,1431.83,1183.31,195.01,53.51,5396.07,5396.07,1049.59,9991.92,823.13,1323.27,8836.65,8836.65,1766.82,2365.63,1137.84,18494.62,17379.33,20595.93,1127.71,1143.12,17177.92,1928.87,14560.77,30254.52,16175.36,8735.49,1044.31,903.19,812.63,19066.36,483.76,512.48,1013.12,474.92,13408.95,496.57,222.12,1505.73,809.18,1374.68,818.12,650.66,13230.45,824.16,87.70
2013-12-10,RMA,base,1,8681.00,1075.00,2579.00,6229.71,1.00,1.00,853.00,2.33,3.35,8924.93,1453.46,1191.22,202.98,59.26,5388.79,5388.79,1047.55,9959.46,820.00,1292.36,8775.20,8775.20,1741.22,2329.23,1114.28,18493.80,17263.04,20500.12,1106.63,1119.52,17097.94,1902.47,14576.68,30359.56,16255.46,8248.44,1043.05,909.09,821.16,19166.12,477.74,519.08,1020.07,473.79,13330.09,495.22,218.34,1460.35,814.79,1342.35,814.24,656.32,13253.11,830.30,87.54
2013-12-11,RMA,base,1,8469.00,1048.00,2480.00,6097.85,1.00,1.00,854.00,2.44,3.39,8686.35,1436.14,1156.51,212.99,66.64,5404.82,5404.82,1039.06,9885.26,817.16,1269.59,8857.28,8857.28,1719.14,2336.39,1104.87,18543.62,17237.35,20416.46,1087.09,1098.38,17053.23,1887.54,14651.96,30530.96,16294.13,8036.06,1034.89,910.90,826.05,19274.06,472.37,524.55,1026.77,475.31,13387.95,499.25,221.65,1449.81,817.31,1337.22,828.76,660.22,13306.16,830.74,87.65
2013-12-12,RMA,base,1,8292.00,1017.00,2576.00,5398.37,1.00,1.00,840.00,2.56,3.35,8497.86,1952.70,1540.49,329.97,82.24,5295.57,5295.57,1027.02,9719.68,818.34,1251.77,8805.53,8805.53,1698.60,2286.23,1098.98,18515.72,17256.71,20349.50,1072.22,1082.78,17043.15,1849.90,14522.88,30460.99,16214.64,8019.98,1022.91,910.63,827.03,19185.42,469.02,529.62,1033.06,469.10,13535.93,492.14,222.85,1434.13,816.08,1325.78,848.13,658.51,13323.08,828.91,87.67
2013-12-13,RMA,base,1,8221.00,992.00,2746.00,4737.76,1.00,1.00,857.00,2.65,3.26,8435.58,2365.76,1943.82,336.97,84.97,5169.60,5169.60,1014.29,9557.22,823.70,1234.59,8703.08,8703.08,1677.25,2229.41,1092.23,18440.03,17245.32,20265.86,1060.08,1070.31,17037.32,1812.41,14358.57,30332.72,16120.08,7926.90,1010.20,908.88,826.43,19052.70,466.07,533.92,1038.80,461.51,13633.29,484.29,214.41,1409.31,816.09,1302.19,854.29,653.98,13299.68,828.89,87.49
2013-12-14,RMA,base,1,8327.00,988.00,2557.00,5009.34,1.00,1.00,862.00,2.64,3.26,8530.76,2379.81,1952.42,338.79,88.60,5098.39,5098.39,1004.30,9438.38,829.52,1219.28,8668.26,8668.26,1655.32,2206.49,1085.24,18361.19,17203.67,20207.44,1049.39,1059.53,17022.57,1788.93,14311.46,30322.90,16050.82,7831.34,1000.20,907.10,829.10,19035.95,462.85,537.30,1043.72,456.71,13664.33,482.11,204.94,1391.78,816.40,1284.21,851.44,649.79,13264.79,830.60,87.41
2013-12-15,RMA,base,1,8433.00,992.00,3057.00,4644.57,1.00,1.00,855.00,2.63,3.29,8634.93,2343.71,1925.36,333.15,85.20,5147.82,5147.82,999.36,9350.16,831.28,1209.15,8766.43,8766.43,1636.39,2238.70,1080.72,18318.12,17153.56,20191.14,1039.66,1050.17,16999.57,1800.95,14441.37,30461.23,16022.10,7831.68,995.79,903.97,835.82,19187.69,457.59,539.03,1047.50,459.45,13660.38,484.13,200.03,1397.10,813.88,1284.97,855.75,645.34,13237.08,828.98,87.47
