datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2005-04-15,dsm2,base,61,27107.92,24285.99,10046.44,11384.90,1889.92,1496.50,393.42,23879.54,0.00,0.00,252.46,2.11,3.85,2.32,3.48,219.92,219.92,237.97,550.05,262.25,228.41,204.83,204.83,262.61,169.97,220.41,1198.94,1086.10,2322.68,228.31,227.80,823.91,208.41,344.69,8488.97,1583.28,237.64,238.15,276.52,276.50,1786.26,223.37,269.61,429.38,184.59,989.35,160.12,154.05,182.45,273.90,189.64,261.57,297.98,580.52,281.44,59.60
2005-04-16,dsm2,base,61,26539.20,23648.10,9351.25,11969.90,2045.11,1646.98,398.13,21875.44,0.00,0.00,278.99,3.05,4.02,3.62,3.69,217.86,217.86,233.23,551.86,264.29,224.57,199.71,199.71,258.57,167.51,216.64,1228.53,1124.02,2273.62,224.03,223.54,812.96,205.43,323.16,7811.86,1566.05,234.32,233.39,269.59,268.07,1506.72,228.34,263.35,413.96,184.02,993.39,160.43,158.65,180.09,263.81,187.39,267.88,291.30,595.21,273.74,59.60
2005-04-17,dsm2,base,61,25463.80,22539.47,8918.08,11551.90,1869.56,1520.58,348.98,20960.43,0.00,0.00,274.03,3.54,4.98,4.62,4.46,213.02,213.02,230.87,604.04,282.06,220.76,214.40,214.40,254.21,168.27,213.90,1283.98,1170.91,2472.18,221.15,220.71,831.12,203.93,409.65,8730.10,1667.80,241.23,230.96,272.71,292.56,1996.94,227.16,270.92,397.30,184.45,1053.24,162.81,160.04,177.13,278.59,183.94,282.00,291.27,623.89,279.11,59.60
2005-04-18,dsm2,base,61,24622.70,21763.23,8824.09,9528.90,1663.11,1287.41,375.70,22254.78,0.00,0.00,270.00,3.64,5.12,5.69,4.22,214.42,214.42,226.95,762.00,277.02,216.07,367.72,367.72,245.44,175.10,209.92,1478.26,1235.26,3926.31,217.97,217.59,962.01,203.86,1048.82,13022.78,2474.08,334.71,227.05,261.61,293.54,4541.88,217.40,284.36,379.21,185.83,1345.21,164.91,162.39,178.55,279.58,182.23,276.92,283.91,685.56,279.90,66.20
2005-04-19,dsm2,base,61,23550.51,20799.69,8869.72,7976.90,1788.58,1386.25,402.33,22654.75,0.00,0.00,270.26,4.14,4.68,6.60,3.82,215.86,215.86,224.43,862.70,273.78,213.54,427.67,427.67,236.97,178.10,208.58,1798.02,1339.28,4883.13,216.01,215.57,1066.45,201.84,1223.15,13566.97,3167.40,487.89,224.59,257.86,287.85,4939.25,216.32,279.62,362.94,186.14,1704.70,165.52,163.15,180.58,274.96,183.89,274.31,278.54,714.29,271.06,66.20
2005-04-20,dsm2,base,61,22362.59,19725.64,8808.64,8124.90,1845.32,1474.51,370.81,21201.01,0.00,0.00,276.11,4.29,4.72,6.72,3.93,213.48,213.48,224.56,920.16,275.52,211.51,375.93,375.93,232.14,177.86,209.03,2050.89,1498.00,4950.03,215.81,215.38,1092.45,199.20,1025.78,11353.57,3375.07,536.01,224.66,259.46,287.78,4016.71,220.91,276.69,348.89,186.24,1880.04,166.54,165.72,180.21,273.96,183.82,277.04,278.00,732.12,271.95,64.00
2005-04-21,dsm2,base,61,20818.91,18319.97,8865.90,8076.90,1993.63,1554.28,439.35,19614.27,0.00,0.00,271.65,4.35,4.72,6.64,3.72,212.35,212.35,225.55,1052.95,279.37,210.24,396.06,396.06,229.47,179.80,209.63,2311.51,1732.30,4777.28,216.53,215.97,1140.10,197.79,1068.11,11362.14,3508.74,528.70,225.78,261.67,294.47,4015.85,224.10,278.79,335.61,186.95,2011.46,168.16,165.35,180.62,288.20,183.60,279.18,281.82,795.24,276.70,64.00
2005-04-22,dsm2,base,61,19530.16,17075.39,10156.77,8067.90,1986.26,1615.91,370.35,19632.78,0.00,0.00,270.89,4.17,4.00,5.93,3.18,219.07,219.07,225.62,1253.74,275.39,209.00,484.26,484.26,226.93,184.18,208.37,2622.27,2000.05,5063.23,215.92,215.39,1307.53,197.23,1299.86,11802.81,3758.85,588.03,225.79,262.07,291.25,4789.92,223.47,281.65,322.63,188.02,2442.62,169.44,163.63,182.39,289.28,184.50,275.73,275.26,895.75,275.50,66.20
2005-04-23,dsm2,base,61,18686.13,16199.13,10064.08,7779.90,932.31,805.82,126.49,20038.01,0.00,0.00,281.98,3.69,3.71,4.77,3.16,204.63,204.63,230.34,1208.90,277.50,209.27,323.96,323.96,223.22,179.76,212.40,2584.64,2207.98,4474.29,218.33,217.73,1155.79,195.35,836.81,8883.84,3417.73,551.87,230.72,273.00,287.39,3062.89,237.93,277.28,312.88,190.06,2375.78,168.57,163.74,182.45,282.66,184.86,278.99,277.72,889.35,275.61,63.20
2005-04-24,dsm2,base,61,17077.63,14569.43,9901.33,7595.90,1131.94,822.39,309.55,18251.12,0.00,0.00,279.29,3.20,3.59,3.50,3.25,200.45,200.45,235.51,1239.87,282.26,210.45,285.47,285.47,224.27,178.74,214.91,2565.83,2330.55,3822.57,221.33,220.55,1047.64,194.82,689.36,8149.59,3065.82,463.75,235.94,285.02,294.43,2549.52,246.31,282.20,305.68,193.37,2257.70,168.19,159.99,181.64,282.88,184.31,282.66,304.53,926.71,280.66,61.40
2005-04-25,dsm2,base,61,16928.00,14476.86,9812.29,7571.90,1734.29,1386.45,347.84,17434.10,0.00,0.00,281.42,2.58,3.36,2.49,3.17,199.34,199.34,235.14,1302.79,282.28,211.09,282.63,282.63,226.18,178.78,215.86,2536.67,2389.72,3495.36,222.12,221.47,1080.13,195.01,690.27,8269.85,2863.05,438.54,235.53,284.45,296.34,2597.34,249.22,283.85,299.69,195.40,2042.04,168.29,159.90,182.09,285.27,184.92,283.29,307.44,967.20,287.94,61.60
2005-04-26,dsm2,base,61,15834.27,13408.06,9689.26,7503.90,1871.86,1488.71,383.15,16147.77,0.00,0.00,284.18,2.09,3.36,1.93,3.16,198.51,198.51,234.58,1309.48,285.81,212.09,266.42,266.42,228.06,178.41,216.49,2479.67,2393.49,3299.00,222.60,221.94,1173.81,195.48,592.90,7915.82,2697.74,421.38,234.94,278.95,300.37,2312.46,253.06,287.13,295.54,196.81,1791.87,167.18,161.54,182.57,288.23,186.21,286.68,298.88,967.48,289.91,59.60
2005-04-27,dsm2,base,61,13773.02,11344.67,9476.01,7353.90,1348.11,1064.15,283.96,14547.03,0.00,0.00,283.83,1.87,3.38,1.81,3.19,199.90,199.90,233.11,1354.21,287.49,212.47,277.97,277.97,227.95,178.74,216.70,2439.30,2356.89,3287.89,222.33,221.78,1234.62,196.17,625.44,8669.16,2639.95,432.83,233.50,275.62,302.66,2450.68,253.44,289.59,293.53,197.60,1738.33,167.54,161.93,183.26,288.44,186.79,288.09,298.51,993.27,288.15,61.20
2005-04-28,dsm2,base,61,13920.21,11312.48,9083.48,6419.90,298.05,251.80,46.25,16285.75,0.00,0.00,284.53,2.02,3.28,2.04,3.19,202.03,202.03,233.35,1389.34,285.35,213.70,306.77,306.77,230.65,180.08,216.63,2427.82,2314.05,3502.97,222.84,222.19,1269.66,196.71,686.65,9372.34,2711.74,472.64,233.54,269.57,297.56,2699.59,255.21,289.46,293.13,197.65,1724.47,168.03,161.87,184.57,286.88,188.44,286.23,293.84,1010.93,286.39,62.40
2005-04-29,dsm2,base,61,13968.88,11356.89,8863.00,6347.90,1761.37,1478.39,282.98,14722.61,0.00,0.00,282.36,2.42,3.39,2.49,3.33,202.78,202.78,233.67,1408.47,284.90,215.14,305.60,305.60,240.55,180.90,217.13,2424.82,2285.90,3675.54,223.27,222.56,1260.17,198.06,701.45,9772.53,2775.63,492.64,234.01,268.86,296.27,2749.68,258.07,287.58,294.61,198.98,1656.54,168.69,163.10,184.93,287.54,189.93,285.39,295.28,1024.81,284.98,63.20
2005-04-30,dsm2,base,61,15094.30,12532.85,8727.68,6312.90,1665.48,1457.99,207.49,15843.61,0.00,0.00,269.69,2.72,3.66,3.05,3.47,206.87,206.87,237.82,1466.66,284.08,216.97,341.07,341.07,248.48,183.15,218.66,2454.34,2305.76,3991.66,224.88,224.08,1376.55,199.50,824.66,10784.56,2954.73,523.52,238.05,279.75,306.38,3296.02,258.35,288.82,297.97,201.42,1615.41,170.17,156.82,184.66,288.29,189.47,284.02,295.56,1064.75,287.51,63.20
2005-05-01,dsm2,base,61,15639.89,13091.66,8604.11,6316.90,1784.84,1519.11,265.73,16142.26,0.00,0.00,262.47,2.86,3.76,3.49,3.45,212.98,212.98,239.26,1533.25,273.93,217.65,401.95,401.95,248.13,186.46,219.76,2526.41,2341.21,4479.20,225.92,225.34,1515.81,200.60,1067.29,12531.09,3258.61,568.63,239.45,285.80,296.43,4332.96,256.13,287.56,301.50,202.79,1578.97,170.42,148.17,185.73,288.54,189.08,273.43,325.29,1133.38,288.60,66.20
2005-05-02,dsm2,base,61,15627.20,13060.30,8562.42,5914.32,1951.18,1680.76,270.42,16324.12,0.00,0.00,261.21,3.01,3.69,3.66,3.41,215.97,215.97,240.49,1583.70,267.38,218.51,429.99,429.60,246.37,188.57,220.98,2633.57,2385.19,4954.04,227.35,226.58,1570.53,201.49,1187.61,13241.68,3605.54,614.68,240.76,288.85,287.77,4843.91,256.73,277.36,304.03,203.49,1546.60,167.59,152.64,187.30,283.07,191.00,267.83,324.98,1181.53,286.18,66.20
2005-05-03,dsm2,base,61,15874.73,13337.96,8872.60,4784.77,2187.45,1792.88,394.57,17775.11,0.00,0.00,249.22,3.04,3.75,3.81,3.45,215.36,215.36,244.70,1629.80,262.91,219.04,428.53,428.53,242.84,188.99,222.81,2759.21,2461.82,5225.98,229.54,228.90,1558.24,202.43,1201.23,12992.81,3838.83,632.05,244.93,295.71,284.95,4812.91,259.11,271.39,299.08,204.42,1635.29,163.43,151.55,187.50,280.48,191.10,261.83,321.38,1211.03,276.40,66.20
2005-05-04,dsm2,base,61,15227.17,12707.41,9109.38,4790.68,964.70,868.61,96.09,18581.16,0.00,0.00,230.92,3.08,3.82,3.84,3.48,214.53,214.53,251.51,1686.55,248.26,219.66,433.59,433.59,237.47,187.97,225.25,2902.00,2528.00,5355.12,232.77,231.96,1550.68,202.92,1199.19,13394.04,4023.08,636.04,251.93,299.43,270.49,4824.24,262.60,265.02,289.64,205.74,1729.14,162.95,152.18,185.50,267.36,190.02,246.27,327.12,1265.47,267.68,66.20
2005-05-05,dsm2,base,61,15716.53,13112.64,8319.76,4296.32,701.05,560.20,140.85,19038.92,0.00,0.00,222.10,3.04,3.94,3.83,3.59,215.74,215.74,257.50,1787.57,230.18,220.95,452.47,452.47,235.05,187.71,227.78,3056.57,2616.03,5595.56,236.17,235.27,1576.94,203.01,1281.31,13616.16,4189.08,661.50,257.80,298.90,249.00,5053.85,264.01,248.97,284.36,206.73,1914.54,162.39,153.90,185.49,255.99,190.11,229.42,329.70,1314.88,251.38,66.20
2005-05-06,dsm2,base,61,18517.96,15538.20,7896.30,6382.13,1620.81,1386.42,234.39,18411.32,0.00,0.00,232.10,2.96,4.17,3.59,3.65,216.83,216.83,261.80,1863.63,225.67,222.40,452.37,452.37,236.87,186.16,229.96,3189.79,2731.74,5674.96,239.15,238.20,1592.29,203.51,1277.91,14013.82,4386.28,677.23,262.34,300.51,240.92,4978.04,263.05,232.51,282.92,207.86,2044.22,162.12,156.44,185.20,248.07,189.97,227.95,328.95,1373.68,243.07,66.20
2005-05-07,dsm2,base,61,17364.36,14548.57,7778.44,5254.70,2119.41,1846.49,272.92,17768.68,0.00,0.00,247.10,2.61,4.11,2.95,3.62,224.57,224.57,262.94,2011.23,240.31,223.60,530.97,530.97,237.97,188.43,230.97,3407.56,2869.49,6150.59,240.58,239.35,1746.05,203.93,1522.84,15239.48,4718.05,733.70,263.33,308.90,249.34,5923.96,256.49,229.54,284.70,207.26,2447.37,163.04,156.63,185.75,253.98,190.09,243.14,325.98,1477.69,250.05,66.20
2005-05-08,dsm2,base,61,18126.40,15408.44,7933.39,5046.03,271.98,322.22,-50.24,20741.78,0.00,0.00,242.50,2.38,4.05,2.54,3.52,214.33,214.33,268.44,2009.88,249.34,225.70,418.31,418.31,237.58,182.49,233.71,3468.01,2984.06,6084.14,243.40,242.55,1706.45,204.24,1220.46,14418.99,4695.70,744.75,269.03,312.97,258.59,4765.75,257.65,245.51,288.74,206.27,2407.93,162.49,160.57,185.64,264.10,191.60,249.06,322.30,1480.30,263.72,66.20
2005-05-09,dsm2,base,61,21573.35,17489.81,8048.55,4921.12,476.02,483.61,-7.59,24224.76,0.00,0.00,222.50,2.15,3.57,2.13,3.13,210.88,210.88,268.94,2071.65,238.06,226.87,405.19,405.19,237.42,180.30,234.94,3595.62,3087.94,6080.83,245.10,244.12,1754.37,204.49,1185.19,13693.01,4758.73,699.00,269.25,315.77,259.04,4760.10,253.31,250.67,293.54,203.35,2545.60,163.16,171.82,185.94,267.78,191.44,236.77,322.82,1532.68,269.62,66.20
2005-05-10,dsm2,base,61,24755.94,20594.18,8111.74,4793.00,1960.96,1681.18,279.78,26113.72,0.00,0.00,210.40,1.91,3.36,1.70,3.03,205.74,205.74,275.88,1961.06,222.87,228.78,275.87,275.87,241.84,175.04,237.71,3497.90,3148.85,5369.01,248.62,247.35,1546.40,205.89,704.64,11231.62,4293.04,573.31,276.37,320.68,254.10,3104.83,253.12,238.73,298.14,201.71,2171.58,167.93,164.60,185.81,262.38,192.78,223.01,326.29,1468.41,254.09,63.20
2005-05-11,dsm2,base,61,26064.18,22485.13,8195.60,5007.03,2241.93,1971.26,270.67,27010.82,0.00,0.00,210.80,1.64,3.34,1.39,3.08,206.24,206.24,278.34,1927.62,217.05,230.02,232.80,232.80,246.15,174.96,238.87,3426.81,3153.24,4681.82,250.77,249.23,1444.00,206.66,525.30,9915.99,3874.89,469.80,279.02,327.29,246.52,2446.50,248.72,227.19,302.48,200.44,1657.53,168.64,163.32,187.59,269.16,193.84,217.61,326.47,1443.67,255.56,62.20
2005-05-12,dsm2,base,61,35151.87,31904.82,8317.49,5057.75,2348.56,2041.29,307.27,36063.06,0.00,0.00,196.30,1.60,3.38,1.54,3.15,207.39,207.39,279.80,1894.11,212.75,230.78,217.80,217.80,248.88,176.62,238.86,3366.71,3121.98,4112.63,251.30,249.96,1462.26,206.88,441.95,9267.82,3537.14,408.15,280.76,330.50,241.66,2149.70,245.03,222.53,305.79,197.45,1481.56,165.45,148.66,187.05,271.11,193.35,212.18,328.30,1449.24,259.64,59.60
2005-05-13,dsm2,base,61,43704.56,40674.23,8263.80,6050.74,2572.63,2141.28,431.35,43344.99,0.00,0.00,200.00,1.90,3.45,1.97,3.19,208.08,208.08,279.04,1838.98,203.52,229.70,202.67,202.67,248.43,171.06,236.61,3313.65,3116.54,3576.94,250.15,248.80,1444.96,206.31,362.96,8657.37,3210.51,345.71,279.56,331.03,226.11,1695.23,242.00,216.46,305.99,192.42,1545.07,152.26,126.95,182.29,258.99,189.04,204.34,334.46,1472.11,245.91,59.60
2005-05-14,dsm2,base,61,46967.29,43934.01,8146.14,4801.65,2666.68,2206.85,459.83,47645.10,0.00,0.00,189.20,2.41,3.62,2.70,3.25,207.56,207.56,274.09,1762.20,202.68,228.11,186.04,186.04,246.23,154.25,232.58,3278.37,3141.63,3027.04,246.76,245.49,1445.26,203.76,290.73,7812.83,2839.06,285.51,274.53,320.46,220.99,1207.06,238.82,208.74,304.34,183.66,1576.66,135.35,124.28,170.69,248.98,181.02,202.36,339.75,1509.39,251.89,57.40
2005-05-15,dsm2,base,61,49100.88,46072.20,8149.54,5043.91,2122.12,1736.04,386.08,50084.39,0.00,0.00,180.80,3.05,3.76,3.69,3.28,204.16,204.16,268.81,1664.34,191.81,224.93,171.18,171.18,243.54,140.50,227.24,3162.97,3190.37,2514.93,243.09,241.25,1537.62,199.32,247.79,7546.14,2425.30,238.78,269.12,314.02,208.35,1175.53,232.33,206.56,301.84,177.67,1656.75,132.35,127.04,156.14,244.04,167.52,191.49,336.87,1554.14,253.37,58.20
2005-05-16,dsm2,base,61,49637.39,46004.50,8210.54,5226.82,1967.65,1602.93,364.72,50653.46,0.00,0.00,180.00,3.48,3.91,4.64,3.31,197.64,197.64,266.60,1542.58,184.81,221.50,162.31,162.31,239.46,138.70,223.83,2922.75,3204.68,2080.35,240.55,238.97,1668.44,193.44,223.63,7052.60,2038.56,208.74,266.93,308.88,200.33,1205.35,226.13,196.07,300.24,173.64,1662.70,134.01,127.53,152.93,240.16,161.03,185.17,332.29,1573.70,233.99,58.60
2005-05-17,dsm2,base,61,49051.82,45141.01,8220.73,4964.39,1926.84,1583.17,343.67,50381.32,0.00,0.00,187.70,3.76,3.97,5.49,3.24,191.43,191.43,266.55,1413.10,185.96,218.13,159.31,159.31,235.31,139.15,221.95,2634.52,3126.45,1765.54,238.77,237.37,1797.84,188.08,214.78,6698.90,1731.24,191.50,267.01,310.78,198.04,1282.16,219.21,189.51,298.04,171.06,1626.57,133.54,127.13,151.04,223.56,158.03,187.18,326.86,1579.63,217.27,58.60
2005-05-18,dsm2,base,61,47402.12,43784.31,8084.22,4973.85,1869.65,1643.81,225.84,48642.83,0.00,0.00,184.20,4.02,3.87,6.14,3.13,186.28,186.28,268.20,1268.29,190.86,215.35,157.71,157.71,230.94,138.51,221.17,2369.95,2947.46,1568.79,238.53,236.98,1884.35,183.52,216.22,6195.94,1523.66,184.47,268.77,304.44,202.72,1219.84,212.39,190.51,296.27,169.01,1559.71,132.99,122.40,149.81,218.66,155.98,190.92,319.77,1545.69,217.10,56.40
2005-05-19,dsm2,base,61,46903.05,43273.50,8140.31,4912.00,1478.42,1378.63,99.79,48652.93,0.00,0.00,187.10,4.03,3.71,6.09,3.05,182.40,182.40,269.84,1123.82,188.30,212.55,155.86,155.86,226.64,136.90,219.95,2151.90,2721.14,1392.88,238.04,236.46,1894.58,179.54,210.39,5325.60,1361.07,181.47,270.45,298.77,202.82,1047.71,206.74,194.24,296.32,166.62,1470.05,126.78,115.34,148.44,223.92,154.56,189.35,309.45,1486.82,220.99,54.40
2005-05-20,dsm2,base,61,50374.98,45191.10,8212.56,4854.38,2090.95,1709.91,381.04,51642.20,0.00,0.00,177.10,3.90,3.59,5.62,3.04,179.37,179.37,271.14,997.37,188.66,210.53,151.49,151.49,223.15,130.19,218.98,1988.22,2498.08,1169.08,237.61,235.74,1824.13,176.08,192.72,4319.26,1198.02,177.18,271.65,303.48,203.04,805.14,201.72,191.55,297.43,162.51,1383.30,122.48,105.65,143.76,218.12,150.52,187.79,303.88,1417.09,216.79,53.80
2005-05-21,dsm2,base,61,88645.28,48891.91,8813.81,4835.50,2485.03,2051.60,433.43,90138.56,0.00,0.00,133.40,3.61,3.62,4.74,3.21,176.57,176.57,270.84,859.32,169.65,208.39,137.47,137.47,220.72,119.75,216.46,1792.65,2283.01,863.50,235.36,233.24,1758.30,171.01,157.41,2809.82,1014.47,159.97,271.23,310.77,200.69,394.11,195.96,191.51,300.30,156.75,1309.89,102.71,88.93,132.46,214.85,140.68,165.06,298.60,1350.32,213.64,53.80
2005-05-22,dsm2,base,61,102041.84,66769.60,9895.41,4739.99,2704.68,2270.12,434.56,104492.58,0.00,0.00,114.55,3.15,3.80,3.76,3.41,171.23,171.23,263.59,704.72,132.59,204.88,115.01,115.01,218.71,97.10,210.57,1627.28,2086.82,532.19,230.55,229.06,1698.45,162.93,132.72,1967.56,774.74,136.15,264.50,316.27,167.86,225.00,191.03,167.25,303.21,146.64,1233.31,93.59,89.29,114.36,193.05,126.26,131.50,296.77,1286.28,198.18,53.80
2005-05-23,dsm2,base,61,89270.41,71261.88,11305.33,4797.22,2694.08,2249.98,444.10,93084.45,0.00,0.00,104.51,2.80,3.71,2.92,3.27,165.02,165.02,252.87,570.45,115.48,199.08,107.58,107.58,215.44,97.70,202.23,1442.15,1896.33,340.27,221.47,220.45,1679.31,155.44,116.06,1683.82,603.37,117.73,253.86,319.24,137.33,175.28,186.59,133.32,303.42,136.58,1142.66,88.98,69.99,117.10,183.44,126.85,115.19,298.53,1217.63,181.71,53.80
