datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-04-11,dsm2,base,10,12414.00,11800.00,1060.00,9275.25,3176.72,2834.06,342.66,1022.03,1.00,1.00,1283.94,4.80,3.44,6.85,2.92,749.63,749.63,285.91,1604.08,662.53,290.68,2147.61,2147.61,321.28,475.03,278.77,3532.80,2920.67,8017.50,282.51,282.55,3011.87,318.27,4081.24,14400.72,4647.11,1835.93,285.93,309.41,1110.59,7898.72,252.07,589.92,318.45,258.39,3209.25,216.86,232.62,303.76,457.53,281.08,1216.30,322.96,1787.33,412.94,76.40
1991-04-12,dsm2,base,10,11214.00,10600.00,951.00,10210.13,3221.68,2806.75,414.93,-1266.81,1.00,1.00,1320.85,4.42,3.46,6.03,2.95,932.46,932.46,283.88,1852.47,648.55,289.42,2566.76,2566.76,316.88,589.25,278.11,3951.71,3251.38,8451.16,280.78,280.90,2992.45,342.93,4626.82,15268.03,5134.27,2272.64,283.97,306.02,1140.46,8498.06,252.70,577.51,315.71,260.52,3418.84,223.78,223.63,341.65,453.04,303.95,1206.32,316.44,1903.85,385.26,76.60
1991-04-13,dsm2,base,10,11398.00,10800.00,843.00,10264.73,3319.94,2852.94,467.00,-1343.67,1.00,1.00,1324.98,3.81,3.56,4.85,3.06,1124.83,1124.83,282.01,2133.59,631.54,290.60,2989.79,2989.79,317.61,705.93,278.86,4266.68,3612.69,8896.09,280.28,280.42,3000.05,381.15,5145.86,15782.67,5535.09,2723.31,282.08,302.14,1147.99,9017.71,253.91,560.15,313.63,263.31,3489.04,228.46,208.03,389.30,463.25,332.70,1184.37,310.57,2015.29,392.42,79.40
1991-04-14,dsm2,base,10,10334.00,9740.00,839.00,10202.75,3171.55,2811.52,360.03,-2201.30,1.00,1.00,1377.78,3.07,3.56,3.69,3.14,1368.06,1368.06,282.08,2484.97,628.60,295.09,3459.74,3459.74,324.92,849.62,281.61,4527.44,3945.47,9407.02,281.38,281.82,3026.10,436.58,5705.53,16736.98,5848.89,3248.52,282.13,299.88,1130.47,9661.69,255.18,542.01,311.55,266.50,3515.27,233.37,192.09,448.92,448.13,368.02,1149.42,306.42,2123.09,371.68,79.40
1991-04-15,dsm2,base,10,9874.00,9250.00,809.00,8296.23,2796.95,2464.95,332.00,-410.18,1.00,1.00,1480.55,2.45,3.32,2.78,3.00,1625.54,1625.54,283.75,2885.61,626.62,301.87,3834.74,3834.74,337.55,976.48,286.54,4706.22,4234.65,9961.89,284.70,285.07,3054.96,499.32,6153.11,17365.92,6039.51,3941.15,283.73,297.45,1107.44,10107.34,256.15,524.50,309.39,269.91,3471.90,232.45,184.22,496.18,454.22,401.62,1133.59,302.11,2216.35,378.07,79.40
1991-04-16,dsm2,base,10,9486.00,8850.00,755.00,8209.00,2816.10,2431.92,384.18,-784.10,1.00,1.00,1458.10,2.05,3.21,2.17,2.96,1539.48,1539.48,287.42,3370.28,629.71,307.86,3736.77,3736.77,354.03,954.14,291.58,4642.43,4471.39,10185.72,288.66,288.99,3035.69,494.89,6092.37,16761.94,5934.75,4219.76,287.36,300.01,1113.92,9815.17,256.28,512.17,307.92,268.51,3357.24,226.07,190.34,487.54,419.96,404.84,1217.53,300.23,2295.87,305.71,79.40
1991-04-17,dsm2,base,10,9319.00,8710.00,702.00,6873.32,2929.45,2511.09,418.36,218.22,1.00,1.00,1433.12,1.81,3.28,1.86,3.00,1579.86,1579.86,291.75,3770.47,634.62,315.77,3768.05,3768.05,373.95,987.89,295.20,4753.19,4644.16,10359.04,293.15,293.66,3017.91,513.73,6108.54,16883.60,5826.59,4253.60,291.73,303.07,1150.82,9877.85,255.81,496.56,308.52,269.07,3323.20,223.40,194.29,503.01,447.79,419.60,1287.27,298.30,2381.28,308.42,79.40
1991-04-18,dsm2,base,10,9166.00,8600.00,642.00,6543.31,2927.63,2512.72,414.91,337.06,1.00,1.00,1633.00,1.82,3.42,2.01,3.12,1790.13,1790.13,296.40,3926.54,637.37,325.92,4103.40,4103.40,395.29,1118.89,300.31,4979.69,4762.91,10811.32,298.48,298.78,3054.74,577.21,6472.71,17979.89,6120.79,4539.66,296.37,304.06,1186.39,10566.17,255.19,478.02,310.78,275.41,3401.14,226.20,199.20,558.50,406.57,461.76,1355.47,296.45,2486.67,314.55,79.40
1991-04-19,dsm2,base,10,8774.00,8260.00,632.00,6337.30,2765.23,2339.75,425.48,303.47,1.00,1.00,1544.45,2.14,3.68,2.41,3.28,2028.92,2028.92,300.94,4068.32,635.39,338.42,4425.69,4425.69,419.90,1248.46,307.42,5222.07,4938.90,11352.29,303.80,304.54,3111.63,644.38,6898.83,19344.67,6463.43,4858.63,300.91,307.91,1221.81,11297.32,256.01,461.57,312.79,284.58,3402.00,228.51,211.76,622.45,432.43,513.94,1308.29,297.25,2603.01,325.16,79.40
1991-04-20,dsm2,base,10,8028.00,7500.00,649.00,4015.76,1286.82,1048.28,238.54,3374.42,1.00,1.00,1382.80,2.34,3.54,2.76,3.04,2557.34,2557.34,305.39,4339.71,630.96,360.40,5280.53,5280.53,456.09,1649.18,319.27,5590.83,5176.42,12441.61,311.92,313.37,3341.81,821.57,7912.54,21286.41,7180.08,5329.02,305.30,307.15,1248.28,12937.17,259.05,445.02,314.56,307.31,3894.34,255.49,210.16,818.92,361.28,643.30,1279.68,295.89,2766.90,377.90,79.40
1991-04-21,dsm2,base,10,7901.00,7360.00,861.00,4193.48,1733.06,1449.06,284.00,2835.46,1.00,1.00,1242.58,2.60,3.40,3.25,2.91,2574.24,2574.24,311.38,4837.43,641.56,377.03,5285.25,5285.25,483.67,1668.20,333.49,5825.29,5445.77,12949.92,322.40,323.96,3355.60,833.30,8034.44,20902.66,7456.11,5570.69,311.28,310.84,1284.08,13015.56,261.98,441.30,317.13,313.14,3979.23,247.93,211.06,829.72,376.79,654.27,1451.43,294.06,2849.15,422.34,83.60
1991-04-22,dsm2,base,10,8184.00,7650.00,965.00,3769.74,2814.23,2421.83,392.40,2565.03,1.00,1.00,1117.49,2.76,3.35,3.58,2.82,2546.08,2546.08,321.07,5344.98,685.66,394.85,5341.41,5341.41,517.66,1676.59,347.09,6130.11,5735.95,13181.96,335.30,336.79,3334.50,838.68,8187.09,20488.22,7989.91,5447.20,320.89,316.32,1287.70,13075.67,264.96,440.99,321.99,318.79,4044.60,251.96,215.18,841.57,402.70,652.31,1451.16,297.58,2967.61,393.49,83.60
1991-04-23,dsm2,base,10,7905.00,7390.00,907.00,3256.55,2273.54,1978.45,295.09,3281.91,1.00,1.00,1087.12,2.92,3.27,3.88,2.75,2561.13,2561.13,332.36,5587.98,799.87,412.38,5505.98,5505.98,546.39,1745.35,359.82,6510.21,5992.30,13318.20,348.26,350.14,3356.36,854.40,8417.60,20436.10,8451.12,5492.63,332.09,323.30,1316.41,13191.17,268.24,442.12,328.00,326.62,4241.17,263.55,213.70,868.01,428.58,673.22,1297.98,302.11,3136.98,386.49,84.20
1991-04-24,dsm2,base,10,8098.00,7570.00,1070.00,4083.98,1892.32,1644.01,248.31,3191.70,1.00,1.00,1182.65,3.00,3.18,4.03,2.67,2564.94,2564.94,343.35,5682.85,978.82,428.08,5580.67,5580.67,569.09,1777.16,372.72,6883.13,6260.62,13436.58,360.61,362.85,3400.14,859.79,8525.14,20321.12,8840.03,5597.30,343.12,328.45,1355.14,13140.40,271.38,446.84,334.79,332.21,4363.53,267.61,210.53,892.19,487.27,690.71,1163.53,303.83,3335.10,418.03,84.20
1991-04-25,dsm2,base,10,7795.00,7220.00,1140.00,5018.43,1954.75,1627.88,326.87,1961.82,1.00,1.00,1033.53,3.09,3.12,4.19,2.64,2525.16,2525.16,354.51,5783.47,1104.79,442.29,5632.89,5632.89,585.96,1789.35,385.39,7202.16,6577.23,13394.41,372.27,374.10,3433.90,846.64,8566.33,19948.11,9119.31,5624.59,354.24,335.10,1333.90,13021.80,274.01,449.61,342.71,335.43,4439.08,272.25,214.27,885.24,639.47,690.04,1109.57,304.26,3521.05,541.41,84.20
1991-04-26,dsm2,base,10,7536.00,6910.00,1130.00,5047.42,2363.18,1975.53,387.65,1255.40,1.00,1.00,879.55,3.03,3.14,3.97,2.74,2560.08,2560.08,366.76,5866.53,1134.69,455.67,5790.51,5790.51,603.83,1853.43,397.34,7511.45,6867.75,13438.47,384.08,386.71,3507.85,856.85,8693.56,19864.87,9265.73,5743.03,366.57,343.03,1224.13,13084.14,276.83,451.35,351.30,342.11,4442.22,275.08,220.06,917.86,701.53,713.97,1152.62,306.32,3711.32,556.38,84.20
1991-04-27,dsm2,base,10,7182.00,6560.00,1120.00,4418.38,2856.51,2368.52,487.99,1027.11,1.00,1.00,739.50,2.84,3.19,3.65,2.85,2673.29,2673.29,379.32,5934.49,1143.86,469.04,6031.97,6031.97,622.60,1951.85,409.12,7804.29,7137.57,13523.59,395.96,398.80,3605.19,891.28,8974.46,20512.04,9512.19,5956.11,379.03,352.25,1166.50,13291.31,280.66,449.28,360.75,350.80,4351.42,291.59,222.60,968.41,555.33,745.91,1052.81,310.91,3904.86,441.62,84.20
1991-04-28,dsm2,base,10,6928.00,6310.00,1230.00,4440.38,3254.61,2720.59,534.02,463.01,1.00,1.00,653.07,2.60,3.32,3.20,2.98,2818.04,2818.04,392.49,6049.14,1121.60,486.61,6303.21,6303.21,643.84,2085.42,423.03,7997.73,7391.55,13752.58,408.62,411.00,3701.41,930.95,9238.49,20822.25,9652.61,6324.04,392.15,362.05,1151.00,13549.20,284.78,444.72,372.28,364.16,4235.49,294.04,224.02,1046.77,533.39,795.65,912.03,316.48,4081.59,390.65,84.20
1991-04-29,dsm2,base,10,6371.00,5760.00,1650.00,4280.90,3323.66,2796.86,526.80,416.44,1.00,1.00,628.01,2.34,3.37,2.67,3.01,3133.93,3133.93,405.49,6238.70,1043.82,506.61,6810.84,6810.84,675.48,2346.92,439.27,8251.68,7627.19,14176.34,421.47,424.30,3876.83,1027.17,9791.90,22028.86,9930.75,6815.24,405.13,372.02,1109.21,14233.09,290.22,442.32,385.27,384.43,4485.50,317.06,232.53,1186.91,532.16,897.69,768.36,321.05,4303.25,417.92,84.20
1991-04-30,dsm2,base,10,5330.00,4730.00,1840.00,3703.94,3080.55,2558.68,521.87,385.51,1.00,1.00,639.99,2.08,3.30,2.17,3.06,3292.83,3292.83,416.91,6505.02,826.87,524.80,7095.04,7095.04,706.67,2549.73,455.16,8404.53,7864.57,14649.82,434.82,437.32,3896.77,1079.94,10124.64,22747.47,10025.87,7455.22,416.24,380.32,974.22,14663.72,294.66,457.12,398.00,399.64,4603.28,321.18,228.86,1285.40,559.13,968.79,663.55,324.56,4443.76,461.01,84.20
1991-05-01,dsm2,base,10,5965.00,5360.00,2000.00,2407.43,2725.77,2359.52,366.25,2831.80,1.00,1.00,649.00,1.86,3.17,1.86,2.95,3127.54,3127.54,419.85,6912.80,651.88,535.29,7041.35,7041.35,724.26,2588.58,466.06,8497.53,8090.72,14972.14,443.71,446.26,3808.43,1044.18,10115.64,22555.83,9984.93,7744.86,418.89,385.34,820.63,14686.61,296.13,505.72,409.09,395.05,4536.20,315.69,221.92,1285.31,634.61,965.77,645.34,327.60,4553.92,514.02,84.20
1991-05-02,dsm2,base,10,5782.00,5180.00,1940.00,2652.96,2264.20,2032.14,232.06,2804.84,0.49,1.00,578.04,1.76,3.21,1.82,2.96,2898.73,2898.73,429.34,7272.34,645.10,548.97,6831.07,6831.07,743.05,2505.59,479.92,8555.58,8227.31,15147.03,452.70,455.64,3674.93,1006.28,9943.79,22157.57,10014.60,7647.44,428.82,383.94,708.85,14542.86,296.46,609.01,418.00,388.22,4339.26,301.64,215.12,1243.47,706.82,935.48,648.34,328.87,4565.60,530.33,84.20
1991-05-03,dsm2,base,10,6976.00,6410.00,1580.00,3644.44,3227.03,2793.90,433.13,1684.53,0.43,1.00,507.06,1.93,3.28,2.20,2.99,3131.67,3131.67,443.45,7393.59,643.69,568.98,7041.00,7041.00,770.72,2585.44,489.99,8656.82,8284.99,15445.16,469.37,471.76,3647.23,1077.84,10166.49,22979.40,10163.58,7738.64,442.71,388.74,694.42,14965.28,300.61,674.62,424.28,411.37,4396.51,298.95,211.70,1256.00,620.07,988.78,604.50,329.23,4684.17,481.70,84.20
1991-05-04,dsm2,base,10,7485.00,6960.00,1280.00,1864.40,3708.94,3217.24,491.70,3191.66,1.00,1.00,436.24,2.29,3.40,2.85,3.01,3305.94,3305.94,452.50,7415.43,605.92,586.24,7325.53,7325.53,792.99,2731.30,504.28,8897.72,8365.37,15923.46,483.29,486.29,3769.57,1125.91,10481.85,23632.08,10338.47,7961.34,451.10,396.56,690.58,15549.63,305.43,677.20,430.12,421.93,4749.80,333.39,207.42,1340.42,591.45,1043.47,568.32,334.19,4842.93,504.63,84.20
1991-05-05,dsm2,base,10,7990.00,7470.00,1080.00,3158.90,3811.18,3299.31,511.87,2099.92,1.00,1.00,365.27,2.84,3.67,3.75,3.18,3707.60,3707.60,469.15,7594.01,589.29,614.92,7769.49,7769.49,831.18,2958.08,523.23,9183.46,8610.51,16551.40,501.52,505.00,3988.62,1259.03,11054.90,24782.65,10858.97,8098.82,468.39,405.28,665.04,16388.24,314.20,641.34,440.51,450.32,5253.18,352.61,209.75,1474.76,545.85,1139.94,521.19,336.33,4998.58,467.24,84.20
1991-05-06,dsm2,base,10,7519.00,6960.00,980.00,3979.38,3888.14,3358.05,530.09,631.48,1.00,1.00,472.58,3.36,3.68,4.68,3.11,4591.63,4591.63,489.80,7860.79,593.22,668.41,8876.46,8876.46,893.62,3595.93,552.35,9770.95,8943.21,17678.02,527.74,531.90,4559.81,1602.36,12327.79,26719.56,11832.17,8714.81,489.19,418.80,638.76,18137.86,335.16,592.26,451.06,514.66,6254.58,454.84,209.24,1862.14,458.29,1415.17,465.28,338.12,5238.30,421.35,88.20
1991-05-07,dsm2,base,10,7666.00,7070.00,913.00,4541.37,3924.38,3406.52,517.86,113.25,1.00,1.00,591.52,3.79,3.59,5.58,3.00,5109.75,5109.75,509.65,8382.86,596.47,726.20,9500.33,9500.33,953.25,3960.30,592.84,10313.45,9361.52,18605.48,557.43,562.66,5033.09,1848.63,13166.94,27066.93,12556.25,9170.48,509.29,432.37,610.85,19062.71,356.98,557.67,464.76,560.97,7238.23,499.56,204.46,2101.23,451.17,1593.77,419.08,342.08,5397.84,422.09,89.00
1991-05-08,dsm2,base,10,7115.00,6510.00,875.00,3479.38,3936.93,3525.39,411.54,573.69,1.00,1.00,634.82,3.99,3.53,6.00,2.95,5213.74,5213.74,529.91,9063.28,583.10,776.57,9725.32,9725.32,1015.63,4019.32,632.95,10839.30,9843.35,18982.75,589.82,595.89,5254.71,1889.41,13471.04,26654.33,13180.55,9276.62,529.01,441.52,585.66,19020.00,369.56,540.34,481.64,578.09,7887.39,522.28,198.08,2120.95,447.82,1611.16,443.22,348.05,5581.91,424.47,89.00
1991-05-09,dsm2,base,10,7914.00,7310.00,852.00,2946.86,3535.49,3088.14,447.35,2283.65,1.00,1.00,695.74,4.05,3.41,6.10,2.85,5261.52,5261.52,551.47,9543.99,562.45,825.56,9991.40,9991.40,1090.26,4138.55,673.52,11408.89,10321.58,19139.95,622.30,628.95,5464.93,1920.09,13729.48,26104.33,13740.12,9563.04,549.77,447.97,564.71,18909.43,381.80,527.09,498.27,594.89,8503.39,533.36,200.74,2150.99,444.84,1643.40,503.28,354.27,5849.43,426.82,89.00
1991-05-10,dsm2,base,10,7266.00,6700.00,784.00,4325.83,3736.57,3305.31,431.26,-12.40,1.00,1.00,722.88,3.80,3.28,5.62,2.82,5160.49,5160.49,588.83,9799.80,549.96,872.38,9952.95,9952.95,1155.42,4021.18,712.58,11896.09,10837.21,19101.17,663.68,669.84,5523.58,1895.93,13729.81,25368.72,14075.27,9692.03,587.34,464.32,528.22,18591.44,388.39,518.10,514.71,597.22,8900.62,512.41,206.77,2146.66,434.97,1646.07,595.25,361.76,6121.87,429.36,89.00
1991-05-11,dsm2,base,10,6353.00,5830.00,750.00,3890.40,3669.70,3204.22,465.48,-457.10,1.00,1.00,733.35,3.47,3.28,4.85,2.86,5198.52,5198.52,640.42,9960.53,568.78,918.89,10110.41,10110.41,1227.28,4014.44,758.31,12199.75,11320.50,18846.39,707.88,715.70,5387.99,1931.12,13794.71,24607.54,14172.88,9889.38,639.31,488.76,522.06,18196.81,397.82,500.92,531.50,622.71,8846.69,486.38,200.43,2111.97,440.98,1652.87,617.47,368.96,6330.88,447.55,89.00
1991-05-12,dsm2,base,10,6742.00,6240.00,774.00,3737.32,3539.64,3083.63,456.01,239.04,1.00,1.00,743.75,3.11,3.44,4.03,3.10,5376.33,5376.33,672.18,10030.31,573.79,961.09,10439.77,10439.77,1300.50,4228.10,797.07,12454.85,11664.45,18719.58,744.84,751.69,5542.78,2006.00,14068.51,24540.54,14367.82,10305.21,670.09,506.96,547.10,18215.46,406.55,486.01,557.47,653.67,8911.16,500.61,196.72,2229.17,450.56,1726.22,678.16,371.48,6668.53,455.60,89.00
1991-05-13,dsm2,base,10,5777.00,5300.00,784.00,3029.33,2645.15,2576.46,68.69,886.52,1.00,1.00,754.15,2.64,3.69,3.20,3.31,5570.70,5570.70,706.07,10126.30,578.81,999.70,10769.68,10769.68,1367.90,4412.76,832.47,12575.66,11768.67,18741.76,779.65,787.25,5839.41,2086.88,14285.15,25390.31,14349.95,10696.11,702.80,524.24,575.90,18353.57,414.29,473.98,597.44,680.52,8837.28,499.10,190.82,2394.87,462.37,1848.97,713.57,378.29,6931.13,468.66,89.00
1991-05-14,dsm2,base,10,6779.00,6250.00,708.00,1967.83,3045.35,2673.24,372.11,2473.83,1.00,1.00,764.55,2.31,3.36,2.50,3.08,6450.00,6450.00,757.65,10310.92,594.47,1069.99,11648.57,11648.57,1478.86,5206.13,885.01,12829.05,11886.05,19351.29,823.79,834.88,6602.22,2413.08,15067.65,27164.24,14542.13,11735.32,755.74,558.39,606.92,19400.07,436.24,456.81,635.93,767.17,9212.23,592.42,185.31,2870.14,480.27,2213.58,732.42,390.38,7331.89,490.06,89.00
1991-05-15,dsm2,base,10,7403.00,6900.00,687.00,996.69,4132.19,3694.31,437.88,2961.12,1.00,1.00,774.95,2.00,3.29,2.00,3.12,5889.86,5889.86,783.44,10752.80,600.18,1093.85,11094.51,11094.51,1506.02,4842.58,917.51,12739.30,12026.38,19480.40,859.71,865.50,6197.90,2258.55,14580.09,25257.45,14012.12,11873.71,780.42,576.07,634.91,18852.53,436.82,451.08,669.58,730.84,8602.52,450.88,185.52,2579.47,507.73,2017.32,727.34,399.17,7107.37,506.92,89.00
1991-05-16,dsm2,base,10,7574.00,7090.00,720.00,1558.69,3786.51,3482.94,303.57,2948.80,0.57,1.00,846.67,1.84,3.36,1.81,3.11,5561.91,5561.91,787.50,11281.95,615.04,1120.26,10778.04,10778.04,1561.73,4639.70,940.71,12775.95,12108.06,19372.86,880.35,889.09,5876.34,2159.21,14306.84,24960.10,14076.36,11470.39,782.04,577.85,655.38,18605.85,433.58,447.20,710.95,707.62,8358.94,410.93,194.72,2432.93,525.13,1917.75,744.38,405.14,7144.94,518.76,89.00
1991-05-17,dsm2,base,10,8939.00,8420.00,751.00,1363.17,2922.98,2699.81,223.17,5403.85,0.00,1.00,879.85,1.79,3.37,1.85,3.14,5658.38,5658.38,794.86,11271.95,639.94,1156.24,10698.47,10698.47,1617.28,4460.11,967.19,12904.36,12165.15,19484.63,906.19,913.88,5956.13,2206.30,14269.80,25555.04,14084.39,11510.67,790.63,579.74,670.01,18843.30,440.51,440.91,749.28,741.84,8468.41,387.16,198.36,2379.37,534.13,1911.37,758.39,410.45,7300.70,528.00,89.00
1991-05-18,dsm2,base,10,9928.00,9380.00,816.00,995.17,1924.62,1789.23,135.39,7824.21,0.78,1.00,809.30,1.91,3.45,2.02,3.27,5606.00,5606.00,800.05,11217.10,676.20,1180.18,10371.23,10371.23,1647.13,4085.90,991.01,12991.88,12368.63,19577.97,926.77,937.29,6055.14,2172.86,14027.69,25740.85,14167.35,11202.50,794.98,579.75,685.69,18840.73,445.33,440.44,770.39,750.66,8523.93,326.01,191.24,2143.87,545.55,1798.07,775.98,415.48,7389.97,542.17,89.00
1991-05-19,dsm2,base,10,9175.00,8650.00,1230.00,3294.13,2898.13,2760.91,137.22,4212.74,1.00,1.00,763.03,2.17,3.59,2.36,3.29,5454.75,5454.75,822.43,11239.58,714.19,1191.53,10187.04,10178.91,1666.31,3837.10,997.75,13116.60,12562.86,19588.87,947.38,958.37,6344.31,2093.39,13893.16,26252.46,14220.97,10762.78,819.98,586.08,708.11,18961.18,451.17,440.24,782.53,734.03,8544.18,317.31,188.16,1976.28,562.56,1653.48,833.68,422.90,7566.48,554.23,89.00
1991-05-20,dsm2,base,10,8911.00,8430.00,1500.00,4839.80,3383.99,2901.86,482.13,2187.21,0.56,1.00,717.02,2.36,3.69,2.74,3.35,5755.62,5755.62,870.66,11144.63,743.85,1208.28,10561.31,10561.31,1699.43,4135.44,994.16,13309.72,12677.75,19823.29,972.65,980.49,6972.65,2236.12,14383.53,27448.37,14655.51,10565.33,868.81,608.67,735.34,19735.53,464.60,434.82,790.39,776.40,8914.04,371.75,179.21,2159.51,551.10,1742.84,850.95,436.64,7795.28,568.79,89.00
