datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2014-01-23,RMA,ft,1,5518.00,832.00,-1541.00,1434.56,3660.95,1.00,1.00,1009.00,2.76,3.68,4391.72,4391.72,756.09,8233.12,993.90,828.07,8117.57,8117.57,1214.33,2363.32,780.23,16889.11,15551.16,18847.04,762.81,767.85,15421.62,1362.63,13491.48,14648.23,7274.48,756.13,784.91,1065.40,21165.14,517.10,711.95,909.98,470.98,12106.47,563.51,230.38,1393.99,903.04,1136.70,975.46,11755.46,86.11
2014-01-24,RMA,ft,1,5682.00,835.00,-1456.00,1435.17,3916.97,1.00,1.00,978.00,2.97,3.76,4642.28,4642.28,753.63,8352.06,985.91,831.64,8539.13,8539.13,1220.06,2578.38,780.20,17072.14,15609.44,19034.34,762.11,767.50,15433.49,1429.34,13992.16,14883.46,7351.35,753.57,781.18,1059.20,21667.17,517.86,714.77,902.30,485.72,12146.09,606.30,225.75,1492.88,914.41,1195.70,998.16,11885.84,86.61
2014-01-25,RMA,ft,1,5662.00,872.00,-1568.00,1477.25,3802.51,1.00,1.00,972.00,3.25,3.77,4905.19,4905.19,751.22,8457.73,985.68,840.81,9025.17,9025.17,1233.87,2833.08,782.64,17337.29,15781.81,19247.15,763.16,769.15,15508.69,1506.46,14471.15,15100.68,7687.35,751.05,777.50,1049.05,22121.71,521.02,717.34,896.06,500.10,12251.73,654.88,228.81,1629.69,915.87,1280.03,1003.94,12037.63,87.29
2014-01-26,RMA,ft,1,5524.00,912.00,-1549.00,1517.78,3670.06,1.00,1.00,982.00,3.46,3.87,5205.39,5205.39,749.36,8589.73,988.27,854.53,9514.17,9514.17,1256.14,3112.01,787.66,17639.75,16014.42,19477.89,766.20,773.01,15635.16,1594.34,14971.10,15338.31,8085.16,749.01,774.79,1038.70,22574.81,526.27,719.88,890.06,516.27,12365.64,713.39,230.65,1783.46,894.20,1377.48,998.00,12193.50,87.86
2014-01-27,RMA,ft,1,5343.00,939.00,-1517.00,1509.52,3569.31,1.00,1.00,960.00,3.55,3.85,5425.11,5425.11,748.51,8731.36,989.86,871.75,9888.63,9888.63,1283.39,3333.12,795.97,17891.68,16249.07,19694.79,770.90,778.81,15781.99,1668.22,15309.35,15500.80,8494.75,747.94,772.58,1031.84,22843.15,533.62,723.07,885.49,529.86,12486.36,763.10,225.80,1918.27,859.49,1465.82,984.48,12306.55,88.42
2014-01-28,RMA,ft,1,5476.00,937.00,-1282.00,1516.94,3867.39,1.00,1.00,985.00,3.49,3.82,5485.81,5485.81,747.80,8882.72,988.18,890.81,10029.36,10029.36,1311.13,3434.42,806.73,18061.59,16434.20,19853.37,777.34,786.63,15922.00,1702.86,15395.70,15609.59,8817.12,746.97,773.05,1029.36,22873.41,541.77,727.21,880.13,536.22,12599.78,790.24,224.25,1989.12,861.77,1511.52,981.49,12373.39,88.72
2014-01-29,RMA,ft,1,5634.00,918.00,-607.00,1648.55,4597.09,1.00,1.00,941.00,3.32,3.78,5454.41,5454.41,748.89,9056.11,984.72,906.52,9971.85,9971.85,1335.29,3437.01,818.70,18174.43,16563.79,19945.57,784.92,795.45,16042.44,1703.11,15326.62,15703.45,8953.64,747.79,775.83,1028.49,22769.36,548.91,732.07,873.26,536.45,12703.96,797.30,226.47,2003.61,886.05,1520.77,976.72,12426.93,88.70
2014-01-30,RMA,ft,1,5622.00,983.00,-775.00,1682.19,4478.75,1.00,1.00,804.00,3.02,3.76,5406.72,5406.72,751.28,9211.92,980.04,916.47,9822.77,9822.77,1352.30,3384.34,827.36,18235.44,16657.16,19986.03,791.63,803.09,16143.85,1692.77,15210.54,15774.27,8953.38,750.00,778.91,1026.85,22627.62,554.02,737.35,864.04,534.74,12792.03,788.67,231.71,1986.35,893.78,1510.70,975.29,12470.14,88.59
2014-01-31,RMA,ft,1,5982.00,927.00,-560.00,1471.88,5225.49,1.00,1.00,873.00,2.56,3.82,5366.58,5366.58,754.13,9317.43,975.26,923.74,9699.68,9699.68,1363.34,3328.85,832.92,18230.06,16711.07,20014.70,797.45,809.33,16223.22,1680.53,15134.26,15821.31,8913.19,752.57,783.68,1025.16,22565.26,556.82,742.68,853.84,533.52,12861.18,776.98,234.18,1951.88,906.25,1493.64,952.85,12501.99,88.44
2014-02-01,RMA,ft,1,6910.00,892.00,-540.00,1857.83,5795.07,1.00,1.00,902.00,2.20,3.85,5283.43,5283.43,757.74,9361.67,961.15,925.02,9509.98,9509.98,1369.50,3215.39,836.95,18148.18,16723.43,20041.51,801.15,812.98,16276.27,1656.49,14976.13,15782.18,8921.37,756.15,788.02,1023.49,22444.46,557.66,747.54,846.46,523.53,12880.96,746.33,236.40,1891.72,914.85,1465.35,886.15,12513.69,88.37
2014-02-02,RMA,ft,1,7085.00,879.00,-582.00,108.76,7708.03,1.00,1.00,876.00,1.81,3.78,4887.53,4887.53,759.51,9300.16,924.66,917.87,8813.04,8813.04,1361.38,2829.51,833.08,17858.34,16679.07,19926.96,801.15,812.81,16284.12,1550.79,14259.28,15471.27,8878.88,758.17,796.94,1017.95,21785.39,559.76,753.96,848.05,486.33,12763.81,651.72,246.55,1709.17,922.85,1360.65,859.31,12421.45,87.91
2014-02-03,RMA,ft,1,6813.00,872.00,-632.00,-193.25,7634.54,1.00,1.00,858.00,1.55,3.74,4471.80,4471.80,761.65,9222.64,890.12,909.09,7990.94,7990.94,1346.17,2390.13,829.71,17483.65,16530.62,19628.27,801.07,812.46,16234.17,1429.39,13433.48,15113.45,8387.11,760.49,808.30,1009.83,21078.98,560.34,760.92,854.91,460.16,12521.77,563.64,259.46,1482.61,934.19,1224.54,887.04,12282.20,86.73
2014-02-04,RMA,ft,1,6578.00,897.00,-503.00,117.05,7212.58,1.00,1.00,828.00,1.41,3.83,4321.73,4321.73,765.84,9196.85,881.85,898.17,7728.60,7728.60,1333.56,2203.14,834.71,17263.72,16317.38,19363.17,801.26,811.87,16147.73,1372.00,13157.21,15005.86,7738.04,764.73,817.30,997.78,20941.84,557.01,766.30,862.67,458.83,12331.98,535.01,254.68,1351.27,938.14,1142.53,892.77,12217.29,86.09
2014-02-05,RMA,ft,1,6847.00,894.00,-596.00,335.16,7134.36,1.00,1.00,820.00,1.22,4.06,4326.47,4326.47,769.74,9146.18,882.55,882.98,7825.53,7825.53,1319.44,2170.64,830.79,17228.47,16154.74,19332.00,799.98,809.03,16062.29,1361.18,13269.86,15013.02,7447.37,768.66,823.34,981.82,21187.58,552.94,769.55,869.17,460.41,12260.97,533.39,245.11,1317.87,932.33,1117.75,875.17,12248.88,85.97
2014-02-06,RMA,ft,1,6783.00,861.00,-615.00,235.87,7288.36,1.00,1.00,810.00,1.47,3.94,4030.25,4030.25,770.69,8904.48,876.32,875.10,7577.75,7577.75,1303.01,2007.43,824.20,16997.51,15853.77,19337.54,797.25,804.94,15955.73,1296.86,12778.94,14683.39,7430.01,769.89,831.76,964.18,20766.02,555.19,773.81,878.18,445.10,11899.38,501.44,241.48,1258.75,928.08,1069.40,852.87,12212.96,86.05
2014-02-07,RMA,ft,1,7086.00,875.00,-572.00,-319.09,8471.74,1.00,1.00,785.00,1.74,3.76,3682.66,3682.66,771.54,8593.95,863.08,866.37,6972.52,6972.52,1284.78,1759.73,820.26,16620.91,15070.27,19110.37,794.74,801.55,15674.01,1216.11,12054.08,14316.21,7082.10,771.14,842.28,951.22,20101.61,561.10,777.40,901.61,429.99,10915.10,460.07,245.71,1147.50,928.71,983.89,836.46,12021.95,85.11
2014-02-08,RMA,ft,1,7418.00,912.00,-575.00,-921.16,9279.43,1.00,1.00,837.00,2.10,3.65,3541.24,3541.24,773.67,8360.68,848.39,861.79,6552.37,6552.37,1264.10,1586.44,816.49,16356.91,14339.25,18746.77,791.91,797.90,15277.61,1173.71,11649.45,14100.82,6413.16,773.87,852.85,942.66,19705.95,565.84,779.44,933.68,427.53,9962.42,437.90,252.18,1050.10,928.17,912.53,827.90,11802.73,84.66
2014-02-09,RMA,ft,1,8440.00,952.00,-535.00,-2800.78,12311.45,1.00,1.00,889.00,2.64,3.66,3445.37,3445.37,778.59,8101.70,838.35,846.23,6296.12,6296.12,1239.63,1451.17,815.31,16120.61,13545.09,18323.04,790.50,795.12,14780.33,1142.50,11395.26,13928.23,5858.01,779.47,859.08,936.77,19479.81,569.50,782.34,969.23,427.71,8864.60,420.06,257.37,974.27,921.14,870.37,828.43,11574.10,84.38
2014-02-10,RMA,ft,1,12693.00,997.00,-1090.00,-4617.39,20117.31,1.00,1.00,923.00,3.29,3.78,3180.49,3180.49,784.25,7753.52,832.88,829.78,5875.35,5875.35,1212.56,1294.46,810.64,15856.03,12841.11,17779.58,789.00,792.13,14201.07,1076.72,10860.32,13689.18,5408.05,785.63,861.55,929.57,18949.38,565.23,787.53,1003.73,414.76,7897.76,396.49,258.40,885.86,913.30,813.77,860.68,11310.74,84.00
2014-02-11,RMA,ft,1,18729.00,1000.00,-1137.00,-4453.37,26307.07,1.00,1.00,967.00,3.85,3.69,2698.46,2698.46,788.47,7310.37,839.13,810.51,4947.19,4947.19,1182.52,1032.61,800.54,15395.57,12557.69,17034.48,785.27,786.86,13671.98,968.14,9631.55,13207.13,4808.80,790.21,856.80,918.60,17664.10,555.83,794.13,1026.62,398.63,7614.21,360.26,239.16,763.97,907.51,728.73,919.27,11005.19,83.17
2014-02-12,RMA,ft,1,22872.00,1007.00,-3659.00,-3790.56,25649.97,1.00,1.00,1017.00,4.57,3.62,2207.36,2207.36,787.91,6886.41,856.26,786.82,3787.49,3787.49,1141.91,752.75,786.92,14726.81,12438.94,15940.87,775.60,776.06,13243.19,863.83,8163.26,12606.10,3814.83,790.06,836.96,908.49,16073.60,540.25,799.91,1027.84,383.52,7770.97,326.33,214.27,627.35,898.50,634.96,967.68,10667.73,81.23
2014-02-13,RMA,ft,1,24105.00,989.00,-6316.00,-3062.08,22932.89,1.00,1.00,1011.00,4.95,3.57,1880.10,1880.10,776.61,6442.90,871.82,758.30,2999.83,2999.83,1091.77,593.37,770.03,13964.75,12288.28,14736.35,757.38,757.66,12872.88,801.87,7064.67,11956.54,2785.65,779.17,807.25,913.48,14793.89,513.95,803.08,1012.91,365.78,8032.14,299.30,199.16,537.45,881.38,573.07,1003.42,10346.90,79.38
2014-02-14,RMA,ft,1,20146.00,964.00,-6591.00,-1046.38,16536.81,1.00,1.00,1083.00,4.80,3.56,1609.85,1609.85,756.89,5863.37,881.68,729.72,2454.10,2454.10,1041.20,497.99,750.14,13121.20,12153.54,13566.44,735.62,735.96,12546.18,750.84,6205.12,11238.28,2119.06,759.54,784.04,933.05,13743.29,485.16,804.31,988.08,346.30,8489.83,275.24,194.38,479.92,848.22,529.70,1009.30,9970.33,77.51
2014-02-15,RMA,ft,1,15685.00,938.00,-5440.00,782.12,11292.36,1.00,1.00,1071.00,4.45,3.69,1471.94,1471.94,736.15,5352.60,889.14,702.70,2305.15,2305.15,990.26,476.22,729.28,12444.77,12005.82,12679.23,714.10,714.12,12262.35,719.21,5973.00,10697.53,1760.41,738.73,766.64,955.93,13464.97,458.60,803.33,961.06,335.22,9044.62,263.60,199.08,448.08,815.30,500.89,1018.09,9621.92,76.49
2014-02-16,RMA,ft,1,13144.00,892.00,-4786.00,947.55,9065.18,1.00,1.00,1052.00,3.79,3.72,1404.27,1404.27,717.48,4813.39,897.27,678.01,2308.61,2308.61,947.99,474.30,707.31,11919.46,11649.16,12155.12,693.43,692.99,11979.15,693.93,5956.40,10209.04,1702.03,720.13,751.64,977.93,13399.07,438.96,801.44,940.38,328.92,9199.69,260.54,199.90,432.86,794.24,486.90,1048.81,9274.39,76.48
2014-02-17,RMA,ft,1,12559.00,862.00,-5572.00,1168.05,7335.25,1.00,1.00,1045.00,3.20,3.75,1351.33,1351.33,697.97,4284.25,905.11,656.41,2291.74,2291.74,916.09,465.57,684.36,11448.92,11225.90,11819.60,673.02,672.90,11686.05,669.94,5895.42,9732.14,1757.53,700.77,736.04,997.98,13258.04,423.93,799.45,925.68,323.49,9071.11,259.90,196.98,417.73,781.00,475.22,1063.82,8897.41,76.35
2014-02-18,RMA,ft,1,11689.00,845.00,-5626.00,1281.58,6253.87,1.00,1.00,1046.00,2.60,3.81,1352.58,1352.58,677.33,3902.61,908.87,637.60,2385.36,2385.36,886.53,471.06,666.42,11090.46,10812.01,11642.73,653.27,653.73,11382.17,656.77,6021.04,9365.91,1837.19,680.18,719.47,1017.34,13385.80,408.54,796.49,911.90,320.39,8864.61,259.76,213.76,407.32,767.44,467.36,1055.67,8553.44,76.46
2014-02-19,RMA,ft,1,10983.00,803.00,-5524.00,1369.65,5492.16,1.00,1.00,1028.00,2.33,3.78,1362.55,1362.55,658.93,3596.80,911.83,620.93,2462.28,2462.28,863.74,475.29,647.53,10838.55,10465.71,11630.28,634.44,634.86,11103.21,643.82,6073.91,9035.69,1971.47,661.72,704.34,1036.52,13409.80,396.66,793.44,899.51,314.99,8631.66,258.01,237.91,407.31,757.67,466.63,1046.36,8255.28,76.67
2014-02-20,RMA,ft,1,10438.00,739.00,-4430.00,1402.61,5855.79,1.00,1.00,965.00,2.33,3.69,1363.64,1363.64,643.68,3378.89,918.42,609.75,2532.84,2532.84,845.31,482.93,626.76,10660.05,10185.87,11673.56,618.90,618.99,10848.26,630.85,6098.82,8791.51,2075.30,646.31,694.64,1048.41,13376.33,388.83,790.75,887.05,311.45,8360.42,257.73,243.56,413.91,751.35,466.17,1043.30,7976.96,76.71
2014-02-21,RMA,ft,1,9852.00,698.00,-3215.00,1480.15,6281.73,1.00,1.00,942.00,2.57,3.51,1346.53,1346.53,633.33,3237.81,930.04,599.79,2537.51,2537.51,829.10,488.87,610.67,10525.33,9962.45,11673.06,607.73,607.02,10612.35,614.17,6038.20,8602.84,2134.52,635.84,688.23,1053.35,13211.92,387.17,788.56,873.40,312.56,8086.26,261.25,241.21,418.37,764.91,462.76,1036.95,7716.44,76.60
2014-02-22,RMA,ft,1,9223.00,650.00,-2695.00,1490.56,6087.15,1.00,1.00,899.00,2.94,3.55,1422.77,1422.77,623.59,3245.28,939.56,585.98,2738.65,2738.65,805.73,538.11,596.93,10551.61,9791.99,11693.92,596.13,594.76,10371.80,609.68,6402.20,8665.88,2135.23,626.16,682.24,1054.32,13623.91,384.75,785.38,858.84,320.93,7817.99,270.27,235.60,424.53,762.83,458.16,1013.45,7499.50,76.77
2014-02-23,RMA,ft,1,8293.00,604.00,-2703.00,1507.71,5066.89,1.00,1.00,823.00,3.38,3.73,1642.15,1642.15,612.37,3352.61,940.67,572.79,3249.37,3249.37,778.72,657.82,583.98,10834.77,9756.38,11922.03,584.48,583.00,10179.34,623.80,7240.06,8953.71,2276.25,615.06,673.37,1054.06,14621.16,380.66,780.51,843.02,331.82,7627.20,284.42,233.64,454.55,750.13,466.94,980.95,7404.30,77.98
2014-02-24,RMA,ft,1,7669.00,599.00,-1496.00,1473.81,5679.98,1.00,1.00,796.00,3.77,3.78,1855.07,1855.07,603.59,3412.21,939.96,563.48,3729.16,3729.16,760.48,785.29,572.07,11194.42,9878.88,12304.64,575.32,573.34,10095.89,639.02,7911.68,9206.89,2651.22,606.27,668.18,1052.86,15363.72,380.50,775.90,825.03,338.80,7530.32,299.70,241.14,502.77,746.14,487.86,957.33,7388.06,79.61
2014-02-25,RMA,ft,1,7351.00,595.00,-1456.00,1424.49,5439.42,1.00,1.00,792.00,4.01,3.67,1970.69,1970.69,597.82,3445.68,940.52,553.87,3972.05,3972.05,748.34,866.37,562.80,11466.26,10042.50,12604.63,568.15,565.66,10088.02,646.04,8197.22,9371.67,3008.48,600.58,666.46,1050.32,15599.80,384.07,772.99,800.63,341.28,7472.89,312.16,250.66,538.81,752.75,503.51,926.97,7353.57,80.26
2014-02-26,RMA,ft,1,6984.00,597.00,-1371.00,1349.03,5210.11,1.00,1.00,789.00,4.01,3.61,2034.34,2034.34,594.07,3528.94,936.07,553.57,4115.25,4115.25,737.62,920.94,555.03,11640.61,10102.68,12818.99,562.69,559.69,10094.05,650.44,8370.69,9493.67,3212.71,596.96,666.47,1044.21,15711.62,388.13,771.09,775.20,340.76,7326.42,321.57,252.77,565.83,761.63,515.27,881.35,7306.60,80.72
2014-02-27,RMA,ft,1,7138.00,604.00,-1636.00,558.47,5887.86,1.00,1.00,787.00,3.86,3.63,2126.49,2126.49,591.99,3614.68,926.00,558.67,4129.25,4129.25,728.77,952.10,548.81,11685.83,9943.62,12880.92,558.26,554.54,10031.14,658.95,8519.75,9532.62,3337.71,595.15,666.46,1033.41,15845.71,392.54,769.10,762.18,341.20,6932.73,327.76,245.59,580.03,767.76,520.16,837.63,7220.88,80.73
2014-02-28,RMA,ft,1,7392.00,652.00,-1372.00,699.43,6388.27,1.00,1.00,798.00,3.49,3.86,2290.81,2290.81,587.86,3723.62,911.71,549.81,4366.03,4366.03,723.69,1013.85,543.35,11760.64,9709.99,13098.78,552.59,548.79,9903.84,682.92,8888.74,9664.18,3467.94,591.85,666.16,1021.95,16304.78,395.37,766.19,757.84,347.58,6455.37,338.24,250.82,598.68,757.20,530.30,822.49,7149.98,81.15
2014-03-01,RMA,ft,1,8706.00,836.00,-1489.00,-1688.41,11019.18,1.00,1.00,806.00,3.07,3.88,2237.87,2237.87,588.57,3722.39,892.87,550.94,4186.51,4186.51,728.82,958.54,537.58,11557.83,9276.40,13211.41,549.95,545.42,9684.63,675.90,8706.54,9485.34,3643.16,593.17,671.29,1002.21,16133.87,399.40,766.17,767.46,343.29,5768.93,334.43,263.39,592.20,763.99,531.15,819.39,7001.48,81.47
2014-03-02,RMA,ft,1,14683.00,1174.00,-2144.00,-1281.02,16495.64,1.00,1.00,773.00,2.62,3.72,1985.89,1985.89,589.11,3676.16,869.91,541.19,3543.45,3543.45,732.73,758.32,534.54,11178.87,8794.65,12995.87,546.96,542.13,9396.92,636.03,7891.02,9108.89,3459.47,593.96,673.65,978.83,15198.04,403.21,768.69,773.31,336.72,5186.57,314.14,265.11,530.52,769.17,503.09,814.82,6753.09,80.57
2014-03-03,RMA,ft,1,20582.00,1082.00,-3550.00,-1064.37,20136.48,1.00,1.00,904.00,2.09,3.79,1751.56,1751.56,579.42,3691.51,849.18,524.80,3116.18,3116.18,731.50,614.02,530.97,10952.10,8487.15,12670.58,538.47,534.89,9135.48,606.17,7121.76,8904.44,3067.31,584.49,663.13,954.58,14326.32,401.54,771.02,766.86,333.44,4921.56,301.64,255.19,472.18,761.13,473.66,814.70,6571.33,79.54
2014-03-04,RMA,ft,1,21367.00,977.00,-4277.00,-1143.44,20069.55,1.00,1.00,1110.00,1.70,3.64,1376.51,1376.51,567.07,3586.84,833.56,517.78,2249.93,2249.93,732.22,446.72,524.08,10338.43,8333.18,12116.03,529.73,527.13,8932.81,551.90,5611.88,8283.59,2689.02,572.12,647.59,925.87,12518.31,399.49,775.12,758.98,323.14,4881.34,288.37,234.91,412.21,745.52,440.54,823.13,6385.60,77.87
2014-03-05,RMA,ft,1,19341.00,970.00,-5537.00,-695.05,16653.23,1.00,1.00,1205.00,1.42,3.45,1063.62,1063.62,553.01,3425.86,828.62,509.18,1553.49,1553.49,728.98,366.82,517.06,9627.05,8146.26,11310.60,520.41,518.63,8738.68,508.02,4239.10,7637.33,2001.37,557.49,627.85,911.45,10724.44,395.32,778.48,750.41,311.55,4906.54,277.29,214.20,370.33,722.23,409.36,901.21,6196.67,74.91
2014-03-06,RMA,ft,1,19682.00,963.00,-4852.00,1089.96,15827.34,1.00,1.00,1224.00,1.25,3.45,922.60,922.60,535.99,3276.38,834.92,497.35,1290.90,1290.90,710.80,337.67,510.59,9166.07,8167.07,10553.22,509.90,509.12,8602.43,488.61,3662.59,7308.96,1433.34,539.53,605.17,902.46,9961.00,384.84,778.35,733.63,298.78,5196.87,262.83,210.06,346.53,690.51,390.59,1031.48,6062.82,72.74
2014-03-07,RMA,ft,1,26086.00,924.00,-5721.00,1607.59,21366.33,1.00,1.00,1213.00,1.41,3.80,901.45,901.45,515.48,3139.96,846.52,482.65,1302.92,1302.92,688.30,323.74,501.26,9009.94,8163.56,10184.38,497.16,497.46,8489.16,489.33,3769.59,7323.91,1195.00,518.62,575.45,907.97,10313.44,365.03,773.64,718.35,286.54,5441.28,247.40,204.55,328.11,650.90,378.21,1133.50,6011.22,72.32
2014-03-08,RMA,ft,1,27754.00,913.00,-7499.00,1913.95,20941.39,1.00,1.00,1226.00,1.74,4.01,898.77,898.77,497.67,2954.00,854.94,477.19,1291.22,1291.22,669.86,303.90,487.44,8985.94,8149.94,10101.07,482.98,483.84,8384.66,490.05,3847.39,7357.07,1148.33,500.26,547.79,941.87,10553.97,342.21,765.70,709.32,274.82,5592.84,233.28,178.79,317.00,623.80,371.26,1155.05,5997.18,72.74
2014-03-09,RMA,ft,1,25724.00,910.00,-7152.00,1896.03,18895.32,1.00,1.00,1232.00,2.34,3.76,822.15,822.15,485.04,2641.62,859.07,471.55,1071.78,1071.78,660.50,277.70,474.57,8738.23,8105.52,9775.48,470.21,470.93,8290.23,472.47,3328.51,7015.67,1046.44,487.40,532.60,1011.12,9584.97,329.07,759.18,704.26,256.68,5650.04,216.31,169.85,310.97,630.14,364.06,1154.38,5898.60,72.18
2014-03-10,RMA,ft,1,22948.00,946.00,-6816.00,1628.77,16515.20,1.00,1.00,1188.00,3.19,3.56,733.62,733.62,472.17,2403.60,862.84,459.48,911.44,911.44,646.59,262.21,462.75,8283.09,7927.71,9030.73,457.01,457.79,8145.67,451.53,2926.43,6623.47,813.38,474.54,520.47,1079.58,8804.86,317.37,753.61,696.72,240.83,5611.02,203.31,180.76,295.49,636.25,345.38,1171.36,5693.15,70.65
2014-03-11,RMA,ft,1,19937.00,998.00,-6463.00,1352.44,14029.74,1.00,1.00,1112.00,4.14,3.46,677.37,677.37,456.33,2252.48,868.25,442.91,903.07,903.07,628.92,259.41,444.20,7827.71,7629.24,8263.53,441.45,442.64,7924.04,433.95,2878.02,6280.31,673.06,458.63,505.25,1116.78,8614.92,304.24,747.58,684.31,240.10,5511.94,201.67,194.04,281.77,627.86,327.52,1184.50,5479.21,70.42
2014-03-12,RMA,ft,1,17817.00,974.00,-7207.00,1500.37,10907.49,1.00,1.00,1023.00,5.00,3.47,646.37,646.37,440.74,2089.98,879.75,429.18,960.63,960.63,610.76,267.00,425.32,7403.24,7219.90,7786.83,424.90,426.27,7625.71,416.97,3025.52,5979.24,641.43,443.08,490.77,1139.73,8777.82,294.55,742.16,670.05,242.87,5254.21,207.29,200.88,281.11,630.20,319.30,1169.20,5257.13,70.43
2014-03-13,RMA,ft,1,21499.00,972.00,-6681.00,1471.10,14998.56,1.00,1.00,1015.00,5.80,3.69,716.01,716.01,425.24,2074.75,882.88,415.03,1228.96,1228.96,579.70,290.55,413.99,7413.38,6854.91,7689.80,410.20,411.45,7258.13,411.81,3779.16,6075.94,668.87,427.64,474.86,1156.29,10001.22,282.68,732.13,654.49,249.69,5078.55,214.51,199.65,282.27,594.90,313.46,1120.16,5093.71,71.42
2014-03-14,RMA,ft,1,22681.00,979.00,-6014.00,1452.08,16911.87,1.00,1.00,968.00,6.12,3.56,783.45,783.45,412.01,2016.38,878.34,402.26,1428.92,1428.92,556.52,309.79,404.54,7657.12,6754.16,7948.40,397.87,398.85,7036.09,405.02,4143.87,6191.52,853.55,414.33,460.22,1163.30,10554.37,276.31,721.04,640.25,250.80,5063.04,218.16,179.10,290.03,573.85,314.91,1057.21,5031.80,73.65
2014-03-15,RMA,ft,1,19541.00,978.00,-5666.00,1185.15,14424.12,1.00,1.00,914.00,5.81,3.44,716.21,716.21,402.66,1848.35,883.97,392.01,1249.77,1249.77,545.61,293.21,393.61,7568.98,6732.66,7941.56,388.78,389.42,6930.98,388.02,3756.00,6041.67,910.13,404.94,451.61,1154.68,9901.66,275.00,715.89,628.06,242.10,4973.79,214.92,163.20,287.56,586.43,311.45,1016.15,4880.37,72.91
2014-03-16,RMA,ft,1,15674.00,961.00,-7038.00,1278.05,8978.45,1.00,1.00,915.00,4.94,3.35,662.12,662.12,392.27,1747.82,885.81,381.10,1125.87,1125.87,532.47,282.75,384.64,7284.74,6610.35,7664.02,379.75,380.47,6814.99,375.08,3501.49,5800.63,818.83,394.53,439.18,1127.19,9476.88,271.73,711.39,615.87,230.92,4843.60,207.90,177.34,278.73,579.10,302.21,982.42,4686.61,72.10
2014-03-17,RMA,ft,1,12982.00,961.00,-6920.00,1282.69,6311.02,1.00,1.00,918.00,3.86,3.57,675.51,675.51,380.71,1719.41,879.68,366.85,1227.41,1227.41,513.14,287.54,375.50,7154.12,6451.75,7591.42,370.17,371.25,6676.55,370.45,3741.34,5739.83,787.23,382.81,426.01,1097.75,9894.97,264.64,704.28,602.48,228.11,4741.10,204.45,190.53,270.75,541.69,296.10,949.15,4548.16,72.15
2014-03-18,RMA,ft,1,11617.00,949.00,-5482.00,868.53,6717.95,1.00,1.00,898.00,3.36,3.30,649.99,649.99,372.92,1585.27,882.29,360.85,1216.41,1216.41,508.67,281.47,364.37,6972.51,6337.99,7579.36,363.15,364.19,6571.11,360.45,3631.02,5519.15,912.53,374.79,419.89,1067.34,9629.50,261.67,702.25,590.94,226.50,4646.29,204.34,195.58,266.24,538.88,292.15,935.93,4417.10,72.98
2014-03-19,RMA,ft,1,10449.00,868.00,-5686.00,914.50,5189.71,1.00,1.00,869.00,2.55,3.25,626.87,626.87,368.78,1475.51,891.75,357.66,1160.12,1160.12,504.49,278.17,357.30,6764.53,6190.00,7516.51,357.67,358.29,6456.70,351.00,3484.05,5315.92,956.46,370.66,416.56,1028.29,9366.36,261.06,702.48,579.18,227.16,4514.45,207.10,207.58,263.21,550.24,287.83,923.46,4267.90,71.99
2014-03-20,RMA,ft,1,9395.00,784.00,-4917.00,1136.66,4542.68,1.00,1.00,819.00,2.22,3.22,653.69,653.69,364.49,1452.16,892.88,351.38,1249.88,1249.88,495.70,288.43,351.99,6724.40,6066.29,7638.09,352.01,352.33,6343.87,347.40,3655.73,5249.09,962.56,366.43,410.39,1001.39,9605.25,259.89,699.54,561.17,229.54,4399.33,211.27,219.61,264.91,531.98,286.97,910.14,4169.54,72.14
2014-03-21,RMA,ft,1,8457.00,729.00,-4332.00,1100.04,4172.19,1.00,1.00,733.00,2.21,3.43,775.62,775.62,359.09,1520.35,887.88,342.51,1613.71,1613.71,479.49,332.48,346.93,7013.12,6044.04,8074.78,346.79,347.20,6257.61,353.86,4377.74,5526.77,1054.33,361.07,404.33,990.40,10761.05,257.73,692.37,538.38,237.01,4334.38,217.05,229.58,273.29,513.09,290.00,891.19,4139.59,72.82
2014-03-22,RMA,ft,1,7928.00,708.00,-2674.00,1100.03,5251.98,1.00,1.00,690.00,2.58,3.49,926.75,926.75,355.78,1603.63,882.44,338.03,2062.01,2062.01,468.76,399.12,342.42,7543.24,6209.25,8760.83,343.47,343.67,6260.10,363.23,5120.21,5924.46,1329.10,357.70,403.49,987.66,11842.15,258.03,685.25,516.55,244.07,4344.59,224.16,235.09,293.84,522.58,299.62,865.07,4194.35,74.59
2014-03-23,RMA,ft,1,7921.00,675.00,-2226.00,1008.70,5761.43,1.00,1.00,639.00,3.00,3.48,1043.76,1043.76,355.08,1678.01,878.54,337.05,2359.57,2359.57,463.27,459.01,338.19,8102.94,6515.43,9397.21,341.47,341.23,6359.35,370.33,5596.10,6325.89,1670.17,357.02,406.05,982.54,12460.22,261.12,680.85,498.65,248.81,4363.15,232.18,237.86,314.85,534.01,308.15,825.03,4265.48,75.67
