datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1993-08-01,dsm2,base,24,24487.00,23300.00,1730.00,-10611.38,5720.41,9885.21,1.00,0.00,603.02,3.01,4.02,4.06,3.35,419.44,419.44,140.06,4944.81,719.53,145.19,1162.39,1162.39,173.28,193.28,137.37,6405.74,5962.08,7912.07,138.73,138.77,3671.44,175.37,2719.82,7058.20,2165.59,140.05,154.03,472.64,6457.42,129.22,279.01,151.46,129.17,5092.12,115.67,109.48,144.54,293.89,140.54,641.44,159.91,3555.21,207.45,70.80
1993-08-02,dsm2,base,24,25601.00,24400.00,1870.00,-10628.88,5411.81,11430.31,1.00,0.00,600.00,2.70,4.07,3.72,3.46,455.02,455.02,140.61,5065.88,708.21,146.56,1232.07,1232.07,174.71,203.34,138.33,6465.71,6070.66,8022.72,139.59,139.63,3929.29,182.49,2850.16,7132.77,2254.60,140.63,153.81,468.19,6827.80,129.62,268.15,152.86,130.31,5229.54,114.94,108.00,148.81,289.16,143.69,632.11,159.74,3698.22,190.54,70.80
1993-08-03,dsm2,base,24,26676.00,25500.00,1820.00,-10775.93,5135.98,12584.09,1.00,0.00,627.98,2.47,3.99,3.24,3.47,475.39,475.39,141.37,5136.87,697.43,147.61,1246.91,1246.91,176.99,200.34,139.25,6533.50,6158.39,8152.22,140.29,140.47,4073.07,187.78,2913.92,7223.91,2287.94,141.37,153.80,470.12,6890.70,129.96,262.91,153.25,130.38,5292.30,113.36,104.72,148.31,281.97,145.06,612.34,159.32,3825.12,175.26,70.80
1993-08-04,dsm2,base,24,26315.00,25200.00,1760.00,-10794.75,4616.15,12664.10,1.00,0.00,581.03,2.29,3.81,2.73,3.39,467.28,467.28,142.04,5171.11,688.17,148.49,1132.08,1132.08,179.20,182.78,139.59,6568.37,6231.30,8113.13,140.93,141.05,4092.26,186.65,2725.49,7258.83,2215.76,142.05,153.20,474.01,6599.42,130.19,262.60,153.46,129.23,5296.41,111.06,105.82,143.12,289.36,142.34,617.85,158.30,3866.87,176.85,70.80
1993-08-05,dsm2,base,24,25599.00,24500.00,1640.00,-10811.42,4247.06,12180.52,1.00,0.00,592.99,2.01,3.75,2.26,3.29,423.08,423.08,142.33,5106.19,679.24,148.60,960.50,960.50,181.07,163.06,139.36,6579.82,6254.20,7877.94,141.01,141.11,3936.64,180.59,2415.16,7211.24,2058.61,142.34,153.06,476.08,6051.93,130.11,264.37,153.69,127.44,5105.52,110.23,107.44,137.33,286.78,139.38,616.87,156.75,3873.42,167.32,70.80
1993-08-06,dsm2,base,24,24616.00,23500.00,1570.00,-10754.81,4086.20,11344.99,1.00,0.00,617.98,1.67,3.80,1.81,3.28,394.20,394.20,142.11,5108.84,670.93,148.63,862.50,862.50,183.20,153.97,138.53,6571.93,6255.09,7619.55,140.50,140.63,3829.94,177.02,2219.90,7000.80,1947.95,142.10,152.77,471.40,5759.42,129.50,264.79,154.37,127.06,4929.69,110.81,107.55,134.19,295.20,137.17,593.31,156.27,3912.60,157.84,66.20
1993-08-07,dsm2,base,24,23934.00,22800.00,1770.00,-10781.70,3865.20,11057.10,1.00,0.00,653.98,1.48,3.75,1.54,3.35,387.99,387.99,141.48,5146.67,663.23,148.51,837.64,837.64,184.95,152.09,138.00,6546.13,6277.33,7470.79,139.69,139.89,3844.82,178.51,2173.59,6895.75,1816.81,141.49,152.35,460.97,5801.92,128.61,261.92,154.72,127.17,4812.50,111.32,108.62,133.89,276.11,137.61,608.15,155.98,4001.01,155.65,66.20
1993-08-08,dsm2,base,24,23151.00,22000.00,1850.00,-10972.26,3764.39,10264.35,1.00,0.00,685.98,1.40,3.69,1.34,3.33,379.38,379.38,140.77,5127.05,653.98,148.75,797.13,797.13,186.31,146.74,137.83,6505.85,6270.23,7443.97,139.00,139.17,3814.80,176.49,2041.07,6829.96,1792.98,140.78,152.04,449.87,5673.94,128.16,263.65,154.72,127.25,4561.86,111.67,110.48,133.91,286.83,138.48,639.88,155.86,4030.96,154.60,66.20
1993-08-09,dsm2,base,24,23269.00,22100.00,1830.00,-10760.75,3613.17,10725.08,1.00,0.00,645.02,1.51,3.73,1.31,3.30,371.61,371.61,140.38,5117.46,643.24,148.69,743.85,743.85,187.67,143.33,137.80,6458.68,6236.97,7399.72,138.74,138.88,3681.40,175.54,1931.78,6764.13,1812.41,140.37,151.93,442.90,5529.72,127.98,266.91,154.30,127.59,3986.40,112.49,111.40,132.65,289.01,138.15,672.57,155.87,4037.34,153.80,66.20
1993-08-10,dsm2,base,24,23150.00,22000.00,1840.00,-10799.68,3468.03,10722.29,1.00,0.00,625.01,1.84,3.74,1.44,3.27,381.11,381.11,140.29,5147.56,644.94,148.80,759.61,759.61,189.80,145.51,137.68,6431.45,6232.60,7473.61,138.89,139.12,3701.21,180.68,1933.87,6742.82,1843.93,140.29,151.23,440.83,5721.63,127.89,268.42,153.89,129.12,3688.40,113.44,111.49,132.41,298.73,136.99,664.75,155.09,4062.43,154.08,66.20
1993-08-11,dsm2,base,24,22749.00,21600.00,1860.00,-10989.07,3004.25,10615.68,1.00,0.00,575.03,2.26,3.82,1.87,3.25,382.96,382.96,140.21,5149.08,653.46,149.65,773.97,773.97,190.08,148.41,138.27,6407.24,6229.84,7573.67,139.51,139.69,3803.58,184.99,1993.62,6727.70,1830.34,140.21,150.35,445.61,5987.16,128.14,268.09,153.18,130.77,3531.99,113.98,112.33,135.27,306.61,137.39,640.89,153.92,4069.67,172.22,66.20
1993-08-12,dsm2,base,24,22521.00,21400.00,1890.00,-10769.00,3233.08,10408.92,1.00,0.00,615.98,2.55,3.94,2.35,3.26,382.93,382.93,140.68,5141.63,651.51,150.28,831.28,831.28,189.77,158.60,139.23,6384.76,6205.27,7734.99,140.35,140.59,3856.33,190.90,2155.87,6773.41,1772.05,140.69,150.13,451.19,6469.29,128.85,270.70,152.36,131.88,3733.19,114.76,111.24,138.19,309.28,140.26,605.47,152.67,4072.22,196.68,70.80
1993-08-13,dsm2,base,24,21983.00,20900.00,1930.00,-10811.92,3133.97,9967.11,1.00,0.00,588.02,2.92,4.02,2.91,3.25,385.21,385.21,141.92,5124.92,639.35,151.63,882.70,882.70,188.80,165.89,140.96,6402.68,6224.62,7977.78,141.58,141.79,3961.45,193.60,2298.82,6925.47,1844.64,141.94,150.39,458.95,6781.32,129.50,273.62,152.03,132.63,3971.30,114.79,107.70,143.02,314.61,145.05,602.17,152.54,4127.97,227.68,70.80
1993-08-14,dsm2,base,24,21616.00,20500.00,2010.00,-10687.60,2996.83,9941.57,1.00,0.00,561.01,3.23,3.94,3.62,3.29,397.93,397.93,143.03,5135.87,629.54,153.29,990.90,990.90,188.39,177.93,142.82,6464.23,6243.39,8304.75,142.95,143.26,4072.05,197.18,2582.59,7135.76,1952.82,143.03,150.81,453.29,7155.41,130.09,279.05,152.44,133.04,4321.54,114.00,115.17,148.08,303.24,148.49,605.85,151.97,4167.77,209.95,70.80
1993-08-15,dsm2,base,24,21263.00,20100.00,2080.00,-11091.13,2618.44,9633.43,1.00,0.00,542.01,3.40,3.80,4.11,3.22,403.58,403.58,144.43,5131.15,616.02,154.40,1064.08,1064.08,186.67,189.80,144.40,6527.99,6277.94,8544.55,144.40,144.65,4126.00,195.54,2667.58,7283.34,2096.46,144.41,151.22,453.00,7048.24,130.57,290.37,153.20,132.61,4531.37,115.47,119.02,153.72,326.67,151.47,579.49,152.25,4168.46,225.44,70.80
1993-08-16,dsm2,base,24,21651.00,20500.00,2070.00,-10800.60,3114.86,9805.54,1.00,0.00,551.99,3.48,3.82,4.34,3.17,404.77,404.77,145.76,5173.31,592.26,154.93,1106.54,1106.54,186.85,196.21,144.92,6614.40,6304.21,8579.72,145.53,145.82,4059.56,192.19,2710.96,7404.40,2150.33,145.77,152.45,444.49,6881.79,130.86,306.94,154.43,133.38,4657.92,117.89,120.37,154.77,315.09,151.50,555.77,152.80,4142.16,214.93,70.80
1993-08-17,dsm2,base,24,22046.00,20900.00,1990.00,-10808.13,3380.52,9847.35,1.00,0.00,556.00,3.34,3.88,4.45,3.23,422.69,422.69,146.76,5286.43,572.58,155.56,1226.75,1226.75,188.12,207.63,145.31,6731.83,6349.75,8572.72,146.36,146.53,4054.00,192.68,2907.07,7514.91,2261.74,146.78,153.61,437.49,7030.17,131.22,316.10,156.20,134.89,4923.70,120.21,124.09,156.39,285.33,151.99,553.94,153.11,4205.92,191.97,70.80
1993-08-18,dsm2,base,24,21758.00,20600.00,1920.00,-10822.08,3475.08,9380.84,1.00,0.00,566.99,3.19,3.86,4.31,3.23,457.71,457.71,147.51,5409.21,565.30,156.27,1359.83,1359.83,188.81,222.51,146.03,6848.21,6424.84,8631.86,147.00,147.22,4138.61,195.80,3136.00,7629.44,2383.72,147.52,154.36,432.72,7299.17,131.88,320.26,157.59,136.56,5138.12,122.38,125.17,160.01,279.86,153.93,560.67,153.68,4275.79,183.60,70.80
1993-08-19,dsm2,base,24,21363.00,20200.00,1910.00,-10663.95,3354.19,9254.86,1.00,0.00,568.00,3.10,3.67,4.02,3.17,484.81,484.81,148.19,5495.20,564.24,156.81,1449.37,1449.37,189.84,236.34,146.91,6968.37,6531.32,8724.84,147.65,147.88,4170.15,197.96,3282.22,7756.37,2465.61,148.19,155.04,430.97,7369.86,132.83,322.54,158.57,138.27,5318.11,124.15,122.90,162.36,278.23,156.06,568.01,154.15,4353.93,178.95,70.80
1993-08-20,dsm2,base,24,21671.00,20500.00,1950.00,-10690.16,3102.09,9828.75,1.00,0.00,574.00,2.96,3.61,3.63,3.05,467.24,467.24,148.67,5543.93,565.43,156.99,1389.90,1389.90,189.90,231.40,147.70,7018.68,6615.53,8635.42,148.28,148.44,4084.03,194.11,3129.63,7736.04,2439.86,148.69,155.80,429.83,7014.34,133.90,330.39,159.23,138.61,5190.48,124.48,136.57,161.50,294.13,155.56,573.54,154.69,4371.24,170.00,70.80
