datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2013-10-27,RMA,ft,3,7705.93,2392.80,2524.20,6081.99,0.00,1.00,294.00,3.84,3.23,7779.68,1719.47,872.58,846.89,6476.90,6476.90,430.13,12441.05,411.02,795.61,9690.26,9690.26,1501.34,4259.39,568.54,15538.24,14496.24,16087.51,512.60,535.35,14490.23,2421.18,12757.98,26323.51,14849.05,10276.78,426.75,386.46,772.16,18197.25,352.67,638.06,482.75,444.69,13136.79,928.83,156.77,2717.90,631.45,2076.78,389.67,506.01,13062.63,574.40,91.94
2013-10-28,RMA,ft,3,7806.22,3172.86,2536.77,7020.84,0.00,1.00,295.00,4.87,3.30,7851.71,1558.63,791.72,766.91,5885.37,5885.37,450.48,12611.90,307.68,849.23,9229.90,9229.90,1539.85,3804.51,596.34,15888.32,14896.81,16364.40,541.92,567.14,14642.78,2170.15,12335.99,25809.60,15158.07,10138.04,446.59,389.51,688.44,17881.66,366.58,634.93,470.71,412.66,13430.25,818.73,163.25,2461.01,582.96,1903.95,307.64,475.20,13373.22,509.53,90.91
2013-10-29,RMA,ft,3,7405.73,3506.64,2818.62,6851.54,0.00,1.00,248.00,5.45,3.40,7440.56,1368.32,602.21,766.11,5363.52,5363.52,462.40,12488.43,285.55,826.37,8700.16,8700.16,1524.41,3376.34,628.57,16022.10,15241.34,16497.72,554.90,579.06,14834.24,1945.22,11979.29,25507.19,15135.60,9168.51,458.68,398.79,500.31,17687.93,373.34,544.36,459.34,378.68,13628.78,732.29,166.10,2185.66,559.31,1667.87,285.77,465.98,13561.01,480.09,89.26
2013-10-30,RMA,ft,3,5823.02,3704.03,2341.11,6271.02,0.00,1.00,223.00,5.79,3.44,6181.15,1366.26,597.82,768.44,5284.14,5284.14,473.32,12393.39,252.83,833.96,8534.62,8534.62,1536.54,3300.18,651.33,16246.50,15475.11,16705.99,570.72,595.58,15012.58,1890.22,12128.06,25973.36,15361.32,8517.70,469.33,407.99,369.52,18060.90,380.72,437.09,451.97,383.85,13773.41,744.14,164.88,2101.91,526.53,1604.70,251.67,471.65,13711.01,423.30,88.90
2013-10-31,RMA,ft,3,8396.54,3798.53,1895.43,9119.71,0.00,1.00,242.00,5.65,3.33,8565.53,1461.34,667.67,793.67,5280.66,5280.66,483.36,12631.13,232.53,841.22,8444.40,8444.40,1536.49,3316.68,667.71,16660.07,15710.58,16938.76,587.60,613.13,15198.25,1870.47,12305.85,26511.23,15859.18,8586.14,479.07,417.02,341.14,18471.07,387.85,371.07,451.90,392.40,13924.19,773.43,160.73,2068.86,447.27,1569.62,235.08,463.95,13949.96,374.19,88.51
2013-11-01,RMA,ft,3,8545.84,3766.68,2969.71,8241.61,1.00,1.00,283.00,5.19,3.26,8708.90,1264.22,603.98,660.24,5007.73,5007.73,496.39,12545.55,246.32,835.90,8162.99,8162.99,1506.75,3101.50,677.96,16846.86,15974.87,17104.56,599.96,625.11,15382.97,1754.62,12049.96,26357.65,15902.93,8464.17,492.02,424.25,328.87,18316.46,393.16,331.46,455.03,375.75,14078.62,707.19,166.04,1942.36,409.21,1476.44,255.02,447.78,14113.27,359.46,88.83
2013-11-02,RMA,ft,3,9129.99,3557.35,4953.25,5115.52,1.00,1.00,347.00,4.32,3.25,9236.59,2850.31,2252.17,598.14,4622.32,4622.32,518.08,11893.76,284.96,831.95,7603.32,7603.32,1473.37,2672.52,689.18,16694.60,16108.87,16983.99,612.68,636.10,15529.51,1604.65,11590.96,25825.23,15569.61,7740.79,513.26,433.45,316.87,17926.61,396.13,305.88,460.01,355.81,14161.89,596.76,174.06,1698.60,380.51,1329.04,300.22,424.10,14068.22,352.77,87.51
2013-11-03,RMA,ft,3,9968.51,3318.20,3505.00,7221.53,1.00,1.00,423.00,3.44,3.19,10074.11,2786.32,2191.26,595.06,4211.17,4211.17,540.16,11214.05,342.24,824.92,6997.31,6997.31,1437.22,2289.32,695.48,16407.35,16044.68,16685.14,622.91,643.84,15594.71,1463.42,11062.86,25273.90,15213.25,7129.68,535.70,444.16,320.63,17447.44,397.20,297.83,469.47,344.44,14127.37,512.19,176.33,1468.42,374.09,1187.79,362.50,409.77,13904.77,370.16,86.79
2013-11-04,RMA,ft,3,9876.00,3093.53,3946.39,6790.28,1.00,1.00,486.00,2.67,3.22,10002.71,2440.94,1894.55,546.39,3856.24,3856.24,561.39,11146.93,408.74,801.06,6501.32,6501.32,1400.37,2028.80,681.35,16215.54,15877.94,16390.37,630.43,648.07,15592.62,1340.48,10635.22,25030.62,15185.92,6914.85,557.58,458.60,339.08,17145.86,394.68,304.51,478.74,336.78,14053.05,460.99,174.06,1296.75,387.52,1074.23,430.77,403.52,13815.95,392.11,85.81
2013-11-05,RMA,ft,3,10374.23,2973.28,4026.33,6910.65,1.00,1.00,554.00,2.13,3.35,10497.79,2651.79,2063.54,588.25,3635.81,3635.81,578.77,11525.25,472.23,771.66,6180.85,6180.85,1358.85,1872.70,670.24,16143.73,15758.28,16178.98,631.50,646.20,15571.62,1265.12,10329.31,24993.23,15286.77,6950.15,575.65,478.20,381.08,16978.47,389.29,322.72,487.21,328.36,14063.24,430.35,169.56,1184.61,414.80,995.10,495.34,404.10,13891.50,426.81,85.24
2013-11-06,RMA,ft,3,11565.15,2857.46,5002.27,7131.95,1.00,1.00,604.00,1.87,3.46,11932.36,2754.71,2179.71,575.00,3586.92,3586.92,589.17,11684.54,532.55,746.85,6049.14,6049.14,1306.79,1749.29,667.93,16083.51,15711.39,16057.70,627.50,640.16,15566.25,1239.32,10259.33,25187.32,15243.43,6677.37,587.03,496.17,438.03,17035.95,382.68,346.63,493.54,321.88,14142.33,402.58,164.77,1111.08,444.34,952.10,556.80,408.69,13996.95,458.59,84.97
2013-11-07,RMA,ft,3,11744.99,2793.30,5077.34,7026.21,1.00,1.00,622.00,1.82,3.42,11952.93,2743.53,2209.52,534.01,3566.33,3566.33,593.26,11123.50,583.35,732.16,6013.52,6013.52,1262.90,1626.92,664.66,15954.51,15650.82,16020.89,621.85,633.40,15550.27,1226.89,10352.85,25505.22,14964.40,5705.54,591.89,510.23,496.36,17241.27,376.81,373.33,501.41,318.36,14153.15,375.15,161.62,1040.33,468.07,920.01,601.05,411.17,13944.66,480.94,84.69
2013-11-08,RMA,ft,3,11537.53,2740.80,5097.45,6662.98,1.00,1.00,652.00,1.94,3.35,11696.71,2797.47,2232.35,565.12,3580.11,3580.11,593.71,10243.57,614.37,724.15,6095.65,6095.65,1231.42,1554.95,661.91,15844.87,15533.51,16093.26,616.13,627.27,15501.62,1232.82,10531.89,25862.09,14690.40,5422.02,593.01,522.56,549.94,17495.84,370.23,401.24,512.72,317.99,14065.08,356.99,160.25,1003.99,489.05,910.28,626.81,412.05,13765.45,497.44,84.84
2013-11-09,RMA,ft,3,11541.68,2688.62,5684.38,5997.38,1.00,1.00,689.00,2.26,3.34,11642.98,2761.77,2205.80,555.97,3305.20,3305.20,591.48,9212.67,640.12,717.57,5734.89,5734.89,1205.72,1318.44,657.33,15603.35,15376.33,16046.56,610.52,621.45,15422.40,1165.30,10060.90,25346.21,14234.30,5453.21,590.93,530.98,592.09,17034.43,367.54,434.58,525.55,301.83,13873.85,315.77,159.89,910.88,504.99,858.26,656.13,414.36,13461.93,513.81,84.40
2013-11-10,RMA,ft,3,11413.30,2633.00,4997.85,6522.16,1.00,1.00,738.00,2.66,3.24,11527.75,2751.22,2205.44,545.78,3070.62,3070.62,588.43,8433.86,673.87,708.83,5345.31,5345.31,1178.00,1123.94,652.44,15288.99,15143.73,15872.43,605.18,615.93,15296.91,1101.50,9643.57,24946.80,13761.26,5194.14,588.01,534.87,619.38,16661.18,363.31,467.80,538.89,290.52,13579.90,286.69,161.98,807.21,519.77,789.36,694.04,417.57,13094.33,524.58,83.62
2013-11-11,RMA,ft,3,11653.60,2580.00,5181.62,6599.27,1.00,1.00,735.00,2.93,3.24,11784.04,2657.62,2163.45,494.17,2988.34,2988.34,584.99,7928.86,712.21,699.29,5230.44,5230.44,1151.69,1042.60,648.30,15011.13,14864.71,15734.57,599.19,609.82,15128.38,1075.26,9560.20,24995.04,13386.63,4900.03,584.79,536.78,647.17,16619.20,356.00,495.43,551.70,287.50,13257.41,273.16,166.20,745.26,535.49,750.37,728.82,420.05,12737.84,531.79,83.24
2013-11-12,RMA,ft,3,11385.69,1582.16,5175.45,5363.14,1.00,1.00,744.00,3.10,3.23,11515.04,2658.10,2131.56,526.54,2845.20,2845.20,580.30,7449.99,733.73,688.79,5012.82,5012.82,1125.35,950.00,640.41,14715.95,14590.99,15612.98,592.59,602.81,14949.42,1028.67,9261.05,24747.81,12964.16,4802.78,580.08,537.45,678.99,16327.30,350.37,515.65,563.22,279.83,12949.07,256.18,171.44,699.54,547.62,721.21,737.48,420.53,12416.68,540.81,83.01
2013-11-13,RMA,ft,3,10941.25,1538.25,4491.10,5565.11,1.00,1.00,744.00,3.18,3.19,11054.35,2625.06,2114.13,510.93,2850.13,2850.13,575.38,7103.42,736.64,680.08,4976.14,4976.14,1102.35,933.31,633.93,14522.72,14313.07,15500.79,587.26,597.56,14744.46,1015.74,9294.04,24904.28,12717.11,4648.42,575.37,536.56,704.04,16410.68,342.95,524.04,572.67,283.61,12622.42,251.63,176.49,665.55,549.98,697.09,741.53,419.62,12106.05,536.70,82.54
2013-11-14,RMA,ft,3,10682.65,1505.40,4597.36,5038.55,1.00,1.00,737.00,3.16,3.22,10790.21,2779.66,2212.58,567.08,3089.42,3089.42,568.60,6909.51,738.61,674.91,5369.27,5369.27,1084.72,1061.73,628.17,14567.41,14091.63,15531.56,582.09,592.62,14532.67,1063.48,9856.73,25648.97,12707.61,4600.40,568.99,533.61,717.44,17039.94,333.99,526.57,579.97,303.65,12349.12,263.14,184.99,691.60,549.67,704.90,744.35,417.65,11855.65,534.41,82.78
2013-11-15,RMA,ft,3,9996.12,1457.93,4592.10,4471.97,1.00,1.00,718.00,3.08,3.18,10091.09,2567.06,2074.05,493.01,3319.33,3319.33,560.66,6722.26,740.70,674.20,5791.33,5791.33,1075.96,1216.50,623.83,14677.69,13974.60,15705.83,577.33,587.91,14364.59,1110.99,10389.88,26242.21,12740.57,4880.87,561.18,530.74,725.55,17595.13,329.62,529.17,586.53,324.70,12128.37,279.03,188.94,754.87,551.45,736.30,741.01,414.50,11653.84,534.28,83.50
2013-11-16,RMA,ft,3,9364.65,1414.70,5209.19,3130.48,1.00,1.00,718.00,2.84,3.16,9419.11,2585.57,2068.41,517.16,3456.48,3456.48,554.78,6562.78,740.00,670.55,6003.85,6003.85,1069.86,1335.43,619.16,14807.30,13912.09,15870.41,573.48,583.88,14230.52,1137.50,10696.51,26530.24,12796.25,5216.33,555.22,528.35,732.80,17902.56,330.23,533.23,590.90,338.90,11901.08,296.42,188.45,808.66,556.99,759.29,730.11,412.20,11450.08,540.39,83.81
2013-11-17,RMA,ft,3,8666.61,1369.93,4111.53,3548.95,1.00,1.00,724.00,2.57,3.21,8748.99,2526.27,2042.43,483.84,3672.90,3672.90,550.17,6558.37,734.81,668.41,6331.58,6331.58,1062.06,1500.98,613.42,14998.87,13892.81,16078.89,570.60,580.74,14117.35,1176.33,11165.37,27043.52,12963.08,5342.16,550.39,522.77,736.44,18412.91,333.53,535.51,594.12,353.90,11669.14,324.86,190.08,878.56,560.09,797.12,721.15,412.07,11285.25,541.18,84.28
2013-11-18,RMA,ft,3,8216.95,1311.07,3560.07,3604.93,1.00,1.00,718.00,2.27,3.19,8305.33,2524.41,2041.31,483.10,3925.90,3925.90,547.14,6686.37,728.38,669.47,6798.76,6798.76,1057.06,1722.88,611.11,15235.52,13951.76,16322.89,570.17,580.15,14052.01,1226.25,11734.92,27674.26,13176.08,5493.74,546.99,517.45,735.69,19040.68,339.80,537.11,595.66,369.58,11492.91,364.70,194.66,978.01,560.46,853.95,721.53,412.01,11227.67,536.65,84.87
2013-11-19,RMA,ft,3,7591.46,1276.48,4057.71,2507.27,1.00,1.00,705.00,2.03,3.13,7699.51,2484.98,2008.78,476.20,4382.12,4382.12,546.83,6905.76,724.71,676.69,7614.89,7614.89,1062.92,2088.08,614.24,15609.42,14127.51,16742.35,572.19,582.36,14067.77,1333.45,12683.25,28755.56,13526.79,5848.51,546.43,513.07,731.79,20037.99,348.56,536.13,596.12,395.52,11395.64,425.42,193.85,1141.48,552.93,958.14,722.65,411.35,11293.74,527.70,85.60
2013-11-20,RMA,ft,3,7115.93,1244.83,4027.46,3039.07,1.00,1.00,716.00,1.88,3.20,7264.32,1443.37,1231.57,211.80,4925.50,4925.50,548.39,7124.47,722.95,694.10,8486.56,8486.56,1083.61,2526.56,617.96,16030.85,14254.88,17254.11,577.64,588.36,14166.55,1483.65,13642.15,29786.12,13859.75,6544.73,547.86,510.22,731.38,21044.69,362.75,533.92,599.35,427.05,11255.50,511.15,195.76,1368.40,555.10,1103.35,718.28,411.74,11426.59,526.51,86.64
2013-11-21,RMA,ft,3,6292.46,1218.35,4789.29,3562.91,1.00,1.00,695.00,1.86,3.23,6557.49,-574.06,-399.69,-174.37,5544.14,5544.14,556.08,7336.02,721.66,744.31,9761.94,9761.94,1128.84,3133.78,619.66,16513.18,14254.29,17975.40,592.35,603.94,14275.18,1688.40,14835.44,30960.15,14138.69,7439.88,555.36,511.79,739.62,22211.78,378.13,529.77,600.68,481.55,10791.79,626.78,200.83,1734.50,548.87,1347.06,715.43,415.25,11518.70,525.07,88.18
2013-11-22,RMA,ft,3,5812.05,1197.04,2631.17,6098.92,1.00,1.00,658.00,2.05,3.22,6122.16,-1408.04,-1111.62,-296.42,4826.33,4826.33,564.21,7201.51,719.35,770.39,9441.34,9441.34,1156.85,2943.39,616.18,16146.23,13990.27,17962.76,607.19,618.48,14008.71,1572.44,14176.33,29686.82,13614.57,8362.65,562.82,521.13,747.52,21379.99,375.35,537.72,603.46,453.73,9638.65,592.63,206.65,1715.55,569.98,1355.63,715.13,424.22,11120.48,546.20,88.67
2013-11-23,RMA,ft,3,5477.43,1224.12,2429.09,5486.19,1.00,1.00,652.00,2.46,3.27,5739.76,-848.30,-685.75,-162.55,4093.97,4093.97,564.08,7414.06,713.07,741.16,8184.14,8184.14,1153.21,2407.82,630.29,15583.76,13407.99,17539.66,612.46,623.18,13532.06,1365.27,12986.52,28093.17,13224.56,7937.91,561.90,529.78,749.42,20154.21,375.46,549.49,623.76,394.72,8749.31,511.21,207.94,1451.45,613.84,1169.42,697.83,441.57,10747.52,581.54,86.74
2013-11-24,RMA,ft,3,6159.83,1428.09,2274.04,6654.84,1.00,1.00,716.00,3.11,3.32,6369.43,-1047.24,-843.75,-203.49,4005.04,4005.04,567.12,7748.56,698.77,730.86,7723.05,7723.05,1147.54,2261.25,642.70,15423.51,13243.10,17338.48,616.35,626.83,13296.71,1302.60,12640.22,27888.27,13228.97,7042.42,564.47,536.45,752.17,19805.53,383.42,555.97,643.18,384.85,8698.19,504.21,210.92,1351.92,624.37,1092.27,672.15,462.81,10647.16,589.96,85.80
2013-11-25,RMA,ft,3,5136.98,1363.24,2048.00,4913.80,1.00,1.00,726.00,3.72,3.27,5290.30,-222.61,-326.22,103.61,3941.17,3941.17,571.20,7901.50,680.57,730.10,7562.66,7562.66,1138.63,2223.77,648.87,15443.45,13709.68,17337.73,619.40,629.74,13348.38,1271.63,12446.92,27827.83,13431.50,6773.73,568.32,538.49,749.91,19614.30,390.59,562.38,646.55,385.59,9479.07,503.81,218.44,1329.37,622.67,1069.73,681.06,478.80,10674.15,589.06,85.97
2013-11-26,RMA,ft,3,5033.68,1302.68,2786.00,1843.21,1.00,1.00,753.00,4.34,3.35,5167.34,1919.43,1480.63,438.80,3980.85,3980.85,576.71,8348.89,680.60,729.73,7465.43,7465.43,1131.28,2253.93,653.70,15834.87,14154.39,17520.08,622.15,632.63,13534.25,1270.85,12306.72,27861.88,14206.46,6836.01,573.85,537.36,735.14,19526.70,395.77,567.83,636.16,395.14,10345.57,517.23,225.26,1341.77,608.60,1071.80,714.57,482.82,10994.88,577.76,85.80
2013-11-27,RMA,ft,3,4711.51,1261.62,2164.00,1621.24,1.00,1.00,776.00,4.72,3.43,4854.51,2402.44,1916.15,486.29,3864.96,3864.96,579.33,8805.12,700.09,729.14,7205.81,7205.81,1122.52,2193.99,656.22,16176.49,14602.11,17637.70,623.09,633.78,13768.40,1243.30,11924.60,27518.49,14700.89,6919.85,576.68,535.66,721.80,19148.09,400.26,573.49,625.45,396.20,11003.03,506.83,223.94,1329.73,599.80,1060.79,735.47,476.46,11362.37,566.07,85.91
2013-11-28,RMA,ft,3,4830.75,1240.71,3043.00,857.88,1.00,1.00,779.00,4.75,3.40,5073.62,2474.15,2005.65,468.50,3928.94,3928.94,584.43,9296.01,720.99,731.37,7062.81,7062.81,1118.85,2184.89,659.37,16519.16,14993.13,17687.21,623.97,634.83,14040.71,1255.78,11889.02,27579.23,15194.60,6999.88,582.10,534.72,717.79,19136.09,403.24,577.24,616.93,404.75,11502.85,513.82,221.49,1320.83,588.58,1059.12,758.29,466.26,11722.51,556.94,85.51
2013-11-29,RMA,ft,3,4495.95,1225.30,2449.00,907.54,1.00,1.00,773.00,4.54,3.41,4630.61,2586.79,2074.38,512.41,4117.86,4117.86,587.45,9832.60,741.43,733.24,7169.39,7169.39,1118.28,2280.60,661.48,16897.35,15356.47,17809.67,623.46,634.39,14338.16,1301.31,12092.79,27948.81,15689.53,7088.36,585.42,534.57,722.84,19394.64,406.02,579.32,612.39,419.01,11963.49,538.50,221.17,1350.97,590.97,1083.42,774.40,457.60,12113.71,561.91,85.85
2013-11-30,RMA,ft,3,4475.82,1242.73,2573.00,841.60,1.00,1.00,795.00,4.13,3.35,4644.66,2560.16,2049.38,510.78,4366.05,4366.05,589.32,10385.23,758.79,736.14,7399.97,7399.97,1122.60,2424.68,663.06,17273.11,15729.82,18001.24,623.41,634.40,14657.10,1363.29,12421.05,28435.32,16141.89,7215.67,587.44,535.23,732.85,19814.37,409.97,580.86,609.89,435.12,12407.87,571.06,219.56,1415.06,595.83,1131.48,778.00,450.75,12532.97,564.91,86.31
2013-12-01,RMA,ft,3,4669.68,1264.93,2531.00,1094.98,1.00,1.00,812.00,3.56,3.33,4827.13,2547.35,2043.82,503.53,4360.85,4360.85,589.75,10795.19,770.19,738.34,7408.94,7408.94,1125.57,2425.11,664.94,17508.06,16086.56,18140.32,623.64,634.65,14959.88,1375.35,12348.79,28414.53,16370.15,7374.04,587.85,536.44,746.75,19791.69,415.05,584.04,608.66,439.45,12816.52,572.87,218.73,1437.77,608.92,1154.71,782.80,446.03,12864.60,574.88,86.72
2013-12-02,RMA,ft,3,5476.52,1303.27,2534.00,2048.34,1.00,1.00,820.00,2.99,3.38,5641.79,2432.21,2009.08,423.13,4605.46,4605.46,592.22,11336.58,777.98,747.72,7682.73,7682.73,1142.45,2545.45,670.21,17836.35,16439.19,18369.32,626.38,637.97,15315.06,1446.07,12737.74,28936.36,16751.27,7547.26,590.37,538.24,759.50,20321.74,420.20,585.69,609.27,455.77,13239.88,604.74,217.42,1500.69,620.70,1206.79,799.61,443.52,13305.12,582.73,86.68
2013-12-03,RMA,ft,3,6062.37,1333.65,2583.00,2669.67,1.00,1.00,827.00,2.49,3.36,6251.37,2412.05,1985.22,426.83,5088.14,5088.14,597.18,11658.91,787.44,778.11,8509.30,8509.30,1181.87,2902.13,677.79,18299.71,16858.19,18796.48,633.27,645.52,15740.62,1595.00,13585.89,29888.09,17071.19,7687.23,595.48,540.84,767.02,21199.30,427.80,585.80,610.31,487.93,13737.93,676.75,214.60,1690.99,617.79,1342.18,814.11,442.41,13816.72,581.60,87.50
2013-12-04,RMA,ft,3,6677.54,1353.42,2544.00,3492.79,1.00,1.00,832.00,2.06,3.34,6883.79,2243.60,1876.02,367.58,5046.44,5046.44,600.85,11019.97,800.16,798.11,8885.70,8885.70,1216.53,3003.80,684.55,18399.69,17240.60,19178.14,642.37,655.31,16102.82,1634.53,13833.37,30023.24,16775.40,8025.82,598.93,544.67,774.53,21445.18,434.86,589.17,611.41,485.76,14064.54,688.20,214.64,1799.41,626.89,1420.19,822.84,441.89,13951.98,591.24,88.52
2013-12-05,RMA,ft,3,7166.39,1364.49,2535.00,4100.41,1.00,1.00,826.00,1.78,3.34,7408.82,2196.08,1818.11,377.97,4628.99,4628.99,601.50,10206.08,814.34,796.11,8455.14,8455.14,1230.88,2714.91,691.45,18156.08,17322.94,19280.78,649.90,663.53,16302.35,1548.47,13323.41,29296.34,16245.74,8182.91,598.96,548.83,786.42,20949.09,438.82,596.13,613.58,450.25,14073.48,621.51,216.30,1690.08,643.26,1354.23,829.34,442.92,13703.77,603.87,87.82
2013-12-06,RMA,ft,3,8174.76,1345.13,2299.00,5307.87,1.00,1.00,822.00,1.72,3.36,8421.51,2217.26,1837.73,379.53,4341.63,4341.63,602.52,9736.70,824.12,797.98,7983.60,7983.60,1235.56,2430.79,700.04,17844.59,17166.79,19137.69,655.16,669.13,16388.19,1472.03,12886.40,28749.88,15808.77,7811.17,599.55,551.75,799.99,20506.01,441.85,602.85,614.80,422.05,13890.39,562.43,217.96,1545.04,646.10,1262.56,830.68,446.01,13425.61,607.92,87.03
2013-12-07,RMA,ft,3,9314.92,1327.25,2295.00,7360.30,1.00,1.00,814.00,1.74,3.29,9563.93,1235.48,1027.09,208.39,4310.55,4310.55,607.67,9489.76,827.45,806.22,7801.14,7801.14,1244.78,2270.71,711.27,17589.25,16920.43,18985.65,661.41,675.59,16392.67,1451.85,12857.10,28757.69,15550.28,7381.30,604.53,553.16,810.07,20484.50,443.95,607.37,614.82,409.65,13609.74,528.39,219.02,1444.40,636.32,1205.53,827.17,451.40,13213.72,600.69,86.47
2013-12-08,RMA,ft,3,9961.64,1284.33,2285.00,7998.48,1.00,1.00,801.00,1.91,3.22,10234.76,1272.18,1034.89,237.29,4350.79,4350.79,616.08,9299.75,825.92,812.87,7873.08,7873.08,1250.92,2218.80,712.32,17459.48,16683.46,18912.39,669.16,683.19,16347.73,1455.45,13060.78,29070.99,15450.55,7186.76,612.95,554.69,816.74,20730.13,441.96,611.68,620.39,404.97,13356.07,511.50,222.16,1398.72,625.64,1183.01,822.19,458.10,13085.24,594.86,86.58
2013-12-09,RMA,ft,3,10609.94,1261.34,2285.00,8654.26,1.00,1.00,826.00,2.16,3.30,10876.79,1245.78,997.26,248.52,4295.45,4295.45,621.95,9093.26,822.00,808.47,7824.19,7824.19,1244.97,2149.58,711.01,17422.33,16529.94,18883.91,674.59,687.92,16286.36,1432.48,13038.47,29126.67,15348.00,7187.86,618.74,558.56,823.03,20794.41,437.90,616.60,627.11,395.91,13170.67,485.73,221.01,1347.67,645.45,1147.31,814.42,464.23,12994.71,611.92,86.52
2013-12-10,RMA,ft,3,11854.19,1263.08,2305.00,9754.48,1.00,1.00,853.00,2.33,3.35,12098.13,1355.03,1092.79,262.24,4130.93,4130.93,627.42,8867.60,816.56,803.91,7518.38,7518.38,1235.19,1968.10,715.68,17306.49,16426.87,18759.09,677.60,690.45,16225.80,1377.66,12714.12,28858.22,15151.58,7075.90,624.31,562.99,826.72,20513.37,434.51,621.57,631.00,383.81,13021.71,441.84,217.46,1252.70,659.09,1084.14,814.51,470.04,12867.68,619.43,86.05
2013-12-11,RMA,ft,3,12860.06,1264.51,2579.00,10428.20,1.00,1.00,854.00,2.44,3.39,13077.41,1396.05,1116.42,279.63,4051.83,4051.83,633.08,8710.26,814.90,799.45,7260.80,7260.80,1225.35,1801.12,719.45,17210.75,16322.99,18642.31,679.40,691.67,16164.15,1341.15,12507.84,28783.25,15027.32,6778.44,630.18,565.84,826.98,20323.89,430.55,624.88,631.78,375.93,12935.79,406.11,222.58,1158.07,640.85,1026.25,833.07,474.37,12753.67,603.51,85.73
2013-12-12,RMA,ft,3,13335.66,1232.91,2480.00,10415.75,1.00,1.00,840.00,2.56,3.35,13541.52,1943.72,1531.51,412.21,3887.35,3887.35,636.29,8533.49,822.46,792.64,6853.89,6853.89,1209.68,1601.32,719.31,17080.35,16211.96,18482.50,679.13,690.72,16094.61,1286.53,12103.88,28509.42,14862.79,6505.98,633.70,568.82,824.96,19946.85,425.77,628.41,633.66,365.94,12922.35,369.72,220.47,1051.55,631.99,956.30,850.22,475.74,12634.20,593.22,85.30
2013-12-13,RMA,ft,3,13653.46,1167.35,2576.00,10160.08,1.00,1.00,857.00,2.65,3.26,13868.04,2366.94,1945.00,421.94,3646.00,3646.00,638.05,8308.13,834.61,782.24,6316.04,6316.04,1189.32,1381.51,716.66,16876.26,16073.52,18236.37,676.98,687.79,16013.14,1216.38,11527.84,28064.20,14646.23,6119.79,635.79,571.89,825.25,19378.35,420.12,632.03,638.21,356.26,12888.83,337.52,209.82,935.16,631.92,876.37,851.47,475.23,12488.38,594.44,84.71
2013-12-14,RMA,ft,3,13898.20,1094.69,2746.00,10142.91,1.00,1.00,862.00,2.64,3.26,14101.96,2379.81,1952.42,427.39,3382.77,3382.77,639.13,8053.06,842.36,767.04,5750.47,5750.47,1163.44,1180.89,710.98,16585.72,15878.01,17863.80,672.76,682.72,15902.88,1142.52,10929.64,27604.12,14396.35,5628.75,637.26,575.45,830.76,18809.53,413.15,635.18,643.09,347.24,12780.47,313.67,202.08,821.73,638.15,795.81,848.87,475.12,12307.14,599.83,84.00
2013-12-15,RMA,ft,3,14124.42,1024.82,2557.00,10520.38,1.00,1.00,855.00,2.63,3.29,14326.35,2342.52,1924.17,418.35,3149.90,3149.90,639.37,7799.92,845.03,747.98,5289.40,5289.40,1131.78,1032.19,702.56,16253.29,15607.21,17392.29,666.34,675.21,15741.50,1076.00,10434.60,27255.92,14136.76,5074.10,637.91,577.82,838.26,18374.12,405.29,637.00,647.54,336.38,12617.94,297.28,199.10,728.89,643.12,730.83,855.70,476.13,12120.32,601.85,83.31
2013-12-16,RMA,ft,3,14395.41,974.43,3057.00,10218.33,1.00,1.00,865.00,2.64,3.44,14598.68,2369.91,1946.00,423.91,3031.17,3031.17,638.61,7585.92,847.18,727.27,5117.85,5117.85,1098.05,965.42,691.86,15979.21,15314.39,17021.00,658.24,665.87,15538.92,1037.83,10267.07,27271.72,13943.11,4588.47,637.52,580.51,843.86,18293.62,395.71,636.70,651.15,328.11,12456.45,288.37,198.38,669.91,643.32,689.00,860.75,477.44,11989.55,605.00,82.84
2013-12-17,RMA,ft,3,14545.18,932.38,4133.00,9241.15,1.00,1.00,868.00,2.53,3.52,14765.93,2404.65,1966.65,438.00,2858.11,2858.11,636.78,7227.92,848.79,708.23,4905.70,4905.70,1066.00,885.78,679.88,15632.82,15041.30,16742.86,648.44,654.89,15332.53,992.49,9915.78,26934.33,13573.83,4350.66,636.25,584.36,847.89,17941.89,386.07,635.78,654.07,317.95,12306.80,276.75,197.95,636.63,638.30,663.65,860.43,477.27,11825.20,595.29,82.79
2013-12-18,RMA,ft,3,8391.00,1028.00,3447.00,3964.59,1.00,1.00,862.00,2.42,3.54,8649.96,2319.49,1923.07,396.42,2648.92,2648.92,630.65,6839.29,850.69,690.84,4627.03,4627.03,1034.36,820.90,668.12,15241.00,14707.26,16323.02,638.26,643.65,15083.04,938.77,9501.46,26458.83,13173.78,4069.05,630.18,585.81,851.84,17456.85,380.22,635.68,656.66,312.20,12099.52,269.98,199.64,601.20,636.65,630.44,863.58,476.23,11575.23,607.85,82.07
