datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2002-01-20,dsm2,baseline,52,30412.80,1877.00,11553.00,1058.55,20135.25,0.00,0.00,863.79,1.00,3.32,1.01,3.32,202.55,202.55,222.66,193.22,839.24,227.47,175.82,175.82,278.43,178.26,212.30,586.69,660.48,743.05,215.90,216.04,1529.91,205.52,191.36,473.57,170.98,222.74,279.20,859.24,664.03,208.45,583.59,342.13,196.02,1465.15,182.25,187.17,187.35,508.04,192.26,858.71,354.85,900.15,303.84,53.80
2002-01-21,dsm2,baseline,52,28705.60,1836.00,11678.00,658.07,18645.33,0.00,0.00,894.58,1.32,3.20,1.34,3.18,200.33,200.33,220.58,203.07,854.90,228.12,179.42,179.42,280.15,183.25,213.00,606.29,681.41,886.90,215.05,215.11,1496.43,207.21,208.14,544.94,174.50,220.62,272.68,873.99,886.03,207.51,609.54,337.73,200.43,1436.46,188.57,192.07,192.25,472.48,195.89,874.95,340.33,869.47,293.13,54.40
2002-01-22,dsm2,baseline,52,26853.20,1827.00,11914.80,606.41,16602.69,0.00,0.00,909.59,1.81,2.97,1.85,2.96,199.96,199.96,220.71,213.51,868.09,227.84,184.21,184.21,279.55,189.19,214.51,627.37,676.21,1059.09,215.83,215.97,1503.79,208.68,227.22,630.09,178.96,220.65,270.48,886.80,957.66,209.43,637.12,336.27,204.72,1418.60,192.36,196.70,196.90,496.41,200.19,897.90,328.01,897.32,286.40,54.40
2002-01-23,dsm2,baseline,52,25775.20,1812.00,11654.65,800.60,15564.75,0.00,0.00,938.78,2.56,2.95,2.60,2.96,200.74,200.74,221.89,224.49,890.89,227.66,189.77,189.77,279.24,194.58,216.35,656.52,697.85,1193.24,217.82,217.96,1577.72,210.38,239.28,726.03,183.75,221.86,262.94,917.24,1001.02,212.79,665.32,334.70,208.70,1451.82,196.06,201.75,200.46,491.02,203.23,914.80,320.35,948.26,283.04,54.40
2002-01-24,dsm2,baseline,52,24657.60,1790.00,11812.72,756.47,14292.21,0.00,0.00,917.51,3.19,3.33,3.22,3.37,200.43,200.43,223.33,251.96,915.43,227.42,199.32,199.32,276.55,198.13,218.23,686.83,712.64,1478.42,220.35,220.68,1561.23,211.91,292.73,912.03,190.49,223.38,261.95,955.42,1432.55,216.05,685.91,331.81,212.41,1399.84,199.28,202.45,203.39,470.26,205.67,953.69,312.14,956.28,363.51,57.20
2002-01-25,dsm2,baseline,52,23966.80,1774.00,11721.79,626.36,13797.25,0.00,0.00,918.80,3.56,3.79,3.57,3.80,200.20,200.20,225.84,309.00,939.00,227.78,230.76,230.76,270.70,201.32,220.81,762.24,713.02,2084.96,223.37,223.65,1462.40,212.54,480.72,1283.55,209.80,225.84,261.42,988.01,2324.08,219.36,692.76,329.18,215.63,1363.33,201.66,207.35,206.22,461.65,208.33,950.39,304.94,913.88,343.82,61.00
2002-01-26,dsm2,baseline,52,22932.80,1764.00,11654.34,-225.29,13722.15,0.00,0.00,947.88,3.74,3.76,3.76,3.76,209.75,209.75,230.83,419.90,947.31,230.00,341.26,341.26,265.03,204.93,224.23,995.61,737.76,3230.78,227.27,227.50,1300.41,212.00,921.19,2003.04,275.77,231.02,262.55,987.74,3851.90,222.80,688.01,328.78,219.07,1430.27,206.39,207.94,208.27,428.22,210.16,941.03,297.26,868.20,368.67,64.00
2002-01-27,dsm2,baseline,52,22088.00,1763.00,11714.91,-141.82,13051.11,0.00,0.00,923.82,3.98,3.72,3.99,3.71,220.28,220.28,235.22,519.43,947.26,232.46,379.89,379.89,267.38,209.99,228.08,1264.15,838.02,3770.11,230.63,230.59,1270.59,214.64,1027.59,2476.76,381.61,235.38,267.80,963.48,3749.97,227.95,696.40,334.50,223.47,1534.91,208.93,205.59,212.63,496.72,214.65,940.83,294.54,891.96,380.61,63.40
2002-01-28,dsm2,baseline,52,22602.80,1741.00,11238.42,-407.55,14108.03,0.00,0.00,947.08,3.96,3.51,3.96,3.50,237.30,237.30,237.45,679.86,946.36,234.80,452.99,452.99,267.72,215.71,230.80,1598.40,1007.39,4229.01,233.11,233.26,1258.80,217.67,1201.38,2943.38,460.70,237.38,269.37,957.89,3992.06,232.49,702.81,335.97,227.39,1713.38,210.05,208.33,215.63,467.44,217.37,938.32,291.63,930.95,375.25,64.00
2002-01-29,dsm2,baseline,52,22664.40,1747.00,11428.89,-406.38,13910.79,0.00,0.00,894.63,3.83,3.32,3.82,3.31,243.77,243.77,240.65,825.44,946.19,237.34,457.52,457.52,271.56,218.32,233.76,1869.06,1227.60,4337.21,235.67,235.79,1299.28,221.56,1160.32,3147.26,526.39,240.75,272.47,966.69,3659.05,237.65,716.68,339.19,230.97,1872.09,211.81,205.74,217.86,501.48,219.87,953.23,293.56,992.79,375.72,63.20
2002-01-30,dsm2,baseline,52,22171.60,1780.00,11421.95,-61.14,13057.49,0.00,0.00,912.89,3.49,3.15,3.47,3.14,250.58,250.58,242.82,968.05,944.16,240.51,448.97,448.97,277.18,220.16,236.48,2054.16,1458.58,4270.12,238.37,238.34,1356.50,225.12,1110.09,3237.78,546.53,243.00,275.01,980.53,3425.79,242.30,729.88,345.49,234.28,1937.47,212.33,203.40,220.08,499.81,222.20,920.38,294.12,1062.30,356.36,63.20
2002-01-31,dsm2,baseline,52,21696.40,1779.00,11535.76,695.77,11689.47,0.00,0.00,882.92,3.10,3.10,3.08,3.11,254.40,254.40,244.73,1109.29,948.01,242.53,435.45,435.45,279.47,220.72,238.40,2211.86,1674.01,4146.17,240.13,240.17,1421.15,227.93,1067.17,3251.69,551.71,244.74,276.92,977.88,3200.41,245.76,744.11,349.99,236.31,1896.85,211.69,203.30,221.00,511.68,223.47,927.16,298.18,1124.53,333.76,63.20
2002-02-01,dsm2,baseline,52,21296.00,1773.00,11558.16,-1054.98,13012.22,0.00,0.00,873.01,2.77,3.15,2.75,3.14,261.35,261.35,246.52,1244.36,932.09,246.37,441.40,441.40,286.48,220.96,240.34,2327.12,1854.30,4070.67,241.99,241.93,1497.14,230.72,1079.45,3275.89,559.61,246.54,280.04,976.73,3199.76,248.99,757.66,356.56,237.84,1849.44,211.70,204.03,221.22,509.28,224.02,915.23,307.11,1183.80,326.25,63.20
2002-02-02,dsm2,baseline,52,20600.80,1766.00,9962.85,-779.52,13623.67,0.00,0.00,925.47,2.51,3.01,2.49,3.00,272.48,272.48,249.11,1389.44,926.17,249.74,470.02,470.02,291.80,222.23,242.87,2458.49,2022.62,4169.27,244.50,244.50,1566.88,234.05,1124.63,3363.63,589.54,249.11,283.19,973.51,3307.35,251.52,771.95,376.31,239.39,1912.84,212.64,202.72,222.15,507.96,225.29,896.43,317.88,1232.61,310.36,63.20
2002-02-03,dsm2,baseline,52,20200.40,1745.00,9983.84,-657.65,13043.31,0.00,0.00,882.53,2.33,3.03,2.32,3.03,273.24,273.24,252.47,1465.31,902.75,251.38,449.84,449.84,295.03,222.10,245.16,2508.39,2144.69,4166.30,246.77,246.80,1617.31,236.77,1043.09,3359.75,611.89,252.52,288.96,955.43,3078.96,255.83,794.27,388.05,240.72,1900.82,212.89,204.40,224.01,490.49,227.03,922.43,334.76,1284.96,307.90,63.20
2002-02-04,dsm2,baseline,52,19954.00,1726.00,9951.56,-456.25,12602.59,0.00,0.00,901.69,2.36,3.15,2.38,3.16,281.32,281.32,253.04,1569.95,915.20,254.23,462.67,462.67,298.32,223.64,247.17,2582.71,2235.73,4272.22,248.62,248.65,1655.40,239.72,1054.27,3418.36,641.20,253.05,288.31,968.65,3242.73,257.77,813.64,399.29,242.08,1893.55,213.51,201.81,225.50,547.43,228.97,913.80,330.18,1343.50,344.83,63.20
2002-02-05,dsm2,baseline,52,19422.70,1732.00,9854.78,-473.54,12179.16,0.00,0.00,897.90,2.63,3.29,2.64,3.31,297.17,297.17,254.64,1700.05,919.75,256.17,509.53,509.53,299.39,225.88,249.22,2695.33,2338.94,4571.27,250.93,250.93,1702.95,243.48,1172.28,3605.21,699.89,254.59,288.45,972.36,3647.08,258.24,824.12,408.77,243.56,1960.74,212.78,203.88,226.26,544.35,230.39,908.94,335.30,1400.15,390.45,63.20
2002-02-06,dsm2,baseline,52,18700.00,1777.00,10006.63,-307.96,11180.83,0.00,0.00,923.28,2.54,3.56,2.54,3.57,317.30,317.30,256.87,1823.92,910.65,257.19,575.96,575.96,297.28,229.73,250.74,2838.35,2450.54,4967.98,253.15,253.17,1752.55,248.44,1349.29,3855.27,772.10,257.03,289.21,950.26,4155.87,258.28,829.93,416.09,244.85,2008.73,213.34,203.81,227.21,498.80,231.21,911.22,337.78,1463.34,413.47,66.20
2002-02-07,dsm2,baseline,52,18272.10,1890.00,9540.18,-753.89,11776.21,0.00,0.00,922.70,2.84,3.33,2.87,3.31,345.11,345.11,258.98,1985.98,910.97,258.71,689.66,689.66,294.85,237.23,252.34,3055.06,2589.21,5516.59,255.08,255.09,1815.21,254.84,1678.96,4263.72,888.24,259.24,290.03,948.39,5147.07,257.66,833.38,419.13,245.79,2167.23,214.24,200.94,229.21,477.74,232.56,924.04,338.91,1548.81,415.46,66.20
2002-02-08,dsm2,baseline,52,17640.70,1926.00,9391.78,-249.10,10972.22,0.00,0.00,885.02,3.16,3.15,3.16,3.15,349.38,349.38,263.30,2014.09,915.78,260.61,657.00,657.00,297.50,235.76,254.57,3159.43,2727.12,5767.11,257.11,257.12,1840.16,257.23,1627.36,4401.62,947.69,263.40,296.49,944.64,4816.72,260.75,843.43,420.05,247.10,2256.50,213.77,194.66,232.16,503.21,235.45,930.64,340.83,1569.46,422.88,66.20
2002-02-09,dsm2,baseline,52,17635.20,1915.00,9448.82,-208.05,10907.43,0.00,0.00,869.61,3.05,3.13,3.05,3.13,341.77,341.77,265.73,2056.51,927.31,262.34,650.76,650.76,304.46,237.67,256.19,3307.88,2831.11,5722.15,259.18,259.12,1832.04,258.34,1589.76,4527.46,955.08,265.92,299.32,962.77,4654.08,263.34,856.78,412.89,248.23,2254.92,212.40,195.84,232.17,519.69,235.97,902.88,343.86,1635.99,434.14,66.20
2002-02-10,dsm2,baseline,52,17260.10,1912.00,9452.94,132.87,10108.19,0.00,0.00,815.03,2.96,3.23,2.95,3.24,345.29,345.29,266.33,2178.70,913.26,264.77,664.68,664.68,306.90,238.85,257.85,3467.57,2962.97,5747.31,260.87,260.84,1833.56,260.43,1648.53,4629.49,990.81,266.49,299.53,952.06,4752.37,264.55,865.88,401.95,249.48,2286.27,211.22,205.81,232.22,547.30,236.57,883.72,344.13,1697.02,429.89,66.20
2002-02-11,dsm2,baseline,52,17332.70,1937.00,9012.12,39.25,10716.03,0.00,0.00,833.89,2.82,3.45,2.81,3.46,365.11,365.11,267.32,2348.22,892.55,266.46,752.12,752.12,306.55,244.00,259.03,3636.77,3106.80,5919.57,262.25,262.19,1878.98,264.66,1831.22,4793.95,1054.80,267.46,299.79,928.38,5122.32,264.09,870.01,393.14,250.71,2402.62,213.19,204.06,233.05,496.32,237.04,839.80,346.42,1774.29,415.92,66.20
2002-02-12,dsm2,baseline,52,17400.90,1944.00,9002.71,330.34,10495.35,0.00,0.00,851.69,2.63,3.48,2.62,3.47,397.40,397.40,268.91,2571.05,861.61,266.71,874.69,874.69,304.17,252.54,259.97,3877.13,3284.56,6338.10,263.14,263.09,1986.42,269.95,2110.08,5119.27,1164.52,269.11,302.08,895.68,5762.36,264.10,873.06,384.66,251.52,2598.01,215.29,206.39,236.64,497.81,239.44,839.04,350.62,1894.40,387.81,66.20
2002-02-13,dsm2,baseline,52,16924.60,1938.00,8914.40,-300.44,10731.04,0.00,0.00,870.79,2.40,3.47,2.38,3.47,418.54,418.54,269.26,2712.33,835.10,267.13,899.09,899.09,301.43,254.80,261.11,4065.25,3480.51,6715.66,263.84,263.77,2059.11,273.18,2193.49,5432.59,1273.52,269.38,303.85,869.66,5853.22,264.75,877.90,376.43,251.73,2772.80,214.87,200.57,238.94,469.09,242.22,855.04,355.56,1977.98,356.76,66.20
2002-02-14,dsm2,baseline,52,16678.20,1898.00,8736.86,291.55,10029.99,0.00,0.00,875.00,2.12,3.46,2.10,3.46,423.92,423.92,270.52,2835.94,850.69,268.49,876.02,876.02,304.18,253.65,262.13,4226.58,3640.95,6909.63,264.70,264.68,2102.59,274.17,2145.72,5655.60,1303.60,270.56,306.97,881.34,5803.83,266.38,884.07,372.46,252.10,2816.44,213.99,186.34,239.37,481.06,242.66,872.31,361.11,2052.35,336.80,66.20
2002-02-15,dsm2,baseline,52,16343.80,1864.00,8521.90,131.76,10044.14,0.00,0.00,872.50,1.77,3.61,1.75,3.63,429.25,429.25,271.28,2972.58,866.93,270.33,863.44,863.44,308.49,251.94,263.38,4390.85,3806.73,7079.85,265.75,265.68,2132.48,276.12,2142.22,5826.90,1350.38,271.53,308.60,895.57,5759.44,267.39,886.36,369.22,252.30,2878.75,208.76,175.94,239.29,477.34,244.05,881.65,362.04,2137.18,352.06,66.20
2002-02-16,dsm2,baseline,52,16157.90,1863.00,7632.49,-405.18,11286.49,0.00,0.00,876.50,1.53,3.72,1.52,3.71,451.42,451.42,270.63,3143.44,877.52,272.40,919.83,919.83,312.62,252.64,264.10,4549.27,3956.23,7267.22,266.42,266.42,2190.66,281.64,2248.23,6048.42,1386.63,270.68,308.15,906.57,6046.84,266.72,883.89,370.58,252.56,2944.78,200.66,181.13,237.87,487.81,242.55,880.26,363.52,2234.90,382.83,70.80
2002-02-17,dsm2,baseline,52,15834.50,1886.00,7176.74,-1187.33,12776.79,0.00,0.00,889.29,1.36,3.56,1.35,3.55,468.18,468.18,273.83,3252.67,876.41,274.88,931.11,931.11,319.57,252.16,266.11,4701.56,4058.01,7630.65,268.21,268.11,2308.07,283.66,2294.40,6273.01,1480.62,273.95,315.16,904.82,6283.79,267.36,879.43,377.11,251.55,3142.50,196.45,186.18,237.65,460.88,243.43,880.09,378.57,2323.64,366.74,70.80
2002-02-18,dsm2,baseline,52,16062.20,1930.00,6642.24,-379.04,12785.50,0.00,0.00,916.48,1.24,3.51,1.25,3.51,447.61,447.61,276.80,3256.70,878.49,277.30,818.96,818.96,332.33,238.18,267.54,4669.68,4121.55,7598.40,270.06,270.00,2253.42,279.41,1993.19,6261.32,1452.49,276.90,321.34,913.51,5714.36,271.08,873.99,389.11,250.48,2947.99,200.17,189.71,233.31,501.88,241.97,891.61,385.13,2326.86,409.30,66.20
2002-02-19,dsm2,baseline,52,16391.10,1934.00,6458.32,-1539.95,14250.03,0.00,0.00,911.80,1.58,3.41,1.61,3.40,438.71,438.71,279.49,3277.77,893.36,279.79,732.89,732.89,340.95,230.12,268.95,4659.79,4099.42,7550.93,272.30,272.12,2194.41,279.05,1819.02,6184.74,1406.68,279.75,324.56,920.83,5465.33,274.50,870.29,400.67,252.09,2927.71,203.47,189.24,233.64,539.17,242.16,919.84,388.82,2343.47,444.13,66.20
2002-02-20,dsm2,baseline,52,16622.10,1951.00,5966.32,-756.12,15292.10,0.00,0.00,873.42,1.96,3.34,1.98,3.34,433.69,433.69,283.21,3289.89,916.18,282.49,699.70,699.70,350.73,227.76,270.50,4646.97,4080.53,7488.90,274.45,274.26,2182.53,281.28,1739.32,6032.48,1343.19,283.60,328.71,938.61,5269.76,278.46,869.46,415.88,255.01,2940.22,205.54,184.19,232.19,570.64,243.64,919.58,400.58,2334.89,499.66,66.20
2002-02-21,dsm2,baseline,52,17285.40,2012.00,7817.24,-556.71,13536.87,0.00,0.00,884.19,2.42,3.55,2.45,3.58,415.28,415.28,286.47,3282.87,915.43,284.20,670.11,670.11,360.20,230.08,272.41,4665.83,4121.38,7312.53,276.83,276.67,2207.61,282.59,1652.42,5887.54,1260.68,286.99,334.03,955.62,5301.48,281.24,869.51,430.42,258.24,2995.03,205.22,184.85,232.21,542.77,242.23,898.83,410.21,2352.07,519.42,66.20
2002-02-22,dsm2,baseline,52,21513.80,2019.00,8098.46,-173.11,16819.25,0.00,0.00,884.30,2.85,3.70,2.87,3.69,412.87,412.87,286.24,3351.99,900.87,285.31,701.23,701.23,359.24,235.56,273.62,4791.97,4306.59,7241.98,278.45,278.46,2335.71,287.87,1813.65,5918.75,1237.08,286.88,332.36,953.57,5879.92,279.99,867.74,439.54,260.37,3185.42,203.61,182.58,232.95,531.33,240.13,898.04,399.59,2436.20,507.50,66.20
2002-02-23,dsm2,baseline,52,31419.30,1996.00,8640.21,-271.45,26112.24,0.00,0.00,857.11,3.21,3.51,3.24,3.51,421.49,421.49,287.05,3445.95,894.93,286.91,773.91,773.91,351.11,236.40,274.86,5001.95,4506.82,7492.65,280.25,280.29,2647.28,296.69,2073.87,6125.15,1252.93,287.49,329.48,935.77,6429.44,278.75,865.39,447.98,261.11,3688.82,199.05,172.76,235.38,508.92,243.79,900.63,394.09,2549.01,481.05,70.40
2002-02-24,dsm2,baseline,52,34230.90,1973.00,8803.19,33.71,28323.50,0.00,0.00,840.01,3.56,3.51,3.58,3.51,388.16,388.16,288.82,3386.92,898.39,286.72,573.94,573.94,346.31,216.46,276.30,5071.76,4674.18,7002.08,281.56,281.43,2669.81,286.48,1544.25,5901.64,1122.44,289.28,334.20,938.60,4939.68,280.78,871.96,454.88,255.56,3706.03,189.23,152.69,227.66,532.64,238.03,880.62,401.57,2579.62,479.99,66.20
2002-02-25,dsm2,baseline,52,30230.20,1962.00,9881.17,87.73,23086.60,0.00,0.00,870.38,3.69,3.54,3.69,3.55,358.16,358.16,289.37,3402.73,887.45,285.63,487.23,487.23,342.47,202.97,275.33,5099.21,4805.90,6352.05,281.98,281.70,2778.05,280.00,1286.35,5534.35,962.74,289.72,335.24,936.20,4382.07,278.13,877.02,458.51,249.10,3776.54,172.06,129.04,217.80,535.27,228.85,860.90,405.63,2693.87,469.71,66.20
