datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2000-02-01,dsm2,base,46,55716.30,54344.40,2749.01,-12789.59,-413.69,46089.41,0.00,1.00,716.58,2.84,4.10,2.94,3.93,327.71,327.71,291.66,422.89,678.92,318.26,174.49,174.49,443.03,139.85,270.00,4962.84,5711.19,2074.13,283.79,283.82,4123.77,268.94,255.16,1524.10,197.36,291.65,356.41,725.99,954.31,256.57,755.39,580.83,196.76,3166.68,135.55,132.91,164.92,530.38,185.90,661.10,443.44,3354.44,430.69,54.40
2000-02-02,dsm2,base,46,58274.66,57176.26,2558.37,-12629.95,-231.52,48434.60,0.00,1.00,767.78,2.89,4.24,3.28,4.00,283.68,283.68,277.32,402.62,661.99,296.11,180.14,180.14,418.50,144.36,248.22,3583.28,5150.71,1922.75,268.76,268.75,4531.15,275.46,295.47,1435.96,190.87,277.31,344.53,726.55,1630.73,226.29,731.19,533.53,200.58,2341.38,138.59,132.87,167.16,481.62,178.49,717.75,457.71,2876.93,412.34,59.60
2000-02-03,dsm2,base,46,60287.71,59227.91,2489.78,-12675.20,-520.28,50622.57,0.00,1.00,804.99,2.92,4.26,3.47,3.91,263.98,263.98,263.09,349.64,701.64,286.54,165.66,165.66,383.60,146.22,244.27,3277.22,4425.03,1789.92,257.63,257.96,4576.99,262.11,245.59,1268.61,179.55,263.08,331.86,743.52,1191.02,216.38,716.86,474.31,195.49,1967.59,135.79,126.34,166.62,489.87,181.31,765.94,439.58,2660.25,405.57,56.40
2000-02-04,dsm2,base,46,61529.24,59844.94,2375.74,-12888.55,-623.48,51639.91,0.00,1.00,819.99,3.11,4.16,3.76,3.71,259.74,259.74,254.86,312.28,749.93,272.91,161.38,161.38,358.07,141.54,236.35,2896.32,3922.80,1521.86,249.36,249.36,4498.27,245.39,213.78,1087.29,174.27,254.87,319.55,785.34,966.00,210.10,704.69,414.20,187.14,1655.49,128.59,124.06,161.38,490.06,176.42,802.37,428.72,2489.01,387.76,54.40
2000-02-05,dsm2,base,46,61201.49,59872.79,2184.48,-12800.91,76.04,50509.03,0.00,1.00,864.98,3.13,4.11,3.76,3.70,255.93,255.93,246.85,278.84,785.77,260.90,155.38,155.36,336.30,134.51,228.28,2666.73,3537.28,1229.38,240.73,240.67,4362.26,229.00,188.52,913.38,163.49,247.03,309.98,817.94,682.11,205.22,694.39,367.67,178.97,1515.71,131.49,127.96,153.65,509.11,168.54,820.00,415.17,2404.85,412.84,53.80
2000-02-06,dsm2,base,46,61217.47,60027.27,2070.79,-12861.39,-50.07,50476.93,0.00,1.00,910.28,3.06,3.89,3.49,3.53,244.62,244.62,238.72,254.01,807.23,249.38,154.78,154.75,319.15,136.89,219.24,2270.16,3161.65,1002.91,231.81,231.66,4234.70,218.86,180.45,772.53,160.56,238.80,298.21,837.70,672.74,198.99,682.28,336.54,174.34,1348.52,133.75,130.62,153.61,509.05,166.96,856.28,395.79,2270.58,391.56,53.80
2000-02-07,dsm2,base,46,59866.53,58811.93,1978.06,-13292.31,97.65,48454.64,0.00,1.00,957.37,3.00,3.70,3.17,3.42,238.68,238.68,229.71,231.34,829.05,239.31,153.34,153.34,302.63,138.47,212.82,2129.10,2827.51,802.48,223.18,223.06,4122.78,207.48,168.27,642.64,158.76,229.75,288.52,868.44,476.86,195.09,677.76,319.17,169.19,1358.95,135.25,132.87,154.37,500.54,165.07,899.02,378.96,2246.23,343.17,53.80
2000-02-08,dsm2,base,46,58061.85,57118.75,1951.81,-12750.66,92.19,47170.82,0.00,1.00,985.18,2.78,3.55,2.79,3.29,228.78,228.78,220.85,219.57,863.02,231.02,153.82,153.82,290.07,139.18,205.56,1902.65,2557.46,665.01,215.06,215.03,3997.75,200.14,165.78,554.37,159.82,220.93,279.47,907.63,432.94,190.33,673.47,310.40,166.41,1309.05,137.04,133.94,154.50,513.82,164.15,944.01,364.69,2181.11,316.68,53.80
2000-02-09,dsm2,base,46,56397.26,55497.76,1923.93,-12300.69,58.79,45961.71,0.00,1.00,996.99,2.52,3.49,2.39,3.28,220.71,220.71,214.44,208.58,907.82,223.26,153.06,153.06,279.64,140.13,200.58,1761.37,2333.84,570.32,208.77,208.74,3894.28,194.48,162.94,487.74,156.41,214.47,272.27,946.97,388.20,187.15,675.76,306.81,163.81,1305.55,137.03,133.68,153.97,512.99,162.95,978.19,359.72,2119.88,327.48,53.80
2000-02-10,dsm2,base,46,55435.41,54360.41,1883.34,-12351.08,-839.74,45807.41,0.00,1.00,992.30,2.22,3.45,2.02,3.37,214.12,214.12,208.43,202.21,956.22,217.58,151.59,151.59,274.23,139.35,195.53,1680.13,2151.22,517.48,202.70,202.70,3782.20,189.85,161.27,441.13,160.73,208.44,266.20,979.43,374.15,183.83,680.11,307.82,162.24,1358.45,137.53,134.36,153.16,522.73,161.57,995.23,350.63,2061.35,319.27,53.80
