datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol,ori
2021-01-01,SCHISM,base,2021,8824.24,8461.30,1009.59,2358.64,229.50,7704.69,0.00,1.00,2.80,2.64,37.40,27.50,-202.00,749.42,758.30,620.75,787.38,996.18,790.47,20741.34,12677.36,7887.08,1599.96,216.39,4414.27,1606.09,665.50,638.25,700.58,760.77,184.29,8621.85,1389.94,8163.73,9132.47,8761.99,1100.86,171.25,1020.57,4429.20,7885.32,27693.30,839.21,996.18,620.75,11834.69,13435.67,18488.16,890.27,938.51,996.38,751.69
2021-01-02,SCHISM,base,2021,8722.18,8351.58,1000.73,2352.36,159.27,7529.82,0.00,1.00,3.84,3.13,37.60,16.90,-142.37,760.98,763.46,620.75,802.41,996.18,783.26,21593.78,13395.67,8248.01,2093.95,255.11,4934.39,1719.79,675.68,643.67,700.58,775.63,192.10,8447.26,1390.14,8331.85,7617.51,9379.12,1061.16,171.25,1109.35,4953.21,8245.55,29332.76,830.18,996.18,620.75,14010.75,14958.27,18125.70,911.75,930.14,984.78,758.92
2021-01-03,SCHISM,base,2021,8349.99,7989.18,996.38,2332.37,290.12,7304.12,0.00,1.00,3.27,3.14,37.40,10.50,-279.62,771.50,770.47,621.79,821.54,996.18,839.42,21268.72,13230.53,8141.47,2061.84,260.50,4815.26,1679.38,674.44,640.75,700.58,798.71,192.10,8873.40,1390.74,8409.33,7671.10,9575.76,1135.02,171.25,1165.49,4833.94,8140.07,28881.87,832.03,996.18,621.79,14098.88,15293.95,18143.39,925.64,923.19,974.39,765.93
2021-01-04,SCHISM,base,2021,8311.50,7929.04,991.36,2786.24,-25.43,6491.18,0.00,1.00,2.73,3.27,37.60,43.00,68.43,785.94,785.11,637.42,832.85,996.18,891.49,21883.29,13873.21,8677.65,2362.80,290.44,5274.23,1800.43,685.23,645.75,700.58,811.88,192.10,9100.02,1394.93,8365.96,7971.60,9858.07,1147.13,171.25,1247.40,5290.77,8675.56,29614.83,837.37,996.18,637.42,14459.30,15718.67,18147.77,939.12,923.60,961.35,782.64
2021-01-05,SCHISM,base,2021,9171.57,8767.19,979.53,2768.64,174.34,7556.80,0.00,1.00,2.15,3.02,37.60,49.00,-125.34,804.88,790.67,640.75,835.11,996.18,937.28,19525.08,12041.53,7396.45,1559.96,220.73,4193.10,1524.86,639.50,630.34,700.58,819.49,192.10,9249.89,1385.15,8026.74,7923.99,9502.30,1169.32,171.25,1134.21,4209.02,7395.74,27259.11,840.04,996.18,640.75,13246.45,14924.17,18142.58,932.18,921.76,943.00,790.47
2021-01-06,SCHISM,base,2021,8995.06,8587.85,971.24,3444.22,97.47,6619.55,0.00,1.00,1.97,2.98,37.80,48.20,-49.27,824.42,804.06,640.75,836.34,992.92,971.34,18977.38,11303.47,6858.16,1366.58,209.46,3848.56,1482.16,604.68,617.20,705.76,821.13,192.10,9356.43,1374.37,7874.77,7254.54,9483.28,1077.38,171.25,1006.96,3863.10,6857.45,27064.95,844.14,992.92,640.75,13004.94,14701.12,17758.24,928.09,918.08,934.63,803.65
2021-01-07,SCHISM,base,2021,9474.98,9088.24,955.88,3569.67,164.98,7026.17,0.00,1.00,2.29,3.06,37.80,37.90,-127.08,825.66,809.82,640.75,839.21,982.13,1005.94,18808.65,11166.42,6776.44,1328.59,205.77,3816.88,1479.17,611.78,608.23,711.77,826.89,192.10,9424.98,1374.17,7806.52,6603.84,9551.57,1045.34,171.25,973.38,3830.11,6773.95,27901.90,839.83,982.13,640.75,12710.85,14528.22,17588.37,927.07,913.38,932.59,807.15
2021-01-08,SCHISM,base,2021,9800.76,9406.24,942.23,4087.12,172.70,6828.58,0.00,1.00,3.08,3.02,36.40,71.30,-101.40,823.60,786.35,636.38,837.37,976.64,1047.17,19995.40,11752.16,7221.06,1554.81,218.13,4178.65,1568.88,635.75,610.32,714.67,834.90,192.10,9466.85,1385.15,7725.54,6503.81,9739.78,1039.87,168.64,1014.07,4193.10,7218.41,28514.05,833.05,976.64,636.38,12636.97,14600.92,17644.69,935.24,903.36,929.12,791.70
2021-01-09,SCHISM,base,2021,9514.67,9148.63,1028.57,4425.37,373.58,6491.46,0.00,1.00,4.08,2.98,37.80,60.00,-313.58,815.38,783.46,635.54,839.21,976.64,1054.27,20855.32,12277.57,7547.65,1748.33,238.25,4405.78,1638.51,650.12,617.83,715.71,835.93,192.10,9470.48,1394.53,7634.26,6765.04,9914.06,1066.43,166.25,1081.02,4421.09,7545.00,28299.70,827.30,976.64,635.54,13044.22,14986.41,17826.69,948.71,888.83,932.18,787.38
2021-01-10,SCHISM,base,2021,9143.01,8774.39,1034.03,3925.44,202.54,6454.14,0.00,1.00,5.04,3.01,37.80,50.50,-152.04,811.88,777.28,634.29,824.42,976.64,1039.66,22020.96,13112.67,8170.04,2167.77,276.67,4931.28,1794.73,675.27,633.46,716.74,837.57,191.24,9412.52,1407.69,7617.51,6789.09,10155.62,1144.51,162.33,1242.37,4948.09,8167.77,28956.90,825.86,976.64,634.29,13724.34,15539.03,18156.37,966.45,886.38,932.38,782.84
2021-01-11,SCHISM,base,2021,9050.54,8689.60,963.14,3450.21,320.24,6883.71,0.00,1.00,5.64,3.07,37.80,26.30,-293.94,806.94,773.77,635.75,812.08,976.02,970.93,22156.66,13445.71,8527.43,2380.55,320.93,5157.02,1863.99,692.91,643.25,719.23,837.57,189.72,9407.16,1420.25,7612.75,7072.12,10329.58,1234.54,171.25,1364.98,5174.14,8525.34,29103.36,824.63,976.02,635.75,14204.59,15982.48,18487.84,980.91,882.08,931.57,773.77
2021-01-12,SCHISM,base,2021,9084.58,8738.42,917.80,2433.62,248.98,7817.74,0.00,1.00,6.00,3.09,37.80,10.30,-238.68,799.94,780.58,640.75,802.21,970.12,969.71,22610.85,13994.92,9068.59,2733.46,378.86,5531.22,2003.97,719.85,658.85,722.12,837.16,188.41,9484.49,1445.75,7700.88,7325.17,10557.56,1343.99,171.25,1527.64,5550.41,9065.82,29632.92,823.19,970.12,640.75,14688.02,16436.47,18777.61,993.33,877.16,935.45,773.15
2021-01-13,SCHISM,base,2021,9317.70,8973.23,899.61,2141.73,450.88,8526.46,0.00,1.00,5.84,3.00,37.80,16.00,-434.88,827.71,784.70,640.75,813.32,960.33,993.53,22349.54,13826.16,8906.28,2665.97,364.57,5405.57,1987.97,716.53,663.01,723.99,833.46,187.54,9604.79,1460.88,7639.73,7762.70,10554.99,1399.91,171.25,1562.54,5423.35,8902.97,29289.02,814.76,960.33,640.75,14779.37,16550.70,18930.96,995.16,871.83,930.14,782.43
2021-01-14,SCHISM,base,2021,9181.00,8829.27,886.66,2341.90,375.66,8101.43,0.00,1.00,5.40,2.96,37.80,34.60,-341.06,845.17,793.15,640.75,824.63,957.07,981.73,21801.04,13405.04,8479.40,2477.60,338.28,5163.94,1930.93,703.28,659.48,729.37,823.39,185.81,9654.01,1470.62,7630.56,7682.20,10447.22,1378.76,183.85,1498.05,5182.15,8477.13,28988.57,817.23,957.07,640.75,14683.38,16420.07,18763.22,991.29,870.60,926.87,793.56
2021-01-15,SCHISM,base,2021,8681.26,8351.56,871.80,2383.43,368.80,7538.43,0.00,1.00,4.57,2.98,37.80,25.60,-343.20,845.99,793.97,650.53,833.05,957.07,1014.07,21263.14,13005.28,8064.30,2286.51,311.49,4931.83,1874.76,693.32,654.28,734.74,821.13,185.37,9655.73,1475.40,7606.05,7536.18,10258.69,1341.79,186.02,1412.88,4950.84,8062.19,28587.66,818.87,957.07,650.53,14445.51,16091.79,18453.02,987.43,868.96,924.83,792.94
2021-01-16,SCHISM,base,2021,8732.16,8397.88,860.69,2178.63,513.76,7927.98,0.00,1.00,3.60,3.10,35.00,29.90,-483.86,839.63,789.85,660.72,836.75,957.07,1056.30,21116.46,13071.40,8144.63,2275.49,319.43,4946.45,1883.97,703.69,653.65,737.43,819.90,185.16,9633.29,1485.34,7625.62,7491.51,10156.82,1324.19,171.25,1363.78,4963.99,8142.70,28663.71,817.23,957.07,660.72,14386.19,15963.40,18228.55,991.50,870.40,924.83,793.15
2021-01-17,SCHISM,base,2021,9111.26,8770.26,868.93,2353.18,473.37,8100.37,0.00,1.00,2.71,3.30,119.40,327.10,-146.27,837.37,792.12,660.72,838.60,957.07,1073.32,20791.52,12969.52,8082.19,2183.10,298.40,4888.30,1861.83,707.21,651.37,740.32,834.29,185.81,9627.93,1489.91,7557.36,7832.03,9960.21,1318.58,179.51,1336.59,4906.23,8080.44,28719.12,817.43,957.07,660.72,14162.31,15747.99,18217.20,991.70,871.01,924.62,793.15
2021-01-18,SCHISM,base,2021,9706.00,9333.02,880.37,2156.29,486.60,8916.68,0.00,1.00,1.90,3.37,201.00,480.60,-6.00,835.11,790.26,660.72,833.05,957.07,1069.07,19805.34,12460.43,8466.65,1627.25,254.46,4695.72,1794.14,731.43,650.32,742.39,835.93,188.20,9589.07,1490.70,7468.02,8042.36,9699.23,1317.58,181.68,1220.67,4712.24,8465.60,28459.67,817.84,957.07,660.72,13629.63,15362.15,18215.90,991.29,872.45,935.24,793.15
2021-01-19,SCHISM,base,2021,8957.44,8602.77,897.74,2342.79,349.98,7862.37,0.00,1.00,1.30,3.26,101.80,105.50,-244.48,876.34,811.88,660.72,827.30,950.55,1025.04,17073.19,10202.36,6487.36,910.32,205.12,3388.60,1559.76,626.17,621.16,755.82,829.77,190.37,9450.76,1395.13,7306.06,8151.64,9372.54,1162.46,192.10,977.65,3398.38,6483.79,25798.79,822.37,950.55,660.72,12720.61,13731.86,17159.67,909.50,875.52,932.79,819.90
2021-01-20,SCHISM,base,2021,8037.15,7701.24,891.81,3582.73,450.91,5797.14,0.00,1.00,1.12,3.41,101.80,78.30,-372.61,822.37,791.09,662.80,839.21,939.94,1079.40,20245.69,12264.74,7474.91,1394.13,228.74,4305.55,1742.04,712.60,616.99,754.79,828.12,192.10,9449.03,1446.55,7427.38,6416.53,9602.20,1125.52,186.68,933.20,4320.32,7473.49,30148.28,834.70,939.94,662.80,13583.34,15259.43,18274.28,865.27,886.99,965.63,802.41
2021-01-21,SCHISM,base,2021,7879.49,7533.51,872.95,2979.65,373.87,6146.66,0.00,1.00,1.27,3.54,101.80,56.60,-317.27,812.70,789.23,660.72,839.83,937.49,1121.48,21469.52,13044.05,8221.03,1569.67,230.47,4664.15,1811.42,741.57,631.17,754.58,835.72,192.10,9757.21,1475.40,7479.68,7216.28,9859.96,1203.97,173.42,1069.47,4679.94,8219.28,30871.19,827.09,937.49,660.72,13230.20,16011.09,18455.45,879.82,896.61,967.47,800.15
2021-01-22,SCHISM,base,2021,8013.42,7673.04,865.29,3192.11,-4.08,5682.53,0.00,1.00,1.59,3.63,101.80,71.20,75.28,806.12,793.56,656.98,853.79,937.49,1044.74,23070.47,14463.12,9241.92,2099.01,257.48,5429.15,1990.70,773.77,663.43,754.37,839.21,192.10,9991.03,1520.89,7417.66,8163.03,10128.46,1214.63,171.25,1180.20,5447.48,9240.36,31786.10,818.05,937.49,656.98,13412.07,16683.84,18697.25,936.87,904.79,965.43,790.47
2021-01-23,SCHISM,base,2021,8110.46,7748.52,876.57,3188.05,175.07,5974.06,0.00,1.00,2.12,3.50,101.80,109.60,-65.47,819.49,790.88,655.32,864.86,937.49,1028.29,22085.15,13825.16,8587.65,1739.67,232.20,5081.37,1874.76,731.02,664.88,755.61,840.04,192.10,9928.70,1509.57,7362.50,8950.79,9903.04,1248.00,171.25,1155.61,5096.51,8585.38,30530.63,826.68,937.49,655.32,13050.09,15976.56,18966.98,957.28,904.59,951.97,791.09
2021-01-24,SCHISM,base,2021,7769.24,7417.34,880.94,3192.11,-167.58,5290.48,0.00,1.00,2.61,3.42,101.80,287.80,455.38,810.23,799.32,652.61,879.62,932.38,1062.58,22797.43,14516.59,9168.56,2088.70,274.30,5388.87,1943.25,742.39,679.63,756.44,848.66,192.10,9679.21,1537.56,7591.58,8300.70,9968.30,1163.27,175.38,1128.35,5407.38,9167.00,30207.46,835.31,932.38,652.61,13636.65,16110.35,19260.79,1007.57,904.59,959.72,793.15
2021-01-25,SCHISM,base,2021,8615.71,8209.36,895.11,3173.07,12.37,6350.11,0.00,1.00,3.18,3.09,101.80,243.80,231.43,805.50,806.12,654.28,884.33,929.32,1066.84,21562.34,13832.17,9188.68,1803.96,278.39,5146.45,1848.50,768.20,679.21,756.03,860.56,192.10,9494.00,1569.27,7732.59,8573.52,9706.31,1159.44,190.15,1104.09,5161.75,9187.82,29042.20,840.86,929.32,654.28,13602.23,16171.13,18417.06,1120.88,906.84,994.55,793.76
2021-01-26,SCHISM,base,2021,7780.90,7354.62,904.17,3187.20,-300.80,5197.07,0.00,1.00,3.91,3.37,101.80,116.70,417.50,843.12,820.72,661.76,878.59,932.18,1077.78,21754.90,13518.97,8301.23,1904.13,277.31,4891.23,1776.46,696.23,667.38,763.46,875.93,193.19,9371.50,1549.06,8092.02,8543.67,10105.77,1119.66,177.99,1056.50,4905.50,8300.18,29733.14,852.35,932.18,661.76,15318.72,17556.62,19058.51,1165.89,909.70,1005.33,819.08
2021-01-27,SCHISM,base,2021,9544.22,8957.03,1016.23,3197.18,-1444.44,5918.84,0.00,1.00,4.39,3.91,101.80,12.80,1457.24,852.15,832.23,680.46,878.59,916.04,1063.19,24061.03,15671.39,9506.28,3278.99,458.03,6816.51,2172.43,776.87,698.09,766.97,878.59,209.89,9305.34,1538.55,8573.52,7591.41,11200.31,1225.49,176.03,1416.47,6838.41,9503.51,31338.67,836.54,916.04,680.46,14979.30,17025.94,18746.25,1130.17,904.59,935.45,832.23
2021-01-28,SCHISM,base,2021,12744.64,10827.08,1480.73,3108.77,-2453.00,8663.61,0.00,1.00,4.64,3.85,101.80,31.50,2484.50,849.89,831.41,700.58,874.70,901.32,1068.26,23055.43,14833.56,9742.72,2728.49,348.12,6159.50,2126.41,706.80,707.63,778.72,878.59,213.36,9469.10,1523.47,8380.13,8589.74,10820.11,1372.17,190.80,1502.03,6179.43,9739.44,30312.18,828.33,901.32,700.58,14809.04,16566.26,19308.19,1090.94,893.54,927.07,829.97
2021-01-29,SCHISM,base,2021,15032.13,12717.32,2031.15,3303.22,-2053.48,11706.58,0.00,1.00,4.56,3.53,101.80,30.50,2083.98,894.36,855.22,721.92,853.79,898.25,984.37,21515.25,13150.91,8293.17,2002.99,266.97,4959.24,1790.80,582.94,666.54,782.23,864.66,217.26,9670.06,1492.69,8185.12,8321.35,10469.33,1278.51,191.67,1285.52,4977.33,8290.37,28606.29,825.86,898.25,721.92,14327.01,16131.22,19227.74,1042.50,885.35,919.72,863.43
2021-01-30,SCHISM,base,2021,16940.57,15823.68,2340.62,3300.44,-2011.83,13968.91,0.00,1.00,4.22,3.29,101.80,22.50,2034.33,906.84,870.40,742.39,671.11,898.25,971.54,19346.16,11119.39,6419.22,1349.99,221.16,3839.99,1534.18,496.24,626.17,801.18,738.05,226.36,9778.77,1451.12,8134.98,7077.44,10147.20,1086.29,192.10,1017.93,3854.34,6417.25,27043.56,831.20,898.25,742.39,13700.30,15290.48,18216.07,984.98,876.96,911.75,872.04
2021-01-31,SCHISM,base,2021,17748.95,16796.63,2453.02,3267.11,-1827.54,15107.33,0.00,1.00,3.75,3.38,100.20,21.50,1849.04,886.99,857.69,756.03,610.32,898.25,889.86,18196.60,10075.16,5452.01,1017.93,206.64,3353.78,1412.88,481.69,598.00,840.24,579.60,230.68,9771.70,1419.46,8091.67,5461.26,10010.30,931.57,189.28,814.35,3364.51,5449.65,26420.51,834.49,898.25,756.03,13318.82,14635.10,17010.09,944.63,869.37,905.00,854.81
2021-02-01,SCHISM,base,2021,16135.57,15079.14,2369.85,3201.31,-646.83,14657.27,0.00,1.00,3.05,3.59,98.00,16.10,662.93,784.29,772.74,757.47,658.23,898.25,782.23,17659.98,9652.11,5057.84,829.77,202.52,3127.13,1342.39,481.27,572.27,871.63,629.29,220.51,9702.69,1393.33,7808.28,4743.79,9965.21,816.20,194.06,660.31,3137.16,5055.47,26316.93,835.11,898.25,757.47,12982.61,14180.95,16133.84,923.40,870.60,900.91,755.41
2021-02-02,SCHISM,base,2021,14530.24,13333.38,2311.43,3726.73,-28.98,13085.95,0.00,1.00,2.46,3.41,96.00,72.60,101.58,754.58,736.19,752.10,699.55,881.87,794.59,15819.61,8341.82,4211.61,588.38,195.36,2652.19,1199.14,444.70,556.98,848.45,673.82,212.93,9618.95,1366.58,7025.79,4563.26,9699.92,795.21,188.20,610.32,2656.21,4210.68,24223.84,828.94,881.87,752.10,11878.22,13498.07,15488.07,891.90,869.58,891.29,721.92
2021-02-03,SCHISM,base,2021,13708.53,12696.64,2225.32,2629.99,104.76,13408.61,0.00,1.00,2.14,3.14,94.80,107.50,2.74,766.55,754.37,743.22,778.10,878.59,902.95,14236.37,7178.18,3356.23,443.01,193.62,2210.82,1090.13,415.44,549.01,756.23,724.61,212.93,9511.46,1334.79,6318.41,3883.03,9333.40,717.98,171.25,543.77,2214.12,3355.85,22603.85,834.70,878.59,743.22,11007.72,12791.24,14394.50,875.73,870.60,885.35,745.08
2021-02-04,SCHISM,base,2021,14712.09,13864.58,2014.94,3635.62,293.98,13385.39,0.00,1.00,2.17,3.07,95.40,69.00,-224.98,780.58,782.02,740.32,897.84,893.54,936.47,13140.51,6160.93,2889.97,375.02,196.23,1930.74,1014.48,405.67,536.00,683.57,835.93,212.93,9271.03,1303.56,5824.41,3226.35,9060.08,677.76,171.25,515.82,1933.47,2887.68,22421.49,835.52,893.54,740.32,10237.39,11962.86,13446.38,848.86,864.45,877.36,774.60
2021-02-05,SCHISM,base,2021,16015.62,15299.05,1827.40,4482.57,308.29,13668.75,0.00,1.00,2.54,3.09,95.80,45.90,-262.39,819.69,825.24,735.16,988.85,898.25,995.77,13552.53,6105.07,2747.59,363.29,196.01,1901.98,975.82,409.71,518.14,669.87,932.79,212.93,8938.45,1282.52,5380.15,2727.92,8792.81,621.79,176.68,465.01,1905.11,2745.87,22951.15,831.20,898.25,735.16,9803.25,11452.42,12887.72,833.26,859.94,880.64,825.66
2021-02-06,SCHISM,base,2021,14987.33,14328.06,1684.59,3744.36,241.54,13169.11,0.00,1.00,3.23,3.12,96.60,43.00,-198.54,849.89,839.63,714.67,1060.15,898.25,1067.04,14561.46,6386.82,2755.03,386.95,193.84,1919.39,957.28,416.08,502.56,679.84,996.79,212.93,8520.27,1248.40,4958.51,2530.26,8517.13,562.64,180.59,437.50,1922.52,2753.12,23403.56,827.92,898.25,714.67,9562.28,10983.67,12453.18,823.19,852.35,881.05,849.27
2021-02-07,SCHISM,base,2021,12843.53,12258.71,1570.06,3802.06,339.92,10951.45,0.00,1.00,3.96,3.20,97.80,43.50,-296.42,870.19,846.61,705.76,1088.31,898.25,1103.29,15167.61,6762.02,2919.26,443.22,192.76,1940.90,940.14,424.99,490.55,687.93,1049.40,214.66,8019.89,1205.58,4594.70,2348.91,8177.05,534.11,189.28,431.35,1945.40,2917.17,23880.45,827.50,898.25,705.76,9525.47,10692.59,12299.52,811.67,850.50,876.75,857.28
2021-02-08,SCHISM,base,2021,11570.43,11043.88,1479.71,3835.85,222.51,9436.81,0.00,1.00,4.51,3.30,98.40,49.50,-173.01,897.43,864.04,702.24,1093.57,898.25,1139.86,16033.55,7419.43,3368.46,564.73,197.96,2055.61,934.83,443.86,484.01,703.07,1079.60,215.53,7650.13,1147.54,4339.16,2362.99,7843.82,528.86,192.10,448.94,2060.87,3365.83,24228.40,825.45,898.25,702.24,9595.63,10732.09,12388.60,797.68,842.91,866.71,869.37
2021-02-09,SCHISM,base,2021,11279.58,10778.03,1406.48,5516.98,58.53,7227.61,0.00,1.00,4.85,3.30,98.00,57.00,-1.53,923.60,863.02,700.58,1103.69,898.25,1155.81,16397.35,7926.63,3810.16,659.27,204.69,2151.86,918.29,460.15,483.59,720.26,1093.57,215.09,7446.64,1105.51,4058.15,2609.48,7581.70,544.61,176.25,481.27,2157.87,3809.42,24226.04,822.98,898.25,700.58,9513.71,10813.96,12650.27,779.34,833.05,857.07,880.03
2021-02-10,SCHISM,base,2021,11336.94,10821.49,1347.52,3833.15,145.22,8996.54,0.00,1.00,4.91,3.13,97.60,32.50,-112.72,869.58,828.94,704.31,1112.79,898.25,1169.52,16100.28,7807.05,3820.98,658.64,210.11,2142.73,882.69,462.68,481.69,740.95,1099.85,212.93,7321.10,1080.62,3744.48,2951.19,7244.27,558.87,173.42,489.50,2148.94,3819.11,23789.01,812.91,898.25,704.31,9290.44,10679.93,12784.85,765.93,826.07,839.21,849.89
2021-02-11,SCHISM,base,2021,11409.82,10854.34,1340.98,4490.98,-345.71,7914.11,0.00,1.00,4.47,3.14,96.80,75.10,420.81,920.74,867.53,701.20,1134.41,898.25,1171.74,15484.14,7603.75,3703.20,679.01,209.46,2097.06,857.28,450.84,480.21,766.55,1112.99,212.93,7223.37,1058.73,3540.90,3053.09,6852.11,555.51,171.25,491.39,2102.70,3701.70,23282.39,811.06,898.25,701.20,9105.75,10406.08,12576.52,743.43,814.35,820.31,884.53
2021-02-12,SCHISM,base,2021,12107.85,11271.59,1358.12,3952.78,92.72,9605.91,0.00,1.00,4.07,3.07,95.80,127.80,35.08,904.59,852.97,706.80,1152.38,898.25,1202.76,14793.53,7436.04,3719.08,609.48,206.21,2064.37,829.15,449.78,473.88,787.58,1117.64,212.93,6962.72,1024.03,3328.93,3002.07,6407.59,554.67,171.25,475.15,2070.41,3718.14,22325.09,810.85,898.25,706.80,8546.99,10028.03,12455.54,739.08,800.97,810.64,871.63
2021-02-13,SCHISM,base,2021,12012.42,11207.13,1352.53,4500.14,141.63,9006.44,0.00,1.00,3.47,2.92,93.80,118.60,-23.03,923.19,863.84,705.76,1126.33,898.25,1237.35,14135.92,7072.83,3472.98,531.59,202.30,1995.38,797.06,441.31,467.76,814.76,1146.73,217.04,6654.34,1005.33,3244.09,3230.12,6000.96,524.44,185.81,435.38,2001.63,3472.98,21709.27,810.23,898.25,705.76,8283.20,9716.32,11990.27,728.33,790.88,800.77,884.33
2021-02-14,SCHISM,base,2021,12888.02,12112.32,1325.93,3841.62,-157.51,10214.82,0.00,1.00,2.64,2.83,93.20,38.40,195.91,965.63,881.26,705.14,1086.89,898.25,1244.38,12731.71,6208.68,2859.89,424.78,195.58,1744.59,744.05,409.71,461.63,849.68,1129.16,216.61,6349.94,1005.33,3112.56,3063.32,5664.23,523.60,202.74,410.35,1748.14,2860.47,20609.78,807.56,898.25,705.14,7570.59,9116.86,11499.49,716.12,785.73,795.00,923.80
2021-02-15,SCHISM,base,2021,13624.39,12947.12,1381.32,4494.98,-88.14,10422.59,0.00,0.70,1.99,2.91,91.00,120.40,208.54,959.52,870.19,704.52,1060.76,898.25,1234.74,12816.29,6213.52,2792.82,409.28,195.14,1747.74,737.43,403.33,450.21,875.32,1090.94,217.48,5875.26,982.13,3121.83,2824.27,5267.32,468.39,212.93,357.52,1751.87,2792.05,21281.30,802.00,898.25,704.52,7559.65,8718.43,11106.27,698.30,773.15,784.70,911.95
2021-02-16,SCHISM,base,2021,14363.81,13562.74,1411.91,5775.91,194.11,10193.93,0.00,0.61,1.50,2.68,89.40,242.40,48.29,931.16,836.54,700.17,1050.62,898.25,1238.36,11283.90,5374.16,2351.03,319.65,211.63,1546.28,687.10,386.74,447.24,898.04,1063.19,212.93,5376.16,984.17,3103.66,2465.10,5238.39,479.79,212.93,354.53,1548.66,2350.84,19636.03,788.00,898.25,700.17,7266.23,9034.38,10502.23,692.29,769.44,773.36,889.04
2021-02-17,SCHISM,base,2021,14117.44,13390.17,1383.06,6508.21,217.13,9209.41,0.00,1.00,1.22,2.66,88.80,108.80,-108.33,900.91,791.09,689.18,1016.92,898.25,1275.70,10722.00,4741.59,1979.77,269.77,212.93,1392.93,661.76,372.89,437.50,923.40,1045.75,212.93,5170.68,982.54,3065.97,2540.43,5134.24,452.11,212.93,324.36,1395.53,1978.80,20039.86,773.15,898.25,689.18,6741.17,8339.72,10264.70,681.50,754.58,767.58,855.22
2021-02-18,SCHISM,base,2021,13772.41,13154.73,1349.44,6231.46,276.17,9166.56,0.00,1.00,1.11,2.65,88.80,70.20,-205.97,884.12,766.35,673.19,1015.70,898.25,1262.25,11006.70,4563.26,1743.81,244.95,212.93,1344.99,654.90,372.67,419.90,949.53,1024.64,212.93,5018.60,977.04,2987.46,1910.79,5028.46,442.59,205.34,305.91,1346.39,1743.61,21123.54,760.36,898.25,673.19,6335.43,8146.20,10096.48,659.27,739.91,754.79,830.79
2021-02-19,SCHISM,base,2021,12844.22,12273.03,1318.31,5328.37,9.09,8843.24,0.00,1.00,1.20,2.74,89.20,169.40,160.31,830.59,741.15,666.34,1015.70,898.25,1213.02,12311.84,4858.66,1801.60,243.23,212.93,1385.35,658.64,374.17,405.67,964.21,1018.14,212.93,4878.79,952.18,2897.58,1724.12,4898.18,412.26,192.10,305.27,1387.34,1800.62,21980.01,739.91,898.25,666.34,6321.99,8132.18,9927.32,646.37,727.50,734.95,772.54
2021-02-20,SCHISM,base,2021,12178.01,11596.67,1354.79,6020.74,36.39,7548.45,0.00,1.00,1.55,2.53,88.80,131.20,94.81,801.38,754.58,648.66,1015.70,898.25,1186.05,13374.75,5251.49,2261.94,254.03,212.93,1441.17,700.58,388.44,403.54,967.06,1018.75,212.93,4776.42,907.86,2684.72,1761.12,4806.84,382.26,178.86,324.15,1442.37,2259.82,21806.13,726.88,898.25,648.66,6321.10,8106.75,10194.11,650.95,700.17,724.19,786.97
2021-02-21,SCHISM,base,2021,11298.63,10706.03,1598.73,5971.34,307.13,7233.14,0.00,1.00,1.96,2.49,90.20,61.90,-245.23,798.09,752.31,642.62,1011.23,898.25,1136.23,13138.63,4900.74,1771.34,246.68,210.54,1302.36,651.37,376.08,402.06,989.87,1014.88,212.93,4572.27,905.61,2503.17,2124.86,4600.58,402.69,194.49,319.43,1303.56,1770.75,20925.08,721.30,898.25,642.62,6510.96,7629.15,10050.39,633.88,685.07,716.53,782.84
2021-02-22,SCHISM,base,2021,10551.92,9991.26,1565.41,4910.74,397.96,7604.55,0.00,1.00,2.53,2.76,91.40,182.90,-215.06,786.55,742.81,628.04,1020.37,898.25,1134.41,14816.07,5907.69,2069.05,302.91,211.19,1418.46,679.42,389.08,399.29,1003.30,1015.29,212.93,4246.21,860.56,2452.78,1727.27,4432.89,367.98,189.72,310.21,1421.45,2068.27,23906.42,703.69,898.25,628.04,6982.45,7888.66,10053.32,613.65,675.06,704.73,765.93
2021-02-23,SCHISM,base,2021,10750.45,10193.69,1393.96,3851.27,458.91,8752.04,0.00,1.00,3.21,2.91,91.60,465.40,6.49,762.22,733.71,611.78,966.25,898.25,1102.07,16680.47,7096.43,2839.90,416.93,212.93,1692.99,718.19,408.01,402.91,1004.72,1013.26,212.93,4062.60,822.37,2461.83,2046.85,4521.67,379.49,192.10,336.35,1696.73,2838.94,25567.73,687.31,898.25,611.78,7500.52,8502.81,10821.65,595.28,659.68,677.76,751.90
2021-02-24,SCHISM,base,2021,10674.45,10151.24,1234.93,3516.27,241.57,8634.69,0.00,1.00,3.72,2.80,92.00,198.10,-43.47,773.77,750.66,605.51,925.85,898.25,1097.01,16767.57,7413.06,3337.40,428.17,217.26,1764.27,707.83,416.50,401.84,1007.97,990.07,212.93,4082.46,814.96,2452.98,2543.70,4584.59,421.17,193.19,366.27,1768.20,3336.65,25138.19,681.29,898.25,605.51,7897.98,9165.44,11627.84,575.62,650.74,654.69,765.52
