datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2005-04-11,dsm2,baseline,63,26915.90,9983.33,7854.00,1575.37,30543.66,0.00,0.00,260.07,3.10,3.46,235.60,235.60,365.45,489.62,266.63,281.20,211.91,211.91,306.94,182.31,290.32,968.15,975.13,1531.42,323.66,319.80,1036.18,228.76,314.92,1127.69,230.76,366.79,435.48,283.99,1349.20,230.13,264.93,475.73,198.06,842.56,171.58,167.87,194.00,298.72,200.03,266.85,410.38,782.67,337.02,54.40
2005-04-12,dsm2,baseline,63,28175.40,9967.50,7827.00,1213.64,31968.97,0.00,0.00,261.82,2.83,3.27,232.68,232.68,349.55,509.09,264.87,272.97,211.57,211.57,300.40,181.86,279.06,989.63,981.83,1624.83,309.03,306.81,1002.15,226.69,319.33,1183.92,233.53,350.50,428.78,280.04,1413.31,228.71,269.77,472.78,197.35,850.32,170.06,158.85,192.66,306.12,198.90,265.35,424.87,779.11,350.96,57.40
2005-04-13,dsm2,baseline,63,26920.30,10595.83,7548.00,1287.20,31380.11,0.00,0.00,264.48,2.36,3.03,230.24,230.24,336.38,509.85,266.14,265.95,206.52,206.52,293.13,179.35,270.39,1002.43,990.68,1580.99,298.55,296.16,975.37,223.75,294.79,1159.83,228.83,337.23,414.89,276.95,1354.30,229.59,268.28,469.77,195.87,835.51,164.71,154.58,189.73,299.68,195.33,266.71,413.27,780.01,350.62,56.20
2005-04-14,dsm2,baseline,63,25653.10,9785.83,7787.00,1554.67,28882.97,0.00,0.00,261.27,1.95,3.19,229.13,229.13,330.47,489.13,266.65,262.93,198.70,198.70,288.93,173.55,269.05,999.01,1003.38,1373.82,294.20,292.43,928.59,219.38,242.40,1019.23,218.21,331.80,405.41,279.64,1070.34,236.18,269.45,466.21,194.35,757.59,161.60,154.24,183.87,284.78,191.43,266.81,395.93,784.10,337.84,54.40
2005-04-15,dsm2,baseline,63,25261.50,9230.00,8372.00,1889.92,27051.50,0.00,0.00,252.46,1.77,3.44,225.43,225.43,313.69,483.44,262.20,255.26,195.85,195.85,286.60,170.07,256.15,990.81,1011.78,1345.82,284.61,281.92,911.41,217.21,241.23,947.58,211.70,314.64,391.34,278.88,1413.67,237.24,269.12,461.99,192.94,739.43,160.37,154.31,179.61,285.08,186.78,261.95,380.92,771.96,337.27,57.40
2005-04-16,dsm2,baseline,63,24391.40,9005.83,7954.00,2045.11,26289.22,0.00,0.00,278.99,1.68,3.42,221.72,221.72,296.11,485.93,265.14,248.80,192.66,192.67,283.94,168.50,244.93,978.76,1016.10,1479.48,272.02,269.72,898.78,215.17,251.39,981.86,208.95,296.91,369.45,271.16,1744.48,237.42,263.90,457.11,190.90,735.96,160.30,158.70,177.80,280.49,185.90,267.85,372.22,751.51,326.30,59.60
2005-04-17,dsm2,baseline,63,23927.20,8919.58,5931.00,1869.56,27970.55,0.00,0.00,274.03,1.54,3.25,218.44,218.44,291.57,476.11,281.97,246.04,190.07,190.09,279.48,167.73,243.40,981.80,1015.14,1629.52,266.08,264.36,875.71,212.01,254.71,1027.77,206.83,292.18,353.01,293.16,1711.80,241.39,272.82,451.32,191.07,734.82,162.55,160.21,179.52,283.11,188.53,282.02,367.35,742.10,310.94,59.60
2005-04-18,dsm2,baseline,63,23257.30,8729.58,4379.00,1663.11,28804.24,0.00,0.00,270.00,1.75,3.30,218.67,218.67,295.42,456.22,276.70,243.67,187.02,187.02,275.30,168.53,247.85,988.94,1010.98,1567.82,266.41,264.61,840.95,208.12,234.12,1036.85,202.90,295.99,352.94,290.75,1364.71,247.61,282.90,445.27,192.13,709.88,164.06,162.45,181.04,293.28,188.63,276.83,364.36,739.95,291.76,59.60
2005-04-19,dsm2,baseline,63,22463.10,8662.08,4527.00,1788.58,27560.43,0.00,0.00,270.26,2.06,3.32,216.46,216.46,296.43,456.37,273.80,241.24,186.89,186.89,271.62,169.71,248.25,995.06,1004.33,1635.09,265.73,264.28,814.23,206.35,239.60,1100.07,201.25,297.20,358.45,287.70,1378.65,249.13,278.32,438.41,193.31,698.86,165.34,163.37,181.13,287.52,187.11,274.41,364.75,739.36,286.31,59.60
2005-04-20,dsm2,baseline,63,21282.80,8567.08,4479.00,1845.32,26162.51,0.00,0.00,276.11,2.40,3.27,214.10,214.10,297.17,469.36,275.96,239.51,189.17,189.17,267.11,171.24,247.78,1009.68,999.46,1801.98,265.00,263.30,798.43,205.43,271.55,1220.91,203.38,298.41,361.06,287.53,1554.25,249.53,276.49,429.68,194.38,700.48,166.54,165.73,182.10,287.41,187.55,277.27,365.04,730.30,287.46,59.60
2005-04-21,dsm2,baseline,63,20247.70,8372.92,4470.00,1993.63,24655.92,0.00,0.00,271.70,2.51,3.64,212.50,212.50,303.47,488.80,279.27,238.51,191.86,191.86,263.26,173.00,248.98,1043.55,999.71,1938.18,265.71,264.07,783.68,204.79,294.37,1336.12,206.60,304.38,360.82,293.47,1557.95,251.47,279.73,419.59,195.95,695.26,167.95,165.25,182.96,298.50,188.07,279.43,365.37,729.63,290.30,59.60
2005-04-22,dsm2,baseline,63,19548.10,8128.33,4182.00,1986.26,23962.95,0.00,0.00,270.40,2.78,3.81,210.53,210.53,304.22,548.97,275.98,237.09,203.43,203.43,260.03,175.13,248.08,1126.07,1012.43,2356.26,265.21,263.19,779.97,205.03,390.09,1640.12,219.25,305.82,361.61,292.06,2137.18,250.64,281.23,408.68,196.30,755.79,168.71,163.54,183.97,304.50,188.90,276.52,366.04,719.44,288.17,61.20
2005-04-23,dsm2,baseline,63,17949.80,7974.58,3998.00,932.31,23481.08,0.00,0.00,282.10,3.16,3.70,209.15,209.15,312.64,602.66,277.45,236.42,224.81,224.81,253.88,177.00,248.11,1245.44,1054.62,2810.37,266.92,264.66,798.69,205.26,491.28,1942.28,244.70,313.28,350.21,286.29,2411.31,250.86,278.53,398.87,197.59,908.01,168.02,163.78,185.58,299.95,189.50,279.37,364.45,729.65,286.63,62.20
2005-04-24,dsm2,baseline,63,17977.30,7809.17,3974.00,1131.94,23188.73,0.00,0.00,279.20,3.44,3.68,208.77,208.77,319.88,624.39,282.93,236.66,238.11,238.11,251.33,177.89,250.71,1372.87,1118.05,3082.08,270.80,268.66,808.27,205.30,525.28,2142.72,265.00,321.11,344.36,292.33,2494.36,253.29,281.12,391.16,199.03,1036.02,167.77,159.81,186.12,292.44,190.34,283.46,365.24,751.83,289.50,62.40
2005-04-25,dsm2,baseline,63,16826.70,7579.58,3906.00,1734.29,21217.13,0.00,0.00,281.30,3.61,3.82,208.49,208.49,320.46,713.81,282.60,236.49,248.61,248.61,250.93,178.70,251.20,1511.51,1202.73,3252.21,272.14,269.89,819.20,205.72,581.98,2303.50,285.15,321.50,352.96,297.11,2691.74,254.03,285.29,384.56,200.32,1142.42,166.98,160.26,185.92,297.35,190.29,283.86,366.88,778.31,292.62,63.20
2005-04-26,dsm2,baseline,63,16747.50,7194.17,3756.00,1871.86,20740.01,0.00,0.00,284.20,3.63,4.03,208.58,208.58,316.84,822.61,286.63,235.74,289.73,289.73,249.88,180.35,249.35,1679.22,1319.86,3544.26,270.23,268.24,852.09,206.56,730.11,2543.36,322.04,317.74,363.96,301.51,3196.11,252.21,287.41,379.05,200.95,1306.71,167.06,161.65,186.11,307.17,190.57,287.76,368.09,816.13,301.55,63.20
2005-04-27,dsm2,baseline,63,16552.80,7006.67,2822.00,1348.11,21817.71,0.00,0.00,283.80,3.51,3.96,210.69,210.69,309.93,937.02,288.77,234.09,337.51,337.51,246.54,182.36,246.12,1883.50,1463.03,3981.50,266.29,264.37,927.29,206.85,916.28,2874.48,380.63,310.51,370.17,302.58,3845.48,248.57,290.69,375.40,200.99,1521.68,167.58,161.96,186.20,317.36,190.00,289.57,369.76,863.62,315.86,64.00
2005-04-28,dsm2,baseline,63,16358.10,6927.50,2750.00,298.05,22845.28,0.00,0.00,284.60,3.32,3.68,213.19,213.19,313.44,1012.32,286.13,234.69,352.43,352.43,247.34,183.13,247.79,2039.19,1614.30,4218.46,268.73,266.90,997.03,206.97,955.27,3048.18,428.41,314.08,366.45,301.46,3863.90,249.93,291.84,373.82,201.96,1699.26,167.90,162.47,186.55,312.21,190.60,287.26,372.21,903.30,312.26,64.00
2005-04-29,dsm2,baseline,63,17319.50,6882.92,2715.00,1761.37,22338.04,0.00,0.00,282.90,3.05,3.65,210.64,210.64,320.47,1012.03,285.19,237.32,300.08,300.08,256.13,180.52,251.66,2094.25,1729.38,3955.11,273.52,271.35,988.89,207.68,755.70,2914.96,415.74,321.33,369.55,302.85,3283.10,255.18,289.82,374.38,203.98,1656.10,168.46,163.44,186.83,300.64,191.21,285.97,376.80,927.30,302.85,63.20
2005-04-30,dsm2,baseline,63,17525.20,6940.83,2719.00,1665.48,22643.00,0.00,0.00,270.00,2.88,3.63,209.38,209.38,332.93,1004.36,285.29,240.63,280.11,280.11,264.09,180.61,257.02,2137.07,1830.01,3716.22,281.20,279.10,999.51,209.00,692.84,2811.86,388.13,334.29,355.85,313.94,3199.06,258.62,290.12,376.79,206.56,1647.73,169.66,146.16,187.17,305.96,193.10,286.22,376.46,965.39,292.96,63.20
2005-05-01,dsm2,baseline,63,17036.80,7370.00,2499.00,1784.84,22671.18,0.00,0.00,262.50,2.75,3.59,208.81,208.81,344.42,1043.71,275.67,244.00,262.26,262.26,266.65,180.40,262.95,2148.47,1905.87,3572.10,289.30,286.38,1017.09,210.06,626.82,2696.49,366.78,345.40,342.98,308.63,3012.97,262.39,289.35,380.02,208.17,1620.17,164.67,153.08,188.22,313.01,194.55,275.44,372.68,986.12,291.92,63.20
2005-05-02,dsm2,baseline,63,16839.90,7737.50,2354.55,1951.18,22838.57,0.00,0.00,261.70,2.71,3.53,209.48,209.48,355.00,1072.52,268.10,247.14,252.78,252.61,267.23,179.28,269.29,2149.92,1969.30,3469.37,297.33,294.03,1014.84,210.78,596.23,2635.19,336.98,356.26,323.04,295.47,2844.57,266.64,280.26,384.37,208.91,1585.28,161.08,151.02,188.06,306.37,194.76,268.68,357.57,1001.63,281.30,63.20
2005-05-03,dsm2,baseline,63,15622.20,7802.50,2402.58,2187.45,21371.44,0.00,0.00,250.00,2.78,3.52,210.64,210.64,359.82,1106.41,263.68,249.42,251.08,251.08,264.35,177.17,274.15,2170.93,2026.92,3435.94,303.48,299.97,1036.57,211.17,579.60,2621.56,339.82,360.55,309.83,287.97,2587.53,270.06,272.54,389.90,209.22,1563.89,160.63,152.08,188.11,295.52,194.52,262.97,340.99,1016.68,273.42,63.20
2005-05-04,dsm2,baseline,63,15545.20,7525.00,1815.38,964.70,22809.88,0.00,0.00,231.30,2.89,3.68,211.73,211.73,360.86,1151.73,249.73,253.36,254.32,254.32,260.30,176.70,280.60,2209.98,2053.27,3409.83,311.52,308.11,1086.04,211.82,586.31,2651.49,349.30,361.14,288.34,273.78,2540.61,273.24,266.66,392.86,209.95,1570.79,160.12,152.00,188.22,285.90,195.10,248.08,309.43,1042.45,264.76,62.20
2005-05-05,dsm2,baseline,63,17710.00,7556.67,3932.35,701.05,23237.16,0.00,0.00,222.10,3.05,3.76,212.36,212.36,355.15,1229.53,230.63,255.50,273.99,273.99,258.60,177.55,283.20,2282.25,2080.97,3587.03,313.27,309.88,1184.57,212.38,659.61,2780.54,372.20,355.07,280.20,253.54,2717.08,272.98,252.30,395.96,209.51,1624.26,159.82,155.02,188.03,264.42,194.66,230.11,293.84,1082.60,250.19,63.20
2005-05-06,dsm2,baseline,63,16170.00,7859.17,2813.37,1620.81,22574.75,0.00,0.00,232.10,3.19,3.77,213.54,213.54,347.16,1298.26,225.99,256.03,297.10,297.10,260.44,177.65,280.63,2362.60,2132.79,3794.23,308.02,305.39,1274.16,213.23,713.62,2934.18,402.18,347.73,280.25,239.72,2936.57,271.13,233.43,399.21,209.43,1708.95,160.61,156.49,188.90,249.87,195.34,227.99,297.97,1121.72,236.29,63.20
2005-05-07,dsm2,baseline,63,16720.00,8116.25,2611.61,2119.41,22921.01,0.00,0.00,247.10,3.35,4.12,214.63,214.63,342.54,1356.78,241.24,257.76,299.51,299.51,263.02,178.09,283.13,2438.85,2196.89,3914.52,310.23,307.55,1330.34,214.50,738.82,3019.53,420.83,342.50,261.57,248.72,3017.95,269.61,231.89,402.20,210.52,1769.61,162.01,156.51,189.36,250.85,195.72,243.26,281.12,1158.89,237.30,63.20
2005-05-08,dsm2,baseline,63,18700.00,8309.17,2466.67,271.98,26988.48,0.00,0.00,242.50,3.25,4.17,215.83,215.83,337.06,1451.75,248.94,258.64,331.52,331.52,262.41,180.07,282.22,2558.10,2265.29,4139.76,308.38,306.65,1433.50,215.40,851.21,3210.37,450.96,337.17,256.60,258.60,3541.29,265.52,247.14,403.81,210.40,1915.31,162.52,161.13,188.73,258.09,195.58,248.92,266.76,1228.50,249.32,63.20
2005-05-09,dsm2,baseline,63,21890.00,8508.33,2467.70,476.02,31538.15,0.00,0.00,222.00,3.30,3.79,219.67,219.67,330.67,1503.46,237.24,258.20,344.40,344.40,260.87,181.45,279.97,2643.11,2352.31,4429.42,306.36,304.04,1588.00,216.06,904.12,3362.92,491.72,330.33,263.72,254.30,3689.53,260.13,249.78,404.42,209.24,2069.37,164.36,172.70,189.81,256.43,196.58,236.46,268.48,1253.91,250.00,63.20
2005-05-10,dsm2,baseline,63,23870.00,8731.25,2693.48,1960.96,32108.56,0.00,0.00,210.42,3.28,3.67,216.14,216.14,323.14,1446.41,222.31,262.83,259.99,259.99,266.87,177.33,286.32,2658.36,2426.95,3905.99,310.22,308.25,1510.91,217.61,596.74,3085.53,423.08,322.84,260.14,247.18,2624.38,260.19,236.83,401.98,209.52,2139.61,168.30,163.41,189.58,256.71,196.69,222.40,260.60,1256.82,241.11,63.20
2005-05-11,dsm2,baseline,63,28710.00,8760.00,2672.78,2241.93,36134.33,0.00,0.00,210.20,3.04,3.63,215.95,215.95,317.63,1417.03,216.62,263.89,226.04,226.04,271.83,178.03,285.83,2602.73,2479.26,3297.69,308.49,306.65,1469.32,218.88,461.61,2708.36,358.95,317.52,257.57,238.48,2221.60,255.64,225.81,396.01,208.94,2046.30,167.32,162.11,189.27,257.62,196.44,217.15,258.97,1270.31,233.24,60.00
2005-05-12,dsm2,baseline,63,38500.00,8705.83,3755.93,2348.56,44348.40,0.00,0.00,196.45,2.73,3.59,216.21,216.21,315.46,1354.64,212.17,264.06,208.54,208.54,275.17,176.52,282.98,2494.39,2503.92,2776.45,305.80,303.99,1474.96,219.23,363.80,2352.26,302.89,315.29,254.33,236.07,1883.69,252.40,222.13,389.31,206.76,2003.42,163.86,146.40,187.90,250.86,194.74,211.68,256.61,1286.78,230.31,59.60
2005-05-13,dsm2,baseline,63,42350.00,8747.50,2484.70,2572.63,49070.50,0.00,0.00,199.55,2.32,3.56,217.35,217.35,314.17,1249.76,203.30,263.96,193.33,193.32,276.77,168.44,280.26,2379.30,2506.13,2219.65,303.59,301.59,1460.90,218.31,266.80,1959.81,252.54,314.11,253.27,223.04,1376.53,250.37,215.08,380.62,201.17,1922.99,149.36,126.75,180.91,245.18,188.64,204.07,252.95,1290.64,222.38,56.60
2005-05-14,dsm2,baseline,63,45100.00,8828.75,2710.08,2666.68,51585.27,0.00,0.00,188.85,1.89,3.62,217.35,217.35,312.24,1111.42,201.92,264.35,181.57,181.57,277.40,150.86,279.40,2276.58,2491.13,1675.08,302.79,301.42,1455.57,215.26,213.65,1580.34,214.84,312.06,244.66,220.82,958.29,248.43,208.86,370.80,193.34,1832.36,135.36,124.33,168.05,235.82,181.40,201.59,246.16,1282.86,213.27,54.40
2005-05-15,dsm2,baseline,63,45540.00,8838.33,2913.05,2122.12,52371.84,0.00,0.00,180.77,1.58,3.68,215.04,215.04,308.82,987.13,191.02,263.60,168.47,168.45,277.21,139.36,278.32,2171.12,2452.75,1269.35,301.99,300.59,1469.01,209.77,190.47,1291.59,193.00,308.71,234.27,208.59,708.57,245.13,204.42,363.01,186.58,1754.85,132.86,127.04,159.14,230.03,175.01,190.72,238.47,1276.30,206.37,54.40
2005-05-16,dsm2,baseline,63,45210.00,8680.42,2654.75,1967.65,52900.91,0.00,0.00,180.32,1.38,3.65,211.71,211.71,302.39,873.49,184.46,262.39,159.55,159.55,275.56,137.43,277.98,2088.67,2391.05,986.74,300.59,298.98,1506.48,203.43,176.33,1097.47,178.52,302.08,219.62,199.23,603.32,240.23,193.60,357.72,182.62,1648.80,133.03,127.54,159.52,217.36,173.39,184.82,227.13,1264.35,194.99,54.40
2005-05-17,dsm2,baseline,63,44440.00,8695.00,2633.54,1926.84,52485.43,0.00,0.00,187.55,1.41,3.92,208.30,208.30,291.74,755.40,186.15,260.44,155.21,155.21,272.96,136.80,277.79,2046.25,2310.03,781.41,298.68,297.20,1486.07,198.20,167.57,980.59,168.97,290.62,206.45,196.95,485.49,232.21,188.27,354.27,180.39,1595.08,132.56,127.13,159.94,210.65,171.38,187.27,213.15,1235.83,189.98,53.80
2005-05-18,dsm2,baseline,63,44660.00,8710.42,2610.77,1869.65,52507.80,0.00,0.00,184.32,1.95,3.68,204.30,204.30,283.38,698.83,190.38,256.01,153.54,153.42,270.64,136.23,272.36,1869.74,2205.88,711.26,293.09,291.86,1621.79,194.91,165.83,868.57,164.83,282.10,201.07,201.50,522.22,223.93,190.75,351.54,174.33,1511.76,131.56,122.23,155.47,208.09,165.99,190.49,202.59,1237.61,193.16,54.20
2005-05-19,dsm2,baseline,63,47630.00,9240.42,2553.56,1478.42,56467.98,0.00,0.00,186.68,2.33,3.60,200.37,200.37,271.97,603.89,188.24,254.11,150.83,150.83,265.96,133.78,269.21,1832.50,2092.98,613.60,287.54,286.50,1590.88,192.16,163.32,829.17,162.27,271.56,202.56,198.10,403.10,216.84,192.31,349.04,171.11,1449.37,125.80,115.27,153.74,212.50,162.64,189.09,201.36,1183.96,194.18,53.80
2005-05-20,dsm2,baseline,63,52580.00,10237.92,2545.30,2090.95,63365.54,0.00,0.00,175.31,2.83,3.59,196.90,196.90,262.20,551.55,186.85,250.43,147.57,147.57,262.88,127.96,264.77,1713.56,1983.63,535.92,280.58,279.92,1569.17,188.16,160.83,733.23,160.93,261.51,202.06,199.48,365.48,210.31,191.43,345.70,165.25,1398.36,121.04,104.41,147.59,209.21,157.24,186.48,197.82,1146.33,194.43,53.80
2005-05-21,dsm2,baseline,63,73150.00,11558.33,2443.42,2485.03,119533.25,0.00,0.00,133.40,3.35,3.68,192.14,192.14,252.84,479.09,163.80,246.19,131.46,131.46,259.00,111.32,257.69,1563.36,1868.15,429.79,273.35,272.82,1563.10,182.10,150.75,628.20,150.69,251.94,199.70,186.75,271.26,205.10,186.96,340.72,156.89,1320.28,98.13,87.70,127.50,209.26,141.62,161.22,197.05,1095.46,189.24,53.80
2005-05-22,dsm2,baseline,63,78980.00,12500.00,2493.02,2704.68,121554.54,0.00,0.00,114.55,3.82,3.83,182.82,182.82,245.15,378.10,130.12,240.59,107.91,107.91,254.40,95.10,248.47,1360.63,1727.99,268.69,265.66,265.12,1571.81,172.22,129.53,496.75,128.23,244.17,187.94,147.80,154.05,201.54,154.87,334.86,147.83,1205.41,91.75,89.76,114.45,190.13,128.08,129.35,194.27,1038.33,158.66,53.80
2005-05-23,dsm2,baseline,63,80190.00,13066.67,2575.86,2694.08,105995.26,0.00,0.00,104.51,4.19,3.93,173.18,173.18,238.52,308.50,114.26,233.88,108.83,108.83,248.73,96.02,240.40,1135.37,1562.17,195.48,257.47,257.12,1577.72,163.62,122.99,388.74,117.94,237.52,158.85,127.82,134.74,198.25,128.34,325.94,144.70,1051.58,86.41,68.82,111.69,155.23,122.81,114.03,177.24,973.49,132.30,53.80
2005-05-24,dsm2,baseline,63,77990.00,13420.83,2579.54,2965.39,92744.02,0.00,0.00,112.50,4.31,4.09,163.94,163.94,224.90,266.06,111.28,227.92,99.22,99.22,243.34,76.23,235.63,938.21,1372.85,173.08,249.95,249.58,1555.15,156.91,120.07,316.20,114.52,223.93,136.42,118.58,143.66,194.16,114.94,314.51,137.36,909.70,70.02,80.84,97.59,138.63,108.92,112.17,149.38,907.89,118.68,53.80
2005-05-25,dsm2,baseline,63,75240.00,13739.13,2599.00,3242.36,86591.84,0.00,0.00,129.99,4.24,4.11,155.55,155.55,206.67,239.89,124.03,221.15,99.73,99.73,237.26,91.55,228.20,768.76,1181.30,178.50,241.19,241.00,1503.82,151.42,108.22,268.91,104.48,205.44,131.06,127.23,172.85,182.91,117.57,302.06,138.76,608.32,100.17,107.70,105.18,135.59,112.65,125.63,131.03,832.76,119.54,53.80
2005-05-26,dsm2,baseline,63,71170.00,14008.33,2934.66,3141.49,82521.24,0.00,0.00,111.16,3.88,4.06,151.78,151.78,183.26,214.97,126.46,216.46,114.54,114.54,232.49,110.40,222.72,660.15,1004.27,177.88,226.98,227.46,1428.14,150.96,113.92,244.80,109.13,182.16,137.61,141.27,187.85,172.16,134.01,289.68,142.57,523.54,111.37,115.10,117.46,149.30,123.20,125.77,125.76,777.14,134.53,53.80
2005-05-27,dsm2,baseline,63,65670.00,14070.83,4033.01,2807.44,76303.78,0.00,0.00,107.76,3.48,3.94,152.21,152.21,170.50,193.70,113.62,211.77,122.79,122.79,227.85,117.10,214.48,582.84,881.30,173.16,213.37,214.08,1365.32,153.39,123.10,224.39,118.95,170.13,141.84,124.05,195.25,162.02,122.03,276.19,142.49,474.03,115.41,118.89,124.36,148.65,129.68,113.81,134.84,733.47,125.95,53.80
2005-05-28,dsm2,baseline,63,58850.00,14400.00,4029.33,2402.90,70181.31,0.00,0.00,104.46,3.08,3.69,154.36,154.36,169.30,176.99,109.72,206.16,126.37,126.37,223.15,120.94,207.19,537.59,786.85,177.21,204.25,205.02,1310.76,155.26,128.04,212.70,124.78,169.15,133.28,118.83,208.39,158.54,115.06,261.27,140.85,455.73,118.51,122.07,128.78,136.28,133.69,109.87,136.45,692.37,117.48,53.80
2005-05-29,dsm2,baseline,63,51370.00,14862.50,4005.51,2167.35,63355.17,0.00,0.00,101.58,2.60,3.58,156.97,156.97,166.07,165.86,105.94,202.04,129.39,129.39,218.83,123.76,202.92,519.44,731.34,182.19,197.71,198.50,1292.20,155.67,131.65,206.57,128.53,165.77,123.77,113.88,213.29,159.06,110.84,247.60,141.19,480.67,120.95,124.08,131.96,130.50,136.41,106.05,126.48,673.33,112.44,53.80
