datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,cu_sbay,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2011-10-31,RMA,suisun,2,14025.00,4367.00,11033.00,8988.33,1.00,0.00,245.29,1.25,3.52,15618.55,780.47,-35.78,642.45,173.80,2408.40,2408.40,551.04,13346.41,260.17,771.13,3567.74,3567.74,1137.11,391.37,585.12,14596.71,14246.23,14343.35,586.66,605.47,14283.56,1046.03,6762.49,22971.82,14420.48,8446.07,553.20,519.70,295.79,13610.12,249.56,281.55,602.84,248.16,13914.73,159.73,128.11,461.44,384.06,653.25,260.78,377.24,13748.29,452.62,80.10
2011-11-01,RMA,suisun,2,14077.80,4379.00,8843.00,11494.05,1.00,0.00,253.21,1.58,3.44,15752.69,604.33,-205.36,638.97,170.72,2252.29,2252.29,544.40,13423.40,254.79,742.91,3417.60,3417.60,1110.25,371.10,489.71,14769.57,14269.18,14441.10,561.70,572.47,14275.12,991.33,6528.07,22803.33,14569.65,8231.47,546.36,518.14,291.29,13290.81,248.06,283.20,599.32,262.66,13926.83,159.87,127.43,441.63,362.15,615.70,257.64,369.01,13790.20,449.20,79.56
2011-11-02,RMA,suisun,2,13613.60,4350.00,11099.00,7707.44,1.00,0.00,247.54,2.07,3.37,15511.99,1619.65,1055.55,434.38,129.72,2013.95,2013.95,518.65,13497.39,255.90,685.35,3341.31,3341.31,1070.68,404.44,421.08,14836.07,14324.96,14333.62,477.14,478.69,14284.60,935.43,6355.08,22596.15,14631.41,7815.05,522.03,521.18,287.16,13115.45,246.46,278.40,589.35,290.81,13930.86,162.27,128.69,426.88,370.82,559.95,259.00,361.87,13846.18,454.93,78.77
2011-11-03,RMA,suisun,2,14009.60,4182.00,11235.00,7736.24,1.00,0.00,251.38,2.68,3.36,15750.38,1503.43,961.13,424.40,117.90,2132.06,2132.06,460.24,13627.84,254.78,645.87,3450.70,3450.70,1048.26,490.59,478.07,14876.51,14385.27,14315.52,455.17,465.74,14310.85,949.83,6852.36,23391.64,14645.38,7690.80,463.77,492.51,290.60,14061.57,247.03,271.02,574.77,301.06,13964.73,171.99,130.39,438.61,381.57,535.45,259.47,352.35,13919.57,443.07,78.53
2011-11-04,RMA,suisun,2,13050.40,3614.00,11163.00,6275.29,1.00,0.00,320.79,3.22,3.43,14557.37,1190.93,733.07,379.46,78.40,2241.37,2241.37,435.22,13748.66,264.26,635.90,3736.22,3736.22,1022.30,585.76,509.06,15049.44,14424.75,14551.09,468.78,484.01,14338.08,960.25,7386.07,24266.60,14798.64,7671.27,437.44,452.34,286.96,14758.53,253.41,266.98,553.36,313.72,14010.75,183.35,132.33,461.50,379.58,533.78,282.15,353.34,13973.24,419.18,79.19
2011-11-05,RMA,suisun,2,12460.80,3175.00,9818.00,6591.66,1.00,0.00,424.88,3.85,3.46,13827.84,1076.73,593.18,382.93,100.62,2292.55,2292.55,437.53,13845.62,308.65,633.97,3845.81,3845.81,989.37,648.44,523.27,15202.13,14488.85,14724.52,473.18,488.27,14372.97,946.45,7649.98,24700.13,14949.21,7671.34,439.35,431.95,291.82,15177.05,259.91,264.66,519.95,313.24,14020.88,191.77,133.01,492.78,381.94,557.64,346.40,351.26,14034.39,405.96,79.64
2011-11-06,RMA,suisun,2,13118.60,2935.00,9752.00,7651.66,1.00,0.00,426.58,4.35,3.46,14381.51,224.83,-87.15,285.97,26.01,2329.66,2329.66,438.94,13925.86,375.64,633.83,3909.68,3909.68,958.42,684.25,540.57,15300.23,14582.53,14835.13,476.12,491.41,14427.17,932.04,7800.99,24962.68,15048.76,7712.11,440.74,425.54,335.18,15393.85,265.23,264.16,492.74,304.14,13970.23,199.02,130.23,513.61,383.42,570.51,415.50,337.13,14100.45,401.00,79.84
2011-11-07,RMA,suisun,2,12650.00,2825.00,9752.00,6958.52,1.00,0.00,465.29,4.58,3.42,13818.13,221.94,-67.39,265.70,23.63,2289.84,2289.84,444.34,13964.33,421.68,631.34,3911.05,3911.05,933.67,685.40,537.52,15308.69,14666.59,14876.58,485.61,499.40,14487.75,904.81,7769.70,24959.14,15072.21,7737.14,445.54,427.02,402.71,15349.94,268.03,268.35,476.38,298.95,13923.76,202.96,129.32,517.92,390.95,576.80,443.69,326.60,14155.65,402.68,79.95
2011-11-08,RMA,suisun,2,12788.60,2668.00,9213.00,7287.75,1.00,0.00,465.75,4.52,3.39,13848.64,421.69,15.88,305.10,100.71,2241.39,2241.39,454.93,13986.70,447.41,626.62,3892.72,3892.72,911.43,673.65,534.15,15253.08,14717.31,14839.89,491.44,503.13,14543.33,878.42,7709.98,24913.48,15035.14,7826.06,455.44,428.76,444.87,15284.95,267.88,278.68,468.82,290.46,13916.58,204.17,130.64,510.72,399.50,573.29,469.64,320.92,14201.64,407.56,79.98
2011-11-09,RMA,suisun,2,12978.90,2467.00,8452.00,7958.91,1.00,0.00,530.08,4.27,3.35,13968.38,437.95,24.47,312.38,101.10,2157.16,2157.16,463.83,13995.04,468.65,619.71,3793.60,3793.60,890.27,632.80,528.78,15140.27,14737.04,14749.76,493.84,504.02,14583.18,845.72,7530.61,24703.24,14947.78,7888.82,464.12,431.50,471.66,15079.49,266.47,293.69,467.71,276.81,13937.10,202.12,131.58,494.20,405.49,561.86,488.91,316.03,14233.17,408.12,80.06
2011-11-10,RMA,suisun,2,13060.30,2123.00,9195.00,6970.97,1.00,0.00,538.79,3.74,3.30,14039.29,410.86,-3.68,313.10,101.44,2053.62,2053.62,469.39,13968.57,486.38,610.24,3621.70,3621.70,869.25,570.00,520.96,14952.04,14715.20,14559.60,493.85,503.32,14598.62,813.90,7269.27,24377.53,14782.21,7925.81,470.00,434.80,493.70,14764.10,263.02,308.87,469.74,264.67,13990.44,196.73,136.53,465.86,412.61,539.48,526.64,314.60,14240.70,411.94,79.83
2011-11-11,RMA,suisun,2,13073.50,2066.00,8257.00,7432.69,1.00,0.00,545.92,3.23,3.36,14022.25,900.51,398.56,394.64,107.31,2019.57,2019.57,470.59,13958.18,515.13,600.66,3605.88,3605.88,847.92,545.18,512.41,14830.08,14662.56,14436.21,491.76,500.79,14593.06,798.45,7255.27,24503.63,14678.76,8018.68,471.40,437.95,515.07,14770.44,258.87,322.13,472.53,258.46,14120.86,193.33,142.16,443.03,422.86,519.17,549.17,314.31,14241.37,417.91,79.67
2011-11-12,RMA,suisun,2,12751.20,2260.00,8248.00,7321.50,1.00,0.00,554.33,2.83,3.33,13649.45,718.05,339.95,345.79,32.31,1968.86,1968.86,469.57,13926.91,539.04,592.01,3590.55,3590.55,828.67,525.96,501.72,14784.35,14613.69,14429.84,487.65,496.25,14576.80,777.76,7123.05,24366.01,14647.03,8024.08,470.52,438.84,543.41,14577.06,255.27,336.32,477.31,252.01,14212.45,189.20,142.74,434.16,436.36,510.36,554.41,316.37,14232.84,422.54,79.79
2011-11-13,RMA,suisun,2,12219.90,2246.00,8256.00,6707.48,1.00,0.00,540.46,2.71,3.21,13317.92,1078.32,600.44,380.84,97.04,1904.49,1904.49,465.66,13874.83,549.51,583.14,3516.67,3516.67,811.51,519.19,493.02,14744.86,14567.30,14415.46,481.95,490.34,14559.48,752.91,6880.44,23927.32,14609.79,8050.26,466.78,438.94,564.34,14171.18,251.90,352.36,481.44,247.42,14249.75,186.48,142.66,430.53,443.77,504.20,559.65,317.45,14215.54,421.79,79.49
2011-11-14,RMA,suisun,2,12571.90,2209.00,8971.00,6201.34,1.00,0.00,546.50,2.70,3.26,13706.59,1252.97,743.25,396.47,113.25,1939.01,1939.01,458.99,13861.87,554.10,575.35,3574.81,3574.81,797.14,547.80,487.57,14757.44,14521.53,14426.15,476.62,485.59,14539.74,749.53,6962.49,23976.81,14617.65,8153.86,460.44,437.02,574.48,14211.25,248.64,367.73,483.15,251.02,14261.61,187.62,143.93,431.03,440.84,498.04,557.47,316.56,14202.75,418.43,79.10
2011-11-15,RMA,suisun,2,12879.90,2182.00,8632.00,6752.17,1.00,0.00,567.67,2.83,3.31,14017.45,1296.75,815.28,380.15,101.32,2061.23,2061.23,452.00,13911.64,553.77,570.19,3752.46,3752.46,786.40,591.72,483.13,14927.03,14501.23,14563.44,472.14,481.77,14522.81,766.81,7313.61,24439.74,14762.29,8242.63,453.55,433.96,579.51,14643.37,247.03,381.42,482.43,259.52,14266.67,190.24,145.26,439.94,438.01,495.27,560.01,314.40,14211.23,417.60,79.54
2011-11-16,RMA,suisun,2,13167.00,2136.00,8923.00,6522.51,1.00,0.00,576.21,3.27,3.23,14274.42,1465.65,964.91,389.83,110.91,2148.16,2148.16,445.18,13991.28,557.54,564.63,3844.62,3844.62,776.30,622.20,477.94,15146.04,14539.05,14736.21,465.74,475.11,14527.98,779.11,7552.41,24737.71,14948.61,8271.00,446.73,428.54,578.97,14953.00,247.48,394.28,480.01,264.90,14276.40,192.79,146.06,452.60,435.08,494.12,573.41,312.08,14247.41,424.44,79.83
2011-11-17,RMA,suisun,2,13268.20,2131.00,5652.00,9659.00,1.00,0.00,579.75,3.72,3.24,14313.05,1664.90,1133.05,417.59,114.26,2170.97,2170.97,440.98,14092.26,569.43,555.62,3882.84,3882.84,764.38,650.31,473.11,15318.10,14632.30,14845.33,459.08,467.00,14565.50,772.80,7696.98,25031.09,15094.27,8251.43,442.09,427.13,580.71,15226.91,248.31,407.00,475.53,263.35,14305.75,197.30,145.56,459.32,436.37,490.02,583.36,312.92,14310.68,422.89,79.73
2011-11-18,RMA,suisun,2,13389.20,2092.00,6690.00,8576.54,1.00,0.00,584.50,3.93,3.38,14328.48,1651.27,1153.94,398.28,99.05,2255.82,2255.82,436.84,14227.61,578.74,547.23,4075.01,4075.01,751.75,712.96,473.24,15519.81,14760.64,14999.62,454.33,462.03,14633.06,779.84,8059.80,25700.31,15275.54,8261.15,437.95,422.63,586.80,15813.64,248.77,417.20,471.12,265.54,14363.72,203.60,145.42,469.85,429.52,486.67,587.46,313.89,14398.17,423.17,79.90
2011-11-19,RMA,suisun,2,13351.80,2080.00,5197.00,10079.41,1.00,1.00,585.54,3.99,3.40,14143.92,1326.64,947.51,346.76,32.37,2210.73,2210.73,433.03,14199.49,583.70,539.16,3967.51,3967.51,739.71,697.26,468.73,15644.72,14908.94,15208.24,448.31,454.82,14718.35,754.19,8038.88,25818.68,15389.09,7451.88,433.72,420.28,593.82,15849.28,249.33,426.71,467.83,254.73,14437.78,203.85,147.83,473.62,439.19,493.24,589.62,314.25,14478.23,434.83,80.30
2011-11-20,RMA,suisun,2,13446.40,2101.00,5837.00,9652.70,1.00,1.00,590.42,3.96,3.33,14223.04,1182.49,834.34,318.88,29.27,2038.69,2038.69,429.08,13283.58,586.28,528.05,3579.83,3579.83,725.40,611.35,467.26,15511.26,14994.54,15244.56,440.99,446.72,14786.70,706.30,7727.71,25268.21,15189.16,5717.02,429.49,416.84,597.68,15468.62,248.65,433.62,465.17,233.58,14469.05,198.18,149.97,451.70,459.70,478.54,590.66,316.76,14410.67,440.37,79.88
2011-11-21,RMA,suisun,2,13803.90,2192.00,5875.00,10388.50,1.00,1.00,571.33,3.69,3.35,14770.10,1087.04,698.59,315.44,73.01,1913.39,1913.39,425.11,11627.00,587.35,515.59,3384.90,3384.90,709.49,548.82,453.66,15231.95,14923.23,15027.43,437.26,442.89,14792.21,673.68,7576.11,24898.03,14704.74,5005.84,425.53,411.00,600.78,15294.73,245.19,434.08,461.39,228.68,14346.03,193.40,150.14,419.36,447.01,452.75,590.68,319.83,14042.06,430.73,79.24
2011-11-22,RMA,suisun,2,13893.00,2243.00,5868.00,10457.11,1.00,1.00,528.46,3.31,3.33,14899.55,1234.52,817.44,331.11,85.97,1826.24,1826.24,421.99,10290.71,584.34,502.67,3322.77,3322.77,693.57,504.90,439.31,14866.21,14651.17,14749.17,432.13,437.26,14691.83,646.85,7531.06,24800.54,14115.65,4589.54,422.35,409.88,603.40,15206.81,241.83,431.06,457.17,223.36,14026.88,190.71,150.49,395.14,456.40,434.65,575.93,321.76,13446.93,440.30,79.26
2011-11-23,RMA,suisun,2,14947.90,2170.00,5427.00,12017.89,1.00,1.00,543.13,2.84,3.29,16063.26,1227.28,788.37,344.64,94.27,1666.83,1666.83,418.33,9181.89,566.61,488.78,3069.96,3069.96,677.69,438.01,424.43,14341.39,14197.59,14369.57,424.98,429.35,14471.26,604.81,7129.16,24268.49,13415.11,4310.44,418.74,411.07,601.96,14718.44,239.56,427.55,453.39,213.77,13572.77,185.58,156.00,369.61,458.94,411.89,549.77,327.30,12788.62,440.77,78.97
2011-11-24,RMA,suisun,2,15154.70,2092.00,4999.00,12614.27,1.00,1.00,576.83,2.39,3.28,16310.08,1227.62,788.80,349.05,89.77,1501.93,1501.93,414.10,8296.93,545.76,473.13,2764.22,2764.22,660.77,373.65,408.02,13728.56,13629.55,13894.06,416.55,420.29,14155.75,562.87,6640.85,23647.72,12709.78,3962.60,414.69,410.04,590.42,14136.93,237.31,423.85,449.78,205.33,13054.04,180.27,168.41,340.36,452.96,385.08,550.71,332.36,12157.45,433.44,78.36
2011-11-25,RMA,suisun,2,14897.30,2044.00,5172.00,12409.38,1.00,1.00,592.54,2.00,3.22,16087.37,908.01,549.99,327.73,30.29,1337.34,1337.34,408.70,7540.13,550.01,457.13,2450.51,2450.51,643.53,320.84,390.85,13065.42,13020.34,13353.21,406.95,410.24,13787.61,522.96,6074.40,22890.23,11973.87,3628.76,409.59,408.48,574.78,13420.38,235.35,421.19,446.20,200.01,12536.83,177.16,174.03,313.63,447.04,359.81,574.26,333.95,11582.89,424.99,77.61
2011-11-26,RMA,suisun,2,15405.50,2005.00,5169.00,12599.15,1.00,1.00,606.54,1.64,3.17,16610.60,1275.30,847.46,346.21,81.63,1173.03,1173.03,402.69,6910.03,572.08,440.96,2114.13,2114.13,627.81,280.25,374.70,12369.37,12411.05,12775.37,396.80,399.53,13401.00,482.47,5427.64,21981.20,11220.46,3337.42,403.92,408.82,572.69,12547.59,234.25,420.81,443.27,199.07,12015.33,177.98,172.34,291.91,445.50,338.37,594.34,333.99,11067.76,423.36,76.80
2011-11-27,RMA,suisun,2,16184.30,1980.00,5143.00,13564.76,1.00,1.00,611.13,1.43,3.26,17410.90,1116.59,683.13,349.60,83.86,1061.24,1061.24,396.15,6488.10,592.17,424.26,1851.19,1851.19,612.14,256.07,360.79,11777.67,11809.25,12264.82,386.46,388.67,12983.59,450.43,4967.65,21381.86,10676.52,3040.90,397.72,408.48,583.63,11936.28,233.36,419.60,439.97,200.48,11491.96,180.96,170.92,274.08,454.33,320.27,608.05,334.56,10578.41,433.71,75.67
2011-11-28,RMA,suisun,2,17014.80,1958.00,2727.00,16837.88,1.00,1.00,625.08,1.33,3.37,18113.31,902.81,506.43,328.32,68.06,1008.45,1008.45,389.67,6269.72,605.26,408.72,1741.52,1741.52,596.45,246.31,348.77,11467.81,11275.59,11993.05,377.39,378.97,12543.98,429.00,4785.64,21327.33,10495.49,2794.00,391.47,408.98,596.06,11680.69,232.70,419.92,437.18,200.74,11036.66,183.20,171.68,265.35,480.08,308.29,616.51,337.15,10155.36,447.59,75.19
2011-11-29,RMA,suisun,2,17232.60,1938.00,3990.00,15728.56,1.00,1.00,647.33,1.36,3.35,18289.37,967.23,508.81,364.49,93.93,942.61,942.61,382.71,6014.89,614.29,394.45,1574.12,1574.12,582.65,235.48,338.15,11260.72,10880.30,11775.99,368.49,369.58,12166.92,408.36,4471.69,21002.60,10282.86,2664.54,384.88,405.31,607.39,11209.25,232.45,426.63,446.02,199.87,10685.55,183.68,173.45,260.46,482.36,296.32,628.37,340.02,9869.67,439.70,74.72
2011-11-30,RMA,suisun,2,17221.60,1891.00,3789.00,15850.55,1.00,1.00,647.58,1.58,3.33,18186.68,864.22,438.13,361.02,65.07,860.92,860.92,373.74,5770.76,626.88,382.14,1440.70,1440.70,567.62,232.20,312.96,11080.81,10560.79,11501.98,353.26,352.88,11837.16,392.46,4173.35,20609.21,10086.99,2582.45,376.46,402.44,615.08,10739.43,232.07,438.33,465.90,202.63,10345.09,184.06,175.08,252.92,488.69,282.34,644.68,341.34,9580.16,441.48,73.82
2011-12-01,RMA,suisun,2,16745.30,1832.00,3274.00,15517.01,1.00,1.00,653.46,2.00,3.38,17577.01,1121.55,618.00,404.12,99.43,721.84,721.84,357.14,5498.18,641.77,360.96,1430.10,1430.10,542.41,235.95,264.80,10973.36,10259.33,11230.56,318.03,314.51,11536.53,374.76,3901.48,20201.43,10029.87,2628.60,360.42,403.07,620.11,10198.34,236.42,460.83,486.97,211.46,9902.07,185.45,176.90,247.53,478.44,272.36,653.76,344.30,9243.11,439.32,73.04
2011-12-02,RMA,suisun,2,16343.80,1769.00,8521.00,9453.59,0.00,1.00,667.08,2.42,3.44,16767.80,985.25,562.22,335.26,87.77,692.39,692.39,320.90,5398.36,648.75,327.14,1460.62,1460.62,522.67,242.13,260.42,10914.45,10006.18,11060.06,287.11,285.42,11180.47,373.97,3978.64,20453.19,10036.00,2619.55,324.33,385.50,633.51,10435.24,236.81,476.44,511.59,222.43,9470.01,187.58,177.10,243.84,469.05,266.52,661.52,344.30,8818.09,426.67,72.47
2011-12-03,RMA,suisun,2,15944.50,1715.00,10929.00,6588.02,0.00,1.00,711.29,2.96,3.34,16304.50,971.87,502.48,360.34,109.05,799.94,799.94,294.82,5192.01,651.79,309.29,1462.39,1462.39,507.01,243.30,263.49,10615.72,9792.16,10821.12,282.17,282.90,10855.13,380.29,4288.11,20768.85,9685.65,2521.06,297.48,346.75,651.11,10929.32,235.37,476.65,532.65,236.81,9145.91,189.42,175.79,244.24,433.16,268.88,680.18,327.20,8544.56,394.63,72.98
2011-12-04,RMA,suisun,2,14984.20,1647.00,10319.00,6308.70,0.00,1.00,715.00,3.48,3.31,15367.20,797.55,386.50,327.45,83.60,893.46,893.46,286.07,5037.94,657.01,306.63,1620.69,1620.69,490.71,257.82,275.84,10366.60,9499.24,10501.66,279.82,281.36,10473.72,389.89,4763.99,21346.89,9427.55,2520.44,288.56,325.24,667.15,11539.55,237.75,477.10,544.28,246.69,8787.53,191.43,175.60,247.82,409.21,277.54,707.63,321.65,8184.31,358.82,73.54
2011-12-05,RMA,suisun,2,15813.60,1613.00,10290.00,7162.15,0.00,1.00,715.77,3.82,3.24,16195.60,785.33,356.45,337.30,91.58,1009.01,1009.01,282.76,4917.22,665.94,313.21,1805.85,1805.85,479.72,269.26,291.57,10150.28,9206.59,10417.34,283.74,286.79,10100.67,403.84,5187.78,21874.56,9246.55,2585.17,285.28,316.82,685.25,12118.57,240.59,476.10,551.28,254.27,8515.96,192.41,173.14,251.89,405.94,285.40,725.12,320.48,7931.64,341.77,74.69
2011-12-06,RMA,suisun,2,15559.50,1647.00,10294.00,6994.61,0.00,1.00,693.70,4.05,3.19,15939.50,691.82,297.89,322.76,71.17,1087.20,1087.20,285.34,4750.88,678.10,321.39,1926.75,1926.75,473.37,275.05,301.48,9923.86,8914.10,10298.77,290.73,294.35,9754.74,417.50,5434.23,22023.03,9013.49,2690.88,287.48,314.52,707.78,12367.91,245.58,476.39,561.95,259.52,8243.12,192.55,167.59,255.34,415.92,292.69,729.35,321.32,7669.16,338.73,75.09
2011-12-07,RMA,suisun,2,15804.80,1549.00,11017.00,6434.76,0.00,1.00,722.33,4.03,3.23,16189.80,693.45,287.04,322.83,83.58,1218.33,1218.33,290.70,4694.91,684.54,330.80,2171.32,2171.32,469.51,284.98,311.75,9893.28,8663.99,10357.84,298.43,302.40,9414.96,443.60,5895.35,22609.67,9033.86,2726.21,292.61,314.80,724.96,12894.70,251.07,475.41,567.05,266.69,7970.04,191.48,160.79,258.14,416.95,298.84,724.68,321.40,7429.42,339.36,75.93
2011-12-08,RMA,suisun,2,16049.00,1506.00,11011.00,6615.23,0.00,1.00,717.92,3.89,3.24,16419.00,708.75,298.77,324.82,85.16,1356.69,1356.69,297.30,4621.13,685.57,341.43,2400.91,2400.91,470.36,289.41,322.92,9954.20,8538.83,10520.31,306.54,310.70,9158.41,475.28,6300.61,23095.17,9099.19,2842.83,299.06,316.87,731.36,13354.76,256.67,474.21,527.14,272.52,7754.45,188.50,153.41,263.11,425.18,308.10,731.48,318.24,7264.67,338.38,76.88
2011-12-09,RMA,suisun,2,16341.60,1486.00,10777.00,7061.04,0.00,1.00,718.83,3.77,3.33,16694.60,757.40,342.56,327.47,87.37,1514.88,1514.88,304.71,4594.51,683.48,353.78,2646.36,2646.36,475.10,298.65,335.62,10076.36,8505.53,10718.54,315.38,319.72,8974.09,515.88,6712.93,23578.41,9205.67,3009.92,306.31,319.64,731.20,13836.11,262.15,472.77,422.81,278.51,7576.05,183.89,150.37,268.26,427.87,319.12,738.09,315.06,7126.28,337.25,77.59
2011-12-10,RMA,suisun,2,17333.80,1471.00,10732.00,7989.56,0.00,1.00,707.54,3.53,3.41,17672.80,836.00,422.24,326.50,87.26,1673.23,1673.23,312.90,4621.82,678.53,368.29,2876.31,2876.31,484.42,308.85,350.11,10212.73,8530.82,10947.30,325.08,329.58,8853.25,560.36,7057.39,23956.03,9319.79,3293.00,314.43,323.43,735.15,14245.23,267.69,470.66,366.76,284.21,7438.08,178.72,146.64,275.57,425.64,334.93,735.00,312.72,7021.24,341.67,78.33
2011-12-11,RMA,suisun,2,17704.50,1448.00,10696.00,8352.86,0.00,1.00,707.08,3.31,3.41,18053.50,861.77,452.64,326.05,83.08,1805.15,1805.15,321.68,4681.17,675.10,385.22,2989.79,2989.79,498.56,313.17,366.80,10266.58,8554.34,11107.10,336.11,340.91,8768.51,605.10,7212.69,24019.97,9322.08,3656.40,323.16,327.45,737.76,14400.71,272.81,468.74,345.67,290.77,7331.84,174.08,143.74,283.89,430.83,353.40,730.30,310.70,6913.74,341.52,78.80
