datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2000-02-01,dsm2,base,50,55716.30,54344.40,2749.01,-12789.59,568.14,45107.57,0.00,0.00,716.58,3.24,3.54,2.70,2.99,321.93,321.93,289.74,4299.00,679.19,315.33,172.23,172.23,437.45,139.62,268.28,6625.57,7394.98,2138.81,281.80,281.77,5223.87,266.59,241.30,3529.36,372.19,289.77,354.99,726.26,914.60,255.59,755.53,575.76,196.47,5773.95,135.53,132.91,163.79,528.42,184.94,661.09,443.07,6016.28,428.64,54.40
2000-02-02,dsm2,base,50,58274.66,57176.26,2558.37,-12629.95,666.41,47536.67,0.00,0.00,767.78,2.73,3.58,2.37,3.02,285.02,285.02,277.18,3956.13,663.65,297.24,173.75,173.75,409.61,144.95,256.48,5613.96,6920.12,1916.78,269.03,269.37,5525.96,265.22,262.01,2912.55,352.88,277.23,351.72,714.28,1263.50,230.26,732.85,522.24,196.68,5207.00,139.68,132.85,170.53,480.25,182.88,717.98,459.93,5803.47,383.12,54.40
2000-02-03,dsm2,base,50,60287.71,59227.91,2489.78,-12675.20,301.56,49800.73,0.00,0.00,804.99,2.36,3.66,2.01,3.16,286.10,286.10,265.97,3474.45,716.45,284.57,163.99,163.99,377.91,142.52,246.35,5298.14,6385.05,1583.06,258.49,258.70,5424.45,246.00,211.74,2644.16,285.69,266.09,336.62,742.00,779.91,226.41,718.09,456.42,188.23,5030.05,136.87,126.33,167.93,515.00,182.33,765.45,445.58,5552.97,393.75,54.00
2000-02-04,dsm2,base,50,61529.24,59844.94,2375.74,-12888.55,134.00,50882.42,0.00,0.00,819.99,1.95,3.55,1.73,3.09,275.01,275.01,253.87,3095.49,763.27,270.79,159.32,159.32,357.71,136.71,232.83,4885.90,5891.34,1320.00,245.51,245.57,5361.71,235.13,189.33,2281.23,253.61,253.94,325.22,785.13,624.35,216.09,705.78,397.52,181.38,4799.70,129.15,124.05,158.81,533.37,173.95,802.99,439.30,5321.63,364.06,53.80
2000-02-05,dsm2,base,50,61201.49,59872.79,2184.48,-12800.91,784.29,49800.78,0.00,0.00,864.98,1.48,3.41,1.35,3.02,267.73,267.73,241.09,2706.02,795.39,258.79,152.76,152.76,340.58,132.11,221.75,4686.76,5565.02,1057.10,233.43,233.41,5252.84,221.28,169.94,2073.57,213.00,241.18,312.41,817.97,442.08,208.88,695.00,356.62,174.06,4719.67,130.75,127.96,154.32,545.56,168.07,820.64,420.74,5117.81,348.37,53.80
2000-02-06,dsm2,base,50,61217.47,60027.27,2070.79,-12861.39,626.75,49800.11,0.00,0.00,910.28,1.38,3.47,1.28,3.07,260.96,260.96,230.98,2311.17,819.38,249.42,149.85,149.85,329.69,134.10,212.54,4626.23,5341.41,803.33,223.46,223.47,5032.57,208.61,158.58,1908.56,178.80,231.02,304.17,839.68,290.26,204.11,689.62,331.61,167.41,4929.06,132.83,130.62,150.39,551.42,165.26,857.70,403.94,4961.76,333.01,53.80
2000-02-07,dsm2,base,50,59866.53,58811.93,1978.06,-13292.31,762.69,47789.60,0.00,0.00,957.37,1.36,3.38,1.31,3.02,248.97,248.97,219.01,2017.07,843.13,240.93,149.24,149.24,322.58,135.57,200.06,4396.89,5148.70,649.59,211.15,211.57,5039.54,203.94,155.34,1681.91,169.60,219.04,286.33,870.54,295.44,192.96,682.54,318.05,165.66,4821.44,134.40,132.87,148.64,536.45,160.08,902.04,383.13,4799.82,308.66,53.80
2000-02-08,dsm2,base,50,58061.85,57118.75,1951.81,-12750.66,766.03,46496.98,0.00,0.00,985.18,1.46,3.30,1.45,2.95,239.32,239.32,208.91,1730.46,879.48,233.81,149.22,149.22,313.58,136.98,195.38,4298.53,4967.67,539.49,203.03,203.35,4980.38,198.77,153.10,1565.13,164.48,209.01,267.46,906.45,263.10,185.94,679.73,311.22,164.12,4734.28,136.31,133.94,149.17,508.26,159.32,946.93,362.00,4635.55,296.00,53.80
2000-02-09,dsm2,base,50,56397.26,55497.76,1923.93,-12300.69,762.00,45258.49,0.00,0.00,996.99,1.77,3.19,1.70,2.86,230.60,230.60,203.69,1495.05,930.10,227.74,150.36,150.36,305.42,138.09,192.87,4150.24,4791.22,470.73,198.05,198.51,4869.73,193.57,153.08,1437.48,159.61,203.69,265.86,945.82,276.13,181.71,688.14,307.86,161.79,4871.59,136.48,133.68,149.35,545.43,160.24,979.43,354.43,4501.43,291.11,53.80
2000-02-10,dsm2,base,50,55435.41,54360.41,1883.34,-12351.08,-87.53,45055.19,0.00,0.00,992.30,2.16,3.03,2.06,2.79,220.95,220.95,199.92,1330.39,966.11,221.60,150.84,150.84,298.02,138.28,189.70,3930.85,4527.27,467.95,194.29,194.74,4797.64,191.46,153.87,1314.92,164.00,199.86,256.60,978.62,347.80,177.51,691.46,306.76,162.19,4728.09,137.08,134.36,149.82,551.30,160.05,995.65,340.70,4339.18,278.65,53.80
