datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,bac,bdt,cll,frk,god,gzl,hol2,mtz,old,rri2,snc,sss,tms,tss,uni,x2
2012-12-03,RMA,ft,6,19305.53,1256.28,-11001.00,-9745.52,25072.27,0.00,0.00,631.33,2.21,1605.86,272.53,618.88,2042.97,317.83,11938.46,12024.34,299.89,10756.48,685.25,491.58,9106.28,149.24,339.53,398.59,459.75,77.93
2012-12-04,RMA,ft,6,32955.54,1472.59,-11094.00,-9880.32,38962.08,0.00,0.00,576.75,1.81,1115.41,279.06,627.95,1046.89,320.80,10957.74,10729.01,303.13,9885.67,670.61,499.71,9082.66,114.19,293.61,357.23,449.22,72.89
2012-12-05,RMA,ft,6,48750.80,1529.78,-10991.00,-9867.22,53287.62,0.00,0.00,577.17,1.49,849.48,284.19,632.80,605.88,321.93,9873.30,9230.01,304.52,9040.31,646.72,503.08,9028.46,107.39,217.36,287.87,449.19,69.21
2012-12-06,RMA,ft,6,57398.30,1728.88,-11198.00,-7502.74,59675.69,0.00,0.00,640.67,1.33,663.46,286.13,624.19,331.69,319.59,8684.72,7780.75,302.15,8066.18,622.75,507.26,8948.38,120.85,162.38,240.35,462.36,65.72
2012-12-07,RMA,ft,6,59224.36,1758.54,-11022.00,-6751.35,61404.55,0.00,0.00,623.92,1.49,518.54,284.48,607.25,206.67,315.65,7376.36,6260.64,297.20,6999.36,602.36,513.52,8785.94,125.53,146.93,214.07,518.34,61.50
2012-12-08,RMA,ft,6,58086.95,1742.32,-11230.00,-2473.77,55327.18,0.00,0.00,661.79,1.99,416.92,279.68,606.92,177.98,308.10,6039.93,4799.45,290.22,5945.11,606.44,516.44,8483.51,127.02,144.60,194.71,559.62,58.77
2012-12-09,RMA,ft,6,58049.27,1809.77,-11206.00,-1500.63,54206.41,0.00,0.00,715.75,2.92,351.83,272.60,617.76,166.50,297.79,4833.95,3622.13,280.38,4974.21,626.50,515.89,8045.77,134.70,147.46,183.39,598.32,57.06
2012-12-10,RMA,ft,6,58982.71,1770.42,-6066.00,-1340.06,59905.63,0.00,0.00,730.21,4.10,304.27,266.73,639.27,161.77,286.03,3836.81,2756.35,270.45,4129.81,633.34,516.45,7473.30,140.52,154.70,178.94,684.46,55.68
2012-12-11,RMA,ft,6,57751.40,1695.09,-6101.00,224.04,56787.70,0.00,0.00,751.25,5.20,266.35,260.97,667.73,164.78,274.42,2991.45,2099.16,260.94,3344.63,646.74,514.72,6759.79,147.21,157.38,173.56,721.93,54.65
2012-12-12,RMA,ft,6,54031.70,1632.30,-6017.00,899.23,52266.84,0.00,0.00,778.58,6.05,237.79,252.21,684.15,166.75,264.16,2391.37,1663.54,250.56,2746.07,673.42,508.21,5998.39,156.23,159.95,171.34,739.19,55.66
2012-12-13,RMA,ft,6,47511.96,1561.11,-10573.00,721.59,41159.26,0.00,0.00,785.63,6.39,219.58,239.49,682.06,167.58,251.60,2088.58,1459.98,238.71,2410.57,705.83,500.10,5329.48,171.73,164.59,172.94,752.92,56.59
2012-12-14,RMA,ft,6,41325.11,1494.21,-11101.00,922.49,34056.56,0.00,0.00,797.79,6.29,207.48,227.84,673.06,170.84,238.22,1904.13,1350.95,227.88,2163.98,730.50,491.48,4754.62,187.69,171.33,176.61,759.93,56.61
2012-12-15,RMA,ft,6,36488.88,1420.65,-11086.00,946.68,28856.59,0.00,0.00,807.63,5.52,200.69,217.96,661.08,176.73,227.88,1807.01,1310.90,218.83,2014.49,749.02,482.60,4280.29,198.69,179.92,182.35,758.15,57.69
2012-12-16,RMA,ft,6,33087.37,1351.36,-11137.00,557.70,25352.73,0.00,0.00,818.38,4.60,198.10,210.32,652.86,182.51,219.94,1754.69,1291.32,211.63,1917.80,761.54,475.92,3918.28,204.87,187.13,187.27,768.05,57.67
2012-12-17,RMA,ft,6,30842.19,1279.06,-11072.00,459.16,22818.63,0.00,0.00,828.00,3.54,196.76,203.42,642.42,190.15,214.92,1740.41,1314.48,205.77,1852.03,769.21,466.86,3591.52,207.36,192.47,191.45,773.42,58.58
2012-12-18,RMA,ft,6,27524.00,1408.00,-11564.00,39.66,19269.30,0.00,0.00,854.08,2.57,197.61,197.95,636.00,196.61,211.09,1785.52,1381.72,201.87,1864.42,779.03,459.85,3345.73,204.65,196.64,194.87,736.25,59.87
2012-12-19,RMA,ft,6,25245.00,1400.00,-11288.00,-31.41,17674.98,0.00,0.00,840.92,1.89,199.56,195.11,649.20,199.76,207.94,1814.83,1384.93,199.19,1878.00,789.70,459.98,3184.58,195.74,198.98,196.43,725.27,59.50
2012-12-20,RMA,ft,6,24030.00,1390.00,-11288.00,-36.02,16128.10,0.00,0.00,832.42,1.64,201.31,192.46,667.45,204.60,204.06,1843.10,1419.06,197.24,1877.19,800.48,458.66,3025.33,185.42,199.06,197.08,778.66,58.76
2012-12-21,RMA,ft,6,25576.00,1406.00,-4762.00,429.37,23605.07,0.00,0.00,827.54,1.73,204.66,190.90,699.01,219.76,201.60,2042.26,1679.47,195.71,1989.25,808.90,451.00,2829.39,168.96,196.96,196.82,832.94,60.63
2012-12-22,RMA,ft,6,30044.00,1407.00,-2647.00,63.62,30476.88,0.00,0.00,826.79,2.27,208.78,191.02,745.97,231.65,200.50,2394.07,2081.53,194.93,2228.44,819.01,446.23,2691.47,156.20,192.70,194.69,830.82,62.66
2012-12-23,RMA,ft,6,31223.00,1385.00,-2664.00,-3147.77,35468.70,0.00,0.00,833.96,2.51,208.31,190.98,790.85,220.80,199.71,2594.05,2256.20,194.11,2359.59,826.88,451.65,2670.08,152.49,184.88,189.85,828.02,62.24
2012-12-24,RMA,ft,6,29815.00,1365.00,-1763.00,-4629.21,38462.60,0.00,0.00,781.04,2.86,204.40,191.08,815.91,200.17,198.21,2568.69,2168.08,193.61,2329.37,827.79,460.03,2684.80,145.98,175.80,183.45,828.23,61.30
2012-12-25,RMA,ft,6,33569.00,1390.00,-1632.00,-4711.99,43529.65,0.00,0.00,667.96,3.14,198.91,191.42,823.54,182.76,196.87,2300.57,1824.56,193.28,2111.48,824.55,477.17,2693.11,118.70,170.14,177.40,814.88,59.22
2012-12-26,RMA,ft,6,46199.00,1555.00,-2646.00,-6267.61,56684.28,0.00,0.00,448.04,3.58,193.63,191.78,800.01,174.53,195.45,2009.05,1514.95,192.63,1877.40,821.13,492.86,2651.90,108.54,161.18,169.35,743.73,58.77
2012-12-27,RMA,ft,6,57433.00,2044.00,-1777.00,-6067.90,70673.70,0.00,0.00,408.38,3.65,188.36,192.07,649.97,158.83,193.80,1733.67,1245.19,191.69,1658.15,806.39,529.04,2586.28,110.57,146.98,155.14,563.89,58.18
2012-12-28,RMA,ft,6,65311.00,3507.00,-3310.00,-3324.19,74522.88,0.00,0.00,401.08,3.76,180.05,192.36,450.41,141.61,191.49,1382.79,933.91,190.50,1371.21,720.45,592.22,2460.08,112.53,133.31,139.95,422.29,54.73
2012-12-29,RMA,ft,6,68994.00,3423.00,-3521.00,-1631.71,74371.96,0.00,0.00,351.21,3.25,167.70,192.18,398.28,133.03,188.53,1093.68,714.04,188.55,1121.93,571.54,618.05,2264.66,119.56,126.34,131.18,389.36,53.50
