datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2014-08-16,RMA,suisun,1,8246.00,263.00,2058.00,2438.93,4067.88,1.00,1.00,398.00,1.34,3.50,3866.34,3866.34,622.92,10610.27,455.54,737.66,7094.14,7094.14,1104.82,1292.55,643.27,15568.05,14030.52,16876.08,641.61,651.14,14303.09,1154.36,12024.66,14659.27,8589.17,622.44,591.67,668.78,19310.10,299.03,355.49,692.68,280.43,12494.84,277.30,182.96,780.40,550.28,775.14,607.39,12197.08,84.85
2014-08-17,RMA,suisun,1,7817.00,294.00,2435.00,2532.64,3203.41,1.00,1.00,403.00,1.49,3.49,3915.13,3915.13,621.12,10488.77,456.32,738.61,7332.13,7332.13,1108.78,1331.42,648.92,15629.91,13803.85,16986.56,641.29,650.60,14160.75,1179.37,12153.55,14784.73,8371.42,620.50,591.89,665.60,19470.60,297.60,352.58,687.82,286.41,12374.36,285.00,182.97,797.18,538.86,782.61,601.49,12165.03,84.98
2014-08-18,RMA,suisun,1,7681.00,353.00,2766.00,2459.90,2873.13,1.00,1.00,381.00,1.64,3.39,3922.50,3922.50,619.61,10314.68,457.55,744.67,7594.85,7594.85,1115.76,1405.64,656.30,15683.09,13740.75,17000.19,641.76,650.78,14067.16,1201.94,12279.85,14790.28,8421.38,618.78,589.77,662.51,19583.14,296.90,350.21,683.50,293.02,12305.88,294.33,180.81,835.49,536.35,802.18,583.82,12128.68,85.27
2014-08-19,RMA,suisun,1,7482.00,370.00,1753.00,2197.61,3953.69,1.00,1.00,396.00,2.07,3.31,3932.45,3932.45,616.70,10248.12,458.05,750.01,7838.28,7838.28,1121.76,1553.41,658.11,15821.68,13826.50,17061.86,642.67,651.07,14021.91,1214.68,12479.45,14884.11,8584.54,615.41,588.86,659.11,19776.19,297.92,348.41,680.03,300.65,12328.24,312.61,179.55,886.59,538.11,819.26,565.88,12073.93,85.51
2014-08-20,RMA,suisun,1,7429.00,326.00,1611.00,1725.82,4476.87,1.00,1.00,417.00,2.61,3.38,4152.39,4152.39,614.96,10397.98,457.37,754.16,8190.49,8190.49,1131.93,1844.88,666.37,16213.89,13974.91,17337.05,645.61,653.80,14013.08,1252.97,12938.23,15294.59,8803.38,613.30,588.57,655.61,20235.52,299.97,347.68,677.15,310.79,12356.40,349.38,179.03,987.00,540.72,856.80,552.20,12077.84,85.69
2014-08-21,RMA,suisun,1,7728.00,298.00,1436.00,1556.52,5085.33,1.00,1.00,442.00,3.27,3.47,4404.27,4404.27,613.54,10663.57,455.75,760.84,8476.30,8476.30,1138.16,2076.48,677.27,16634.04,14205.12,17705.74,648.20,656.37,14070.57,1294.14,13358.57,15752.25,9144.91,611.57,587.20,651.66,20735.83,303.31,348.29,674.32,315.31,12356.99,385.37,178.56,1104.69,544.03,910.76,548.37,12208.03,86.25
2014-08-22,RMA,suisun,1,8051.00,283.00,1275.00,2201.89,4916.96,1.00,1.00,435.00,3.92,3.48,4691.40,4691.40,613.31,10903.19,454.59,767.95,8716.61,8716.61,1137.97,2270.45,689.10,16947.34,14430.17,17939.55,651.04,659.33,14169.21,1350.84,13779.65,16057.61,9511.42,611.18,585.69,646.41,21189.94,306.26,348.94,671.25,323.94,12357.41,424.73,177.87,1205.61,546.69,965.57,560.10,12346.76,86.38
2014-08-23,RMA,suisun,1,7698.00,252.00,1662.00,2108.65,4226.02,1.00,1.00,465.00,4.43,3.63,5128.41,5128.41,616.71,11298.24,455.03,782.83,9344.08,9344.08,1145.37,2636.40,706.50,17498.33,14728.72,18372.88,656.88,665.60,14314.78,1464.68,14526.20,16619.56,9913.00,614.61,583.45,640.23,21945.39,308.14,347.99,668.19,343.47,12442.28,492.59,177.57,1381.43,546.78,1068.63,579.98,12555.17,87.09
2014-08-24,RMA,suisun,1,8466.00,260.00,2141.00,2322.35,4362.15,1.00,1.00,448.00,4.69,3.65,5534.88,5534.88,621.22,11604.39,456.15,806.78,9995.93,9995.93,1167.52,3046.04,736.03,18006.76,15083.80,18896.61,666.24,675.91,14519.97,1588.92,15174.24,17084.70,10590.27,619.08,580.31,633.36,22555.20,312.47,345.73,665.24,365.75,12609.74,563.28,178.37,1590.63,544.93,1197.65,593.97,12775.52,87.82
2014-08-25,RMA,suisun,1,8026.00,303.00,1278.00,2309.45,4821.46,1.00,1.00,436.00,4.70,3.68,5676.78,5676.78,625.14,11892.51,457.16,831.67,10361.27,10361.27,1194.86,3308.60,759.60,18386.72,15433.03,19291.80,677.14,687.37,14751.35,1645.59,15493.90,17387.68,11242.03,622.63,578.72,624.90,22825.28,318.85,343.24,662.87,374.92,12831.86,608.97,179.33,1754.77,543.63,1308.82,604.27,12932.56,88.48
2014-08-26,RMA,suisun,1,8274.00,320.00,1709.00,2107.38,4870.96,1.00,1.00,435.00,4.46,3.68,5573.78,5573.78,629.52,12041.45,458.31,849.37,10167.41,10167.41,1213.47,3231.48,772.91,18381.50,15661.06,19336.81,687.05,697.93,14935.64,1628.64,15386.75,17350.97,11595.04,626.63,579.65,616.48,22717.36,324.32,342.03,660.99,365.89,13001.97,593.78,182.03,1749.91,542.39,1320.69,601.71,13021.07,88.61
2014-08-27,RMA,suisun,1,8552.00,293.00,2475.00,2676.96,3795.24,1.00,1.00,420.00,4.02,3.67,5452.51,5452.51,636.81,12051.19,459.71,860.34,9831.08,9831.08,1220.24,3013.43,780.38,18052.81,15611.57,19059.27,695.30,706.89,15000.70,1606.22,15155.11,17060.21,11486.71,633.80,580.81,608.32,22463.00,327.10,341.44,659.29,356.01,13045.40,553.59,185.77,1654.78,540.38,1282.43,598.55,13017.34,88.27
2014-08-28,RMA,suisun,1,8585.00,309.00,2233.00,2985.11,3787.61,1.00,1.00,431.00,3.36,3.67,5423.64,5423.64,646.07,11978.51,461.36,868.98,9689.49,9689.49,1227.86,2857.43,789.00,17744.26,15416.89,18789.02,704.49,716.77,14979.16,1609.71,15045.43,16794.69,11154.40,643.07,580.13,601.08,22281.94,328.44,340.48,657.96,354.08,13035.41,524.34,185.38,1571.09,538.56,1253.07,602.09,12995.09,87.97
2014-08-29,RMA,suisun,1,8523.00,280.00,2775.00,3137.40,2985.45,1.00,1.00,450.00,2.81,3.63,5285.78,5285.78,656.54,11846.05,463.46,880.09,9646.93,9646.93,1237.69,2721.85,795.75,17476.95,15280.90,18591.57,713.75,726.36,14948.66,1599.09,14871.33,16532.05,10884.77,653.47,580.53,596.30,22063.62,329.70,339.01,657.19,351.37,13067.40,496.31,184.48,1517.72,532.69,1242.79,592.45,12960.38,87.92
2014-08-30,RMA,suisun,1,8729.00,293.00,3064.00,3092.97,2981.15,1.00,1.00,423.00,2.50,3.68,5242.57,5242.57,666.74,11816.90,465.60,893.62,9648.61,9648.61,1249.12,2663.83,805.78,17396.66,15225.03,18557.37,722.29,734.98,14934.66,1606.18,14792.63,16471.61,10709.11,663.60,583.37,593.47,22036.82,330.14,336.47,657.04,352.52,13114.15,482.68,185.28,1508.12,528.10,1241.08,569.73,12947.79,87.68
2014-08-31,RMA,suisun,1,9048.00,294.00,2645.00,3364.05,3471.47,1.00,1.00,476.00,2.44,3.71,5363.57,5363.57,675.16,11891.98,467.36,915.38,9822.59,9822.59,1268.16,2701.13,825.10,17472.65,15204.75,18680.80,732.08,745.01,14949.39,1653.92,14935.30,16563.06,10692.00,671.83,589.04,591.27,22218.12,331.42,333.43,657.69,360.14,13101.98,485.29,189.98,1549.19,526.96,1268.52,556.50,12996.73,87.78
2014-09-01,RMA,suisun,1,9144.00,285.00,3041.00,3267.75,3257.63,1.00,1.00,482.00,2.71,3.76,5558.44,5558.44,686.19,12048.07,468.70,944.27,10062.97,10062.97,1295.78,2790.21,853.06,17627.11,15273.37,18908.82,746.18,759.65,14991.34,1730.92,15214.82,16774.20,10895.21,682.79,596.94,590.30,22524.71,333.04,330.96,659.65,372.89,13095.66,498.77,195.79,1610.28,522.44,1314.35,546.66,13100.62,87.94
2014-09-02,RMA,suisun,1,8677.00,320.00,3810.00,3411.68,1894.49,1.00,1.00,462.00,3.18,3.75,6024.31,6024.31,701.51,12241.00,469.15,984.91,10603.87,10603.87,1345.83,3013.43,894.99,17988.25,15407.50,19194.87,768.57,783.31,15066.44,1892.01,15816.99,17138.46,11255.36,698.10,606.41,590.09,23051.47,336.89,328.93,663.36,405.51,13144.15,538.42,200.30,1719.28,524.45,1403.99,535.45,13239.88,88.38
2014-09-03,RMA,suisun,1,8126.00,287.00,3040.00,3030.67,2462.84,1.00,1.00,548.00,3.62,3.72,6492.11,6492.11,719.30,12492.67,468.52,1035.50,11296.71,11296.71,1412.63,3358.74,943.29,18484.27,15703.62,19608.24,799.80,815.86,15217.03,2070.93,16461.21,17603.03,11841.97,715.19,618.42,590.13,23589.51,345.02,327.58,668.19,444.43,13317.56,603.13,205.63,1897.85,529.37,1534.43,526.92,13425.02,89.40
2014-09-04,RMA,suisun,1,8478.00,278.00,2990.00,2909.25,3008.91,1.00,1.00,555.00,4.06,3.63,6562.77,6562.77,734.87,12674.39,470.24,1080.37,11381.54,11381.54,1475.50,3470.00,983.59,18672.95,15992.21,19787.27,829.00,846.44,15384.94,2119.33,16551.26,17703.38,12465.88,729.90,627.90,590.67,23612.68,355.61,326.84,674.02,454.91,13521.52,623.78,211.56,1977.28,536.90,1592.73,522.76,13530.30,89.65
2014-09-05,RMA,suisun,1,8732.00,302.00,2663.00,2980.44,3542.36,1.00,1.00,504.00,4.25,3.48,6586.58,6586.58,760.44,12862.07,472.81,1114.86,11426.30,11426.30,1535.92,3545.00,1012.56,18793.37,16138.56,19798.31,861.79,879.63,15518.89,2151.49,16581.79,17770.74,12690.59,754.74,635.71,591.92,23569.80,364.58,325.69,681.29,463.92,13679.76,640.33,215.89,2010.48,545.88,1621.74,521.52,13613.22,89.76
2014-09-06,RMA,suisun,1,9090.00,304.00,3765.00,2758.41,3041.53,1.00,1.00,453.00,4.28,3.58,6769.65,6769.65,795.20,13128.16,473.94,1153.27,11613.64,11613.64,1597.04,3699.96,1049.13,19043.94,16261.10,19971.24,895.60,914.04,15645.82,2234.73,16786.44,18037.54,12843.34,789.31,645.83,592.86,23760.35,371.25,323.96,689.08,481.84,13827.91,670.50,218.64,2073.83,552.76,1666.19,516.38,13759.50,89.82
2014-09-07,RMA,suisun,1,9021.00,357.00,3730.00,2790.13,3024.76,1.00,1.00,421.00,4.03,3.69,7081.63,7081.63,824.79,13415.58,474.57,1198.68,11943.69,11943.69,1655.51,3891.31,1089.07,19442.34,16495.38,20334.52,926.93,946.64,15818.35,2352.26,17172.65,18486.07,13022.51,819.13,660.57,593.08,24140.88,380.29,322.34,697.37,507.94,14009.19,704.33,222.24,2170.52,560.16,1746.12,511.43,14017.08,90.35
2014-09-08,RMA,suisun,1,8889.00,389.00,3783.00,2653.69,2971.95,1.00,1.00,381.00,3.73,3.65,7066.84,7066.84,845.60,13530.13,477.62,1232.75,12039.34,12039.34,1699.52,3943.39,1115.79,19600.77,16763.84,20526.08,952.22,973.29,16021.24,2381.46,17208.02,18590.58,13293.47,840.14,675.41,592.86,24163.69,391.73,322.56,706.43,521.58,14233.18,699.79,226.83,2213.19,565.81,1793.84,508.54,14187.39,90.58
2014-09-09,RMA,suisun,1,8620.00,398.00,783.00,2426.05,5926.62,1.00,1.00,404.00,3.25,3.68,6696.24,6696.24,848.02,13614.40,485.83,1246.07,11730.43,11730.43,1715.59,3781.33,1112.71,19587.34,16928.64,20560.08,964.84,986.49,16192.25,2260.36,16872.63,18566.33,13311.85,841.48,682.80,592.07,23850.39,402.09,323.98,716.33,490.96,14415.38,665.64,226.86,2147.62,576.11,1761.53,509.08,14278.19,90.55
2014-09-10,RMA,suisun,1,9030.00,372.00,844.00,2651.51,6050.34,1.00,1.00,481.00,2.75,3.83,6527.52,6527.52,852.06,13719.72,497.71,1239.33,11137.90,11137.90,1707.28,3501.47,1096.33,19416.73,17013.69,20432.20,970.25,991.79,16310.02,2161.38,16581.63,18505.99,12931.29,844.76,691.67,591.12,23727.03,405.70,325.18,727.88,463.12,14532.22,629.01,227.72,1999.30,586.46,1658.34,511.76,14382.03,89.93
2014-09-11,RMA,suisun,1,8793.00,391.00,3278.00,3159.58,2885.25,1.00,1.00,464.00,2.18,3.76,6366.89,6366.89,874.21,13573.22,507.83,1229.92,10622.58,10622.58,1693.30,3140.44,1085.24,19022.69,17024.40,20176.97,972.83,994.06,16377.27,2089.25,16239.15,18141.67,12509.40,867.52,703.64,590.71,23419.35,405.23,325.35,741.46,448.97,14634.27,570.26,226.21,1841.04,583.43,1581.04,516.86,14400.67,89.68
2014-09-12,RMA,suisun,1,8897.00,371.00,2636.00,3096.24,3750.01,1.00,1.00,579.00,1.77,3.75,6229.31,6229.31,894.97,13342.10,513.80,1222.29,10282.23,10282.23,1687.04,2834.96,1079.05,18609.02,16911.53,19821.26,975.55,996.97,16391.04,2044.84,15941.62,17710.66,12053.63,889.49,714.77,590.65,23095.12,403.02,323.52,755.85,442.03,14694.59,520.52,226.94,1683.89,582.83,1505.15,523.22,14326.16,89.12
2014-09-13,RMA,suisun,1,8781.00,354.00,3691.00,3312.33,2415.62,1.00,1.00,637.00,1.46,3.75,6218.19,6218.19,911.05,13175.83,514.35,1224.50,10294.74,10294.74,1696.35,2669.03,1085.75,18352.04,16753.61,19635.05,982.18,1004.50,16372.22,2052.01,15852.61,17462.04,11663.96,907.10,734.72,591.45,22970.37,400.24,319.97,770.28,446.55,14728.30,490.17,230.75,1597.65,596.59,1478.63,526.94,14265.69,88.99
2014-09-14,RMA,suisun,1,8592.00,352.00,4126.00,3268.94,1827.90,1.00,1.00,599.00,1.36,3.81,6374.41,6374.41,926.11,13081.68,510.65,1244.24,10754.35,10754.35,1728.55,2730.27,1110.12,18342.89,16630.39,19692.81,998.73,1022.36,16350.33,2141.21,16072.14,17478.58,11544.32,923.23,760.65,593.49,23108.60,398.46,316.66,784.40,469.28,14774.89,486.76,233.50,1614.37,620.60,1513.64,519.53,14241.12,89.06
2014-09-15,RMA,suisun,1,8446.00,412.00,4408.00,3230.04,1493.37,1.00,1.00,570.00,1.51,3.83,6655.49,6655.49,943.83,13087.06,504.85,1284.15,11332.10,11332.10,1793.97,2907.54,1152.97,18598.33,16603.67,19958.13,1029.63,1054.36,16350.42,2276.88,16456.87,17715.75,11781.34,940.59,785.90,596.45,23473.11,401.26,314.89,798.27,502.81,14831.75,500.43,234.87,1732.63,638.01,1606.75,501.86,14279.56,89.68
2014-09-16,RMA,suisun,1,8104.00,426.00,5676.00,2924.28,175.70,1.00,1.00,681.00,1.83,3.82,6993.86,6993.86,976.58,13216.92,498.12,1343.66,11762.81,11762.81,1879.68,3102.69,1200.89,18940.84,16689.17,20293.08,1071.09,1095.83,16390.39,2443.27,16900.68,18018.62,12335.60,972.94,815.21,599.70,23929.80,407.35,314.75,811.96,540.78,14870.85,524.08,234.52,1875.01,646.19,1717.83,490.37,14356.15,90.21
2014-09-17,RMA,suisun,1,8230.00,376.00,5097.00,2993.38,800.75,1.00,1.00,682.00,2.37,3.90,7601.76,7601.76,1004.26,13555.43,490.05,1417.05,12319.69,12319.69,1964.98,3430.40,1260.42,19417.22,16881.76,20773.58,1097.01,1121.55,16481.41,2695.52,17613.83,18565.93,13007.04,1000.16,828.79,602.15,24645.19,422.96,314.82,826.33,600.81,14895.01,579.70,230.25,2054.89,662.14,1851.94,494.09,14526.03,90.57
2014-09-18,RMA,suisun,1,7867.00,354.00,4275.00,2949.98,1321.82,1.00,1.00,665.00,3.11,3.99,8371.44,8371.44,1026.52,14114.02,480.95,1506.89,13204.94,13204.94,2071.53,4028.16,1353.30,20198.87,17257.08,21430.38,1133.01,1158.88,16662.71,3017.00,18589.33,19402.49,13800.82,1021.89,841.71,604.27,25563.49,450.77,315.20,841.58,688.94,15006.54,694.02,224.48,2366.22,676.40,2060.69,510.55,14866.06,91.53
2014-09-19,RMA,suisun,1,8162.00,556.00,4044.00,2550.81,2418.79,1.00,1.00,658.00,3.93,3.99,8914.26,8914.26,1046.56,14619.57,480.37,1599.15,13839.90,13839.90,2182.04,4563.90,1453.45,20846.17,17766.19,22016.46,1178.81,1206.76,16938.93,3250.03,19253.02,20002.78,14737.38,1040.76,855.06,607.25,26172.59,481.95,316.34,857.39,757.47,15214.13,802.60,217.37,2691.31,695.04,2280.31,534.12,15236.73,92.11
2014-09-20,RMA,suisun,1,7803.00,558.00,2689.00,2529.23,3349.71,1.00,1.00,633.00,4.69,3.91,9082.44,9082.44,1065.50,15086.09,494.37,1677.57,14191.04,14191.04,2283.50,4927.72,1531.64,21336.06,18245.08,22380.53,1229.64,1259.34,17263.22,3343.32,19561.56,20379.84,15432.05,1057.54,867.06,611.30,26424.87,512.17,317.73,874.23,786.76,15456.16,901.89,207.71,2924.96,705.60,2439.32,560.87,15530.29,92.44
2014-09-21,RMA,suisun,1,7809.00,582.00,2728.00,2401.31,3381.01,1.00,1.00,605.00,5.29,3.77,9062.74,9062.74,1100.26,15464.21,520.10,1730.57,14412.68,14412.68,2368.37,5293.18,1586.46,21641.03,18593.14,22638.99,1286.71,1317.47,17568.15,3374.16,19673.64,20603.09,15934.08,1090.48,878.94,615.97,26462.59,533.70,319.56,892.12,819.77,15708.72,1003.40,200.70,3128.78,709.92,2557.30,589.83,15754.47,92.70
2014-09-22,RMA,suisun,1,7807.00,427.00,3264.00,2068.93,3050.22,1.00,1.00,618.00,5.68,3.65,8729.59,8729.59,1138.06,15713.19,556.04,1771.36,14151.06,14151.06,2402.09,5286.85,1615.49,21652.52,18786.48,22659.42,1325.13,1355.28,17808.16,3265.82,19422.95,20614.49,16128.92,1127.47,891.23,621.11,26213.93,545.19,322.16,910.27,783.79,15928.67,1009.21,201.43,3155.98,716.50,2574.68,623.80,15931.27,92.86
2014-09-23,RMA,suisun,1,8074.00,421.00,3148.00,2221.21,3271.09,1.00,1.00,627.00,5.45,3.73,8729.15,8729.15,1175.15,15929.21,585.57,1805.26,13907.93,13907.93,2428.60,5158.90,1647.39,21588.74,18855.40,22544.80,1362.31,1392.89,17975.18,3248.85,19376.51,20661.09,15894.40,1164.54,905.28,627.59,26206.12,555.55,324.35,929.43,766.77,16112.99,1013.20,201.56,3087.65,722.82,2530.65,647.69,16140.14,92.58
2014-09-24,RMA,suisun,1,7799.00,396.00,3354.00,2241.13,2692.45,1.00,1.00,695.00,4.84,3.76,8807.47,8807.47,1222.51,15988.61,599.95,1840.98,13943.65,13943.65,2462.42,5105.80,1678.73,21606.71,18964.21,22584.42,1406.40,1437.53,18137.16,3276.74,19476.79,20744.77,15648.44,1211.93,930.63,635.38,26263.32,565.26,326.19,949.23,770.33,16336.71,1010.32,194.20,3076.81,721.48,2558.85,655.86,16349.52,92.92
2014-09-25,RMA,suisun,1,7680.00,390.00,3200.00,2025.94,2911.50,1.00,1.00,732.00,4.13,3.65,8441.65,8441.65,1252.15,15799.29,611.33,1859.67,13484.86,13484.86,2467.92,4730.96,1679.85,21303.21,19025.15,22362.13,1433.03,1463.74,18257.70,3167.14,19080.85,20394.58,15373.94,1240.89,955.78,642.61,25857.57,571.08,328.82,968.23,721.37,16480.77,924.51,181.38,2924.10,731.61,2493.53,652.62,16392.20,92.91
2014-09-26,RMA,suisun,1,7945.00,391.00,3238.00,952.88,4195.99,1.00,1.00,775.00,3.24,3.62,7885.87,7885.87,1274.82,15529.71,624.63,1851.53,12705.74,12705.74,2444.69,4156.85,1660.72,20729.58,18886.11,21864.14,1444.74,1474.95,18275.36,2990.98,18376.65,19796.91,14790.14,1263.33,978.56,649.23,25234.35,569.07,332.94,986.50,661.38,16439.88,805.29,175.46,2649.39,743.56,2325.72,646.93,16287.47,92.23
2014-09-27,RMA,suisun,1,7712.00,430.00,4421.00,1639.32,2112.80,1.00,1.00,677.00,2.60,3.66,7748.36,7748.36,1321.47,15364.10,629.04,1849.73,12498.86,12498.86,2437.02,3900.90,1659.53,20369.22,18626.78,21542.53,1458.47,1487.91,18226.08,2961.31,18152.33,19488.41,14166.09,1311.88,1008.31,655.44,25018.58,562.83,337.29,1006.93,656.16,16338.92,753.43,183.71,2504.94,750.11,2242.71,639.74,16208.28,91.76
2014-09-28,RMA,suisun,1,7956.00,520.00,4329.00,1766.31,2401.08,1.00,1.00,613.00,2.35,3.67,7733.76,7733.76,1348.10,15247.40,630.01,1866.71,12539.60,12539.60,2434.49,3841.79,1668.52,20226.60,18449.93,21476.46,1466.76,1495.92,18174.93,2976.96,18100.15,19378.95,13903.04,1340.38,1040.63,661.77,24975.41,558.63,341.59,1028.74,662.53,16256.33,728.31,189.02,2488.06,771.44,2240.81,644.39,16173.45,91.64
2014-09-29,RMA,suisun,1,7846.00,550.00,4302.00,1515.00,2614.71,1.00,1.00,616.00,2.39,3.79,8058.10,8058.10,1361.87,15269.77,635.00,1900.77,12950.70,12950.70,2459.01,4027.21,1696.44,20374.91,18397.77,21685.79,1484.81,1514.92,18152.92,3099.63,18462.72,19579.85,13968.71,1354.75,1073.72,667.26,25313.01,560.53,345.62,1051.62,707.64,16215.18,757.33,185.15,2580.88,797.74,2315.21,668.14,16198.09,91.63
2014-09-30,RMA,suisun,1,7252.00,524.00,4323.00,1810.72,1672.70,1.00,1.00,643.00,2.72,3.82,8551.07,8551.07,1376.96,15406.54,644.18,1954.63,13597.99,13597.99,2515.37,4412.76,1743.12,20764.29,18494.32,22075.69,1512.96,1544.55,18186.38,3295.54,19037.67,19969.63,14459.79,1369.76,1100.87,672.10,25813.36,574.08,349.47,1076.06,781.77,16276.96,829.96,180.56,2790.92,827.20,2466.86,701.07,16300.70,92.15
2014-10-01,RMA,suisun,1,7257.00,506.00,3993.00,1904.36,1897.49,1.00,1.00,706.00,3.15,3.76,8715.51,8715.51,1395.91,15532.91,659.44,1989.76,13802.98,13802.98,2556.50,4592.89,1705.26,21012.17,18657.28,22345.96,1551.83,1584.94,18257.73,3361.79,19257.96,20198.95,15070.25,1387.78,1123.95,677.89,26000.68,589.10,354.12,1100.98,817.82,16429.89,869.88,178.56,2937.51,848.79,2570.42,719.19,16403.43,92.41
2014-10-02,RMA,suisun,1,7413.00,541.00,2384.00,2084.20,3597.46,1.00,1.00,725.00,3.69,3.81,8937.84,8937.84,1411.64,15837.15,673.48,2019.42,14007.60,14007.60,2594.96,4890.69,1723.17,21436.71,18866.91,22659.33,1573.39,1603.73,18365.92,3433.10,19571.53,20622.10,15400.06,1401.66,1143.43,686.62,26320.40,608.19,359.05,1128.95,843.26,16603.31,969.20,175.79,3075.77,871.30,2637.67,718.95,16577.03,92.56
2014-10-03,RMA,suisun,1,7104.00,521.00,2661.00,2159.87,2909.65,1.00,1.00,695.00,3.85,3.83,9173.99,9173.99,1416.68,16104.49,670.41,2048.33,14201.73,14201.73,2636.01,5124.29,1796.95,21837.14,19166.82,22983.13,1576.59,1605.81,18536.77,3507.05,19860.98,21004.03,15703.27,1406.40,1149.03,696.87,26607.40,627.12,363.65,1158.60,869.43,16794.59,1038.99,171.55,3191.69,899.86,2699.39,707.13,16804.43,92.92
2014-10-04,RMA,suisun,1,6885.00,589.00,2159.00,2096.39,3321.95,1.00,1.00,614.00,4.02,3.78,9212.94,9212.94,1415.51,16271.96,660.07,2066.88,14243.51,14243.51,2662.85,5212.27,1838.95,22056.92,19463.19,23154.88,1586.41,1617.44,18740.83,3523.56,19947.26,21171.33,15912.98,1405.47,1146.73,706.89,26701.19,643.75,368.76,1187.20,873.29,16984.76,1074.94,170.19,3248.95,922.66,2734.04,688.66,16984.44,93.13
2014-10-05,RMA,suisun,1,6691.00,520.00,2124.00,1955.41,3233.40,1.00,1.00,584.00,3.97,3.72,9121.44,9121.44,1415.55,16354.49,660.90,2076.96,14137.51,14137.51,2676.29,5192.31,1857.98,22113.73,19647.25,23184.20,1597.08,1629.76,18915.87,3496.94,19892.57,21186.48,15995.13,1405.26,1145.41,717.17,26669.28,655.39,374.90,1213.43,862.58,17141.54,1084.84,173.19,3240.82,928.70,2725.65,671.74,17092.94,93.19
2014-10-06,RMA,suisun,1,6789.00,510.00,1767.00,1757.15,3873.41,1.00,1.00,515.00,3.79,3.71,9008.05,9008.05,1418.95,16392.32,677.58,2079.67,14003.19,14003.19,2683.58,5129.72,1864.96,22100.02,19729.13,23152.17,1607.43,1640.63,19046.14,3453.36,19810.73,21166.10,15920.23,1407.94,1145.59,729.22,26621.29,663.40,381.95,1236.36,845.14,17266.93,1082.53,174.88,3201.17,936.66,2698.42,668.67,17162.07,93.13
2014-10-07,RMA,suisun,1,6696.00,572.00,1801.00,1553.49,3990.41,1.00,1.00,444.00,3.50,3.73,9028.01,9028.01,1428.31,16431.11,692.63,2083.81,14082.96,14082.96,2699.91,5162.23,1876.02,22181.25,19793.62,23171.68,1621.93,1655.99,19156.34,3454.50,19891.62,21262.58,15737.14,1416.36,1147.76,743.28,26718.31,667.76,389.52,1257.08,843.29,17382.44,1098.56,173.43,3186.40,937.26,2692.56,680.93,17253.53,93.20
2014-10-08,RMA,suisun,1,6398.00,526.00,1578.00,1338.77,4139.60,1.00,1.00,476.00,3.09,3.88,9060.96,9060.96,1438.05,16506.50,688.68,2090.60,14285.30,14285.30,2722.33,5258.51,1883.82,22366.84,19925.79,23303.96,1640.07,1675.23,19288.55,3461.01,20063.28,21481.94,15644.13,1425.53,1150.07,759.54,26932.08,671.93,397.96,1275.32,842.52,17519.75,1121.96,171.65,3214.86,935.41,2716.28,697.12,17380.10,93.32
2014-10-09,RMA,suisun,1,6356.00,534.00,1457.00,1201.91,4331.51,1.00,1.00,467.00,2.57,4.08,9276.59,9276.59,1450.62,16656.33,663.90,2104.15,14719.29,14719.29,2753.37,5510.96,1901.45,22727.92,20173.00,23691.78,1658.82,1694.67,19475.90,3515.40,20427.72,21879.82,15619.04,1437.07,1153.67,777.71,27305.56,678.92,405.90,1290.85,859.29,17727.34,1175.06,172.39,3323.02,937.47,2795.50,700.03,17573.16,93.65
2014-10-10,RMA,suisun,1,6181.00,427.00,861.00,972.36,4949.97,1.00,1.00,430.00,2.08,4.04,8861.81,8861.81,1442.21,16513.86,622.50,2106.92,14590.74,14590.74,2762.22,5293.24,1900.48,22626.14,20435.28,23734.16,1663.01,1699.65,19675.17,3368.17,20136.98,21678.89,15756.13,1427.27,1152.01,798.19,27091.53,686.30,416.08,1303.23,809.73,17924.64,1099.01,174.03,3277.26,935.81,2784.04,688.64,17640.54,93.86
2014-10-11,RMA,suisun,1,6248.00,402.00,815.00,765.60,5218.72,1.00,1.00,441.00,1.73,3.97,8104.93,8104.93,1426.24,16333.25,569.87,2083.02,13854.65,13854.65,2739.06,4744.58,1868.90,22137.07,20457.85,23363.69,1658.53,1695.90,19781.09,3113.46,19327.27,21103.73,15550.47,1410.49,1149.56,819.68,26448.38,685.18,428.73,1313.78,720.91,18003.78,955.98,173.22,3039.02,934.20,2608.97,673.49,17541.88,93.12
2014-10-12,RMA,suisun,1,6185.00,403.00,1044.00,845.57,4745.13,1.00,1.00,510.00,1.44,3.97,7481.60,7481.60,1431.48,16248.75,525.99,2041.07,13049.70,13049.70,2689.82,4206.45,1782.81,21641.69,20253.60,22983.12,1667.67,1705.34,19776.33,2892.11,18566.70,20632.02,14988.04,1415.64,1151.00,840.85,25847.94,673.39,442.30,1322.30,659.20,17973.09,839.31,170.50,2761.82,931.79,2410.65,668.57,17431.81,92.11
