datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1992-03-01,dsm2,base,19,25360.58,24840.58,1492.24,8866.61,-728.00,-775.42,47.42,18714.21,0.00,1.00,1071.95,2.43,4.13,2.62,3.87,223.02,223.02,278.72,520.23,662.92,288.06,235.80,235.80,354.10,156.38,261.87,4510.34,5755.35,2710.68,271.81,272.00,8792.53,263.26,591.86,8522.48,2016.52,231.87,279.28,344.68,824.21,2735.94,222.82,475.11,415.38,219.92,6080.71,154.53,168.29,185.24,476.21,200.44,930.49,442.70,4697.58,462.13,63.20
1992-03-02,dsm2,base,19,24124.63,23629.63,1435.87,8869.61,-982.30,-959.37,-22.93,17673.19,0.00,1.00,1100.97,2.43,4.03,2.64,3.75,228.02,228.02,275.32,447.01,702.08,282.50,241.83,241.83,344.01,164.82,261.71,4318.27,5204.66,2910.98,268.48,268.61,8617.89,252.88,608.39,8150.96,1932.06,248.87,275.69,342.83,902.83,2510.46,223.30,478.74,405.70,218.18,5920.61,166.31,182.80,191.55,519.03,205.16,1032.30,428.59,4346.24,498.90,61.80
1992-03-03,dsm2,base,19,21057.15,20599.15,1372.21,8870.11,-317.59,-428.55,110.96,13876.83,0.00,1.00,1111.99,2.44,4.01,2.67,3.55,231.28,231.28,272.71,426.76,764.89,276.96,260.48,260.48,336.77,174.27,259.30,4107.58,4837.93,3054.21,266.07,266.08,8415.98,247.44,657.06,8039.81,1917.93,265.48,272.98,336.97,994.20,2527.02,223.98,482.93,396.26,219.56,5484.33,177.11,192.87,197.06,537.32,208.94,1079.53,415.01,4064.71,504.63,61.60
1992-03-04,dsm2,base,19,18379.67,17915.67,1331.59,8875.11,6.81,-139.30,146.11,10829.34,0.00,1.00,1145.97,2.30,4.26,2.58,3.59,234.45,234.45,270.05,416.52,815.97,272.97,286.91,286.91,333.08,183.78,256.86,3941.75,4568.90,3212.91,263.08,263.10,8229.13,244.60,726.97,8595.78,1937.80,286.59,270.20,332.91,1050.27,2660.29,224.78,488.07,389.35,222.29,5446.84,185.81,213.41,202.70,555.50,213.06,1106.33,403.38,3831.72,513.49,62.40
1992-03-05,dsm2,base,19,16696.52,15984.52,1314.42,8838.11,-1094.17,-932.54,-161.63,10267.00,0.00,1.00,1181.96,2.32,4.15,2.46,3.84,237.40,237.40,265.85,414.42,818.48,269.32,386.23,386.23,326.23,192.76,253.80,3660.47,4304.52,3621.16,259.44,259.65,7903.71,244.31,993.39,9849.84,2083.20,375.49,265.94,321.86,1085.39,3427.16,224.77,494.41,386.42,227.32,4783.77,196.95,213.89,207.64,541.44,216.29,1121.99,386.57,3431.70,486.11,63.20
1992-03-06,dsm2,base,19,17217.48,14922.48,1300.95,8446.61,-2569.41,-2318.46,-250.95,12641.23,0.00,1.00,1201.98,2.30,4.08,2.39,3.74,247.42,247.42,264.97,424.29,835.37,267.36,440.98,440.98,322.04,201.94,253.49,3610.44,4024.94,3996.90,257.62,257.56,7513.22,242.94,1121.74,9769.61,2134.10,469.65,265.14,320.65,1109.84,3616.21,228.57,500.95,389.27,230.81,4575.19,204.82,212.09,214.74,562.31,222.15,1149.39,383.30,3358.47,541.75,63.20
1992-03-07,dsm2,base,19,15736.27,14122.27,1311.04,8851.71,-2032.19,-1734.92,-297.27,10227.79,0.00,1.00,1192.01,2.25,4.08,2.30,3.69,255.47,255.47,266.63,474.53,884.79,267.66,468.79,468.79,327.01,212.37,254.08,3551.35,3854.49,4190.85,257.95,257.94,7154.84,243.79,1176.74,9993.73,2239.89,493.03,266.75,324.63,1130.97,3610.60,234.34,507.46,394.92,235.09,4494.81,208.94,208.28,221.06,582.10,227.61,1183.05,384.84,3254.27,546.41,63.20
1992-03-08,dsm2,base,19,17130.10,16187.10,1424.04,8864.61,-1941.26,-1812.40,-128.86,11630.79,0.00,1.00,1153.03,2.21,3.89,2.27,3.62,273.67,273.67,266.74,524.62,909.92,268.28,543.81,543.81,328.56,222.22,255.30,3475.69,3737.58,4524.43,258.55,258.70,6752.41,245.78,1352.03,10394.32,2352.30,587.70,266.85,321.61,1159.40,3985.62,239.66,513.95,398.80,239.79,4474.77,211.39,204.22,226.06,585.00,230.93,1196.31,377.52,3157.68,537.90,64.00
1992-03-09,dsm2,base,19,21753.86,21019.86,1850.23,8873.21,-2184.98,-2040.03,-144.95,16915.85,0.00,1.00,978.07,2.27,3.69,2.25,3.39,285.28,285.28,268.02,568.01,977.85,268.51,538.63,538.63,327.44,226.44,256.83,3470.41,3662.21,4639.31,260.11,260.08,6423.24,247.64,1321.43,9806.52,2401.59,605.99,268.17,321.95,1179.63,3835.25,246.24,521.17,401.72,242.55,4555.36,209.78,207.23,228.96,628.34,233.97,1182.49,379.68,3155.08,572.41,64.00
1992-03-10,dsm2,base,19,27252.45,26617.45,2197.94,8868.71,-1834.80,-1791.15,-43.65,22416.47,0.00,1.00,792.08,2.37,3.70,2.38,3.23,285.03,285.03,270.25,621.64,1089.43,269.03,471.95,471.95,327.56,224.15,258.54,3449.97,3646.60,4481.22,262.06,261.93,6097.96,249.57,1133.32,9176.95,2394.54,524.46,270.46,322.98,1177.21,3391.67,253.39,531.69,401.93,244.49,4693.02,208.95,204.82,229.53,692.50,234.40,1058.63,384.56,3166.82,604.35,63.20
1992-03-11,dsm2,base,19,27942.54,27370.54,1897.35,8544.61,-356.04,-570.05,214.01,21651.32,0.00,1.00,932.91,2.53,3.77,2.44,3.26,284.09,284.09,270.43,638.97,1032.68,269.48,420.55,420.55,323.87,221.30,258.95,3345.01,3685.66,4301.89,262.68,262.70,5783.68,251.23,1020.17,9241.16,2453.60,451.76,270.81,319.50,1110.77,3279.10,258.03,549.98,397.08,246.74,4800.10,204.01,161.50,227.60,627.67,233.91,852.75,379.39,3052.23,584.72,63.20
1992-03-12,dsm2,base,19,24830.63,24274.63,1767.87,11726.30,12.54,-319.52,332.06,14859.66,0.00,1.00,963.98,2.64,3.98,2.62,3.32,281.85,281.85,269.62,611.99,926.97,268.65,399.98,399.98,321.61,216.05,259.18,3192.29,3672.04,4171.29,263.44,263.35,5552.45,252.70,970.76,9710.82,2449.52,405.46,269.95,313.87,970.33,3373.45,260.27,572.30,383.20,245.79,4784.76,181.69,160.87,223.33,542.54,230.48,883.64,363.61,2974.48,491.03,63.20
1992-03-13,dsm2,base,19,21944.74,21417.74,1687.38,11718.20,-429.05,-716.64,287.59,12342.97,0.00,1.00,994.98,2.82,4.12,3.08,3.47,287.39,287.39,267.96,575.72,890.48,269.04,447.95,447.95,317.89,207.98,258.20,3067.10,3579.52,4328.57,263.57,263.68,5374.61,253.50,1138.25,10823.26,2562.39,422.43,268.02,306.90,928.23,4108.30,256.66,587.26,373.65,245.30,4547.21,180.04,173.67,211.73,517.64,219.61,957.06,347.36,2806.58,431.09,64.00
1992-03-14,dsm2,base,19,20124.79,19594.79,1626.27,11719.20,-1090.67,-1168.92,78.25,11122.54,0.00,1.00,1047.96,2.98,4.16,3.47,3.61,301.04,301.04,268.01,542.61,901.67,268.08,543.16,543.16,311.63,204.79,257.95,3021.94,3428.47,4804.31,263.31,263.40,5210.15,254.32,1403.63,11566.49,2718.76,504.14,268.13,303.61,967.98,4690.87,253.90,598.01,368.90,244.82,4076.14,185.27,179.87,208.88,497.15,218.44,983.33,343.12,2671.02,455.11,66.20
1992-03-15,dsm2,base,19,18592.92,17991.92,1592.89,11723.80,-1389.68,-1394.24,4.56,9851.69,0.00,1.00,1121.94,3.14,3.94,3.83,3.60,316.93,316.93,267.70,537.87,910.05,267.94,654.96,654.96,312.13,209.67,258.35,3029.22,3306.89,5250.79,263.00,262.99,5057.70,254.41,1649.13,11936.93,2943.98,611.63,267.78,306.76,991.46,5062.39,253.26,611.66,370.19,243.37,3744.27,190.95,189.23,212.49,527.27,220.64,1018.72,346.09,2561.65,439.76,66.20
1992-03-16,dsm2,base,19,18692.07,17794.07,1566.17,11711.20,-1440.82,-1421.90,-18.92,9987.86,0.00,1.00,1167.96,3.27,3.73,3.96,3.36,325.02,325.02,267.87,585.13,922.77,268.67,676.21,676.21,313.83,215.25,259.01,3074.01,3256.98,5463.80,262.74,262.87,5014.46,253.97,1695.60,11094.46,2904.52,677.46,267.88,307.58,1026.56,4789.35,254.71,628.22,374.71,242.51,3652.45,196.60,197.75,217.30,561.41,224.49,1079.75,347.21,2555.74,426.62,66.20
1992-03-17,dsm2,base,19,20474.07,17787.07,1565.88,11691.70,-1287.63,-1410.10,122.47,11635.88,0.00,1.00,1189.98,3.34,3.77,4.09,3.20,329.12,329.12,268.07,659.34,942.65,269.04,676.26,676.26,316.62,219.81,259.04,3122.99,3298.57,5424.22,262.69,262.68,4980.91,254.47,1705.99,10298.09,2932.05,689.81,268.08,308.80,1075.67,4512.70,256.16,643.57,380.54,243.11,3660.95,202.79,201.23,220.40,577.21,226.32,1144.62,349.83,2572.63,402.21,66.20
1992-03-18,dsm2,base,19,21214.88,18762.88,1580.45,11649.20,-691.16,-831.31,140.15,11837.30,0.00,1.00,1185.00,3.39,3.94,4.23,3.29,348.74,348.74,268.72,701.19,966.26,269.68,756.77,756.77,319.62,227.77,258.89,3177.24,3358.57,5465.08,262.47,262.54,4861.89,257.75,1848.39,10576.36,3087.08,727.20,268.65,310.57,1132.11,4678.05,256.33,652.85,385.70,245.53,3640.44,207.88,219.82,224.66,583.23,229.76,1178.42,352.95,2500.05,392.58,66.20
1992-03-19,dsm2,base,19,28306.97,25911.97,1590.39,11620.70,-664.54,-832.35,167.81,18941.20,0.00,1.00,1218.97,3.30,4.19,4.12,3.48,392.85,392.85,268.48,729.39,980.25,270.13,878.87,878.87,318.18,239.09,259.59,3250.00,3399.99,5699.04,262.66,262.80,4665.02,264.65,2078.95,10927.19,3279.35,857.39,268.48,310.50,1168.91,5017.18,256.46,655.65,387.02,248.29,3598.58,214.86,210.90,230.26,584.54,234.74,1186.83,352.59,2422.49,405.45,66.20
1992-03-20,dsm2,base,19,36276.22,34231.22,1624.33,11580.70,-767.89,-986.54,218.65,27087.74,0.00,1.00,1284.95,3.15,4.34,3.99,3.74,445.32,445.32,268.44,784.56,986.86,270.45,896.12,896.12,315.83,242.19,260.94,3322.33,3435.39,5913.46,263.47,263.64,4478.96,273.58,2158.82,11335.28,3460.86,914.46,268.50,309.36,1183.87,5160.85,257.75,657.01,385.37,250.32,3577.31,209.48,160.27,235.81,581.51,239.91,1195.34,350.78,2270.40,410.97,66.20
1992-03-21,dsm2,base,19,38209.75,36592.75,1642.60,11654.80,-1070.73,-1268.73,198.00,29268.28,0.00,1.00,1228.04,2.85,4.40,3.73,3.80,467.04,467.04,269.12,860.15,990.06,271.23,801.72,801.72,313.02,227.43,262.58,3415.16,3478.05,5974.87,264.96,265.09,4333.10,282.17,1970.00,11092.93,3515.62,847.71,269.12,306.61,1194.68,4975.80,259.16,658.13,382.47,247.44,3495.30,176.49,133.01,227.47,597.10,234.62,1235.53,349.05,2189.66,444.61,66.20
1992-03-22,dsm2,base,19,37275.18,36700.18,1614.40,11662.30,-1357.48,-1529.87,172.39,28584.77,0.00,1.00,1242.99,2.56,4.35,3.32,3.90,439.27,439.27,270.91,898.40,1004.51,271.60,618.09,618.09,316.20,192.44,262.36,3451.69,3552.43,5703.86,266.18,266.30,4258.17,280.25,1589.02,10853.77,3377.91,672.95,271.00,307.35,1227.87,4404.79,258.64,663.52,382.77,240.27,3405.20,157.53,132.40,203.70,628.27,216.61,1256.29,348.45,2103.43,487.58,66.20
1992-03-23,dsm2,base,19,33977.21,33353.21,1581.18,11657.30,-1424.92,-1501.10,76.18,25326.01,0.00,1.00,1258.99,2.35,4.27,2.83,3.87,402.04,402.04,272.00,851.85,1023.06,271.74,484.57,484.57,328.68,171.08,260.05,3471.86,3598.43,5291.76,266.17,266.06,4217.09,274.66,1261.68,10194.25,3122.12,554.83,272.20,311.39,1243.51,3746.09,255.96,667.75,392.39,233.52,3430.65,156.73,143.29,193.29,663.28,208.23,1230.21,345.07,2092.65,534.68,63.60
1992-03-24,dsm2,base,19,30199.58,29641.58,1571.97,11677.90,-105.25,-373.41,268.16,20198.91,0.00,1.00,1261.00,2.08,4.38,2.39,3.91,367.37,367.37,272.30,761.18,1050.79,272.87,390.17,390.17,337.84,167.74,257.90,3412.01,3657.62,4816.50,265.63,265.44,4206.70,269.20,1003.17,9991.91,2906.59,426.23,272.59,310.48,1228.57,3379.36,252.91,673.04,405.60,230.82,3347.58,163.40,157.02,189.96,661.67,205.35,1245.56,342.36,2059.17,526.24,63.20
1992-03-25,dsm2,base,19,27296.80,26778.80,1717.63,11712.00,-135.59,-411.20,275.61,17438.03,0.00,1.00,1144.07,1.91,4.40,2.09,4.02,342.13,342.13,270.85,668.16,1048.20,273.16,373.81,373.81,340.34,173.70,254.56,3324.13,3672.00,4559.31,263.60,263.58,4140.02,273.65,975.88,10524.26,2726.91,391.95,271.04,307.78,1235.81,3534.11,246.17,672.73,411.84,234.17,3117.71,172.52,171.34,192.22,631.42,207.06,1254.19,337.22,1996.25,538.32,63.20
1992-03-26,dsm2,base,19,24923.93,24249.93,1759.27,11650.30,-98.54,-403.07,304.53,15131.44,0.00,1.00,1015.08,1.82,4.42,1.83,4.02,325.36,325.36,268.22,577.59,1067.60,272.57,352.52,352.52,340.88,181.27,253.72,3276.81,3656.26,4423.42,261.64,261.92,4098.27,276.22,933.48,10738.84,2531.90,377.56,268.32,305.21,1243.44,3629.97,242.85,675.16,413.76,235.79,2901.14,181.88,184.55,198.26,657.78,212.71,1213.45,335.78,1948.12,550.09,63.20
1992-03-27,dsm2,base,19,23575.92,22878.92,1767.36,11655.90,113.73,-240.00,353.73,13573.65,0.00,1.00,1005.01,1.80,4.25,1.79,4.01,311.41,311.41,266.06,515.89,1091.22,272.73,363.24,363.24,339.18,189.22,254.40,3231.94,3622.17,4429.51,260.48,260.93,4059.49,279.56,965.31,11087.17,2425.04,385.37,266.10,302.35,1219.48,3827.25,241.11,679.02,410.38,237.60,2838.53,190.51,192.75,206.16,640.85,219.67,1093.81,336.74,1880.68,534.82,64.00
1992-03-28,dsm2,base,19,22482.35,21858.35,1802.39,11475.80,204.02,-138.38,342.40,12604.92,0.00,1.00,940.04,1.91,4.14,1.79,3.83,304.52,304.52,265.01,477.02,1110.61,273.01,360.11,360.11,334.78,197.12,256.09,3234.38,3575.70,4420.92,260.14,260.50,4063.46,277.11,953.45,10530.05,2274.76,399.60,265.11,302.01,1133.52,3656.62,242.14,684.85,396.79,239.01,2921.70,196.55,197.71,215.91,627.51,227.41,1020.10,336.18,1847.55,482.72,63.20
1992-03-29,dsm2,base,19,20989.72,20400.72,2286.43,11720.80,578.71,257.21,321.50,10976.64,0.00,1.00,945.00,2.05,4.03,1.87,3.75,301.40,301.40,264.44,459.31,1097.73,272.46,370.02,370.02,332.12,204.67,256.97,3214.11,3531.29,4407.60,259.99,260.44,4094.51,274.88,982.99,10412.46,2240.06,398.72,264.39,300.84,1066.27,3593.60,242.99,694.38,380.31,240.67,3008.73,200.97,204.00,221.02,588.10,230.36,977.50,334.89,1836.35,422.59,63.20
1992-03-30,dsm2,base,19,19889.11,19318.11,2229.44,11734.00,-43.67,-274.55,230.88,10428.22,0.00,1.00,964.99,2.21,3.95,1.99,3.63,300.65,300.65,263.80,450.34,1018.11,271.72,419.10,419.10,326.70,210.64,257.61,3176.00,3475.66,4537.86,260.16,260.44,4089.91,275.08,1108.54,10418.35,2323.59,437.16,263.83,296.76,1014.10,3762.67,244.44,709.94,366.00,243.43,3008.53,205.08,205.00,225.61,584.02,234.97,951.82,330.96,1810.15,401.35,63.80
1992-03-31,dsm2,base,19,18717.84,18119.84,2182.77,11692.50,424.30,63.33,360.97,8783.81,0.00,1.00,998.98,2.35,4.01,2.14,3.57,302.81,302.81,263.82,448.31,957.83,271.40,451.97,451.97,323.56,216.48,258.42,3136.04,3417.25,4621.89,260.38,260.66,4066.20,272.85,1196.74,10437.93,2410.07,470.61,263.77,295.68,982.83,3861.73,246.30,735.13,354.77,245.44,3085.92,207.61,210.46,228.68,568.36,237.02,964.11,330.13,1790.21,379.75,64.00
1992-04-01,dsm2,base,19,17506.89,16922.89,2127.83,11666.60,1813.49,1359.37,454.12,6154.63,0.00,1.00,1018.99,2.43,4.05,2.36,3.65,313.96,313.96,263.26,460.63,956.41,270.85,565.09,565.09,318.86,224.00,259.10,3084.89,3346.96,4936.27,260.79,261.01,3974.85,273.58,1462.41,11248.76,2544.52,570.10,263.26,292.08,988.64,4355.99,247.55,759.65,341.50,248.19,3024.60,210.33,203.24,231.82,545.78,238.95,992.25,324.40,1750.39,363.39,66.20
1992-04-02,dsm2,base,19,16307.23,15730.23,2055.46,11708.90,1762.80,1350.75,412.05,4890.99,0.00,1.00,1059.98,2.60,3.99,2.57,3.62,344.21,344.21,263.11,494.50,967.14,270.40,724.85,724.85,314.03,234.91,259.89,3072.79,3282.02,5441.79,261.27,261.57,3887.01,274.64,1806.44,11989.91,2807.24,735.73,263.10,289.16,1004.68,4994.84,248.70,773.86,326.27,250.09,3017.74,210.05,204.25,235.62,536.08,241.62,1015.66,318.05,1694.56,347.32,66.20
