datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2015-01-01,dsm2,base,90,20464.88,18284.40,1139.00,-5652.00,3185.99,12765.89,0.00,0.00,1148.08,3.06,3.75,3.74,3.29,261.90,261.90,293.44,791.46,1176.21,283.62,227.11,227.11,325.51,208.71,273.50,2014.48,2414.04,1440.59,282.15,281.75,3114.36,256.46,334.49,1192.80,279.01,293.84,354.65,1168.77,1250.07,235.45,756.94,549.18,225.10,3884.19,209.90,232.91,223.54,515.91,230.44,1177.48,379.10,2082.22,489.24,54.40
2015-01-02,dsm2,base,90,17819.44,16144.20,1121.00,-6046.00,3213.12,9681.33,0.00,0.00,1132.06,3.26,3.58,4.10,3.08,249.71,249.71,284.52,828.26,1175.65,277.70,263.26,263.26,316.19,214.22,266.34,1862.45,2265.08,1965.68,275.77,275.38,3208.79,258.77,510.62,1470.46,324.63,284.66,334.59,1171.64,2046.09,231.53,751.85,510.51,231.14,3644.75,217.48,240.37,226.11,432.38,232.33,1173.57,370.66,1981.43,435.75,59.60
2015-01-03,dsm2,base,90,15856.72,14560.20,1091.00,-5775.00,3248.05,7924.67,0.00,0.00,1115.06,3.28,3.40,4.26,2.89,249.48,249.48,280.01,864.56,1176.10,273.10,293.78,293.78,307.10,221.12,264.38,1861.57,2130.49,2339.81,271.07,270.83,3304.56,256.56,607.09,1738.03,359.42,280.32,331.06,1173.80,2237.93,232.45,755.93,477.70,234.19,3562.44,223.06,249.97,231.30,477.88,236.38,1153.26,361.95,1956.53,444.06,59.60
2015-01-04,dsm2,base,90,14514.95,13548.60,1068.00,-6212.00,3285.74,6085.21,0.00,0.00,1070.17,3.33,3.22,4.36,2.75,251.87,251.87,276.71,920.97,1173.96,270.12,327.68,327.68,300.99,227.55,262.83,1913.06,2075.64,2608.01,268.47,268.21,3358.57,255.17,695.23,1975.68,381.11,276.85,325.80,1171.88,2436.70,234.32,762.69,449.37,236.93,3585.77,228.25,256.66,235.11,483.81,239.23,1137.41,351.51,1949.26,435.87,59.80
2015-01-05,dsm2,base,90,13640.47,12848.40,1048.00,-4877.00,3274.77,6536.69,0.00,0.00,1061.03,3.24,3.12,4.16,2.75,256.65,256.65,273.48,993.02,1167.71,267.80,368.63,368.63,296.24,233.50,261.85,2006.83,2092.50,2867.58,266.65,266.41,3350.47,254.41,800.03,2189.40,419.50,273.67,318.60,1161.33,2627.86,236.64,767.71,424.31,239.79,3586.79,234.05,256.37,238.52,462.58,241.65,1120.21,341.73,1949.05,457.06,61.20
2015-01-06,dsm2,base,90,12910.51,12234.60,1055.00,-5266.00,3262.80,5436.71,0.00,0.00,1074.95,3.01,3.12,3.75,2.83,263.38,263.38,270.48,1085.34,1158.60,266.15,420.82,420.82,292.62,239.68,260.61,2106.38,2143.17,3100.53,264.92,264.77,3325.59,254.31,919.71,2412.61,481.02,270.69,311.84,1148.07,2850.03,239.14,773.01,402.30,242.76,3645.80,238.59,252.84,241.98,470.28,244.66,1081.14,333.19,1944.23,483.33,63.20
2015-01-07,dsm2,base,90,11958.49,11385.00,1044.00,-5953.00,3284.07,3765.42,0.00,0.00,1069.02,2.74,3.14,3.24,2.86,276.65,276.65,268.66,1197.13,1149.37,265.09,500.51,500.51,289.57,247.62,259.85,2229.39,2207.64,3438.44,263.39,263.24,3334.85,254.74,1097.15,2685.76,567.69,268.90,306.55,1132.75,3312.45,241.61,773.95,383.84,245.60,3746.18,241.11,250.70,245.42,455.54,247.15,1070.04,326.95,1941.01,486.50,63.20
2015-01-08,dsm2,base,90,11441.46,10914.30,1046.00,-5395.00,3080.06,4012.41,0.00,0.00,1046.09,2.49,3.13,2.74,2.86,294.75,294.75,267.19,1317.35,1139.02,264.14,582.83,582.83,286.64,256.92,259.48,2364.93,2284.37,3846.47,262.31,262.21,3365.83,255.49,1295.25,2974.74,654.31,267.37,304.61,1108.74,3725.00,244.12,772.94,369.13,248.01,3941.43,241.96,252.48,248.73,566.21,249.50,1078.62,321.61,1943.13,477.26,63.20
2015-01-09,dsm2,base,90,11082.36,10593.00,1055.00,-6063.00,2776.31,3298.05,0.00,0.00,1041.02,2.17,3.12,2.19,2.88,313.69,313.69,266.61,1433.01,1123.24,263.69,659.35,659.35,285.02,266.23,259.32,2513.23,2378.71,4242.78,261.67,261.60,3412.30,256.62,1459.74,3290.93,736.93,266.74,299.88,1090.79,4072.18,246.45,775.61,357.63,249.96,4034.67,242.47,254.91,251.63,589.96,251.27,1074.00,317.08,1951.03,435.37,66.20
2015-01-10,dsm2,base,90,10839.65,10374.30,1069.00,-5829.00,2821.30,3258.34,0.00,0.00,1015.10,1.81,3.14,1.68,2.93,339.32,339.32,265.14,1551.52,1112.68,263.60,739.91,739.91,284.22,275.29,259.29,2660.99,2480.33,4664.93,261.19,261.15,3469.72,258.62,1642.94,3610.23,818.89,265.30,296.25,1086.27,4438.13,248.60,775.85,348.68,251.83,4037.23,243.94,245.27,254.10,618.98,252.86,1054.16,312.21,1964.07,452.42,66.20
