datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2002-01-01,dsm2,base,55,43703.03,40746.53,3012.90,-12320.76,-11163.67,45558.83,0.00,1.00,549.67,2.20,3.31,1.58,3.02,279.65,279.65,311.24,467.51,772.33,305.43,268.22,268.22,450.53,210.71,281.78,2638.98,2923.76,3690.22,290.75,290.93,3096.36,271.02,605.32,2120.25,291.85,311.21,383.56,1006.21,2529.20,263.08,835.12,618.48,250.55,1710.61,212.25,207.05,228.44,641.10,238.25,769.61,486.87,1636.92,551.01,62.00
2002-01-02,dsm2,base,55,55647.78,45158.58,4786.97,-12745.95,-12053.09,59741.88,0.00,1.00,393.32,1.82,3.34,2.03,3.06,285.07,285.07,331.54,428.39,654.70,305.40,235.89,235.89,446.36,225.15,291.61,2760.50,2842.48,2617.11,301.57,300.66,3001.96,271.60,279.92,1418.45,258.21,331.76,422.28,1051.54,718.55,312.14,848.78,659.61,262.35,1790.43,208.23,180.89,243.65,739.52,251.23,622.04,521.50,1840.25,638.90,54.40
2002-01-03,dsm2,base,55,55027.76,49235.66,4553.61,-12725.48,-7362.67,54218.56,0.00,1.00,363.80,2.43,3.55,2.84,3.18,286.52,286.52,324.49,393.34,463.41,311.78,232.29,232.29,480.56,209.14,291.99,2754.35,2836.92,1829.70,297.23,296.96,2869.40,275.36,250.72,1066.59,260.56,324.44,417.99,894.60,475.07,343.77,782.91,611.76,271.03,1808.49,185.19,151.40,225.65,632.53,240.68,450.73,627.57,1827.69,476.89,53.80
2002-01-04,dsm2,base,55,59822.55,52523.75,4421.86,-12612.41,-5773.73,57405.72,0.00,1.00,320.01,2.85,3.70,3.70,3.09,282.66,282.66,310.48,361.58,419.22,315.04,219.01,219.01,474.93,183.08,295.14,2458.95,2905.04,1238.53,298.67,298.99,2769.83,274.64,242.06,869.56,242.01,310.35,396.36,761.21,559.58,359.08,619.35,582.42,267.82,1732.30,164.24,141.15,206.37,503.35,222.55,408.27,555.11,1723.44,458.13,53.80
2002-01-05,dsm2,base,55,93014.09,58192.89,4444.70,-12494.19,-4501.11,89465.70,0.00,1.00,355.39,3.21,3.51,4.46,2.92,271.61,271.61,315.56,326.33,379.73,314.26,189.66,189.66,446.99,163.60,295.29,2122.86,2759.82,918.69,304.02,304.29,2706.07,268.31,221.12,733.54,212.29,316.45,385.46,651.83,528.27,362.31,527.46,553.97,260.35,1550.32,151.84,138.66,185.23,475.07,199.96,371.60,556.34,1586.56,466.92,53.80
2002-01-06,dsm2,base,55,100010.69,64177.19,6103.23,-6578.79,-4510.87,104046.01,0.00,1.00,325.00,3.56,3.51,5.12,2.95,271.59,271.59,323.61,285.53,390.92,308.81,167.58,167.58,422.79,152.77,296.29,1921.50,2516.14,559.58,307.72,306.95,2637.03,253.26,189.55,552.14,184.42,323.80,401.89,656.25,248.03,385.14,473.01,535.94,248.83,1503.91,146.37,137.39,175.27,459.73,193.70,384.21,578.00,1537.69,453.70,53.80
2002-01-07,dsm2,base,55,92450.67,69264.67,5346.25,-6242.65,-968.31,92522.58,0.00,1.00,380.79,3.69,3.54,5.35,3.03,259.99,259.99,332.38,248.29,357.36,302.32,164.75,164.75,390.75,147.93,297.77,1637.65,2253.33,357.09,312.19,310.93,2559.34,244.71,180.85,426.12,175.23,332.83,419.67,550.41,211.54,416.39,433.05,509.13,241.52,1402.41,139.90,129.58,170.60,457.63,188.98,361.02,661.01,1443.75,451.07,53.80
2002-01-08,dsm2,base,55,85239.85,69766.55,4645.13,-6200.86,373.93,83310.20,0.00,1.00,376.70,3.70,3.71,5.31,3.09,248.93,248.93,336.26,219.40,395.27,297.38,163.15,163.15,358.13,142.03,298.88,1367.92,1953.97,282.21,315.11,313.47,2471.76,238.90,176.70,352.49,171.62,336.99,429.05,501.68,228.92,436.84,401.29,472.71,238.16,1275.52,136.31,125.97,172.20,463.36,189.59,393.66,640.07,1346.27,458.16,53.80
2002-01-09,dsm2,base,55,77651.18,67514.88,4412.60,-6284.70,735.80,75043.27,0.00,1.00,468.78,3.42,3.77,4.51,3.12,240.91,240.91,337.60,202.31,385.50,294.45,164.47,164.47,341.43,142.98,300.28,1137.02,1675.88,268.86,317.24,315.81,2353.20,235.54,174.79,313.50,170.91,338.16,432.23,471.48,258.17,427.68,397.84,443.87,221.08,1162.19,138.37,133.86,173.61,478.56,189.55,396.70,578.66,1232.38,470.73,53.80
2002-01-10,dsm2,base,55,65382.30,60749.60,3968.98,-7170.62,1001.51,61179.16,0.00,1.00,574.98,3.24,3.62,4.07,3.22,237.24,237.24,332.92,193.19,472.35,290.78,165.74,165.74,329.77,147.24,293.70,995.12,1433.17,282.10,316.22,314.05,2246.78,228.18,174.14,283.48,170.46,333.62,422.73,477.23,278.00,393.57,408.72,421.28,209.16,952.50,147.41,141.36,173.31,459.51,185.21,488.27,535.60,1148.42,443.29,53.80
