datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2006-11-17,RMA,suisun,5,12081.36,3420.59,9095.80,6241.75,1.00,0.00,608.80,5.55,3.43,12647.82,307.48,-93.22,400.70,7250.88,7250.88,504.12,12795.85,632.43,1134.33,9845.13,9845.13,1595.00,3913.02,1042.63,15829.96,14089.47,16212.76,631.54,658.19,14200.44,3053.98,13082.01,27017.50,15448.25,10553.25,502.05,430.93,689.12,18688.98,380.06,651.33,513.77,576.58,12886.90,743.02,174.24,2584.13,532.92,2197.98,631.81,406.24,12913.31,429.95,91.83
2006-11-18,RMA,suisun,5,13249.17,3507.06,9919.90,7490.41,1.00,0.00,605.80,5.44,3.46,13818.49,380.78,-31.72,412.50,6901.66,6901.66,586.61,13181.73,617.97,1252.77,9520.39,9520.39,1713.00,3435.80,1141.49,16286.31,14509.04,16608.39,740.71,770.63,14292.47,2937.36,12924.57,27006.25,15950.59,10562.23,582.27,460.52,659.93,18714.14,399.81,652.77,506.15,561.80,13128.49,640.25,175.50,2321.02,524.33,2084.35,618.13,408.76,13334.10,446.18,91.34
2006-11-19,RMA,suisun,5,14080.61,3531.57,9866.90,7727.22,1.00,0.00,608.30,4.71,3.39,14787.48,1399.46,907.16,492.30,6436.31,6436.31,677.10,13423.59,610.62,1336.71,9031.38,9031.38,1784.99,2859.57,1198.86,16493.42,14981.25,16801.28,834.71,866.04,14523.75,2763.40,12538.32,26700.97,16179.18,10504.91,671.67,506.44,639.14,18445.77,409.42,635.90,498.08,526.48,13464.77,525.07,175.74,2029.08,525.89,1941.66,612.46,402.36,13680.70,468.13,90.89
2006-11-20,RMA,suisun,5,14977.28,3518.79,9684.70,8179.21,1.00,0.00,622.90,3.91,3.40,15891.51,1875.29,1441.39,433.90,5977.56,5977.56,761.69,13573.51,611.04,1389.70,8477.10,8477.10,1828.96,2300.38,1224.85,16569.81,15335.42,16829.73,910.23,942.36,14772.83,2605.97,12088.61,26412.57,16264.16,10402.13,756.49,563.46,625.06,18145.09,412.10,606.51,494.16,492.97,13786.80,429.41,175.12,1723.94,529.06,1763.34,614.86,389.47,13943.25,500.93,90.23
2006-11-21,RMA,suisun,5,15369.93,3513.92,9789.70,8339.72,1.00,0.00,632.50,3.23,3.54,16353.12,1958.22,1509.55,448.67,5658.67,5658.67,828.17,13802.03,620.43,1434.02,8089.08,8089.08,1865.75,1926.42,1255.46,16693.00,15611.42,16895.91,963.38,995.54,15010.90,2514.75,11806.55,26485.65,16411.36,10275.98,823.78,621.76,626.45,18087.28,413.94,579.46,498.76,473.85,14088.95,370.57,174.29,1504.49,542.89,1624.72,625.82,389.50,14201.05,542.03,89.67
2006-11-22,RMA,suisun,5,15532.66,3457.61,10017.80,9130.07,1.00,0.00,640.40,2.73,3.53,16479.17,2035.44,1534.35,501.09,5330.00,5330.00,878.00,13964.82,630.16,1456.91,7662.52,7662.52,1879.53,1634.38,1254.93,16784.60,15835.07,16980.33,1009.38,1042.15,15216.87,2398.23,11387.79,26279.90,16510.48,10148.76,874.43,677.61,645.05,17813.91,413.62,561.32,512.76,460.82,14359.52,322.53,173.60,1354.17,562.70,1538.47,635.83,399.07,14407.41,583.05,89.05
2006-11-23,RMA,suisun,5,15947.32,3407.41,9272.40,8718.15,1.00,0.00,647.10,2.57,3.50,16895.67,1793.57,1330.23,463.34,4999.98,4999.98,918.75,14046.10,638.59,1459.07,7127.30,7127.30,1875.86,1402.62,1209.02,16814.38,15981.03,17007.45,1049.94,1082.64,15380.08,2267.21,10872.94,25854.35,16531.26,10006.20,916.09,724.81,653.85,17344.05,407.58,557.76,539.08,458.23,14570.80,287.37,174.45,1229.56,594.29,1453.40,643.96,415.57,14543.83,622.91,87.95
2006-11-24,RMA,suisun,5,16061.93,3333.82,10254.70,9823.85,1.00,0.00,671.70,2.76,3.56,16851.26,1757.13,1264.19,492.94,4807.01,4807.01,953.62,14249.58,648.05,1454.86,6754.40,6754.40,1876.90,1286.31,1163.44,16927.69,16070.59,17014.99,1065.11,1097.04,15516.80,2199.88,10658.04,25853.25,16646.89,9875.80,952.68,775.79,655.67,17235.63,401.61,565.73,575.09,482.35,14733.96,273.85,175.57,1138.21,622.13,1358.96,655.99,433.66,14700.30,661.74,87.09
2006-11-25,RMA,suisun,5,16655.74,3264.53,9097.00,10232.27,1.00,0.00,681.70,3.01,3.49,17345.73,1657.59,1174.51,483.08,4639.62,4639.62,957.95,14509.00,664.10,1439.69,6434.26,6434.26,1873.74,1208.73,1152.23,17092.30,16158.53,17030.54,1054.04,1086.82,15636.35,2155.48,10509.05,25970.50,16792.44,9738.84,959.43,810.00,660.26,17245.71,404.20,576.47,614.43,502.51,14872.00,269.92,174.84,1071.51,641.55,1256.73,674.06,447.17,14867.68,692.70,86.71
2006-11-26,RMA,suisun,5,17299.92,3169.80,9203.50,10464.24,1.00,0.00,694.60,3.40,3.47,17857.92,1558.65,1073.18,485.47,4397.73,4397.73,941.42,14740.01,678.78,1407.29,6061.23,6061.23,1850.76,1159.47,1148.93,17174.00,16248.19,17005.46,1035.04,1068.85,15748.63,2087.71,10254.56,26025.36,16863.40,9496.46,944.54,822.56,671.31,17184.45,411.65,588.69,654.88,505.17,14991.82,270.49,175.93,1017.93,651.50,1165.35,686.74,458.75,15012.06,710.51,86.05
2006-11-27,RMA,suisun,5,17582.26,3070.32,9490.30,10495.47,1.00,0.00,701.30,3.65,3.47,18127.13,956.77,607.06,349.71,4136.22,4136.22,913.94,14875.70,689.77,1366.23,5576.95,5576.95,1814.04,1046.46,1144.29,17101.59,16309.82,16867.69,1014.95,1049.58,15845.16,1986.01,9836.62,25919.58,16801.53,9180.54,917.71,816.04,685.21,16910.59,418.00,599.27,697.49,477.02,15105.99,267.14,179.18,961.73,654.33,1117.89,697.93,465.71,15123.23,712.08,85.08
2006-11-28,RMA,suisun,5,17957.62,2981.07,10094.90,10910.22,1.00,0.00,707.10,3.83,3.40,18562.87,767.69,407.40,360.29,3795.36,3795.36,913.17,14877.95,698.51,1329.50,5191.27,5191.27,1780.30,941.24,1095.37,16920.75,16323.81,16620.14,1015.91,1048.10,15917.40,1861.59,9290.62,25549.34,16625.01,8779.39,915.58,811.96,698.66,16356.31,411.18,609.14,742.64,464.95,15210.69,260.96,182.07,895.21,657.29,1070.08,706.10,471.31,15191.37,712.26,84.25
2006-11-29,RMA,suisun,5,18057.78,2909.18,10226.30,11130.48,1.00,0.00,705.80,3.86,3.26,18709.76,745.05,331.97,413.08,3378.58,3378.58,923.72,14773.73,704.45,1279.92,4609.95,4609.95,1733.20,795.52,999.27,16559.74,16263.49,16164.06,1004.26,1031.39,15946.45,1691.27,8462.29,24692.44,16273.03,8510.07,925.22,815.89,709.76,15489.98,401.31,619.40,784.98,431.78,15279.46,251.78,180.09,826.02,661.88,1018.34,710.72,472.37,15198.10,713.79,83.07
2006-11-30,RMA,suisun,5,17948.20,2852.54,10156.50,11463.99,1.00,0.00,697.00,3.70,3.22,18992.19,686.74,253.10,433.64,2999.15,2999.15,919.95,14632.26,706.24,1217.52,4033.08,4033.08,1670.55,683.41,938.19,16079.65,16102.79,15543.90,967.35,988.86,15919.00,1536.09,7659.81,23820.96,15810.33,8405.79,922.00,817.32,718.03,14658.84,389.08,628.54,822.80,395.53,15304.10,245.63,177.89,749.67,666.75,949.49,709.41,473.25,15149.72,720.39,81.32
2006-12-01,RMA,suisun,5,18012.30,2767.31,10127.60,11323.54,1.00,0.00,723.20,3.47,3.23,19116.28,618.03,191.31,426.72,2770.69,2770.69,891.51,14547.21,704.03,1160.62,3722.94,3722.94,1611.13,608.38,911.49,15644.21,15859.71,15018.61,924.59,945.54,15833.12,1446.82,7252.18,23491.39,15405.20,8351.42,894.91,809.35,722.42,14256.41,374.04,633.37,853.70,383.83,15294.96,238.39,178.69,672.53,662.29,877.65,709.84,474.14,15082.88,720.76,80.41
2006-12-02,RMA,suisun,5,17722.61,2720.50,10368.70,10476.66,1.00,0.00,707.60,3.13,3.30,18168.61,635.88,200.19,435.69,2592.69,2592.69,859.15,14463.21,709.49,1111.74,3523.25,3523.25,1555.06,546.75,873.98,15275.06,15581.02,14627.33,890.26,910.28,15699.23,1371.33,6970.61,23318.25,15069.07,8290.18,862.76,792.80,721.00,14001.28,361.69,636.78,876.98,374.16,15247.57,232.08,174.97,616.56,661.43,831.11,719.81,475.74,14994.91,712.76,79.79
2006-12-03,RMA,suisun,5,17015.24,2684.99,10212.20,9497.77,1.00,0.00,689.60,2.67,3.39,17448.24,803.92,368.62,435.30,2450.30,2450.30,831.05,14380.51,714.32,1068.01,3381.04,3381.04,1503.73,496.15,838.17,14979.83,15310.27,14335.05,857.31,876.52,15544.18,1305.52,6781.43,23216.43,14804.30,8135.08,834.61,767.42,723.35,13870.53,353.11,639.96,896.10,365.97,15166.49,227.30,168.32,572.91,660.72,792.52,711.31,475.45,14899.12,702.69,79.43
2006-12-04,RMA,suisun,5,16416.98,2662.39,10266.80,8746.95,1.00,0.00,669.60,2.21,3.39,16849.98,839.55,407.67,431.88,2326.94,2326.94,800.25,14292.57,702.60,1028.38,3259.48,3259.48,1456.93,451.16,807.39,14738.69,15075.84,14114.29,825.83,844.96,15386.13,1246.78,6557.07,23065.52,14590.96,8058.72,804.11,745.46,725.17,13620.18,346.82,643.20,910.61,356.87,15080.52,221.18,164.86,535.58,655.09,756.77,694.23,471.53,14804.49,690.08,79.13
2006-12-05,RMA,suisun,5,14550.29,2589.58,10357.80,8283.20,1.00,0.00,671.70,1.84,3.40,14987.29,838.08,388.75,449.33,2226.13,2226.13,769.83,14205.23,685.33,993.68,3165.69,3165.69,1414.46,417.57,782.63,14562.10,14878.17,13977.28,797.16,815.99,15236.38,1195.09,6342.73,22874.29,14439.30,8068.72,773.29,723.39,715.32,13338.76,341.53,646.42,920.09,347.14,14990.84,214.20,166.39,509.41,655.60,729.18,679.58,468.04,14715.82,675.76,78.84
2006-12-06,RMA,suisun,5,13643.30,2572.76,8904.90,8082.87,1.00,0.00,680.00,1.59,3.42,14087.30,861.25,426.68,434.57,2128.38,2128.38,749.24,14124.63,673.81,961.40,3073.79,3073.79,1375.17,399.76,759.59,14431.65,14716.25,13866.29,773.49,791.42,15102.05,1137.72,6129.16,22617.18,14323.94,8054.35,751.91,706.92,701.59,13068.53,337.49,650.02,925.04,335.38,14895.59,210.29,168.27,490.86,640.83,709.53,678.40,465.25,14636.18,660.55,78.50
2006-12-07,RMA,suisun,5,12478.89,2581.26,8150.50,6915.04,1.00,0.00,678.30,1.40,3.48,12924.89,894.83,458.38,436.45,2077.83,2077.83,728.67,14060.74,675.31,931.68,3058.00,3058.00,1338.76,399.54,739.72,14350.83,14583.83,13803.26,752.60,770.19,14982.07,1094.86,6082.80,22573.80,14248.34,8037.49,731.30,690.91,692.21,12987.44,333.09,652.27,917.24,333.54,14804.86,209.18,168.03,476.87,636.04,694.80,683.22,460.68,14565.16,649.63,78.29
2006-12-08,RMA,suisun,5,11711.92,2603.27,8132.70,5021.95,1.00,0.00,687.10,1.47,3.46,12110.92,957.86,526.34,431.52,2064.37,2064.37,707.39,14003.57,679.29,904.91,3079.62,3079.62,1305.05,417.58,732.17,14353.29,14478.49,13793.42,732.23,750.49,14877.30,1064.49,6126.40,22575.96,14238.26,8016.14,710.39,674.70,690.94,12987.66,330.33,655.16,899.99,335.86,14722.53,210.66,167.63,479.23,628.73,678.28,685.51,455.48,14504.17,639.89,78.30
2006-12-09,RMA,suisun,5,11048.04,2629.59,9165.90,5021.62,1.00,0.00,716.70,1.68,3.53,11409.04,778.36,440.61,337.75,2206.36,2206.36,676.70,13985.44,684.26,883.10,3348.22,3348.22,1271.94,496.68,759.91,14509.47,14401.50,13969.10,714.38,737.51,14769.43,1093.88,6688.52,23405.47,14356.90,8288.44,681.51,652.05,692.79,13739.68,333.42,656.93,884.40,358.82,14659.88,216.86,166.64,497.35,615.39,648.81,696.06,450.40,14443.03,626.82,78.56
2006-12-10,RMA,suisun,5,10546.56,2669.49,8576.40,4508.78,1.00,0.00,731.70,1.97,3.55,10921.56,129.73,-162.82,292.55,2397.46,2397.46,652.14,14016.68,700.65,872.65,3708.72,3708.72,1243.89,608.63,770.00,14817.22,14372.85,14398.02,716.73,739.78,14686.51,1138.14,7313.17,24324.65,14635.50,8522.18,656.35,641.25,696.25,14563.14,342.98,660.10,873.23,393.16,14608.31,226.73,167.67,535.87,604.26,636.41,718.28,450.63,14400.21,618.33,79.71
2006-12-11,RMA,suisun,5,9498.62,2709.27,9245.10,4089.84,1.00,0.00,735.00,2.55,3.52,9913.62,-652.47,-945.73,293.26,2448.96,2448.96,650.16,14067.57,721.97,859.51,3796.79,3796.79,1213.91,682.88,752.48,14994.06,14412.26,14585.55,710.56,731.00,14650.07,1131.31,7502.06,24527.19,14804.11,8172.30,653.47,624.86,710.20,14788.44,349.92,665.78,863.72,392.40,14549.32,239.70,171.49,570.57,599.46,648.61,734.76,453.51,14390.94,617.01,80.00
2006-12-12,RMA,suisun,5,10081.36,2767.17,9478.80,3868.79,1.00,0.00,728.30,3.21,3.50,10540.36,-1176.95,-1484.11,307.16,2493.34,2493.34,644.87,14102.59,733.33,847.07,3925.97,3925.97,1178.87,777.15,751.68,15109.25,14483.80,14669.76,691.90,713.40,14639.28,1126.75,7750.92,24829.48,14894.67,7871.18,648.82,613.40,734.30,15120.60,356.50,671.73,859.13,385.30,14431.64,254.21,172.37,595.53,604.86,651.96,740.71,455.14,14395.57,609.25,79.90
2006-12-13,RMA,suisun,5,11877.72,2903.18,10922.80,7843.12,1.00,0.00,714.20,3.83,3.42,12337.72,-2545.62,-2508.33,-37.29,2503.73,2503.73,632.41,14065.85,734.71,839.02,3987.39,3987.39,1148.18,798.96,740.75,15133.78,14555.76,14694.72,684.06,703.78,14645.83,1111.42,7802.40,24865.15,14898.26,7703.62,636.61,607.15,752.14,15152.66,363.13,679.68,841.36,390.02,14151.34,259.11,174.63,616.09,604.32,668.48,738.51,455.78,14387.88,604.09,80.02
2006-12-14,RMA,suisun,5,11580.51,3012.95,9906.10,7093.26,1.00,0.00,716.30,4.39,3.26,12050.51,-2566.84,-2533.87,-32.97,2393.66,2393.66,632.93,13976.55,727.08,827.15,3877.15,3877.15,1122.55,773.60,717.75,15022.30,14601.16,14568.39,676.30,692.42,14651.08,1060.52,7534.09,24416.40,14788.03,7647.39,636.03,603.65,757.89,14742.90,360.70,689.62,823.34,375.21,13859.37,259.08,177.87,619.15,608.26,685.67,731.29,465.22,14349.23,595.55,79.94
2006-12-15,RMA,suisun,5,12174.27,3116.02,10504.10,6505.63,1.00,0.00,632.10,4.71,3.13,12823.27,-1926.80,-1986.42,59.62,2303.25,2303.25,635.37,13893.10,714.27,809.55,3773.62,3773.62,1096.58,744.77,694.61,14815.16,14586.68,14340.92,670.40,684.34,14633.51,1017.97,7324.31,24058.60,14600.69,7740.87,638.03,600.25,756.18,14446.84,354.99,692.32,806.50,365.83,13668.84,257.00,178.64,603.65,618.21,678.31,711.92,468.52,14295.97,582.65,79.58
2006-12-16,RMA,suisun,5,13393.96,3340.58,11420.10,7233.25,0.00,0.00,641.30,4.67,3.29,14135.96,-1302.34,-1382.36,80.02,2360.70,2360.70,635.34,13852.29,671.77,794.16,3873.16,3873.16,1070.82,725.76,679.42,14694.39,14511.96,14235.55,665.90,678.90,14581.91,1022.63,7559.57,24506.48,14508.49,7831.33,637.62,599.11,748.97,14815.29,351.20,681.54,786.10,391.21,13576.81,250.04,178.90,577.33,614.87,662.10,662.98,463.54,14239.02,578.14,79.69
2006-12-17,RMA,suisun,5,14978.80,3357.37,11625.60,8491.50,0.00,0.00,603.90,4.40,3.46,15708.80,-977.49,-921.74,-55.75,2509.28,2509.28,631.97,13868.54,643.32,789.03,4084.22,4084.22,1050.70,688.31,683.00,14763.83,14451.21,14391.89,660.23,672.65,14523.36,1061.57,7988.04,25297.79,14605.74,7937.74,633.90,595.30,713.49,15473.39,354.44,667.99,765.24,426.67,13554.02,237.97,167.07,553.33,595.73,657.75,637.78,459.65,14205.70,575.43,80.51
2006-12-18,RMA,suisun,5,23411.00,2373.00,11496.40,14377.79,0.00,0.00,588.80,3.97,3.42,24146.00,635.00,345.69,289.31,2517.12,2517.12,627.15,13909.42,626.83,789.69,3925.74,3925.74,1039.03,547.56,685.78,14863.43,14471.65,14554.04,658.12,670.54,14501.11,1079.36,7832.84,25185.95,14721.55,7885.58,628.52,592.27,681.33,15337.05,364.21,650.20,748.19,440.05,13719.94,215.52,150.45,510.69,581.96,646.89,612.55,456.16,14219.31,571.85,81.15
2006-12-19,RMA,suisun,5,25747.00,2435.00,11795.50,16135.34,0.00,0.00,587.50,3.72,3.32,26424.75,1311.88,943.27,368.61,2370.95,2370.95,624.07,13928.03,608.80,791.57,3342.94,3342.94,1029.76,387.86,693.00,14835.32,14535.30,14472.41,656.67,669.23,14513.84,1073.28,7099.54,24309.36,14689.53,7726.38,625.30,588.95,657.65,14479.07,374.51,627.51,737.12,437.20,13949.50,188.44,148.60,446.37,570.79,617.21,597.16,452.98,14251.95,565.79,80.54
2006-12-20,RMA,suisun,5,24747.00,2431.00,11781.10,15039.11,0.00,0.00,582.90,3.56,3.33,25357.25,1361.45,1015.91,345.54,2167.48,2167.48,620.88,13901.94,595.91,792.90,2739.34,2739.34,1021.30,296.62,698.64,14633.79,14549.13,14157.74,658.36,671.62,14523.71,1055.13,6301.53,23384.05,14485.41,7508.36,622.10,586.84,635.06,13543.31,382.34,611.88,724.33,436.72,14105.97,172.77,158.10,395.10,560.72,587.60,591.37,450.42,14256.92,560.27,78.66
2006-12-21,RMA,suisun,5,22600.00,2418.50,11733.20,13014.48,0.00,0.00,581.30,3.37,3.43,23167.00,1370.03,1028.82,341.21,2018.27,2018.27,621.15,13855.01,588.88,794.16,2431.11,2431.11,1015.47,266.95,706.13,14392.20,14469.07,13808.99,661.66,675.54,14497.56,1046.44,5864.84,22995.89,14238.93,7344.35,622.32,585.83,620.18,13035.01,391.12,601.91,710.81,449.02,14185.19,172.63,161.48,381.56,553.04,574.84,587.83,447.38,14220.04,556.50,77.24
2006-12-22,RMA,suisun,5,20100.00,2433.18,11542.20,11859.05,0.00,0.00,569.20,3.12,3.45,20680.00,545.65,278.92,266.73,1898.62,1898.62,624.03,13778.73,584.70,795.69,2275.61,2275.61,1011.44,262.51,708.51,14188.44,14325.49,13491.35,668.86,683.67,14432.55,1041.58,5620.32,22805.49,14014.15,7125.77,625.49,588.38,612.64,12744.66,402.98,593.27,706.17,470.86,14199.89,177.57,165.43,389.66,546.79,558.91,584.33,443.31,14144.30,555.14,76.40
2006-12-23,RMA,suisun,5,17835.00,2446.00,10975.20,9448.48,0.00,0.00,559.60,2.94,3.72,18489.00,242.11,-36.99,279.10,1842.67,1842.67,630.36,13698.37,580.00,799.19,2376.26,2376.26,1006.62,291.66,710.97,14091.16,14153.00,13331.30,675.00,691.21,14337.09,1059.69,5878.46,23460.88,13891.64,6961.94,632.36,592.94,606.20,13277.98,421.35,585.06,703.82,510.19,14173.09,183.48,171.58,400.97,545.03,533.45,576.49,442.20,14040.58,557.70,76.02
2006-12-24,RMA,suisun,5,16619.00,2445.00,11523.50,8402.97,0.00,0.00,538.30,2.88,3.73,17269.00,140.82,-163.64,304.46,1813.51,1813.51,630.94,13624.88,571.97,803.01,2458.82,2458.82,1001.38,324.40,717.77,14094.58,14001.08,13414.30,674.79,691.64,14240.42,1059.62,6042.81,23784.58,13886.24,6739.44,633.42,598.61,597.84,13559.67,445.73,580.61,698.38,527.25,14121.24,190.39,174.82,424.16,542.77,543.38,565.65,441.44,13946.58,560.18,76.74
2006-12-25,RMA,suisun,5,16588.00,2496.00,11474.70,7948.45,0.00,0.00,537.10,2.79,3.37,17124.00,26.09,-263.68,289.77,1629.45,1629.45,631.57,13547.19,557.68,799.42,2083.82,2083.82,994.81,306.67,714.11,13806.83,13912.45,13157.68,671.32,686.20,14171.54,989.15,5188.31,22339.31,13650.89,6424.27,634.17,598.59,587.41,12257.38,450.40,582.49,693.44,504.39,14055.97,194.89,179.27,430.56,541.84,565.68,550.77,444.16,13890.29,560.61,75.92
2006-12-26,RMA,suisun,5,16570.00,2509.00,11935.20,8329.11,0.00,1.00,547.10,2.81,3.17,17076.00,-113.44,-401.88,288.44,1495.56,1495.56,629.96,13418.33,544.13,791.16,1852.77,1852.77,983.07,301.07,717.39,13394.11,13800.16,12618.19,670.01,685.59,14086.14,946.00,4661.43,21351.41,13262.44,6142.74,632.64,596.88,576.36,11435.49,450.63,582.89,689.04,495.21,13985.51,200.76,183.08,407.30,536.91,547.18,547.13,446.05,13813.21,560.29,74.29
2006-12-27,RMA,suisun,5,16517.00,2518.00,11657.80,7920.64,0.00,1.00,547.50,2.82,3.30,17005.00,-40.12,-402.27,362.16,1517.06,1517.06,636.52,13064.15,541.15,788.18,2015.73,2015.73,972.06,310.92,712.13,13133.54,13591.39,12411.71,689.59,706.26,13932.86,950.51,5116.50,22156.56,13015.04,5211.19,638.28,604.06,568.51,12006.96,456.87,578.98,684.06,544.78,13893.79,206.67,183.43,379.04,530.46,523.37,577.68,449.82,13668.12,561.80,74.04
2006-12-28,RMA,suisun,5,16180.00,2525.00,12004.60,8186.98,0.00,1.00,542.50,2.77,3.47,17073.00,-164.78,-540.79,376.01,1510.33,1510.33,672.22,11944.07,544.48,780.16,2236.37,2236.37,972.04,303.55,655.39,13186.09,13361.37,12682.58,700.13,710.68,13759.22,922.44,5606.70,22875.63,13033.36,3749.98,673.53,627.49,565.57,12615.57,455.92,577.50,679.42,567.35,13736.07,206.74,182.91,367.39,535.33,527.56,616.11,456.38,13461.27,575.42,75.99
2006-12-29,RMA,suisun,5,15229.00,2522.00,11951.80,7706.14,0.00,1.00,540.00,2.65,3.48,16092.00,-165.54,-563.86,398.32,1478.12,1478.12,676.39,10234.24,545.91,759.46,2179.31,2179.31,963.14,295.45,658.84,13136.55,13222.35,12732.06,677.18,683.39,13629.68,876.34,5610.04,22605.87,12761.70,3295.92,678.70,641.12,563.96,12771.16,457.80,576.01,676.57,532.93,13491.75,208.81,181.87,368.60,550.71,539.87,572.58,460.19,13068.73,591.43,75.93
2006-12-30,RMA,suisun,5,16756.00,2542.00,11471.70,9289.32,0.00,1.00,533.30,2.48,3.46,17396.00,-275.55,-633.69,358.14,1510.12,1510.12,661.64,8954.82,543.38,746.93,2164.10,2164.10,947.09,289.00,678.27,12917.09,13006.27,12654.46,671.04,678.66,13464.23,860.98,5751.00,22588.07,12280.97,3075.79,664.11,629.60,563.79,12918.87,462.44,571.97,675.92,521.34,13084.06,207.82,178.67,358.53,557.45,525.84,553.46,475.88,12463.36,590.88,76.24
2006-12-31,RMA,suisun,5,20349.00,2579.00,11282.40,13232.36,0.00,1.00,539.20,2.36,3.51,20911.00,-393.82,-647.15,253.33,1537.91,1537.91,654.64,8045.15,539.55,739.03,2144.17,2144.17,930.42,273.58,678.22,12610.32,12623.46,12526.01,670.68,678.87,13208.23,850.48,5827.36,22641.21,11846.82,2947.19,656.75,624.42,563.07,13020.49,465.70,568.71,678.37,515.93,12561.11,203.54,155.89,345.99,561.82,510.43,547.12,497.48,11814.47,590.95,76.43
2007-01-01,RMA,suisun,5,27265.00,2539.00,10904.80,19081.72,0.00,1.00,549.60,2.26,3.57,27789.00,-148.90,-478.65,329.75,1542.22,1542.22,650.82,7443.18,539.50,731.97,2024.06,2024.06,915.37,251.46,672.91,12334.71,12168.83,12414.87,667.89,676.04,12885.64,841.13,5714.01,22625.45,11554.53,2844.11,652.79,621.21,572.43,12942.37,466.78,566.48,683.27,503.31,12079.52,189.65,143.97,328.83,568.55,493.13,553.18,501.45,11253.08,592.36,76.66
2007-01-02,RMA,suisun,5,26533.00,2543.00,11724.90,18720.61,0.00,1.00,545.40,2.16,3.47,27027.00,567.91,263.64,304.27,1435.83,1435.83,646.70,6767.28,551.94,724.10,1605.36,1605.36,905.78,221.40,665.12,11909.41,11738.96,12090.35,662.32,670.24,12577.76,812.70,4972.93,21622.86,11010.58,2721.88,648.93,619.10,595.39,12006.02,462.20,564.64,685.02,466.90,11655.81,170.79,155.99,306.91,574.55,476.10,570.75,497.61,10771.77,590.76,75.90
2007-01-03,RMA,suisun,5,22741.00,2562.00,10585.80,15942.74,0.00,1.00,559.60,2.14,3.52,23237.00,622.33,394.02,228.31,1313.26,1313.26,641.58,6251.23,568.54,713.78,1334.41,1334.41,894.88,200.55,655.18,11382.92,11271.69,11574.55,656.43,664.19,12224.54,786.58,4414.72,20837.02,10447.32,2429.59,643.88,618.34,622.96,11258.23,451.28,562.69,681.81,449.88,11199.67,169.27,165.97,289.39,583.22,457.13,582.99,499.72,10226.10,591.67,74.54
2007-01-04,RMA,suisun,5,19807.00,2560.00,9462.20,13055.34,0.00,1.00,561.70,2.16,3.58,20294.00,713.27,432.23,281.04,1239.42,1239.42,636.57,5933.58,575.50,703.87,1341.98,1341.98,880.16,197.59,639.54,10989.29,10790.00,11160.88,653.66,661.68,11821.18,772.06,4342.93,20791.37,10104.65,2212.48,638.64,619.22,647.08,11084.50,441.28,560.94,694.80,463.38,10757.05,176.31,171.85,289.40,590.96,447.00,594.22,502.49,9747.73,594.44,74.02
2007-01-05,RMA,suisun,5,18167.00,2536.00,9366.40,11814.37,0.00,1.00,565.80,2.15,3.52,18725.00,451.07,175.72,275.35,1162.35,1162.35,636.73,5507.47,581.60,694.38,1395.80,1395.80,871.32,205.15,591.99,10645.66,10376.82,10817.00,646.07,651.45,11460.81,745.21,4237.30,20519.82,9711.93,2239.33,638.67,630.65,648.55,10728.18,433.00,561.57,703.69,477.55,10333.47,183.10,176.40,301.54,592.31,444.38,594.94,504.94,9361.75,598.73,74.19
2007-01-06,RMA,suisun,5,16844.00,2516.00,9270.90,11663.80,0.00,1.00,570.40,2.13,3.50,17874.00,698.11,384.90,313.21,1061.11,1061.11,631.08,5116.84,580.30,673.46,1341.86,1341.86,864.94,219.18,574.81,10220.03,9967.47,10422.31,619.49,621.80,11116.58,709.61,4019.98,19953.78,9217.95,2302.58,633.41,634.02,644.49,10372.18,425.74,563.68,708.31,460.09,9892.09,189.33,178.41,321.41,600.43,439.27,583.83,512.24,8893.38,609.06,73.48
2007-01-07,RMA,suisun,5,16355.00,2493.00,8341.30,10672.41,0.00,1.00,557.50,2.21,3.52,17087.00,885.23,561.14,324.09,1038.52,1038.52,612.49,5036.90,581.22,651.25,1347.82,1347.82,846.50,243.98,579.25,9933.19,9530.46,10117.73,604.71,608.53,10725.12,696.68,4112.89,19978.79,8985.16,2250.35,615.58,623.26,642.10,10540.23,423.59,564.35,711.52,449.20,9510.84,195.02,180.16,334.91,600.63,424.60,587.57,514.31,8415.98,605.81,73.37
2007-01-08,RMA,suisun,5,17227.00,2488.00,8346.50,11331.68,0.00,1.00,554.60,2.36,3.55,17868.00,1096.36,769.38,326.98,1033.47,1033.47,594.81,5069.37,587.45,635.11,1417.67,1417.67,823.68,271.54,577.22,9786.18,9120.91,9963.25,593.92,598.77,10333.12,689.32,4329.04,20302.42,8944.96,2290.12,598.09,611.67,635.88,10836.20,423.80,565.34,714.94,448.44,9140.80,198.81,177.74,345.24,598.52,419.84,587.31,518.42,8002.60,599.25,73.62
