datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2013-01-01,dsm2,base,75,49021.65,45317.70,2342.00,-4100.00,578.17,46685.48,0.00,0.00,489.00,2.38,3.35,2.06,3.01,204.74,204.74,310.25,557.23,400.21,248.96,151.54,151.54,294.62,138.45,251.30,1616.61,2201.91,324.97,271.68,269.37,4094.18,194.60,154.96,549.17,153.83,311.14,423.38,436.23,290.60,275.87,454.43,443.18,180.53,2642.32,142.13,138.60,154.01,440.03,163.19,419.82,433.50,2507.16,421.85,53.80
2013-01-02,dsm2,base,75,43249.41,39315.60,2120.00,-5819.00,663.21,38887.19,0.00,0.00,567.96,2.13,3.25,2.48,2.77,202.12,202.12,310.41,480.78,440.95,245.49,154.52,154.52,295.84,146.99,249.96,1704.11,2129.40,287.89,271.30,268.99,4110.78,195.65,157.12,552.53,153.67,311.44,412.97,469.22,304.50,284.91,424.33,442.08,188.46,2895.37,150.19,147.50,161.66,431.86,168.03,496.47,407.55,2514.05,420.08,53.80
2013-01-03,dsm2,base,75,38544.90,34478.10,1951.00,-5615.00,696.22,34184.69,0.00,0.00,622.97,2.45,3.25,2.81,2.75,201.61,201.61,294.15,447.42,513.23,245.29,158.88,158.88,304.60,154.77,246.21,1705.49,2111.90,309.89,264.16,262.32,3901.39,196.39,159.30,524.06,156.42,294.92,396.43,515.89,291.76,280.94,417.86,441.57,188.79,3201.69,156.03,156.93,165.79,425.08,172.91,575.53,397.68,2442.37,433.18,53.80
2013-01-04,dsm2,base,75,35916.07,31824.00,1867.00,-4076.00,772.92,32934.15,0.00,0.00,675.97,2.49,3.17,2.95,2.62,199.67,199.67,286.49,435.33,576.28,243.80,163.24,163.24,304.85,160.37,242.98,1588.79,2075.22,392.34,259.55,257.98,3708.02,198.71,165.67,520.46,160.93,287.32,388.03,574.35,426.72,276.20,421.27,443.76,192.20,3265.32,163.87,168.73,171.51,436.96,177.79,630.27,401.03,2370.34,444.49,53.80
2013-01-05,dsm2,base,75,33990.95,29986.20,1814.00,-3709.00,-1025.36,33121.31,0.00,0.00,714.98,2.64,3.04,3.04,2.58,200.03,200.03,284.37,424.75,625.87,241.42,166.91,166.91,295.65,167.69,241.90,1511.70,1986.96,496.85,256.88,255.49,3570.01,200.56,174.85,558.72,166.17,285.01,386.05,626.15,510.59,276.27,431.24,439.56,196.54,3609.48,172.43,179.65,178.75,485.47,183.50,683.71,424.58,2299.45,480.65,53.80
2013-01-06,dsm2,base,75,31107.85,27253.80,1868.00,-2778.00,-1945.46,32143.32,0.00,0.00,738.99,2.75,3.10,3.13,2.62,202.95,202.95,290.78,412.53,682.47,239.89,172.78,172.78,285.91,176.31,243.88,1495.70,1935.27,552.98,258.84,257.18,3571.54,202.96,181.15,597.27,171.27,292.17,399.24,681.15,495.48,288.20,455.88,427.41,203.77,4324.46,179.75,184.81,186.00,489.72,189.67,722.30,511.09,2274.59,525.67,53.80
2013-01-07,dsm2,base,75,28921.97,25538.40,1983.00,-6181.00,-1822.37,26546.35,0.00,0.00,737.00,2.72,3.15,3.05,2.70,204.11,204.11,290.98,418.34,722.11,239.97,179.14,179.14,281.91,183.38,244.97,1402.27,1857.80,679.68,259.73,257.97,3632.43,206.22,195.72,651.71,178.29,292.44,403.11,740.32,635.95,294.27,493.36,408.42,210.47,4345.20,186.05,192.17,191.26,528.87,194.95,751.66,617.88,2217.62,563.31,53.80
2013-01-08,dsm2,base,75,27266.74,24350.40,2173.00,-4975.00,-1554.94,26019.68,0.00,0.00,679.03,2.65,3.13,2.87,2.67,205.68,205.68,286.85,427.72,750.65,240.52,185.24,185.24,279.71,189.03,245.48,1361.60,1773.32,828.97,259.06,257.51,3790.15,209.65,216.37,730.46,186.21,287.93,402.72,779.79,790.32,298.75,538.39,389.54,216.73,4248.21,191.88,196.19,196.71,675.58,200.28,760.61,622.55,2136.34,621.92,53.80
2013-01-09,dsm2,base,75,25919.67,23430.60,2267.00,-4784.00,-1745.40,25148.07,0.00,0.00,680.00,2.60,3.04,2.77,2.57,208.12,208.12,286.34,435.83,742.01,241.17,191.20,191.20,276.51,194.85,247.18,1365.97,1710.31,1001.54,259.87,258.35,3916.75,213.12,234.28,838.21,194.12,287.86,407.53,796.95,857.41,307.82,593.05,378.37,223.37,4195.07,196.27,199.76,201.91,737.88,204.82,715.07,638.32,2073.56,668.54,53.80
2013-01-10,dsm2,base,75,24889.18,22568.40,2200.00,-4519.00,-403.78,22973.96,0.00,0.00,653.01,2.53,3.04,2.71,2.63,210.72,210.72,286.24,448.70,693.69,242.73,197.92,197.92,274.46,199.37,249.21,1398.82,1699.34,1140.99,261.45,259.98,3982.36,216.45,252.31,935.25,201.63,288.06,411.54,777.61,946.67,315.61,648.33,369.66,230.16,4212.34,199.06,199.83,205.95,763.06,209.14,695.23,653.47,2021.68,678.47,54.40
