datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_filter,sf_tidal_energy,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2006-11-17,RMA,ft,5,12081.36,3420.59,-9095.80,-93.22,6241.75,1.00,0.00,608.80,1.18,0.52,7266.66,7266.66,465.49,12435.74,629.41,906.81,9688.70,9688.70,1602.58,4146.65,637.46,15795.65,14523.86,16161.77,545.57,575.50,14454.64,3083.23,13171.77,14973.84,10164.45,465.72,425.27,686.67,18683.74,426.08,648.37,511.58,627.88,12903.27,831.48,174.30,2761.31,532.80,2312.85,628.78,13139.65,92.21
2006-11-18,RMA,ft,5,13249.17,3507.06,-9919.90,-31.72,7490.41,1.00,0.00,605.80,1.20,0.51,6930.27,6930.27,511.46,12721.69,615.12,1009.32,9411.15,9411.15,1726.17,3682.22,719.81,16285.96,15062.41,16554.41,611.82,645.49,14685.99,2970.34,13074.98,15469.47,9995.45,510.08,440.37,657.15,18814.19,454.79,650.05,503.06,615.88,13263.11,721.44,175.55,2496.68,519.92,2199.35,615.26,13573.41,91.67
2006-11-19,RMA,ft,5,14080.61,3531.57,-9866.90,907.16,7727.22,1.00,0.00,608.30,1.17,0.44,6471.43,6471.43,566.73,12955.58,608.47,1080.44,8944.44,8944.44,1799.66,3109.16,795.74,16541.96,15540.16,16790.18,673.49,709.06,14988.17,2795.79,12742.95,15748.28,9791.55,564.21,464.39,636.53,18648.26,470.94,633.59,494.13,579.36,13634.01,591.10,175.77,2192.14,514.75,2050.02,610.41,13886.35,91.21
2006-11-20,RMA,ft,5,14977.28,3518.79,-9684.70,1441.39,8179.21,1.00,0.00,622.90,1.18,0.36,6019.76,6019.76,623.11,13166.75,610.21,1131.79,8405.55,8405.55,1842.55,2542.99,862.07,16673.36,15867.59,16885.85,728.85,766.25,15267.76,2637.08,12348.03,15929.85,9567.52,620.41,499.08,623.33,18456.93,478.74,604.25,488.73,544.27,13957.22,481.02,175.15,1869.25,509.25,1863.22,614.24,14133.78,90.50
2006-11-21,RMA,ft,5,15369.93,3513.92,-9789.70,1509.55,8339.72,1.00,0.00,632.50,1.22,0.30,5708.03,5708.03,672.92,13387.24,620.25,1165.99,8045.21,8045.21,1874.60,2165.67,920.68,16812.44,16110.46,16988.42,775.23,812.95,15512.66,2544.91,12103.87,16111.13,9330.44,670.53,539.02,626.21,18471.04,486.21,576.96,490.07,527.13,14254.96,413.79,174.34,1641.56,516.83,1720.49,625.75,14377.10,89.95
2006-11-22,RMA,ft,5,15532.66,3457.61,-10017.80,1534.35,9130.07,1.00,0.00,640.40,1.22,0.25,5380.78,5380.78,714.28,13546.59,630.00,1204.19,7609.10,7609.10,1883.71,1862.88,961.64,16917.35,16304.72,17071.69,812.65,849.04,15712.30,2427.18,11705.96,16221.90,9120.02,712.63,581.47,645.12,18257.05,490.28,558.62,497.60,514.95,14510.27,358.66,173.63,1483.50,531.33,1628.46,635.75,14561.91,89.31
2006-11-23,RMA,ft,5,15947.32,3407.41,-9272.40,1330.23,8718.15,1.00,0.00,647.10,1.21,0.24,5055.00,5055.00,745.89,13660.94,638.43,1235.42,7038.31,7038.31,1879.31,1616.84,981.87,16975.79,16448.54,17072.16,843.90,879.67,15875.36,2294.08,11217.49,16279.82,8933.68,745.09,620.27,653.45,17847.74,485.48,554.59,514.06,511.24,14711.91,317.41,174.45,1345.76,557.76,1533.76,643.88,14705.60,88.17
2006-11-24,RMA,ft,5,16061.93,3333.82,-10254.70,1264.19,9823.85,1.00,0.00,671.70,1.22,0.26,4872.78,4872.78,773.20,13809.19,647.87,1247.96,6641.15,6641.15,1880.62,1494.64,999.33,17063.68,16555.20,17017.29,871.79,908.70,16020.62,2222.18,11018.22,16377.19,8762.44,773.16,657.74,655.27,17742.21,479.91,562.13,538.81,534.34,14879.06,301.92,175.58,1246.11,580.23,1429.89,655.88,14868.17,87.31
2006-11-25,RMA,ft,5,16655.74,3264.53,-9097.00,1174.51,10232.27,1.00,0.00,681.70,1.20,0.28,4708.59,4708.59,795.76,13942.72,663.79,1244.88,6285.08,6285.08,1873.95,1402.60,1030.41,17132.35,16628.69,16927.24,887.79,926.32,16144.09,2167.48,10857.16,16448.07,8567.22,796.59,683.74,660.00,17699.88,482.23,572.75,568.09,555.08,15017.34,297.03,174.88,1168.39,596.16,1317.06,673.95,15007.12,86.88
2006-11-26,RMA,ft,5,17299.92,3169.80,-9203.50,1073.18,10464.24,1.00,0.00,694.60,1.20,0.32,4462.96,4462.96,807.79,14036.88,678.52,1217.74,5895.39,5895.39,1845.09,1332.94,1050.44,17084.50,16652.97,16763.39,894.42,933.97,16240.94,2090.52,10588.19,16418.26,8233.38,809.86,702.87,671.22,17592.35,486.66,585.09,599.57,558.58,15125.44,296.15,176.01,1101.80,606.71,1213.91,686.60,15112.38,86.15
2006-11-27,RMA,ft,5,17582.26,3070.32,-9490.30,607.06,10495.47,1.00,0.00,701.30,1.20,0.34,4188.17,4188.17,813.76,14075.99,689.49,1193.80,5419.03,5419.03,1801.23,1199.69,1050.80,16926.30,16610.54,16541.74,895.63,934.99,16292.51,1981.29,10168.52,16289.93,7776.61,816.35,715.80,685.12,17304.53,489.80,595.87,632.19,533.16,15211.72,289.67,179.29,1032.29,616.89,1159.42,697.70,15166.44,85.12
2006-11-28,RMA,ft,5,17957.62,2981.07,-10094.90,407.40,10910.22,1.00,0.00,707.10,1.18,0.36,3837.94,3837.94,820.95,14059.31,698.15,1197.46,5049.81,5049.81,1766.77,1075.01,1049.08,16701.43,16510.65,16216.68,899.27,936.13,16296.31,1853.46,9638.36,16088.08,7252.97,823.46,731.00,698.56,16798.21,483.71,605.74,665.36,516.41,15271.22,280.38,182.18,955.69,628.31,1106.85,705.71,15175.07,84.27
2006-11-29,RMA,ft,5,18057.78,2909.18,-10226.30,331.97,11130.48,1.00,0.00,705.80,1.13,0.36,3411.86,3411.86,827.68,13977.68,703.96,1165.32,4474.41,4474.41,1722.96,904.42,1018.86,16315.53,16342.19,15716.67,895.76,928.59,16247.70,1687.99,8828.13,15757.49,6692.05,829.78,743.50,709.52,16014.07,471.02,615.94,698.03,477.12,15278.70,267.34,180.25,873.72,639.95,1046.21,710.24,15127.92,83.14
2006-11-30,RMA,ft,5,17948.20,2852.54,-10156.50,253.10,11463.99,1.00,0.00,697.00,1.12,0.34,3024.35,3024.35,830.45,13882.27,705.77,1120.31,3890.71,3890.71,1663.50,769.36,994.19,15819.94,16072.39,15099.87,884.90,914.00,16132.03,1537.54,8044.20,15344.28,6236.78,832.58,747.94,717.61,15267.10,454.30,625.11,729.30,436.84,15238.25,257.84,178.02,786.01,649.53,970.47,708.90,15032.45,81.47
2006-12-01,RMA,ft,5,18012.30,2767.31,-10127.60,191.31,11323.54,1.00,0.00,723.20,1.12,0.32,2791.30,2791.30,823.58,13806.81,703.57,1080.39,3585.01,3585.01,1605.39,680.27,983.59,15379.87,15729.04,14594.27,867.29,895.99,15950.20,1449.63,7642.61,14985.01,5920.67,826.54,748.45,721.84,14891.60,437.25,630.02,757.56,421.86,15168.74,248.61,178.80,702.36,650.49,898.13,709.30,14919.72,80.57
2006-12-02,RMA,ft,5,17722.61,2720.50,-10368.70,200.19,10476.66,1.00,0.00,707.60,1.15,0.29,2610.14,2610.14,808.43,13716.87,708.79,1048.00,3387.95,3387.95,1551.50,609.50,959.47,15011.65,15376.29,14217.69,847.28,874.44,15728.45,1376.74,7356.89,14685.28,5679.92,811.86,745.92,720.43,14643.25,421.43,633.38,780.62,409.58,15062.29,240.76,175.13,641.94,652.45,851.43,719.33,14791.51,79.99
2006-12-03,RMA,ft,5,17015.24,2684.99,-10212.20,368.62,9497.77,1.00,0.00,689.60,1.17,0.25,2465.73,2465.73,791.47,13600.29,713.88,1017.59,3252.57,3252.57,1502.92,552.25,936.63,14724.12,15059.61,13951.27,825.64,851.93,15504.37,1313.56,7160.61,14452.05,5378.08,794.95,734.90,722.86,14503.07,409.49,636.52,801.08,398.73,14926.19,234.92,168.53,594.97,653.77,812.75,710.98,14663.37,79.66
2006-12-04,RMA,ft,5,16416.98,2662.39,-10266.80,407.67,8746.95,1.00,0.00,669.60,1.17,0.21,2340.63,2340.63,770.66,13479.10,702.66,989.94,3119.32,3119.32,1458.91,501.33,918.53,14501.02,14802.90,13757.43,803.80,829.94,15293.73,1256.88,6924.91,14275.01,5196.70,774.42,722.54,724.67,14250.70,400.19,639.77,818.80,387.44,14804.04,227.97,165.09,555.53,651.16,777.07,693.96,14545.90,79.39
2006-12-05,RMA,ft,5,14550.29,2589.58,-10357.80,388.75,8283.20,1.00,0.00,671.70,1.18,0.17,2238.52,2238.52,747.53,13366.63,685.51,964.77,3013.88,3013.88,1418.92,463.60,897.34,14343.51,14600.71,13635.06,782.59,808.27,15106.35,1207.69,6697.64,14153.54,5195.91,751.17,709.03,714.81,13980.10,392.34,642.96,832.69,376.81,14694.58,220.35,166.59,528.66,652.23,749.98,679.35,14446.53,79.11
2006-12-06,RMA,ft,5,13643.30,2572.76,-8904.90,426.68,8082.87,1.00,0.00,680.00,1.18,0.15,2139.69,2139.69,733.46,13260.42,673.77,940.47,2911.53,2911.53,1382.05,444.28,875.74,14219.87,14444.44,13527.47,765.90,790.57,14947.93,1153.47,6469.71,14050.01,5191.86,736.25,695.88,701.03,13722.73,387.92,646.53,842.73,364.07,14587.01,216.31,168.40,510.33,640.64,730.82,678.15,14361.14,78.77
2006-12-07,RMA,ft,5,12478.89,2581.26,-8150.50,458.38,6915.04,1.00,0.00,678.30,1.20,0.13,2090.40,2090.40,718.41,13172.82,675.03,918.10,2886.29,2886.29,1347.73,446.44,855.46,14132.33,14318.83,13445.03,749.85,773.77,14811.62,1112.00,6410.70,13966.89,5239.30,721.39,684.15,691.64,13636.03,382.59,648.82,840.91,361.57,14487.51,215.61,168.11,497.01,637.55,716.78,682.97,14285.70,78.57
2006-12-08,RMA,ft,5,11711.92,2603.27,-8132.70,526.34,5021.95,1.00,0.00,687.10,1.19,0.14,2080.60,2080.60,702.32,13088.49,679.03,896.45,2890.72,2890.72,1316.40,469.38,839.36,14106.88,14217.84,13358.81,734.90,759.32,14695.45,1080.90,6439.52,13915.66,5304.65,705.55,671.95,690.53,13610.76,378.98,651.82,831.24,365.31,14397.72,217.87,167.71,500.58,632.84,699.95,685.29,14219.29,78.58
2006-12-09,RMA,ft,5,11048.04,2629.59,-9165.90,440.61,5021.62,1.00,0.00,716.70,1.22,0.16,2229.26,2229.26,681.10,13069.95,683.95,877.83,3144.68,3144.68,1282.88,562.30,833.73,14193.61,14138.73,13424.00,721.36,747.21,14575.28,1102.96,6986.73,13938.07,5606.17,685.59,653.57,692.44,14261.19,381.31,653.82,823.28,396.29,14322.51,226.24,166.80,523.65,622.00,670.79,695.88,14144.72,78.84
2006-12-10,RMA,ft,5,10546.56,2669.49,-8576.40,-162.82,4508.78,1.00,0.00,731.70,1.22,0.18,2420.64,2420.64,661.85,13055.76,700.05,861.01,3497.43,3497.43,1254.26,684.73,819.39,14356.36,14100.47,13685.63,710.89,733.75,14481.54,1139.47,7561.50,14031.81,5911.29,666.63,645.48,696.01,14930.14,392.15,657.19,818.36,437.28,14258.99,239.42,167.98,567.88,612.44,658.69,718.04,14083.83,79.92
2006-12-11,RMA,ft,5,9498.62,2709.27,-9245.10,-945.73,4089.84,1.00,0.00,735.00,1.21,0.24,2462.09,2462.09,653.51,12983.63,721.35,842.13,3574.37,3574.37,1225.71,762.45,795.00,14410.58,14109.51,13718.34,697.38,718.39,14430.05,1131.10,7718.63,14048.31,5766.94,657.72,633.30,710.26,15073.88,400.90,663.16,814.45,437.54,14188.26,254.44,171.76,605.77,609.31,671.31,734.38,14037.38,80.11
2006-12-12,RMA,ft,5,10081.36,2767.17,-9478.80,-1484.11,3868.79,1.00,0.00,728.30,1.21,0.30,2502.88,2502.88,645.86,12893.27,732.87,835.53,3701.30,3701.30,1190.10,856.30,778.94,14450.51,14123.46,13759.49,683.19,706.66,14387.76,1125.73,7967.12,14031.54,5500.16,650.20,621.26,734.35,15364.77,407.86,669.42,814.19,431.62,14048.49,270.52,172.62,636.43,615.32,677.53,740.10,13976.16,79.94
2006-12-13,RMA,ft,5,11877.72,2903.18,-10922.80,-2508.33,7843.12,1.00,0.00,714.20,1.18,0.36,2516.32,2516.32,635.24,12740.03,734.16,818.45,3793.11,3793.11,1158.47,878.86,764.40,14460.32,14125.83,13820.87,672.41,694.73,14349.58,1110.55,8048.29,14007.62,5342.65,639.83,613.50,751.89,15422.23,414.28,677.48,802.29,433.74,13747.25,276.05,174.91,659.38,614.84,696.23,737.47,13898.82,80.04
2006-12-14,RMA,ft,5,11580.51,3012.95,-9906.10,-2533.87,7093.26,1.00,0.00,716.30,1.13,0.41,2413.80,2413.80,632.10,12572.29,726.42,796.68,3726.74,3726.74,1134.06,853.60,751.34,14390.73,14116.99,13775.59,663.84,682.91,14308.65,1062.32,7832.41,13929.90,5291.64,635.72,609.97,757.20,15115.88,412.68,687.38,789.97,414.63,13447.55,275.12,178.11,661.29,619.49,713.47,729.85,13808.14,80.01
2006-12-15,RMA,ft,5,12174.27,3116.02,-10504.10,-1986.42,6505.63,1.00,0.00,632.10,1.09,0.44,2330.77,2330.77,630.19,12447.80,713.50,781.43,3649.59,3649.59,1109.76,822.60,740.44,14235.01,14071.16,13644.64,658.26,675.45,14251.30,1022.93,7667.14,13791.40,5323.05,633.48,606.37,755.36,14913.78,406.16,690.05,777.71,402.74,13248.33,271.51,178.83,643.88,629.25,705.75,710.85,13707.89,79.73
2006-12-16,RMA,ft,5,13393.96,3340.58,-11420.10,-1382.36,7233.25,0.00,0.00,641.30,1.14,0.43,2399.77,2399.77,626.08,12387.96,671.41,769.17,3803.81,3803.81,1084.85,807.62,724.44,14162.58,13985.17,13658.87,652.73,669.10,14164.39,1029.44,7931.89,13740.66,5307.47,629.01,602.84,747.63,15301.32,401.61,679.21,761.49,429.45,13123.81,262.74,179.04,618.09,624.52,690.72,661.96,13613.07,79.90
2006-12-17,RMA,ft,5,14978.80,3357.37,-11625.60,-921.74,8491.50,0.00,0.00,603.90,1.19,0.41,2562.54,2562.54,621.15,12362.83,642.65,763.40,4069.35,4069.35,1066.00,776.16,714.05,14278.97,13947.69,13920.91,647.01,662.60,14090.21,1069.73,8364.44,13855.22,5246.37,623.50,597.12,712.18,15910.00,406.57,665.63,744.14,464.61,13061.69,248.09,167.23,593.82,603.54,688.40,636.77,13559.56,80.80
2006-12-18,RMA,ft,5,23411.00,2373.00,-11496.40,345.69,14377.79,0.00,0.00,588.80,1.18,0.37,2573.62,2573.62,615.36,12334.69,626.44,762.48,3921.47,3921.47,1056.42,622.76,707.74,14430.63,14016.00,14140.66,642.26,657.66,14077.87,1089.30,8204.16,13991.66,5086.59,617.21,592.64,680.15,15771.88,417.75,648.22,729.42,475.29,13178.65,221.78,150.50,543.37,588.79,676.35,611.78,13557.49,81.41
2006-12-19,RMA,ft,5,25747.00,2435.00,-11795.50,943.27,16135.34,0.00,0.00,587.50,1.15,0.35,2420.79,2420.79,610.22,12293.42,608.63,763.06,3320.06,3320.06,1049.25,435.77,704.80,14439.94,14120.44,14069.06,639.49,655.04,14108.09,1084.33,7463.61,13991.10,4796.65,611.99,588.03,656.27,14969.69,428.48,626.08,719.73,471.37,13360.06,191.74,148.60,466.06,576.54,641.48,596.74,13573.12,80.88
2006-12-20,RMA,ft,5,24747.00,2431.00,-11781.10,1015.91,15039.11,0.00,0.00,582.90,1.16,0.33,2208.35,2208.35,606.47,12234.01,595.89,764.80,2687.84,2687.84,1041.56,326.17,704.75,14243.11,14146.01,13728.35,639.27,655.16,14126.58,1065.84,6657.46,13820.33,4384.75,608.21,584.00,633.82,14093.01,436.55,610.70,707.83,471.78,13477.66,175.14,158.10,405.10,566.15,606.70,591.16,13560.26,79.12
2006-12-21,RMA,ft,5,22600.00,2418.50,-11733.20,1028.82,13014.48,0.00,0.00,581.30,1.19,0.31,2053.88,2053.88,606.46,12177.22,588.93,764.55,2358.43,2358.43,1034.79,292.13,704.59,13965.42,14044.94,13321.87,641.62,657.99,14092.62,1054.47,6206.21,13582.29,4004.62,608.12,581.70,619.26,13588.43,446.33,600.85,694.86,485.99,13524.66,174.96,161.48,388.56,558.96,590.80,587.65,13506.95,77.73
2006-12-22,RMA,ft,5,20100.00,2433.18,-11542.20,278.92,11859.05,0.00,0.00,569.20,1.19,0.29,1927.91,1927.91,610.35,12085.16,584.67,766.61,2172.04,2172.04,1029.00,285.77,702.70,13696.55,13856.85,12903.15,646.01,662.96,14004.26,1044.82,5937.51,13327.27,3694.54,612.21,583.28,611.96,13252.85,458.88,592.33,690.45,508.06,13507.91,180.18,165.42,396.78,554.30,572.19,583.98,13408.94,76.86
2006-12-23,RMA,ft,5,17835.00,2446.00,-10975.20,-36.99,9448.48,0.00,0.00,559.60,1.27,0.27,1867.38,1867.38,613.56,12019.14,579.81,767.02,2248.37,2248.37,1021.64,318.42,704.58,13512.06,13625.57,12640.14,651.28,669.15,13873.58,1055.32,6159.86,13130.41,3534.68,615.88,586.93,605.58,13653.36,477.86,584.21,688.05,544.83,13440.52,186.83,171.58,409.85,553.45,543.95,575.91,13275.66,76.50
2006-12-24,RMA,ft,5,16619.00,2445.00,-11523.50,-163.64,8402.97,0.00,0.00,538.30,1.28,0.27,1827.48,1827.48,616.46,11888.81,571.70,766.48,2306.20,2306.20,1014.51,353.51,707.21,13384.54,13420.06,12545.13,653.06,670.79,13740.88,1049.41,6262.44,12991.97,3440.01,619.09,590.34,597.21,13796.97,501.23,579.81,682.40,559.53,13352.28,194.60,174.82,433.38,551.43,551.58,564.91,13153.19,77.12
2006-12-25,RMA,ft,5,16588.00,2496.00,-11474.70,-263.68,7948.45,0.00,0.00,537.10,1.17,0.26,1623.03,1623.03,620.28,11647.36,557.46,765.13,1901.06,1901.06,1008.03,329.22,707.27,13070.14,13263.65,12178.34,652.26,668.74,13630.81,979.58,5431.22,12729.35,3350.09,622.80,592.55,586.90,12632.64,502.50,581.49,677.27,536.53,13260.21,199.30,179.26,436.83,550.35,572.09,550.15,13048.43,76.23
2006-12-26,RMA,ft,5,16570.00,2509.00,-11935.20,-401.88,8329.11,0.00,1.00,547.10,1.11,0.26,1478.63,1478.63,621.48,11454.85,543.97,761.45,1680.32,1680.32,995.03,318.92,708.00,12636.23,13058.22,11622.64,652.59,669.35,13482.85,935.12,4945.14,12339.20,3259.35,624.14,594.20,575.88,11953.45,499.52,581.85,672.68,528.06,13139.43,204.55,183.08,411.69,547.00,551.07,546.47,12898.20,74.71
2006-12-27,RMA,ft,5,16517.00,2518.00,-11657.80,-402.28,7920.64,0.00,1.00,547.50,1.15,0.26,1503.78,1503.78,624.66,11233.50,540.87,762.90,1913.37,1913.37,975.90,329.85,701.86,12391.62,12747.58,11562.85,661.78,678.71,13241.69,932.13,5400.39,12111.77,2824.47,627.25,601.76,567.98,12483.90,505.65,578.12,667.55,573.36,12978.42,209.74,183.43,382.33,542.89,525.15,576.05,12686.10,74.48
2006-12-28,RMA,ft,5,16180.00,2525.00,-12004.60,-540.79,8186.98,0.00,1.00,542.50,1.20,0.26,1501.84,1501.84,637.96,10257.17,544.15,761.08,2258.25,2258.25,972.49,322.38,694.19,12419.33,12477.45,11802.14,670.97,685.48,13003.84,906.51,5785.31,12077.95,1908.39,640.05,615.56,565.06,12915.56,509.13,576.69,663.03,587.64,12760.34,208.89,182.92,369.20,546.78,527.90,613.40,12490.48,76.26
2006-12-29,RMA,ft,5,15229.00,2522.00,-11951.80,-563.86,7706.14,0.00,1.00,540.00,1.20,0.25,1472.24,1472.24,649.20,8705.79,545.76,751.06,2208.84,2208.84,966.20,313.20,697.21,12337.78,12344.72,11811.75,671.28,682.57,12846.13,865.40,5710.77,11811.09,1787.51,651.00,619.58,563.67,12962.15,509.79,575.34,660.75,553.00,12528.40,210.28,181.88,367.38,557.21,539.13,570.87,12249.10,76.08
2006-12-30,RMA,ft,5,16756.00,2542.00,-11471.70,-633.69,9289.32,0.00,1.00,533.30,1.19,0.23,1505.07,1505.07,650.78,7267.08,543.35,742.38,2186.07,2186.07,950.43,304.75,699.64,12204.73,12214.61,11857.79,666.95,677.34,12694.07,849.03,5793.17,11398.89,1749.95,653.11,618.77,563.65,13038.65,510.96,571.51,660.48,540.87,12211.29,209.06,178.67,355.20,562.28,524.71,552.65,11866.87,76.29
2006-12-31,RMA,ft,5,20349.00,2579.00,-11282.40,-647.15,13232.36,0.00,1.00,539.20,1.21,0.22,1529.82,1529.82,645.28,6181.22,539.54,736.25,2156.23,2156.23,933.33,286.04,698.71,12033.88,12026.69,11915.13,661.91,672.43,12519.02,837.82,5816.32,10953.29,1739.29,647.77,621.54,562.88,13081.61,509.88,568.38,662.28,533.33,11780.62,204.47,155.93,341.35,565.97,509.20,546.85,11361.79,76.40
2007-01-01,RMA,ft,5,27265.00,2539.00,-10904.80,-478.65,19081.72,0.00,1.00,549.60,1.23,0.21,1528.14,1528.14,640.13,5405.19,539.32,729.41,2028.80,2028.80,917.23,259.50,696.38,11837.61,11783.94,11937.62,657.76,668.08,12314.88,827.89,5644.04,10526.33,1704.33,642.42,620.20,572.19,12916.57,507.11,566.25,666.23,518.59,11346.19,190.53,143.97,323.71,571.82,491.80,551.62,10829.69,76.56
2007-01-02,RMA,ft,5,26533.00,2543.00,-11724.90,263.64,18720.61,0.00,1.00,545.40,1.20,0.20,1414.07,1414.07,636.54,4684.43,549.18,721.65,1607.44,1607.44,907.96,223.98,692.22,11457.16,11499.77,11683.12,653.15,663.08,12106.56,800.19,4868.59,9937.91,1540.94,638.96,619.34,594.86,11924.46,498.44,564.51,668.01,482.21,10929.80,171.80,155.98,301.27,579.35,474.43,558.53,10321.79,75.72
2007-01-03,RMA,ft,5,22741.00,2562.00,-10585.80,394.02,15942.74,0.00,1.00,559.60,1.21,0.20,1287.29,1287.29,633.20,4180.82,555.35,712.81,1325.69,1325.69,897.16,202.26,687.93,10954.09,11130.48,11181.31,648.84,658.40,11840.95,773.94,4296.04,9364.99,1194.98,635.70,619.66,618.47,11154.38,484.60,562.62,666.16,465.99,10473.97,170.03,165.96,284.08,587.64,455.19,561.58,9792.63,74.27
2007-01-04,RMA,ft,5,19807.00,2560.00,-9462.20,432.23,13055.34,0.00,1.00,561.70,1.23,0.20,1209.91,1209.91,629.77,3830.89,553.92,701.58,1311.84,1311.84,879.40,200.69,683.15,10516.30,10699.09,10688.65,645.55,654.83,11513.51,757.29,4192.84,8915.27,996.39,632.15,620.52,634.41,10934.12,473.97,560.90,680.28,477.15,10044.08,177.07,171.85,285.06,593.44,444.81,569.85,9318.46,73.71
2007-01-05,RMA,ft,5,18167.00,2536.00,-9366.40,175.72,11814.37,0.00,1.00,565.80,1.21,0.20,1130.02,1130.02,626.71,3420.04,559.72,688.40,1344.49,1344.49,866.93,209.19,664.81,10121.81,10285.32,10269.21,640.52,649.37,11197.71,731.29,4061.53,8470.68,991.78,629.25,627.63,630.23,10535.22,465.49,561.16,689.93,484.28,9623.10,184.05,176.40,297.79,594.01,442.02,577.82,8916.18,73.81
2007-01-06,RMA,ft,5,16844.00,2516.00,-9270.90,384.90,11663.80,0.00,1.00,570.40,1.21,0.20,1028.98,1028.98,623.89,3033.45,568.51,678.55,1285.66,1285.66,864.52,223.36,650.51,9685.28,9877.30,9860.03,633.21,641.57,10886.10,698.36,3844.28,8058.43,1039.85,626.37,628.22,624.13,10180.92,456.90,562.06,695.28,466.71,9178.70,190.68,178.41,318.12,600.93,436.54,577.93,8482.42,73.07
2007-01-07,RMA,ft,5,16355.00,2493.00,-8341.30,561.14,10672.41,0.00,1.00,557.50,1.21,0.21,1003.10,1003.10,617.91,2752.00,574.65,665.58,1289.27,1289.27,850.25,249.19,643.87,9296.60,9455.31,9519.01,623.88,631.40,10541.79,684.64,3931.19,7735.50,1055.64,620.90,619.62,628.97,10328.10,452.94,561.00,699.08,456.99,8776.42,196.83,180.16,332.36,603.35,421.60,576.37,8041.52,72.97
2007-01-08,RMA,ft,5,17227.00,2488.00,-8346.50,769.38,11331.68,0.00,1.00,554.60,1.22,0.22,993.38,993.38,607.16,2527.21,574.45,651.25,1354.11,1354.11,831.67,278.02,634.10,8965.68,9034.97,9264.96,611.76,618.83,10190.90,675.08,4133.44,7465.25,1106.58,610.66,614.18,628.10,10576.20,451.13,560.34,702.90,455.87,8367.24,200.92,177.75,343.77,602.94,417.64,568.90,7603.05,73.26
2007-01-09,RMA,ft,5,17211.00,2478.00,-8254.90,911.60,10621.85,0.00,1.00,548.30,1.22,0.24,965.92,965.92,595.66,2339.18,567.56,637.55,1336.65,1336.65,814.35,289.26,624.17,8653.41,8631.05,9033.46,599.29,606.76,9841.36,656.59,4126.96,7179.59,1184.43,599.04,607.83,625.58,10561.87,448.11,560.75,699.01,448.39,7943.33,202.46,171.66,345.02,599.26,414.61,562.19,7194.08,73.19
2007-01-10,RMA,ft,5,17930.00,2470.00,-8753.50,1118.82,10980.78,0.00,1.00,556.70,1.21,0.26,935.39,935.39,584.73,2261.01,561.90,625.19,1322.60,1322.60,795.07,289.06,615.86,8440.04,8247.70,8823.85,588.60,596.56,9452.21,634.69,4047.57,6958.24,1135.81,587.68,598.49,620.48,10413.06,443.18,561.67,690.23,441.10,7583.70,200.86,168.89,333.54,592.20,406.11,558.08,6856.11,72.87
2007-01-11,RMA,ft,5,17130.00,2474.00,-8873.40,1275.33,10050.83,0.00,1.00,556.30,1.18,0.29,933.46,933.46,574.63,2258.94,559.69,612.02,1388.56,1388.56,772.50,286.91,608.29,8319.36,7938.05,8673.20,579.55,586.82,9056.44,614.95,4070.76,6813.91,1072.01,577.13,588.84,612.81,10323.83,438.54,562.17,687.56,435.82,7288.81,197.22,170.66,319.19,581.78,401.52,560.55,6612.74,72.85
2007-01-12,RMA,ft,5,16132.00,2481.00,-8836.80,1176.50,7927.23,0.00,1.00,555.40,1.18,0.31,915.20,915.20,567.12,2199.67,560.19,599.12,1355.54,1355.54,757.91,272.04,592.17,8132.89,7704.47,8556.89,571.33,577.32,8735.41,591.49,3968.57,6625.80,1048.90,569.13,581.61,603.31,10122.72,432.49,562.22,686.65,420.59,6944.27,193.60,174.05,303.87,570.78,402.59,561.50,6394.75,72.67
2007-01-13,RMA,ft,5,15273.00,2475.00,-10063.30,1248.56,6628.30,0.00,1.00,562.50,1.18,0.33,928.77,928.77,560.38,2176.87,560.27,587.46,1460.88,1460.88,739.02,273.01,579.01,8034.04,7513.44,8505.38,562.17,567.19,8426.83,578.81,4202.12,6561.34,1006.50,562.16,571.96,601.56,10433.26,424.95,560.98,682.37,414.78,6594.34,193.16,174.19,296.92,565.75,395.45,561.52,6167.43,72.77
2007-01-14,RMA,ft,5,14985.00,2463.00,-10420.10,1401.88,6005.89,0.00,1.00,552.10,1.18,0.35,1025.67,1025.67,551.62,2196.66,561.35,577.31,1679.23,1679.23,712.87,286.83,569.27,8091.88,7406.85,8712.18,551.94,556.47,8154.72,575.98,4703.42,6628.43,1101.57,553.36,557.30,605.67,11098.00,418.49,557.92,673.68,414.36,6346.06,193.88,175.23,295.98,556.11,387.99,562.94,6003.11,73.93
