datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1993-08-01,dsm2,base,25,22589.16,21402.16,2164.12,-8617.43,5720.41,10415.44,0.00,0.00,603.01,3.01,4.02,4.06,3.35,418.58,418.58,140.23,4944.75,717.49,145.11,1169.78,1169.78,173.17,193.74,137.44,6405.79,5962.13,7911.64,138.83,138.87,3671.54,175.15,2718.30,7057.88,2163.45,140.33,154.73,473.98,6456.30,129.27,280.58,151.66,129.23,5092.23,115.75,109.54,144.71,298.28,140.57,640.58,160.45,3555.21,243.92,70.80
1993-08-02,dsm2,base,25,22110.86,20909.86,2162.82,-9549.29,5411.81,9312.58,0.00,0.00,600.00,2.70,4.07,3.72,3.46,446.86,446.86,141.13,5066.99,695.56,146.42,1259.94,1259.94,174.54,208.06,138.72,6466.79,6070.52,8030.70,139.88,139.93,3928.91,180.74,2860.12,7135.70,2263.21,141.19,155.34,470.43,6857.22,129.86,282.19,153.54,130.59,5229.59,115.34,108.43,149.59,318.09,143.79,622.97,161.13,3697.66,236.34,70.80
1993-08-03,dsm2,base,25,21713.98,20537.98,2261.79,-9566.74,5135.98,9273.04,0.00,0.00,627.99,2.47,3.99,3.24,3.47,471.81,471.81,141.96,5148.63,661.98,147.54,1317.51,1317.51,176.57,216.73,139.74,6535.60,6157.89,8240.19,140.73,140.88,4070.86,186.10,3007.37,7262.87,2343.88,141.95,155.41,470.79,7104.39,130.38,287.43,153.98,131.20,5283.21,114.33,104.76,151.91,309.95,146.49,607.64,160.84,3824.55,220.12,70.80
1993-08-04,dsm2,base,25,21728.74,20613.74,2443.12,-9713.71,4616.15,9842.00,0.00,0.00,581.02,2.29,3.81,2.73,3.39,480.49,480.49,142.80,5209.17,625.98,148.60,1288.52,1288.52,178.82,211.34,140.53,6582.48,6231.21,8321.29,141.49,141.66,4087.77,186.70,2984.18,7362.56,2362.22,142.83,155.11,474.70,6981.07,130.94,300.25,154.28,131.05,5303.84,112.52,105.64,150.25,317.50,145.77,622.57,160.60,3866.13,215.25,70.80
1993-08-05,dsm2,base,25,21876.91,20777.91,2446.60,-9732.61,4247.06,10343.85,0.00,0.00,593.00,2.01,3.75,2.26,3.29,445.88,445.88,143.37,5223.38,621.32,149.02,1149.12,1149.12,180.67,190.00,140.72,6607.10,6257.17,8185.19,141.97,142.08,3933.73,181.83,2757.40,7316.48,2255.01,143.38,155.23,477.97,6553.03,131.49,327.31,155.07,129.63,5103.98,111.14,107.48,144.44,333.55,143.26,598.24,159.93,3875.27,208.57,70.80
1993-08-06,dsm2,base,25,20764.99,19648.99,2443.78,-9749.21,4086.20,9373.36,0.00,0.00,617.99,1.67,3.80,1.81,3.28,421.82,421.82,143.60,5261.11,601.50,149.32,1067.93,1067.93,182.76,179.65,140.43,6617.96,6264.02,8033.45,141.93,142.06,3828.74,178.22,2594.16,7259.43,2189.36,143.61,155.50,476.64,6341.99,131.51,364.29,155.91,129.16,4930.82,111.39,107.51,140.51,345.91,141.07,594.86,160.10,3919.64,195.52,70.80
1993-08-07,dsm2,base,25,19390.41,18256.41,2383.76,-9692.61,3865.20,8216.36,0.00,0.00,653.99,1.48,3.75,1.54,3.35,424.73,424.73,143.51,5320.03,598.12,149.46,1072.19,1066.59,184.98,181.62,140.09,6624.40,6294.43,8032.71,141.65,141.77,3843.86,179.98,2597.83,7264.98,2087.91,143.52,155.61,472.84,6489.93,131.25,400.91,156.58,129.35,4841.81,111.94,108.42,140.78,326.08,141.38,615.82,160.46,4020.70,174.35,70.80
1993-08-08,dsm2,base,25,17872.16,16721.16,2374.52,-9719.51,3764.39,6762.78,0.00,0.00,685.99,1.40,3.69,1.34,3.33,424.99,424.99,143.22,5316.38,620.43,149.98,1066.90,1066.90,186.42,179.05,140.21,6607.26,6301.20,8111.98,141.28,141.36,3815.26,179.15,2524.13,7286.82,2130.89,143.22,155.94,469.45,6518.33,131.18,432.64,156.80,129.64,4598.40,112.27,110.26,141.48,334.50,142.67,647.16,160.86,4058.86,161.91,70.80
1993-08-09,dsm2,base,25,16831.47,15662.47,2630.33,-9910.11,3613.17,5938.52,0.00,0.00,645.01,1.51,3.73,1.31,3.30,430.51,430.51,143.00,5340.53,657.50,150.20,1062.60,1062.60,188.23,182.40,140.42,6582.72,6283.27,8232.41,141.25,141.43,3678.95,180.39,2517.95,7325.56,2229.07,142.98,156.11,467.46,6575.09,131.27,464.27,156.92,130.26,4021.90,112.75,111.25,141.66,335.89,143.37,678.40,161.69,4072.65,170.62,70.80
1993-08-10,dsm2,base,25,15827.76,14677.76,2762.12,-9698.61,3468.03,5423.25,0.00,0.00,625.01,1.84,3.74,1.44,3.27,473.69,473.69,143.07,5424.42,667.52,150.95,1171.63,1171.63,190.98,198.32,140.62,6597.54,6296.33,8519.03,141.72,141.91,3700.26,190.23,2703.32,7441.99,2361.39,143.06,155.46,467.47,7092.31,131.37,494.61,156.96,132.30,3760.70,114.14,111.42,144.53,355.04,144.27,654.90,162.29,4100.53,198.84,70.80
1993-08-11,dsm2,base,25,15928.19,14779.19,2788.68,-9737.51,3004.25,5975.12,0.00,0.00,575.02,2.26,3.82,1.87,3.25,508.85,508.85,143.34,5480.01,639.56,152.21,1292.21,1292.21,192.10,216.58,141.60,6623.73,6315.20,8883.96,142.66,142.76,3803.30,199.45,2938.80,7607.02,2475.62,143.33,154.94,472.06,7665.26,131.86,521.21,156.68,134.52,3617.72,115.34,112.06,151.17,362.63,146.51,630.53,162.36,4120.46,254.21,70.80
1993-08-12,dsm2,base,25,15965.80,14844.80,2839.16,-9926.91,3233.08,5644.98,0.00,0.00,615.99,2.55,3.94,2.35,3.26,549.24,549.24,144.13,5530.46,602.80,153.56,1457.66,1457.66,192.88,243.77,142.93,6724.96,6323.82,9306.12,143.72,143.99,3865.22,211.25,3309.91,7879.53,2511.62,144.19,155.00,476.56,8416.94,132.85,542.32,156.13,136.14,3874.75,116.31,111.68,160.17,355.90,152.92,586.76,162.14,4147.38,269.59,70.80
1993-08-13,dsm2,base,25,15866.15,14783.15,2891.03,-12966.67,3133.97,2656.54,0.00,0.00,588.01,2.92,4.02,2.91,3.25,601.69,601.69,145.60,5593.66,603.63,156.09,1643.82,1643.82,193.91,272.46,145.16,6888.27,6400.17,9842.85,145.50,145.76,3977.38,222.71,3632.19,8285.06,2726.94,145.60,155.28,483.28,8949.62,133.65,562.60,155.63,137.78,4220.39,117.04,108.65,172.77,340.04,162.48,612.83,162.47,4227.06,210.74,72.20
1993-08-14,dsm2,base,25,16194.50,15078.50,2945.55,-13009.57,2996.83,3133.66,0.00,0.00,561.01,3.23,3.94,3.62,3.29,705.53,705.53,147.34,5710.57,603.67,160.23,1945.81,1945.81,196.95,321.09,148.51,7143.36,6510.82,10543.92,147.93,148.24,4097.71,245.79,4199.43,8787.40,3014.71,147.31,156.23,483.11,9877.40,134.47,568.75,155.06,139.84,4699.03,117.68,113.06,191.91,333.32,175.91,594.30,162.72,4304.21,166.11,76.40
1993-08-15,dsm2,base,25,16372.33,15209.33,3003.24,-12885.27,2618.44,3871.86,0.00,0.00,542.01,3.40,3.80,4.11,3.22,804.85,804.85,150.19,5838.89,585.62,165.25,2165.97,2165.97,200.38,372.80,152.76,7371.93,6670.81,11142.23,151.00,151.46,4167.18,264.49,4556.49,9206.51,3339.00,150.16,157.92,485.31,10017.26,135.54,569.62,155.60,141.06,5080.75,117.81,118.20,215.94,344.19,193.02,567.02,164.51,4348.93,197.21,76.60
1993-08-16,dsm2,base,25,16688.16,15537.16,3094.47,-13288.77,3114.86,3379.01,0.00,0.00,552.00,3.48,3.82,4.34,3.17,870.71,870.71,153.70,6037.62,560.30,170.17,2350.07,2350.07,207.68,406.03,156.19,7676.53,6842.34,11474.35,154.99,155.33,4116.31,281.33,4786.77,9600.46,3529.87,153.65,160.54,481.02,9988.09,136.31,566.78,157.24,143.30,5355.58,120.24,120.09,229.09,327.71,201.47,547.50,166.24,4368.73,169.78,76.60
1993-08-17,dsm2,base,25,17103.68,15957.68,3169.83,-12998.27,3380.52,3894.72,0.00,0.00,556.00,3.34,3.88,4.45,3.23,992.33,992.33,157.51,6333.98,551.12,175.76,2671.07,2671.07,218.98,467.29,159.76,8059.68,7068.83,11750.85,158.83,159.30,4144.19,307.18,5250.05,10011.07,3783.66,157.46,163.81,478.64,10375.92,137.22,560.74,160.35,147.64,5788.00,123.27,123.30,249.49,310.79,215.15,555.89,169.12,4514.49,172.58,76.60
1993-08-18,dsm2,base,25,18390.42,17232.42,3158.92,-13005.77,3475.08,5068.49,0.00,0.00,567.00,3.19,3.86,4.31,3.23,1157.18,1157.18,161.63,6660.66,557.83,183.02,3014.60,3014.60,231.77,540.05,164.80,8451.44,7364.25,12085.63,163.55,164.02,4280.53,344.83,5715.12,10404.31,4058.28,161.56,167.10,478.41,10868.80,138.67,553.17,163.77,152.82,6210.27,125.95,125.17,275.99,319.10,234.07,560.37,171.92,4675.13,171.35,79.40
