datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2014-04-01,RMA,base,3,12447.01,382.57,4107.22,-445.26,10014.85,1.00,1.00,833.00,2.27,3.17,13294.24,926.02,926.02,369.24,1769.28,752.82,339.14,1820.87,1820.87,454.00,401.15,323.56,7767.98,6240.70,8591.12,347.36,346.82,6445.62,362.59,4670.78,20634.35,6065.54,1216.34,372.07,439.63,779.76,11032.39,289.09,857.95,487.50,259.68,4037.68,250.87,231.06,307.70,517.06,302.56,619.75,450.46,4412.95,481.47,73.66
2014-04-02,RMA,base,3,13366.19,511.86,3839.22,-1238.03,12376.56,1.00,1.00,934.00,1.81,3.12,14465.88,997.00,997.00,363.38,1846.29,758.61,338.23,1966.88,1966.88,442.53,426.53,322.62,7946.39,6275.69,8759.04,344.19,343.86,6385.62,370.27,4931.51,20932.57,6200.92,1309.24,366.00,428.31,760.03,11345.76,287.92,848.86,476.65,261.02,3811.65,252.29,214.88,317.28,501.80,307.69,595.13,445.11,4433.33,463.44,74.39
2014-04-03,RMA,base,3,15655.24,564.95,6480.22,-651.91,11580.08,1.00,1.00,965.00,1.51,3.14,16843.45,1018.25,1018.25,355.59,1899.84,770.85,337.04,1995.71,1995.71,435.86,428.43,321.10,7994.97,6330.51,8780.32,340.43,340.51,6338.25,375.38,4975.06,20855.23,6241.52,1376.59,358.01,414.53,725.02,11320.88,287.23,839.70,466.98,261.68,3708.59,251.77,188.97,320.33,483.32,311.06,603.82,439.94,4413.80,440.43,74.58
2014-04-04,RMA,base,3,19179.25,525.43,7777.22,142.26,12735.16,1.00,1.00,967.00,1.36,3.20,20129.22,1042.88,1042.88,346.61,1961.25,796.91,336.14,1994.29,1994.29,429.35,414.81,319.59,8003.63,6391.00,8775.58,336.17,336.73,6314.01,382.10,5019.77,20900.20,6291.04,1379.18,348.56,398.92,678.78,11347.19,284.34,828.13,449.21,256.87,3705.09,245.96,168.82,317.67,462.48,312.89,672.86,431.04,4400.66,420.71,74.92
2014-04-05,RMA,base,3,20039.74,554.55,8274.22,-992.77,14054.99,1.00,1.00,1053.00,1.48,3.23,20781.89,1053.75,1053.75,339.70,2019.48,823.07,335.43,1965.29,1965.29,422.94,392.89,317.73,8008.49,6432.36,8782.94,332.33,333.19,6299.26,388.45,5027.77,21028.36,6334.20,1374.35,341.29,386.97,655.34,11393.05,279.32,815.31,427.57,244.43,3717.74,232.50,164.20,311.09,448.17,312.81,765.72,424.04,4402.47,405.88,75.00
2014-04-06,RMA,base,3,18796.26,581.23,8779.22,64.51,11203.17,1.00,1.00,1101.00,1.88,3.26,19465.68,1048.98,1048.98,334.77,2048.22,842.52,334.81,1950.82,1950.82,419.66,368.28,315.81,8012.19,6574.80,8841.87,329.02,330.06,6336.12,392.83,5029.62,21165.95,6363.37,1379.77,336.17,377.05,686.47,11440.41,272.34,802.29,405.95,231.75,3864.01,217.21,166.54,300.97,437.18,310.38,856.57,416.86,4407.92,396.76,75.42
2014-04-07,RMA,base,3,17748.80,1876.38,8440.22,1564.67,10220.22,1.00,1.00,1142.00,2.58,3.34,18348.74,996.99,996.99,330.82,2011.82,860.49,333.87,1827.27,1827.27,417.93,336.00,313.47,7904.79,6691.90,8848.78,326.01,327.08,6385.77,389.59,4814.74,20840.12,6267.60,1400.00,332.05,370.53,768.98,11156.63,265.61,796.24,385.66,223.02,4030.38,205.75,171.10,288.19,438.29,304.25,956.59,405.85,4358.52,389.18,75.27
2014-04-08,RMA,base,3,15982.26,1870.82,8586.22,1729.32,8133.86,1.00,1.00,1196.00,3.54,3.37,16578.59,957.37,957.37,327.61,1986.57,966.24,332.29,1743.77,1743.77,415.87,317.36,310.91,7784.96,6695.79,8830.53,323.04,324.11,6408.25,385.61,4659.64,20596.98,6159.34,1366.27,328.81,364.41,876.01,10960.39,259.19,801.59,370.11,218.66,4109.10,200.31,176.43,277.79,436.83,297.43,1095.84,397.01,4309.66,383.12,74.88
2014-04-09,RMA,base,3,14039.94,1860.76,8432.22,1837.08,6225.13,1.00,1.00,1223.00,4.59,3.33,14633.68,957.08,957.08,324.22,1972.34,1129.56,330.66,1801.16,1801.16,413.45,319.93,308.52,7717.25,6685.12,8873.14,320.32,321.56,6419.56,384.92,4682.62,20627.38,6069.99,1364.93,325.36,358.93,960.37,10989.76,253.56,816.98,360.45,217.67,4174.66,199.16,182.79,274.29,416.57,294.83,1154.51,389.45,4282.33,376.44,74.59
2014-04-10,RMA,base,3,12302.54,1853.52,6989.22,1711.55,6110.68,1.00,1.00,1160.00,5.46,3.27,12957.93,990.55,990.55,321.16,1949.60,1198.55,329.64,1924.60,1924.60,411.98,335.43,306.43,7705.16,6731.94,8984.66,317.82,319.17,6450.54,386.29,4811.78,20782.09,6030.96,1449.87,322.24,354.50,978.09,11169.20,249.64,852.11,353.57,218.31,4268.90,200.26,188.38,277.77,407.32,296.78,1184.09,382.06,4268.23,369.81,74.80
2014-04-11,RMA,base,3,10835.25,1773.47,6979.22,1905.75,4413.89,1.00,1.00,1011.00,6.11,3.24,11525.39,1085.01,1085.01,317.98,1960.10,1185.64,329.05,2126.65,2126.65,411.09,369.47,305.14,7888.89,6794.54,9229.88,315.32,316.86,6493.12,395.18,5144.39,21195.12,6141.75,1563.27,319.04,349.25,973.76,11593.72,246.74,915.16,348.08,222.46,4342.11,203.46,190.97,286.19,401.15,300.82,1198.73,376.31,4277.34,363.83,74.96
2014-04-12,RMA,base,3,10100.14,1742.02,7632.22,1451.46,3484.85,1.00,1.00,859.00,6.20,3.24,10826.52,1275.02,1275.02,314.82,2038.29,1099.35,330.03,2609.07,2609.07,410.68,452.83,305.17,8424.10,6964.53,9656.80,313.27,315.07,6587.35,420.12,5809.92,22113.34,6538.39,1726.32,315.82,344.22,968.44,12407.85,244.62,975.85,342.92,230.83,4466.52,209.45,194.07,307.41,395.27,310.77,1153.77,372.24,4354.08,357.99,76.01
2014-04-13,RMA,base,3,9793.42,1775.85,5718.14,1323.41,5237.84,1.00,1.00,765.00,5.64,3.32,10503.53,1397.99,1397.99,313.40,2132.87,963.47,331.11,2915.89,2915.89,413.60,525.74,305.27,9000.02,7289.92,10151.86,311.34,313.02,6762.57,434.19,6223.26,22654.81,6988.82,2078.87,314.38,342.89,957.97,12905.16,245.54,1017.66,340.41,233.37,4578.77,216.33,199.52,334.05,402.19,322.79,1047.16,370.31,4493.78,355.14,77.51
2014-04-14,RMA,base,3,9214.12,1833.72,5714.14,1710.99,4312.52,1.00,1.00,747.00,4.85,3.42,9903.93,1438.11,1438.11,312.73,2216.89,836.95,330.64,2943.70,2943.70,417.04,553.01,305.81,9203.50,7597.03,10415.61,309.91,311.52,6960.07,436.01,6338.94,22616.16,7156.44,2334.09,313.81,342.32,945.04,13052.15,248.06,1030.32,338.40,232.85,4614.49,221.59,201.72,349.41,413.96,330.06,915.15,368.60,4576.24,356.38,77.69
2014-04-15,RMA,base,3,9292.83,1879.10,5078.14,1721.66,4979.84,1.00,1.00,765.00,3.99,3.39,9900.54,1513.24,1513.24,312.09,2367.26,771.22,330.32,3069.43,3069.43,418.87,589.22,307.48,9404.44,7802.66,10571.40,309.26,310.92,7138.99,445.28,6574.39,22804.17,7362.29,2368.27,313.27,343.01,933.34,13334.21,250.50,1000.15,334.15,234.06,4674.21,227.87,202.27,362.35,420.06,336.67,811.16,366.78,4661.98,362.36,77.95
2014-04-16,RMA,base,3,10019.20,1901.91,4806.14,1827.72,5856.35,1.00,1.00,699.00,3.05,3.28,10588.30,1629.15,1629.15,312.32,2575.83,759.28,330.79,3300.94,3300.94,420.33,651.52,308.80,9705.37,8015.55,10804.84,309.71,311.42,7327.42,461.48,6972.06,23361.46,7693.52,2469.76,313.55,345.22,917.62,13852.27,253.53,940.58,329.08,236.77,4780.77,235.85,203.75,384.73,423.73,347.68,770.04,368.18,4835.28,374.58,78.45
2014-04-17,RMA,base,3,9510.09,1885.82,3000.14,1867.45,7115.84,1.00,1.00,376.00,2.40,3.31,10097.62,1716.02,1716.02,313.89,2749.69,725.12,331.99,3477.34,3477.34,422.87,700.61,310.73,9952.90,8267.93,11076.63,310.45,312.00,7537.29,470.77,7259.00,23759.35,7930.23,2659.38,315.15,347.66,894.25,14215.23,258.25,876.01,327.35,237.92,4939.15,242.90,203.53,405.21,438.29,360.33,762.04,371.66,5017.05,386.56,79.07
2014-04-18,RMA,base,3,9212.35,1909.33,4013.14,2017.79,5684.18,1.00,1.00,349.00,2.09,3.28,9805.79,1736.28,1736.28,315.32,2872.48,563.81,333.63,3546.47,3546.47,426.44,712.48,313.52,10079.91,8487.16,11265.15,311.75,313.26,7739.93,472.61,7347.59,23822.49,8041.34,2806.76,316.58,350.26,868.83,14287.02,264.53,824.84,325.06,238.52,5105.55,246.35,200.65,413.55,442.85,367.37,694.33,375.06,5131.02,393.19,79.45
2014-04-19,RMA,base,3,8562.04,2508.70,2508.14,1697.16,7423.97,1.00,1.00,239.00,2.12,3.16,9120.57,1739.64,1739.64,317.24,3012.47,385.31,334.49,3629.40,3629.40,428.75,742.87,315.11,10220.15,8660.74,11470.62,313.36,314.74,7930.74,471.27,7436.76,23955.27,8183.50,2900.15,318.48,352.69,848.89,14416.35,272.58,772.13,325.78,239.87,5280.37,250.48,197.82,422.76,445.08,372.01,505.12,377.93,5242.98,398.11,79.55
2014-04-20,RMA,base,3,8019.99,3107.73,3234.14,1540.17,6901.52,1.00,1.00,146.00,2.42,2.95,8568.11,1668.87,1668.87,319.20,3104.19,268.96,334.55,3584.81,3584.81,430.26,725.94,315.60,10241.98,8805.92,11590.49,314.90,316.11,8099.24,458.94,7330.95,23832.34,8187.60,2990.08,320.47,354.17,836.71,14303.49,283.54,642.13,327.00,239.40,5417.25,250.76,200.41,423.33,444.25,373.03,352.36,380.57,5321.02,392.75,79.88
2014-04-21,RMA,base,3,8305.45,3803.64,3510.14,1996.57,7147.88,1.00,1.00,164.00,2.88,3.00,8850.95,1635.69,1635.69,321.30,3189.12,181.94,333.68,3493.87,3493.87,431.39,707.27,315.73,10211.27,8860.44,11674.28,316.80,317.95,8218.44,450.46,7251.70,23746.43,8200.94,3033.04,322.63,356.73,830.51,14246.51,296.56,449.18,328.20,239.86,5505.07,250.94,204.62,415.44,443.64,367.68,236.28,383.36,5369.23,392.11,79.47
2014-04-22,RMA,base,3,8278.65,3979.48,3513.14,1767.70,7476.21,1.00,1.00,191.00,3.17,2.93,8777.57,1673.34,1673.34,322.39,3271.67,176.71,334.49,3621.57,3621.57,434.43,719.37,317.96,10286.93,8926.55,11813.11,319.36,320.59,8333.24,453.50,7346.04,23924.92,8239.50,3041.95,323.59,357.39,822.02,14356.53,311.85,295.00,329.11,242.69,5688.22,252.02,203.91,418.93,437.98,369.43,185.30,386.74,5444.27,387.96,79.72
2014-04-23,RMA,base,3,9020.36,3900.39,3612.14,1257.69,8507.19,1.00,1.00,164.00,3.55,2.77,9476.62,1571.12,1571.12,324.43,3294.30,185.56,335.56,3530.15,3530.15,437.34,679.55,319.29,10211.40,9009.20,11792.05,322.07,323.25,8445.52,439.63,7078.12,23612.06,8081.63,3196.34,325.58,358.16,818.49,14040.38,334.20,233.19,330.20,243.43,5839.79,247.90,200.65,412.96,433.12,365.06,193.36,392.34,5482.01,385.70,79.97
2014-04-24,RMA,base,3,8425.46,3921.74,4168.14,1538.41,7119.49,1.00,1.00,115.00,3.79,2.83,8904.30,1481.34,1481.34,327.41,3327.61,161.15,334.79,3347.38,3347.38,438.78,639.28,318.94,10096.61,9028.33,11792.68,324.92,325.93,8518.45,424.21,6800.10,23207.53,7936.87,3184.16,328.60,360.76,814.86,13740.78,357.06,224.45,331.42,246.57,5888.38,243.98,196.06,398.55,414.50,354.88,186.33,402.01,5494.78,380.16,79.21
2014-04-25,RMA,base,3,9231.32,3862.83,4301.14,1366.39,7900.57,1.00,1.00,88.00,3.68,2.95,9705.27,1426.66,1426.66,331.04,3379.62,120.41,334.24,3228.83,3228.83,438.24,617.72,319.60,9994.73,8961.10,11876.71,327.83,328.52,8558.53,415.10,6614.96,22942.31,7830.96,3058.07,332.24,363.67,807.05,13511.13,375.89,204.74,332.04,250.37,5861.37,241.77,188.28,390.53,389.35,348.51,150.42,414.22,5511.30,376.27,79.07
2014-04-26,RMA,base,3,10083.20,3780.26,3774.14,227.15,10344.19,1.00,1.00,78.00,3.49,3.11,10565.22,1445.46,1445.46,335.63,3421.04,93.84,333.73,3179.65,3179.65,438.08,610.83,321.88,10007.89,8786.92,11896.79,331.11,331.46,8546.84,416.56,6608.37,22896.98,7840.45,2946.77,337.06,369.15,795.53,13481.94,383.36,169.30,335.60,254.17,5651.21,240.73,182.46,385.35,378.07,344.73,117.33,428.20,5537.35,379.29,78.73
2014-04-27,RMA,base,3,8844.37,3741.07,4028.25,1731.90,7467.66,1.00,1.00,102.00,3.28,3.23,9486.74,1503.99,1503.99,341.95,3453.37,98.58,334.40,3257.98,3257.98,440.54,641.47,325.88,10226.45,8708.07,11867.00,335.61,335.63,8532.86,426.95,6755.00,22975.12,8025.14,2855.97,343.52,377.43,786.13,13578.67,379.15,141.43,341.61,258.51,5500.27,242.14,179.39,390.32,379.16,345.57,110.71,444.49,5592.47,386.00,78.81
2014-04-28,RMA,base,3,8667.96,3898.88,4021.25,1466.67,7612.24,1.00,1.00,206.00,2.99,3.24,9201.28,1562.68,1562.68,347.65,3470.95,138.55,335.77,3283.64,3283.64,440.56,665.02,330.02,10352.52,8736.48,11896.27,340.31,340.10,8532.80,436.12,6891.27,23039.75,8239.06,2794.01,349.10,385.12,778.68,13765.79,369.31,134.28,345.09,261.50,5381.98,244.03,176.57,396.95,386.56,348.39,131.87,457.24,5653.25,396.25,78.69
2014-04-29,RMA,base,3,8475.91,4008.01,4362.25,1776.23,6808.24,1.00,1.00,204.00,2.67,3.34,8938.71,1642.80,1642.80,352.52,3520.52,201.74,337.92,3399.29,3399.29,439.41,714.05,333.88,10509.34,8799.17,11921.34,344.61,344.30,8542.39,449.10,7154.59,23309.13,8496.49,2725.82,353.95,390.64,771.16,14110.50,356.20,155.83,348.13,263.15,5334.20,249.19,176.81,412.99,395.12,356.20,189.68,462.58,5773.27,405.62,78.74
2014-04-30,RMA,base,3,8535.41,4029.95,4123.25,2126.18,6793.70,1.00,1.00,211.00,2.24,3.33,9013.18,1775.78,1775.78,357.00,3603.25,218.48,341.55,3604.55,3604.55,437.50,789.12,338.37,10750.74,8965.23,12004.01,348.65,348.29,8589.42,468.37,7525.83,23746.76,8759.55,2737.11,358.37,394.56,763.09,14579.29,341.01,202.91,352.41,264.55,5434.86,257.64,180.45,441.10,400.36,370.68,230.65,459.89,5953.31,411.67,79.01
2014-05-01,RMA,base,3,8680.69,3979.01,4271.25,2500.24,6385.64,1.00,1.00,197.00,1.82,3.18,9178.12,1891.11,1891.11,360.05,3679.23,218.62,346.70,3835.86,3835.86,436.37,858.50,343.15,10999.09,9271.18,12140.07,351.84,351.52,8724.22,487.60,7861.03,24123.54,8984.01,2832.17,361.32,396.03,754.40,14940.35,326.86,229.90,355.38,264.93,5725.09,265.57,183.96,471.11,401.97,388.61,234.43,450.89,6148.26,413.76,79.55
2014-05-02,RMA,base,3,8037.17,1914.75,4283.25,2838.65,3317.90,1.00,1.00,184.00,1.57,3.20,8525.04,1973.38,1973.38,361.55,3743.11,211.79,352.66,4040.76,4040.76,437.55,914.37,348.15,11174.72,9515.14,12268.53,354.13,353.97,8902.93,504.87,8109.20,24373.90,9135.38,2976.72,362.68,395.23,749.15,15174.49,314.11,236.34,358.63,264.51,5998.35,270.68,187.31,495.68,401.41,405.95,230.46,439.28,6303.56,412.65,80.00
2014-05-03,RMA,base,3,10343.91,1861.62,3927.25,2686.19,6022.43,1.00,1.00,184.00,1.49,3.45,10774.25,2154.83,2154.83,361.45,3874.24,206.63,359.65,4412.83,4412.83,441.51,1014.88,353.90,11463.81,9773.33,12447.97,355.78,355.92,9123.46,537.19,8600.21,25027.49,9426.05,3136.53,362.38,391.51,747.05,15728.47,302.02,237.74,362.13,264.64,6270.87,279.04,190.45,534.54,401.20,432.75,224.90,426.68,6510.08,409.19,80.63
2014-05-04,RMA,base,3,9973.88,1797.44,4156.25,1803.88,6174.73,1.00,1.00,167.00,1.64,3.47,10337.42,2359.51,2359.51,360.65,4026.98,201.89,368.22,4843.57,4843.57,449.82,1126.21,360.71,11823.69,10145.11,12804.62,357.58,358.12,9416.59,576.28,9100.04,25743.74,9750.24,3496.40,361.39,385.78,742.84,16289.13,292.13,239.17,364.96,262.53,6594.76,285.08,190.62,583.85,397.23,467.67,220.06,413.74,6764.06,402.43,81.79
2014-05-05,RMA,base,3,9248.73,1500.95,4101.25,1705.69,5318.36,1.00,1.00,179.00,2.02,3.28,9624.35,2355.39,2355.39,360.91,4075.62,192.82,376.06,4862.31,4862.31,460.20,1099.25,366.10,11936.37,10425.43,13119.35,359.85,360.68,9676.53,586.23,9060.69,25628.42,9762.44,3894.57,361.53,382.37,735.14,16232.52,285.84,239.63,366.72,257.80,6838.00,278.39,191.19,586.52,390.64,478.09,213.36,403.74,6827.45,394.79,82.33
2014-05-06,RMA,base,3,8253.69,1314.21,3397.25,1588.55,4932.32,1.00,1.00,181.00,2.74,3.38,8603.91,2277.03,2277.03,362.07,4160.09,186.71,381.92,4756.08,4756.08,470.34,1040.32,370.12,11881.20,10536.36,13234.78,362.37,363.42,9855.00,583.55,8891.84,25339.71,9683.63,3967.54,362.65,382.09,722.35,16010.25,281.79,238.49,367.87,254.36,6989.95,272.87,190.04,568.68,384.50,471.08,205.09,398.84,6821.11,389.17,82.30
2014-05-07,RMA,base,3,8397.09,1318.02,2895.25,1908.45,5242.34,1.00,1.00,175.00,3.61,3.37,8728.02,2189.08,2189.08,363.57,4274.55,192.29,385.90,4657.06,4657.06,477.40,1013.65,371.23,11789.61,10546.66,13299.61,364.45,365.60,9963.03,576.71,8749.39,25132.24,9620.87,3982.39,364.12,382.48,706.76,15895.74,278.42,236.66,372.26,251.56,7092.05,271.29,188.85,561.84,382.68,465.83,203.75,395.48,6832.96,387.45,82.04
2014-05-08,RMA,base,3,8006.94,1323.17,2514.25,1955.64,5169.09,1.00,1.00,176.00,4.54,3.21,8315.81,2189.10,2189.10,364.74,4375.07,197.55,389.63,4665.14,4665.14,483.00,1031.77,373.71,11805.85,10568.45,13434.23,365.74,366.97,10046.62,578.57,8752.74,25123.27,9620.22,3996.68,365.26,381.84,690.28,15938.81,274.98,234.37,383.74,250.28,7215.47,273.92,186.73,571.77,382.86,469.31,210.88,391.96,6883.54,387.35,81.88
2014-05-09,RMA,base,3,8256.62,1306.69,2719.25,1634.72,5470.92,1.00,1.00,151.00,5.30,3.11,8518.20,2338.52,2338.52,365.32,4460.29,196.57,394.45,4881.19,4881.19,491.69,1109.49,378.40,11998.19,10655.95,13655.95,367.35,368.87,10143.95,603.82,9017.69,25425.46,9742.18,4070.73,365.81,380.12,675.06,16185.82,271.84,232.33,394.02,252.44,7383.18,282.56,184.87,603.70,383.11,486.27,214.68,386.47,6976.68,386.65,81.96
2014-05-10,RMA,base,3,7344.92,1317.54,2718.25,1610.32,4672.16,1.00,1.00,145.00,5.68,3.26,7683.18,2533.51,2533.51,366.01,4521.43,190.70,401.28,5200.89,5200.89,505.72,1210.05,384.07,12275.60,10804.74,13917.05,370.39,372.39,10266.73,642.97,9396.93,25857.05,9957.92,4285.10,366.44,378.80,659.16,16550.25,269.79,230.81,401.44,255.33,7520.55,293.24,185.04,649.01,383.35,512.13,212.42,379.81,7084.41,385.53,82.34
2014-05-11,RMA,base,3,6776.78,1299.70,2714.25,1803.82,3873.49,1.00,1.00,136.00,5.70,3.27,7091.86,2591.01,2591.01,367.66,4551.64,176.77,405.90,5265.37,5265.37,517.46,1233.07,377.66,12383.34,10919.21,14038.03,374.24,376.55,10364.88,659.53,9531.64,25863.48,10057.32,4585.00,368.01,378.85,641.44,16666.81,268.79,229.39,409.20,255.18,7491.53,298.44,187.53,671.48,382.88,528.70,206.53,373.52,7129.64,383.71,82.64
2014-05-12,RMA,base,3,7181.01,1319.54,2617.25,2266.24,3922.91,1.00,1.00,134.00,5.16,2.97,7486.86,2603.70,2603.70,369.82,4648.47,166.68,409.25,5271.11,5271.11,526.24,1261.58,377.55,12455.44,10911.94,14163.18,375.25,377.25,10416.82,667.26,9619.17,25810.65,10206.94,4656.43,370.14,380.48,622.93,16772.02,267.44,227.49,416.19,254.44,7394.65,306.47,188.20,679.09,381.02,534.40,195.33,369.42,7170.34,382.17,82.46
2014-05-13,RMA,base,3,8145.90,1316.58,2714.25,2605.47,4395.69,1.00,1.00,126.00,4.40,3.18,8398.83,2767.11,2767.11,371.08,4815.89,162.90,414.02,5400.10,5400.10,536.10,1318.85,385.92,12619.24,10923.26,14336.38,375.08,377.10,10469.04,692.98,9894.28,26091.01,10421.60,4646.22,371.48,381.26,605.45,17110.96,265.30,224.63,421.56,255.47,7369.69,315.22,185.53,702.37,380.73,550.03,187.98,366.39,7278.19,382.04,82.72
2014-05-14,RMA,base,3,8034.90,1371.29,2556.25,2930.83,4191.22,1.00,1.00,118.00,3.60,3.34,8307.00,2945.22,2945.22,371.63,4985.16,161.12,420.66,5635.95,5635.95,547.84,1396.42,393.99,12844.28,11023.16,14555.23,376.63,378.97,10549.62,728.57,10240.08,26482.69,10662.44,4721.44,372.07,381.62,588.33,17507.54,263.52,220.69,425.58,257.48,7418.55,325.50,183.40,739.05,381.09,575.93,185.69,362.98,7437.42,382.15,83.14
2014-05-15,RMA,base,3,8113.03,1410.01,2461.25,2884.02,4481.20,1.00,1.00,125.00,2.78,3.10,8416.46,3079.94,3079.94,372.44,5120.94,158.25,429.66,5894.69,5894.69,563.02,1466.08,403.70,13070.66,11192.85,14783.03,379.77,382.56,10668.77,763.28,10531.20,26793.64,10877.07,4904.50,372.79,382.16,572.92,17817.61,262.64,215.98,427.28,259.60,7538.49,333.89,183.51,773.57,380.98,603.53,184.51,359.05,7602.85,381.89,83.60
2014-05-16,RMA,base,3,8052.86,1342.21,2442.25,2979.71,4268.97,1.00,1.00,106.00,2.28,2.97,8348.72,3197.52,3197.52,374.11,5270.43,153.82,440.79,6205.65,6205.65,582.38,1554.86,415.59,13347.18,11435.78,15056.74,384.70,388.03,10837.33,801.07,10813.95,27118.24,11114.94,5148.80,374.32,382.67,558.62,18141.82,262.50,211.07,425.56,261.84,7732.56,344.53,183.99,815.33,380.69,634.81,181.54,355.74,7788.83,381.83,83.91
2014-05-17,RMA,base,3,8362.31,1321.57,2459.25,2667.93,4834.28,1.00,1.00,123.00,2.02,3.19,8639.88,3273.25,3273.25,376.71,5414.79,152.00,452.18,6439.61,6439.61,602.28,1635.16,425.97,13574.81,11734.22,15289.67,390.45,394.22,11053.81,827.62,11027.54,27347.35,11275.20,5416.34,376.68,382.07,545.74,18364.58,262.73,206.43,426.17,262.13,7993.61,351.46,183.62,858.28,381.05,667.41,178.30,353.58,7952.74,382.35,84.34
2014-05-18,RMA,base,3,8516.86,1356.06,2800.25,2120.36,5232.29,1.00,1.00,162.00,1.93,3.34,8796.84,3274.89,3274.89,379.88,5546.90,145.00,461.95,6443.19,6443.19,621.40,1622.07,435.76,13718.55,12015.34,15349.32,396.65,400.77,11277.96,832.41,10985.82,27256.39,11328.73,5643.38,379.60,381.08,535.83,18298.16,263.44,202.13,430.09,259.59,8272.46,345.09,183.55,868.83,380.65,681.35,173.90,351.63,8062.67,381.80,84.53
2014-05-19,RMA,base,3,10210.13,1313.00,2574.25,1791.85,7397.27,1.00,1.00,208.00,2.14,3.52,10450.37,3125.73,3125.73,383.57,5675.72,149.65,469.14,6254.56,6254.56,635.82,1509.80,441.21,13738.60,12196.55,15296.21,402.44,406.79,11471.95,813.23,10681.72,26890.84,11314.34,5684.66,383.07,380.71,528.01,17969.83,264.50,197.80,433.73,253.49,8493.48,326.77,178.30,833.74,378.91,666.84,166.03,349.63,8124.89,380.30,84.43
2014-05-20,RMA,base,3,11724.18,1147.69,2545.25,1714.95,8842.13,1.00,1.00,236.00,2.34,3.41,11954.64,2808.13,2808.13,387.00,5784.71,175.64,471.79,5778.16,5778.16,640.54,1287.69,439.53,13611.77,12287.95,15277.28,406.42,410.81,11622.02,760.78,10062.75,26219.79,11209.70,5548.21,386.37,381.83,522.59,17330.66,264.29,193.23,436.76,242.19,8640.47,296.23,170.38,754.36,376.56,620.39,172.87,347.87,8172.62,378.49,84.03
2014-05-21,RMA,base,3,12130.94,1120.59,2410.25,1853.52,9245.21,1.00,1.00,230.00,2.66,3.20,12388.38,2540.02,2540.02,389.66,5864.97,210.61,469.31,5220.25,5220.25,638.11,1058.14,431.71,13322.64,12228.85,15255.00,408.37,412.60,11691.71,710.63,9459.72,25622.46,11069.19,5186.75,389.00,383.27,519.04,16792.05,261.96,189.30,439.40,233.32,8653.60,267.59,165.11,654.61,374.74,559.74,199.48,346.46,8193.12,376.99,83.12
2014-05-22,RMA,base,3,12773.04,1378.32,2447.25,2405.81,9548.67,1.00,1.00,213.00,2.87,2.93,13023.41,2458.74,2458.74,393.01,5915.67,240.87,465.98,5015.04,5015.04,637.27,952.67,424.64,13217.54,12109.70,15187.56,409.62,413.58,11713.16,696.00,9264.49,25548.08,11049.06,4751.14,392.41,383.62,516.66,16643.59,258.09,188.31,441.93,229.00,8701.33,252.42,164.49,593.99,373.45,526.02,236.17,344.46,8266.33,376.44,82.70
2014-05-23,RMA,base,3,13601.83,1791.78,2583.25,2458.35,10639.12,1.00,1.00,238.00,2.90,2.90,13888.93,2374.75,2374.75,395.68,5864.62,249.91,463.10,4900.35,4900.35,637.33,881.06,418.30,13202.41,12044.29,15039.03,409.67,413.38,11729.55,682.68,9054.43,25448.70,10970.53,4565.82,395.22,384.50,516.02,16415.92,254.47,192.74,444.54,224.63,8800.51,238.13,169.83,552.29,372.56,504.91,264.13,341.60,8337.94,375.90,82.46
2014-05-24,RMA,base,3,12812.31,2255.65,2348.25,2644.40,10308.48,1.00,1.00,245.00,3.04,2.88,13045.47,2259.57,2259.57,397.14,5764.54,247.34,459.18,4734.46,4734.46,638.86,827.63,411.18,13212.48,12023.44,14886.17,409.07,412.54,11756.35,660.38,8781.11,25271.67,10935.24,4465.94,396.83,386.74,516.84,16133.96,251.90,207.56,447.12,220.37,8894.78,226.80,171.05,519.12,372.42,481.04,266.18,339.58,8406.43,375.60,82.07
2014-05-25,RMA,base,3,12427.30,2647.13,2303.25,2609.32,10379.99,1.00,1.00,257.00,3.04,2.91,12645.42,2198.98,2198.98,397.44,5678.65,258.26,452.65,4570.03,4570.03,638.51,807.39,402.18,13241.01,12028.18,14835.55,406.79,409.86,11785.27,639.49,8607.02,25174.48,10994.83,4300.65,397.30,389.15,518.11,15963.91,249.79,228.34,449.58,218.97,8933.09,222.49,166.99,496.02,372.42,457.52,267.00,338.19,8477.17,376.11,81.62
2014-05-26,RMA,base,3,11989.74,3200.25,2415.25,2940.00,10046.76,1.00,1.00,268.00,2.88,3.04,12201.76,2220.83,2220.83,396.53,5606.80,268.26,443.71,4479.99,4479.99,635.83,808.94,393.18,13243.12,12011.61,14720.52,402.26,404.91,11801.22,629.49,8605.89,25236.40,11098.00,4088.05,396.65,390.71,519.78,16023.03,247.98,244.86,452.01,220.27,8917.73,223.00,164.19,481.11,372.90,439.79,276.14,336.74,8528.43,376.43,81.29
