datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1995-04-01,dsm2,base,37,92743.90,66682.90,24391.65,-3235.03,2492.05,111408.46,0.00,1.00,284.29,2.33,3.67,2.45,3.07,229.31,229.31,289.82,142.77,280.31,308.93,134.21,134.21,324.23,115.23,309.86,342.54,400.20,137.83,302.59,303.25,660.27,230.97,149.29,161.28,141.11,289.55,279.60,282.99,146.53,309.56,277.77,378.25,220.43,540.60,109.84,109.56,156.32,284.16,175.13,281.16,279.12,541.55,279.27,53.80
1995-04-02,dsm2,base,37,88235.98,66004.98,24406.29,-3270.23,3161.57,106210.46,0.00,1.00,291.12,2.05,3.66,2.18,3.10,232.01,232.01,286.69,146.70,289.33,304.13,138.03,138.03,319.14,119.64,302.26,334.82,383.49,144.42,295.80,296.20,635.72,231.47,154.57,163.94,145.62,286.65,289.40,292.33,149.33,304.83,288.08,368.66,219.07,562.25,114.37,114.44,158.89,295.16,177.83,289.97,284.71,532.43,289.01,53.80
1995-04-03,dsm2,base,37,81582.43,64932.43,24141.95,-3133.13,3309.45,99281.81,0.00,1.00,293.58,1.80,3.63,1.91,3.12,233.09,233.09,295.14,149.54,294.24,299.04,140.68,140.68,314.61,123.25,297.76,323.29,369.84,149.83,296.41,296.45,614.89,230.29,159.40,166.25,149.35,295.10,296.51,297.35,154.33,300.21,294.58,356.66,216.62,572.37,117.71,117.87,160.73,302.14,178.84,294.65,293.00,515.31,295.05,53.80
1995-04-04,dsm2,base,37,77557.55,64451.55,23799.84,-3361.53,3285.67,94710.20,0.00,1.00,283.62,1.52,3.77,1.61,3.15,232.61,232.61,300.71,151.71,290.33,297.92,143.18,143.18,311.05,126.01,300.05,319.05,357.77,154.03,302.15,301.99,600.98,230.09,164.11,170.07,153.14,300.69,299.13,295.38,158.13,301.20,295.65,345.71,215.53,579.28,120.15,119.76,162.31,303.44,180.74,290.03,296.97,499.34,294.19,53.80
1995-04-05,dsm2,base,37,76574.30,64745.30,23475.09,-3666.03,3166.38,93216.99,0.00,1.00,275.08,1.24,3.98,1.38,3.35,231.81,231.81,300.43,153.55,280.80,297.97,144.29,144.29,310.12,127.51,301.70,311.93,347.68,158.16,305.38,305.18,593.02,228.94,166.30,171.59,155.52,300.20,289.60,285.60,161.82,301.95,285.85,338.69,214.95,575.82,121.66,122.96,161.84,291.11,179.05,280.55,290.34,474.14,284.23,53.80
1995-04-06,dsm2,base,37,73962.40,62780.40,22863.67,-3320.93,2798.03,90707.12,0.00,1.00,276.75,1.09,3.93,1.20,3.51,230.76,230.76,291.37,154.94,277.35,297.55,144.62,144.62,309.23,130.14,301.34,305.87,338.28,161.23,302.78,302.91,587.63,227.17,166.62,171.98,156.35,291.04,280.39,280.02,162.50,299.97,278.13,335.55,214.64,567.21,124.66,123.09,163.29,283.12,180.79,277.72,280.93,444.95,278.07,53.80
1995-04-07,dsm2,base,37,72634.96,61357.96,22459.21,-3345.63,2346.69,89401.85,0.00,1.00,270.50,1.07,3.53,0.99,3.46,229.49,229.49,283.78,155.91,274.87,295.81,146.05,146.05,306.99,131.00,297.20,303.83,331.47,162.18,294.99,295.34,580.48,227.16,168.73,173.68,159.40,283.53,280.74,278.65,161.88,294.18,278.38,333.93,213.14,556.82,121.89,119.29,164.10,281.37,186.37,274.78,279.08,433.66,277.52,53.80
1995-04-08,dsm2,base,37,74474.35,62254.35,21866.55,-3344.63,2034.73,90961.54,0.00,1.00,258.88,1.16,3.26,1.02,3.11,229.38,229.38,282.19,158.03,265.81,292.32,144.47,144.47,303.13,127.64,292.57,309.32,332.91,163.05,289.95,290.11,570.72,227.68,168.31,179.65,160.57,281.98,275.26,271.03,164.67,287.06,271.32,332.76,210.17,518.42,118.52,115.52,169.25,278.20,190.37,265.37,275.12,456.15,270.10,53.80
1995-04-09,dsm2,base,37,72078.90,60563.90,21758.61,-3851.53,2302.40,87683.59,0.00,1.00,255.38,1.36,3.25,1.09,2.88,230.03,230.03,276.60,161.98,258.61,289.59,142.93,142.93,300.71,123.78,289.23,316.50,344.97,165.50,287.04,287.36,552.36,225.60,165.56,187.44,159.14,276.33,265.03,262.38,166.96,282.80,260.96,330.99,206.16,445.43,115.14,111.85,166.18,261.14,187.15,258.74,266.07,484.22,260.52,53.80
1995-04-10,dsm2,base,37,74780.32,61280.32,21840.41,-3324.03,2744.01,90552.70,0.00,1.00,240.46,1.73,3.38,1.24,2.84,228.21,228.21,269.48,164.08,249.69,285.85,140.49,140.49,299.82,120.04,284.08,316.81,350.53,169.22,281.87,282.33,540.52,220.44,162.15,189.94,155.94,269.15,261.34,255.44,169.83,277.17,256.44,328.81,202.90,438.50,111.93,108.10,158.38,261.48,178.19,249.12,260.30,481.47,255.10,53.80
1995-04-11,dsm2,base,37,85966.77,65699.77,22008.20,-3350.73,2705.96,101918.29,0.00,1.00,227.92,2.48,3.60,1.55,2.92,223.54,223.54,264.73,163.45,235.79,280.84,137.39,137.39,297.10,115.56,278.50,307.69,348.24,172.97,276.39,276.81,520.74,214.83,156.11,187.83,150.01,264.53,248.42,241.35,171.94,270.94,242.40,325.00,198.44,428.59,108.21,104.22,151.40,249.13,168.78,235.34,250.23,471.62,240.96,53.80
1995-04-12,dsm2,base,37,92303.50,68715.50,21954.84,-3430.99,2714.73,108112.63,0.00,1.00,225.58,3.26,3.60,2.13,3.02,217.22,217.22,253.54,160.04,228.60,275.31,133.42,133.42,292.32,111.51,272.45,291.95,336.58,173.68,270.48,271.00,500.79,209.06,148.98,185.15,142.84,253.53,235.75,232.42,168.09,265.07,231.47,320.76,192.90,410.95,104.39,100.34,145.84,238.21,161.64,228.78,236.75,458.13,230.60,53.80
