datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-04-11,dsm2,baseline,2,14630.00,1060.00,9275.25,2036.46,4992.29,0.00,1.00,1283.94,2.26,3.90,2.29,3.91,397.62,397.62,285.75,700.21,664.76,295.39,947.80,947.80,332.01,249.19,282.34,2293.41,2386.87,6232.66,284.14,284.51,3023.18,280.79,2342.50,2679.25,1063.39,285.75,308.12,1190.64,6508.32,255.98,584.97,324.82,266.98,2068.61,222.88,230.30,243.64,510.16,250.76,1230.60,327.37,1357.77,399.58,70.80
1991-04-12,dsm2,baseline,2,12980.00,951.00,10210.13,2071.65,2263.22,0.00,1.00,1320.85,2.63,4.07,2.63,4.08,489.92,489.92,285.12,826.61,639.06,292.29,1227.98,1227.98,324.32,273.75,281.62,2403.04,2357.31,7095.87,283.47,283.71,2947.38,287.43,2893.07,3169.45,1338.54,285.12,305.03,1207.91,7245.22,258.67,573.85,319.70,267.89,1997.78,226.45,216.33,250.23,507.79,254.62,1210.35,318.39,1348.93,376.27,70.80
1991-04-13,dsm2,baseline,2,11660.00,843.00,10264.73,2181.58,654.69,0.00,1.00,1324.98,2.81,4.18,2.83,4.18,655.28,655.28,284.28,1012.02,630.46,289.74,1749.61,1749.61,318.37,332.95,280.94,2597.30,2390.78,8251.10,282.63,282.91,2859.17,308.71,3778.00,3864.15,1772.86,284.27,301.98,1195.86,8460.33,261.31,555.76,315.94,268.16,2114.78,225.55,202.34,267.98,467.68,264.64,1162.77,310.85,1343.57,352.00,73.00
1991-04-14,dsm2,baseline,2,11880.00,839.00,10202.75,2064.49,1045.76,0.00,1.00,1377.78,3.08,4.25,3.09,4.25,857.88,857.88,283.78,1294.72,633.26,289.38,2230.88,2230.88,317.15,418.07,281.17,2849.52,2510.33,9343.00,282.24,282.44,2794.87,342.34,4547.86,4518.21,2260.47,283.79,299.74,1144.75,9431.96,263.17,538.95,313.44,267.80,2284.05,221.41,189.68,293.30,460.46,281.93,1122.62,304.32,1387.95,347.88,76.60
1991-04-15,dsm2,baseline,2,10714.00,809.00,8296.23,1732.06,2118.71,0.00,1.00,1480.55,3.33,4.25,3.36,4.25,1128.53,1128.53,283.66,1718.01,633.33,291.66,2837.49,2837.49,320.01,529.51,282.56,3222.99,2730.54,10363.92,283.01,283.12,2755.97,397.58,5364.20,5152.54,2825.65,283.68,298.52,1082.54,10373.53,264.07,525.26,311.61,268.72,2571.18,216.30,185.34,336.42,419.41,309.22,1039.29,299.68,1464.09,363.45,76.60
1991-04-16,dsm2,baseline,2,10175.00,755.00,8209.00,1819.15,1537.85,0.00,1.00,1458.10,3.64,4.17,3.65,4.17,1356.20,1356.20,285.30,2231.10,632.56,297.20,3300.59,3300.59,331.76,653.11,286.29,3677.58,3057.19,11122.14,285.29,285.59,2758.64,454.00,5977.29,5777.51,3288.50,285.33,299.38,1069.06,11030.74,264.41,510.24,310.23,270.90,2909.85,213.00,190.83,383.17,416.53,340.01,1117.97,297.28,1564.97,376.12,79.40
1991-04-17,dsm2,baseline,2,9735.00,702.00,6873.32,2004.04,2168.64,0.00,1.00,1433.12,3.69,4.09,3.69,4.08,1529.88,1529.88,288.37,2784.63,633.66,306.65,3688.31,3688.31,349.69,781.32,291.80,4164.37,3492.47,11632.25,289.69,290.04,2804.38,508.50,6491.88,6371.95,3578.76,288.34,300.41,1122.79,11467.02,264.58,496.27,310.11,275.27,3188.74,213.51,194.56,432.54,406.61,372.46,1250.49,295.15,1728.98,388.69,79.40
1991-04-18,dsm2,baseline,2,9581.00,642.00,6543.31,2079.10,2166.59,0.00,1.00,1632.99,3.63,4.00,3.61,3.99,1681.26,1681.26,292.65,3251.24,635.88,318.05,3994.05,3994.05,370.59,884.69,299.45,4726.33,3980.11,11934.07,295.86,296.44,2882.09,559.77,6863.40,6901.37,3794.03,292.60,302.51,1166.96,11691.29,265.12,482.84,310.63,280.92,3960.77,216.65,200.02,474.57,402.85,406.81,1299.91,294.67,1913.21,420.01,79.40
1991-04-19,dsm2,baseline,2,9460.00,632.00,6337.30,1994.42,2274.28,0.00,1.00,1544.45,3.35,3.92,3.33,3.91,1823.81,1823.81,298.34,3641.47,643.44,331.15,4230.90,4230.90,391.12,970.71,308.16,5300.26,4468.84,12134.99,303.40,304.14,2971.96,605.48,7103.77,7401.40,4049.49,298.32,305.71,1197.24,11788.45,266.43,470.86,311.21,288.02,4384.95,219.61,211.93,512.11,394.57,430.38,1309.58,295.84,2126.85,418.02,79.40
1991-04-20,dsm2,baseline,2,9086.00,649.00,4015.76,516.19,5731.05,0.00,1.00,1382.80,2.96,3.87,2.94,3.87,1872.06,1872.06,303.44,3982.66,683.57,341.70,4302.82,4302.82,406.55,1009.06,316.10,5766.80,4949.71,12137.69,310.49,311.29,3070.67,617.53,7131.26,7718.42,4169.60,303.38,308.53,1227.17,11756.41,267.95,464.96,312.78,292.54,4639.67,221.62,208.63,518.96,403.63,436.78,1298.22,296.41,2346.75,441.24,79.40
1991-04-21,dsm2,baseline,2,8250.00,861.00,4193.48,1102.34,4356.18,0.00,1.00,1242.58,2.68,3.86,2.66,3.86,1872.38,1872.38,308.94,4240.92,734.93,350.65,4291.10,4291.10,421.59,1001.46,323.63,6043.93,5370.14,12044.68,317.01,318.07,3137.09,617.33,7122.48,7797.12,4208.52,308.87,310.33,1251.52,11692.54,268.86,462.23,315.75,296.01,4654.24,224.79,212.24,517.48,434.38,439.17,1469.44,296.40,2563.91,495.34,79.40
1991-04-22,dsm2,baseline,2,8096.00,965.00,3769.74,2237.61,3587.65,0.00,1.00,1117.49,2.41,3.87,2.40,3.87,1870.12,1870.12,316.67,4373.63,793.34,359.75,4332.45,4332.45,438.01,1003.38,331.58,6228.67,5716.11,12038.31,323.66,325.00,3192.15,613.70,7153.06,7824.98,4279.10,316.57,315.82,1281.83,11658.50,270.17,457.64,320.31,300.47,4605.76,225.97,215.62,519.18,483.00,443.21,1430.76,300.20,2759.77,534.17,79.40
1991-04-23,dsm2,baseline,2,8415.00,907.00,3256.55,1735.73,4844.72,0.00,1.00,1087.12,2.34,3.82,2.34,3.81,1926.02,1926.02,324.33,4438.64,878.98,368.53,4467.88,4467.88,452.21,1035.30,339.22,6395.77,5997.82,12118.73,330.83,331.93,3238.12,629.24,7319.42,7816.95,4692.52,324.22,324.18,1330.72,11743.51,271.61,457.00,325.90,306.35,4562.17,228.20,211.24,542.08,602.16,460.76,1311.22,306.38,2909.18,514.90,79.40
1991-04-24,dsm2,baseline,2,8129.00,1070.00,4083.98,1375.35,4267.67,0.00,1.00,1182.65,2.35,3.69,2.36,3.69,1900.72,1900.72,331.11,4534.07,990.59,375.95,4400.54,4400.54,464.40,1046.59,346.07,6541.28,6235.28,12279.14,337.41,338.30,3286.07,622.02,7291.08,7718.74,4743.88,330.91,329.13,1362.77,11705.23,273.23,459.24,331.99,308.92,4528.34,227.99,210.49,549.09,743.17,466.72,1182.77,310.19,3020.32,586.78,79.40
1991-04-25,dsm2,baseline,2,8327.00,1140.00,5018.43,1438.81,3584.76,0.00,1.00,1033.53,2.44,3.57,2.46,3.57,1862.77,1862.77,337.49,4604.25,1090.70,382.26,4352.31,4352.31,478.51,1053.43,352.05,6702.25,6463.53,12356.14,344.01,345.24,3319.94,620.70,7227.10,7627.85,4729.21,337.27,334.23,1329.68,11558.24,274.83,464.79,338.07,310.91,4483.40,227.21,215.37,551.07,877.00,469.88,1110.01,312.04,3088.85,662.40,79.40
1991-04-26,dsm2,baseline,2,7942.00,1130.00,5047.42,1827.55,2823.03,0.00,1.00,879.55,2.65,3.49,2.67,3.48,1828.40,1828.40,344.07,4593.45,1133.82,388.29,4308.23,4308.23,492.96,1046.88,357.29,6871.91,6659.82,12320.72,350.38,351.76,3366.15,617.99,7173.23,7695.78,4650.33,343.83,338.93,1235.04,11424.88,276.47,468.48,343.81,313.97,4436.04,225.71,221.15,555.45,815.92,471.93,1152.74,314.10,3169.53,592.81,79.40
1991-04-27,dsm2,baseline,2,7601.00,1120.00,4418.38,2280.47,2644.15,0.00,1.00,739.50,2.82,3.45,2.83,3.45,1904.44,1904.44,351.43,4565.63,1136.42,397.37,4451.26,4451.26,510.08,1096.09,363.14,7051.88,6843.52,12360.21,357.21,358.20,3475.12,643.25,7282.20,7830.07,4679.61,351.27,343.33,1165.19,11472.69,278.69,464.82,349.90,320.75,4458.84,230.04,221.35,583.10,795.66,492.34,1053.70,317.44,3264.29,572.29,79.40
1991-04-28,dsm2,baseline,2,7216.00,1230.00,4440.38,2618.41,2005.21,0.00,1.00,653.07,2.97,3.43,2.98,3.43,2035.37,2035.37,357.98,4584.56,1123.80,406.40,4687.92,4687.92,528.49,1200.88,370.13,7202.38,7020.83,12443.79,363.66,364.83,3609.35,680.71,7578.73,8056.13,4807.23,357.84,350.18,1147.81,11707.55,281.77,459.60,356.74,331.03,4523.71,234.52,227.97,634.63,766.82,518.90,914.48,322.07,3373.88,550.38,79.40
1991-04-29,dsm2,baseline,2,6941.00,1650.00,4280.90,2609.44,2311.66,0.00,1.00,628.01,3.05,3.40,3.05,3.40,2177.78,2177.78,363.98,4663.52,1059.86,417.55,4950.87,4950.87,546.88,1335.83,378.45,7379.95,7185.85,12551.04,370.78,372.38,3731.51,725.69,7823.62,8233.01,5007.13,363.75,356.09,1082.11,11943.33,285.89,458.55,364.20,340.96,4572.53,244.75,230.10,684.66,774.16,561.24,764.13,325.85,3473.83,598.69,79.40
1991-04-30,dsm2,baseline,2,6336.00,1840.00,3703.94,2273.14,2798.92,0.00,1.00,639.99,2.98,3.34,2.97,3.34,2318.48,2318.48,368.94,4860.47,869.15,429.72,5242.65,5242.65,561.71,1472.09,387.48,7550.76,7336.50,12685.73,378.85,380.21,3853.69,771.24,8040.83,8444.28,5233.67,368.72,360.52,947.02,12198.81,290.32,472.50,371.22,350.09,4724.24,252.02,224.47,744.41,796.97,594.22,663.64,328.77,3559.32,626.60,79.40
1991-05-01,dsm2,baseline,2,5203.00,2000.00,2407.43,1813.40,3587.17,0.00,1.00,649.00,2.83,3.32,2.82,3.32,2271.55,2271.55,371.03,5094.38,676.15,436.78,5244.85,5244.85,570.25,1536.43,395.18,7682.02,7487.60,12672.86,384.11,385.55,3869.36,762.77,8036.69,8554.51,5252.65,370.87,367.55,811.69,12185.11,293.68,518.44,376.62,350.91,4757.42,258.84,218.07,764.61,759.32,607.41,643.87,331.59,3655.46,604.36,79.40
1991-05-02,dsm2,baseline,2,5896.00,1940.00,2652.96,1221.12,4563.92,0.00,1.00,578.04,2.66,3.44,2.65,3.46,2238.25,2238.25,376.55,5321.60,646.69,445.46,5291.67,5291.67,576.68,1604.46,402.87,7786.45,7625.80,12677.23,389.05,391.09,3905.36,756.69,8071.16,8627.11,5262.09,376.18,367.79,712.93,12262.01,295.83,608.06,380.03,351.71,4668.86,265.91,213.37,795.38,787.44,623.48,646.67,333.57,3718.26,561.99,79.40
1991-05-03,dsm2,baseline,2,5698.00,1580.00,3644.44,2085.76,2113.80,0.00,1.00,507.06,2.50,3.65,2.48,3.66,2434.76,2434.76,381.05,5422.40,637.15,455.73,5618.27,5618.27,587.49,1760.88,408.40,7907.05,7729.72,12859.24,397.63,400.14,4065.36,808.27,8427.13,8863.17,5419.64,380.90,366.02,698.78,12801.24,299.53,670.71,382.55,361.80,4518.29,276.36,211.76,870.83,608.41,678.25,607.94,333.36,3886.87,482.93,84.20
1991-05-04,dsm2,baseline,2,7051.00,1280.00,1864.40,2452.63,4538.97,0.00,1.00,436.24,2.27,3.84,2.26,3.85,2698.17,2698.17,388.22,5516.86,601.36,466.69,5980.25,5980.25,597.67,1964.35,418.85,8093.58,7842.53,13300.85,404.56,406.92,4340.47,862.50,8849.81,9203.40,5819.85,387.91,370.46,688.48,13588.58,303.41,679.24,385.66,372.84,4737.01,288.96,207.55,958.31,591.84,747.69,568.76,336.65,4079.79,490.16,84.20
1991-05-05,dsm2,baseline,2,7656.00,1080.00,3158.90,2445.51,3651.59,0.00,1.00,365.27,2.04,3.93,2.02,3.94,3052.94,3052.94,398.19,5766.26,577.75,484.64,6368.56,6368.56,614.99,2097.90,431.33,8207.18,7984.38,13900.45,414.92,417.30,4679.75,953.55,9310.06,9453.54,6256.18,397.90,371.08,669.87,14523.84,307.80,658.23,389.93,388.39,5366.93,290.89,209.72,1029.25,563.82,803.69,518.44,337.60,4238.36,479.97,84.20
1991-05-06,dsm2,baseline,2,8217.00,980.00,3979.38,2423.14,3353.48,0.00,1.00,472.58,1.84,3.92,1.83,3.91,3273.78,3273.78,409.55,6108.94,571.66,503.46,6548.02,6548.02,636.78,2097.33,446.45,8303.16,8127.32,14461.29,426.18,428.97,4952.49,1036.12,9608.83,9642.65,6569.60,409.10,376.09,641.15,15076.15,313.13,630.86,394.51,404.56,5720.42,275.27,208.34,1037.53,546.71,824.26,467.22,335.92,4382.18,461.01,84.20
1991-05-07,dsm2,baseline,2,7656.00,913.00,4541.37,2374.06,2249.57,0.00,1.00,591.52,1.70,3.79,1.70,3.78,3311.66,3311.66,420.71,6492.34,561.33,519.63,6489.33,6489.33,656.53,1927.46,461.95,8397.92,8266.84,14868.41,437.25,440.80,5001.32,1056.12,9649.09,9613.78,6926.40,420.29,383.66,603.54,15191.60,317.21,606.52,400.75,413.61,5856.42,258.16,200.97,979.82,505.89,806.35,418.91,336.87,4477.38,440.70,84.20
1991-05-08,dsm2,baseline,2,7777.00,875.00,3479.38,2318.69,3458.93,0.00,1.00,634.82,1.68,3.68,1.68,3.67,3108.29,3108.29,431.14,6823.47,537.53,532.61,6181.83,6181.83,676.68,1722.39,473.52,8475.21,8392.02,15053.01,449.06,451.54,4798.95,1017.30,9467.46,9481.95,6932.95,430.45,391.02,568.38,14758.89,318.95,595.21,408.89,413.64,5606.46,246.43,197.80,893.97,502.00,754.41,440.84,341.01,4538.51,424.31,84.20
1991-05-09,dsm2,baseline,2,7161.00,852.00,2946.86,1869.42,3800.72,0.00,1.00,695.74,1.86,3.57,1.88,3.56,2960.09,2960.09,440.64,6941.16,514.74,544.03,5986.68,5986.68,699.91,1620.94,483.70,8601.33,8476.72,15217.15,461.07,463.76,4601.12,989.88,9357.69,9633.40,6783.82,439.49,395.90,541.94,14549.13,320.64,579.37,417.87,413.70,5478.68,242.09,204.56,845.23,462.14,723.80,527.33,344.85,4625.48,413.01,84.20
1991-05-10,dsm2,baseline,2,8041.00,784.00,4325.83,2044.63,3020.54,0.00,1.00,722.88,2.21,3.50,2.23,3.49,2883.24,2883.24,454.33,6823.88,503.33,556.01,5891.72,5891.72,724.19,1592.21,494.75,8738.59,8537.33,15311.68,474.42,477.24,4538.10,979.03,9282.95,9756.49,6598.81,453.49,401.51,522.55,14445.32,322.82,565.06,427.32,418.12,4946.70,238.08,204.00,836.75,400.51,714.65,611.95,348.26,4687.53,408.88,84.20
1991-05-11,dsm2,baseline,2,7370.00,750.00,3890.40,1974.80,2777.80,0.00,1.00,733.35,2.63,3.46,2.66,3.45,3004.84,3004.84,470.11,6624.47,514.61,570.13,6015.49,6015.49,757.18,1603.30,504.97,8934.53,8622.02,15443.89,489.70,491.91,4582.90,1029.66,9468.41,10033.04,6490.07,469.30,412.11,536.64,14496.89,327.45,543.52,437.37,432.49,4981.76,235.30,198.56,866.07,395.66,738.10,648.85,350.20,4770.10,399.84,84.20
1991-05-12,dsm2,baseline,2,6413.00,774.00,3737.32,1864.70,2086.98,0.00,1.00,743.75,3.11,3.39,3.14,3.39,3098.13,3098.13,480.35,6466.72,529.12,584.11,6271.79,6271.79,787.35,1721.98,515.91,9128.71,8784.27,15595.51,501.82,503.83,4645.15,1081.29,9739.09,10316.64,6575.75,479.54,421.89,579.41,14702.25,332.91,528.16,448.19,448.90,5174.05,244.40,192.93,923.72,402.20,777.19,698.35,351.60,4840.11,404.97,84.20
1991-05-13,dsm2,baseline,2,6864.00,784.00,3029.33,985.29,4110.38,0.00,1.00,754.15,3.65,3.33,3.68,3.32,3168.51,3168.51,486.37,6495.91,552.01,600.48,6488.91,6488.91,814.96,1884.20,528.56,9294.86,8872.41,15644.16,511.87,514.54,4638.70,1115.25,9957.92,10513.33,6599.11,485.54,426.37,618.20,14746.70,338.67,516.40,460.64,459.54,5027.98,260.72,187.30,994.55,414.29,822.53,724.61,352.88,4872.45,418.27,84.20
1991-05-14,dsm2,baseline,2,5830.00,708.00,1967.83,1474.36,3624.81,0.00,1.00,764.55,4.05,3.21,4.07,3.20,3244.55,3244.55,493.62,6594.05,578.83,621.26,6756.92,6756.92,840.54,2055.50,542.99,9497.87,8977.72,15573.72,524.54,527.13,4604.21,1166.76,10106.96,10694.46,6698.08,492.91,430.49,653.31,14735.77,345.28,509.64,473.93,470.06,5342.94,278.93,184.02,1073.63,449.04,877.19,735.99,355.42,4887.58,436.78,84.20
1991-05-15,dsm2,baseline,2,6875.00,687.00,996.69,2640.66,4427.65,0.00,1.00,774.95,4.16,3.10,4.16,3.10,3280.83,3280.83,497.01,6735.19,612.90,639.80,6834.46,6834.46,855.97,2206.93,556.53,9734.94,9127.90,15345.73,535.46,538.78,4587.12,1194.04,10146.23,10804.23,6768.70,496.32,432.71,674.70,14535.22,351.69,501.05,485.06,476.31,5598.90,301.56,187.00,1141.22,472.45,922.65,743.03,358.89,4887.98,446.48,84.20
1991-05-16,dsm2,baseline,2,7590.00,720.00,1558.69,2388.46,4846.85,0.00,1.00,846.67,4.10,2.95,4.09,2.94,3261.36,3261.36,498.11,6932.37,651.81,653.68,6814.99,6814.99,861.09,2194.20,568.67,9843.03,9314.13,14933.72,545.10,548.02,4482.71,1182.61,10025.86,10793.47,6577.71,497.56,434.73,689.39,14128.33,356.51,494.33,494.14,478.08,5818.69,305.74,194.94,1156.26,484.83,918.48,753.15,364.15,4925.89,454.69,84.20
1991-05-17,dsm2,baseline,2,7799.00,751.00,1363.17,1616.51,6089.32,0.00,1.00,879.85,3.81,2.82,3.78,2.82,3107.09,3107.09,499.59,6997.13,691.45,661.40,6582.19,6582.19,854.68,2110.14,576.66,9881.81,9412.75,14472.99,552.14,555.25,4365.95,1131.77,9699.26,10665.84,6362.41,498.74,435.05,704.98,13579.69,359.71,492.88,499.98,471.62,5905.30,296.69,197.35,1091.88,498.53,890.77,763.26,369.28,4949.10,469.91,84.20
1991-05-18,dsm2,baseline,2,9262.00,816.00,995.17,726.35,8904.48,0.00,1.00,809.31,3.35,2.75,3.33,2.75,2885.18,2885.18,503.06,6934.24,730.80,662.11,6205.10,6205.10,846.86,1897.91,580.97,9906.88,9518.58,13837.31,555.22,560.07,4240.80,1047.76,9247.60,10510.19,5976.74,502.48,435.22,724.37,12855.96,359.49,496.14,502.26,459.52,5740.71,274.11,191.10,989.18,524.97,808.42,785.90,373.81,5005.84,494.47,84.20
1991-05-19,dsm2,baseline,2,10318.00,1230.00,3294.13,1823.34,6955.53,0.00,1.00,763.03,2.99,2.76,2.96,2.76,2592.76,2592.76,509.49,6722.32,770.08,657.91,5698.78,5698.78,832.90,1588.46,582.86,9760.34,9491.43,13196.08,560.17,563.13,4156.23,963.89,8709.10,10266.35,5667.82,508.30,437.66,745.21,12207.28,356.66,500.82,501.14,444.18,5359.43,249.25,186.86,854.12,561.44,722.24,848.42,378.47,5056.09,516.15,84.20
1991-05-20,dsm2,baseline,2,9515.00,1500.00,4839.80,2416.26,4239.94,0.00,1.00,717.02,2.40,2.84,2.37,2.85,2463.11,2463.11,522.09,6390.74,811.31,653.39,5404.31,5404.31,821.80,1416.87,582.91,9572.18,9347.78,12783.64,564.68,567.40,4167.21,917.30,8336.38,10006.64,5320.92,521.50,443.78,771.56,11944.22,353.86,504.80,500.27,436.66,4987.11,239.68,181.44,769.16,518.37,667.96,825.69,384.41,5097.11,527.65,79.40
1991-05-21,dsm2,baseline,2,9273.00,1620.00,3875.26,2579.31,4935.43,0.00,1.00,528.13,2.11,3.03,2.11,3.04,2426.81,2426.81,546.89,6002.52,819.95,650.85,5237.98,5237.98,815.80,1311.93,584.27,9395.23,9184.80,12643.82,569.46,572.65,4193.79,898.53,8212.51,9683.20,5481.38,546.21,455.11,809.69,11973.92,352.17,509.63,503.89,439.60,4713.61,229.75,200.80,730.04,521.06,650.44,755.16,392.54,5078.63,529.34,79.40
1991-05-22,dsm2,baseline,2,9284.00,1630.00,3156.87,2547.52,5714.61,0.00,1.00,442.06,2.08,3.25,2.09,3.26,2527.30,2527.30,560.76,5715.73,764.98,647.10,5353.87,5353.87,807.87,1335.42,582.77,9273.15,9013.85,12866.34,573.21,576.19,4296.28,924.31,8345.39,9480.15,5689.03,559.95,478.70,805.34,12390.72,351.72,512.89,513.11,450.16,4473.92,224.61,191.74,747.07,514.27,660.85,650.91,395.94,5109.09,542.98,79.40
1991-05-23,dsm2,baseline,2,8811.00,1250.00,2290.59,2811.31,5475.10,0.00,1.00,425.06,2.23,3.45,2.25,3.46,2705.85,2705.85,564.78,5614.52,657.89,642.67,5614.50,5592.85,805.73,1488.22,581.21,9227.91,8981.67,13388.83,574.91,576.57,4530.19,970.40,8639.06,9352.15,6109.32,563.69,489.43,764.76,13006.01,353.70,516.71,528.87,460.79,4002.56,227.94,193.70,813.10,502.02,706.38,513.43,399.00,5147.64,533.76,84.00
1991-05-24,dsm2,baseline,2,8151.00,1060.00,1471.28,3005.23,5284.49,0.00,1.00,447.91,2.46,3.62,2.47,3.63,2950.51,2950.51,563.26,5737.85,581.17,643.34,5918.90,5918.90,816.67,1655.34,581.76,9279.29,9031.50,14051.97,576.49,577.83,4733.02,1034.69,9004.44,9416.75,6333.17,562.10,494.89,720.53,13732.88,358.16,512.53,548.23,472.13,4430.90,233.14,194.79,892.30,549.16,766.31,465.67,403.38,5203.85,512.33,84.20
1991-05-25,dsm2,baseline,2,8173.00,1020.00,1337.37,2916.00,5498.63,0.00,1.00,503.79,2.69,3.76,2.71,3.76,3138.06,3138.06,561.80,5956.59,532.30,650.52,6289.72,6289.72,837.93,1849.31,586.84,9382.03,9140.41,14766.97,577.75,579.90,5012.41,1100.11,9453.94,9703.68,6606.51,560.63,498.93,675.98,14440.41,363.45,506.23,562.71,482.22,5129.18,243.11,192.84,988.63,548.96,827.20,456.84,408.17,5223.80,504.82,84.20
