datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1992-03-01,dsm2,base,18,25360.58,24840.58,1492.24,-8866.61,119.83,17866.39,0.00,1.00,1071.95,2.43,4.13,2.62,3.88,222.42,222.42,276.96,520.40,663.55,286.82,236.80,236.80,349.10,156.17,261.24,4510.57,5755.59,2715.86,270.99,271.21,8792.58,262.73,598.94,2018.36,232.30,277.46,340.57,821.90,2749.15,222.06,474.99,412.12,219.16,6081.14,153.58,167.56,184.46,473.51,199.77,930.67,439.61,4697.78,459.37,63.20
1992-03-02,dsm2,base,18,24124.63,23629.63,1435.87,-8869.61,-184.70,16875.60,0.00,1.00,1100.97,2.43,4.03,2.64,3.75,226.03,226.03,271.43,447.12,703.50,279.47,244.68,244.68,333.95,163.71,259.92,4319.16,5205.02,2935.89,266.42,266.60,8618.35,251.46,620.43,1941.00,251.68,271.77,333.56,898.56,2556.27,221.18,478.41,392.51,216.26,5922.23,163.99,181.56,190.09,510.38,203.25,1015.05,420.29,4346.70,484.10,62.00
1992-03-03,dsm2,base,18,21057.15,20599.15,1372.21,-8870.11,434.63,13124.62,0.00,1.00,1111.99,2.44,4.01,2.67,3.56,228.38,228.38,267.97,427.99,759.22,272.72,265.83,265.83,324.23,172.06,256.43,4110.01,4838.81,3100.25,263.01,263.04,8416.55,245.03,677.67,1935.56,270.80,268.15,325.83,981.36,2588.73,220.34,482.31,375.16,216.31,5486.68,174.18,191.65,193.97,522.40,206.06,1075.04,403.12,4065.37,488.22,61.80
1992-03-04,dsm2,base,18,18379.67,17915.67,1331.59,-8875.11,721.82,10114.33,0.00,1.00,1145.97,2.30,4.26,2.59,3.58,231.16,231.16,264.63,419.40,797.22,267.64,294.48,294.48,318.02,180.83,252.86,3946.70,4570.71,3274.53,259.15,259.16,8229.72,241.23,756.25,1964.81,294.18,264.75,320.16,1038.03,2759.47,219.86,486.74,360.41,217.98,5450.38,182.69,212.22,199.12,533.62,209.29,1102.94,388.35,3832.46,488.33,63.20
1992-03-05,dsm2,base,18,16696.52,15984.52,1314.42,-8838.11,-435.66,9608.50,0.00,1.00,1181.96,2.32,4.15,2.46,3.84,235.25,235.25,259.84,416.03,794.92,262.74,395.06,395.06,309.87,189.67,248.96,3672.29,4307.83,3706.19,254.65,254.74,7904.01,239.99,1044.99,2150.07,386.98,259.89,308.84,1078.92,3548.16,218.76,492.47,352.63,222.17,4789.54,193.48,212.25,203.47,521.11,212.07,1118.84,371.31,3432.88,461.70,63.20
1992-03-06,dsm2,base,18,17217.48,14922.48,1300.95,-8446.61,-1872.75,11944.56,0.00,1.00,1201.98,2.30,4.08,2.39,3.74,246.02,246.02,258.00,426.40,811.55,260.18,460.15,460.15,305.73,198.79,247.75,3626.19,4027.25,4103.96,251.82,251.81,7513.14,237.88,1179.56,2166.24,489.60,258.13,307.57,1104.76,3743.69,221.30,497.93,351.84,224.85,4578.81,201.29,209.90,210.31,546.67,217.35,1137.70,364.65,3359.49,525.80,63.40
1992-03-07,dsm2,base,18,15736.27,14122.27,1311.04,-8851.71,-1308.31,9503.91,0.00,1.00,1192.01,2.25,4.08,2.31,3.69,254.68,254.68,258.68,482.77,859.64,259.92,493.09,493.09,309.80,209.16,247.73,3567.68,3864.72,4314.99,251.42,251.40,7154.69,238.15,1246.11,2286.99,518.10,258.74,310.54,1122.13,3752.01,225.57,503.11,356.34,228.33,4498.83,204.85,205.77,216.27,564.49,222.31,1176.34,362.20,3255.35,528.35,63.80
1992-03-08,dsm2,base,18,17130.10,16187.10,1424.04,-8864.61,-1174.28,10863.80,0.00,1.00,1153.03,2.21,3.89,2.27,3.62,275.70,275.70,258.08,538.65,882.13,259.72,575.56,575.56,310.19,219.23,248.07,3497.28,3751.70,4671.14,251.31,251.45,6752.47,239.65,1436.04,2399.71,623.78,258.17,306.71,1149.98,4150.42,229.89,508.21,360.43,232.05,4481.93,206.69,201.42,220.97,563.51,225.26,1194.27,354.67,3157.96,515.07,66.20
1992-03-09,dsm2,base,18,21753.86,21019.86,1850.23,-8873.21,-1357.15,16088.01,0.00,1.00,978.07,2.27,3.69,2.25,3.40,288.39,288.39,258.42,589.12,948.98,259.12,573.28,573.28,308.27,223.21,248.74,3496.73,3680.96,4805.27,251.88,251.88,6423.28,241.10,1410.00,2478.40,647.63,258.56,305.59,1174.72,4013.92,235.03,513.75,363.87,233.93,4560.81,204.66,204.61,223.40,605.35,227.60,1181.46,353.61,3156.59,548.79,65.80
1992-03-10,dsm2,base,18,27252.45,26617.45,2197.94,-8868.71,-931.06,21512.73,0.00,1.00,792.08,2.37,3.70,2.37,3.23,287.84,287.84,259.34,649.61,1073.83,258.79,502.97,502.97,306.88,219.86,249.45,3481.77,3670.29,4673.65,252.72,252.64,6097.62,242.30,1220.32,2494.53,559.44,259.51,304.80,1174.17,3577.94,240.37,521.74,364.33,235.02,4703.37,203.87,202.75,223.23,670.76,227.36,1057.62,354.24,3168.97,582.66,63.20
1992-03-11,dsm2,base,18,27942.54,27370.54,1897.35,-8544.61,635.26,20660.01,0.00,1.00,932.91,2.53,3.77,2.44,3.26,286.96,286.96,258.00,673.19,1034.58,257.82,447.66,447.66,300.94,216.34,248.69,3387.66,3716.37,4501.56,252.03,252.14,5781.07,243.29,1105.66,2568.32,475.69,258.31,298.36,1105.90,3474.56,243.70,535.63,358.11,236.33,4814.74,199.07,159.63,220.83,604.95,226.33,849.83,346.65,3056.84,562.57,63.20
1992-03-12,dsm2,base,18,24830.63,24274.63,1767.87,-11726.30,1099.12,13773.08,0.00,1.00,963.98,2.64,3.98,2.61,3.32,284.63,284.63,255.49,648.41,932.43,255.71,426.75,426.75,294.87,211.01,247.53,3248.33,3711.07,4388.81,251.33,251.28,5554.46,244.11,1059.51,2577.61,432.21,255.77,290.32,957.87,3588.56,244.75,552.72,341.17,234.38,4808.28,176.52,159.43,216.18,514.52,222.36,877.55,331.41,2982.36,466.30,63.20
1992-03-13,dsm2,base,18,21944.74,21417.74,1687.38,-11718.20,756.18,11157.75,0.00,1.00,994.98,2.82,4.12,3.07,3.46,293.10,293.10,252.69,609.09,898.38,253.96,485.09,485.09,288.38,203.55,245.15,3138.69,3627.34,4570.55,249.87,249.89,5379.58,245.02,1249.51,2705.98,455.90,252.73,281.96,904.32,4383.95,240.37,563.72,325.81,232.58,4582.10,174.05,172.53,204.10,489.47,210.99,951.46,315.46,2819.26,402.44,66.20
1992-03-14,dsm2,base,18,20124.79,19594.79,1626.27,-11719.20,179.15,9852.72,0.00,1.00,1047.96,2.98,4.16,3.46,3.61,311.97,311.97,250.81,576.09,908.90,251.40,598.98,598.98,280.46,200.76,243.44,3108.09,3486.19,5079.59,247.97,247.97,5219.01,246.47,1548.43,2878.13,555.28,250.87,276.89,951.74,5002.69,236.57,571.78,313.92,230.61,4124.63,178.77,178.38,201.18,464.15,209.41,978.65,308.18,2687.64,423.61,66.20
1992-03-15,dsm2,base,18,18592.92,17991.92,1592.89,-11723.80,-33.98,8495.99,0.00,1.00,1121.94,3.14,3.94,3.82,3.60,333.39,333.39,248.78,575.82,914.59,249.60,733.28,733.28,276.72,206.84,242.32,3127.55,3375.66,5571.87,246.11,246.10,5070.50,247.02,1832.50,3123.75,681.91,248.83,276.44,977.43,5414.88,234.44,582.36,306.93,227.85,3805.04,183.99,187.16,204.46,494.07,211.14,1016.49,306.94,2580.88,405.80,66.20
1992-03-16,dsm2,base,18,18692.07,17794.07,1566.17,-11711.20,15.38,8531.66,0.00,1.00,1167.96,3.27,3.73,3.96,3.37,345.26,345.26,247.33,634.99,924.09,248.55,764.68,764.68,275.26,211.95,241.53,3180.69,3336.85,5825.76,244.54,244.57,5027.47,246.18,1902.49,3093.57,766.03,247.37,274.55,1011.38,5166.29,233.52,595.25,303.66,225.73,3711.36,188.74,195.08,208.57,520.75,213.65,1066.52,304.15,2578.97,383.46,66.20
1992-03-17,dsm2,base,18,20474.07,17787.07,1565.88,-11691.70,236.30,10111.95,0.00,1.00,1189.98,3.34,3.77,4.08,3.20,353.04,353.04,246.12,724.81,937.04,247.38,771.42,771.42,275.43,217.33,240.20,3240.32,3390.65,5815.10,243.13,243.13,4993.18,246.15,1925.93,3145.19,787.91,246.14,273.46,1055.82,4908.81,232.72,606.13,302.98,225.04,3718.33,194.54,198.20,210.95,529.87,215.26,1138.72,302.28,2593.53,358.47,66.20
1992-03-18,dsm2,base,18,21214.88,18762.88,1580.45,-11649.20,883.12,10263.02,0.00,1.00,1185.00,3.39,3.94,4.23,3.29,381.93,381.93,245.23,782.64,951.65,246.71,878.03,878.03,276.94,226.22,238.84,3310.70,3463.03,5882.43,241.67,241.71,4877.24,250.42,2111.58,3334.88,842.09,245.24,272.86,1117.57,5110.68,231.16,611.36,304.16,226.16,3710.87,199.53,216.90,215.29,527.58,218.67,1174.84,301.95,2528.44,330.86,66.20
