datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2005-08-23,dsm2,baseline,65,16239.01,4050.56,11993.44,4312.62,4333.59,0.00,1.00,408.80,2.59,2.98,2150.58,2150.58,335.56,4152.64,423.29,402.74,4110.45,4110.45,539.63,659.99,351.81,7244.00,6506.88,13461.68,345.72,347.50,2054.15,838.87,7489.62,8893.79,4238.03,335.40,309.46,487.50,12413.79,246.86,466.42,292.55,329.21,3978.02,166.91,163.46,447.40,348.49,441.48,422.68,280.83,2190.76,299.07,79.40
2005-08-24,dsm2,baseline,65,16003.71,3999.40,12729.46,3989.41,3609.45,0.00,1.00,414.60,2.23,2.99,2159.70,2159.70,350.14,4205.72,414.28,419.26,3909.89,3909.89,573.32,618.94,364.88,7288.94,6694.12,13374.01,359.43,360.89,2099.66,869.35,7277.41,8863.70,4106.78,349.96,320.17,473.54,12209.87,254.39,441.76,298.24,342.06,3637.64,166.73,163.30,436.75,341.21,446.33,415.24,286.76,2289.94,310.98,79.40
2005-08-25,dsm2,baseline,65,15821.15,3729.86,12103.84,3996.61,3754.02,0.00,1.00,430.00,2.06,3.11,2261.06,2261.06,362.67,4190.93,419.19,440.18,3959.49,3959.49,617.86,611.09,380.19,7371.34,6831.60,13466.02,372.45,374.27,2169.43,932.76,7272.33,8803.58,4175.32,362.53,332.34,452.17,12371.22,264.39,421.47,308.71,362.07,2786.11,167.76,163.15,447.15,344.46,462.52,420.94,293.08,2412.84,322.21,79.40
2005-08-26,dsm2,baseline,65,15699.62,3536.05,12084.88,4091.11,3372.87,0.00,1.00,469.59,2.04,3.21,2473.19,2473.19,377.12,4134.22,433.63,470.78,4175.82,4173.65,671.80,662.98,402.26,7540.80,7001.57,13773.79,389.39,391.91,2381.39,1055.42,7535.32,8954.66,4393.65,377.05,342.75,441.01,12995.97,279.55,417.74,328.39,391.24,2452.99,166.77,164.73,478.84,347.73,503.50,436.57,297.12,2572.46,332.28,79.40
2005-08-27,dsm2,baseline,65,15732.19,3463.45,12135.96,4098.73,3280.58,0.00,1.00,477.10,2.09,3.22,2709.53,2709.53,397.90,4131.54,468.33,512.54,4414.61,4414.61,736.37,705.91,433.96,7714.86,7237.76,14233.72,417.60,420.06,2576.23,1198.45,7925.86,9203.32,4680.60,397.63,354.95,438.17,13706.30,298.22,424.07,347.66,426.99,2628.57,166.98,167.26,517.58,354.94,552.11,473.31,301.92,2699.83,342.53,79.40
2005-08-28,dsm2,baseline,65,16346.77,3341.12,12086.45,3919.04,4010.85,0.00,1.00,477.50,2.21,3.24,2827.70,2827.70,426.65,4254.28,480.44,559.03,4480.43,4480.43,798.53,711.99,470.01,7850.88,7483.97,14584.42,452.96,457.39,2541.19,1296.68,8086.97,9311.43,4929.37,426.40,371.26,439.46,14143.63,317.41,441.04,364.47,460.95,2551.03,167.68,166.44,549.78,367.74,575.20,481.75,307.56,2772.22,356.21,79.40
2005-08-29,dsm2,baseline,65,17944.08,3192.93,12083.39,3700.15,5672.50,0.00,1.00,481.00,2.37,3.41,2881.45,2881.45,461.47,4488.49,482.18,607.11,4452.69,4452.69,860.41,705.87,507.59,7910.96,7728.96,14876.14,493.07,497.05,2561.77,1402.62,8195.19,9583.25,4854.91,461.06,393.85,453.42,14425.37,336.12,467.11,380.66,499.38,2661.56,168.59,166.86,581.03,387.66,633.94,482.51,312.53,2839.76,374.01,79.40
2005-08-30,dsm2,baseline,65,20603.53,3142.02,12156.61,3457.70,8450.90,0.00,1.00,462.11,2.53,3.68,2961.08,2961.08,503.03,4743.60,484.85,667.72,4592.90,4582.54,924.57,704.00,552.33,8204.35,7903.66,15197.04,535.30,540.27,2740.05,1542.79,8459.12,9928.82,4798.51,502.54,421.50,474.37,14910.79,361.31,475.82,399.00,545.50,3070.43,168.31,169.41,604.69,404.50,677.76,485.69,317.68,2969.77,396.61,79.40
2005-08-31,dsm2,baseline,65,24047.64,2812.36,12126.49,3505.79,11529.30,0.00,1.00,527.68,2.61,3.86,3120.00,3120.00,551.60,4897.50,473.32,745.72,4785.19,4785.19,1006.81,711.87,618.20,8547.65,8064.67,15712.33,588.11,593.00,3251.28,1698.25,8868.26,10348.42,4988.54,551.33,453.16,487.10,15561.31,394.69,475.93,418.70,602.06,4153.58,169.54,167.48,655.30,422.64,771.87,468.89,324.71,3209.43,422.30,79.40
2005-09-01,dsm2,baseline,65,27540.58,2440.00,12152.24,3110.56,15013.78,0.00,1.00,592.87,2.56,3.89,3182.29,3182.29,611.66,5009.45,504.24,822.97,4602.38,4602.38,1092.04,634.31,688.58,8861.53,8311.82,16098.20,652.57,657.62,3852.87,1757.50,8751.65,10698.19,5030.31,611.22,494.23,495.12,15519.16,427.83,474.13,462.19,647.37,4962.72,167.74,168.66,688.59,443.10,807.82,522.57,334.66,3415.77,451.21,79.40
2005-09-02,dsm2,baseline,65,31777.80,2215.66,12166.30,3035.44,19074.12,0.00,1.00,632.18,2.48,3.76,3084.89,3084.89,674.23,5158.99,561.63,878.40,3909.35,3909.35,1171.64,521.66,741.06,9125.44,8617.13,16145.94,714.39,719.64,4355.88,1719.66,7981.02,10690.20,4610.96,673.71,541.54,499.10,14675.93,450.13,468.69,502.94,679.32,5469.43,167.74,168.95,667.65,464.95,803.28,577.71,347.33,3592.39,489.04,79.40
2005-09-03,dsm2,baseline,65,30919.33,2095.76,12164.38,2765.79,18358.34,0.00,1.00,622.30,2.37,3.59,2819.56,2819.56,726.71,5166.97,611.56,902.75,2943.50,2943.50,1227.32,391.47,771.52,9286.23,8927.23,15676.08,758.82,763.44,4412.89,1614.77,6588.64,10317.24,3714.26,726.60,584.96,503.68,13138.93,460.44,466.50,528.03,683.14,5869.16,168.21,169.61,615.00,497.86,745.20,619.78,363.41,3650.16,526.30,79.40
2005-09-04,dsm2,baseline,65,32336.66,1906.62,12117.95,2615.49,19802.81,0.00,1.00,612.51,2.23,3.47,2524.59,2524.59,758.54,4822.41,632.85,908.46,2194.63,2194.63,1257.26,331.52,778.28,9387.61,9189.84,14810.25,780.73,783.84,4283.19,1504.37,5317.88,9774.88,2748.61,758.40,621.72,509.79,11459.95,462.71,478.56,554.03,679.52,5670.02,169.09,170.66,561.06,531.12,683.57,631.30,378.43,3690.32,555.67,76.60
2005-09-05,dsm2,baseline,65,32401.15,1773.25,12075.66,2625.30,19775.76,0.00,1.00,617.00,2.11,3.48,2255.17,2255.17,772.05,4149.66,624.62,905.21,1643.60,1643.60,1272.93,297.39,774.35,9446.29,9360.27,13716.27,783.15,786.51,4064.47,1394.36,4258.55,9242.90,2025.03,772.07,639.74,513.30,9975.33,462.37,505.01,575.89,663.18,5487.39,169.87,170.34,506.03,553.23,640.00,623.39,391.64,3725.21,578.51,76.40
2005-09-06,dsm2,baseline,65,31548.86,1718.18,12094.86,2553.02,18903.74,0.00,1.00,596.51,2.01,3.58,1999.16,1999.16,767.78,3411.73,618.09,897.79,1362.23,1362.23,1284.47,274.40,760.41,9421.11,9449.10,12654.18,774.52,777.88,3999.95,1378.00,3673.61,8702.14,1633.18,767.78,655.59,516.19,8984.52,464.73,537.30,598.64,666.32,5348.30,170.07,170.49,483.61,573.61,608.74,619.31,403.95,3759.66,598.87,72.60
2005-09-07,dsm2,baseline,65,29834.23,1648.84,12086.94,2421.23,17383.43,0.00,1.00,592.90,1.94,3.67,1764.02,1764.02,757.94,2761.50,621.70,894.41,1227.57,1227.57,1291.63,268.36,755.86,9329.91,9493.62,11829.64,765.80,768.84,4320.19,1369.96,3419.09,8124.82,1473.80,757.89,657.14,522.48,8591.13,474.00,559.35,625.46,669.56,5130.59,170.52,170.99,478.22,581.46,608.08,616.50,413.16,3774.20,604.10,70.80
2005-09-08,dsm2,baseline,65,28924.42,1438.49,12060.13,2122.62,16723.39,0.00,1.00,585.41,1.93,3.71,1578.39,1578.39,752.62,2292.30,603.89,891.96,1183.32,1183.32,1296.33,271.47,760.23,9226.69,9481.38,11266.55,764.45,767.16,4679.26,1323.88,3218.60,7534.57,1332.83,752.49,650.67,525.68,8366.79,483.42,570.13,651.50,665.90,5068.09,171.02,171.90,489.28,579.53,618.50,602.47,421.11,3713.32,605.06,70.80
2005-09-09,dsm2,baseline,65,27673.53,1191.24,12035.21,1806.90,15696.26,0.00,1.00,597.86,1.99,3.76,1443.70,1443.70,753.52,1948.80,599.17,889.11,1119.54,1119.54,1296.03,281.06,760.10,9106.77,9436.67,10810.53,765.48,767.99,4901.22,1239.89,3005.81,7031.53,1277.18,753.27,653.52,532.14,8033.20,488.70,574.06,676.95,655.02,5035.97,171.82,174.24,487.69,580.86,612.59,598.80,424.93,3592.99,602.50,70.80
2005-09-10,dsm2,baseline,65,26035.75,1115.29,12047.20,1829.90,14088.37,0.00,1.00,608.26,2.11,3.81,1325.54,1325.54,753.60,1720.78,593.92,885.38,1125.73,1125.73,1289.23,291.83,757.07,8927.95,9364.57,10477.67,764.52,768.16,5051.95,1170.57,2911.58,6589.57,1236.62,753.43,655.70,547.14,7913.64,494.04,570.74,701.13,648.14,4901.54,173.31,176.96,463.30,583.53,593.25,593.45,430.62,3454.73,607.84,70.80
2005-09-11,dsm2,baseline,65,24964.60,1067.76,12037.49,1876.28,13085.89,0.00,1.00,569.34,2.29,3.87,1202.98,1202.98,752.20,1592.83,596.39,880.57,1152.78,1152.78,1269.73,305.81,751.93,8680.40,9257.85,10245.57,764.90,768.48,5323.66,1115.48,2936.58,6345.95,1277.35,752.01,656.56,562.46,8025.51,501.57,565.52,719.22,646.98,4893.77,174.88,177.81,450.07,586.02,557.19,598.87,437.31,3294.43,611.25,70.80
2005-09-12,dsm2,baseline,65,24436.59,1115.80,11892.48,2018.51,12738.52,0.00,1.00,525.16,2.49,3.94,1102.86,1102.86,750.19,1519.07,605.77,867.16,1223.43,1223.43,1226.28,323.65,747.40,8367.13,9095.69,10113.43,766.09,768.98,5601.87,1056.15,3071.62,6211.31,1303.53,750.08,657.90,574.31,8400.60,507.04,556.19,732.75,644.07,4798.79,176.04,181.62,458.11,588.99,524.39,607.63,443.78,3158.12,613.53,70.80
2005-09-13,dsm2,baseline,65,23454.57,1164.77,12148.38,1964.10,11734.47,0.00,1.00,495.50,2.74,4.06,1020.38,1020.38,746.96,1504.92,597.16,854.74,1276.07,1276.07,1167.54,339.42,743.52,8017.72,8879.91,10006.56,763.71,765.76,5926.49,986.33,3150.03,6193.52,1314.43,746.71,660.90,585.77,8685.24,506.03,547.70,742.71,632.14,4680.86,179.01,179.82,476.06,591.81,517.10,597.28,449.60,3022.17,615.66,70.80
2005-09-14,dsm2,baseline,65,22519.31,1229.35,12309.26,2010.07,10626.25,0.00,1.00,486.71,3.00,4.18,941.70,941.70,743.14,1529.01,569.27,850.50,1334.87,1334.87,1118.05,349.62,739.59,7669.54,8597.74,10007.54,755.86,758.60,6338.53,927.25,3304.62,6209.05,1374.18,742.90,660.01,594.78,8819.79,503.50,540.34,749.34,621.23,4497.72,179.75,176.45,463.73,591.61,546.72,552.73,455.16,2901.09,614.06,70.80
2005-09-15,dsm2,baseline,65,21754.68,1199.59,12235.39,2162.54,9718.98,0.00,1.00,482.12,3.21,4.27,904.49,904.49,738.43,1570.75,541.43,836.17,1459.41,1459.41,1062.66,352.72,734.83,7381.66,8262.11,10179.65,748.05,750.19,6698.33,862.57,3600.68,6257.80,1522.55,738.32,660.44,599.59,9120.88,504.09,530.96,752.93,611.53,4402.35,178.40,175.75,450.28,591.59,546.44,514.04,459.56,2785.00,615.30,70.80
2005-09-16,dsm2,baseline,65,21102.67,1188.46,12276.62,2225.15,8887.48,0.00,1.00,467.55,3.41,4.30,925.13,925.13,731.95,1643.03,520.72,813.19,1707.71,1707.71,1003.90,362.25,726.99,7136.37,7914.98,10412.99,737.80,740.00,6938.12,795.76,3983.53,6281.46,1759.96,731.69,659.12,604.20,9373.86,502.42,517.28,755.31,597.41,4478.59,179.45,172.53,453.60,593.43,526.50,498.53,463.13,2668.03,615.12,74.80
2005-09-17,dsm2,baseline,65,19993.75,1242.16,12383.04,2143.57,7813.35,0.00,1.00,460.01,3.46,4.32,984.02,984.02,722.66,1759.89,507.40,783.42,1933.94,1933.94,944.42,380.44,708.73,7025.75,7618.75,10648.61,724.87,726.37,7053.74,749.72,4364.78,6369.65,1974.74,722.55,657.14,606.97,9601.01,493.48,507.55,756.54,579.75,4600.96,179.04,175.40,447.45,589.97,506.61,492.47,466.80,2586.54,614.85,76.40
2005-09-18,dsm2,baseline,65,18969.26,1286.31,12332.95,2421.37,6498.19,0.00,1.00,424.23,3.32,4.29,1077.27,1077.27,708.29,1906.46,497.98,750.56,2210.74,2210.74,891.34,406.82,686.91,6999.18,7414.77,10881.15,707.57,708.46,7049.36,724.48,4733.29,6517.07,2231.93,708.27,650.69,606.47,9888.14,482.71,500.06,756.65,564.34,4731.83,181.70,167.81,438.03,582.21,479.15,479.23,470.13,2553.42,610.81,76.60
2005-09-19,dsm2,baseline,65,19132.11,1374.24,12161.23,2657.84,6549.24,0.00,1.00,427.90,3.11,4.18,1184.15,1184.15,688.60,2072.29,486.30,718.51,2471.75,2471.75,846.97,435.59,664.75,7036.86,7307.17,11096.28,684.64,685.37,6995.91,717.17,5072.56,6634.17,2486.60,688.71,639.61,606.00,10013.39,472.65,497.46,755.47,548.49,4776.88,180.64,166.16,425.37,576.85,464.38,468.27,470.83,2543.82,605.06,76.60
2005-09-20,dsm2,baseline,65,18324.42,1663.59,11712.27,2551.38,6461.16,0.00,1.00,407.51,2.87,3.96,1255.13,1255.13,666.00,2231.97,464.79,692.07,2548.61,2548.61,812.48,447.63,642.00,7082.57,7286.07,11144.96,660.38,661.25,6890.48,715.09,5203.35,6669.67,2645.72,666.14,623.63,600.87,9989.25,461.28,500.29,752.17,529.63,4692.91,176.46,179.77,415.88,565.31,450.43,438.95,470.08,2544.92,592.95,76.60
2005-09-21,dsm2,baseline,65,17379.20,1953.92,11640.74,2313.76,5911.70,0.00,1.00,390.81,2.64,3.77,1285.23,1285.23,643.39,2383.12,435.15,667.40,2457.15,2457.15,784.01,428.13,618.62,7096.78,7335.03,10983.30,636.10,636.77,6683.44,704.75,5034.56,6628.75,2638.30,643.52,608.09,583.14,9665.12,448.54,514.16,746.72,507.89,4489.01,178.14,152.21,400.31,550.24,442.88,427.95,467.58,2495.32,579.37,76.60
2005-09-22,dsm2,baseline,65,15769.05,2295.87,11741.70,2701.47,4003.77,0.00,1.00,399.60,2.37,3.67,1290.85,1290.85,620.58,2501.33,409.67,645.24,2373.47,2373.47,763.09,414.77,595.38,7076.55,7425.81,10748.52,612.50,612.94,6359.80,698.76,4836.65,6558.77,2530.57,620.70,594.41,551.56,9432.21,435.92,519.81,739.91,490.06,4463.76,174.49,155.92,391.20,536.56,430.89,403.13,464.24,2486.00,568.03,76.60
2005-09-23,dsm2,baseline,65,15174.27,2731.37,11892.57,2453.10,3836.43,0.00,1.00,381.31,2.15,3.72,1304.65,1304.65,597.25,2547.69,402.01,624.60,2407.80,2407.80,745.37,427.48,573.28,7117.48,7469.42,10588.57,590.70,591.14,5984.42,706.30,4855.73,6516.36,2490.24,597.40,576.47,538.22,9269.37,424.74,501.66,730.68,477.59,4488.39,166.36,157.02,388.09,523.08,423.25,402.17,459.38,2495.47,555.41,76.60
2005-09-24,dsm2,baseline,65,14497.16,2957.30,11707.48,2248.41,3809.21,0.00,1.00,392.90,2.00,3.88,1397.49,1397.49,575.62,2553.34,390.44,606.90,2614.62,2614.62,731.80,455.31,552.48,7110.85,7464.86,10578.88,571.58,571.85,5807.41,744.98,5134.29,6726.52,2618.84,575.65,559.39,501.79,9794.61,415.98,454.94,720.10,472.67,4484.35,167.46,155.63,380.67,503.29,424.31,392.26,453.07,2529.62,539.28,76.60
2005-09-25,dsm2,baseline,65,13154.35,3148.43,11949.53,2364.57,2316.90,0.00,1.00,410.00,1.91,4.10,1546.11,1546.11,556.66,2567.50,394.18,595.24,2964.04,2964.04,722.70,525.87,538.61,7099.84,7426.16,10890.68,555.72,556.62,5827.52,807.16,5604.68,6946.67,2883.97,556.74,542.33,451.45,10796.45,411.01,419.28,707.78,470.37,4507.68,170.89,151.23,393.79,485.36,427.81,395.70,445.05,2584.60,523.47,79.40
2005-09-26,dsm2,baseline,65,16114.88,3224.83,11980.18,2311.70,5379.65,0.00,1.00,393.90,1.90,4.23,1736.35,1736.35,543.55,2651.64,409.80,593.76,3350.53,3350.53,719.39,584.88,533.77,7081.80,7385.48,11463.84,547.04,548.43,6011.97,876.46,6162.38,7317.09,3344.13,543.50,527.74,414.01,11929.94,407.56,403.41,692.67,471.74,4540.15,167.65,148.39,430.57,469.85,451.69,412.30,436.44,2633.94,509.93,79.40
2005-09-27,dsm2,baseline,65,15607.09,3232.32,12312.71,2205.85,4640.91,0.00,0.00,379.20,1.93,4.27,1890.59,1890.59,537.53,2869.42,402.19,600.45,3435.72,3435.72,723.68,584.46,537.24,7113.42,7358.57,11999.92,544.01,545.70,6186.33,928.07,6419.17,8157.56,3996.28,537.51,517.91,410.44,12431.80,404.17,399.07,674.17,471.74,4556.54,164.35,146.51,447.22,460.40,480.39,398.73,428.76,2670.54,498.39,79.40
2005-09-28,dsm2,baseline,65,15182.13,3023.97,12113.39,2291.14,4122.63,0.00,0.00,394.60,1.98,4.24,1976.33,1976.33,537.71,3168.58,387.36,606.81,3394.11,3394.11,734.74,564.91,543.55,7379.55,7322.33,12520.21,545.60,547.53,6299.82,957.78,6441.94,9083.71,4110.07,537.68,513.71,418.53,12477.41,400.27,407.85,653.53,474.18,4883.69,163.34,140.89,464.81,461.85,517.59,384.50,423.91,2709.46,492.76,79.40
2005-09-29,dsm2,baseline,65,15192.62,2706.79,12048.17,2109.67,4056.91,0.00,0.00,409.99,2.05,4.17,2033.09,2033.09,541.87,3546.47,394.89,614.96,3426.60,3426.60,751.38,563.25,549.37,7689.97,7328.33,12998.14,549.64,552.12,6345.47,982.93,6478.41,9744.39,4168.11,541.83,513.95,421.94,12437.65,395.38,404.89,633.38,477.72,5262.13,159.35,140.65,483.59,468.26,537.18,394.44,420.73,2765.13,492.36,79.40
2005-09-30,dsm2,baseline,65,14776.12,2386.89,12240.49,2031.81,3184.66,0.00,0.00,417.10,2.09,4.14,2080.22,2080.22,546.80,3986.28,409.57,623.13,3404.84,3404.84,774.45,569.13,554.46,8011.41,7433.53,13351.45,554.62,557.53,6332.74,1020.54,6500.89,10258.62,4184.96,546.74,515.70,424.85,12338.58,390.40,394.33,616.19,484.08,5560.75,157.93,138.49,498.99,470.06,546.00,408.45,417.69,2837.35,493.13,79.40
2005-10-01,dsm2,baseline,65,14260.10,2101.52,12191.40,2061.65,2373.75,0.00,0.00,431.69,2.09,4.14,2156.70,2156.70,552.90,4513.21,419.64,634.22,3487.05,3487.05,803.92,596.34,560.22,8420.93,7648.64,13677.64,561.47,563.30,6339.65,1068.19,6661.11,10766.44,4218.29,552.78,516.64,424.69,12506.60,389.17,399.91,601.85,496.89,5877.79,157.97,137.56,523.32,469.74,566.11,420.91,412.49,2978.00,493.22,79.40
2005-10-02,dsm2,baseline,65,14077.52,1883.05,11699.19,1573.59,2937.02,0.00,0.00,431.70,2.09,4.16,2258.73,2258.73,560.21,5114.60,431.12,647.77,3673.93,3673.93,840.01,643.98,571.00,8918.35,7972.93,14072.89,570.82,573.12,6417.73,1127.98,6949.65,11435.42,4321.69,560.11,520.78,427.23,12870.23,390.55,409.38,591.52,513.24,6527.63,155.78,137.70,554.00,471.74,591.93,431.64,407.08,3202.12,494.66,79.40
2005-10-03,dsm2,baseline,65,14048.03,1706.77,11682.75,1282.90,3040.67,0.00,0.00,436.70,2.13,4.23,2372.64,2372.64,570.65,5740.13,439.09,664.85,3846.58,3846.58,882.95,695.90,586.95,9472.88,8379.77,14503.50,581.86,585.34,6527.15,1179.18,7188.60,11978.41,4460.93,570.56,523.35,440.63,13189.44,396.13,417.12,583.55,531.58,7139.38,155.28,134.04,578.02,477.67,604.55,444.90,403.49,3480.85,496.70,79.40
2005-10-04,dsm2,baseline,65,14561.87,1566.00,11958.99,1314.40,3092.57,0.00,0.00,465.78,2.25,4.30,2541.86,2541.86,584.90,6347.20,440.35,689.18,4123.80,4123.80,937.30,759.69,604.30,10047.91,8833.81,14967.52,598.45,601.16,6687.57,1259.25,7589.61,12609.92,4693.90,584.87,530.73,469.06,13691.12,407.74,422.54,578.11,559.66,7669.80,155.11,130.92,612.26,478.79,648.03,447.16,401.60,3816.72,500.09,79.40
2005-10-05,dsm2,baseline,65,15947.29,1439.92,12046.42,1316.79,4261.72,0.00,0.00,529.14,2.42,4.30,2763.71,2763.71,601.51,6977.13,447.13,719.05,4432.77,4432.77,998.35,817.03,627.58,10671.29,9348.68,15530.04,618.21,620.55,6957.64,1350.82,8065.23,13159.51,5025.26,601.33,540.40,492.19,14298.09,423.50,428.79,576.33,589.14,8417.38,150.69,127.60,663.81,484.47,697.25,453.60,400.75,4239.73,506.38,79.40
2005-10-06,dsm2,baseline,65,16330.47,1338.74,11390.46,1327.88,5179.41,0.00,0.00,589.40,2.57,4.24,2925.62,2925.62,622.58,7503.90,475.56,753.05,4560.02,4560.02,1057.63,824.80,656.37,11181.40,9873.45,15954.88,642.56,646.25,7220.45,1421.65,8274.23,13716.91,5385.15,621.98,552.07,520.49,14585.18,440.26,433.12,577.40,616.17,9176.99,149.75,129.01,677.83,491.28,722.58,478.47,401.00,4610.38,513.07,79.40
2005-10-07,dsm2,baseline,65,15853.83,1283.77,11583.18,1242.79,4530.13,0.00,0.00,619.90,2.65,4.17,2939.59,2939.59,646.61,7942.04,531.79,784.59,4536.74,4536.74,1097.86,809.59,682.93,11607.86,10358.55,16155.39,670.61,673.45,7423.23,1446.91,8214.20,14009.86,5639.56,645.98,568.89,568.52,14497.55,451.91,436.34,580.95,635.60,9649.74,148.95,130.32,674.73,498.82,730.91,524.28,403.15,4996.01,524.56,79.40
2005-10-08,dsm2,baseline,65,13173.09,1318.58,11461.39,999.66,2252.38,0.00,0.00,632.09,2.63,4.10,2957.65,2957.65,672.97,8353.03,588.90,817.97,4589.14,4589.14,1135.32,857.00,708.43,11967.41,10796.65,16204.36,697.56,701.52,7597.52,1497.65,8242.15,14216.14,5826.64,672.33,587.67,617.65,14406.03,465.47,442.90,586.52,654.93,10146.03,156.92,131.13,675.61,512.71,737.17,577.40,407.83,5297.85,539.77,79.40
2005-10-09,dsm2,baseline,65,12961.08,1464.33,10239.02,889.72,3523.88,0.00,0.00,623.81,2.53,3.96,2969.33,2969.33,697.01,8737.83,624.82,847.27,4700.99,4700.99,1162.47,931.42,734.96,12256.40,11186.14,16265.57,724.56,728.99,7678.03,1550.38,8352.83,14345.19,6049.65,696.52,606.68,650.41,14699.40,480.56,457.54,593.63,675.16,10285.26,165.21,130.47,699.27,524.30,754.50,621.35,415.68,5617.35,558.29,79.40
2005-10-10,dsm2,baseline,65,13052.27,1539.15,12472.54,956.45,1379.42,0.00,0.00,620.00,2.42,3.75,2881.83,2881.83,718.24,8969.94,639.28,868.66,4585.79,4585.79,1165.87,930.43,754.43,12438.05,11506.59,16210.54,750.22,754.10,7612.12,1534.43,8176.01,14345.37,6202.29,717.68,625.35,667.17,14436.41,487.47,495.23,602.33,681.77,10373.08,163.25,128.24,702.13,538.59,744.58,643.32,424.89,5837.29,570.80,79.40
2005-10-11,dsm2,baseline,65,13140.28,2464.19,11561.80,940.32,3323.55,0.00,0.00,581.71,2.38,3.60,2754.01,2754.01,742.07,9095.33,632.32,880.81,4325.03,4325.03,1168.21,893.48,766.64,12496.25,11732.94,15931.09,769.92,774.24,7336.74,1504.04,7811.81,14170.66,6144.64,741.73,641.17,666.71,13913.38,488.36,563.18,611.81,683.27,10230.68,159.56,126.90,670.34,555.48,719.13,641.16,434.16,5930.53,589.29,79.40
2005-10-12,dsm2,baseline,65,12884.17,2721.41,11643.78,1013.11,3168.44,0.00,0.00,557.11,2.44,3.53,2630.51,2630.51,757.78,9204.41,599.58,889.94,4074.96,4074.96,1163.95,832.04,777.02,12553.37,11895.09,15533.89,781.51,785.06,7106.52,1443.85,7458.91,13926.32,5962.13,757.34,658.44,659.39,13326.02,483.21,622.81,622.30,678.37,9928.17,159.29,127.69,677.74,573.37,707.98,621.97,442.10,6054.85,604.85,79.40
2005-10-13,dsm2,baseline,65,12440.27,2838.64,11476.71,1098.23,2914.39,0.00,0.00,557.10,2.57,3.46,2561.91,2561.91,768.80,9372.78,569.47,903.14,3993.72,3993.72,1169.56,805.19,788.48,12607.03,12016.63,15179.72,787.33,790.11,7203.06,1412.47,7297.61,13755.08,5836.27,768.61,670.32,652.78,12986.29,479.39,616.15,635.99,680.45,9471.47,160.87,125.97,698.68,591.90,762.71,582.11,447.64,6257.00,615.69,79.40
2005-10-14,dsm2,baseline,65,12796.33,2979.43,11509.63,1134.82,3294.55,0.00,0.00,562.50,2.75,3.43,2541.92,2541.92,777.92,9571.37,562.95,914.12,4029.67,4029.67,1173.26,807.84,796.93,12655.61,12128.42,14944.65,791.50,795.62,7448.33,1413.64,7355.65,13652.10,5859.65,777.73,680.18,649.74,12777.58,481.04,582.73,653.28,683.77,9100.16,159.29,126.06,731.73,604.95,786.75,568.26,451.78,6400.85,627.13,79.40
2005-10-15,dsm2,baseline,65,12739.66,3242.39,11679.87,620.78,4190.18,0.00,0.00,557.90,2.92,3.48,2576.55,2576.55,785.51,9814.30,564.97,919.89,4140.64,4140.64,1180.21,860.97,801.61,12717.32,12251.63,14803.06,800.36,803.51,7723.11,1404.93,7426.97,13591.52,5971.89,785.36,686.46,650.10,12751.25,482.27,566.28,668.93,681.70,8104.62,161.49,128.17,756.36,609.90,806.06,569.27,457.87,6641.11,631.01,79.40
2005-10-16,dsm2,baseline,65,12644.87,3592.91,11626.23,1067.54,4021.11,0.00,0.00,497.91,3.08,3.61,2667.82,2667.82,793.33,10115.21,560.92,919.89,4417.66,4417.66,1198.38,952.06,802.75,12822.44,12350.73,14831.49,807.00,809.62,8073.00,1435.03,7681.54,13668.67,6144.37,793.18,693.72,655.24,12962.52,482.70,564.83,684.44,690.66,8082.34,164.99,130.09,784.06,611.88,812.35,566.90,468.70,6923.03,640.21,79.40
2005-10-17,dsm2,baseline,65,12514.60,3930.39,11673.32,1159.91,3927.04,0.00,0.00,472.90,3.21,3.68,2870.77,2870.77,800.43,10488.73,503.29,929.34,4896.82,4896.82,1230.12,1116.03,807.52,13000.29,12501.72,15144.62,812.62,815.15,8407.24,1496.67,8275.76,13916.08,6473.15,800.28,703.80,658.31,13649.52,491.26,562.77,700.02,715.21,8536.90,169.09,130.23,856.36,615.81,849.47,519.82,479.58,7302.48,649.26,79.40
2005-10-18,dsm2,baseline,65,12338.76,4221.05,11604.19,1120.81,4136.65,0.00,0.00,451.30,3.27,3.69,3073.68,3073.68,804.34,10819.48,475.69,941.53,5265.62,5265.62,1267.65,1251.32,820.78,13225.34,12681.20,15576.79,818.13,821.35,8673.95,1540.52,8721.23,14223.27,6889.80,803.97,708.42,666.18,14191.12,501.60,518.56,715.45,731.00,8950.25,176.67,129.88,892.94,621.97,891.43,483.75,490.41,7715.58,655.34,79.40
