datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1992-03-01,dsm2,base,14,26370.00,25850.00,1400.00,-10482.31,119.83,17167.86,0.00,0.00,1071.95,3.21,3.78,6.07,3.04,236.77,236.77,285.33,256.89,683.28,297.50,220.95,220.95,371.31,157.92,266.66,2433.55,3160.54,2196.47,279.42,279.61,5236.18,275.92,499.20,1332.11,201.25,285.47,349.75,824.64,2475.21,225.10,474.98,429.66,223.55,4093.42,154.32,167.91,182.77,499.69,201.17,931.55,444.02,2119.46,461.56,62.20
1992-03-02,dsm2,base,14,23265.00,22770.00,1350.00,-10482.83,-184.70,14316.87,0.00,0.00,1100.97,3.89,3.49,6.09,3.01,229.71,229.71,277.11,329.24,686.47,289.15,241.98,241.98,352.88,164.71,263.22,2408.61,2876.07,2564.15,271.90,271.98,5092.95,265.75,590.99,1597.22,219.85,277.16,336.97,905.02,2561.52,221.65,479.50,406.57,223.23,3868.29,164.75,181.34,192.77,494.36,204.70,1014.07,419.82,2140.20,420.55,61.80
1992-03-03,dsm2,base,14,20478.00,20020.00,1320.00,-10487.83,434.63,10875.54,0.00,0.00,1111.99,3.69,3.60,5.83,3.04,236.38,236.38,274.05,470.57,727.53,279.34,263.19,263.19,336.39,177.46,260.25,2332.55,2715.23,2691.09,268.16,268.10,4900.06,255.03,635.71,1894.86,233.85,274.43,328.33,972.82,2404.46,223.95,484.35,385.11,221.23,3813.16,172.96,191.26,197.48,521.42,210.35,1067.06,402.17,2178.04,470.10,59.60
1992-03-04,dsm2,base,14,18504.00,18040.00,1290.00,-10450.83,721.82,8621.35,0.00,0.00,1145.97,3.33,3.65,4.86,3.13,234.93,234.93,269.85,632.24,727.20,272.84,337.40,337.40,324.62,186.83,256.03,2304.60,2626.64,2996.27,264.38,264.31,4664.88,250.00,835.67,2147.48,246.82,270.08,317.44,1026.07,3015.41,223.31,490.64,367.49,224.42,3826.56,181.58,212.12,201.52,517.95,212.25,1094.02,380.36,2154.28,470.43,63.20
1992-03-05,dsm2,base,14,17652.00,16940.00,1280.00,-10059.29,-435.66,9308.37,0.00,0.00,1181.96,2.84,3.65,3.90,3.21,239.20,239.20,265.54,780.91,710.73,268.37,399.48,399.48,313.27,195.39,253.77,2379.90,2567.26,3385.33,260.47,260.44,4466.44,245.82,993.46,2459.78,265.08,265.72,309.07,1065.28,3328.81,223.23,496.17,358.34,227.05,4347.12,191.61,212.39,207.07,530.97,216.43,1105.97,360.97,2154.20,471.31,63.20
1992-03-06,dsm2,base,14,18355.00,16060.00,1370.00,-10464.38,-1872.75,11133.37,0.00,0.00,1201.99,2.49,3.52,3.17,3.09,245.23,245.23,263.48,903.51,722.75,266.73,419.55,419.55,309.62,202.49,252.56,2479.46,2560.67,3677.98,257.93,257.98,4288.05,243.40,1042.13,2705.80,296.37,263.55,304.97,1083.94,3412.07,225.46,501.39,357.59,229.71,4511.78,199.16,208.85,213.13,556.59,221.25,1131.11,350.06,2172.40,485.26,63.20
1992-03-07,dsm2,base,14,19874.00,18260.00,1770.00,-10477.35,-1308.31,12474.96,0.00,0.00,1192.00,2.17,3.29,2.54,2.97,249.66,249.66,263.03,1004.07,771.21,266.38,414.58,414.58,314.49,209.37,252.79,2595.19,2593.88,3860.93,256.97,257.02,4151.55,243.09,1033.36,2843.16,335.04,263.13,305.86,1112.66,3326.18,229.08,505.52,362.69,233.15,4682.91,203.83,203.23,219.32,574.51,225.74,1175.88,346.38,2186.77,468.24,63.20
1992-03-08,dsm2,base,14,24373.00,23430.00,2090.00,-10485.92,-1174.28,17151.36,0.00,0.00,1153.02,2.15,3.13,2.36,2.88,251.12,251.12,263.12,1078.84,1021.51,265.63,367.11,367.11,316.44,213.50,253.15,2711.64,2680.35,3788.14,256.70,256.68,4035.49,243.70,870.56,2846.54,376.66,263.25,308.28,1151.95,2885.86,233.68,509.55,365.88,235.38,5361.99,203.58,197.88,223.72,613.33,229.04,1196.10,347.57,2266.87,379.49,63.20
1992-03-09,dsm2,base,14,30104.00,29370.00,1760.00,-10481.40,-1357.15,22739.75,0.00,0.00,978.13,2.13,2.93,2.50,2.75,255.84,255.84,261.98,1165.80,1172.38,266.53,351.37,351.37,315.10,214.85,253.18,2841.53,2764.88,3755.37,256.25,256.18,3992.18,243.70,794.41,2865.80,407.80,262.22,303.88,1177.73,2644.25,238.16,518.41,367.45,236.08,5073.51,201.00,205.16,224.54,597.68,229.78,1165.93,344.96,2318.77,334.09,60.80
1992-03-10,dsm2,base,14,30555.00,29920.00,1600.00,-10157.35,-931.06,22928.71,0.00,0.00,792.15,2.41,3.17,2.99,2.88,254.43,254.43,261.90,1235.34,1166.17,265.47,298.21,298.21,314.02,210.41,253.08,2950.79,2895.14,3504.42,255.87,255.91,3925.99,243.61,618.97,2772.06,433.08,262.05,302.73,1170.11,2164.34,243.60,535.28,365.78,235.75,5177.35,205.06,197.67,222.92,569.32,229.22,1050.83,347.16,2373.07,337.05,59.60
