datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2009-11-01,RMA,suisun,7,9504.00,1959.00,6810.00,958.31,4059.38,1.00,0.00,409.33,3.03,3.15,9868.70,5206.51,5206.51,441.01,12295.17,466.96,713.38,7659.72,7659.72,1097.31,1935.24,642.16,13974.73,13260.52,14172.20,491.15,503.77,13804.34,1708.47,10581.75,22551.54,13794.42,10103.20,439.81,395.09,827.65,15343.83,297.78,622.95,518.42,351.22,12985.51,425.74,157.05,1196.66,462.47,1100.53,401.60,350.85,12652.97,400.03,87.51
2009-11-02,RMA,suisun,7,9533.70,1745.00,7283.00,2526.63,1883.40,1.00,0.00,458.04,3.72,3.20,9948.03,5363.08,5363.08,467.22,12638.60,409.22,788.54,7863.80,7863.80,1170.37,2199.77,718.28,14473.72,13441.27,14559.67,536.15,551.58,13708.06,1898.21,11010.23,24070.15,14289.20,10077.32,465.24,415.18,814.35,16206.18,309.05,622.73,510.42,386.90,13036.01,459.32,154.58,1318.15,409.83,1195.54,408.13,369.85,12909.44,398.25,88.18
2009-11-03,RMA,suisun,7,9507.30,1616.00,4421.00,2512.28,4523.04,1.00,0.00,504.54,4.35,3.30,9840.33,5510.83,5510.83,494.84,13024.99,409.40,867.35,8105.82,8105.82,1245.05,2507.41,792.49,15083.08,13800.45,15098.90,581.15,599.13,13783.52,2039.34,11477.62,25440.90,14864.47,10079.57,492.06,427.64,797.72,17132.80,324.05,619.34,502.23,424.21,13170.93,508.85,155.11,1496.87,407.36,1317.36,439.79,375.40,13201.69,408.00,88.82
2009-11-04,RMA,suisun,7,9585.40,1578.00,4371.00,2478.63,4626.87,1.00,0.00,528.08,4.85,3.54,9898.50,5817.62,5817.62,531.34,13561.52,426.17,953.12,8578.60,8578.60,1338.03,2955.10,878.32,15930.89,14293.06,15868.70,636.23,656.66,13996.38,2224.46,12215.96,27083.77,15664.53,10137.41,527.70,441.60,749.51,18388.05,342.97,612.55,495.39,481.84,13381.70,601.17,156.45,1746.14,418.72,1472.97,481.47,374.88,13575.90,416.83,89.28
2009-11-05,RMA,suisun,7,9373.10,1523.00,4420.00,2332.43,4461.75,1.00,0.00,547.13,4.93,3.51,9691.18,5932.05,5932.05,571.63,14064.99,452.47,1037.91,8927.12,8927.12,1414.53,3242.50,955.02,16749.82,14886.64,16728.12,691.14,713.42,14312.50,2318.46,12670.38,28002.83,16447.83,10215.09,567.19,457.72,619.81,19119.92,363.63,604.35,491.06,516.90,13662.16,657.81,159.89,1966.61,431.08,1630.80,514.13,373.26,13977.56,427.19,90.22
2009-11-06,RMA,suisun,7,8794.50,1459.00,4392.00,2236.96,3982.77,1.00,0.00,581.25,4.73,3.37,9152.73,5621.24,5621.24,602.11,14255.65,483.95,1080.48,8537.48,8537.48,1444.22,2994.30,978.50,17065.59,15391.51,17146.00,730.82,754.55,14640.18,2190.66,12358.66,27648.73,16744.96,10210.77,596.79,473.25,526.70,18844.03,375.43,598.72,490.01,493.74,13948.87,598.53,166.93,1885.29,446.35,1606.35,536.86,372.24,14266.99,439.38,89.49
2009-11-07,RMA,suisun,7,9809.80,1427.00,3590.00,2079.23,5929.17,0.00,0.00,611.92,4.25,3.25,10171.40,5360.34,5360.34,636.16,14330.02,513.30,1100.83,8133.39,8133.39,1466.41,2697.35,993.90,17188.25,15728.98,17258.38,770.12,794.63,14927.86,2111.04,12015.16,27272.56,16841.97,10174.55,630.26,490.44,513.61,18524.00,381.81,591.40,491.95,502.11,14196.98,525.73,163.01,1733.04,459.43,1524.30,561.22,373.21,14455.26,452.75,88.87
2009-11-08,RMA,suisun,7,9183.90,1392.00,4473.00,1892.84,4612.46,0.00,0.00,608.75,3.59,3.09,9586.31,4968.38,4968.38,672.59,14274.41,541.55,1112.05,7446.33,7446.33,1466.52,2181.91,999.18,17034.20,15908.03,17074.97,799.65,823.57,15137.56,1992.77,11357.01,26519.65,16686.04,10079.33,666.44,511.71,527.22,17842.16,385.13,583.28,497.88,497.92,14392.99,412.51,159.40,1479.91,474.55,1395.88,591.16,376.96,14546.43,468.93,88.01
2009-11-09,RMA,suisun,7,9721.80,1340.00,4447.00,1746.73,5460.86,0.00,0.00,647.67,2.94,3.12,10314.58,4671.56,4671.56,705.25,14244.20,568.98,1115.93,6873.26,6873.26,1460.55,1762.62,1000.79,16808.88,15972.57,16788.68,820.59,843.83,15293.53,1898.65,10836.03,26071.44,16486.13,10003.06,699.10,535.51,546.58,17402.45,389.50,574.06,507.94,493.10,14551.23,346.86,162.40,1242.64,488.05,1270.29,611.41,382.31,14613.99,484.82,86.84
2009-11-10,RMA,suisun,7,9561.20,1320.00,4451.00,1589.70,5429.61,0.00,0.00,675.33,2.51,3.04,10150.30,4396.02,4396.02,732.88,14237.61,591.57,1117.16,6427.47,6427.47,1452.79,1434.84,1004.64,16597.56,15989.20,16558.90,837.71,860.23,15404.18,1814.25,10352.60,25683.99,16306.68,9921.25,726.86,560.55,568.69,16996.18,394.09,565.46,521.73,488.34,14692.94,304.85,162.34,1066.26,503.39,1183.48,626.92,387.43,14677.15,502.66,86.10
2009-11-11,RMA,suisun,7,9870.30,1296.00,4455.00,1422.68,5695.18,0.00,0.00,680.75,2.39,3.12,10276.86,4218.62,4218.62,757.61,14300.98,609.91,1123.44,6237.95,6237.95,1451.07,1266.59,1014.81,16500.26,15983.89,16452.57,856.56,877.97,15497.06,1781.47,10158.36,25720.45,16252.11,9866.80,751.86,586.28,590.05,16974.11,399.77,557.89,538.58,500.60,14823.81,284.09,163.94,966.82,519.06,1120.16,656.14,392.75,14770.21,520.10,85.29
2009-11-12,RMA,suisun,7,9853.80,1278.00,4451.00,1313.44,5891.59,0.00,0.00,692.38,2.53,3.23,10378.03,4268.86,4268.86,786.17,14530.38,627.74,1141.25,6414.88,6414.88,1464.77,1265.06,1034.24,16623.18,16008.33,16598.43,882.35,902.99,15592.96,1821.98,10448.55,26382.44,16432.63,9822.90,780.73,615.42,607.77,17500.34,409.03,551.43,557.99,541.42,14969.94,279.95,170.72,952.68,534.98,1112.99,677.05,398.96,14931.14,539.56,85.33
2009-11-13,RMA,suisun,7,9563.40,1279.00,4455.00,1148.97,5885.79,0.00,0.00,699.46,2.94,3.15,10210.76,4271.57,4271.57,810.58,14719.53,645.89,1162.37,6523.13,6523.13,1480.55,1265.43,1055.99,16831.56,16101.49,16830.01,907.20,926.71,15698.40,1828.93,10583.33,26659.80,16655.55,9795.20,805.08,643.98,628.36,17740.48,422.04,546.91,579.59,567.67,15123.09,276.15,175.79,969.82,556.41,1133.04,687.53,404.96,15103.33,562.22,85.59
2009-11-14,RMA,suisun,7,9496.30,1310.00,4656.00,1140.08,5360.06,0.00,0.00,703.00,3.66,3.05,9846.14,4202.49,4202.49,830.55,14863.09,662.82,1177.72,6432.67,6432.67,1490.65,1248.31,1068.02,17009.91,16235.70,16965.59,927.33,945.96,15821.22,1803.04,10539.63,26613.17,16810.88,9828.06,824.97,666.69,651.06,17712.85,436.79,544.21,602.52,579.12,15266.24,276.81,176.24,965.65,576.82,1129.25,696.91,411.82,15261.04,584.36,85.58
2009-11-15,RMA,suisun,7,9554.60,1297.00,4648.00,1139.48,5341.31,0.00,0.00,710.83,4.26,2.88,9831.79,4096.15,4096.15,847.88,14979.40,677.35,1184.27,6227.95,6227.95,1490.65,1228.22,1072.74,17110.07,16362.49,16986.09,942.69,960.37,15946.65,1763.31,10402.00,26443.52,16878.15,9902.70,842.49,684.76,669.09,17554.17,449.96,543.61,626.28,585.09,15394.40,281.05,174.83,955.92,593.22,1109.33,703.72,420.97,15393.49,602.65,85.37
2009-11-16,RMA,suisun,7,9669.00,1299.00,4569.00,1177.05,5460.09,0.00,0.00,728.38,4.57,2.87,9907.14,4058.65,4058.65,862.92,15115.73,687.99,1185.67,6125.86,6125.86,1486.02,1251.63,1076.46,17180.97,16455.78,16947.15,952.80,969.87,16065.39,1746.23,10442.14,26605.25,16925.70,9981.03,857.95,698.84,682.18,17657.29,463.39,544.31,650.42,598.35,15510.85,291.08,175.37,948.23,606.98,1081.12,709.58,431.84,15516.43,619.23,85.05
2009-11-17,RMA,suisun,7,9373.10,1310.00,4390.00,1226.82,5334.61,0.00,0.00,747.38,4.70,3.06,9641.43,4221.57,4221.57,876.54,15366.23,695.38,1190.34,6401.59,6401.59,1486.06,1408.95,1086.50,17405.74,16551.31,17086.71,963.60,980.69,16186.33,1793.81,10952.20,27456.49,17135.68,10086.08,872.27,713.01,691.56,18354.84,481.47,545.05,682.03,639.20,15636.49,313.78,181.58,988.42,619.07,1077.63,720.28,443.29,15673.22,634.22,85.23
2009-11-18,RMA,suisun,7,8963.90,1304.00,4098.00,1209.02,5232.12,0.00,0.00,742.96,4.52,3.03,9235.14,4329.41,4329.41,888.24,15594.62,702.85,1199.49,6681.87,6681.87,1490.42,1528.02,1094.78,17696.45,16694.77,17421.73,975.40,992.34,16311.73,1821.01,11301.78,28019.09,17420.47,10137.74,884.36,728.07,699.12,18781.45,502.32,546.33,725.12,671.21,15774.32,329.13,186.73,1058.31,630.72,1122.96,735.83,453.85,15833.12,646.62,85.94
2009-11-19,RMA,suisun,7,8921.00,1306.00,4094.00,1150.13,5272.40,0.00,0.00,729.83,4.29,2.84,9210.53,4092.46,4092.46,893.74,15633.13,716.76,1196.63,6305.79,6305.79,1478.36,1405.04,1084.37,17720.57,16835.26,17458.89,979.99,996.53,16429.04,1740.92,10843.67,27513.24,17433.07,10062.62,889.30,741.11,707.74,18285.00,510.94,550.25,750.82,646.10,15890.47,320.57,188.52,1023.84,642.11,1103.46,745.82,464.24,15930.78,659.33,85.52
2009-11-20,RMA,suisun,7,9625.00,1311.00,3451.00,1177.77,6607.83,0.00,0.00,735.29,3.83,3.23,9925.60,4265.89,4265.89,898.76,15843.46,728.44,1194.94,6471.67,6471.67,1469.78,1523.47,1093.23,17926.60,16946.90,17570.60,980.38,997.97,16559.55,1786.77,11273.14,28271.72,17617.53,10097.35,895.14,747.00,717.24,18967.81,530.27,552.12,770.64,664.79,16004.89,341.86,189.07,1019.49,654.19,1048.37,741.90,477.48,16067.47,672.51,85.08
2009-11-21,RMA,suisun,7,9859.30,1305.00,3195.00,905.19,7384.44,0.00,0.00,721.75,3.19,3.17,10179.63,4395.04,4395.04,899.98,16053.43,732.30,1201.35,6686.18,6686.18,1465.79,1582.11,1102.00,18226.66,17085.18,17991.05,980.54,998.53,16674.56,1811.26,11490.02,28685.73,17921.07,10058.66,897.12,753.73,726.68,19225.69,550.70,554.11,790.00,683.37,16129.15,344.30,186.53,1074.65,663.42,1095.11,736.33,489.70,16195.02,678.16,86.26
2009-11-22,RMA,suisun,7,9453.40,1302.00,3186.00,929.50,7052.10,0.00,0.00,712.96,2.51,3.03,9865.60,3791.52,3791.52,897.12,15870.13,734.49,1184.64,5688.19,5688.19,1446.74,1144.32,1072.78,17895.78,17184.96,17693.64,977.22,995.31,16754.53,1622.51,10169.55,27220.97,17612.44,9756.10,892.62,758.77,735.32,17731.93,542.26,561.52,807.78,616.42,16211.63,292.81,186.36,936.25,670.66,1052.87,733.09,497.49,16206.20,684.59,84.81
2009-11-23,RMA,suisun,7,11387.20,1303.00,3181.00,931.40,8989.06,0.00,0.00,733.13,2.11,3.03,11798.47,3519.55,3519.55,904.63,15820.66,731.24,1158.96,5107.44,5107.44,1424.01,958.20,1040.87,17592.15,17207.26,17234.25,975.79,993.21,16822.26,1553.44,9497.45,26593.71,17318.40,9526.00,900.29,766.08,738.20,17111.39,535.91,567.83,824.34,594.05,16265.35,273.11,188.02,803.42,676.60,949.80,724.44,507.88,16207.43,691.95,83.93
2009-11-24,RMA,suisun,7,11222.20,1307.00,3207.00,813.51,8925.43,0.00,1.00,745.67,1.51,3.08,11638.93,3223.92,3223.92,908.67,15703.94,725.08,1137.60,4548.23,4548.23,1398.68,754.82,1023.93,17255.30,17157.31,16846.24,963.77,979.27,16848.62,1456.34,8697.18,25860.74,17005.68,9204.28,904.36,770.75,737.65,16287.72,528.09,575.01,839.96,561.29,16308.10,246.66,191.33,696.40,681.20,911.32,726.01,520.38,16199.14,695.00,82.90
2009-11-25,RMA,suisun,7,11383.90,1305.00,4119.00,748.34,8237.99,0.00,1.00,761.54,1.34,3.15,11800.33,3039.09,3039.09,917.33,15334.61,723.07,1119.74,4217.37,4217.37,1378.46,651.66,1013.20,17012.59,17059.06,16649.48,956.45,971.33,16844.86,1406.50,8331.37,25532.61,16757.81,7779.62,914.37,779.06,735.20,15943.95,520.95,580.82,854.43,550.28,16335.86,232.05,190.30,618.54,680.85,876.15,740.27,529.73,16158.30,699.70,82.04
2009-11-26,RMA,suisun,7,10795.40,1290.00,5607.00,739.31,6131.24,0.00,1.00,774.46,1.34,3.24,11187.55,3021.70,3021.70,921.64,14258.72,727.50,1108.81,4234.78,4234.78,1366.23,617.65,1007.26,16881.60,16913.33,16674.83,952.22,966.96,16810.17,1412.36,8560.66,25784.37,16557.09,6089.62,920.42,791.63,732.52,16276.14,514.34,583.71,867.63,568.73,16313.22,227.15,192.01,589.90,680.04,863.74,754.49,526.20,16031.37,705.09,81.60
2009-11-27,RMA,suisun,7,10459.90,1280.00,5590.00,692.82,5838.54,0.00,1.00,785.33,1.57,3.33,10841.36,3142.73,3142.73,920.40,12959.72,733.39,1105.53,4572.25,4572.25,1366.44,633.40,1001.94,16876.92,16736.80,16814.62,954.52,968.99,16742.20,1449.72,9124.41,26370.79,16399.90,5664.14,919.74,805.45,733.83,16949.46,516.15,584.36,879.74,608.04,16208.15,227.76,197.75,593.70,683.98,865.37,768.18,520.43,15790.72,712.17,81.73
2009-11-28,RMA,suisun,7,10077.10,1268.00,5132.00,454.74,6121.68,0.00,1.00,785.96,2.10,3.12,10440.42,3045.77,3045.77,922.00,11668.84,742.71,1087.55,4896.63,4896.63,1359.73,646.93,881.21,16830.41,16535.63,16897.14,932.10,938.41,16642.52,1437.99,9254.47,26344.51,16072.84,5798.22,921.68,829.36,737.40,16981.01,512.80,587.12,891.03,695.12,15975.95,228.15,194.31,598.30,696.93,852.38,779.41,525.04,15403.21,728.55,82.39
2009-11-29,RMA,suisun,7,9523.80,1284.00,5098.00,520.14,5598.99,0.00,1.00,793.17,2.99,3.05,9933.13,2807.55,2807.55,904.18,10646.25,760.80,1030.43,4983.29,4983.29,1332.82,713.14,794.24,16590.54,16200.76,16693.66,853.02,852.41,16457.37,1369.27,9176.07,25998.84,15576.51,6162.53,906.15,857.00,745.11,16889.63,513.96,594.73,901.37,718.27,15438.14,240.44,192.53,653.18,715.33,872.62,787.51,545.90,14726.07,751.99,81.69
2009-11-30,RMA,suisun,7,11281.60,1338.00,5701.00,533.77,6742.94,0.00,1.00,795.83,3.94,3.19,11639.70,3158.28,3158.28,857.03,10574.51,771.20,1000.76,5345.55,5345.55,1323.49,928.78,872.75,16536.65,15749.31,16644.56,841.59,846.27,16130.28,1402.03,10191.60,27021.29,15612.52,6385.15,858.86,855.64,757.89,17978.13,539.47,595.35,910.05,709.47,14807.52,265.39,193.09,713.13,742.79,868.74,792.08,587.55,14082.16,773.51,82.08
2009-12-01,RMA,suisun,7,10059.50,1351.00,5351.00,568.09,5913.97,0.00,0.00,799.96,4.92,3.34,10482.06,3682.04,3682.04,836.05,10954.27,774.43,1010.62,6008.27,6008.27,1313.53,1163.56,929.01,16835.16,15463.02,16979.28,856.47,865.36,15802.73,1473.18,11239.59,28235.80,16001.56,6619.24,836.77,823.55,771.84,19107.84,571.59,594.19,917.82,724.33,14401.21,289.75,193.24,800.81,747.16,882.89,796.65,600.17,13844.35,773.23,83.34
2009-12-02,RMA,suisun,7,9797.70,1275.00,6101.00,584.47,4664.23,0.00,0.00,787.83,5.64,3.46,10074.70,4189.37,4189.37,831.38,12217.57,773.58,1037.55,6879.87,6879.87,1310.74,1461.35,970.36,17529.62,15542.01,17690.44,873.89,885.38,15643.84,1581.66,12151.06,29341.01,16919.78,6848.47,831.63,791.33,783.66,20107.30,606.49,592.66,926.92,751.36,14280.33,318.71,197.25,935.66,742.20,950.58,800.76,604.35,14093.05,759.11,84.64
2009-12-03,RMA,suisun,7,9412.70,1231.00,5701.00,658.01,4558.69,0.00,0.00,825.21,6.13,3.42,9686.70,4399.47,4399.47,835.32,13486.48,773.74,1063.94,7262.81,7262.81,1314.83,1644.04,999.70,18202.47,15998.83,18350.40,889.62,902.09,15748.02,1644.07,12454.36,29754.09,17710.54,7117.73,834.82,781.96,791.38,20432.69,627.72,592.54,936.78,753.51,14489.87,339.12,203.06,1037.71,737.93,1025.44,801.14,613.72,14659.37,749.07,85.64
2009-12-04,RMA,suisun,7,9290.60,1257.00,4161.00,750.61,5908.99,0.00,0.00,827.17,6.08,3.21,9563.60,4235.36,4235.36,839.85,14061.91,779.39,1077.71,6997.64,6997.64,1313.79,1618.94,1011.61,18438.23,16513.28,18577.62,900.53,913.14,16000.02,1613.13,12015.22,29278.43,17963.34,7433.86,838.56,780.63,796.77,19938.91,630.19,594.97,943.54,725.06,14811.74,340.78,202.62,1062.22,738.35,1057.75,805.82,618.30,15083.42,747.50,85.78
2009-12-05,RMA,suisun,7,9335.70,1272.00,4164.00,861.15,5860.55,0.00,0.00,800.17,5.53,3.31,9613.70,4087.08,4087.08,848.33,14412.01,787.78,1083.03,6720.76,6720.76,1311.16,1546.04,1014.49,18459.11,16859.99,18475.16,912.50,925.51,16261.62,1578.98,11708.57,29078.87,17998.12,7699.50,846.62,779.97,800.68,19664.52,622.85,597.78,946.50,708.62,15118.29,341.16,197.95,1026.14,739.73,1037.87,823.66,620.51,15363.14,749.31,85.07
2009-12-06,RMA,suisun,7,9548.00,1267.00,4168.00,882.77,6048.23,0.00,0.00,789.54,4.64,3.50,9832.00,4179.75,4179.75,861.98,14969.56,795.22,1091.34,6904.81,6904.81,1313.86,1597.25,1022.76,18638.23,17144.75,18554.76,925.39,938.41,16513.57,1600.86,11969.91,29617.71,18230.21,7951.70,860.03,781.89,803.56,20042.83,621.88,599.39,946.61,714.98,15424.12,351.91,194.64,1024.59,740.74,1035.73,822.08,621.15,15670.73,749.79,85.33
2009-12-07,RMA,suisun,7,9376.40,1260.00,4161.00,765.50,5991.90,0.00,0.00,756.04,3.65,3.64,9658.40,4115.73,4115.73,874.36,15239.92,801.61,1095.96,6781.78,6781.78,1316.77,1494.05,1026.34,18662.57,17386.20,18608.65,934.68,947.14,16734.65,1577.82,11797.38,29615.44,18288.61,8134.68,871.80,789.08,810.20,19900.76,619.28,601.65,946.46,698.56,15657.20,338.87,195.00,979.77,743.24,1038.97,805.17,620.03,15904.15,751.59,85.29
2009-12-08,RMA,suisun,7,9089.30,1270.00,4181.00,408.92,6063.38,0.00,0.00,778.38,2.80,3.45,9383.30,3814.93,3814.93,884.31,15102.80,802.35,1094.53,6279.18,6279.18,1312.22,1250.59,1023.47,18422.89,17526.11,18445.81,940.56,952.27,16880.42,1505.78,10951.08,28619.78,18049.74,8196.72,881.16,798.92,819.69,18973.87,612.17,605.84,948.37,660.11,15671.66,308.57,198.23,911.27,748.94,1027.18,786.59,618.65,15961.08,755.87,85.03
2009-12-09,RMA,suisun,7,10025.40,1312.00,4050.00,374.31,7230.09,0.00,0.00,777.38,2.23,3.06,10342.40,3190.59,3190.59,886.41,14551.12,792.04,1082.77,5258.30,5258.30,1295.94,920.60,1008.14,17888.52,17487.81,17925.87,939.55,950.70,16922.56,1364.90,9289.63,26474.55,17423.27,8163.55,882.86,806.97,821.76,16993.82,602.51,613.22,952.68,585.07,15530.98,269.43,200.38,819.24,757.87,978.97,773.45,620.19,15813.98,764.03,83.59
2009-12-10,RMA,suisun,7,10634.80,1270.00,4063.00,344.13,7804.67,0.00,0.00,785.67,2.26,3.22,10941.80,2966.91,2966.91,893.59,14469.02,780.00,1071.21,4810.87,4810.87,1282.50,818.28,993.74,17453.27,17295.58,17379.30,943.21,953.59,16913.50,1323.26,8747.47,25850.28,17059.06,8172.49,890.14,813.28,816.35,16458.45,587.46,618.37,956.32,568.59,15367.74,259.36,198.81,734.32,761.22,906.45,780.58,623.57,15727.39,766.91,82.20
2009-12-11,RMA,suisun,7,10248.70,1244.00,4143.00,122.54,7508.16,0.00,0.00,819.88,2.65,3.43,10529.70,3108.19,3108.19,904.70,14784.67,777.30,1065.45,5042.75,5042.75,1275.01,879.42,983.13,17331.44,17071.49,17159.34,948.25,957.77,16863.16,1356.61,9267.40,26649.93,17061.57,8176.57,901.92,820.87,808.82,17184.53,573.31,620.68,958.87,599.01,15246.63,264.19,197.81,713.67,759.41,877.31,785.96,627.28,15792.72,768.06,82.13
2009-12-12,RMA,suisun,7,9847.20,1267.00,4375.00,-445.85,7489.05,0.00,0.00,812.67,3.12,3.81,10151.20,3612.07,3612.07,911.11,15315.16,778.70,1070.03,5873.77,5873.77,1280.31,1121.00,994.66,17718.52,16957.80,17417.27,948.69,957.89,16821.37,1473.08,10655.56,28552.95,17458.35,8374.06,909.39,827.17,805.10,18853.95,574.61,620.52,961.07,650.74,15164.65,286.04,200.81,777.25,760.77,890.75,800.94,630.26,15967.87,774.34,82.93
2009-12-13,RMA,suisun,7,9707.50,1314.00,4420.00,-1164.28,8124.78,0.00,0.00,823.54,3.71,4.02,10066.50,4164.22,4164.22,908.63,15861.49,782.78,1086.66,6804.89,6804.89,1299.44,1376.30,1020.68,18455.29,16774.92,18231.56,947.29,957.23,16792.19,1600.92,11920.23,30215.13,18173.01,8724.58,907.79,826.56,806.09,20316.89,594.38,620.34,962.03,687.07,14547.09,308.29,199.89,898.49,762.65,966.15,818.75,637.13,16180.10,778.44,84.85
2009-12-14,RMA,suisun,7,10751.40,1386.00,4888.00,-2341.27,10265.67,0.00,0.00,803.08,4.45,3.56,11426.40,3914.41,3914.41,904.98,15780.10,792.77,1091.84,6349.95,6349.95,1305.11,1246.32,1018.64,18547.70,16051.10,18576.89,948.01,958.01,16555.98,1546.27,11125.28,29074.39,18268.99,8712.35,904.29,830.26,813.94,19228.05,602.18,625.53,965.38,641.62,12650.10,296.29,194.39,919.67,766.22,996.92,823.91,647.54,16137.11,782.51,85.28
2009-12-15,RMA,suisun,7,13189.00,1395.00,5930.00,-2319.39,11613.39,0.00,0.00,805.88,4.69,3.43,13829.00,3491.96,3491.96,904.54,15500.28,804.56,1083.50,5475.22,5475.22,1298.07,1020.78,1005.28,18185.61,15514.94,18173.02,947.29,957.17,16231.18,1454.90,10048.27,27780.53,17909.47,8548.13,904.03,833.04,828.86,18000.84,592.90,631.44,969.81,600.22,11293.67,279.62,194.64,835.57,779.44,936.73,826.14,659.32,15967.12,793.63,83.77
2009-12-16,RMA,suisun,7,14181.20,1394.00,6455.00,-2165.61,11746.81,0.00,0.00,827.79,4.77,3.47,14642.20,3302.28,3302.28,903.94,15458.26,810.49,1073.37,5023.08,5023.08,1287.47,906.11,991.73,17856.32,15336.16,17684.32,944.13,954.36,15957.52,1428.02,9594.39,27384.36,17600.38,8458.38,903.92,833.30,841.23,17586.64,581.10,634.97,973.26,593.37,10925.25,270.79,205.58,762.06,788.13,873.48,827.19,664.20,15857.78,800.57,83.06
2009-12-17,RMA,suisun,7,14305.50,1420.00,7343.00,-1739.94,10520.44,0.00,0.00,849.00,4.60,3.35,14703.50,3076.68,3076.68,901.33,15373.05,812.28,1062.43,4566.47,4566.47,1272.91,791.23,975.13,17489.09,15545.79,17211.01,937.67,948.21,15796.69,1390.66,8990.25,26746.75,17240.50,8304.39,901.81,835.60,845.22,16896.85,570.56,638.23,974.34,587.56,11482.00,261.83,217.16,708.21,787.50,832.32,834.23,660.35,15769.98,802.31,82.46
2009-12-18,RMA,suisun,7,14138.30,1454.00,7871.00,-602.44,8709.74,0.00,0.00,841.21,4.12,3.34,14524.30,2866.46,2866.46,895.45,15274.26,814.71,1050.23,4175.35,4175.35,1257.81,693.27,960.55,17113.05,16102.89,16703.10,928.44,939.22,15841.66,1351.71,8456.12,26211.55,16860.16,8172.11,896.22,835.69,843.69,16315.98,560.22,640.37,973.11,588.10,12944.77,259.25,217.61,657.99,785.18,796.99,839.66,653.02,15716.08,801.10,81.33
2009-12-19,RMA,suisun,7,13669.70,1456.00,7526.00,801.98,7191.72,0.00,0.00,841.79,3.68,3.40,14063.70,2726.50,2726.50,888.49,15222.42,820.21,1037.93,3944.48,3944.48,1242.93,633.72,947.96,16782.37,16342.27,16258.31,919.26,930.45,15921.59,1326.61,8173.57,25976.25,16532.51,8090.06,889.33,832.95,844.23,16045.85,553.21,641.21,970.48,597.33,14245.57,261.10,212.02,616.54,781.55,763.58,846.73,646.49,15684.86,797.42,80.77
2009-12-20,RMA,suisun,7,14397.90,1441.00,7514.00,1361.10,7342.80,0.00,0.00,853.13,3.20,3.49,14776.90,2674.26,2674.26,881.06,15197.23,825.15,1026.45,3863.48,3863.48,1228.77,606.17,936.84,16520.30,16313.03,15925.80,910.88,922.83,15954.84,1324.25,8168.90,26133.93,16282.25,8021.50,882.11,828.52,847.85,16122.40,551.53,640.51,966.70,615.24,14933.93,261.36,213.22,584.12,776.29,731.58,844.88,640.90,15650.39,792.64,80.44
2009-12-21,RMA,suisun,7,15473.70,1404.00,7454.00,1536.30,8247.40,0.00,1.00,851.63,2.48,3.67,15833.70,2731.57,2731.57,873.68,15112.64,827.24,1019.44,3888.92,3888.92,1220.77,581.63,933.41,16406.46,16201.93,15859.51,904.77,917.70,15957.30,1345.91,8410.38,26684.30,16182.87,7216.15,874.91,824.17,852.17,16479.24,556.21,638.34,962.52,646.69,15264.10,256.36,214.58,556.62,769.87,717.19,848.23,633.89,15615.59,786.84,80.50
2009-12-22,RMA,suisun,7,14523.30,1376.00,6963.00,1597.19,7720.11,0.00,1.00,871.63,1.75,3.52,14904.30,2683.02,2683.02,871.32,14143.82,830.62,1016.15,3701.39,3701.39,1226.12,498.38,923.84,16299.93,16111.81,16010.75,904.86,917.72,15937.25,1313.73,8114.52,26257.01,16002.44,5503.96,871.98,826.51,852.67,15964.24,559.92,637.85,958.49,663.10,15410.78,244.49,209.21,532.91,766.36,742.00,853.46,627.00,15507.84,785.57,80.85
2009-12-23,RMA,suisun,7,13290.20,1347.00,6467.00,1482.84,7059.36,0.00,1.00,887.63,1.49,3.16,13662.20,2286.54,2286.54,876.45,11819.96,839.92,1003.95,2886.01,2886.01,1221.24,400.22,884.82,15849.43,15993.70,15705.30,899.51,909.67,15888.14,1179.11,6697.75,23959.95,15143.33,5087.19,875.72,833.83,852.31,14011.98,550.62,642.31,955.36,596.53,15360.47,233.39,207.62,499.61,773.11,746.25,861.60,626.60,15066.27,787.47,79.51
2009-12-24,RMA,suisun,7,13676.30,1325.00,5900.00,1514.22,8044.08,0.00,1.00,909.50,1.27,3.27,14133.30,2095.05,2095.05,875.49,10274.24,848.67,986.43,2564.71,2564.71,1206.64,380.45,879.48,15214.66,15680.88,15067.49,883.64,893.04,15770.66,1134.84,6269.80,23205.60,14157.68,4517.03,875.18,826.60,853.99,13592.61,539.85,642.85,951.97,554.63,15047.61,230.48,212.76,455.43,775.86,712.62,877.95,627.39,14354.77,785.99,77.59
