datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2013-01-11,dsm2,base,73,24323.19,22185.00,2079.00,4194.00,1208.61,20999.58,0.00,0.00,702.97,2.43,3.27,2.55,2.88,212.03,212.03,282.12,531.07,683.87,242.97,204.54,204.54,273.04,202.51,249.70,1673.64,2063.22,1302.73,260.61,259.27,5013.05,218.86,277.30,5040.75,1097.08,213.62,283.08,401.58,753.04,1085.23,319.81,689.68,358.55,235.32,5249.77,200.10,198.48,208.63,745.56,211.84,672.80,596.35,2822.53,630.41,54.40
2013-01-12,dsm2,base,73,24208.51,22392.00,1956.00,5738.00,1534.53,18891.98,0.00,0.00,733.98,2.34,3.47,2.51,2.98,213.00,213.00,274.81,573.46,669.40,244.38,216.36,216.36,272.06,204.22,250.38,1651.45,2042.47,1586.33,259.16,258.11,5007.91,220.96,338.60,6137.75,1254.62,229.06,276.00,384.28,726.87,1399.36,313.61,705.96,354.29,236.39,5054.61,199.91,197.66,209.76,576.65,213.32,702.67,513.88,2670.98,575.68,56.60
2013-01-13,dsm2,base,73,23100.15,21633.30,1845.00,6382.00,1564.45,16998.69,0.00,0.00,804.96,2.28,3.45,2.54,2.95,214.09,214.09,268.36,626.60,699.47,244.81,236.13,236.13,269.31,204.77,249.24,1647.81,1964.03,2022.34,256.61,255.79,4917.14,222.06,433.35,7390.02,1503.81,255.76,269.25,358.64,714.13,1886.86,302.22,705.10,351.96,235.14,4307.66,199.27,196.69,210.51,500.56,214.13,733.88,474.01,2521.50,517.81,59.60
2013-01-14,dsm2,base,73,22760.95,21565.80,1903.00,5494.00,1669.94,17500.01,0.00,0.00,844.98,2.39,3.84,2.88,3.26,216.53,216.53,267.20,665.00,732.13,245.37,247.46,247.46,267.99,204.68,248.82,1704.80,1931.62,2341.63,255.97,255.32,4886.71,223.31,476.43,7720.14,1722.64,277.05,267.88,347.80,738.36,2064.72,297.14,702.28,347.68,235.24,4576.69,198.88,196.48,210.97,488.16,215.09,785.71,455.99,2480.25,505.69,59.60
2013-01-15,dsm2,base,73,22012.07,21003.30,1856.00,5561.00,1724.05,16583.01,0.00,0.00,885.98,2.56,4.00,3.29,3.24,218.51,218.51,266.26,736.61,781.80,245.73,269.44,269.44,267.44,204.75,248.57,1760.78,1911.10,2724.53,256.14,255.29,4728.53,223.98,575.63,9245.33,1984.00,302.83,267.01,342.01,771.14,2581.00,288.67,697.75,340.72,234.86,4248.09,199.06,194.74,210.23,473.84,215.08,837.81,438.83,2383.53,498.18,63.20
2013-01-16,dsm2,base,73,20917.41,19999.80,1819.00,4932.00,1809.73,15994.67,0.00,0.00,899.99,2.72,3.65,3.31,3.17,225.80,225.80,267.46,832.25,818.03,244.60,341.98,341.98,264.42,206.13,246.23,1841.04,1856.94,3529.46,254.31,253.52,4031.30,223.78,877.55,10514.36,2410.75,355.79,267.88,333.39,818.26,3951.31,273.78,690.04,332.96,233.45,3073.26,199.16,195.35,210.00,455.82,214.07,874.01,423.50,2269.32,488.05,64.00
2013-01-17,dsm2,base,73,19735.72,18824.40,1775.00,4920.00,1869.07,14721.65,0.00,0.00,915.99,2.74,3.70,3.47,3.13,223.99,223.99,271.07,831.74,875.05,246.12,292.37,292.37,266.57,205.66,249.89,1961.80,1894.55,3465.89,257.56,256.69,4328.82,225.52,675.69,8915.58,2522.85,377.82,271.51,341.45,854.38,2801.87,281.99,690.43,326.48,235.19,3543.06,198.65,187.04,212.14,673.19,216.77,902.11,420.11,2343.21,574.46,63.20
2013-01-18,dsm2,base,73,18961.40,17988.30,1738.00,5231.00,1838.75,13629.65,0.00,0.00,933.99,2.87,3.32,3.60,2.71,227.15,227.15,270.78,943.13,899.34,247.23,328.01,328.01,267.36,206.67,251.49,2106.52,1972.48,3704.83,259.61,258.72,4174.37,226.46,810.05,9366.53,2764.74,394.47,271.51,350.15,885.14,3163.00,280.85,690.61,321.99,235.83,3268.02,197.13,188.70,212.52,717.74,217.17,916.77,418.88,2288.16,608.62,63.20
2013-01-19,dsm2,base,73,18504.63,17523.90,1701.00,5250.00,1750.07,13205.56,0.00,0.00,946.99,3.00,3.15,3.67,2.65,227.63,227.63,273.21,993.73,914.97,248.61,309.22,309.22,269.03,206.14,253.56,2228.96,2080.65,3631.23,261.52,260.61,4304.50,227.84,744.85,8252.93,2777.05,403.21,274.14,355.10,906.97,2680.02,285.49,698.63,321.51,237.07,3508.28,195.71,188.86,213.47,768.34,218.10,933.77,413.39,2382.60,647.37,62.00
2013-01-20,dsm2,base,73,18084.56,17089.20,1673.00,4946.00,1703.32,13108.24,0.00,0.00,963.99,2.95,3.23,3.50,2.75,229.90,229.90,271.77,1087.49,931.30,249.43,321.81,321.81,271.72,205.68,253.30,2364.17,2234.75,3550.70,261.83,260.79,4355.66,228.83,765.04,7841.98,2814.82,407.04,271.92,349.89,924.63,2685.00,284.65,711.72,324.70,237.58,3599.53,196.40,189.78,212.47,698.55,217.23,949.91,410.25,2421.12,577.43,61.60
2013-01-21,dsm2,base,73,17291.98,16340.40,1645.00,4938.00,1606.63,12392.35,0.00,0.00,955.01,2.82,3.28,3.22,2.79,234.22,234.22,271.80,1200.09,944.77,250.35,368.02,368.02,273.35,207.27,253.39,2522.97,2375.61,3688.67,261.38,260.55,4203.52,229.53,903.43,8511.45,2964.93,444.70,272.32,345.11,941.88,2992.62,281.12,723.36,329.50,237.96,3536.21,197.15,187.37,212.82,687.48,217.41,964.96,407.58,2401.57,567.39,63.20
2013-01-22,dsm2,base,73,16909.97,15939.00,1630.00,4879.00,1518.02,12142.96,0.00,0.00,968.99,2.70,3.28,2.98,2.83,240.52,240.52,272.40,1335.36,959.42,251.31,418.70,418.70,275.03,210.26,253.71,2657.71,2501.09,3964.50,261.31,260.48,4091.28,230.45,1023.50,8990.60,3169.45,501.84,272.74,345.11,956.71,3276.84,278.98,738.63,333.87,238.40,3495.55,197.38,186.26,213.66,665.52,218.76,968.20,406.65,2384.57,557.46,63.20
2013-01-23,dsm2,base,73,16637.69,15669.00,1622.00,4046.00,789.12,13424.57,0.00,0.00,954.01,2.48,3.34,2.63,2.88,246.56,246.56,273.76,1451.25,964.39,252.28,444.81,444.81,276.42,212.51,254.35,2779.58,2616.08,4186.24,261.88,261.17,4028.98,231.55,1103.35,9360.20,3360.14,554.05,274.12,348.18,968.06,3408.72,278.60,755.61,338.11,238.92,3501.86,197.30,187.97,214.95,668.45,219.82,970.59,408.17,2377.56,557.40,63.20
2013-01-24,dsm2,base,73,16666.89,15658.20,1604.00,4296.00,427.08,13547.81,0.00,0.00,951.00,2.23,3.39,2.29,2.93,253.98,253.98,275.09,1587.45,966.96,252.95,481.88,481.88,277.88,214.95,255.05,2915.29,2726.07,4430.89,262.44,261.72,3970.45,232.51,1175.89,9798.97,3570.28,612.07,275.77,352.51,972.51,3603.51,278.71,772.55,342.14,239.40,3543.99,197.88,189.27,215.69,627.49,220.88,968.45,415.45,2375.96,588.91,63.20
2013-01-25,dsm2,base,73,17052.74,15912.00,1598.00,3091.00,806.18,14753.56,0.00,0.00,942.01,1.98,3.44,1.97,2.93,261.44,261.44,278.03,1684.73,963.70,254.51,493.31,493.31,283.23,215.92,255.94,3035.08,2832.06,4640.36,263.80,262.82,3916.79,233.85,1223.82,10356.98,3741.59,662.37,278.69,359.01,981.60,3776.43,279.18,787.39,344.68,240.40,3544.30,199.09,189.36,216.49,637.56,221.45,961.00,424.43,2372.39,623.05,63.80
2013-01-26,dsm2,base,73,17269.22,15899.40,1582.00,3502.00,717.08,14632.14,0.00,0.00,963.98,1.83,3.32,1.77,2.84,267.39,267.39,283.32,1796.87,957.74,256.21,497.70,497.70,289.20,215.91,257.68,3153.54,2931.92,4825.73,265.95,265.07,3865.86,235.49,1226.62,10835.10,3910.14,704.24,283.89,368.46,981.93,3849.96,280.61,805.62,348.39,241.96,3549.20,199.82,192.36,217.37,600.69,223.18,964.43,436.28,2378.77,633.02,64.00
2013-01-27,dsm2,base,73,17759.18,16308.90,1568.00,3694.00,715.35,14917.83,0.00,0.00,964.00,1.66,3.33,1.56,2.89,264.87,264.87,288.52,1837.71,957.53,258.26,448.34,448.34,295.03,213.76,259.92,3215.91,3025.83,4815.29,268.80,267.74,3858.71,237.21,1093.57,10640.50,3912.69,698.41,289.27,377.76,981.90,3597.95,285.10,828.18,352.40,243.65,3532.37,200.55,184.02,218.63,607.53,224.28,968.27,446.65,2413.05,655.08,63.20
2013-01-28,dsm2,base,73,19049.15,17580.60,1536.00,3117.00,947.99,16520.15,0.00,0.00,984.98,1.52,3.35,1.42,2.95,263.38,263.38,291.41,1890.93,966.89,260.55,416.36,416.36,300.28,212.64,261.54,3281.24,3106.19,4785.67,270.88,269.88,3834.68,238.79,1024.55,10923.69,3890.70,673.59,291.91,384.18,986.89,3620.62,287.30,848.73,361.30,245.22,3529.45,199.00,180.54,217.89,593.35,225.07,981.28,456.74,2429.10,651.26,63.20
2013-01-29,dsm2,base,73,19382.28,17911.80,1539.00,3236.00,1362.43,16322.85,0.00,0.00,992.99,1.41,3.36,1.41,2.96,261.44,261.44,293.21,1913.39,977.60,262.76,381.38,381.38,305.94,210.81,263.03,3328.44,3177.63,4721.27,273.11,271.86,3794.15,240.26,946.40,11091.88,3834.18,637.90,294.06,385.54,992.86,3603.23,288.55,864.43,371.11,246.45,3502.31,194.44,180.33,216.73,573.07,224.77,988.02,459.96,2442.02,639.48,63.20
2013-01-30,dsm2,base,73,19696.60,18102.60,1539.00,3668.00,1500.37,16067.23,0.00,0.00,996.00,1.63,3.20,1.58,2.81,258.20,258.20,293.76,1914.04,987.67,264.98,353.43,353.43,311.24,207.44,264.63,3358.07,3238.92,4622.23,274.67,273.60,3763.43,241.27,856.80,11218.29,3764.54,590.72,294.64,385.66,1000.37,3561.98,289.18,880.29,379.56,247.18,3489.54,192.50,178.75,214.71,568.42,223.58,1003.66,449.92,2449.70,635.10,63.20
2013-01-31,dsm2,base,73,19787.78,18060.30,1570.00,3737.00,1564.15,16056.63,0.00,0.00,986.01,1.81,3.10,1.79,2.73,254.38,254.38,294.90,1879.36,1001.36,266.77,320.22,320.22,314.01,203.65,266.41,3382.47,3293.85,4467.60,276.41,275.24,3751.18,242.10,755.03,10549.91,3650.03,538.58,295.90,385.48,1007.52,3176.57,293.20,893.71,383.72,247.74,3520.08,191.43,179.50,214.07,571.51,223.93,1009.11,438.01,2482.16,641.22,63.20
2013-02-01,dsm2,base,73,19475.47,17635.50,1839.00,4054.00,-289.15,17549.61,0.00,0.00,1004.99,2.04,3.11,2.08,2.73,252.33,252.33,296.68,1887.23,1005.85,269.33,303.57,303.57,320.72,201.90,268.23,3401.10,3349.48,4314.53,278.27,276.91,3726.05,243.19,720.72,10247.04,3568.68,510.37,297.65,388.56,1019.05,3104.64,296.40,906.32,391.78,248.13,3497.74,191.69,184.15,215.01,559.06,224.96,1005.47,438.86,2514.89,650.64,63.20
2013-02-02,dsm2,base,73,18882.16,17173.80,1939.00,4175.00,-372.09,17018.25,0.00,0.00,845.09,2.25,3.22,2.40,2.78,252.17,252.17,298.11,1925.00,1000.37,271.89,307.05,307.05,324.77,201.94,269.99,3418.46,3395.58,4229.18,279.35,278.32,3693.38,244.59,736.47,10150.69,3547.92,505.45,299.07,389.75,1024.88,3114.60,299.81,919.19,407.59,248.99,3446.49,193.51,186.41,215.79,577.27,225.83,1008.55,455.25,2532.81,672.63,63.20
2013-02-03,dsm2,base,73,18331.26,16789.50,1974.00,4159.00,-236.48,16382.74,0.00,0.00,818.01,2.39,3.34,2.66,2.84,252.97,252.97,298.12,1992.86,995.66,273.41,327.88,327.88,323.06,203.92,271.23,3445.24,3426.25,4351.31,280.02,279.14,3655.53,245.93,844.88,10484.12,3638.58,530.34,299.07,388.90,1022.34,3296.74,301.06,931.89,415.37,250.32,3356.00,195.83,190.73,217.63,579.58,226.93,905.47,473.33,2549.45,677.32,63.20
2013-02-04,dsm2,base,73,17848.84,16621.20,1987.00,4169.00,-93.89,15760.73,0.00,0.00,809.00,2.54,3.40,2.97,2.90,254.61,254.61,298.47,2067.86,878.47,274.07,369.60,369.60,320.46,207.29,272.26,3496.34,3447.97,4617.94,280.55,279.78,3620.70,247.16,966.31,11006.97,3798.07,576.05,299.39,388.79,996.22,3628.59,302.13,942.06,421.18,251.69,3293.70,197.95,192.01,219.52,584.84,228.02,837.58,483.92,2561.35,672.86,63.20
2013-02-05,dsm2,base,73,17645.61,16338.60,2000.00,4173.00,-107.15,15579.77,0.00,0.00,812.00,2.72,3.48,3.30,2.96,257.45,257.45,298.71,2131.31,829.42,274.20,402.87,402.87,316.98,210.84,273.47,3576.73,3474.70,4877.11,281.50,280.71,3596.08,248.20,1074.73,11070.43,4004.01,612.98,299.81,389.66,905.32,3863.29,304.53,951.63,422.27,252.83,3275.93,199.69,188.70,221.99,572.47,230.08,823.35,495.19,2582.20,655.48,64.00
2013-02-06,dsm2,base,73,17176.73,15899.40,1998.00,4161.00,87.19,14926.54,0.00,0.00,806.00,2.88,3.44,3.54,2.93,262.49,262.49,298.08,2223.38,817.83,274.18,458.18,458.18,313.12,214.62,273.82,3682.01,3518.31,5172.52,281.69,280.91,3573.13,249.16,1219.28,11610.27,4237.83,613.92,299.01,387.19,873.08,4182.54,304.21,956.57,419.15,253.56,3300.48,199.68,194.13,223.22,550.75,230.77,819.83,489.02,2607.42,617.06,66.20
2013-02-07,dsm2,base,73,17883.60,16552.80,2107.00,4229.00,-30.48,15792.07,0.00,0.00,783.01,2.94,3.44,3.70,2.96,267.59,267.59,299.36,2306.32,816.30,273.92,494.59,494.59,308.75,218.39,274.64,3798.74,3583.18,5375.76,282.32,281.57,3559.48,249.68,1300.87,11303.11,4417.90,642.26,300.33,387.00,859.23,4230.57,307.65,952.04,412.02,253.88,3344.56,200.25,195.50,224.46,545.92,231.96,816.86,486.41,2650.46,615.86,66.20
2013-02-08,dsm2,base,73,17570.28,16297.20,2349.00,4306.00,218.78,15394.51,0.00,0.00,749.01,2.93,3.62,3.77,3.08,272.43,272.43,300.07,2411.67,807.96,273.63,511.66,511.66,305.24,219.91,275.21,3907.01,3661.03,5450.65,283.17,282.33,3548.74,250.00,1329.67,11350.43,4517.60,656.49,300.98,386.99,852.93,4253.35,309.83,931.75,403.36,254.39,3388.92,202.17,199.17,224.59,550.74,232.02,796.81,488.20,2683.59,619.34,66.20
2013-02-09,dsm2,base,73,17309.63,15992.10,2413.00,4285.00,442.43,14995.20,0.00,0.00,701.02,2.90,3.73,3.62,3.16,284.13,284.13,299.21,2574.08,779.20,273.26,588.14,588.14,301.96,223.94,275.03,4037.05,3756.86,5691.67,283.20,282.38,3537.61,250.69,1517.08,12163.44,4701.06,701.24,299.77,383.87,835.03,4693.57,308.44,903.39,394.23,254.73,3471.51,203.88,211.44,225.70,548.65,232.43,762.69,477.69,2719.86,616.95,66.20
2013-02-10,dsm2,base,73,17014.12,15748.20,2436.00,4274.00,613.95,14562.17,0.00,0.00,688.01,2.64,3.61,3.26,3.04,299.22,299.22,299.14,2722.58,740.22,272.59,666.14,666.14,298.78,230.64,274.95,4178.01,3866.49,6037.60,283.20,282.31,3550.45,251.53,1693.05,12692.87,4950.83,948.68,299.89,380.48,804.88,5193.29,307.11,876.60,385.97,255.23,3594.13,208.05,203.33,227.83,539.38,233.79,717.93,468.86,2767.32,612.68,66.20
2013-02-11,dsm2,base,73,16860.49,15647.40,2428.00,3173.00,766.61,15348.88,0.00,0.00,677.00,2.49,3.43,2.93,2.87,301.05,301.05,302.79,2771.38,702.22,272.95,636.79,636.79,298.04,231.47,276.24,4267.42,3968.91,6128.75,284.33,283.60,3561.62,252.15,1608.48,12377.79,5035.39,1006.43,303.40,384.80,770.37,4942.54,311.72,850.56,379.12,256.51,3792.13,209.75,199.74,230.39,644.52,235.52,698.02,474.83,2802.83,612.82,66.20
2013-02-12,dsm2,base,73,16471.52,15322.50,2403.00,2922.00,873.82,15078.70,0.00,0.00,677.00,2.43,3.43,2.73,2.90,289.70,289.70,310.01,2780.27,689.02,274.45,556.51,556.51,299.00,229.33,278.85,4318.78,4051.47,5933.77,287.54,286.71,3558.16,252.93,1432.91,11785.73,4973.47,964.31,310.87,398.27,747.36,4492.31,321.53,822.61,374.33,258.29,3613.17,207.10,193.99,231.51,672.93,237.45,687.05,492.01,2838.77,617.03,66.20
2013-02-13,dsm2,base,73,16050.73,14891.40,2373.00,3772.00,1038.13,13613.60,0.00,0.00,659.01,2.25,3.54,2.60,3.00,283.47,283.47,313.10,2811.53,681.85,276.16,520.78,520.78,301.77,228.01,281.12,4342.94,4126.60,5724.92,290.82,289.76,3550.06,253.67,1320.02,11799.71,4868.91,919.17,313.86,404.81,737.72,4417.43,327.51,791.16,371.96,259.51,3626.45,205.08,189.88,231.27,591.55,237.91,685.12,512.09,2878.74,611.85,66.20
2013-02-14,dsm2,base,73,15679.61,14539.50,2360.00,4006.00,1141.22,12892.40,0.00,0.00,651.00,2.38,3.38,2.65,2.87,287.99,287.99,310.08,2885.23,677.97,277.22,556.93,556.93,302.79,229.85,281.64,4386.44,4198.11,5787.00,291.56,290.50,3563.58,254.26,1451.72,12342.81,4903.92,944.22,311.06,401.37,729.43,4787.06,324.91,762.61,372.18,259.50,3661.65,202.37,181.36,230.87,530.71,237.64,670.77,502.53,2911.53,579.46,66.20
2013-02-15,dsm2,base,73,15066.40,14006.70,2376.00,3995.00,1202.88,12244.52,0.00,0.00,648.00,2.53,3.33,2.73,2.82,284.42,284.42,310.61,2881.49,663.30,278.41,526.12,526.12,303.65,227.45,282.91,4411.69,4250.67,5790.75,292.50,291.40,3563.36,254.51,1377.32,11774.32,4902.79,944.74,311.43,400.00,716.98,4470.51,330.11,738.11,374.31,259.36,3566.12,198.63,176.28,230.81,524.45,237.89,661.39,481.25,2939.02,575.22,66.20
2013-02-16,dsm2,base,73,14621.61,13626.00,2398.00,4021.00,1159.16,11839.45,0.00,0.00,660.99,2.70,3.47,2.96,2.92,286.07,286.07,309.94,2937.76,656.30,279.09,559.56,559.56,304.21,228.16,283.64,4456.61,4292.05,5807.71,292.99,292.00,3566.03,254.71,1451.47,11551.28,4955.81,960.08,311.03,399.39,706.10,4513.18,332.34,720.42,373.20,258.79,3533.29,194.81,173.48,229.85,515.34,236.90,657.51,482.97,2968.56,563.53,66.20
2013-02-17,dsm2,base,73,14246.12,13257.90,2407.00,4027.00,1065.83,11560.29,0.00,0.00,640.01,2.72,3.36,2.95,2.71,291.57,291.57,309.46,3025.24,656.70,279.48,619.45,619.45,303.66,230.75,283.93,4536.45,4338.33,5959.57,292.98,292.01,3586.21,254.91,1596.41,12279.27,5096.28,1020.03,310.27,398.09,696.66,4753.50,332.87,708.12,370.70,257.88,3569.45,191.84,173.77,228.86,508.49,235.56,667.48,481.34,3021.24,555.40,66.20
2013-02-18,dsm2,base,73,14002.46,13052.70,2410.00,3987.00,848.34,11577.12,0.00,0.00,614.01,3.02,3.07,3.21,2.58,312.26,312.26,310.18,3121.90,660.44,279.14,730.61,730.61,301.17,239.46,283.39,4630.10,4408.42,6320.53,292.68,291.66,3625.93,255.54,1784.15,11988.70,5281.55,1155.24,311.13,396.02,695.47,5094.18,332.49,698.17,369.16,257.31,3726.06,191.20,175.68,231.40,505.05,236.65,651.76,476.67,3062.58,549.94,66.20
2013-02-19,dsm2,base,73,13570.76,12653.10,2414.00,3989.00,32.19,11963.57,0.00,0.00,617.00,3.07,3.25,3.33,2.71,293.10,293.10,315.21,3132.19,634.92,279.60,639.59,639.59,301.90,230.18,285.49,4673.40,4450.17,6105.86,295.06,293.97,3565.30,254.71,1594.87,10960.88,5215.66,1110.43,316.16,402.97,691.23,4532.74,344.89,686.74,369.22,257.35,3586.14,190.65,175.19,227.35,519.43,233.39,626.03,496.19,3095.90,566.18,66.20
2013-02-20,dsm2,base,73,13743.26,12814.20,2452.00,4189.00,982.44,11023.82,0.00,0.00,596.01,2.87,3.44,3.24,2.85,306.57,306.57,314.79,3262.67,618.62,280.48,735.48,735.48,305.87,236.78,285.75,4768.41,4508.66,6144.14,296.33,295.17,3570.86,255.35,1803.40,11892.54,5292.36,1181.19,315.33,405.42,678.58,4968.11,341.63,679.66,371.91,258.49,3654.03,192.47,176.05,227.89,513.52,234.17,626.07,507.38,3151.59,547.36,66.20
2013-02-21,dsm2,base,73,14088.83,13227.30,2461.00,5466.00,883.30,10200.54,0.00,0.00,567.01,2.76,3.56,3.10,2.98,340.43,340.43,311.96,3400.29,620.30,281.13,893.45,893.45,309.13,250.43,284.81,4873.68,4594.64,6514.84,295.58,294.47,3618.03,257.39,2117.77,13026.73,5559.84,1339.11,312.69,401.21,668.57,5654.83,333.80,675.12,379.08,259.19,3805.11,193.01,177.61,230.91,509.56,235.03,616.27,494.07,3210.14,527.45,66.20
2013-02-22,dsm2,base,73,13927.71,13086.90,2458.00,4370.00,852.59,11163.12,0.00,0.00,585.49,2.60,3.56,2.85,2.95,375.01,375.01,310.62,3508.64,601.49,281.43,992.03,992.03,310.71,259.84,283.99,4996.33,4681.38,6923.22,294.53,293.48,3669.13,259.51,2339.86,13887.83,5820.81,1472.83,311.30,396.44,657.80,6069.80,327.99,668.99,385.10,259.58,3893.48,192.92,175.32,233.22,505.71,236.93,589.19,492.51,3274.30,516.77,70.80
2013-02-23,dsm2,base,73,13563.69,12747.60,2479.00,6541.00,361.21,9140.48,0.00,0.00,603.99,2.49,3.55,2.64,2.92,399.96,399.96,310.02,3617.24,586.94,281.99,1067.74,1067.74,310.43,265.12,283.77,5125.24,4780.11,7245.70,293.99,293.07,3722.96,261.66,2459.85,14212.75,6109.39,1595.01,310.57,393.96,635.28,6309.91,325.14,661.47,385.89,259.67,4027.00,193.03,174.70,234.34,505.79,237.01,597.29,498.12,3318.40,506.31,70.80
