datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol,ori
2006-11-14,SCHISM,franks,4,13087.69,12526.58,2495.96,8771.78,-1126.66,5685.21,1.00,0.00,0.63,3.25,88.80,82.70,-1043.96,665.50,580.85,577.50,685.44,518.56,831.82,17993.89,11918.85,9733.40,2681.27,433.90,7187.57,1970.21,312.35,268.26,567.67,700.58,336.14,13484.69,965.84,12536.43,9910.79,11810.80,1292.54,171.25,1557.38,7199.63,9733.57,387.80,518.56,577.50,11893.29,14756.17,14330.17,450.42,409.50,459.30,600.71
2006-11-15,SCHISM,franks,4,13690.02,13027.50,2505.84,9132.49,-1067.03,5996.34,1.00,0.00,1.46,3.20,88.80,44.80,-1022.23,529.70,379.07,357.31,710.53,500.03,745.90,17904.05,11802.50,9021.53,2613.31,411.41,6724.06,2107.37,354.53,292.38,632.00,709.29,318.14,12860.83,1010.82,12198.55,9810.49,11870.09,1475.40,183.85,1681.55,6740.46,9020.83,374.59,500.03,357.31,12525.99,13928.24,14968.37,435.17,433.69,455.71,407.16
2006-11-16,SCHISM,franks,4,13804.65,13237.04,2482.46,9937.91,-680.96,5668.24,1.00,0.00,1.68,3.32,88.40,12.10,-668.86,501.51,385.03,376.94,700.58,490.34,717.78,18990.23,12228.27,8910.80,2591.85,360.72,6706.41,2462.98,398.65,330.15,676.51,692.49,297.97,12035.61,1132.39,12033.75,9769.11,11869.92,1565.71,631.59,1725.70,6721.39,8910.63,410.35,490.34,376.94,13303.08,14052.24,15763.14,425.20,415.44,441.95,372.67
2006-11-17,SCHISM,franks,4,13976.12,13400.91,2443.08,9780.94,-682.17,5956.09,1.00,0.00,2.07,3.27,88.00,38.00,-644.17,490.76,411.83,389.50,700.58,479.79,706.59,19466.06,12407.32,8737.95,2378.62,345.13,6537.94,2586.67,426.05,379.07,697.06,700.58,252.30,11838.58,1211.82,11976.91,9696.30,12014.97,1621.52,232.85,1640.29,6551.16,8736.55,418.84,479.79,389.50,13917.41,14706.92,16310.99,426.69,409.07,452.75,398.65
2006-11-18,SCHISM,franks,4,13882.73,13100.86,2422.99,8647.98,37.40,7695.14,1.00,0.00,2.56,3.20,88.00,43.70,81.10,478.74,402.06,386.10,717.15,467.76,707.21,19856.39,12343.56,8368.58,2138.85,373.10,6230.03,2558.28,475.15,417.35,700.58,714.26,202.52,11945.60,1262.25,11940.69,9594.08,12223.71,1581.16,175.60,1507.99,6242.22,8367.71,402.69,467.76,386.10,14433.71,15157.12,16663.71,447.67,409.07,471.14,400.78
2006-11-19,SCHISM,franks,4,13496.65,12706.49,2373.94,9522.14,470.14,6818.58,1.00,0.00,3.12,3.21,88.40,63.30,533.44,471.56,396.31,370.11,720.47,459.51,720.47,20438.23,12464.81,8198.61,2154.96,413.53,6028.85,2570.56,579.39,472.40,678.80,720.47,220.51,12128.26,1344.59,11927.99,9338.77,12492.96,1555.01,192.10,1461.27,6041.80,8197.03,398.44,459.51,370.11,14947.51,15569.70,16953.72,475.57,418.84,495.82,397.17
2006-11-20,SCHISM,franks,4,13380.60,12508.50,2355.74,10000.18,480.52,6216.68,1.00,0.00,3.60,3.26,88.80,59.30,539.82,460.36,392.48,363.29,738.46,443.22,723.57,21136.55,12893.77,8322.40,2392.69,399.29,6032.63,2676.30,612.61,535.58,664.47,738.88,328.86,12316.73,1434.60,11957.45,8897.76,12825.03,1572.84,188.63,1522.28,6045.93,8321.00,405.46,443.22,363.29,15462.66,15987.25,17216.13,529.28,447.24,535.79,386.31
2006-11-21,SCHISM,franks,4,12995.92,12271.64,2329.75,10409.23,536.14,5452.58,1.00,0.00,4.00,3.28,89.00,94.20,630.34,510.98,424.36,360.72,754.79,439.20,747.35,21921.86,13507.94,8670.85,2689.31,396.95,6227.88,2806.16,659.27,600.29,647.00,740.32,286.57,12520.76,1534.78,12015.82,8479.58,13191.31,1672.47,177.77,1669.91,6240.97,8669.80,425.63,439.20,360.72,15953.54,16439.91,17667.47,606.35,482.32,590.05,451.90
2006-11-22,SCHISM,franks,4,13081.17,12443.89,2316.41,9984.99,508.52,5921.11,1.00,0.00,4.04,3.22,88.60,292.20,800.72,530.12,479.16,371.61,757.47,439.20,758.50,21932.19,13663.22,8728.02,2726.20,400.99,6207.42,2795.29,689.59,659.48,658.23,754.17,217.91,12711.18,1581.95,12006.85,8297.38,13435.84,1748.14,171.25,1718.41,6220.70,8727.49,449.78,439.20,371.61,16306.23,16767.63,18081.72,618.24,530.75,649.08,479.79
2006-11-23,SCHISM,franks,4,13331.62,12689.33,2288.25,9153.88,507.97,6973.95,1.00,0.00,4.01,3.04,88.80,226.20,734.17,536.42,455.92,387.38,765.93,439.20,760.16,21295.49,13146.88,8514.51,2359.52,369.26,5811.42,2622.89,761.19,667.58,672.36,760.16,192.32,12887.55,1578.78,11825.88,8381.00,13460.26,1691.21,171.25,1594.42,5822.96,8513.11,487.18,439.20,387.38,16348.73,17071.51,18174.38,680.46,590.26,699.34,489.07
2006-11-24,SCHISM,franks,4,13303.16,12659.47,2256.22,9241.56,522.14,6839.96,1.00,0.00,3.87,3.04,88.60,176.00,698.14,550.90,486.54,405.67,779.55,439.20,760.16,21412.81,13245.11,8246.78,2505.86,378.00,5802.94,2616.76,745.90,701.83,693.74,767.17,180.16,12988.15,1618.35,11842.99,8289.50,13645.01,1580.96,171.25,1539.34,5815.03,8245.73,530.33,439.20,405.67,16494.99,16928.22,18018.24,655.94,643.67,735.57,524.44
2006-11-25,SCHISM,franks,4,13632.45,13031.07,2234.45,9530.07,537.77,6874.59,1.00,0.00,3.43,3.07,88.00,218.50,756.27,567.46,530.12,425.84,779.96,439.20,779.34,21250.42,13271.25,8252.73,2497.21,366.27,5778.57,2577.27,760.77,738.88,703.90,779.96,175.16,13092.71,1650.36,11727.58,8075.53,13702.63,1592.24,180.38,1515.73,5789.76,8252.56,573.74,439.20,425.84,16575.60,17043.58,18117.26,596.32,685.65,762.84,556.14
2006-11-26,SCHISM,franks,4,13393.20,12816.07,2233.11,10127.26,361.49,5860.55,1.00,0.00,2.98,3.23,87.80,178.80,540.29,592.77,549.85,444.49,795.00,439.20,779.96,21091.42,13013.00,7841.01,2433.54,318.14,5746.62,2585.14,741.57,760.36,718.19,779.96,171.25,13182.76,1652.34,11567.92,8092.72,13712.15,1550.05,171.25,1464.46,5759.44,7839.95,599.88,439.20,444.49,16511.54,16997.51,17954.25,738.88,708.25,795.41,580.22
2006-11-27,SCHISM,franks,4,13744.45,13097.20,2250.15,10269.11,248.32,5973.81,1.00,0.00,2.38,3.19,86.20,275.60,523.92,616.16,585.04,467.97,799.74,445.34,794.18,20769.56,12891.92,8231.72,2078.39,293.67,5532.48,2523.15,746.11,799.12,723.36,792.12,171.25,13204.55,1684.11,11322.18,8068.68,13529.68,1467.64,171.25,1412.88,5541.72,8231.02,636.79,445.34,467.97,16377.59,17144.32,17994.53,633.88,746.94,851.74,584.83
2006-11-28,SCHISM,franks,4,14172.42,13460.61,2220.88,10212.78,220.12,6400.64,1.00,0.00,1.99,2.90,84.40,293.30,513.42,656.98,620.12,488.44,799.74,462.68,799.74,19215.78,11648.54,7421.19,1452.92,239.98,4950.47,2254.59,670.08,769.03,729.57,799.74,171.25,13171.87,1678.98,10959.78,7942.27,13295.04,1522.08,171.68,1195.92,4959.97,7420.13,680.88,462.68,488.44,15923.60,16937.70,17699.36,645.95,800.56,875.93,606.77
2006-11-29,SCHISM,franks,4,14724.47,13584.20,2219.62,10197.85,231.07,6977.31,1.00,0.00,1.88,2.66,83.80,133.30,364.37,695.19,647.00,508.25,785.73,490.97,799.74,17371.94,10119.18,6506.67,905.00,216.18,4201.98,2026.39,628.88,698.30,738.46,795.82,171.25,13110.49,1599.17,10587.18,8041.13,13091.03,1412.08,171.68,1001.06,4210.50,6504.34,729.37,490.97,508.25,15288.66,16502.36,17141.55,778.52,834.70,910.32,619.08
2006-11-30,SCHISM,franks,4,14434.37,13279.25,2219.56,10460.48,243.16,6436.61,1.00,0.00,2.28,2.63,85.00,99.70,342.86,692.29,670.08,520.24,792.53,532.85,799.74,17599.75,9791.53,5807.09,917.88,204.91,4036.25,2004.94,553.83,675.48,750.66,781.61,171.25,13073.41,1568.48,10480.99,7867.21,13072.07,1272.09,174.07,933.40,4044.79,5805.28,740.74,532.85,520.24,14989.56,16164.72,16656.34,758.09,866.09,911.13,660.52
2006-12-01,SCHISM,franks,4,13804.44,12607.07,2178.03,10381.90,364.36,5964.94,1.00,0.00,3.10,2.87,86.40,107.20,471.56,688.76,691.87,529.07,799.74,570.18,799.74,19256.68,10851.54,6505.06,1259.04,217.69,4397.85,2110.87,661.97,695.81,754.17,799.74,171.25,13026.76,1619.74,10725.59,7504.58,13292.19,1196.12,173.42,937.08,4408.73,6503.45,764.70,570.18,529.07,15213.16,16131.05,16623.75,752.72,870.81,918.70,645.54
2006-12-02,SCHISM,franks,4,13520.27,12312.95,2149.86,10415.90,557.97,5812.19,1.00,0.00,4.11,2.97,87.00,91.70,649.67,694.36,707.63,548.80,782.64,618.66,799.74,20648.96,11877.20,7360.55,1649.77,241.93,4773.30,2213.92,737.02,753.96,759.12,799.12,171.25,13125.75,1660.04,10847.27,7087.74,13400.86,1300.56,171.47,1112.39,4785.95,7360.02,774.80,618.66,548.80,15441.71,16177.04,17150.53,800.56,868.55,936.06,647.62
2006-12-03,SCHISM,franks,4,13330.69,12115.96,2123.29,10465.97,591.03,5579.03,1.00,0.00,5.04,2.93,88.60,73.40,664.43,697.89,720.47,560.54,763.25,657.19,786.55,21493.38,12410.69,7645.54,1877.70,265.46,4970.75,2233.68,768.62,792.32,765.73,782.64,171.25,13091.70,1671.09,10763.89,7196.26,13382.11,1392.73,150.37,1267.27,4984.82,7643.43,778.31,657.19,560.54,15593.61,16251.58,17559.88,798.50,871.01,963.80,669.25
2006-12-04,SCHISM,franks,4,13064.07,11832.21,2106.45,8957.85,577.76,6790.42,1.00,0.00,5.63,3.10,89.20,64.50,642.26,690.84,724.19,560.54,760.16,690.42,763.04,22854.44,13724.51,8736.90,2552.33,351.33,5653.74,2434.11,854.61,851.33,766.97,764.90,171.25,12974.22,1717.82,11021.71,7205.65,13596.21,1485.73,150.37,1522.08,5670.01,8733.94,779.34,690.42,560.54,16384.98,17015.97,18260.34,822.16,889.04,995.16,675.89
2006-12-05,SCHISM,franks,4,13053.07,11871.43,2090.43,8187.40,578.41,7534.51,1.00,0.00,5.80,3.23,89.20,61.80,640.21,683.57,714.05,560.54,759.12,718.81,760.16,23556.16,14543.66,9465.46,2975.12,410.56,6128.07,2570.56,876.96,894.77,769.65,760.16,171.25,13000.07,1735.54,11033.99,7498.57,13796.46,1690.82,150.37,1777.44,6145.49,9462.35,790.67,718.81,560.54,16885.88,17595.53,18943.72,867.94,914.81,1027.68,674.02
2006-12-06,SCHISM,franks,4,13136.82,12001.64,2073.01,7882.56,574.60,7901.87,1.00,0.00,5.48,3.17,89.20,61.10,635.70,688.97,728.33,560.54,748.80,753.96,760.16,23346.65,14460.46,9367.34,2919.64,398.87,6121.42,2571.71,861.17,899.27,774.19,760.16,170.38,13050.59,1723.53,10864.69,8071.49,13801.97,1752.07,150.37,1799.64,6139.03,9364.92,809.41,753.96,560.54,17144.65,17864.89,19378.44,883.30,943.61,1053.66,686.69
2006-12-07,SCHISM,franks,4,13238.96,12122.63,2049.37,9202.57,577.18,6662.94,1.00,0.00,4.90,3.26,89.80,81.20,658.38,694.98,738.46,560.54,754.17,820.52,749.62,22974.05,14345.46,9194.23,2851.71,380.56,6068.59,2571.14,834.08,894.36,776.45,741.15,158.20,13062.51,1719.39,10700.28,8493.20,13770.26,1725.70,150.37,1743.61,6085.67,9191.63,826.07,820.52,560.54,17238.32,17918.19,19385.53,912.56,967.67,1069.47,714.46
2006-12-08,SCHISM,franks,4,12980.01,11875.09,2022.48,8587.69,516.44,6931.24,1.00,0.00,3.82,3.65,89.80,-8.40,508.04,711.98,759.54,569.55,785.52,867.32,757.47,23180.12,15058.39,9729.26,3186.12,436.23,6566.88,2768.20,893.95,921.56,776.87,748.18,150.37,13054.96,1759.55,10861.11,8352.14,14013.25,1744.99,147.10,1827.52,6584.20,9727.71,842.50,867.32,569.55,17679.02,18177.14,19655.98,907.04,992.31,1089.73,730.61
2006-12-09,SCHISM,franks,4,14354.86,13169.19,2012.84,9264.58,-113.92,6989.21,1.00,0.00,2.76,3.83,87.60,62.10,-51.82,712.81,773.15,580.64,798.50,884.94,772.54,23628.68,15513.80,10258.17,3190.66,394.19,6900.14,2873.98,900.09,949.12,778.72,766.97,150.37,13088.85,1783.33,10682.67,8428.38,14056.40,1857.91,141.66,1862.23,6918.82,10257.83,854.81,884.94,580.64,17831.41,18713.75,20095.72,921.76,1001.87,1121.28,732.47
2006-12-10,SCHISM,franks,4,16261.64,14960.06,2072.70,9545.01,-706.05,8083.27,1.00,0.00,2.15,3.43,84.80,76.90,-629.15,720.67,777.90,591.52,792.12,902.75,780.99,21489.47,13783.61,8894.28,2041.20,230.04,5977.75,2509.51,676.72,915.83,779.96,796.85,155.59,13153.92,1685.69,9900.45,9297.55,13350.80,1802.78,147.32,1577.99,5993.41,8892.89,868.14,902.75,591.52,16919.72,18365.86,20010.33,970.73,1021.59,1123.91,732.67
2006-12-11,SCHISM,franks,4,16463.85,15113.48,2104.50,11029.98,-926.27,6612.11,1.00,0.00,1.67,3.12,83.80,28.00,-898.27,733.09,795.21,608.02,799.74,931.57,798.50,19254.31,11525.81,6665.58,1129.16,200.35,4752.41,2222.06,511.61,850.09,760.57,795.62,158.64,13001.58,1595.41,9480.68,9653.66,12730.70,1465.85,157.33,1138.65,4761.21,6664.51,880.44,931.57,608.02,16008.13,17332.42,18943.72,1008.58,1032.56,1127.95,739.29
2006-12-12,SCHISM,franks,4,17464.43,16119.62,2142.72,10288.07,-1729.45,7589.63,1.00,0.00,1.34,3.15,83.00,6.60,-1722.85,749.00,790.67,612.61,784.29,957.07,804.47,18414.31,10765.08,5975.95,857.89,194.93,4399.33,2164.28,494.34,791.09,760.16,799.74,159.29,12788.55,1585.91,9379.81,8459.31,12511.66,1348.99,150.37,881.26,4409.47,5974.51,880.03,957.07,612.61,15396.32,16827.51,18136.90,1082.24,1016.51,1133.81,735.98
2006-12-13,SCHISM,franks,4,18617.69,17284.96,2294.79,10467.57,-1868.04,8576.87,1.00,0.00,1.18,3.08,82.60,2.40,-1865.64,759.54,810.64,631.79,779.96,973.17,807.76,17843.11,10001.52,5420.45,630.34,194.27,4063.35,2052.11,440.26,735.16,760.16,780.78,170.60,12658.18,1574.22,9288.54,7326.94,12391.97,1301.76,150.37,809.62,4070.95,5418.99,901.93,973.17,631.79,14863.05,16597.55,17728.31,1067.65,1018.54,1138.25,740.32
2006-12-14,SCHISM,franks,4,20546.89,19198.54,2256.10,11390.12,-1484.49,9928.39,1.00,0.00,1.37,3.14,83.00,89.20,-1395.29,772.54,831.61,653.03,755.41,987.83,823.19,17954.42,9802.56,5138.43,510.77,192.10,3950.58,1999.48,459.94,673.19,763.46,778.10,171.25,12497.51,1585.71,9320.24,6859.05,12377.13,1194.91,150.37,724.81,3956.90,5136.25,916.45,987.83,653.03,14598.76,16490.72,17489.52,1045.95,1028.70,1126.94,756.65
2006-12-15,SCHISM,franks,4,24384.68,23013.96,2393.01,11603.84,-1032.59,14141.26,0.41,0.00,1.91,3.21,83.00,180.50,-852.09,766.55,855.22,662.80,728.12,996.18,819.90,18544.67,10040.59,5171.04,473.46,194.71,3961.18,1993.04,614.70,632.42,772.33,750.24,172.55,12347.61,1644.04,9377.38,6494.69,12400.91,1081.83,167.99,650.95,3965.83,5169.77,933.00,996.18,662.80,14488.36,16344.95,17216.78,1023.82,1013.06,1108.75,762.43
2006-12-16,SCHISM,franks,4,26188.70,24630.94,2455.67,11157.23,-787.09,16700.06,0.00,0.00,2.43,3.37,81.80,182.70,-604.39,751.28,851.33,663.22,702.03,1008.79,783.26,19022.84,10176.07,4999.98,436.23,195.36,3953.18,2046.46,759.74,673.40,782.64,725.43,171.25,12241.44,1674.84,9492.44,5961.37,12441.21,950.34,247.12,627.21,3960.81,4998.70,923.19,1008.79,663.22,14695.65,16049.72,17060.56,1017.93,977.45,1087.91,766.35
2006-12-17,SCHISM,franks,4,24919.92,23387.58,2455.18,11772.82,95.29,15697.57,0.00,0.00,3.04,3.10,81.40,159.90,255.19,728.74,831.00,651.78,665.50,1026.67,724.61,17848.23,8748.75,3903.51,322.00,212.49,3473.36,1926.43,777.48,705.76,791.29,690.42,171.25,12167.46,1658.66,9198.57,5216.74,12244.31,982.13,195.14,648.04,3477.11,3901.83,898.66,1026.67,651.78,14099.88,15563.77,16664.03,1005.53,946.06,1065.22,740.95
2006-12-18,SCHISM,franks,4,22766.82,21375.26,2447.64,11753.60,425.38,13886.24,0.00,0.00,3.80,3.01,81.40,133.90,559.28,711.56,806.94,634.09,661.97,1035.20,695.61,17544.24,7959.31,3397.06,347.48,234.79,3002.07,1853.21,806.94,754.58,795.21,665.09,171.25,11981.47,1629.62,9159.72,3960.06,12037.64,909.29,173.20,650.32,3006.44,3395.37,877.36,1035.20,634.09,13953.58,14823.79,15510.67,1014.88,929.32,1068.66,735.16
2006-12-19,SCHISM,franks,4,20410.97,19122.19,2470.56,11686.75,444.28,11639.07,0.00,0.00,4.31,3.06,81.20,111.50,555.78,693.12,780.16,612.19,661.97,1051.03,681.29,17180.79,7799.48,3213.70,428.39,220.29,2751.98,1803.96,811.26,814.96,789.85,660.72,175.38,11734.87,1598.38,9050.01,2958.79,11874.83,902.14,123.82,648.87,2756.56,3211.81,852.15,1051.03,612.19,13482.01,14281.61,14744.56,1031.34,929.12,1068.46,714.05
2006-12-20,SCHISM,franks,4,18454.42,17196.77,2487.67,11627.27,508.49,9823.32,0.00,0.00,4.79,3.04,81.80,115.70,624.19,679.01,770.27,592.98,646.16,1054.68,669.25,16907.89,7615.39,3137.91,476.42,192.10,2571.52,1713.48,838.60,847.43,778.72,660.72,194.49,11556.21,1565.51,8867.14,2494.71,11654.99,878.59,129.47,638.67,2576.12,3136.21,847.02,1054.68,592.98,13022.06,13733.69,14143.33,1045.14,940.14,1076.97,690.84
2006-12-21,SCHISM,franks,4,17555.36,16289.77,2495.45,11065.94,31.97,9016.84,0.00,0.00,4.96,3.12,81.60,85.60,117.57,668.21,756.44,582.11,643.87,1054.68,667.17,17081.87,7976.17,3373.92,576.67,185.37,2571.33,1668.13,855.02,888.83,763.87,645.75,192.32,11332.56,1528.83,8746.31,2436.62,11438.66,857.48,145.36,645.75,2575.93,3371.66,845.78,1054.68,582.11,12734.06,13317.65,13724.01,1092.36,954.63,1087.30,684.82
2006-12-22,SCHISM,franks,4,17709.12,16296.51,2549.24,11606.48,-251.76,8400.12,0.00,0.00,4.72,2.96,80.80,72.10,-179.66,665.09,781.40,581.06,644.50,1054.68,664.05,16698.47,7695.24,3334.39,542.93,187.54,2484.14,1558.57,888.83,889.86,749.83,642.21,191.89,11160.63,1492.89,8297.55,2419.67,11167.44,831.82,138.40,619.08,2488.18,3332.51,864.66,1054.68,581.06,12449.14,12983.45,13575.15,1088.51,977.45,1098.63,679.21
2006-12-23,SCHISM,franks,4,17677.19,16238.51,2562.56,11556.86,-249.02,8433.88,0.00,0.00,4.30,2.89,78.80,68.40,-180.62,672.57,788.20,588.59,627.63,1039.46,658.85,15691.33,7200.87,2924.77,512.25,185.59,2340.99,1475.20,845.99,886.99,725.23,643.25,188.85,11015.23,1457.10,7820.25,2656.98,10860.77,793.15,144.93,583.57,2344.08,2924.20,875.52,1039.46,588.59,12100.20,12642.19,13162.14,1089.73,993.94,1093.98,693.12
2006-12-24,SCHISM,franks,4,17549.35,16189.36,2583.86,12061.34,-253.71,7818.16,0.00,0.00,3.70,2.93,80.40,38.90,-214.81,674.02,804.88,605.72,618.45,1019.96,646.79,15181.11,6831.29,2601.24,439.83,186.68,2198.03,1411.48,831.82,881.87,706.59,622.62,171.25,10769.36,1425.83,7418.72,2659.66,10473.28,721.71,150.37,510.98,2200.55,2602.01,892.31,1019.96,605.72,11746.23,12237.22,12634.95,1096.41,1002.82,1094.38,702.24
2006-12-25,SCHISM,franks,4,17067.52,15734.07,2593.90,11775.07,-266.20,7620.15,0.00,0.00,2.92,3.06,82.00,29.50,-236.70,673.61,814.96,624.29,620.75,1003.09,627.00,15515.61,7004.65,2768.97,402.69,194.71,2162.14,1383.15,849.48,887.61,691.46,618.66,171.25,10362.00,1397.52,7221.42,2567.88,10132.93,669.04,150.37,442.80,2165.44,2768.97,898.86,1003.09,624.29,11492.18,12020.89,12358.07,1103.89,1007.19,1090.74,703.28
2006-12-26,SCHISM,franks,4,16226.39,14902.66,2597.32,12145.88,-93.22,6584.61,0.00,0.00,2.17,3.61,82.40,294.20,200.98,680.04,826.48,643.67,620.75,996.18,623.25,17114.27,8254.66,3584.38,475.36,193.84,2478.37,1429.82,903.57,919.51,678.59,620.75,168.64,9927.84,1365.78,7389.37,2515.08,10081.87,637.21,159.51,412.68,2483.95,3583.45,905.41,996.18,643.67,11663.81,12087.01,12738.77,1098.03,1010.62,1092.16,722.74
2006-12-27,SCHISM,franks,4,17873.07,16397.93,2619.46,11928.10,-226.22,8338.21,0.00,0.00,1.93,3.25,78.60,322.70,96.48,709.29,862.40,667.58,614.07,996.18,620.75,16449.42,8704.14,4959.97,502.56,193.62,2800.06,1379.76,1014.27,932.79,682.95,616.58,167.55,9798.08,1362.98,6960.23,2625.96,10086.34,862.61,157.98,557.19,2801.40,4958.88,958.30,996.18,667.58,11929.86,12910.90,13511.11,1081.43,1029.11,1112.18,736.81
2006-12-28,SCHISM,franks,4,22432.64,20757.09,2661.47,11426.64,-212.47,13455.00,0.00,0.00,2.16,2.84,78.40,101.00,-111.47,725.64,892.93,690.84,608.65,1001.47,622.21,13136.65,6051.87,3259.94,333.14,197.96,2082.47,1225.09,851.53,821.75,656.77,615.11,171.25,9891.15,1369.17,6247.07,3858.44,9880.99,803.85,159.51,494.98,2082.86,3259.75,975.82,1001.47,690.84,11338.00,12515.71,13292.69,1076.16,1054.68,1107.53,773.36
2006-12-29,SCHISM,franks,4,28133.78,26333.07,2627.72,11246.65,-200.79,19314.05,0.00,0.00,2.80,2.98,78.40,79.10,-121.69,729.57,889.65,703.07,600.71,1015.70,621.79,14356.19,6325.76,2705.94,280.11,196.66,2161.76,1219.26,768.00,805.71,644.50,600.71,171.25,9753.41,1356.39,6262.13,4415.93,9893.39,700.58,160.38,442.59,2164.28,2704.98,957.07,1015.70,703.07,11282.03,12429.58,12950.21,1052.85,1048.59,1079.40,778.93
2006-12-30,SCHISM,franks,4,27012.29,25082.46,2638.24,10868.04,-185.00,18597.48,0.00,0.00,3.68,3.11,78.80,63.80,-121.20,728.54,883.10,696.64,604.89,1034.18,615.74,14964.14,6487.18,2542.16,264.17,191.67,2161.76,1223.28,727.92,801.79,638.46,600.71,171.25,9649.17,1330.79,6214.60,3896.06,9856.35,618.24,190.15,429.02,2164.28,2540.62,954.22,1034.18,696.64,11216.83,12240.09,12651.28,1015.70,1016.31,1064.00,763.25
2006-12-31,SCHISM,franks,4,22973.53,21299.17,2658.57,11707.59,-6.11,13918.40,0.00,0.00,4.60,3.14,78.80,57.50,51.39,725.23,875.52,710.53,624.29,1035.20,624.71,15909.16,6780.36,2671.90,294.53,200.35,2132.83,1232.33,725.85,800.56,635.75,608.23,171.25,9536.36,1296.75,6285.80,2751.98,9758.93,598.83,169.51,440.89,2136.32,2669.99,937.28,1035.20,710.53,11161.31,12053.37,12521.61,998.62,981.73,1048.39,766.14
2007-01-01,SCHISM,franks,4,20350.49,18901.55,2661.43,10664.89,654.86,13001.88,0.00,0.00,5.16,3.12,78.80,55.00,709.86,729.16,850.09,716.33,624.92,1035.20,642.00,15777.52,6771.64,2734.60,346.20,206.86,2031.46,1197.12,713.84,789.44,627.21,622.83,171.25,9453.01,1264.26,6233.44,2206.56,9579.22,622.41,129.47,475.36,2034.77,2733.26,917.88,1035.20,716.33,10925.14,11785.38,12386.75,987.02,960.74,1026.26,765.93
2007-01-02,SCHISM,franks,4,18906.00,17523.39,2644.71,9350.57,699.79,12899.92,0.00,0.00,5.55,3.18,80.80,38.80,738.59,742.60,828.12,707.42,630.13,1053.46,646.58,15445.61,6689.30,2684.72,418.41,191.89,1962.00,1156.41,689.38,771.50,622.62,625.33,171.25,9386.04,1231.93,6145.85,2110.09,9366.48,626.17,130.13,484.22,1965.13,2683.19,904.79,1053.46,707.42,10731.58,11441.89,12196.01,976.43,945.04,1008.99,773.15
2007-01-03,SCHISM,franks,4,17702.01,16382.24,2624.45,9421.61,683.51,11588.36,0.00,0.00,5.55,3.34,81.40,151.00,834.51,734.12,811.88,693.53,633.67,1054.68,650.12,15773.55,7107.96,3012.70,509.72,182.98,2027.17,1132.19,693.95,758.92,620.75,639.92,171.25,9187.12,1193.10,6258.90,2026.00,9205.68,613.65,144.06,493.50,2031.07,3010.99,889.86,1054.68,693.53,10768.85,11339.53,12094.28,989.67,934.83,992.51,761.19
2007-01-04,SCHISM,franks,4,17721.86,16310.01,2610.56,9314.45,432.68,11450.65,0.00,0.00,5.05,3.12,77.00,324.10,756.78,736.60,803.44,681.71,640.75,1054.68,643.46,15998.29,7452.65,3318.19,549.22,182.98,2141.76,1112.18,723.16,737.84,620.75,636.79,171.25,9027.08,1155.40,6182.84,2151.86,9164.92,619.91,148.63,499.82,2144.48,3316.87,885.97,1054.68,681.71,10786.62,11440.02,12243.47,989.06,920.74,972.56,762.63
2007-01-05,SCHISM,franks,4,18628.49,16681.52,2609.26,8345.70,541.19,13433.24,0.00,0.00,4.21,2.49,74.40,101.40,642.59,720.47,825.86,681.71,642.83,1054.68,646.79,11978.65,4866.89,2260.01,330.36,190.58,1544.10,962.37,680.88,661.14,620.75,641.17,169.94,9170.12,1183.43,5388.69,2457.02,9008.15,619.91,150.37,443.22,1544.30,2259.43,893.13,1054.68,681.71,10051.42,10924.28,11967.77,928.50,913.18,936.67,752.93
2007-01-06,SCHISM,franks,4,18434.84,16854.87,2601.26,8366.12,591.62,13261.60,0.00,0.00,3.53,2.39,73.80,66.40,658.02,726.88,829.15,696.02,633.88,1049.61,665.50,11351.40,4251.38,1442.76,319.22,195.36,1372.77,921.76,565.99,638.67,638.04,640.75,161.03,8956.70,1161.46,5220.56,2593.19,8516.78,562.43,154.94,398.44,1373.77,1442.96,881.26,1049.61,696.02,9408.37,10242.55,10238.42,922.78,897.02,927.89,764.70
2007-01-07,SCHISM,franks,4,18852.44,17398.43,2601.52,8265.09,668.43,13857.30,0.00,0.00,2.71,2.50,74.00,75.30,743.73,723.78,807.76,689.59,630.13,1037.63,651.37,11047.50,4031.79,1280.31,274.94,195.58,1297.35,884.33,557.40,613.03,640.75,622.21,153.41,8467.70,1132.59,5081.37,2151.66,8125.69,505.93,150.37,348.97,1298.15,1280.91,848.45,1037.63,689.59,8802.74,9545.87,9256.82,904.59,878.38,904.59,760.57
