datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1995-04-01,dsm2,base,35,93361.00,67300.00,24700.00,2921.48,2492.05,112647.47,0.00,1.00,284.29,2.33,3.67,2.45,3.07,229.29,229.29,289.51,142.77,280.32,308.95,134.20,134.20,324.18,115.23,309.92,342.53,400.20,137.79,302.48,303.09,660.13,231.06,149.33,161.27,141.12,289.23,279.62,282.78,146.96,309.68,277.80,378.65,220.77,540.59,109.82,109.57,156.36,284.35,175.18,281.16,278.88,541.50,279.39,53.80
1995-04-02,dsm2,base,35,88131.00,65900.00,24200.00,2784.40,3161.57,106385.03,0.00,1.00,291.12,2.05,3.66,2.18,3.10,232.11,232.11,286.70,146.70,289.32,304.06,138.09,138.09,319.03,119.68,301.88,334.80,383.47,144.37,295.19,295.57,635.70,231.91,154.80,163.90,145.73,286.66,289.70,292.38,150.86,305.32,288.05,369.99,219.61,562.17,114.37,114.43,159.14,296.13,178.21,289.97,285.15,532.36,289.14,53.80
1995-04-03,dsm2,base,35,81950.00,65300.00,23700.00,3012.83,3309.45,99327.72,0.00,1.00,293.58,1.80,3.63,1.91,3.12,233.50,233.50,295.32,149.62,294.25,299.01,140.78,140.78,314.49,123.37,297.67,323.29,369.81,149.88,296.51,296.53,614.90,230.86,159.58,166.27,149.46,295.24,296.70,297.66,154.54,300.85,294.60,358.49,216.98,572.37,117.73,117.88,160.97,302.64,179.24,294.67,293.28,515.29,295.14,53.80
1995-04-04,dsm2,base,35,75606.00,62500.00,22900.00,3317.33,3285.67,91903.00,0.00,1.00,283.62,1.52,3.77,1.61,3.15,232.78,232.78,301.00,151.82,290.43,297.88,143.46,143.46,311.18,125.94,299.84,319.05,357.75,154.21,302.20,302.03,600.97,230.19,164.16,170.16,153.11,300.90,299.44,296.18,158.40,301.23,295.84,347.38,215.80,579.27,120.16,119.74,162.48,303.90,180.28,290.12,297.02,499.39,294.49,53.80
1995-04-05,dsm2,base,35,72129.00,60300.00,22300.00,2972.16,3166.38,88290.46,0.00,1.00,275.08,1.24,3.98,1.38,3.35,232.27,232.27,301.09,153.60,280.93,297.82,145.26,145.23,310.27,127.70,301.64,312.42,347.64,158.59,305.48,305.25,592.99,228.85,166.45,171.80,155.83,300.76,290.22,286.48,162.88,301.47,286.16,340.33,215.09,575.84,121.67,122.86,162.15,294.52,179.52,280.66,290.96,474.40,284.78,53.80
1995-04-06,dsm2,base,35,71682.00,60500.00,21800.00,2996.88,2798.03,87687.09,0.00,1.00,276.75,1.09,3.93,1.20,3.51,231.14,231.14,292.66,155.19,277.39,297.54,145.78,145.78,309.45,130.62,301.61,306.32,338.44,162.10,303.42,303.54,587.86,227.19,167.26,172.29,157.12,292.38,281.11,280.53,164.72,299.95,278.22,336.95,215.38,567.25,124.68,123.15,163.74,284.88,181.52,277.77,281.79,445.28,278.24,53.80
1995-04-07,dsm2,base,35,69477.00,58200.00,21500.00,2995.88,2346.69,85634.43,0.00,1.00,270.50,1.07,3.53,0.99,3.46,229.69,229.69,284.76,156.38,274.96,296.13,146.71,146.71,307.38,131.39,298.02,303.94,332.26,162.95,296.23,296.54,580.54,227.19,168.98,174.00,159.87,284.42,281.03,279.13,163.22,294.54,278.62,335.35,213.26,556.90,122.06,119.35,164.39,282.71,186.75,274.85,279.25,429.79,277.82,53.80
1995-04-08,dsm2,base,35,70620.00,58400.00,21400.00,3502.84,2034.73,86482.43,0.00,1.00,258.88,1.16,3.26,1.02,3.11,229.47,229.47,282.95,158.70,265.87,292.76,145.71,145.71,303.82,128.22,293.36,310.22,333.83,163.79,290.76,290.96,570.68,227.45,168.99,179.97,161.35,282.79,275.75,271.24,165.69,287.25,271.47,334.15,210.91,518.27,118.80,115.59,169.59,277.50,190.91,265.42,275.72,458.01,270.27,53.80
1995-04-09,dsm2,base,35,73915.00,62400.00,21400.00,2975.30,2302.40,90037.30,0.00,1.00,255.38,1.36,3.25,1.09,2.88,229.99,229.99,276.90,162.63,258.63,290.06,143.56,143.56,301.32,124.52,290.03,317.33,345.92,166.11,287.78,288.07,552.27,225.91,166.55,187.78,160.33,276.64,265.19,262.41,167.97,283.04,261.00,332.60,206.99,445.36,115.25,111.82,166.71,266.93,188.10,258.76,265.93,484.52,260.60,53.80
1995-04-10,dsm2,base,35,78600.00,65100.00,21200.00,3001.98,2744.01,94054.01,0.00,1.00,240.46,1.73,3.38,1.24,2.84,228.37,228.37,269.09,164.88,249.80,286.40,140.07,140.07,300.24,119.99,284.66,317.50,351.35,169.50,281.91,282.46,540.55,220.87,162.01,190.30,155.85,268.82,261.43,256.00,168.54,277.90,256.63,330.68,202.64,438.42,111.63,108.03,158.01,264.52,177.85,249.21,260.31,482.60,255.44,53.80
1995-04-11,dsm2,base,35,89867.00,69600.00,20700.00,2993.42,2705.96,104867.62,0.00,1.00,227.92,2.48,3.60,1.55,2.92,223.71,223.71,265.46,163.93,235.99,281.06,135.79,135.79,297.45,114.95,278.51,308.18,348.77,172.25,276.62,277.02,520.79,214.56,154.89,188.03,148.80,265.25,249.10,242.47,167.74,270.95,242.74,327.82,197.19,428.46,107.90,104.15,149.65,251.50,167.29,235.51,250.99,472.50,241.53,53.80
1995-04-12,dsm2,base,35,95088.00,71500.00,20400.00,3243.64,2714.73,109529.63,0.00,1.00,225.58,3.26,3.60,2.13,3.02,216.88,216.88,256.02,159.57,228.73,275.38,132.08,132.08,292.61,110.74,272.53,292.31,336.91,171.69,272.04,272.54,500.82,207.65,147.56,184.80,141.46,255.92,237.18,233.41,164.78,264.22,231.76,323.50,190.55,410.81,104.20,100.29,143.53,239.66,159.96,228.90,238.23,458.88,230.95,53.80
1995-04-13,dsm2,base,35,96986.00,72000.00,19800.00,3476.96,1644.95,111664.09,0.00,1.00,216.29,3.76,3.37,2.83,2.90,208.96,208.96,246.15,152.16,221.41,267.89,128.62,128.62,284.38,107.37,264.22,274.68,317.02,169.87,263.68,264.25,482.62,200.58,142.38,180.62,136.80,245.90,232.23,227.19,168.39,254.97,227.81,318.34,184.59,342.91,100.55,96.35,140.21,230.84,154.77,221.19,231.08,458.31,226.79,53.80
1995-04-14,dsm2,base,35,97654.00,71300.00,19300.00,4818.11,2487.45,109648.44,0.00,1.00,223.04,4.18,3.58,3.47,2.67,201.60,201.60,242.31,145.43,220.67,261.19,124.04,124.04,277.13,103.65,256.82,262.15,299.79,159.17,257.89,258.38,472.98,194.49,138.33,172.54,132.87,242.02,227.36,224.23,155.83,245.01,220.26,312.55,178.37,299.67,97.03,92.62,133.80,221.27,147.61,221.45,229.37,468.40,219.06,53.80
1995-04-15,dsm2,base,35,95937.00,71000.00,19000.00,3753.71,2186.42,108996.87,0.00,1.00,223.88,4.33,3.85,4.07,2.88,194.84,194.84,239.76,140.99,225.02,253.31,119.98,119.98,270.13,99.83,250.29,240.76,287.06,158.25,253.47,253.89,450.53,187.59,132.02,164.47,127.28,239.58,226.32,229.70,159.07,235.56,227.21,306.33,170.47,265.28,93.53,88.83,129.71,227.30,141.19,225.33,223.58,444.73,225.87,53.80
1995-04-16,dsm2,base,35,95189.00,70500.00,18700.00,3744.72,1828.70,108315.58,0.00,1.00,220.62,4.30,3.81,4.45,3.08,186.80,186.80,236.65,136.77,223.83,246.07,116.23,116.23,262.71,96.59,244.62,223.75,273.47,164.01,249.00,249.15,418.65,180.69,128.00,160.03,124.25,236.51,229.63,230.03,163.67,229.60,226.95,299.63,165.05,243.01,91.06,88.29,123.11,230.49,135.79,224.09,226.86,419.87,226.50,53.80
1995-04-17,dsm2,base,35,92579.00,70700.00,18800.00,4145.83,2591.74,104641.43,0.00,1.00,211.83,4.12,3.69,4.71,2.97,179.93,179.93,237.75,133.22,218.68,240.89,113.24,113.24,256.38,96.70,241.63,214.49,260.79,156.14,245.73,245.85,404.35,175.99,125.65,154.62,121.46,237.69,228.74,225.63,147.62,229.07,224.81,293.31,163.53,239.97,93.00,92.17,121.30,228.25,134.33,217.91,227.29,418.88,223.22,53.80
1995-04-18,dsm2,base,35,87990.00,70000.00,18600.00,3756.39,1723.68,101109.93,0.00,1.00,207.92,3.86,3.57,4.56,2.89,175.32,175.32,239.20,130.16,210.49,236.31,114.18,114.18,249.99,99.47,238.76,205.95,249.89,150.68,245.85,245.65,395.99,172.63,124.89,149.17,120.70,239.10,224.34,215.99,143.34,229.09,215.53,289.05,163.57,239.42,95.78,94.24,121.64,215.43,132.56,210.60,226.18,415.20,214.66,53.80
1995-04-19,dsm2,base,35,81883.00,69300.00,18400.00,3842.64,2946.97,93493.39,0.00,1.00,205.83,3.31,3.51,4.09,2.80,172.77,172.77,237.00,128.13,210.30,234.04,115.26,115.26,247.09,100.69,238.80,201.93,244.46,143.37,245.07,244.88,395.11,171.50,126.07,145.41,122.19,236.89,217.59,218.00,137.53,228.53,212.35,286.24,165.19,249.10,96.74,97.18,122.80,216.33,133.71,210.71,217.94,419.64,211.66,53.80
1995-04-20,dsm2,base,35,77100.00,67700.00,18200.00,3819.82,1939.34,89540.84,0.00,1.00,202.58,2.75,3.27,3.36,2.77,171.54,171.54,231.19,127.96,205.70,232.23,116.42,116.42,245.21,103.64,237.73,196.12,237.66,144.98,242.88,242.90,384.98,171.65,126.33,143.46,123.41,231.00,216.25,212.99,149.12,225.52,211.18,285.44,166.00,245.64,100.28,100.32,126.52,212.16,136.80,205.72,213.38,409.87,210.45,53.80
1995-04-21,dsm2,base,35,73367.00,65800.00,18000.00,3837.74,3040.07,84489.19,0.00,1.00,216.00,2.34,3.32,2.54,2.72,172.96,172.96,226.07,127.89,211.96,231.59,118.61,118.61,243.88,105.93,237.15,201.77,233.51,139.72,238.41,238.62,388.77,173.16,128.37,141.25,124.60,225.92,211.86,215.31,148.66,223.53,207.66,284.31,167.61,263.78,101.77,99.67,131.18,208.08,140.59,213.09,211.75,427.46,208.71,53.80
1995-04-22,dsm2,base,35,68009.00,62000.00,18200.00,3757.74,3040.82,79410.44,0.00,1.00,215.62,2.19,3.43,2.19,2.84,174.38,174.38,224.20,127.66,219.54,229.91,119.32,119.32,243.93,105.98,234.74,201.11,232.80,145.07,235.99,236.22,372.35,173.81,129.79,141.65,126.84,224.03,219.69,225.57,162.45,221.84,222.37,281.98,165.60,265.51,100.10,98.41,131.54,221.15,143.94,219.68,212.68,417.21,221.02,53.80
1995-04-23,dsm2,base,35,63876.00,58300.00,18600.00,3766.74,3310.04,75399.22,0.00,1.00,206.54,2.32,3.51,1.94,2.97,175.37,175.37,227.68,128.87,215.31,227.57,119.54,119.54,243.09,105.25,232.24,200.83,231.78,159.04,234.40,234.62,353.31,173.31,129.29,143.95,126.73,227.62,226.23,224.08,178.51,219.98,221.77,278.87,164.89,262.62,100.31,99.51,131.79,221.30,143.70,214.93,222.98,402.91,220.33,53.80
1995-04-24,dsm2,base,35,59395.00,54000.00,18700.00,4224.86,2913.60,70956.54,0.00,1.00,196.00,2.63,3.56,2.02,3.00,175.24,175.24,234.34,129.86,204.90,225.65,120.89,120.89,240.60,106.25,231.53,199.59,230.42,178.71,236.07,235.98,338.33,172.58,129.20,149.01,126.50,234.27,221.12,214.03,191.38,222.52,212.54,274.25,165.44,252.23,102.19,104.01,133.02,213.41,143.86,204.39,222.01,389.33,211.46,53.80
1995-04-25,dsm2,base,35,54257.00,48900.00,18800.00,3887.53,2952.75,66216.72,0.00,1.00,196.25,2.87,3.64,2.27,3.00,174.81,174.81,233.30,129.83,199.39,225.24,123.64,123.64,238.70,109.80,233.02,197.00,222.52,199.75,239.27,239.10,326.83,172.87,130.66,157.52,127.69,233.14,210.67,206.14,207.23,225.70,202.44,270.80,168.27,240.35,107.18,108.46,135.41,202.52,144.90,199.65,212.94,379.92,202.08,53.80
1995-04-26,dsm2,base,35,49450.00,44100.00,18600.00,4067.40,2130.91,61851.69,0.00,1.00,201.96,3.07,3.78,2.49,3.07,174.78,174.78,225.84,129.58,201.58,224.98,128.07,128.07,236.98,115.14,233.31,193.80,212.26,238.03,237.89,238.02,314.99,174.33,133.33,169.94,130.27,225.62,205.92,205.95,244.03,224.93,202.19,270.74,171.84,229.26,109.58,110.39,138.37,203.09,148.02,202.14,204.53,375.12,202.00,53.80
1995-04-27,dsm2,base,35,46059.00,40700.00,18400.00,3886.48,1791.43,58781.09,0.00,1.00,200.42,3.30,3.88,2.75,3.23,175.19,175.19,220.03,130.26,203.60,223.91,131.87,131.87,234.96,118.26,231.16,191.43,205.24,299.35,233.57,233.80,300.49,175.79,137.31,190.09,134.27,219.81,207.45,208.70,329.80,220.43,205.66,271.54,172.99,219.15,111.43,112.70,141.24,205.81,150.03,203.84,203.85,355.95,205.53,53.80
1995-04-28,dsm2,base,35,44610.00,38600.00,17800.00,3739.54,937.83,57732.63,0.00,1.00,186.88,3.37,3.97,3.08,3.29,176.17,176.17,217.12,133.11,195.62,222.62,135.02,135.02,232.41,120.97,227.98,192.88,201.78,338.25,228.36,228.60,292.09,178.02,141.75,211.43,137.93,216.96,207.79,203.67,348.89,217.15,202.95,270.65,173.38,215.54,113.38,116.28,143.51,206.41,152.82,195.14,206.08,354.76,202.52,53.80
1995-04-29,dsm2,base,35,48903.00,43300.00,17100.00,3763.64,935.25,61304.11,0.00,1.00,183.79,3.36,3.86,3.28,3.32,176.69,176.69,217.32,137.72,187.40,219.91,137.79,137.79,229.23,124.08,224.66,198.28,205.97,436.46,226.60,226.77,281.48,178.56,148.80,240.84,141.66,217.19,200.05,193.85,466.32,214.90,190.75,267.55,171.51,217.99,116.39,119.28,145.23,194.42,153.19,187.51,204.24,338.85,190.16,53.80
1995-04-30,dsm2,base,35,65909.00,57900.00,16800.00,3679.61,873.96,78155.43,0.00,1.00,179.08,3.06,4.01,3.23,3.26,178.37,178.37,213.55,143.41,182.23,219.17,139.42,139.42,228.11,126.36,223.49,206.61,217.26,384.72,225.06,225.18,288.54,178.95,147.84,238.70,144.76,213.34,192.00,188.81,318.66,214.61,187.05,264.07,170.12,228.14,117.97,117.74,145.22,188.76,153.75,182.31,193.48,352.07,186.21,53.80
1995-05-01,dsm2,base,35,76171.00,65900.00,16800.00,3332.54,272.07,89366.39,0.00,1.00,181.21,2.88,3.83,2.97,3.34,178.43,178.43,206.62,149.75,180.05,217.23,138.19,138.19,226.57,124.69,219.62,214.23,234.88,329.02,222.03,222.30,291.21,176.96,146.96,224.94,146.52,206.45,186.26,183.60,276.32,208.36,181.04,262.00,165.68,236.59,114.30,105.16,142.05,183.72,150.05,180.54,187.59,341.59,180.56,53.80
