datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2015-01-01,dsm2,base,89,27648.71,25468.23,2101.25,-7794.28,3249.51,18706.16,0.00,0.00,1148.01,3.24,3.87,4.37,3.33,261.70,261.70,292.13,790.67,1176.64,283.38,225.18,225.18,325.49,208.77,272.67,2013.80,2413.72,1426.68,281.53,281.16,3114.95,256.41,331.21,1188.52,277.18,292.37,349.64,1169.42,1229.38,235.13,758.47,548.86,225.22,3883.17,210.82,234.12,223.39,567.16,229.99,1176.58,377.72,2081.60,450.70,54.40
2015-01-02,dsm2,base,89,24929.58,23254.34,2063.73,-7578.28,3282.67,16132.36,0.00,0.00,1132.01,3.17,3.90,3.82,3.53,242.05,242.05,279.10,828.44,1177.54,275.41,264.15,264.15,314.34,214.70,263.09,1792.01,2220.94,2005.43,272.24,271.94,3202.77,261.22,526.07,1452.30,317.28,279.23,328.01,1174.64,2111.33,228.89,756.08,508.54,232.99,3166.55,221.36,242.50,227.16,501.32,232.08,1157.64,364.89,1961.18,471.97,59.60
2015-01-03,dsm2,base,89,22636.66,21340.15,2043.92,-7972.28,3327.62,13380.68,0.00,0.00,1115.01,2.82,3.94,3.34,3.62,246.24,246.24,274.21,855.06,1163.27,272.45,278.04,278.04,305.56,224.27,262.71,1814.10,2080.26,2241.50,267.72,267.65,3277.26,256.73,563.21,1713.50,334.94,274.59,325.55,1164.18,2082.49,231.83,782.74,475.01,235.23,3149.78,228.78,252.69,234.78,565.51,238.83,1138.86,353.32,1888.38,508.07,59.60
2015-01-04,dsm2,base,89,20995.88,20029.53,2028.62,-7701.28,3371.44,11951.78,0.00,0.00,1070.02,2.58,3.69,2.79,3.42,248.71,248.71,269.25,914.27,1146.33,268.97,321.01,321.01,299.07,231.27,260.60,1863.68,1989.98,2678.71,264.42,264.42,3308.63,255.23,681.92,2014.97,382.98,269.58,315.77,1146.36,2436.40,233.57,804.25,445.67,239.04,3147.07,236.19,258.97,239.39,525.15,242.65,1122.98,340.02,1819.77,484.10,60.00
2015-01-05,dsm2,base,89,20118.65,19326.58,2002.61,-8138.28,3357.22,10625.75,0.00,0.00,1061.00,2.34,3.60,2.41,3.25,253.02,253.02,267.63,954.36,1125.41,266.36,329.55,329.55,294.97,238.51,259.68,1952.72,1994.41,2857.52,262.84,262.76,3307.84,254.25,681.66,2181.15,408.92,268.02,311.70,1132.15,2353.79,236.47,840.59,421.07,242.13,3324.72,241.39,255.15,244.14,561.41,246.22,1087.54,332.81,1811.71,452.21,59.60
2015-01-06,dsm2,base,89,19613.55,18937.64,1984.52,-6803.28,3330.47,11464.33,0.00,0.00,1074.99,2.17,3.63,2.25,3.28,257.37,257.37,264.46,1020.04,1093.29,265.16,352.78,352.78,292.23,243.89,258.64,2034.77,2050.38,3047.49,261.26,261.23,3293.48,254.67,736.98,2316.02,436.69,264.59,300.62,1108.79,2509.46,239.40,874.53,398.85,245.37,3352.49,243.12,251.30,247.57,483.10,248.73,1066.79,322.87,1805.90,515.20,61.20
2015-01-07,dsm2,base,89,19167.01,18593.52,1970.06,-7192.28,3327.00,10617.78,0.00,0.00,1069.00,2.15,3.64,2.23,3.25,264.77,264.77,263.18,1103.93,1073.84,264.68,379.55,379.55,290.33,248.11,258.04,2117.87,2105.87,3318.79,260.13,260.14,3290.71,255.22,834.79,2536.03,479.75,263.35,293.02,1082.79,2833.75,242.35,897.75,380.60,248.04,3355.22,242.78,250.37,249.65,464.14,250.65,1073.22,315.29,1793.92,544.10,63.20
2015-01-08,dsm2,base,89,18465.34,17938.18,1982.94,-7879.28,3093.22,9475.78,0.00,0.00,1046.01,2.06,3.78,2.30,3.32,271.53,271.53,262.48,1184.43,1071.42,264.08,404.17,404.17,288.57,250.47,258.23,2220.97,2160.46,3617.22,259.75,259.78,3286.24,255.80,909.99,2759.14,518.06,262.62,292.79,1074.97,3139.26,245.30,920.75,364.89,250.10,3343.67,243.03,256.80,250.47,562.87,251.57,1074.13,310.07,1796.17,525.19,63.20
2015-01-09,dsm2,base,89,18128.11,17638.75,1977.83,-7321.28,2762.10,10022.56,0.00,0.00,1041.00,2.32,3.85,2.54,3.44,280.93,280.93,261.92,1285.36,1073.21,263.93,433.01,433.01,286.69,252.07,258.44,2327.17,2221.72,3966.35,259.76,259.80,3301.72,256.57,1028.17,3017.57,560.79,262.00,291.59,1079.57,3542.90,247.88,941.24,352.72,252.11,3345.99,245.52,249.06,250.91,698.69,252.06,1056.54,306.22,1790.82,491.42,63.20
2015-01-10,dsm2,base,89,17903.91,17438.56,1985.47,-7989.28,2790.56,9109.54,0.00,0.00,1015.01,2.42,3.78,2.67,3.42,298.50,298.50,261.95,1411.15,1063.15,263.75,512.78,512.78,284.35,255.72,258.83,2465.39,2285.91,4489.38,260.10,260.15,3276.43,257.98,1247.41,3366.74,625.36,262.05,287.89,1071.94,4171.85,250.70,953.57,342.34,253.87,3236.09,246.29,236.92,252.11,672.48,253.01,1044.95,303.25,1798.24,471.51,66.20
