datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1993-08-01,dsm2,base,21,21527.00,20340.00,1730.00,-10611.38,5720.41,6925.21,0.00,0.00,603.02,2.37,4.13,3.49,3.38,406.89,406.89,140.11,4969.88,717.95,145.08,1070.19,1070.19,173.42,185.03,137.65,6381.42,5932.43,7975.83,138.74,138.78,3535.39,172.66,2564.19,7079.29,2125.00,140.17,154.03,477.40,6104.95,129.53,281.14,150.87,128.97,5068.36,115.52,109.59,142.89,311.60,140.14,642.26,159.75,3522.77,230.31,70.80
1993-08-02,dsm2,base,21,22171.00,20970.00,1870.00,-10628.88,5411.81,8000.31,0.00,0.00,600.00,2.72,3.94,3.02,3.41,524.17,524.17,140.54,5421.27,708.10,148.75,1352.79,1352.79,181.25,207.70,138.56,6659.20,6125.49,8576.88,139.67,139.95,4122.52,195.59,3186.25,7672.10,2815.84,140.54,152.34,474.21,6904.41,128.88,259.44,152.55,132.41,5481.04,115.76,108.54,146.29,258.80,144.54,629.09,158.98,3916.64,156.98,70.80
1993-08-03,dsm2,base,21,23136.00,21960.00,1820.00,-10775.93,5135.98,9044.09,0.00,0.00,627.98,2.40,3.97,2.65,3.40,479.25,479.25,141.82,5408.77,698.90,148.18,1239.10,1239.10,180.19,199.69,140.05,6676.69,6191.19,8517.28,140.84,141.01,3886.61,190.14,2867.79,7574.28,2486.71,141.83,154.65,466.66,6902.64,130.21,269.84,153.33,131.72,5240.83,114.10,104.74,148.01,280.72,145.02,612.79,160.92,3852.42,163.80,70.80
1993-08-04,dsm2,base,21,24065.00,22950.00,1760.00,-10794.75,4616.15,10414.10,0.00,0.00,581.03,2.23,3.77,2.38,3.27,480.77,480.77,142.56,5487.12,681.52,149.35,1205.16,1205.16,182.31,193.49,140.86,6717.24,6280.47,8531.01,141.88,142.00,3920.90,193.92,2841.65,7585.89,2450.24,142.53,154.67,466.18,7059.70,130.72,270.06,153.90,131.77,5278.64,111.98,105.70,146.23,283.28,145.18,619.91,158.71,3943.12,157.58,70.80
1993-08-05,dsm2,base,21,23779.00,22680.00,1640.00,-10811.42,4247.06,10360.52,0.00,0.00,592.99,2.16,3.63,2.26,3.20,444.51,444.51,143.41,5469.16,666.73,150.46,1019.65,1019.65,183.85,169.10,141.69,6703.08,6321.94,8360.08,142.67,142.73,3791.09,186.59,2501.31,7462.12,2309.65,143.39,155.06,465.09,6466.04,131.15,274.38,154.83,130.13,5090.90,110.45,107.47,141.90,293.81,141.69,612.41,157.65,3908.19,161.35,70.80
1993-08-06,dsm2,base,21,23166.00,22050.00,1570.00,-10754.81,4086.20,9894.99,0.00,0.00,617.98,2.19,3.59,2.28,3.20,414.16,414.16,143.98,5448.58,657.13,151.54,893.22,893.22,186.08,158.85,141.69,6667.46,6316.32,8096.35,142.88,142.98,3610.53,182.38,2287.29,7281.08,2139.40,143.96,154.84,448.86,6082.93,131.19,275.74,155.31,129.26,4838.27,111.01,107.54,138.71,289.46,141.67,595.11,156.91,3903.83,159.43,70.80
1993-08-07,dsm2,base,21,22284.00,21150.00,1770.00,-10781.70,3865.20,9407.10,0.00,0.00,653.98,2.21,3.54,2.26,3.13,406.69,406.69,144.11,5461.33,647.60,152.10,868.18,868.18,187.52,156.04,141.53,6632.01,6322.19,7930.40,142.81,142.94,3604.94,184.77,2241.35,7171.00,2091.15,144.09,154.80,427.69,5987.49,130.60,275.24,155.42,129.64,4666.11,111.46,108.58,138.69,291.69,142.16,607.88,156.88,3922.85,155.98,70.80
1993-08-08,dsm2,base,21,21671.00,20520.00,1850.00,-10972.26,3764.39,8784.35,0.00,0.00,685.98,2.19,3.45,2.23,3.07,409.36,409.36,143.93,5469.96,631.83,152.43,898.46,898.46,188.52,159.56,141.66,6608.54,6322.45,7837.47,142.80,142.98,3699.20,187.90,2291.78,7117.81,2113.83,143.94,153.92,401.81,5976.07,130.00,282.16,155.85,130.55,4500.61,112.03,110.46,140.91,287.31,143.22,638.01,156.65,3971.41,155.94,70.80
1993-08-09,dsm2,base,21,20969.00,19800.00,1830.00,-10760.75,3613.17,8425.08,0.00,0.00,645.02,2.21,3.56,2.26,3.19,406.24,406.24,143.93,5435.10,630.35,152.65,903.76,903.76,189.45,163.54,141.78,6579.62,6295.78,7754.37,143.06,143.19,3649.48,190.03,2297.37,7142.98,2133.83,143.93,153.98,390.05,5893.88,129.81,291.07,156.03,131.13,4002.36,112.86,111.40,141.72,289.61,144.57,671.73,157.20,3984.77,156.52,70.80
1993-08-10,dsm2,base,21,21040.00,19890.00,1840.00,-10799.68,3468.03,8612.29,0.00,0.00,625.01,2.17,3.77,2.26,3.35,424.95,424.95,144.22,5436.38,648.70,153.53,1010.52,1010.52,192.24,175.66,142.13,6607.19,6310.06,7837.81,143.51,143.63,3766.40,196.33,2494.68,7185.11,2230.43,144.22,153.66,384.88,6267.26,129.65,298.68,156.33,132.79,3701.31,113.98,111.46,145.25,295.93,145.98,668.24,157.00,4085.75,156.39,70.80
