datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-04-01,dsm2,base,4,25657.00,25110.00,2080.00,-10348.89,1579.54,15808.57,0.00,1.00,602.94,2.72,3.27,3.11,2.94,365.12,365.12,346.86,363.86,446.22,358.69,276.98,276.98,441.62,165.50,320.58,3358.93,4161.21,2588.93,336.54,336.49,3934.26,325.24,558.88,1491.40,285.13,347.01,394.27,526.68,2082.77,277.15,714.53,486.93,252.31,2592.18,146.60,137.95,208.58,467.13,236.63,482.90,432.84,2114.97,436.71,59.60
1991-04-02,dsm2,base,4,22850.00,22230.00,1840.00,-10387.18,1788.27,12514.55,0.00,1.00,761.90,2.52,3.16,2.82,2.71,355.95,355.95,331.89,342.28,473.83,342.97,278.46,278.46,419.96,171.05,309.59,3200.80,3854.96,2541.24,323.19,323.05,3794.43,309.52,557.94,1426.46,283.00,332.12,381.62,526.78,2039.59,275.65,706.91,456.81,239.17,2679.38,152.96,166.90,208.00,430.06,233.93,578.29,427.54,2057.86,417.64,59.60
1991-04-03,dsm2,base,4,20090.00,19530.00,1680.00,-10332.78,2194.59,9242.63,0.00,1.00,898.90,2.31,3.14,2.54,2.64,339.40,339.40,319.49,331.57,535.68,329.42,291.35,291.35,404.60,178.07,296.43,2973.21,3600.58,2584.43,311.42,311.21,3644.14,301.66,613.57,1427.48,293.91,319.74,369.74,598.95,2249.17,265.10,694.39,431.86,229.99,2682.08,165.61,191.21,208.06,443.16,230.04,705.63,427.44,1984.24,418.58,59.60
1991-04-04,dsm2,base,4,17126.00,16560.00,1570.00,-10346.51,2323.35,6026.14,0.00,1.00,993.92,2.18,3.23,2.30,2.63,323.01,323.01,307.82,326.07,607.96,318.08,318.46,318.46,391.07,185.95,286.82,2793.13,3367.11,2764.64,300.29,300.16,3494.44,300.16,712.33,1488.51,320.95,308.08,359.11,693.78,2692.97,252.22,680.48,409.68,233.14,2739.94,179.87,207.10,209.23,468.17,226.65,835.92,421.21,1905.17,428.69,63.20
1991-04-05,dsm2,base,4,15634.00,15030.00,1480.00,-10381.71,1993.81,4738.48,0.00,1.00,1078.93,1.91,3.19,2.08,2.73,306.46,306.46,297.01,332.00,659.20,308.69,381.75,381.75,376.30,196.03,278.82,2627.60,3161.93,3162.51,291.39,291.51,3404.56,304.03,899.57,1590.56,371.08,297.13,345.19,803.25,3449.25,240.87,664.14,390.73,244.14,2719.85,192.49,218.32,215.63,500.88,229.41,940.18,408.57,1821.78,455.63,63.20
1991-04-06,dsm2,base,4,14454.00,13770.00,1420.00,-10402.36,1846.89,3624.75,0.00,1.00,1138.94,1.72,2.84,1.76,2.72,302.71,302.71,288.93,354.19,690.25,300.87,441.62,441.62,364.56,206.74,274.84,2552.76,2993.88,3586.08,284.70,285.09,3315.91,304.12,1088.23,1658.98,463.54,289.06,332.78,902.40,4121.15,237.17,648.32,374.24,250.30,2676.87,201.47,202.94,224.61,533.57,234.76,1021.75,393.89,1759.05,478.23,66.20
1991-04-07,dsm2,base,4,13564.00,12780.00,1380.00,-9927.20,1744.89,3271.91,0.00,1.00,1207.93,1.63,2.70,1.56,2.44,300.11,300.11,284.52,409.29,789.39,300.89,409.89,409.89,357.82,214.36,277.01,2621.32,2884.63,3690.48,281.06,281.77,3153.07,297.33,1026.64,1587.04,482.82,284.66,325.07,973.77,3673.18,238.89,636.37,360.45,250.43,2959.53,203.72,207.07,230.41,581.06,244.67,1100.57,382.80,1786.07,489.67,63.40
1991-04-08,dsm2,base,4,12955.00,12240.00,1340.00,-10389.38,2098.85,1806.77,0.00,1.00,1242.96,1.77,2.66,1.55,2.33,300.15,300.15,282.07,470.87,898.04,297.60,443.56,443.56,354.33,221.35,275.84,2543.07,2809.90,3883.52,280.26,280.77,3036.24,294.87,1109.23,1712.36,495.29,282.15,318.82,1030.24,3929.91,239.10,620.30,347.96,252.36,3019.90,202.42,216.53,232.84,564.59,246.45,1162.84,369.30,1788.02,434.94,64.00
1991-04-09,dsm2,base,4,12801.00,12150.00,1280.00,-10335.03,2059.79,1686.18,0.00,1.00,1258.95,1.87,2.49,1.67,2.24,307.06,307.06,280.89,498.90,960.38,295.80,524.74,524.74,348.73,227.17,275.61,2498.35,2739.18,4279.70,278.65,279.26,2960.04,292.43,1327.89,1892.09,579.33,280.93,313.67,1096.67,4290.46,240.37,606.47,336.97,255.39,3255.16,205.47,226.83,237.85,560.37,250.15,1215.31,359.38,1779.90,412.79,66.20
1991-04-10,dsm2,base,4,12680.00,12060.00,1180.00,-10225.13,2000.99,1633.88,0.00,1.00,1268.96,2.26,2.38,1.79,2.12,323.58,323.58,279.37,526.25,991.58,294.08,632.74,629.62,341.59,233.17,276.12,2460.24,2655.30,4701.50,277.35,277.99,2923.84,288.13,1556.66,2099.68,694.17,279.36,309.89,1158.23,4519.70,242.51,595.09,327.25,257.71,3243.54,211.73,235.09,240.94,569.42,250.58,1241.78,346.04,1779.30,353.69,66.20
