datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2002-01-01,dsm2,base,57,43703.03,40746.53,3012.90,-12320.76,-10430.92,44826.08,0.00,1.00,549.67,3.52,4.30,5.71,3.54,284.57,284.57,317.24,475.29,768.58,308.49,268.90,268.90,449.13,211.79,285.70,2533.06,2789.36,3533.57,295.64,295.93,2975.53,272.34,574.21,1930.43,293.38,317.28,386.70,1005.93,2263.56,267.46,838.81,581.21,250.52,1631.42,212.35,206.43,229.12,630.88,240.29,767.63,496.10,1653.19,541.52,59.60
2002-01-02,dsm2,base,57,55647.78,45158.58,4786.97,-12745.95,-11347.88,59036.67,0.00,1.00,393.32,3.19,3.86,4.99,3.55,282.29,282.29,322.03,428.46,683.67,314.03,249.06,249.06,461.47,225.27,289.26,2321.06,2738.00,2921.62,299.46,299.56,2878.25,275.15,439.71,1684.22,269.76,322.17,397.94,1018.98,1778.62,285.57,852.57,617.72,261.73,1486.05,208.73,180.35,238.50,622.02,247.88,617.40,509.81,1610.38,540.77,59.60
2002-01-03,dsm2,base,57,55027.76,49235.66,4553.61,-12725.48,-6723.61,53579.50,0.00,1.00,363.80,2.92,3.55,4.06,3.15,287.64,287.64,324.80,363.15,471.26,309.68,236.37,236.37,447.27,213.10,293.81,2303.28,2656.65,2101.23,302.02,301.66,2829.26,274.93,282.81,1174.78,255.38,325.10,402.87,876.61,824.24,319.44,819.43,576.54,265.35,1390.00,180.15,150.68,229.41,585.45,242.02,446.35,548.49,1668.60,521.68,54.40
2002-01-04,dsm2,base,57,59822.55,52523.75,4421.86,-12612.41,-5229.08,56861.08,0.00,1.00,320.01,2.58,3.45,3.20,3.05,284.35,284.35,318.78,327.06,418.30,309.55,218.72,218.72,427.96,183.06,295.02,2128.61,2624.73,1377.01,301.43,301.15,2794.79,272.24,253.54,871.12,237.80,319.19,394.60,768.18,585.75,354.81,631.83,551.27,264.57,1345.53,165.51,140.62,209.04,491.35,227.27,403.65,532.56,1651.76,460.21,53.80
2002-01-05,dsm2,base,57,93014.09,58192.89,4444.70,-12494.19,-4065.18,89029.78,0.00,1.00,355.39,2.34,3.49,2.50,3.07,280.65,280.65,312.65,292.07,373.59,308.77,187.75,187.75,415.16,161.38,295.96,2011.40,2505.99,927.29,301.52,301.13,2765.22,263.65,215.64,648.63,208.13,313.10,391.04,680.51,394.06,374.53,515.36,528.63,253.35,1315.98,153.28,138.30,190.12,472.46,209.11,369.47,530.78,1584.11,458.76,53.80
2002-01-06,dsm2,base,57,100010.69,64177.19,6103.23,-6578.79,-4182.00,103717.14,0.00,1.00,325.00,2.39,3.59,2.23,3.09,272.19,272.19,314.97,257.41,385.77,304.90,168.11,168.11,401.83,149.58,294.25,1882.91,2340.76,569.60,302.20,301.41,2657.36,252.95,184.22,476.14,180.39,315.33,399.40,615.81,284.63,392.11,459.00,511.23,240.16,1272.38,146.35,137.13,180.10,444.34,201.37,382.39,575.95,1519.78,439.76,53.80
2002-01-07,dsm2,base,57,92450.67,69264.67,5346.25,-6242.65,-728.90,92283.18,0.00,1.00,380.79,2.68,3.82,2.42,3.18,259.84,259.84,324.80,221.55,358.23,297.83,163.62,163.62,372.26,144.59,293.81,1733.47,2167.27,369.35,304.49,303.48,2506.32,245.47,173.98,381.30,168.28,325.75,414.94,539.19,232.18,425.79,426.14,492.59,234.13,1221.37,138.52,129.39,177.00,446.53,200.60,359.37,651.82,1441.20,449.90,53.80
2002-01-08,dsm2,base,57,85239.85,69766.55,4645.13,-6200.86,555.42,83128.70,0.00,1.00,376.70,3.04,3.88,3.03,3.32,249.71,249.71,325.83,197.99,393.57,292.57,155.58,155.58,353.84,138.14,291.29,1510.79,1964.07,291.18,304.18,303.12,2327.73,236.61,169.31,327.06,162.69,326.47,418.02,466.64,239.12,430.37,396.34,463.23,223.68,1121.10,132.18,125.80,162.95,437.47,185.84,392.45,605.17,1325.66,457.11,53.80
2002-01-09,dsm2,base,57,77651.18,67514.88,4412.60,-6284.70,901.22,74877.85,0.00,1.00,468.78,3.27,3.74,3.67,3.23,240.84,240.84,325.13,185.38,388.43,288.26,152.40,152.40,341.04,137.60,287.37,1312.83,1734.10,259.42,303.66,302.60,2206.88,228.20,165.03,300.46,159.98,325.64,415.64,458.61,231.22,420.01,394.67,438.32,215.62,965.65,136.07,133.56,159.60,449.40,178.24,394.46,553.97,1231.75,449.30,53.80
2002-01-10,dsm2,base,57,65382.30,60749.60,3968.98,-7170.62,1198.13,60982.54,0.00,1.00,574.98,3.51,3.61,4.18,3.10,232.00,232.00,320.12,177.27,474.88,283.04,156.44,156.44,328.56,144.08,284.03,1144.29,1511.20,248.20,301.82,300.42,2143.69,222.23,163.86,274.51,161.55,320.97,407.89,475.05,233.08,405.57,406.24,416.93,212.57,882.33,145.36,141.10,164.56,442.43,177.37,483.21,535.37,1188.39,438.98,53.80
