datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol
2011-10-28,SCHISM,franks,2,18416.13,17363.86,4650.34,10730.42,-121.01,12215.04,1.00,0.00,1.55,3.20,78.60,125.70,4.69,368.83,460.78,415.23,306.56,484.86,330.57,12985.47,6359.79,3148.13,434.11,178.42,2418.13,1138.85,262.66,357.74,316.43,302.26,159.07,12799.48,1228.31,11092.98,4577.24,12774.09,670.70,136.88,466.91,2420.05,3148.32,485.91,484.86,415.23,12813.10,13139.67,12250.39,530.96,515.19,560.96
2011-10-29,SCHISM,franks,2,18378.58,17001.97,4720.44,11005.71,-245.46,11847.86,1.00,0.00,1.24,3.34,78.60,70.00,-175.46,360.30,465.22,395.89,311.92,506.77,323.72,12991.85,6074.88,2910.51,368.83,171.25,2239.10,1059.95,250.14,338.50,316.43,295.82,154.50,12756.77,1208.19,10883.82,4044.60,12683.25,629.09,129.91,396.95,2240.46,2909.37,480.64,506.77,395.89,12550.25,12726.16,11797.41,529.70,501.93,556.14
2011-10-30,SCHISM,franks,2,18628.77,16930.91,4737.06,10940.46,-382.94,12042.42,1.00,0.00,1.13,3.51,78.20,107.60,-275.34,360.30,454.86,378.00,304.41,523.60,323.29,13475.82,6187.32,2871.89,319.00,168.42,2156.52,1026.67,245.82,319.00,316.43,295.82,152.33,12713.37,1197.73,10686.77,3607.61,12624.17,627.00,129.47,379.28,2158.46,2871.70,477.47,523.60,378.00,12428.06,12422.67,11763.86,523.81,497.08,546.28
2011-10-31,SCHISM,franks,2,18055.67,16273.87,4749.37,8782.11,-528.53,13494.39,1.00,0.00,1.32,3.48,77.80,660.30,131.77,338.50,437.92,375.66,295.82,540.41,310.21,13695.29,6146.21,2651.04,278.39,154.50,2040.62,972.97,245.82,309.99,316.43,295.82,150.37,12655.65,1183.03,10421.17,3417.18,12556.65,610.11,129.47,395.46,2042.56,2650.47,465.01,540.41,375.66,12375.78,12306.61,11850.61,514.98,492.24,539.99
2011-11-01,SCHISM,franks,2,18056.44,16226.98,4718.91,11024.66,-416.61,11334.08,1.00,0.00,1.69,3.38,77.00,189.60,-227.01,348.12,452.75,359.66,310.21,540.41,305.05,12160.70,5461.80,2649.89,245.39,154.28,1755.22,860.56,300.97,289.37,303.34,300.11,150.37,12600.60,1138.45,10191.70,3402.70,12485.21,481.69,129.47,314.71,1756.60,2649.32,471.77,540.41,359.66,12459.08,12403.61,11901.58,476.63,477.68,511.19
2011-11-02,SCHISM,franks,2,17516.86,15960.92,4530.73,11114.15,-508.95,10424.49,1.00,0.00,2.26,3.31,78.20,316.10,-192.85,363.29,444.49,367.98,296.46,540.41,353.25,13178.40,5361.63,2164.28,258.13,153.41,1565.90,835.11,249.49,281.62,295.82,300.76,150.37,12480.99,1100.45,9954.01,3241.07,12363.97,472.19,129.47,348.55,1566.89,2164.08,470.71,540.41,367.98,12240.43,12364.99,11889.56,445.34,465.43,505.09
2011-11-03,SCHISM,franks,2,16470.26,15230.35,3929.69,11042.86,-684.28,8672.80,1.00,0.00,2.84,3.32,78.40,259.70,-424.58,357.09,433.26,357.52,285.28,534.53,320.07,14956.55,6296.55,2445.28,331.64,152.98,1674.25,823.60,271.71,277.31,309.35,282.91,150.37,12312.51,1120.27,9837.04,3064.46,12171.69,430.51,129.47,336.35,1676.62,2443.93,444.07,534.53,357.52,12094.96,12424.35,11908.53,474.09,443.64,499.61
2011-11-04,SCHISM,franks,2,16374.90,15264.90,3480.62,9675.02,-811.56,9368.93,1.00,0.00,3.37,3.37,78.60,238.80,-572.76,356.67,418.63,357.52,344.27,512.88,305.05,14989.62,6395.42,2527.38,377.15,155.59,1669.32,790.67,269.77,286.57,303.34,310.85,150.37,12171.01,1077.58,9461.14,2669.41,11992.13,454.44,110.76,358.16,1671.88,2525.84,437.92,512.88,357.52,11964.55,12303.57,11972.00,510.56,424.57,496.03
2011-11-05,SCHISM,franks,2,16375.30,15337.72,3238.84,9624.74,-1218.23,8771.17,1.00,0.00,4.00,3.45,78.80,103.60,-1114.63,359.44,386.10,342.77,429.66,500.03,372.89,15321.38,6692.33,2710.15,427.33,157.77,1733.57,780.99,277.10,291.30,298.61,399.72,150.37,12050.49,1033.78,9150.87,2577.47,11772.50,467.76,108.58,379.92,1736.72,2709.95,421.60,500.03,342.77,11879.40,12204.46,12098.68,505.51,412.04,479.37
2011-11-06,SCHISM,franks,2,16174.49,15132.29,3126.14,9491.96,-1306.56,8502.10,1.00,0.00,4.42,3.41,79.40,121.10,-1185.46,391.21,397.17,337.00,442.80,480.64,436.02,14865.97,6605.26,2839.71,447.45,156.24,1755.61,757.47,263.30,297.32,295.82,438.14,150.37,11865.35,993.33,8711.29,2538.51,11549.25,471.77,108.80,390.36,1760.92,2838.18,408.01,480.64,337.00,11730.97,12091.41,12186.55,505.30,412.68,481.06
2011-11-07,SCHISM,franks,2,16312.82,15290.11,2965.52,9077.08,-1265.33,8935.94,1.00,0.00,4.54,3.35,79.60,120.90,-1144.43,396.31,397.38,330.36,478.32,479.79,462.26,14448.57,6427.09,2881.60,442.80,155.37,1698.70,721.30,254.03,295.17,317.50,460.57,150.37,11686.54,959.72,8322.23,2531.22,11295.47,456.76,128.60,383.33,1701.46,2879.50,406.95,479.79,330.36,11519.19,11985.20,12043.90,498.56,413.74,478.32
2011-11-08,SCHISM,franks,2,16464.30,15443.06,2751.73,8364.08,-1265.97,9585.98,1.00,0.00,4.43,3.32,78.00,125.90,-1140.07,407.37,406.10,319.43,475.57,471.56,495.40,13942.52,6211.19,2818.94,440.47,155.37,1637.53,684.20,242.15,293.45,355.17,471.98,149.28,11433.56,937.08,7981.26,2557.71,11033.82,439.41,127.52,373.74,1642.07,2817.03,403.76,471.56,319.43,11252.41,11778.26,11829.61,488.02,420.96,470.71
2011-11-09,SCHISM,franks,2,16528.93,15518.01,2692.72,9018.15,-1289.32,8914.18,1.00,0.00,4.05,3.23,78.00,112.20,-1177.12,412.68,392.48,317.50,538.52,459.51,512.67,13442.50,5811.96,2529.30,375.44,156.46,1514.54,638.25,232.20,284.20,396.31,499.19,149.28,11161.82,918.90,7593.52,2592.04,10706.27,416.08,129.04,340.21,1518.91,2527.18,403.54,459.51,317.50,10897.48,11448.17,11469.25,474.30,426.69,458.03
2011-11-10,SCHISM,franks,2,16401.77,15397.68,2632.63,8133.61,-885.32,10015.47,1.00,0.00,3.51,3.28,78.20,113.30,-772.02,424.57,404.61,317.07,546.91,459.51,558.24,13510.82,5795.36,2425.25,331.43,157.98,1472.41,607.60,228.09,276.88,423.08,548.80,150.37,10687.46,891.49,7331.19,2511.82,10313.62,382.48,129.47,307.42,1475.99,2424.10,403.76,459.51,317.07,10641.78,11139.84,11119.57,467.97,416.93,450.63
2011-11-11,SCHISM,franks,2,15869.90,14969.16,2608.59,8132.21,-915.32,9430.96,1.00,0.00,3.02,3.29,77.80,41.20,-874.12,435.59,401.84,317.29,557.82,459.51,564.31,13313.21,5869.13,2492.98,323.50,157.77,1453.91,586.08,222.24,274.51,445.97,549.01,150.37,10205.10,873.47,7095.54,2406.57,10005.83,367.98,120.33,293.02,1457.49,2493.56,401.42,459.51,317.29,10482.53,10919.33,10955.86,463.11,412.68,438.56
2011-11-12,SCHISM,franks,2,16031.50,14893.77,2595.65,8152.60,-776.70,9697.84,1.00,0.00,2.70,3.18,77.40,54.30,-722.40,436.44,390.36,318.14,560.54,459.51,569.76,12753.07,5625.53,2347.36,298.82,156.03,1377.16,553.42,212.93,267.40,464.38,560.54,150.37,9824.29,864.45,6718.00,2482.99,9741.34,363.71,129.47,287.64,1380.36,2347.75,398.44,459.51,318.14,10307.61,10773.63,10887.06,459.94,407.80,432.41
2011-11-13,SCHISM,franks,2,16387.47,15211.79,2553.93,8855.90,-654.27,9431.24,1.00,0.00,2.58,3.15,77.80,62.80,-591.47,440.68,379.07,318.14,556.35,459.51,583.78,12740.12,5567.43,2303.52,299.04,154.07,1365.18,538.31,207.51,257.05,485.49,560.54,150.37,9557.96,852.56,6480.93,2583.99,9555.03,358.16,119.46,282.48,1367.98,2302.75,395.68,459.51,318.14,10150.12,10693.10,10811.23,462.05,395.25,423.30
2011-11-14,SCHISM,franks,2,16705.58,15528.09,2524.92,8513.58,-574.95,10141.98,1.00,0.00,2.64,3.21,77.80,75.90,-499.05,431.78,377.79,318.14,560.54,459.51,583.78,12994.53,5689.53,2384.21,305.70,153.41,1401.51,531.17,205.99,253.38,509.93,557.61,150.37,9397.46,838.39,6311.42,2609.10,9437.61,355.17,121.86,278.60,1404.10,2383.82,384.39,459.51,318.14,10109.21,10683.69,10885.70,462.90,382.26,415.23
2011-11-15,SCHISM,franks,2,16867.97,15711.69,2477.44,8835.14,-441.34,10068.93,1.00,0.00,2.89,3.18,77.40,54.50,-386.84,424.14,387.16,315.79,580.43,440.68,588.17,13191.23,5743.73,2377.85,314.28,152.11,1404.30,524.86,205.34,245.60,525.70,560.54,149.72,9261.85,822.37,6130.40,2669.22,9321.62,346.62,129.47,277.96,1406.89,2376.88,378.00,440.68,315.79,10087.71,10676.85,10982.30,449.15,373.31,407.37
2011-11-16,SCHISM,franks,2,16914.94,15826.12,2470.71,5544.30,-297.92,13543.43,1.00,0.00,3.34,3.12,77.60,92.60,-205.32,429.02,402.48,309.99,588.17,439.20,602.80,13394.88,5651.93,2321.88,319.00,150.59,1379.76,513.93,199.05,240.85,536.63,575.20,150.37,9132.65,804.68,5980.09,2684.72,9144.79,337.00,129.47,278.60,1382.75,2321.30,368.83,439.20,309.99,9982.25,10598.31,10970.02,446.40,371.82,398.44
2011-11-17,SCHISM,franks,2,16845.13,15871.98,2428.09,6578.39,-252.42,12442.41,1.00,0.00,3.71,3.23,78.20,130.70,-121.72,437.50,399.08,305.70,595.91,419.48,618.24,13816.85,5849.29,2429.88,360.51,150.59,1423.64,504.88,204.26,236.74,541.88,594.44,148.84,8944.19,771.30,5938.14,2588.59,8959.49,320.07,123.16,277.53,1426.83,2429.68,361.79,419.48,305.70,9948.16,10594.37,10901.92,436.23,367.55,393.97
2011-11-18,SCHISM,franks,2,16774.94,15915.85,2413.30,5110.26,-312.96,13765.02,1.00,0.01,3.92,3.33,77.40,221.20,-91.76,435.38,415.02,314.71,600.71,417.35,611.57,14001.97,6098.07,2572.10,412.26,152.98,1502.62,501.93,206.64,235.23,553.63,599.04,149.72,8802.56,738.67,5880.30,2465.68,8875.31,328.65,117.29,292.38,1506.60,2571.71,362.86,417.35,314.71,9923.02,10597.11,10917.62,421.39,354.32,386.74
2011-11-19,SCHISM,franks,2,16912.21,16131.30,2438.42,5749.40,-388.24,13213.00,1.00,1.00,3.95,3.33,76.60,141.90,-246.34,447.67,400.14,320.72,603.01,398.44,606.35,12983.79,5613.59,2379.20,389.08,154.28,1364.98,473.46,192.32,234.36,555.93,600.71,150.37,8769.13,731.43,5235.30,2264.65,8723.31,326.29,119.90,297.97,1368.77,2378.62,359.44,398.44,320.72,9365.96,10293.19,10839.59,401.42,357.52,379.07
2011-11-20,SCHISM,franks,2,17173.44,16371.20,2533.34,5792.28,-534.61,13379.89,1.00,1.00,3.76,3.27,76.60,92.30,-442.31,449.99,396.53,329.93,616.16,398.44,607.18,11941.49,4992.13,1860.46,317.29,152.54,1195.71,438.56,182.33,233.71,568.92,611.36,150.37,8664.75,722.54,4352.09,1698.31,8391.84,310.42,113.59,276.24,1198.73,1859.87,355.39,398.44,329.93,8412.65,9475.50,10471.56,372.89,357.52,369.26
2011-11-21,SCHISM,franks,2,17704.59,16937.39,2587.52,5774.75,-495.52,14021.83,1.00,1.00,3.49,3.26,76.40,98.60,-396.92,448.51,399.08,332.50,595.28,398.44,617.62,12126.99,4962.71,1878.88,258.77,150.37,1120.27,411.62,176.68,228.95,576.04,608.23,148.63,8329.23,701.83,3764.27,1406.70,7534.76,286.35,111.85,246.68,1123.10,1879.07,357.52,398.44,332.50,7888.66,8886.80,10089.61,365.42,354.74,366.06
2011-11-22,SCHISM,franks,2,18117.46,17257.36,2515.32,5327.12,-501.20,14804.46,1.00,1.00,3.08,3.23,75.40,86.40,-414.80,450.84,400.36,334.43,554.46,393.76,614.91,12018.70,4878.60,1817.90,251.44,145.15,1055.69,390.78,170.60,219.64,580.64,573.32,145.36,7619.98,683.16,3212.75,1461.47,6862.43,270.63,127.08,231.98,1058.93,1818.29,357.52,393.76,334.43,7315.79,8431.53,9797.74,367.98,349.19,350.68
2011-11-23,SCHISM,franks,2,18046.45,17171.20,2429.03,4886.58,-510.60,15078.30,1.00,1.00,2.59,3.26,74.60,64.80,-445.80,449.15,402.69,343.63,555.09,378.00,583.15,11427.34,4611.24,1614.00,221.81,144.71,959.11,364.14,163.20,214.44,582.94,540.83,142.32,6878.80,674.02,2734.60,1393.33,6163.45,256.40,142.75,217.48,961.76,1613.61,357.74,378.00,343.63,6826.30,7961.42,9578.87,367.98,345.13,344.91
2011-11-24,SCHISM,franks,2,18142.42,17299.85,2376.87,5040.44,-604.39,14874.46,1.00,1.00,2.17,3.21,73.40,72.60,-531.79,443.01,397.38,345.34,588.59,378.00,568.50,10916.43,4306.28,1391.73,194.93,150.37,865.89,341.92,160.38,212.93,585.25,570.39,135.13,6190.91,668.00,2351.42,1303.96,5546.97,242.36,157.77,205.77,867.73,1392.53,357.52,378.00,345.34,6297.27,7416.78,9278.14,367.34,339.14,336.57
2011-11-25,SCHISM,franks,2,18854.59,17946.92,2338.79,5036.76,-452.53,15704.09,1.00,1.00,1.75,3.13,70.60,89.60,-362.93,447.24,399.51,343.63,608.02,378.00,584.20,10321.34,3915.23,1199.34,179.29,152.76,765.73,319.22,163.42,210.11,568.08,599.46,140.79,5531.40,663.22,2082.86,1205.38,5045.62,232.20,150.37,194.71,767.79,1198.53,357.52,378.00,343.63,5785.25,6954.72,8889.93,365.42,330.36,326.93
2011-11-26,SCHISM,franks,2,19623.18,18748.27,2310.08,5008.81,-602.21,16322.25,1.00,1.00,1.42,3.10,70.00,68.10,-534.11,468.18,400.14,350.68,624.92,378.00,607.60,8968.18,3040.20,764.90,171.25,166.90,612.82,295.60,164.51,210.76,563.69,615.32,150.37,5049.27,673.19,1855.17,1098.03,4759.56,228.09,151.67,195.79,613.65,765.32,357.52,378.00,350.68,5113.46,6130.94,8426.81,364.99,327.36,318.57
2011-11-27,SCHISM,franks,2,20073.09,19263.66,2285.16,2585.03,-745.60,19027.62,1.00,1.00,1.26,3.24,70.20,70.40,-675.20,515.82,451.26,348.76,640.75,378.00,620.75,9324.22,2853.80,626.79,171.25,171.25,560.54,280.54,171.25,208.59,549.64,629.71,163.20,4637.89,663.43,1730.03,753.14,4372.39,216.83,161.90,189.28,561.80,627.00,359.87,378.00,348.76,4888.67,5900.85,8012.17,359.02,324.58,311.49
2011-11-28,SCHISM,franks,2,20183.49,19377.01,2268.05,3876.47,-789.27,17785.80,1.00,1.00,1.19,3.31,69.80,81.90,-707.37,546.28,470.50,350.04,643.46,378.00,638.04,9967.96,2901.57,611.98,171.25,171.25,533.48,272.36,171.25,207.29,561.80,640.75,171.25,4157.72,655.11,1589.87,643.87,4032.53,214.66,154.50,187.98,533.90,611.57,359.87,378.00,350.04,4668.37,5996.28,7788.40,359.66,318.14,307.42
2011-11-29,SCHISM,franks,2,19942.44,19129.40,2217.65,3667.87,-787.65,17704.56,1.00,1.00,1.32,3.31,69.60,378.90,-408.75,446.40,402.91,356.67,658.64,378.00,640.75,9702.34,2692.37,541.88,171.25,171.25,482.11,262.01,168.42,206.21,582.11,640.75,171.25,3832.16,649.49,1382.15,618.04,3812.96,209.46,162.99,191.45,482.11,542.51,360.08,378.00,356.67,4365.93,5737.77,7595.82,355.17,317.07,300.54
2011-11-30,SCHISM,franks,2,19480.27,18694.20,2153.50,3293.91,-733.35,17606.52,1.00,1.00,1.56,3.27,68.60,504.20,-229.15,549.01,409.07,345.13,661.56,378.00,655.53,8743.87,2235.62,639.92,172.34,171.25,426.48,247.98,183.85,198.62,597.37,657.19,171.25,3660.01,643.25,1190.48,486.33,3699.83,198.83,164.07,184.07,427.11,639.71,364.14,378.00,345.13,4352.46,5296.95,7603.40,274.94,304.20,285.92
2011-12-01,SCHISM,franks,2,19076.73,18292.86,2086.52,8504.19,-788.03,11871.03,0.39,1.00,1.95,3.27,69.60,238.40,-549.63,566.62,445.55,363.50,675.27,378.00,660.72,8057.81,1888.87,740.95,176.46,172.12,345.13,240.20,186.24,199.27,606.14,661.76,171.25,3706.56,640.75,1119.06,548.17,3850.80,197.31,154.72,182.98,345.13,741.15,353.68,378.00,363.50,5510.02,6358.54,7707.22,258.34,288.29,277.31
2011-12-02,SCHISM,franks,2,18373.25,17608.79,2026.03,10910.26,-870.70,8618.32,0.00,1.00,2.60,3.33,70.60,347.80,-522.90,491.18,367.98,358.16,680.67,378.00,680.25,10902.51,2585.90,711.36,176.90,171.25,380.56,246.04,188.20,195.14,617.41,660.72,181.90,3467.35,624.71,1100.86,703.90,3506.02,194.93,150.37,183.20,380.35,710.94,323.93,378.00,358.16,5231.66,6287.59,7615.57,239.77,269.13,281.83
2011-12-03,SCHISM,franks,2,18345.35,17560.14,1954.44,10303.08,-956.57,9040.14,0.00,1.00,3.17,3.24,72.00,116.70,-839.87,484.22,368.19,325.43,704.31,378.00,688.35,10630.14,2790.34,714.05,179.72,171.25,409.92,247.76,193.41,197.53,619.50,674.02,192.10,3539.03,602.38,1074.74,622.41,3661.88,200.57,150.37,184.50,410.13,713.84,302.69,378.00,325.43,5465.43,6675.03,8142.70,244.09,254.46,270.42
2011-12-04,SCHISM,franks,2,18622.35,17833.64,1920.06,10275.96,-980.40,9286.05,0.00,1.00,3.54,3.21,72.40,122.00,-858.40,477.05,352.82,346.84,740.32,378.00,714.67,12318.75,3643.54,830.59,184.07,171.25,488.44,252.51,195.36,192.54,629.71,694.36,192.10,3325.54,559.08,1104.70,555.93,3551.96,205.56,141.45,186.89,489.71,829.97,299.25,378.00,346.84,5402.48,6732.08,8363.34,245.60,248.63,264.60
2011-12-05,SCHISM,franks,2,18625.26,17837.77,1908.70,10292.06,-1020.39,9221.52,0.00,1.00,3.90,3.12,74.80,93.60,-926.79,491.39,346.84,360.30,740.32,378.00,737.02,12051.72,3842.23,1010.82,178.42,171.25,562.01,253.59,193.62,206.86,633.67,722.12,192.10,3376.93,539.99,1106.72,636.17,3530.03,208.81,135.13,187.11,562.85,1009.40,296.89,378.00,360.30,5124.58,6219.62,8628.13,232.63,247.76,262.87
2011-12-06,SCHISM,franks,2,18687.53,17918.40,1846.88,10994.16,-1034.24,8506.01,0.00,1.00,4.09,3.14,76.60,85.80,-948.44,477.89,319.43,363.07,750.45,378.00,746.73,12501.11,4503.27,1305.56,181.03,160.59,688.97,260.50,200.13,212.93,635.96,737.84,192.10,3347.01,507.19,1134.61,632.21,3370.72,204.91,129.47,186.02,690.21,1304.76,296.68,378.00,363.07,5235.85,6319.31,8840.34,233.71,244.52,262.66
2011-12-07,SCHISM,franks,2,18879.44,18128.99,1803.87,11000.47,-1021.93,8660.91,0.00,1.00,4.01,3.14,77.20,80.30,-941.63,484.65,313.43,359.02,760.16,378.00,761.39,12889.61,5079.55,1661.03,183.20,154.50,860.97,272.57,201.65,212.93,637.42,740.32,187.76,3201.05,479.58,1160.65,831.00,3255.41,204.26,120.33,186.68,862.20,1661.22,290.44,378.00,359.02,5365.81,6523.29,9169.78,233.71,240.63,258.99
2011-12-08,SCHISM,franks,2,19545.37,18777.02,1776.90,10729.44,-979.99,9612.84,0.00,1.00,3.83,3.15,77.60,79.70,-900.29,484.65,304.41,345.55,760.16,384.82,760.36,12935.47,5408.83,1861.64,187.11,150.37,1001.26,288.72,202.52,212.93,640.13,747.14,184.07,3095.52,465.43,1160.65,1030.53,3103.28,206.42,114.89,185.59,1004.11,1861.05,282.70,384.82,345.55,5586.80,6735.47,9452.49,233.71,238.69,257.05
2011-12-09,SCHISM,franks,2,20206.46,19461.70,1761.73,10641.82,-912.72,10413.65,0.00,1.00,3.71,3.39,78.40,80.90,-831.82,478.74,299.90,338.50,760.16,430.08,761.81,13023.74,5730.00,2085.59,198.83,149.28,1165.29,317.93,205.77,212.93,640.75,755.61,177.12,2967.33,455.92,1215.84,1211.01,3038.49,207.51,108.58,177.77,1168.72,2085.98,279.04,430.08,338.50,5812.14,6808.68,9695.44,233.71,238.25,255.54
2011-12-10,SCHISM,franks,2,20254.22,19497.48,1737.17,10611.24,-863.10,10517.05,0.00,1.00,3.69,3.44,78.40,73.00,-790.10,464.80,292.81,322.00,760.16,428.81,761.19,13572.98,6180.50,2471.06,218.56,137.75,1380.16,365.21,209.46,212.93,640.75,757.68,171.25,2855.13,447.67,1317.38,1492.49,3115.97,215.09,116.42,179.51,1383.75,2470.48,277.31,428.81,322.00,6001.32,7052.59,10069.66,233.71,236.52,255.97
2011-12-11,SCHISM,franks,2,20067.29,19305.25,1774.34,10648.57,-795.81,10397.24,0.00,1.00,3.34,3.39,77.80,59.10,-736.71,450.63,287.21,307.42,760.16,365.42,760.16,13475.32,6251.91,2539.47,213.58,132.09,1486.53,403.97,209.03,214.88,640.75,758.50,171.25,2900.62,450.84,1415.87,1747.94,3257.49,230.25,126.86,185.37,1490.90,2538.13,274.51,365.42,307.42,5970.73,7219.29,10339.70,233.71,238.04,258.13
2011-12-12,SCHISM,franks,2,20132.48,19407.87,1813.10,10454.84,-710.09,10780.64,0.00,1.00,3.07,3.37,77.60,79.20,-630.89,451.26,279.90,298.40,760.16,324.58,765.73,12882.01,5767.20,2218.38,187.54,142.53,1416.27,421.39,206.42,215.53,645.95,760.16,164.94,3028.63,463.53,1535.97,1955.17,3410.22,242.36,108.58,195.79,1420.45,2216.64,272.57,324.58,298.40,5843.16,7002.16,10387.90,233.71,241.93,258.34
2011-12-13,SCHISM,franks,2,20452.82,19753.39,1786.89,10496.17,-566.78,11176.76,0.00,1.00,2.88,3.34,77.00,63.90,-502.88,430.08,279.04,287.00,774.19,316.43,766.76,13193.59,5809.61,2129.72,193.41,137.09,1443.16,455.07,214.44,216.18,651.37,760.16,159.51,3149.83,462.26,1673.66,1828.11,3519.71,244.52,108.58,199.70,1447.14,2129.13,268.91,316.43,287.00,6068.77,7261.62,10297.14,233.71,243.01,256.83
