datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2005-04-01,dsm2,base,62,37295.51,33831.90,14391.67,6047.65,640.27,44999.26,0.00,0.00,248.80,2.88,3.50,3.01,3.07,258.16,258.16,457.41,283.95,249.26,346.32,191.01,191.01,354.12,166.92,385.21,965.23,1239.79,426.96,435.39,430.47,869.13,262.26,198.46,3149.59,392.73,194.04,456.16,291.31,260.11,442.39,300.51,249.88,447.86,242.70,691.48,154.90,142.13,201.44,270.06,215.51,250.49,419.04,545.71,253.10,53.80
2005-04-02,dsm2,base,62,33968.47,30747.60,14325.00,5457.00,306.25,42530.21,0.00,0.00,230.17,2.66,3.77,2.88,3.22,258.35,258.35,445.94,285.80,245.82,346.06,197.71,197.71,359.39,171.61,375.40,823.63,1137.77,535.11,430.23,426.62,874.82,260.55,207.35,4121.58,411.83,197.29,445.46,305.04,263.03,707.83,280.70,258.54,456.91,226.80,654.69,154.53,140.24,196.53,275.38,213.11,245.04,404.04,535.32,260.66,53.80
2005-04-03,dsm2,base,62,30997.25,27889.20,14395.83,6974.00,-670.21,39089.29,0.00,0.00,225.33,2.73,3.99,3.09,3.37,259.39,259.39,442.66,286.03,229.51,343.70,202.19,202.19,364.66,173.26,366.67,753.90,1038.61,675.25,425.45,420.91,892.34,256.15,216.31,5063.80,449.24,203.52,442.19,311.42,240.85,948.02,269.35,240.33,463.06,216.71,615.12,153.10,143.83,192.17,246.11,207.42,230.35,396.50,519.59,254.56,54.40
2005-04-04,dsm2,base,62,28743.62,25534.80,14279.17,7755.00,-383.41,35651.20,0.00,0.00,232.78,2.92,4.12,3.33,3.42,259.07,259.07,438.52,289.24,228.86,342.07,205.06,205.06,372.61,173.51,369.73,730.64,961.51,833.93,420.56,416.97,896.18,250.84,225.51,5804.06,534.60,210.55,437.62,313.20,237.34,1120.65,265.18,229.93,471.33,211.86,586.56,155.77,154.70,193.88,236.19,206.49,231.01,382.75,506.98,240.24,54.40
2005-04-05,dsm2,base,62,27140.18,23382.00,14058.33,7651.00,635.13,32912.38,0.00,0.00,230.10,3.02,4.10,3.37,3.52,255.68,255.68,437.24,297.17,238.10,332.74,208.17,208.17,373.01,175.75,353.55,708.35,887.20,1111.35,407.23,403.72,900.24,246.62,256.22,6390.79,672.09,216.37,437.18,364.28,252.69,1391.91,259.21,239.61,483.69,210.14,551.63,162.39,160.59,195.69,261.01,206.20,238.91,367.10,496.03,258.37,57.40
2005-04-06,dsm2,base,62,25784.97,22086.00,13683.33,8194.00,453.84,30820.47,0.00,0.00,232.67,3.15,3.96,3.43,3.37,254.56,254.56,437.93,311.58,239.18,327.23,211.33,211.33,367.66,180.03,351.64,719.01,830.59,1316.60,399.32,395.82,894.48,243.16,281.29,6504.52,824.41,221.93,438.06,388.50,258.02,1426.88,253.83,245.41,495.50,211.29,573.74,167.68,167.29,198.01,266.40,205.85,239.94,372.22,495.02,259.49,58.00
2005-04-07,dsm2,base,62,25056.99,21330.90,12750.00,8441.00,-54.17,29420.16,0.00,0.00,236.32,3.23,3.77,3.42,3.12,252.99,252.99,436.96,331.67,241.70,323.14,213.56,213.56,363.83,184.06,347.88,757.52,800.81,1445.15,390.29,386.90,881.58,241.09,296.74,6221.65,927.78,227.12,438.11,417.68,263.49,1307.55,248.87,246.14,505.65,213.19,601.77,171.86,170.50,200.27,268.34,206.49,242.61,376.78,505.08,276.13,56.40
2005-04-08,dsm2,base,62,24141.58,20043.90,11483.33,8123.00,-1002.57,28504.48,0.00,0.00,228.20,3.41,3.62,3.64,2.93,250.73,250.73,433.79,359.65,235.66,318.65,216.45,216.45,356.88,187.07,341.94,798.96,791.20,1551.48,381.23,377.26,863.41,240.41,313.05,6070.86,1028.46,230.95,434.94,442.60,264.66,1327.92,246.15,247.16,513.72,213.93,622.18,174.81,169.55,202.45,270.26,208.08,236.46,382.53,517.64,306.56,54.40
2005-04-09,dsm2,base,62,24229.66,20042.10,10987.50,7887.00,-137.31,27467.47,0.00,0.00,244.96,3.51,3.50,3.70,2.77,249.42,249.42,429.44,390.39,239.86,313.88,219.05,219.05,351.85,189.80,336.30,847.56,803.21,1580.93,374.18,370.75,831.65,240.72,316.23,5804.28,1091.30,232.43,431.25,456.46,267.26,1296.11,245.77,235.97,520.27,213.40,631.46,176.37,168.16,204.40,282.17,210.62,243.54,396.59,532.21,290.11,54.40
2005-04-10,dsm2,base,62,23927.91,20530.80,10304.17,7858.00,537.68,25836.40,0.00,0.00,262.40,3.39,3.38,3.59,2.77,248.08,248.08,419.36,429.42,261.04,307.19,224.34,224.34,346.85,192.25,326.76,900.89,828.78,1698.31,363.47,360.09,799.40,241.39,343.96,5790.59,1179.81,239.51,421.47,470.09,291.55,1388.99,245.88,253.35,525.88,213.08,662.98,176.90,170.52,205.69,303.87,212.42,262.93,415.01,549.35,323.14,54.40
2005-04-11,dsm2,base,62,25095.90,22022.10,9983.33,7854.00,489.58,26735.65,0.00,0.00,260.07,3.29,3.25,3.48,2.64,247.65,247.65,406.06,466.45,270.53,301.24,229.78,229.78,341.21,192.92,316.08,945.09,860.97,1778.21,351.56,347.88,765.06,241.40,361.65,5868.10,1259.88,246.50,407.67,477.31,307.29,1434.28,246.35,271.80,529.07,212.97,679.87,177.21,170.17,205.92,320.78,212.84,271.06,445.35,563.11,344.38,55.40
2005-04-12,dsm2,base,62,25919.32,23052.60,9967.50,7827.00,238.61,27821.20,0.00,0.00,261.82,3.10,3.22,3.23,2.62,246.96,246.96,392.89,497.31,268.20,295.64,228.26,228.26,336.33,191.96,307.27,983.27,894.93,1804.56,340.86,337.21,736.86,240.84,362.07,5920.19,1308.87,250.22,394.57,477.43,301.77,1432.35,246.54,275.56,530.87,213.25,675.94,176.58,160.50,204.10,330.86,211.59,268.98,463.91,576.79,359.82,55.60
