datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol
2011-10-28,SCHISM,suisun,6,27505.03,23568.73,5149.86,-9492.96,650.14,22511.79,1.00,0.00,5.64,3.20,74.60,122.00,-528.14,368.62,399.93,413.32,320.93,434.32,335.07,12497.39,5055.10,2338.87,304.41,212.93,1744.20,779.55,231.98,258.56,316.43,310.64,220.08,13333.56,982.54,13287.16,5872.37,13278.29,470.29,158.42,385.67,1746.36,2337.13,418.84,434.32,413.32,12985.97,13198.35,12293.27,387.80,409.07,447.88
2011-10-29,SCHISM,suisun,6,26668.05,22409.17,5130.78,-9696.11,717.39,21385.34,1.00,0.00,5.23,3.19,72.40,65.30,-652.09,370.97,400.14,411.19,321.57,439.20,335.50,11383.89,4286.88,1854.78,297.32,204.26,1449.93,677.76,235.88,255.54,316.43,316.43,204.91,13332.22,930.34,12977.91,6046.65,13143.53,419.05,144.93,357.52,1451.32,1854.19,418.84,439.20,411.19,12167.29,12445.93,11447.49,373.95,397.38,432.20
2011-10-30,SCHISM,suisun,6,25607.75,21030.65,5208.91,-9807.55,798.96,20210.15,1.00,0.00,4.49,3.26,71.00,101.40,-697.56,362.86,393.76,382.05,308.49,439.20,337.64,10410.31,3730.66,1514.14,279.47,177.99,1244.99,606.14,197.96,246.47,316.43,307.63,189.72,13250.81,893.34,12540.81,6284.90,12958.77,371.82,129.47,319.43,1245.99,1513.15,411.19,439.20,382.05,11332.56,11640.40,10600.36,363.93,384.61,419.90
2011-10-31,SCHISM,suisun,6,23998.34,19785.94,5343.52,-9322.20,877.79,19141.86,1.00,0.00,3.58,3.24,68.80,652.20,-225.59,348.76,391.63,362.65,305.05,437.92,329.93,9301.46,3142.45,1230.12,248.20,166.47,1076.36,537.89,189.72,237.82,316.43,295.82,164.73,13099.08,863.43,12102.40,6664.33,12751.89,325.65,129.47,277.53,1076.57,1230.12,395.25,437.92,362.65,10495.04,10856.67,9718.22,348.97,371.61,408.65
2011-11-01,SCHISM,suisun,6,22693.36,18450.59,5427.80,-9982.75,697.68,17440.73,1.00,0.00,2.71,3.19,67.80,182.20,-515.48,337.85,378.00,345.77,308.27,418.84,319.00,7103.83,2211.60,1294.95,199.27,153.63,872.45,457.19,197.75,230.25,314.71,298.82,151.24,12960.95,849.89,11791.14,7430.21,12728.85,280.54,129.47,229.82,873.47,1293.94,382.90,418.84,345.77,9876.85,10282.72,9130.22,268.48,363.29,371.61
2011-11-02,SCHISM,suisun,6,21419.78,17427.93,5463.26,-11167.71,684.56,15030.78,1.00,0.00,2.08,3.26,69.20,300.40,-384.16,332.29,369.26,338.28,299.04,404.18,354.32,7675.95,2045.68,1183.23,193.41,152.76,776.66,426.05,168.20,233.06,312.14,295.82,150.37,12814.11,792.32,11108.49,7611.34,12442.73,274.73,129.47,227.01,777.69,1182.82,378.64,404.18,338.28,9129.87,9598.57,8223.13,239.98,351.75,345.55
2011-11-03,SCHISM,suisun,6,20101.44,16383.70,5380.46,-11198.62,699.38,13583.89,1.00,0.00,1.73,3.48,68.80,250.20,-449.18,321.57,360.72,319.86,313.00,380.56,316.43,9516.48,2641.66,1286.73,191.89,150.37,826.89,422.23,166.90,215.53,313.43,302.91,150.37,12444.42,792.12,10649.48,6934.28,11907.51,249.28,120.77,202.09,827.71,1286.33,359.02,380.56,319.86,8611.03,8912.54,7667.05,260.93,322.86,340.63
2011-11-04,SCHISM,suisun,6,18714.84,15133.06,4999.29,-10483.49,682.60,12548.04,1.00,0.00,1.67,3.37,68.20,226.50,-456.10,331.22,346.84,325.86,397.59,354.53,330.57,8759.55,2477.41,1193.50,175.81,150.37,773.36,384.61,159.29,209.89,304.62,373.10,150.37,11880.08,795.62,10665.39,6532.76,11638.53,259.64,108.58,202.95,773.77,1193.30,339.14,354.53,325.86,8277.42,8458.61,7297.74,272.57,302.91,326.50
2011-11-05,SCHISM,suisun,6,18336.75,14843.31,4458.41,-9784.65,947.20,12063.31,1.00,0.00,1.77,3.22,68.40,96.80,-850.40,378.22,337.85,324.58,445.55,337.00,419.05,8150.59,2380.74,1039.87,165.81,149.72,713.84,355.81,152.76,207.29,334.64,435.81,150.37,11633.10,789.44,10582.04,6401.14,11457.35,252.08,108.58,198.18,714.46,1039.05,329.72,337.00,324.58,8160.05,8218.41,7006.43,273.65,295.82,311.92
2011-11-06,SCHISM,suisun,6,18250.45,14795.98,4056.61,-9751.97,883.86,11671.23,1.00,0.00,1.98,3.14,68.20,109.10,-774.76,384.61,330.57,319.22,445.13,332.50,453.59,8346.72,2405.80,964.41,154.28,143.19,683.78,338.71,148.63,202.74,393.34,440.89,149.28,11377.12,773.36,10215.58,6246.89,11144.95,234.58,112.72,189.50,685.65,964.00,320.29,332.50,319.22,7977.40,7952.46,6910.64,274.08,289.15,307.20
2011-11-07,SCHISM,suisun,6,18110.71,14682.63,3795.76,-9479.69,708.46,11718.32,1.00,0.00,2.24,2.90,68.20,110.80,-597.66,385.25,322.65,317.29,479.58,316.43,475.15,7886.20,2212.76,915.63,150.37,138.40,631.79,322.86,145.80,194.71,435.59,471.77,138.40,11179.02,766.76,10057.96,5959.39,10981.79,228.09,129.47,182.77,632.00,914.00,314.71,316.43,317.29,7918.90,7817.96,6822.92,267.62,275.81,305.48
2011-11-08,SCHISM,suisun,6,18432.64,14988.38,3554.98,-8828.55,612.42,12546.65,1.00,0.00,2.55,2.86,68.40,116.90,-495.52,389.08,326.29,308.06,474.09,302.48,502.98,8302.41,2207.14,907.86,150.37,146.45,602.17,309.78,144.27,187.54,441.10,466.07,129.47,10991.35,754.37,9685.43,5786.88,10699.26,214.88,125.56,176.68,602.80,907.86,300.97,302.48,308.06,7789.63,7736.11,6774.84,262.66,275.16,299.25
2011-11-09,SCHISM,suisun,6,18801.33,15339.37,3253.04,-8827.37,580.37,12646.64,1.00,0.00,2.88,2.92,70.20,104.70,-475.67,392.06,323.29,302.05,530.33,295.82,517.50,8655.96,2254.40,871.01,150.37,150.37,578.55,299.47,146.89,185.37,459.51,516.24,129.69,10744.74,735.16,9322.84,5596.03,10418.77,209.89,129.47,172.55,578.55,870.60,298.61,295.82,302.05,7694.89,7642.37,6729.59,253.81,271.28,291.73
2011-11-10,SCHISM,suisun,6,19132.81,15641.70,2845.32,-8721.10,158.93,13098.09,1.00,0.00,3.29,3.17,74.00,105.00,-53.93,384.61,312.57,299.25,537.89,295.82,550.69,10484.38,2903.67,979.28,153.41,150.37,612.82,302.05,153.20,176.68,459.51,530.96,146.45,10351.88,688.14,8745.79,5482.11,9804.63,198.62,126.65,170.16,614.07,979.49,296.03,295.82,299.25,7920.13,7717.97,7217.52,250.79,265.89,290.44
2011-11-11,SCHISM,suisun,6,19150.64,15763.53,2503.46,-8252.43,226.89,13174.77,1.00,0.00,3.44,3.52,74.80,35.70,-191.19,374.59,320.93,297.32,554.04,293.67,547.75,12565.91,4154.02,1340.19,171.47,150.37,721.09,313.00,156.46,171.90,465.64,540.41,146.45,9741.85,633.04,8403.38,5456.00,9098.80,196.23,119.03,171.25,723.16,1339.19,284.20,293.67,297.32,8958.27,8625.86,8516.08,251.22,253.81,285.06
2011-11-12,SCHISM,suisun,6,19242.62,15608.85,2427.95,-8252.04,142.05,13276.48,1.00,0.00,3.50,3.47,74.20,49.00,-93.05,373.53,322.22,296.68,558.66,275.81,561.38,12620.81,4441.00,1439.18,174.73,150.37,766.97,306.56,155.81,171.25,480.85,558.45,149.93,9184.00,623.25,8644.17,4984.27,8895.49,202.95,129.47,176.68,767.79,1438.18,278.82,275.81,296.68,9611.70,9346.04,9433.29,244.31,249.28,277.96
2011-11-13,SCHISM,suisun,6,19361.89,15701.93,2374.55,-8617.22,116.73,13002.48,1.00,0.00,3.40,3.34,73.00,57.10,-59.63,382.05,323.93,293.02,555.72,275.16,576.46,12166.04,4257.12,1319.38,172.77,147.10,761.19,295.82,150.37,171.25,497.93,559.49,148.63,8964.01,613.86,8854.96,5197.26,8912.19,200.78,115.11,176.68,762.84,1318.98,276.88,275.16,293.02,9710.11,9642.96,9569.54,234.36,247.76,270.63
2011-11-14,SCHISM,suisun,6,19772.75,16092.11,2213.35,-8799.74,135.01,13051.36,1.00,0.00,3.04,3.19,71.40,71.50,-63.51,381.41,317.07,283.56,560.54,275.16,579.39,11323.39,3850.24,1165.69,166.03,140.36,726.88,282.48,148.41,171.25,515.40,560.54,136.22,8933.58,608.23,8960.35,5178.69,8987.30,196.01,122.73,172.34,727.50,1165.89,274.08,275.16,283.56,9539.99,9593.04,9334.10,225.71,237.61,267.19
2011-11-15,SCHISM,suisun,6,20010.40,16360.56,2057.06,-8779.03,110.71,13177.72,1.00,0.00,2.70,3.02,70.40,49.50,-61.21,371.82,304.41,280.76,577.71,258.99,579.60,10035.34,3219.36,940.14,158.20,133.39,660.10,270.20,145.80,165.81,520.45,560.54,141.66,8996.33,608.85,8982.26,5154.83,9069.98,187.76,129.47,169.29,660.93,940.55,266.75,258.99,280.76,9225.45,9366.82,8900.19,220.08,232.85,255.32
2011-11-16,SCHISM,suisun,6,20017.87,16432.26,1911.97,-7270.47,60.12,14599.26,1.00,0.00,2.35,2.93,69.80,83.90,23.78,346.84,275.16,280.11,585.04,254.46,600.50,9323.09,2836.28,798.29,154.07,142.32,617.41,259.85,140.58,160.16,531.38,578.13,129.47,9067.90,598.83,8910.28,5235.85,9116.51,181.03,129.47,165.38,617.62,798.50,258.77,254.46,280.11,8832.51,9074.67,8395.86,215.31,230.47,247.55
2011-11-17,SCHISM,suisun,6,19800.32,16325.50,1797.77,-6176.42,68.68,15353.00,1.00,0.00,1.95,2.99,69.60,124.10,55.42,371.39,314.71,276.45,600.71,254.46,602.80,9409.44,2665.01,776.45,154.72,150.37,585.25,250.14,144.49,158.20,540.41,583.36,135.13,9087.52,586.92,8770.52,5648.86,9101.75,172.99,121.86,164.94,585.66,776.45,256.83,254.46,276.45,8421.74,8714.43,7869.85,210.54,222.24,243.01
2011-11-18,SCHISM,suisun,6,19425.69,16050.34,1709.54,-5935.71,151.97,15047.56,1.00,0.01,1.76,3.13,68.60,213.40,61.43,373.95,278.17,276.02,600.71,241.50,601.55,9223.89,2719.32,752.72,156.24,150.37,577.50,242.79,143.62,155.59,540.41,600.08,146.23,9054.70,572.69,8611.73,6130.76,9018.40,176.46,115.76,160.38,578.34,753.14,255.54,241.50,276.02,8176.18,8449.18,7647.31,210.76,220.08,237.17
2011-11-19,SCHISM,suisun,6,18955.81,15670.61,1641.27,-5520.32,197.06,14879.71,1.00,1.00,1.74,3.38,69.20,137.90,-59.16,396.74,298.40,281.40,600.71,241.93,606.35,8711.64,2372.06,526.76,153.63,134.92,521.71,230.04,137.96,151.89,547.33,600.71,145.15,9007.10,571.64,8571.07,5607.25,8957.23,180.38,118.16,163.42,522.34,526.13,254.89,241.93,281.40,8087.28,8195.28,7337.38,206.42,216.18,221.81
2011-11-20,SCHISM,suisun,6,18715.00,15390.48,1626.84,-5856.19,262.41,14223.25,1.00,1.00,2.20,3.54,69.00,87.80,-174.61,386.95,274.30,285.49,600.71,233.71,604.89,9536.36,2533.33,520.03,150.37,131.00,524.23,225.71,133.39,150.37,551.53,600.71,131.43,8886.10,550.90,8428.21,7468.90,8802.39,178.42,108.58,163.20,524.44,519.61,254.46,233.71,285.49,8199.31,8034.11,7617.16,202.09,212.93,219.64
2011-11-21,SCHISM,suisun,6,18325.44,15046.80,1689.01,-5871.47,95.26,14047.72,1.00,1.00,3.00,3.11,69.60,94.80,-0.46,392.06,281.62,282.48,600.71,233.71,604.89,9285.76,2472.41,505.72,150.37,131.87,469.66,220.94,132.74,150.37,554.88,600.71,129.47,8836.51,543.35,8493.90,6554.37,8798.39,177.99,114.02,164.73,470.08,505.30,250.36,233.71,282.48,8368.41,8052.54,7837.14,196.01,212.93,219.64
2011-11-22,SCHISM,suisun,6,18050.02,14984.93,1789.77,-5645.20,-49.03,14243.63,1.00,1.00,3.92,3.14,72.60,83.30,132.33,372.46,276.45,297.11,592.98,225.71,610.32,9910.85,2662.72,576.88,150.37,132.74,459.72,220.29,130.78,150.37,558.87,600.71,129.47,8774.01,523.39,8459.31,6344.39,8721.40,174.29,125.99,161.90,459.94,576.46,252.30,225.71,297.11,8603.01,8240.12,8043.77,193.19,212.49,216.39
2011-11-23,SCHISM,suisun,6,17968.79,14947.01,1830.77,-5210.78,-211.22,14800.01,1.00,1.00,4.98,3.62,75.20,62.60,273.82,345.34,280.76,294.10,573.53,212.93,601.76,11876.69,3795.62,1070.69,162.33,132.96,564.10,224.84,134.70,150.37,560.54,590.89,129.47,8672.94,478.32,8501.41,6427.99,8580.67,169.73,140.36,158.85,565.15,1069.68,244.52,212.93,294.10,9505.24,9050.53,9036.81,189.72,208.38,216.61
2011-11-24,SCHISM,suisun,6,17308.56,14320.20,1826.94,-5086.39,-218.22,14267.33,1.00,1.00,6.04,3.44,72.60,68.80,287.02,357.95,295.82,285.49,580.64,212.93,582.11,13323.48,4674.43,1457.89,179.51,137.96,703.07,227.44,136.44,150.37,547.33,576.04,129.47,8577.70,449.36,8712.68,6484.86,8664.05,173.42,143.19,161.90,705.35,1456.90,235.23,212.93,285.49,10299.72,10061.06,9967.27,186.89,207.73,214.88
2011-11-25,SCHISM,suisun,6,16918.65,13863.01,1853.43,-5170.50,-517.34,14118.92,1.00,1.00,6.35,2.96,71.00,87.90,605.24,381.84,313.85,281.83,599.67,212.93,580.64,11502.54,3789.65,1094.59,173.86,150.80,597.16,211.84,136.88,150.37,543.56,585.66,129.47,8656.38,462.47,8713.90,6303.18,8816.14,169.51,144.49,162.55,599.04,1093.57,236.31,212.93,281.83,9866.00,9923.53,9625.69,177.55,207.51,205.34
2011-11-26,SCHISM,suisun,6,16943.93,13924.66,1912.70,-5155.87,-481.61,14182.37,1.00,1.00,6.13,2.83,70.80,67.20,548.81,396.10,323.29,282.26,612.82,212.93,587.55,9914.83,3069.01,764.28,168.64,152.76,504.88,202.95,148.19,150.37,549.22,600.71,131.43,8822.24,450.63,8707.28,6372.68,8887.14,167.55,141.88,161.25,505.30,764.28,234.36,212.93,282.26,9419.96,9472.04,9174.46,171.25,206.64,197.75
2011-11-27,SCHISM,suisun,6,17156.45,14208.20,1991.59,-3922.42,-440.84,15666.47,0.99,1.00,5.53,2.88,71.20,67.80,508.64,416.08,333.57,271.28,632.63,212.93,602.38,9864.14,3045.51,732.05,176.68,153.63,496.87,203.39,150.37,150.37,549.22,619.50,141.88,8870.97,422.87,8650.97,6647.56,8874.62,166.03,142.10,161.25,498.35,732.05,236.09,212.93,271.28,9055.57,9037.68,8706.76,171.25,198.62,194.71
2011-11-28,SCHISM,suisun,6,17281.27,14324.82,2083.06,-3365.08,-519.45,16518.70,0.00,1.00,4.67,2.94,70.00,80.20,599.65,538.10,378.22,263.74,640.75,212.93,620.75,10208.51,3192.54,744.05,178.86,153.85,529.91,204.69,150.37,150.37,558.24,638.25,150.37,8848.87,398.44,8612.60,6766.65,8835.64,167.12,149.06,162.99,530.75,744.46,238.25,212.93,263.74,8951.32,8916.89,8480.10,171.25,197.75,192.10
2011-11-29,SCHISM,suisun,6,17128.64,14167.18,2177.41,-3888.39,-619.36,16037.03,0.01,1.00,3.66,2.90,68.80,378.40,997.76,503.19,349.83,263.52,651.99,212.93,638.25,9303.02,2795.29,559.08,170.81,154.07,505.51,203.17,150.37,150.37,569.13,640.75,150.37,8834.07,390.57,8577.36,6859.05,8826.07,167.12,139.92,160.16,506.56,559.08,233.71,212.93,263.52,8623.42,8731.68,8201.76,171.25,198.18,192.10
2011-11-30,SCHISM,suisun,6,16760.59,13822.78,2256.74,-3528.80,-782.03,16270.56,0.99,1.00,2.58,2.76,67.00,498.80,1280.83,541.67,383.97,254.46,660.72,212.93,640.75,7562.03,2031.07,581.27,159.07,153.85,443.01,192.54,150.37,150.37,579.39,658.02,150.37,8833.03,408.01,8472.07,7142.55,8869.23,165.16,140.14,156.03,443.86,581.06,224.62,212.93,254.46,8317.85,8444.98,8111.31,161.46,194.27,188.20
2011-12-01,SCHISM,suisun,6,16373.82,13439.17,2307.76,-5924.84,-831.38,13588.11,0.00,1.00,1.77,2.70,68.20,230.20,1061.58,501.72,373.10,254.46,669.25,212.93,657.40,5769.15,1340.59,614.91,155.59,154.94,326.29,181.90,150.37,150.37,593.19,667.17,149.50,8876.36,381.20,8115.52,8103.24,8847.30,164.29,139.49,155.81,326.29,614.91,219.64,212.93,254.46,8039.73,8211.92,7865.98,150.37,189.93,173.42
2011-12-02,SCHISM,suisun,6,16137.71,13223.80,2338.26,-9737.55,-837.90,9576.32,0.00,1.00,1.49,2.98,68.40,330.20,1168.10,441.10,230.90,250.57,680.67,212.93,663.63,8911.54,1887.10,503.40,154.72,152.98,349.19,189.28,150.37,150.37,611.36,677.14,150.37,8703.45,353.46,8063.42,8356.17,8632.83,162.77,133.61,153.85,349.62,503.19,215.53,212.93,250.57,8075.18,8039.90,7721.14,150.37,178.64,171.25
2011-12-03,SCHISM,suisun,6,15826.18,12884.06,2356.93,-10620.82,-827.28,8389.58,0.00,1.00,1.38,2.96,70.20,109.00,936.28,425.42,207.73,233.71,697.68,212.93,680.67,8213.32,1913.92,529.28,154.94,152.11,347.48,189.06,150.37,150.37,619.91,683.99,150.37,8522.02,363.93,8161.81,8513.64,8627.25,162.33,129.47,152.76,347.48,529.28,194.93,212.93,233.71,8479.93,8111.49,8279.52,150.37,171.25,160.16
2011-12-04,SCHISM,suisun,6,16183.31,13246.18,2354.25,-10304.35,-881.40,9114.61,0.00,1.00,1.57,3.03,72.80,114.40,995.80,396.74,200.13,237.82,719.23,212.93,687.52,11286.79,2815.89,553.63,153.63,150.37,414.38,201.65,150.37,150.37,634.92,712.81,150.37,8378.90,359.44,8282.32,8515.21,8477.13,162.33,127.30,154.28,415.02,553.42,192.32,212.93,237.82,9208.97,8705.89,8889.93,150.37,164.29,162.99
2011-12-05,SCHISM,suisun,6,16982.51,14040.68,2341.40,-10292.08,-910.62,9942.45,0.00,1.00,2.01,3.10,75.00,85.90,996.52,403.33,198.62,265.46,737.84,212.93,713.43,12458.41,3806.62,734.95,151.24,150.37,497.51,212.49,153.63,150.37,643.46,722.95,150.37,8298.78,350.68,8437.99,8516.61,8457.22,163.64,122.07,158.20,498.14,733.71,192.10,212.93,265.46,10091.33,9509.39,10006.17,153.85,153.20,169.51
2011-12-06,SCHISM,suisun,6,17433.47,14674.11,2359.22,-10659.26,-964.08,10097.52,0.00,1.00,2.48,2.97,76.60,78.30,1042.38,425.20,205.12,279.04,757.06,212.93,729.37,14058.74,4629.99,1021.39,152.54,150.37,620.12,223.76,156.68,150.37,649.70,741.77,150.37,8341.47,341.28,8653.06,8509.45,8511.54,166.68,114.46,159.07,621.79,1021.18,192.10,212.93,279.04,10714.48,10480.13,10624.66,169.51,157.55,172.55
2011-12-07,SCHISM,suisun,6,18295.31,15612.70,2324.55,-11013.97,-1031.13,10637.02,0.00,1.00,3.00,2.99,77.60,73.90,1105.03,429.23,212.49,281.19,746.11,212.93,743.63,14783.91,5244.94,1352.59,154.50,144.27,780.58,240.63,155.81,150.37,657.40,758.92,150.37,8455.82,329.93,8947.14,8496.52,8656.55,170.60,106.19,159.51,782.64,1351.99,192.10,212.93,281.19,11359.77,11294.79,11297.68,171.25,168.20,175.60
2011-12-08,SCHISM,suisun,6,19341.60,16639.09,2232.60,-10892.78,-1093.28,11774.72,0.00,1.00,3.46,3.08,77.80,74.40,1167.68,421.17,212.93,279.47,742.81,194.49,741.98,15734.59,6052.23,1802.19,165.38,131.22,1027.68,276.45,157.98,153.85,661.56,745.70,146.45,8618.36,318.36,9433.81,8483.60,8913.41,171.03,97.49,162.77,1030.32,1800.43,192.10,194.49,279.47,12164.08,12247.35,12019.54,171.25,171.25,180.16
2011-12-09,SCHISM,suisun,6,20731.15,18045.77,2160.38,-10754.26,-1188.57,13325.84,0.00,1.00,3.78,3.10,78.40,76.90,1265.47,421.39,215.53,266.54,749.42,172.77,740.32,15573.88,6138.85,1842.23,169.29,129.04,1155.81,307.85,157.33,154.94,665.30,740.95,137.53,8859.13,321.79,9707.86,8475.21,9157.98,173.20,87.71,159.72,1159.84,1841.84,192.10,172.77,266.54,12345.92,12491.44,12307.79,176.03,171.25,183.85
2011-12-10,SCHISM,suisun,6,22189.71,19492.17,2085.28,-10713.81,-1210.39,14771.57,0.00,1.00,4.11,3.17,80.20,69.70,1280.09,403.76,214.88,257.26,740.32,171.25,750.86,15885.77,6480.93,2056.98,176.03,121.86,1337.59,365.42,158.42,157.11,672.57,757.68,129.47,9124.14,321.15,10149.26,8466.48,9497.29,177.99,87.71,158.20,1342.39,2056.20,192.10,171.25,257.26,12758.62,12784.35,12633.43,188.85,171.25,190.58
2011-12-11,SCHISM,suisun,6,23105.38,20336.62,1994.68,-10725.80,-1225.06,15599.32,0.00,1.00,4.17,3.35,79.20,57.70,1282.76,395.25,225.92,245.39,740.32,171.25,740.32,16503.41,7156.02,2490.87,199.27,111.19,1592.04,452.32,164.51,159.29,675.68,743.63,128.82,9477.40,327.36,10696.86,8461.06,9996.02,190.37,87.71,167.77,1596.00,2488.56,192.10,171.25,245.39,13460.93,13527.33,13108.31,192.97,171.25,194.27
2011-12-12,SCHISM,suisun,6,23647.72,20870.02,1920.37,-10622.64,-1224.73,16170.17,0.00,1.00,3.96,3.53,78.40,78.70,1303.43,393.55,231.98,233.28,752.93,171.25,740.32,15852.76,6928.59,2360.87,177.33,110.76,1614.00,498.56,164.73,167.99,679.21,740.32,127.08,9903.90,348.12,11008.75,8449.35,10322.03,209.89,88.15,173.42,1617.36,2359.13,192.10,171.25,233.28,13580.00,13630.47,13435.33,199.27,171.25,199.48
2011-12-13,SCHISM,suisun,6,24368.88,21620.83,1868.19,-10518.76,-1259.40,16977.71,0.00,1.00,3.60,3.37,76.40,61.20,1320.60,395.68,231.55,223.33,758.71,171.25,741.15,15422.41,6500.23,2107.56,156.90,110.32,1560.55,524.86,165.60,171.25,684.40,740.32,108.58,10243.75,375.44,11110.87,8441.14,10552.76,219.64,89.89,172.77,1564.12,2106.78,192.10,171.25,223.33,13475.32,13716.83,13341.60,212.06,181.03,203.60
