datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,oh4,rsl,vcu,mtz
2007-05-11,SCHISM,base,4,9547.59,7356.36,3112.32,1609.16,-1239.15,-7251.98,1.00,0.00,2.05,73.40,660.70,1899.85,391.85,368.41,316.43,398.44,254.46,439.20,11725.26,2149.33,1586.70,2263.69,167.33,625.75,222.24,210.11,263.30,410.13,378.00,150.37,5233.12,265.03,3458.89,1364.18,5481.02,201.00,150.37,312.14,254.46,316.43,7941.74
2007-05-12,SCHISM,base,4,9656.87,7519.87,3150.77,1612.35,-1236.19,1009.08,1.00,0.00,2.29,72.00,453.20,1689.39,387.16,357.09,316.43,385.67,254.46,439.20,11279.64,2135.54,1524.07,2256.91,172.55,631.59,221.16,210.98,268.91,398.44,378.00,150.37,5303.31,265.03,3658.14,1391.73,5731.45,207.73,150.37,310.21,254.46,316.43,8164.26
2007-05-13,SCHISM,base,4,9910.20,7732.83,3178.95,1916.80,-1388.17,659.76,1.00,0.00,2.83,73.80,448.80,1836.97,389.72,356.03,316.43,398.44,254.46,421.39,10336.95,1996.56,1267.87,2080.92,171.90,559.29,216.61,213.79,279.47,394.83,394.40,150.37,5470.14,267.62,3598.24,1456.90,5903.01,212.93,138.83,314.71,254.46,316.43,7986.71
2007-05-14,SCHISM,base,4,9648.71,7528.17,3199.81,1726.24,-1450.53,-10294.86,1.00,0.00,3.88,76.60,683.80,2134.33,376.72,345.55,325.65,395.68,254.46,420.54,11946.53,2099.59,1601.74,2200.36,172.99,653.45,223.54,223.54,274.73,390.36,388.01,150.37,5682.12,262.87,3956.34,1470.82,6240.97,212.93,134.70,314.07,254.46,325.65,8332.90
2007-05-15,SCHISM,base,4,9431.75,7387.56,3130.42,1632.55,-1496.44,8471.37,1.00,0.00,4.94,77.20,606.30,2102.74,372.89,351.75,340.63,378.00,254.46,417.57,13871.28,2176.31,2302.36,2342.15,180.81,826.48,239.55,230.68,269.56,398.44,378.00,150.37,5984.95,260.93,4316.08,1482.55,6758.99,225.49,129.47,308.70,254.46,340.63,8809.01
2007-05-16,SCHISM,base,4,9390.45,7370.91,3131.58,1353.80,-1276.43,17516.02,1.00,0.00,5.74,78.40,640.80,1917.23,384.39,357.74,341.92,386.95,254.46,418.84,14052.43,2175.92,2416.01,2326.90,201.65,930.54,245.17,227.22,271.07,394.83,379.71,150.37,6380.56,262.01,4522.78,1561.15,7154.07,249.28,129.47,308.49,254.46,341.92,9165.79
2007-05-17,SCHISM,base,4,9356.83,7353.61,3103.04,1343.44,-1290.76,24317.44,1.00,0.00,6.26,78.80,666.40,1957.16,378.43,361.15,342.99,380.77,254.46,406.31,14509.74,2205.01,2735.75,2377.46,209.24,1110.16,262.87,226.57,269.77,381.63,378.00,150.37,6732.79,262.23,4716.64,1766.63,7464.66,274.30,142.97,310.21,254.46,342.99,9408.54
2007-05-18,SCHISM,base,4,9812.51,7782.90,3125.33,1360.97,-1259.26,28113.94,1.00,0.00,6.21,78.80,517.00,1776.26,377.15,361.58,348.12,380.35,254.46,401.63,14786.57,2224.00,2920.97,2393.08,217.04,1215.03,276.45,226.79,269.99,378.00,378.00,150.37,7024.54,268.05,4917.20,1994.80,7727.30,297.32,150.37,310.42,254.46,348.12,9603.58
2007-05-19,SCHISM,base,4,9956.58,7838.53,3076.44,1320.14,-1353.75,30683.25,1.00,0.00,5.56,78.80,696.80,2050.55,380.56,364.35,348.97,380.99,254.46,404.40,14483.36,2219.35,2963.73,2384.21,219.86,1209.60,291.73,224.84,272.36,378.00,378.00,150.37,7244.27,269.34,5024.81,2292.12,7863.69,309.56,150.37,312.14,254.46,348.97,9653.14
2007-05-20,SCHISM,base,4,9860.29,7768.47,3071.35,1381.24,-1300.15,11475.25,1.00,0.00,4.64,78.20,549.50,1849.65,377.15,363.93,350.68,379.49,254.46,400.78,14164.12,2225.16,2880.26,2386.91,204.04,1203.36,298.82,227.65,270.63,378.00,378.00,152.33,7363.91,271.28,5090.31,2473.95,7864.75,319.43,150.37,313.64,254.46,350.68,9784.63
2007-05-21,SCHISM,base,4,10282.45,8171.56,3059.07,1381.56,-1320.50,13675.73,1.00,0.00,3.66,76.60,719.30,2039.80,381.20,361.58,356.45,378.00,254.46,402.91,13573.40,2225.93,2671.52,2335.78,196.23,1074.95,298.82,223.54,278.60,378.00,378.00,152.33,7399.98,276.67,5051.82,2694.47,7881.28,322.65,150.37,318.14,254.46,356.45,9645.03
2007-05-22,SCHISM,base,4,10665.74,8541.61,2915.60,1385.27,-1296.88,5713.33,1.00,0.00,2.72,75.00,412.40,1709.28,386.74,368.41,357.09,367.77,254.46,402.69,12555.49,2137.49,2223.42,2207.53,177.99,956.26,290.01,224.41,285.06,378.00,361.36,154.94,7378.41,277.31,4759.01,2756.75,7516.41,291.09,150.37,326.29,254.46,357.09,9176.37
2007-05-23,SCHISM,base,4,10552.39,8474.10,2800.18,1920.05,-1478.42,-5433.76,1.00,0.00,2.04,75.80,296.10,1774.52,416.50,369.90,364.78,361.79,254.46,398.23,11641.75,2049.38,1932.30,2095.31,172.34,820.31,285.28,225.27,289.58,378.00,360.94,156.46,7209.90,276.24,4502.90,2564.61,7201.04,267.62,150.37,334.00,254.46,364.78,8776.10
2007-05-24,SCHISM,base,4,9848.17,7834.45,2667.25,1515.97,-1659.05,-14827.72,1.00,0.00,1.62,77.00,495.70,2154.75,405.25,365.85,376.72,376.94,254.46,376.08,12300.02,2153.41,1895.91,2201.71,171.25,911.13,287.64,227.44,279.04,378.00,373.31,158.42,7000.21,275.16,4547.99,2386.91,7050.11,257.26,150.37,335.71,254.46,376.72,8789.50
2007-05-25,SCHISM,base,4,9233.85,7252.99,2555.04,1512.60,-1588.16,-6596.23,1.00,0.00,1.52,77.20,547.50,2135.66,384.82,357.52,378.00,398.44,254.46,376.08,13006.62,2244.72,2394.23,2327.09,172.99,955.85,291.95,230.68,274.51,371.82,398.44,154.72,6939.97,275.16,4627.60,2288.83,7123.57,256.83,150.37,329.07,254.46,378.00,9117.03
2007-05-26,SCHISM,base,4,8509.46,6603.20,2470.99,1489.06,-1558.84,-1449.68,1.00,0.00,1.64,77.40,618.30,2177.14,377.36,356.88,378.00,422.23,254.46,398.44,13302.57,2229.61,2547.92,2335.59,176.46,886.38,289.15,224.84,275.81,366.70,415.02,150.37,7033.07,275.16,4782.65,2300.23,7341.09,255.32,150.37,327.15,254.46,378.00,9518.03
2007-05-27,SCHISM,base,4,8260.33,6352.99,2441.15,1366.44,-1398.63,638.58,1.00,0.00,1.96,78.60,619.30,2017.93,374.59,360.51,378.00,443.22,254.46,417.14,13878.71,2224.58,2519.50,2328.44,183.20,859.12,279.68,220.94,277.96,382.05,433.69,150.37,7195.73,278.17,5020.43,2374.57,7611.16,257.05,162.77,324.79,254.46,378.00,9878.57
2007-05-28,SCHISM,base,4,8286.53,6348.08,2462.33,1403.88,-1681.39,-7535.81,1.00,0.00,2.43,81.40,896.90,2578.29,384.61,363.71,374.81,447.03,271.50,440.04,14388.85,2291.92,2767.06,2394.62,188.20,978.26,283.99,224.84,271.71,395.25,443.22,150.37,7411.30,285.28,5293.14,2397.90,7917.31,269.77,159.29,325.00,271.50,374.81,10371.78
2007-05-29,SCHISM,base,4,8673.27,6819.68,2375.55,1408.66,-1515.72,-623.08,1.00,0.00,2.94,81.80,904.30,2420.02,392.27,367.77,361.15,432.84,275.16,459.51,15918.67,2402.52,3738.13,2576.89,216.18,1223.88,299.47,229.60,263.30,412.04,435.17,150.37,7588.94,289.80,5717.00,2477.02,8389.05,324.58,151.67,321.36,275.16,361.15,11267.56
2007-05-30,SCHISM,base,4,9351.53,7500.46,2368.76,1430.46,-1216.93,12773.09,1.00,0.00,3.44,81.60,714.00,1930.93,407.80,386.10,359.66,445.97,275.16,445.97,16028.70,2373.60,3941.28,2572.67,260.50,1204.17,311.49,227.65,263.52,430.93,446.82,150.37,7818.31,295.82,6124.30,2701.54,8886.97,407.80,141.23,321.36,275.16,359.66,12025.46
2007-05-31,SCHISM,base,4,9317.26,7487.85,2311.79,1378.91,-1416.67,12724.78,1.00,0.00,3.84,81.60,588.90,2005.57,424.99,401.84,357.52,469.24,275.16,439.20,15811.69,2381.32,3832.54,2562.89,273.87,1219.66,326.93,227.87,265.03,437.92,468.60,150.37,8166.71,295.82,6480.03,2903.67,9483.28,465.64,133.61,329.07,275.16,357.52,12331.58
2007-06-01,SCHISM,base,4,9149.52,7408.24,2329.24,1257.31,-1437.46,17885.09,1.00,0.00,4.10,81.60,504.60,1942.06,437.08,402.69,357.52,466.91,275.16,458.24,15670.42,2394.23,3754.75,2550.03,270.63,1387.94,346.20,230.04,265.68,439.20,474.09,150.37,8613.82,303.12,6599.55,2915.46,9906.48,468.18,129.47,330.79,275.16,357.52,12185.88
2007-06-02,SCHISM,base,4,9286.81,7587.52,2377.99,1214.23,-1585.36,25797.39,1.00,0.00,4.17,81.40,534.20,2119.56,438.98,410.35,360.94,457.61,275.16,466.28,15513.58,2362.61,3701.14,2515.66,255.32,1448.94,367.34,233.06,268.26,446.82,458.88,150.37,9005.37,310.21,6667.36,3079.23,10054.86,453.59,138.62,332.50,275.16,360.94,11939.67
2007-06-03,SCHISM,base,4,9743.78,8018.93,2338.01,1348.17,-1491.94,26867.69,1.00,0.00,4.07,80.80,518.90,2010.84,444.70,422.02,363.29,441.53,275.16,466.49,15292.23,2319.36,3627.26,2477.22,260.72,1382.75,367.55,227.22,268.05,455.28,441.10,156.24,9251.80,312.14,6804.40,3198.02,10099.92,444.49,159.51,337.21,275.16,363.29,11789.28
2007-06-04,SCHISM,base,4,10253.84,8539.85,2218.63,1336.36,-1410.37,22754.44,1.00,0.00,3.82,80.80,838.80,2249.17,458.24,434.75,367.34,454.23,275.16,462.26,14928.38,2267.55,3413.23,2432.38,253.38,1351.39,369.26,222.89,265.89,460.99,456.34,153.63,9417.89,313.43,6852.11,3326.29,10064.32,445.97,161.68,339.35,275.16,367.34,11592.54
2007-06-05,SCHISM,base,4,10097.87,8435.93,2114.15,1315.12,-1033.42,7034.91,1.00,0.00,3.39,78.40,610.20,1643.62,458.88,439.20,373.10,475.36,275.16,458.03,14836.37,2340.61,3202.75,2500.48,244.09,1531.41,379.92,228.52,261.15,459.51,467.97,152.33,9532.21,325.00,6987.95,3471.10,10091.50,436.23,150.37,338.92,275.16,373.10,11474.85
2007-06-06,SCHISM,base,4,10886.02,9123.58,2058.80,1275.50,-1181.47,34068.88,1.00,0.00,2.78,76.00,464.80,1646.27,462.47,439.62,378.00,485.49,275.16,468.60,13190.22,2161.76,2856.47,2277.61,202.52,1211.41,359.23,222.24,268.05,459.51,485.91,150.37,9585.26,326.50,6434.25,3526.84,9809.29,417.99,151.46,348.12,275.16,378.00,10859.40
2007-06-07,SCHISM,base,4,10877.87,9119.94,2011.54,1303.21,-1503.81,-2273.42,1.00,0.00,2.26,75.60,458.70,1962.51,459.09,442.59,378.00,489.92,275.16,489.71,11975.70,2060.29,2158.65,2141.18,175.81,1027.68,347.26,223.97,271.71,459.51,493.92,150.37,9492.96,325.86,6172.78,3286.15,9351.76,347.48,150.37,355.17,275.16,378.00,10274.83
2007-06-08,SCHISM,base,4,11265.00,9487.17,2017.83,1296.99,-1716.03,-7179.33,1.00,0.00,1.96,76.20,437.90,2153.93,458.24,438.77,378.00,467.55,275.16,504.04,11898.95,2074.11,2037.50,2140.79,173.20,1006.14,345.34,227.01,271.07,465.01,466.49,150.37,9271.03,324.79,6252.45,3147.94,9152.26,310.21,150.37,354.74,275.16,378.00,10001.01
2007-06-09,SCHISM,base,4,11879.20,9540.53,1948.44,1225.07,-1791.33,-10729.70,1.00,0.00,2.02,76.80,486.30,2277.63,461.20,435.81,378.00,480.00,275.16,487.39,11984.52,2113.20,2108.92,2183.68,169.73,998.62,340.63,227.44,266.75,476.84,476.84,150.37,9079.88,324.79,6320.20,3035.46,9087.35,296.89,150.37,352.82,275.16,378.00,9965.21
2007-06-10,SCHISM,base,4,11624.19,9345.23,1838.78,1412.99,-1740.83,-19620.59,1.00,0.00,2.54,77.40,522.90,2263.73,460.78,429.87,378.00,487.18,275.16,479.79,12934.25,2145.25,2213.92,2236.01,175.38,1011.63,333.14,219.86,262.66,479.79,483.38,150.37,9021.35,325.43,6410.45,2901.95,9136.81,289.37,150.37,347.48,275.16,378.00,10056.07
2007-06-11,SCHISM,base,4,11480.33,9165.45,1958.71,1395.81,-1826.26,-11097.75,1.00,0.00,3.51,78.00,329.30,2155.56,456.76,424.36,378.00,519.40,275.16,491.60,13969.38,2223.80,2511.62,2318.78,184.07,1079.20,336.35,217.48,259.21,479.79,513.93,150.37,9054.18,327.58,6499.52,2723.90,9203.08,291.73,150.37,345.13,275.16,378.00,10291.82
2007-06-12,SCHISM,base,4,10947.43,9154.48,2091.86,1394.12,-2042.30,-2735.26,1.00,0.00,4.65,78.80,240.00,2282.30,459.94,419.69,378.00,535.79,275.16,502.35,14642.21,2225.55,2640.13,2324.00,181.90,1189.67,348.97,222.89,255.97,479.79,530.33,150.37,9082.31,328.00,6506.85,2699.82,9240.53,293.45,161.25,345.55,275.16,378.00,10434.54
2007-06-13,SCHISM,base,4,10274.50,8348.06,2151.04,2538.21,-2181.48,5901.23,1.00,0.00,5.62,81.60,238.30,2419.78,425.63,397.80,368.41,508.88,275.16,533.27,15466.32,2256.72,2952.52,2362.03,181.68,1404.70,376.51,226.57,253.59,479.79,518.35,158.64,9080.57,329.07,6523.82,2714.73,9236.54,306.77,171.25,339.56,275.16,368.41,10552.25
2007-06-14,SCHISM,base,4,10250.62,7574.07,1881.23,3075.51,-2190.38,11476.69,1.00,0.00,6.25,82.80,547.30,2737.68,398.44,373.10,357.52,515.82,286.78,520.45,16482.18,2338.10,3514.65,2443.93,192.10,1718.41,425.20,231.33,251.87,491.39,506.14,171.25,9046.54,331.86,6600.80,2801.78,9251.10,332.93,161.46,332.07,286.78,357.52,10836.17
2007-06-15,SCHISM,base,4,9946.94,6972.06,1752.57,3107.02,-2205.01,19309.91,1.00,0.00,6.28,83.60,880.30,3085.31,383.76,356.45,357.52,404.40,285.71,527.39,17540.39,2452.59,4439.34,2585.52,211.84,2149.14,506.77,239.12,248.41,501.93,442.16,171.25,9030.04,345.98,6745.80,2968.66,9399.71,389.72,157.55,329.07,285.71,357.52,11431.86
2007-06-16,SCHISM,base,4,11191.15,7107.64,1749.09,3125.89,-2100.19,39438.69,1.00,0.00,5.87,83.20,500.70,2600.89,374.38,349.40,365.42,417.14,275.16,536.42,18175.59,2453.55,5107.08,2631.32,242.15,2429.68,563.27,247.98,252.08,511.82,415.02,171.25,9109.39,363.29,6838.05,3193.87,9676.80,458.67,150.37,326.50,275.16,365.42,12051.68
2007-06-17,SCHISM,base,4,12821.99,8609.47,1824.60,3720.57,-2036.56,31963.84,1.00,0.00,5.19,83.20,693.40,2729.96,384.39,346.84,378.00,467.33,275.16,541.46,17173.76,2365.89,4675.72,2504.71,243.23,2160.98,537.26,228.52,254.89,517.50,448.09,167.77,9222.15,379.28,6789.45,3701.89,9738.06,448.30,150.37,322.86,275.16,378.00,12107.64
2007-06-18,SCHISM,base,4,13070.67,8906.06,1843.91,3549.29,-2167.57,8141.51,1.00,0.00,4.15,84.20,1124.10,3291.67,374.17,345.13,378.00,459.94,275.16,549.01,17254.53,2420.63,4659.38,2550.03,227.44,2251.49,547.12,224.62,243.87,511.19,459.51,164.29,9269.30,395.04,6839.65,4187.54,9803.08,442.80,142.53,320.29,275.16,378.00,12258.33
2007-06-19,SCHISM,base,4,13340.84,9184.28,1705.85,4676.64,-2191.00,7883.86,1.00,0.00,3.19,83.20,884.70,3075.70,358.16,342.56,378.00,459.51,275.16,560.54,17721.62,2513.93,5454.19,2704.41,242.15,2551.95,585.66,241.93,239.55,497.08,459.51,160.81,9320.41,410.77,7068.39,4301.67,9971.06,500.88,135.57,317.07,275.16,378.00,12837.64
2007-06-20,SCHISM,base,4,14096.48,9902.72,1558.91,4921.23,-1663.91,15700.22,1.00,0.00,2.33,80.80,611.70,2275.61,363.07,339.14,378.00,459.51,275.16,560.54,15807.32,2361.26,4787.60,2512.97,207.07,2070.41,505.30,229.60,239.12,467.97,452.75,150.37,9405.43,421.81,6953.30,4347.10,10028.89,480.21,129.47,316.21,275.16,378.00,12839.83
2007-06-21,SCHISM,base,4,14352.94,10071.23,1449.29,4963.83,-1922.73,4680.30,1.00,0.00,1.77,80.20,686.50,2609.23,362.22,331.43,378.00,459.51,275.16,550.90,13760.41,2160.01,3677.40,2255.75,172.77,1550.05,454.86,199.92,238.04,459.51,447.03,150.37,9572.31,422.66,6745.45,4444.50,9931.46,408.86,129.47,316.86,275.16,378.00,12488.92
2007-06-22,SCHISM,base,4,14333.02,10047.77,1339.80,5445.78,-2075.44,-7305.25,1.00,0.00,1.39,80.00,851.70,2927.14,352.61,330.79,365.21,470.71,275.16,564.94,13702.13,2122.53,3341.17,2212.76,164.07,1466.65,438.56,191.45,230.25,459.51,466.07,150.37,9729.95,423.93,6892.32,4423.12,9985.17,368.41,122.07,317.07,275.16,365.21,12408.67
2007-06-23,SCHISM,base,4,14283.67,10044.17,1264.09,5678.60,-2006.88,-7547.63,1.00,0.00,1.34,79.20,749.50,2756.38,347.26,326.29,357.52,489.71,275.16,616.16,13868.87,2102.31,3242.01,2198.61,153.63,1487.52,432.20,189.93,223.76,459.51,486.33,150.37,9902.69,424.36,7138.82,4332.33,10122.96,348.55,114.02,316.64,275.16,357.52,12450.99
2007-06-24,SCHISM,base,4,14340.43,10100.60,1256.26,5314.23,-1870.31,-5902.78,1.00,0.00,1.59,79.00,434.10,2304.41,336.57,317.50,357.52,519.40,275.16,608.23,13949.25,2086.56,3182.34,2188.33,143.62,1489.51,429.23,188.41,212.71,459.51,519.40,134.48,10095.11,429.02,7206.89,4368.70,10355.83,336.78,108.58,316.43,275.16,357.52,12437.00
2007-06-25,SCHISM,base,4,14550.79,10299.86,1274.65,4935.43,-2143.58,-10970.43,1.00,0.00,2.08,81.00,556.20,2699.78,338.50,318.36,357.52,554.25,275.16,599.04,14234.70,2112.23,3019.91,2191.05,141.45,1472.41,439.41,178.42,207.51,459.51,552.37,129.47,10278.26,426.69,7300.75,4423.85,10486.81,309.56,108.58,316.43,275.16,357.52,12316.39
2007-06-26,SCHISM,base,4,14701.24,10052.88,1197.96,5101.36,-2209.37,-8014.67,1.00,0.00,2.68,81.80,843.00,3052.37,342.77,317.93,357.52,575.20,275.16,598.62,15721.26,2240.07,3473.36,2341.19,140.58,1713.09,476.84,183.64,199.70,459.51,572.69,129.47,10347.08,432.63,7535.12,4314.78,10720.63,309.35,108.58,316.43,275.16,357.52,12537.78
2007-06-27,SCHISM,base,4,15110.81,10398.30,1222.11,5580.04,-2250.47,-389.79,1.00,0.00,3.31,82.20,714.70,2965.17,335.93,316.43,357.31,591.52,275.16,600.71,16911.39,2261.17,3818.55,2396.16,144.93,1884.17,488.23,193.41,199.05,463.11,580.64,129.47,10440.54,433.69,7739.81,4277.09,10900.89,327.79,108.58,315.14,275.16,357.31,12741.13
2007-06-28,SCHISM,base,4,15689.44,10962.44,1216.33,5577.82,-2200.65,7196.11,1.00,0.00,3.90,82.20,615.90,2816.55,335.93,317.50,357.52,614.28,275.16,600.71,17018.60,2272.00,3974.01,2421.60,152.33,1961.03,482.75,198.40,197.10,472.83,605.93,129.47,10535.47,434.53,7859.12,4250.27,11049.85,350.68,108.58,306.77,275.16,357.52,12884.86
2007-06-29,SCHISM,base,4,17564.85,12840.09,1160.26,5672.68,-1916.67,17274.06,1.00,0.00,4.37,82.00,683.20,2599.87,340.85,316.43,357.31,650.95,275.16,595.07,16899.82,2252.07,4001.33,2398.67,160.81,1913.92,486.97,192.76,195.14,486.54,639.08,129.47,10592.31,434.96,7732.94,4164.39,11056.67,362.22,108.58,302.26,275.16,357.31,12700.75
2007-06-30,SCHISM,base,4,18989.53,14265.70,1128.80,6273.92,-1931.22,29787.29,1.00,0.00,4.64,81.80,750.60,2681.82,336.35,315.57,337.00,658.44,275.16,574.37,16469.45,2221.28,3841.86,2367.62,157.55,1934.45,495.61,185.81,192.54,497.93,659.27,129.47,10612.68,428.60,7650.65,4070.21,11007.38,361.15,108.58,299.04,275.16,337.00,12587.47
2007-07-01,SCHISM,base,4,19548.34,14782.91,1186.83,9800.97,-2053.02,27373.34,1.00,0.00,4.65,81.60,579.70,2632.72,354.74,307.42,335.07,643.67,275.16,540.62,16294.21,2199.97,3670.11,2352.19,147.76,1912.74,488.23,182.11,192.10,507.19,648.45,129.47,10602.07,421.81,7676.74,3951.14,10936.57,351.33,108.58,296.89,275.16,335.07,12415.58
2007-07-02,SCHISM,base,4,20340.92,15581.45,1219.87,11061.89,-2138.11,29089.01,1.00,0.00,4.46,81.60,342.70,2480.81,339.78,296.25,319.86,655.73,275.16,515.82,16138.90,2182.32,3635.12,2330.95,141.45,1982.11,527.81,181.25,192.10,522.34,647.62,128.39,10546.94,418.84,7698.59,3848.56,10785.77,346.62,108.58,285.28,275.16,319.86,12218.48
2007-07-03,SCHISM,base,4,20450.26,16468.99,1158.94,10544.90,-2223.21,28619.43,1.00,0.00,3.97,81.20,222.30,2445.51,331.86,295.82,302.48,660.72,275.16,496.87,15738.77,2185.23,3537.90,2325.16,134.48,1960.25,558.87,176.46,190.58,534.32,656.36,124.03,10443.45,423.51,7698.59,3743.55,10622.10,338.28,108.58,277.10,275.16,302.48,12068.42
2007-07-04,SCHISM,base,4,19729.37,15944.93,1131.60,10822.93,-2508.02,16525.18,1.00,0.00,3.30,81.00,292.40,2800.42,325.22,278.17,299.25,673.82,275.16,488.02,15655.97,2229.23,3404.96,2338.87,120.77,1943.05,589.01,172.77,185.37,547.96,660.72,117.94,10304.52,432.20,7717.97,3666.37,10466.93,322.43,107.06,276.24,275.16,299.25,12045.59
2007-07-05,SCHISM,base,4,18630.09,14825.81,1150.07,10295.50,-2704.59,933.63,1.00,0.00,2.65,82.60,833.80,3538.39,310.85,275.16,280.97,680.67,275.16,485.70,15671.69,2266.20,3363.01,2355.66,115.11,1985.04,626.58,172.55,184.29,561.17,670.08,108.58,10162.32,443.64,7631.44,3566.02,10272.25,312.35,107.71,274.30,275.16,280.97,11872.46
2007-07-06,SCHISM,base,4,18091.38,14291.99,1155.84,10669.63,-2550.60,-22132.68,1.00,0.00,2.16,82.00,820.10,3370.70,298.82,267.19,262.66,677.35,275.16,488.65,16715.27,2468.37,4543.94,2599.32,123.60,2384.98,735.16,199.48,186.89,560.96,680.67,108.58,10062.26,464.59,7916.43,3546.90,10345.88,331.86,108.58,260.07,275.16,262.66,12388.60
2007-07-07,SCHISM,base,4,18186.50,14835.55,1094.11,10467.46,-2134.09,-7848.77,1.00,0.00,2.06,82.40,706.70,2840.79,311.28,256.40,244.31,662.59,275.16,486.75,16096.88,2367.82,4322.36,2470.29,116.42,2210.63,681.08,189.28,192.76,572.90,676.10,108.58,10113.68,473.88,7837.14,3549.53,10520.56,389.93,108.58,259.42,275.16,244.31,12533.06
2007-07-08,SCHISM,base,4,17845.01,14525.76,1119.69,10350.00,-2437.17,-28396.98,1.00,0.00,2.38,83.80,948.50,3385.67,279.04,255.54,233.71,680.67,279.47,482.75,16358.08,2409.27,4433.26,2501.06,120.55,2349.87,722.33,192.97,194.27,582.74,679.84,108.58,10296.28,493.50,8019.54,3602.36,10812.42,399.72,108.58,272.79,279.47,233.71,12962.30
2007-07-09,SCHISM,base,4,17793.67,14458.50,1208.84,10784.04,-2342.38,-31414.46,1.00,0.00,3.20,84.40,958.90,3301.28,281.83,254.46,222.03,680.67,295.82,483.59,18105.58,2560.39,5501.86,2700.01,136.44,2875.32,861.17,239.12,200.78,578.55,680.67,108.58,10549.34,537.26,8332.02,3651.40,11306.36,454.86,108.58,267.19,295.82,222.03,13853.86
2007-07-10,SCHISM,base,4,17985.52,14633.66,1088.52,10625.10,-1997.96,-19308.50,1.00,0.00,4.13,84.60,890.10,2888.06,299.25,253.81,212.93,680.67,295.82,493.08,18952.76,2564.42,5959.93,2740.52,159.29,3177.62,936.26,267.83,217.26,576.25,680.67,108.58,10805.93,578.13,8613.12,3762.77,11702.99,536.00,108.58,276.24,295.82,212.93,14401.31
2007-07-11,SCHISM,base,4,18646.60,14953.11,1155.27,11224.14,-1584.56,3696.18,1.00,0.00,5.02,84.00,789.80,2374.36,301.40,260.28,212.93,673.61,310.64,485.70,19146.60,2523.53,5978.83,2704.98,189.06,3206.15,939.12,281.19,226.36,575.83,680.67,108.58,11042.00,619.91,8696.65,4086.54,11999.07,605.72,108.58,283.13,310.64,212.93,14710.74
2007-07-12,SCHISM,base,4,19636.14,15500.31,1174.11,11175.95,-1887.82,17508.18,1.00,0.00,5.64,84.00,538.40,2426.22,309.78,266.97,212.93,656.36,316.43,486.97,18782.26,2419.86,5568.16,2584.95,181.25,3166.47,960.33,263.52,233.93,583.78,673.40,112.28,11245.09,652.82,8700.83,4817.83,12095.13,620.33,108.58,296.03,316.43,212.93,14478.23
2007-07-13,SCHISM,base,4,19994.18,15656.39,1171.61,11334.40,-2079.09,23806.65,1.00,0.00,5.75,84.40,601.60,2680.69,300.54,272.79,212.93,660.72,335.93,489.50,18415.39,2383.63,5403.75,2549.45,176.46,3132.24,993.94,251.87,241.93,590.47,669.04,113.81,11383.75,672.36,8749.27,5291.32,12126.57,623.87,110.11,298.40,335.93,212.93,14329.01
2007-07-14,SCHISM,base,4,19743.19,15597.22,1209.79,11946.04,-2055.75,30325.51,1.00,0.00,5.58,84.40,585.90,2641.65,288.94,271.28,212.93,670.28,344.06,633.25,18593.56,2422.17,5791.93,2594.53,182.11,3202.37,1023.62,270.42,249.28,588.59,665.92,114.24,11480.80,695.61,8838.60,5502.59,12239.42,642.83,108.58,308.49,344.06,212.93,14427.07
2007-07-15,SCHISM,base,4,20024.10,15686.21,1225.73,13147.98,-2030.19,33932.12,1.00,0.00,5.13,84.40,838.00,2868.19,288.72,282.26,212.93,639.92,357.52,667.79,18523.54,2396.93,5692.06,2571.33,182.77,3202.56,1031.75,283.13,259.21,589.22,664.47,116.20,11587.45,716.12,8889.75,5417.54,12311.33,640.75,110.54,315.14,357.52,212.93,14410.45
2007-07-16,SCHISM,base,4,19938.34,15611.06,1253.68,11344.26,-2023.16,26377.40,1.00,0.00,4.35,84.20,620.60,2643.76,307.20,297.11,212.93,620.75,368.19,649.70,18645.00,2390.57,5597.30,2569.22,166.90,3289.17,1046.16,300.11,267.40,592.35,657.40,117.72,11676.53,740.32,8937.75,5410.47,12310.99,634.09,108.58,328.43,368.19,212.93,14311.21
2007-07-17,SCHISM,base,4,20265.62,15989.30,1150.59,11821.29,-1816.99,27422.33,1.00,0.00,3.41,83.40,474.40,2291.39,311.92,303.55,212.93,615.74,383.12,625.96,18102.50,2400.02,5495.16,2561.54,152.11,3274.84,1071.10,303.98,273.65,592.35,646.58,117.50,11770.47,759.54,8914.63,5378.88,12303.23,633.25,108.58,342.99,383.12,212.93,14293.09
2007-07-18,SCHISM,base,4,20142.65,15896.11,1104.93,12008.47,-1490.28,17949.40,1.00,0.00,2.52,83.00,531.20,2021.48,307.85,306.99,212.93,613.03,398.87,620.75,16811.72,2326.70,4825.34,2444.51,134.48,2972.08,1036.42,268.05,269.77,597.58,634.09,117.29,11836.04,766.76,8605.62,5354.55,12087.18,580.02,108.58,350.47,398.87,212.93,13979.09
