datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2013-10-27,RMA,cache,3,7705.93,2392.80,2524.20,6081.99,0.00,1.00,294.00,3.84,3.23,7779.68,1719.47,872.58,846.89,6543.70,6543.70,441.08,12453.66,412.42,953.01,9716.16,9716.16,1501.69,4235.68,906.99,15517.89,14488.06,16080.53,573.16,598.01,14481.97,2492.42,12757.41,26236.27,14856.56,10427.11,436.24,387.26,772.22,18145.35,323.32,638.86,483.95,463.75,13143.12,987.03,156.27,2516.88,628.97,1984.74,392.16,500.85,13071.99,570.40,92.21
2013-10-28,RMA,cache,3,7806.22,3172.86,2536.77,7020.84,0.00,1.00,295.00,4.87,3.30,7851.71,1558.63,791.72,766.91,5948.35,5948.35,476.09,12626.85,309.88,998.33,9258.49,9258.49,1529.58,3733.43,944.71,15850.81,14886.18,16331.69,628.80,656.05,14634.10,2250.70,12309.51,25682.65,15146.99,10280.54,469.60,391.25,689.98,17796.82,334.62,635.17,472.68,430.23,13436.16,843.49,163.28,2251.97,581.61,1816.19,310.05,470.57,13380.94,507.97,91.14
2013-10-29,RMA,cache,3,7405.73,3506.64,2818.62,6851.54,0.00,1.00,248.00,5.45,3.40,7440.56,1368.32,602.21,766.11,5412.58,5412.58,499.06,12484.66,287.04,1028.31,8731.23,8731.23,1516.43,3255.81,944.41,15954.62,15217.51,16433.43,660.62,689.64,14820.10,2022.76,11915.54,25334.55,15086.33,9242.26,492.44,401.42,503.30,17559.42,342.27,542.79,461.95,391.36,13630.67,745.90,166.15,1982.60,559.96,1607.36,287.32,462.20,13556.06,480.44,89.43
2013-10-30,RMA,cache,3,5823.02,3704.03,2341.11,6271.02,0.00,1.00,223.00,5.79,3.44,6181.15,1366.26,597.82,768.44,5335.36,5335.36,521.02,12367.81,253.91,1046.97,8578.86,8578.86,1535.20,3193.74,942.12,16150.61,15428.07,16618.57,694.25,723.90,14987.25,1972.82,12085.92,25824.37,15287.86,8575.93,513.70,411.86,371.73,17952.57,348.27,434.90,455.25,396.67,13763.84,770.54,164.99,1902.87,528.90,1549.61,252.94,468.66,13687.87,424.41,89.08
2013-10-31,RMA,cache,3,8396.54,3798.53,1895.43,9119.71,0.00,1.00,242.00,5.65,3.33,8565.53,1461.34,667.67,793.67,5348.75,5348.75,540.83,12604.97,233.85,1060.23,8524.53,8524.53,1544.06,3277.90,941.15,16563.72,15640.60,16850.38,719.54,749.20,15157.34,1965.63,12312.66,26419.54,15794.83,8721.93,532.90,422.81,343.00,18412.47,355.96,369.26,456.04,405.54,13902.63,832.91,160.44,1895.29,450.07,1511.55,236.44,461.54,13917.47,375.16,88.76
2013-11-01,RMA,cache,3,8545.84,3766.68,2969.71,8241.61,1.00,1.00,283.00,5.19,3.26,8708.90,1264.22,603.98,660.24,5088.58,5088.58,563.00,12518.76,247.89,1055.11,8316.58,8316.58,1523.25,3084.85,924.90,16762.08,15895.72,17030.91,734.35,762.21,15330.89,1861.10,12087.71,26291.55,15840.70,8702.85,554.96,433.99,330.67,18281.71,362.32,329.85,460.85,389.55,14051.50,774.36,165.86,1804.80,412.09,1443.93,256.42,446.09,14079.15,361.61,89.23
2013-11-02,RMA,cache,3,9129.99,3557.35,4953.25,5115.52,1.00,1.00,347.00,4.32,3.25,9236.59,2850.31,2252.17,598.14,4696.65,4696.65,597.93,11840.92,286.50,1035.00,7752.14,7752.14,1496.67,2627.30,900.84,16608.59,16030.14,16914.20,751.18,775.85,15471.44,1717.07,11607.01,25717.38,15481.39,7971.29,589.26,450.48,318.79,17865.34,365.34,304.72,468.76,367.20,14126.96,636.08,174.16,1575.88,381.79,1306.42,301.41,423.34,14022.44,356.26,87.82
2013-11-03,RMA,cache,3,9968.51,3318.20,3505.00,7221.53,1.00,1.00,423.00,3.44,3.19,10074.11,2786.32,2191.26,595.06,4273.58,4273.58,635.05,11136.93,343.69,1006.88,7083.38,7083.38,1461.28,2218.33,853.62,16306.19,15961.74,16600.11,769.87,791.76,15530.82,1577.17,11045.15,25118.88,15099.64,7341.35,626.92,469.12,322.31,17349.35,367.79,297.40,480.89,355.15,14075.44,538.82,176.30,1359.97,376.92,1175.21,363.43,410.35,13838.18,376.60,87.01
2013-11-04,RMA,cache,3,9876.00,3093.53,3946.39,6790.28,1.00,1.00,486.00,2.67,3.22,10002.71,2440.94,1894.55,546.39,3905.69,3905.69,673.82,11066.05,409.93,972.89,6520.12,6520.12,1420.98,1950.99,776.93,16100.97,15783.35,16280.54,781.20,797.70,15519.94,1444.68,10585.21,24840.52,15074.97,7134.00,666.50,494.17,340.08,17013.41,368.27,304.95,493.16,349.16,13984.41,481.76,173.99,1200.04,393.44,1073.17,431.27,406.10,13736.68,402.36,85.91
2013-11-05,RMA,cache,3,10374.23,2973.28,4026.33,6910.65,1.00,1.00,554.00,2.13,3.35,10497.79,2651.79,2063.54,588.25,3677.86,3677.86,702.79,11460.99,473.16,931.39,6182.99,6182.99,1378.04,1809.81,732.88,16021.52,15653.81,16043.91,766.60,776.89,15489.96,1360.92,10267.93,24793.53,15180.48,7202.23,697.04,529.93,381.59,16832.81,366.72,324.02,505.50,341.47,13988.10,451.69,169.48,1102.97,425.88,1005.16,495.91,410.54,13814.18,445.36,85.30
2013-11-06,RMA,cache,3,11565.15,2857.46,5002.27,7131.95,1.00,1.00,604.00,1.87,3.46,11932.36,2754.71,2179.71,575.00,3625.36,3625.36,709.81,11623.62,533.58,898.42,6077.83,6077.83,1332.51,1706.29,743.82,15951.10,15600.67,15905.57,744.24,752.86,15476.93,1331.79,10203.59,24993.27,15125.54,6899.37,706.56,563.48,438.68,16893.77,361.30,348.55,517.40,335.00,14066.09,424.66,164.66,1040.19,465.52,962.45,557.45,420.50,13920.20,490.49,85.03
2013-11-07,RMA,cache,3,11744.99,2793.30,5077.34,7026.21,1.00,1.00,622.00,1.82,3.42,11952.93,2743.53,2209.52,534.01,3606.42,3606.42,704.08,11040.24,584.24,877.58,6084.20,6084.20,1292.76,1608.77,747.71,15805.17,15530.68,15861.06,730.45,739.35,15452.52,1317.50,10314.73,25323.65,14816.70,5819.92,702.37,587.27,497.10,17113.09,355.33,375.65,532.52,333.27,14068.72,396.76,161.54,980.32,498.90,930.81,601.70,426.53,13853.26,524.53,84.75
2013-11-08,RMA,cache,3,11537.53,2740.80,5097.45,6662.98,1.00,1.00,652.00,1.94,3.35,11696.71,2797.47,2232.35,565.12,3628.99,3628.99,696.46,10109.76,615.13,868.20,6199.99,6199.99,1264.44,1563.66,751.54,15677.67,15396.53,15937.10,721.78,731.22,15392.31,1323.20,10526.88,25708.24,14517.03,5553.98,695.46,603.70,550.68,17394.18,348.80,403.86,551.76,335.90,13962.25,379.35,160.20,953.89,528.06,924.96,627.47,430.47,13649.98,549.94,84.94
2013-11-09,RMA,cache,3,11541.68,2688.62,5684.38,5997.38,1.00,1.00,689.00,2.26,3.34,11642.98,2761.77,2205.80,555.97,3357.70,3357.70,689.19,9036.97,640.87,859.13,5815.98,5815.98,1237.84,1315.26,745.32,15418.59,15220.18,15894.06,713.97,723.48,15300.32,1255.28,10044.08,25166.32,14031.87,5603.59,688.20,611.35,592.85,16916.66,345.65,437.50,573.03,318.06,13748.40,329.09,159.84,872.65,545.80,881.13,656.74,436.21,13321.46,567.14,84.51
2013-11-10,RMA,cache,3,11413.30,2633.00,4997.85,6522.16,1.00,1.00,738.00,2.66,3.24,11527.75,2751.22,2205.44,545.78,3115.99,3115.99,683.08,8250.68,674.64,844.11,5389.47,5389.47,1209.08,1105.79,731.97,15075.56,14966.14,15703.51,706.81,716.25,15159.98,1190.88,9596.39,24725.43,13519.70,5297.92,682.11,612.79,620.15,16508.82,341.19,471.02,594.36,304.49,13427.08,294.95,161.95,772.61,559.79,816.86,694.58,440.92,12922.90,576.33,83.65
2013-11-11,RMA,cache,3,11653.60,2580.00,5181.62,6599.27,1.00,1.00,735.00,2.93,3.24,11784.04,2657.62,2163.45,494.17,3030.05,3030.05,677.94,7746.61,712.98,830.48,5272.66,5272.66,1183.98,1029.67,720.76,14762.79,14659.32,15545.46,699.83,709.30,14972.47,1165.11,9510.82,24767.89,13110.12,4977.99,677.06,612.46,647.88,16459.06,333.89,498.89,614.15,301.58,13074.35,281.42,166.18,710.59,575.04,779.62,729.26,442.45,12534.38,582.94,83.24
2013-11-12,RMA,cache,3,11385.69,1582.16,5175.45,5363.14,1.00,1.00,744.00,3.10,3.23,11515.04,2658.10,2131.56,526.54,2884.37,2884.37,671.65,7262.07,734.29,818.22,5050.89,5050.89,1158.42,937.12,707.88,14436.63,14355.35,15408.59,690.99,700.11,14773.08,1117.99,9203.92,24509.34,12658.43,4890.21,670.66,611.42,679.72,16155.99,327.77,519.20,631.11,292.97,12738.18,263.99,171.41,669.97,586.73,755.67,737.90,440.64,12188.14,590.37,83.02
2013-11-13,RMA,cache,3,10941.25,1538.25,4491.10,5565.11,1.00,1.00,744.00,3.18,3.19,11054.35,2625.06,2114.13,510.93,2886.06,2886.06,665.53,6905.29,737.10,806.32,5022.63,5022.63,1137.81,929.18,697.97,14216.62,14046.85,15280.63,684.29,693.59,14544.70,1105.36,9233.15,24663.56,12385.05,4729.97,664.75,609.40,704.84,16232.92,321.01,527.63,645.78,297.18,12386.29,260.15,176.55,639.43,589.69,732.22,742.05,437.16,11852.05,586.88,82.51
2013-11-14,RMA,cache,3,10682.65,1505.40,4597.36,5038.55,1.00,1.00,737.00,3.16,3.22,10790.21,2779.66,2212.58,567.08,3132.07,3132.07,657.87,6701.07,739.18,801.49,5474.32,5474.32,1125.33,1087.93,698.01,14246.20,13796.42,15307.16,679.29,689.34,14307.28,1155.35,9835.96,25452.71,12355.13,4726.22,657.48,604.96,718.10,16898.10,314.35,530.29,659.03,320.83,12088.69,277.19,185.06,670.29,590.09,737.15,744.99,432.89,11574.70,584.77,82.78
2013-11-15,RMA,cache,3,9996.12,1457.93,4592.10,4471.97,1.00,1.00,718.00,3.08,3.18,10091.09,2567.06,2074.05,493.01,3376.39,3376.39,649.43,6508.41,741.43,804.01,5964.68,5964.68,1121.17,1270.00,701.29,14354.92,13656.49,15500.08,676.34,686.66,14115.71,1206.43,10418.66,26094.26,12380.94,5113.59,649.06,601.14,726.10,17496.78,312.64,533.06,668.11,346.31,11844.96,298.86,188.89,739.59,592.27,767.35,741.68,428.06,11349.74,584.55,83.59
2013-11-16,RMA,cache,3,9364.65,1414.70,5209.19,3130.48,1.00,1.00,718.00,2.84,3.16,9419.11,2585.57,2068.41,517.16,3524.32,3524.32,643.87,6364.55,740.79,805.72,6208.40,6208.40,1117.66,1400.18,702.72,14495.14,13580.38,15696.87,673.45,683.36,13962.12,1234.90,10742.96,26394.26,12446.42,5523.30,643.33,599.02,733.33,17819.46,314.57,537.29,673.94,362.48,11596.51,319.70,188.35,795.52,595.80,790.54,730.66,425.02,11128.65,588.70,83.98
2013-11-17,RMA,cache,3,8666.61,1369.93,4111.53,3548.95,1.00,1.00,724.00,2.57,3.21,8748.99,2526.27,2042.43,483.84,3751.16,3751.16,638.38,6403.72,735.47,807.26,6564.04,6564.04,1113.08,1575.53,710.37,14706.24,13558.21,15931.78,669.28,678.79,13833.45,1276.42,11227.84,26920.09,12640.78,5677.14,637.69,591.80,737.01,18345.89,318.40,539.73,678.27,380.84,11348.00,352.70,190.05,861.72,597.65,827.86,721.69,424.89,10953.98,588.31,84.50
2013-11-18,RMA,cache,3,8216.95,1311.07,3560.07,3604.93,1.00,1.00,718.00,2.27,3.19,8305.33,2524.41,2041.31,483.10,4020.05,4020.05,633.68,6587.12,728.86,813.06,7056.55,7056.55,1111.25,1809.67,724.95,14968.45,13626.94,16197.01,668.97,678.38,13760.12,1329.48,11813.66,27569.06,12893.37,5844.18,632.60,585.14,736.29,18990.71,324.88,541.44,680.74,401.35,11167.07,400.58,194.85,953.56,596.01,883.22,722.08,425.10,10903.49,582.58,85.14
2013-11-19,RMA,cache,3,7591.46,1276.48,4057.71,2507.27,1.00,1.00,705.00,2.03,3.13,7699.51,2484.98,2008.78,476.20,4504.71,4504.71,633.43,6859.03,725.18,831.03,7922.21,7922.21,1121.76,2217.35,754.96,15372.09,13827.03,16636.65,674.71,684.49,13778.17,1443.32,12798.74,28695.34,13292.61,6207.76,632.01,580.15,732.36,20023.63,334.03,540.56,681.94,435.16,11082.34,479.20,193.86,1105.57,588.59,980.54,723.20,425.16,10994.25,573.28,85.93
2013-11-20,RMA,cache,3,7115.93,1244.83,4027.46,3039.07,1.00,1.00,716.00,1.88,3.20,7264.32,1443.37,1231.57,211.80,5081.40,5081.40,636.47,7138.37,723.56,864.40,8841.23,8841.23,1147.66,2704.99,799.73,15824.93,13992.62,17175.16,686.26,696.91,13891.17,1603.45,13789.93,29765.64,13676.99,6926.14,634.75,576.14,731.86,21066.49,350.26,538.42,685.07,472.91,10971.12,597.48,195.67,1327.53,588.84,1119.53,718.78,426.48,11165.16,570.24,87.07
2013-11-21,RMA,cache,3,6292.46,1218.35,4789.29,3562.91,1.00,1.00,695.00,1.86,3.23,6557.49,-574.06,-399.69,-174.37,5737.36,5737.36,653.53,7417.13,722.46,897.73,10193.55,10193.55,1191.33,3386.67,786.69,16344.63,14041.04,17934.04,718.53,731.04,14022.77,1814.78,15028.16,30992.34,14016.37,7840.55,651.00,577.44,740.06,22279.42,365.35,534.43,686.16,544.17,10552.32,760.98,200.86,1696.51,584.11,1364.90,716.24,430.81,11300.13,568.30,88.75
2013-11-22,RMA,cache,3,5812.05,1197.04,2631.17,6098.92,1.00,1.00,658.00,2.05,3.22,6122.16,-1408.04,-1111.62,-296.42,5002.00,5002.00,676.13,7374.55,720.52,890.42,9828.55,9828.55,1193.23,3137.19,702.64,16024.37,13824.23,17959.12,731.32,739.97,13781.92,1677.93,14337.08,29657.02,13553.65,8834.95,672.56,588.80,747.87,21419.58,359.43,542.48,688.25,526.55,9460.68,681.13,206.79,1695.96,599.56,1402.80,718.20,440.77,10946.95,582.88,89.39
2013-11-23,RMA,cache,3,5477.43,1224.12,2429.09,5486.19,1.00,1.00,652.00,2.46,3.27,5739.76,-848.30,-685.75,-162.55,4216.18,4216.18,671.39,7670.22,716.09,882.80,8427.18,8427.18,1178.39,2464.86,752.36,15485.26,13284.36,17534.31,720.59,727.48,13336.52,1465.68,13040.42,27934.31,13196.35,8320.67,667.80,598.04,749.85,20098.23,360.62,554.16,705.52,448.38,8619.21,533.61,207.68,1405.82,635.82,1213.31,703.23,459.53,10620.11,611.62,87.14
2013-11-24,RMA,cache,3,6159.83,1428.09,2274.04,6654.84,1.00,1.00,716.00,3.11,3.32,6369.43,-1047.24,-843.75,-203.49,4100.16,4100.16,666.76,8029.43,703.67,881.05,7894.38,7894.38,1176.86,2277.89,797.33,15311.64,13140.96,17298.07,722.43,730.83,13129.36,1408.77,12645.08,27685.30,13199.57,7304.76,663.15,607.05,753.14,19701.39,367.56,560.55,722.23,430.19,8596.89,516.41,210.18,1271.00,646.32,1109.88,679.21,483.22,10553.03,620.41,86.02
2013-11-25,RMA,cache,3,5136.98,1363.24,2048.00,4913.80,1.00,1.00,726.00,3.72,3.27,5290.30,-222.61,-326.22,103.61,4027.04,4027.04,666.80,8160.98,686.77,883.68,7674.86,7674.86,1171.98,2225.62,815.11,15322.69,13604.96,17272.81,729.73,739.51,13196.27,1378.58,12436.38,27621.59,13407.11,7018.68,662.97,611.32,752.02,19492.80,373.41,566.89,725.47,428.59,9394.01,513.71,217.74,1236.91,646.67,1078.74,687.66,502.55,10601.62,621.93,86.18
2013-11-26,RMA,cache,3,5033.68,1302.68,2786.00,1843.21,1.00,1.00,753.00,4.34,3.35,5167.34,1919.43,1480.63,438.80,4054.59,4054.59,672.13,8578.83,686.85,889.48,7528.32,7528.32,1168.96,2244.12,825.07,15720.81,14049.10,17435.88,738.37,749.01,13391.73,1376.63,12265.83,27646.50,14191.37,7104.96,668.11,613.06,738.68,19378.23,379.31,572.32,717.29,435.87,10275.24,528.34,225.00,1237.85,637.34,1070.97,719.08,510.59,10940.33,616.11,85.97
2013-11-27,RMA,cache,3,4711.51,1261.62,2164.00,1621.24,1.00,1.00,776.00,4.72,3.43,4854.51,2402.44,1916.15,486.29,3922.60,3922.60,675.75,9017.79,705.29,893.33,7245.81,7245.81,1163.05,2149.78,826.69,16068.00,14502.37,17534.77,743.27,754.38,13633.33,1345.29,11836.99,27268.40,14683.87,7214.20,671.81,612.19,726.37,18952.13,385.52,578.08,709.00,433.32,10947.16,509.61,223.74,1222.69,632.69,1057.37,737.48,507.70,11318.73,610.66,86.06
2013-11-28,RMA,cache,3,4830.75,1240.71,3043.00,857.88,1.00,1.00,779.00,4.75,3.40,5073.62,2474.15,2005.65,468.50,3969.39,3969.39,684.35,9492.43,724.50,895.39,7076.78,7076.78,1162.53,2130.65,824.56,16399.38,14897.84,17553.46,748.85,760.43,13911.80,1355.09,11769.50,27308.01,15157.05,7309.37,680.51,612.51,722.63,18908.72,390.61,581.95,702.61,439.34,11457.51,512.11,220.99,1204.75,626.71,1039.32,759.32,500.55,11686.48,607.82,85.57
2013-11-29,RMA,cache,3,4495.95,1225.30,2449.00,907.54,1.00,1.00,773.00,4.54,3.41,4630.61,2586.79,2074.38,512.41,4144.28,4144.28,690.65,10010.50,743.81,898.74,7195.23,7195.23,1165.33,2239.92,824.96,16761.33,15259.06,17646.93,751.76,763.66,14212.47,1397.50,11973.84,27691.09,15627.95,7412.16,687.03,612.95,727.18,19168.28,395.53,584.23,699.49,454.12,11921.75,541.69,220.85,1232.73,630.88,1053.39,775.30,494.03,12080.40,613.30,85.92
2013-11-30,RMA,cache,3,4475.82,1242.73,2573.00,841.60,1.00,1.00,795.00,4.13,3.35,4644.66,2560.16,2049.38,510.78,4383.11,4383.11,695.48,10545.34,760.60,904.83,7443.50,7443.50,1173.04,2411.65,829.92,17125.33,15624.01,17821.53,754.57,766.67,14531.01,1457.54,12314.80,28205.28,16062.64,7555.98,691.99,614.53,736.17,19602.25,400.56,585.93,698.01,472.11,12366.24,581.82,219.32,1298.12,636.12,1093.79,778.87,488.67,12498.53,616.91,86.42
2013-12-01,RMA,cache,3,4669.68,1264.93,2531.00,1094.98,1.00,1.00,812.00,3.56,3.33,4827.13,2547.35,2043.82,503.53,4368.81,4368.81,697.63,10938.70,771.61,910.86,7435.03,7435.03,1177.58,2400.73,835.44,17351.68,15971.02,17946.68,755.99,767.95,14830.97,1464.25,12223.66,28173.00,16279.08,7728.92,694.12,616.97,749.01,19557.75,406.67,589.29,697.56,476.27,12772.49,579.11,218.50,1322.73,647.35,1121.37,783.57,484.96,12825.99,624.99,86.86
2013-12-02,RMA,cache,3,5476.52,1303.27,2534.00,2048.34,1.00,1.00,820.00,2.99,3.38,5641.79,2432.21,2009.08,423.13,4607.55,4607.55,702.73,11461.74,779.18,922.16,7680.11,7680.11,1196.63,2527.42,852.38,17663.49,16313.17,18158.09,761.55,773.79,15182.47,1532.60,12604.58,28697.27,16639.96,7908.66,699.25,620.37,761.13,20084.15,411.81,591.15,698.84,494.58,13191.61,611.90,217.32,1371.96,657.69,1163.53,800.42,483.15,13259.65,632.17,86.75
2013-12-03,RMA,cache,3,6062.37,1333.65,2583.00,2669.67,1.00,1.00,827.00,2.49,3.36,6251.37,2412.05,1985.22,426.83,5106.54,5106.54,713.01,11749.05,788.74,945.95,8573.42,8573.42,1237.63,2944.90,881.99,18108.20,16717.13,18589.59,777.10,790.16,15602.16,1686.76,13506.53,29712.70,16931.41,8015.92,709.61,625.28,768.42,21020.02,419.92,591.47,700.77,532.28,13680.59,710.44,214.37,1559.38,657.78,1286.68,815.34,482.49,13757.20,633.86,87.64
2013-12-04,RMA,cache,3,6677.54,1353.42,2544.00,3492.79,1.00,1.00,832.00,2.06,3.34,6883.79,2243.60,1876.02,367.58,5090.14,5090.14,722.50,11079.03,801.79,971.92,9000.93,9000.93,1269.98,3059.35,894.90,18197.01,17080.61,18987.85,796.56,810.23,15954.67,1725.46,13783.94,29871.44,16613.53,8268.06,718.54,631.44,775.80,21296.34,424.90,595.06,702.88,534.28,13991.31,724.91,214.43,1683.09,666.28,1377.08,824.24,482.07,13870.21,642.15,88.80
2013-12-05,RMA,cache,3,7166.39,1364.49,2535.00,4100.41,1.00,1.00,826.00,1.78,3.34,7408.82,2196.08,1818.11,377.97,4676.84,4676.84,725.83,10252.69,815.96,986.37,8515.96,8515.96,1280.75,2707.06,897.75,17938.34,17145.37,19091.34,805.21,818.66,16143.07,1636.91,13229.22,29084.21,16063.26,8354.40,721.01,637.26,787.75,20756.56,426.28,602.08,706.00,496.10,13979.27,624.18,216.28,1573.22,679.89,1320.39,830.38,483.29,13600.82,652.78,88.06
2013-12-06,RMA,cache,3,8174.76,1345.13,2299.00,5307.87,1.00,1.00,822.00,1.72,3.36,8421.51,2217.26,1837.73,379.53,4387.32,4387.32,726.96,9777.54,825.40,990.99,7994.75,7994.75,1284.14,2371.34,904.37,17600.54,16969.14,18927.15,807.43,820.61,16216.07,1562.78,12754.33,28486.09,15600.09,7905.02,721.74,641.60,801.34,20274.35,428.88,608.76,708.68,462.57,13774.64,546.59,217.99,1421.78,683.92,1232.36,831.48,486.82,13301.75,657.96,87.14
2013-12-07,RMA,cache,3,9314.92,1327.25,2295.00,7360.30,1.00,1.00,814.00,1.74,3.29,9563.93,1235.48,1027.09,208.39,4357.32,4357.32,732.27,9505.09,828.43,993.42,7808.09,7808.09,1293.75,2203.06,912.88,17315.33,16697.59,18750.83,812.19,825.52,16204.00,1549.50,12729.64,28488.39,15317.08,7432.88,727.05,644.56,811.39,20248.81,432.28,613.25,710.98,446.80,13474.12,511.62,219.01,1318.40,678.86,1177.53,827.78,492.61,13069.42,655.13,86.52
2013-12-08,RMA,cache,3,9961.64,1284.33,2285.00,7998.48,1.00,1.00,801.00,1.91,3.22,10234.76,1272.18,1034.89,237.29,4407.87,4407.87,743.60,9272.51,826.64,996.11,7919.29,7919.29,1299.23,2177.43,904.26,17166.42,16432.93,18668.02,825.45,838.97,16139.30,1558.27,12972.58,28835.53,15201.52,7256.06,738.40,647.91,818.02,20523.51,428.60,617.59,717.90,442.39,13200.56,504.42,222.14,1278.31,672.93,1160.96,822.40,499.48,12921.06,652.73,86.67
2013-12-09,RMA,cache,3,10609.94,1261.34,2285.00,8654.26,1.00,1.00,826.00,2.16,3.30,10876.79,1245.78,997.26,248.52,4365.78,4365.78,752.41,9028.73,822.42,997.11,7917.17,7917.17,1294.56,2131.50,892.88,17123.01,16257.24,18644.92,831.96,844.46,16059.63,1538.18,12986.61,28919.19,15086.06,7303.48,746.98,654.01,824.12,20620.10,422.27,622.56,725.82,432.94,12997.23,488.58,221.03,1242.93,689.62,1139.56,814.81,505.57,12811.22,667.23,86.66
2013-12-10,RMA,cache,3,11854.19,1263.08,2305.00,9754.48,1.00,1.00,853.00,2.33,3.35,12098.13,1355.03,1092.79,262.24,4206.85,4206.85,759.17,8787.70,816.91,993.01,7636.10,7636.10,1287.81,1952.88,887.28,17007.00,16140.35,18529.28,830.94,842.39,15984.28,1487.19,12675.56,28651.47,14877.41,7228.74,754.02,661.07,827.60,20351.70,418.10,627.60,731.71,416.73,12831.11,449.09,217.37,1165.32,700.15,1090.79,815.86,511.52,12664.72,673.90,86.21
2013-12-11,RMA,cache,3,12860.06,1264.51,2579.00,10428.20,1.00,1.00,854.00,2.44,3.39,13077.41,1396.05,1116.42,279.63,4133.40,4133.40,764.77,8628.83,815.66,985.52,7414.08,7414.08,1282.10,1807.11,878.38,16909.40,16026.44,18421.13,828.77,839.55,15909.32,1454.39,12497.43,28589.82,14741.87,6961.75,760.15,665.61,827.68,20184.42,414.13,630.99,735.44,405.03,12725.31,419.15,222.47,1088.79,688.30,1042.22,835.00,516.15,12530.68,664.73,85.90
2013-12-12,RMA,cache,3,13335.66,1232.91,2480.00,10415.75,1.00,1.00,840.00,2.56,3.35,13541.52,1943.72,1531.51,412.21,3974.87,3974.87,766.28,8455.46,823.79,973.04,7040.52,7040.52,1270.23,1623.07,862.90,16782.94,15908.38,18276.75,824.05,834.29,15828.72,1403.56,12121.58,28325.12,14572.06,6733.75,762.28,669.82,825.72,19828.59,410.10,634.53,739.91,391.14,12691.89,385.56,220.23,1006.54,682.99,984.67,852.28,517.65,12395.76,659.60,85.49
2013-12-13,RMA,cache,3,13653.46,1167.35,2576.00,10160.08,1.00,1.00,857.00,2.65,3.26,13868.04,2366.94,1945.00,421.94,3732.59,3732.59,765.35,8234.32,836.48,954.42,6514.48,6514.48,1252.78,1407.30,841.26,16581.90,15767.15,18046.38,816.34,825.84,15739.28,1336.14,11561.32,27876.20,14350.65,6383.02,761.89,673.64,826.25,19267.21,405.41,638.17,746.08,376.90,12643.17,351.88,209.59,912.87,685.07,915.74,853.58,517.21,12238.36,662.95,84.90
2013-12-14,RMA,cache,3,13898.20,1094.69,2746.00,10142.91,1.00,1.00,862.00,2.64,3.26,14101.96,2379.81,1952.42,427.39,3464.03,3464.03,763.09,7986.44,844.57,928.74,5949.03,5949.03,1229.33,1206.71,814.26,16297.92,15571.47,17685.85,805.40,814.09,15623.57,1263.82,10974.53,27410.50,14102.20,5905.57,760.26,677.66,832.08,18704.59,398.94,641.36,752.35,364.12,12522.60,324.95,201.90,817.11,691.44,843.92,850.96,517.22,12048.56,668.80,84.17
2013-12-15,RMA,cache,3,14124.42,1024.82,2557.00,10520.38,1.00,1.00,855.00,2.63,3.29,14326.35,2342.52,1924.17,418.35,3224.35,3224.35,758.84,7736.88,847.33,898.41,5481.41,5481.41,1200.27,1056.78,785.43,15974.19,15302.88,17219.96,790.81,798.26,15458.77,1196.44,10485.32,27059.31,13851.68,5339.35,756.63,679.36,839.84,18272.11,390.84,643.25,758.23,351.27,12351.31,305.88,198.94,734.05,696.69,786.24,857.75,518.37,11855.95,672.15,83.49
2013-12-16,RMA,cache,3,14395.41,974.43,3057.00,10218.33,1.00,1.00,865.00,2.64,3.44,14598.68,2369.91,1946.00,423.91,3104.42,3104.42,752.60,7516.36,849.62,869.22,5316.22,5316.22,1169.40,998.99,760.64,15707.60,15014.25,16849.04,774.11,780.29,15254.32,1155.53,10332.15,27088.47,13669.02,4840.21,751.01,680.51,845.57,18205.63,380.56,643.14,763.36,342.86,12185.77,297.06,198.23,677.78,698.16,747.82,862.70,519.47,11721.82,674.67,83.02
2013-12-17,RMA,cache,3,14545.18,932.38,4133.00,9241.15,1.00,1.00,868.00,2.53,3.52,14765.93,2404.65,1966.65,438.00,2936.22,2936.22,744.90,7162.52,851.48,844.30,5103.28,5103.28,1138.38,919.05,739.47,15370.23,14746.51,16581.46,756.45,761.62,15047.86,1107.19,9989.98,26758.67,13317.40,4603.50,744.17,682.33,849.68,17867.94,369.95,642.41,767.74,332.52,12035.56,285.03,197.82,646.94,693.24,724.93,862.35,518.10,11560.67,665.74,83.00
2013-12-18,RMA,cache,3,8391.00,1028.00,3447.00,3964.59,1.00,1.00,862.00,2.42,3.54,8649.96,2319.49,1923.07,396.42,2721.78,2721.78,731.93,6783.77,853.48,819.55,4768.41,4768.41,1105.62,838.75,719.71,14983.58,14420.44,16162.05,738.71,742.83,14800.63,1049.45,9533.60,26244.99,12927.63,4287.67,731.24,679.74,853.66,17348.10,362.56,642.48,771.44,326.57,11830.83,274.97,199.60,612.93,692.66,692.73,865.50,515.39,11317.11,675.45,82.23
